HRR Number,HRR Name,Medicare enrollees (2006),Total Mortality: ASR-adjusted % of deaths among Medicare enrollees (2006),Non-HMO Mortality: ASR-adjusted % of deaths among Medicare enrollees without HMO coverage (2006)
205,KY-Louisville,205805,5.480192414005,5.57005539376083
207,KY-Owensboro,19583,4.99900365315554,5.09245216578636
208,KY-Paducah,58064,5.6192190813695,5.68484032735044
209,LA-Alexandria,35995,6.26155503824009,6.28496334593779
210,LA-Baton Rouge,87441,5.58757471888785,6.10804078158791
212,LA-Houma,29506,5.64864250108287,6.09880965963017
213,LA-Lafayette,67393,5.54206582236767,5.61347292811693
214,LA-Lake Charles,29115,5.86223645214643,5.94285106529755
216,LA-Metairie,55927,4.91185749773918,5.41526181128966
217,LA-Monroe,34742,5.85284586875452,5.85409891806629
218,LA-New Orleans,55215,4.98829340498011,5.55731648699861
219,LA-Shreveport,86692,5.41807522083891,5.53346228549432
220,LA-Slidell,20937,5.43646804000048,5.75928689642663
227,MA-Boston,598349,4.62421954225912,4.65694843191903
230,MA-Springfield,97747,4.91341523746381,5.09865278354517
231,MA-Worcester,94123,4.87768883502183,5.07522653258648
223,MD-Baltimore,288114,5.03185086564786,4.90006824336661
225,MD-Salisbury,67983,4.97029082997333,5.00004768531593
226,MD-Takoma Park,80095,4.25064744550665,4.20501195860798
221,ME-Bangor,60476,4.95329089269847,5.00121852428506
222,ME-Portland,144229,4.86054345204707,4.92147406935019
232,MI-Ann Arbor,152488,4.88101565850339,4.96882934916906
233,MI-Dearborn,68854,5.26621177675362,5.42101431065396
234,MI-Detroit,213100,5.05360282528515,5.11035097517389
235,MI-Flint,68851,5.21611417290278,5.29035091611355
236,MI-Grand Rapids,129838,4.65751171014087,5.09219564216203
238,MI-Kalamazoo,83603,5.0653847030187,5.21629482948672
239,MI-Lansing,76443,4.97809341728417,5.10774309615062
240,MI-Marquette,32616,4.83042962677392,4.99707905634639
242,MI-Muskegon,36341,5.16482441188897,5.42834075170518
243,MI-Petoskey,28671,4.56707267445976,4.67575138245607
244,MI-Pontiac,47344,5.02542066833692,5.07504744387922
245,MI-Royal Oak,88580,4.60937941548316,4.64355172447986
246,MI-Saginaw,104977,5.06652012761938,5.12906030954854
248,MI-St. Joseph,20658,5.13135880148091,5.26511477589555
249,MI-Traverse City,39677,4.53431076072683,4.59924583271278
250,MN-Duluth,52926,5.00499001194432,4.87367160555091
251,MN-Minneapolis,355516,4.42162698338612,4.2176670783541
253,MN-Rochester,58616,4.04641549432623,3.80546892386848
254,MN-St. Cloud,30633,4.14382507404322,3.78943367077809
256,MN-St. Paul,105608,4.48635352523872,4.38547836435129
263,MO-Cape Girardeau,38394,5.18805650241817,5.32898181471977
264,MO-Columbia,91237,4.98633461131613,5.05857074475219
267,MO-Joplin,51764,5.56116297145366,5.65663032032907
268,MO-Kansas City,274472,5.15826946281897,5.38246896238858
270,MO-Springfield,127212,5.12553785013661,5.49395400358582
273,MO-St. Louis,424898,5.23396269343115,5.54631182086222
257,MS-Gulfport,20402,5.87349817020398,5.96257787096052
258,MS-Hattiesburg,35621,5.95648662740612,5.97294637937813
259,MS-Jackson,122792,5.35005343496786,5.50093153456232
260,MS-Meridian,26920,5.31122232422912,5.39591498583106
261,MS-Oxford,17647,5.68326970696264,5.75763434160742
262,MS-Tupelo,48915,5.33329582818934,5.46864179561405
274,MT-Billings,71551,4.84909869896544,5.03085752632212
275,MT-Great Falls,20791,4.77394594238465,5.0527023704364
276,MT-Missoula,50993,4.87303888674976,5.12781593694515
309,NC-Asheville,107258,4.91304320893393,5.0770158467949
311,NC-Charlotte,235084,5.3285953599579,5.46604007695055
312,NC-Durham,163594,4.95768528026634,5.17086355603376
313,NC-Greensboro,72204,5.00671732633151,5.49815005151497
314,NC-Greenville,96919,5.20727846781795,5.22592219849049
315,NC-Hickory,38773,5.60441773524829,5.78718971321808
318,NC-Raleigh,172952,5.08682601953396,5.23577361973747
319,NC-Wilmington,55104,5.16735959411753,5.27273684792039
320,NC-Winston-Salem,146728,5.32679627454968,5.80006898420431
321,ND-Bismarck,32307,4.41952976446023,4.57465952236524
322,ND-Fargo/Moorhead MN,73006,4.44025135291466,4.36539708907276
323,ND-Grand Forks,23108,4.64895521708995,4.630263892441
324,ND-Minot,18654,4.75817884142877,4.93610747860664
277,NE-Lincoln,78423,4.51751841071501,4.67463888388906
278,NE-Omaha,158142,4.76843722225234,4.90095674631382
281,NH-Lebanon,59292,4.49792564176969,4.52735244605209
282,NH-Manchester,100231,4.92818873481044,4.97090650852216
283,NJ-Camden,391741,4.83397860389617,4.96098929140973
284,NJ-Hackensack,155540,4.36953243180008,4.47986904828957
285,NJ-Morristown,117695,4.54128309622296,4.62347516764717
288,NJ-New Brunswick,110367,4.47794256192641,4.56978224004278
289,NJ-Newark,150382,4.68999864743114,4.80086597505628
291,NJ-Paterson,43885,4.86836672801577,4.99227897899776
292,NJ-Ridgewood,49526,4.43970675985133,4.54505701762181
293,NM-Albuquerque,180451,4.77313417949496,5.02058644484331
279,NV-Las Vegas,192242,5.63113917352491,5.67138776622011
280,NV-Reno,84378,5.23116696526074,5.36414152044136
295,NY-Albany,247790,4.84889913308049,5.04649973896306
296,NY-Binghamton,56120,4.9650379068897,5.12680535457413
297,NY-Bronx,114681,4.80004419562403,5.26335990505718
299,NY-Buffalo,204372,4.97438650556846,5.5391470920203
301,NY-East Long Island,566330,4.36325703094552,4.59477793198796
300,NY-Elmira,50803,4.9999934372245,5.24808250132576
303,NY-Manhattan,521352,4.31444308877167,4.53085115730312
304,NY-Rochester,166326,4.61714666509307,5.37714088305973
307,NY-Syracuse,136647,4.90128576191394,5.02599799451737
308,NY-White Plains,138620,4.26277583014227,4.42283939942702
325,OH-Akron,90498,5.0699178150371,5.3863882576049
326,OH-Canton,91502,5.00033336018136,5.48122153572832
327,OH-Cincinnati,192430,5.25365968270527,5.40894822618752
328,OH-Cleveland,292110,4.93740497485291,5.06213962017004
329,OH-Columbus,330162,5.43817271951683,5.61067713240315
330,OH-Dayton,145887,5.13211454988344,5.22736385174271
331,OH-Elyria,33104,5.10210061278903,5.22747314259932
332,OH-Kettering,56612,5.14046048037525,5.31732027787806
334,OH-Toledo,126684,5.31539222064738,5.571034567946
335,OH-Youngstown,109681,5.06700787215052,5.51332052369862
336,OK-Lawton,24312,5.9640145261348,6.06141104007767
339,OK-Oklahoma City,219689,5.61896003669315,5.7609340117444
340,OK-Tulsa,167307,5.64236030267826,5.9462892073498
341,OR-Bend,29511,4.71813264220908,4.86556905200064
342,OR-Eugene,105408,4.80428464398008,5.02090715146544
343,OR-Medford,72573,4.98788578099182,5.25751284671369
344,OR-Portland,277324,4.96789940145991,5.28690419087372
345,OR-Salem,37022,4.52743772798892,4.93361083933098
346,PA-Allentown,167369,4.79939055063519,4.9899062232101
347,PA-Altoona,48389,5.14760965601603,5.62101266629262
350,PA-Danville,81445,4.81401295690182,5.16384728962539
351,PA-Erie,111935,4.96412374278888,5.20014339839528
352,PA-Harrisburg,142674,4.92678884557293,5.09341543181361
354,PA-Johnstown,41637,5.12834235961655,5.93026659708444
355,PA-Lancaster,84415,4.52631562100664,4.63522695016399
356,PA-Philadelphia,514221,4.9015714586023,5.23494378984506
357,PA-Pittsburgh,486232,5.06506912839115,5.56917933109994
358,PA-Reading,83942,4.99012889581845,5.17948894375515
359,PA-Sayre,29510,5.19319772243572,5.44308367590429
360,PA-Scranton,54068,5.22346276318051,5.45487909700225
362,PA-Wilkes-Barre,41925,5.32609779725245,5.48505829188564
363,PA-York,56773,4.71165829637998,4.90804339640486
364,RI-Providence,157162,4.84105796757033,5.1884328378363
365,SC-Charleston,115848,4.99773046168778,5.02986418123748
366,SC-Columbia,133847,5.15734032030832,5.28330967718157
367,SC-Florence,43104,5.63752036702091,5.61177933537242
368,SC-Greenville,108044,5.08704942136705,5.29605190627364
369,SC-Spartanburg,47434,5.39032321143778,5.53736469396607
370,SD-Rapid City,27217,4.52145050619704,4.63909563221036
371,SD-Sioux Falls,115959,4.33158137167222,4.29442321820779
373,TN-Chattanooga,88420,5.59788153831342,5.73538079644204
374,TN-Jackson,46876,5.57797002954791,5.63528533324014
375,TN-Johnson City,36251,5.83505515441655,6.13856387099749
376,TN-Kingsport,74510,5.95269385808318,6.50976607456289
377,TN-Knoxville,184106,5.38716484851105,5.70225910744492
379,TN-Memphis,185878,5.49487863194256,5.63259014648818
380,TN-Nashville,292122,5.51552282902758,5.69732450892846
382,TX-Abilene,43505,5.51315600716532,5.63294731296804
383,TX-Amarillo,52651,5.62413701880981,5.68308884134684
385,TX-Austin,117435,4.78344352604967,5.01491530732031
386,TX-Beaumont,59169,5.41054637892212,5.64899893306964
388,TX-Bryan,22392,4.80672283608238,4.84230337334327
390,TX-Corpus Christi,62049,5.15749338139603,5.5905497076281
391,TX-Dallas,368452,5.26598459340746,5.45866618954478
393,TX-El Paso,107962,4.71114652883226,5.12875597453071
394,TX-Fort Worth,181250,5.33839960994802,5.73999001919365
396,TX-Harlingen,50490,4.42072891350274,4.58957438418594
397,TX-Houston,482248,5.13574588441308,5.40904048476805
399,TX-Longview,26999,5.26003805533152,5.30909399806244
400,TX-Lubbock,78248,5.46483255997648,5.58057371728961
402,TX-McAllen,46761,4.35837867263594,4.46626337150643
406,TX-Odessa,36506,5.5419719662586,5.62034798637136
411,TX-San Angelo,21803,5.10931571964409,5.21302308178415
412,TX-San Antonio,260188,4.83889747788735,5.08653847665958
413,TX-Temple,39421,5.27765833599574,5.98018529980022
416,TX-Tyler,77149,5.09661385486423,5.15883800306279
417,TX-Victoria,20713,5.43799254875191,5.52122535157941
418,TX-Waco,42712,5.49725879400885,5.82342786130452
420,TX-Wichita Falls,27860,5.56437713327173,5.64542623380721
999,US-United States,34783053,4.90974728411563,5.10725859199484
421,UT-Ogden,36399,4.96284570435012,5.33308299968891
422,UT-Provo,35151,4.70110441134032,5.10618595844666
423,UT-Salt Lake City,170089,4.70831100673815,5.07678929459166
426,VA-Arlington,152933,4.39622132071118,4.44574020182877
427,VA-Charlottesville,71510,4.94543217601056,5.04344630481438
428,VA-Lynchburg,36226,5.00518828451172,5.13877359373508
429,VA-Newport News,65513,4.61561545944134,4.73887213758113
430,VA-Norfolk,129271,5.04181577540577,5.17641604817158
431,VA-Richmond,183125,5.02198807385448,5.13905532952654
432,VA-Roanoke,103216,5.39547881389925,5.52099761823506
435,VA-Winchester,50517,5.30491471570343,5.42718135243624
424,VT-Burlington,78533,4.93742716567454,5.00107043698685
437,WA-Everett,69475,4.64739162028862,4.97364592789975
438,WA-Olympia,49119,4.99144713683509,5.34866245231225
439,WA-Seattle,283512,4.4574129075964,4.62289742644036
440,WA-Spokane,180455,4.61819269639432,4.79344777217409
441,WA-Tacoma,76378,4.94346542922458,5.07890002875943
442,WA-Yakima,30750,4.72380921450595,4.88533586081017
446,WI-Appleton,42104,4.72208272283635,5.51435773364201
447,WI-Green Bay,70303,4.5956719641813,4.9770979914979
448,WI-La Crosse,49422,4.58850383120852,4.88253254323302
449,WI-Madison,125698,4.57720583885488,4.7923280025601
450,WI-Marshfield,58698,4.33511418409364,4.82949105876304
451,WI-Milwaukee,299169,4.96342601855657,5.17056891073315
452,WI-Neenah,32224,4.96815995993192,5.60977118170301
456,WI-Wausau,30252,4.50419605512607,4.91964889624398
443,WV-Charleston,127419,5.82714469868116,5.87743293908728
444,WV-Huntington,51953,6.05303781408473,6.21288531223816
445,WV-Morgantown,55192,5.41095973218458,5.46508896411137
457,WY-Casper,25223,5.28572491324275,5.3940802057
