HSA #,HSA name,State,Medicare enrollees (2014),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2014)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2014)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2014)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2014)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2014)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2014)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2014)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2014)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2014)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2014)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2014)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2014)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2014)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2014)"
26039,Jefferson City,MO,20515,7969.81,8685.29,3469.83,3939.64,2233.51,2316.48,1423.26,1532.18,259.2,278,338.81,393.58,228.77,213.78
26040,Joplin,MO,17433,8985.33,10138.83,4072.62,4928.89,2084.18,2162.69,1840.04,1987.76,328.13,354.16,359.42,429.89,289.18,271.94
26041,Kansas City,MO,48862,8892.5,9456.32,3843.35,4259.8,2377.55,2466.75,1592.73,1620.07,412.55,419.07,506.86,513.85,154.88,169.63
26042,Kennett,MO,2741,9589.47,10567.19,4543.86,5157.25,2056.45,2162.38,2117.42,2323.72,316.45,347.38,253.63,296.86,293.6,274.65
26043,Kirksville,MO,5510,8968.91,9422.82,4455.97,4643.18,2069.22,2145.32,1719.34,1877.88,279.83,306.6,108.1,129.04,343.33,324.27
26045,Lake Saint Louis,MO,7293,9379.15,10123.61,4090.09,4696.27,2375.04,2414.88,1972.07,2018.74,417.93,426.11,336.46,370.2,167.75,189.37
26046,Lamar,MO,1202,9368.27,10990.7,4217.24,5396.74,1652.06,1723.26,2586.37,2822.08,297.78,326.17,348.97,424.16,300.88,324.08
26048,Lees Summit,MO,5537,9103.72,9773.99,3747.3,4302.33,2517.15,2556.9,1607.23,1638.41,393.77,400.99,615.57,632.26,188.89,207.28
26049,Lexington,MO,2083,9270.6,9868.54,4340.3,4739.62,1963.22,2022.07,1975.72,2045.04,252.84,259.48,564.19,599.08,165.99,189.96
26050,Liberty,MO,8944,9043.51,9754.36,3666.55,4260.81,2304.93,2340.7,1804.76,1841.17,363.22,370.12,716.75,751.98,185.82,200.84
26052,Louisiana,MO,1974,8804.86,9707.01,4089.65,4735.75,1979.78,2019.01,1922.29,2067.16,257.72,280.43,291.6,353,265.9,252.54
26053,Macon,MO,1704,9541.17,11183.11,4536.39,5869.68,2098.86,2141.54,2309.53,2524.71,161.23,175.56,227.09,272.24,230.52,217.69
26056,Marshall,MO,2804,7952.61,8672.63,3311.3,3733.23,1877.16,1924.06,2097.64,2289.32,207.26,225.62,273.04,328.03,203.55,188.35
26057,Maryville,MO,2640,9266.44,9241.37,4155.94,3893.71,1808.63,1842,2658.26,2819.17,174.8,191.6,225.1,269.12,272.64,255.54
26058,Memphis,MO,641,12321.38,13868.41,7168.67,8286.75,1652.78,1767.88,3003.48,3286.45,180.06,198.13,,,322.25,306.28
26059,Mexico,MO,5017,8045.08,8846.5,3488.98,3995.07,1815.71,1869.39,2116.92,2310.48,170.34,184.85,219.92,266.15,240.57,227.93
26060,Milan,MO,699,8611.31,9423.9,3651.25,4224.54,1925.57,1941.03,2354.73,2569.44,233.16,254.82,115.08,138.69,333.88,306.6
26064,Neosho,MO,3555,8687.14,9899.19,4180.12,5139.05,1869.21,1931.01,1657.85,1780.66,341,366.84,382.87,452.11,261.9,246.39
26065,Nevada,MO,2376,7626.57,8374.27,3515.39,3988.85,1684.65,1739.81,1700.31,1839.72,110.36,120.42,399.84,479.24,205.55,195.2
26066,North Kansas City,MO,18841,9313.65,10069.67,3966.2,4613.76,2428.46,2482.67,1638.47,1669.95,467.67,476.4,610.64,607.6,202.17,224.47
26067,Osage Beach,MO,7971,8052.3,8634.59,3446.56,3728.28,1816.38,1896.55,1973.94,2146.58,280.23,300.92,276.78,325.56,207.32,193.58
26068,Osceola,MO,1343,8303.79,8860.14,3679.61,3896.27,1500.11,1564.64,2158.64,2323.04,178.96,194.67,577.92,693.01,203.37,187.67
26069,Perryville,MO,2257,10031.84,10577.21,4481.89,4686.59,1693.84,1698.78,3009.21,3253.98,213.29,231.63,432.24,519.86,212.54,198.48
26070,Pilot Knob,MO,1706,10747.48,11248.98,5008.96,5225.98,2212.67,2225.97,2250.84,2414.88,609.35,647.73,388.11,471.57,294.82,286.14
26071,Poplar Bluff,MO,14952,9014.17,9891.22,4517.74,5101.89,1803.2,1880.29,1828.17,1979.53,422.62,465.42,215.31,259.64,235.41,216.78
26072,Potosi,MO,1497,10310.84,11432.84,4619.4,5604.75,2325.11,2319.51,2295.25,2364.69,436.24,458.25,479.77,520.13,160.88,191.98
26073,Richmond,MO,2456,10511.52,11316.22,5014.93,5682.01,2044.75,2085.89,2374.98,2425.19,343.74,350.1,492.88,514.19,245.77,267.18
26074,Rolla,MO,10748,8722.81,9213.91,4021.07,4230.41,1899.55,1970.29,1931.42,2084.81,410.17,442.22,224.14,260.08,230.87,222.1
26075,Salem,MO,2730,9132.47,10121.39,4150,4823.74,1759.45,1808.25,2347.74,2553.34,386.86,420.23,223.96,264.54,252.76,248.29
26076,Sedalia,MO,6376,7907.58,8839.88,3447.6,4061.18,1941.29,2038.25,1875.29,2044.45,175.48,191.19,260.64,310.99,210.84,197.15
26077,Sikeston,MO,7109,8861.07,9670.29,4249.9,4771.98,1715.1,1806.21,2023.73,2161.79,320.93,349.91,267.52,314.68,275.42,259.02
26078,Smithville,MO,2214,8956.53,9554.93,3921.82,4426.53,2155.29,2177.08,1676.57,1704.86,393.01,399.26,550.48,574.48,264.64,285.33
26079,Springfield,MO,52928,8105.46,8979.99,3544.7,4086.94,1732.3,1839.81,1826.65,1971.58,361.95,389.36,431.93,503.36,209.69,194.63
26080,St. Charles,MO,13592,9530.78,10202.61,4103.1,4648.04,2541.09,2580.66,1909.58,1948.48,480.19,489.75,342.99,370.07,149.66,166.37
26081,St. Joseph,MO,17345,9639.89,9543.23,4279.76,4121.59,2049.95,2105.03,2239.06,2226.81,333.6,329.98,510.5,544.8,227.46,212.42
26082,St. Louis,MO,133133,9230.39,9767.64,4117.75,4536.96,2472.48,2504.31,1725.54,1757.67,436.44,443.79,324.51,350.88,156.7,172.7
26084,Ste Genevieve,MO,2310,10342.28,11560.44,5035.86,6044.88,2168.13,2140.17,2190.68,2352.2,327.82,350.71,377.67,446.17,245.8,232.84
26088,Trenton,MO,2625,9060.41,9455.35,3998.34,4136.37,1526.13,1527.93,2798.1,3017.46,220.85,233.17,272.25,314.26,274.13,257.54
26089,Troy,MO,4004,10541.7,11117.83,4875.97,5257.76,2337.64,2408.12,2217.28,2267.5,474,483.3,443.31,483.82,199.48,226.13
26090,Unionville,MO,799,11744.73,12183.55,6230.23,6227.76,1806.34,1852.45,3134.73,3426.86,173.22,189.69,78.56,91.22,336.37,397.48
26091,Warrensburg,MO,3781,9033.26,9357.21,4036.91,4115.33,2183.52,2254.04,2016.93,2158.64,184.93,199.96,369.33,402.21,231.49,216.31
26093,West Plains,MO,7292,7510.73,8369.77,3168.98,3717.28,1588.63,1646.78,1807.41,1984.5,521.32,573.09,219.65,265.35,208.77,198.56
25002,Ackerman,MS,893,8977.35,10359.88,3420.74,4205.13,1709.22,1810.08,1902.1,2153.61,1085,1226.63,572.84,689.41,258.33,228.22
25003,Amory,MS,2718,9586.26,10989.19,4022.49,4843.54,2024.95,2172.62,1912.59,2173.57,409.96,464.99,902.45,1052.72,336.58,315.07
25004,Batesville,MS,2612,9540.8,10743.72,4096.41,4818.82,2210.09,2340.32,1566.15,1735.85,715.19,808.97,681,793.81,280.28,252.64
25006,Bay St Louis,MS,3656,9962,11119.22,4465.27,5153.38,2150.11,2310.93,1767.34,1940.05,821.7,922.39,597.54,672.11,231.15,209.83
25007,Belzoni,MS,1060,8397.51,9423.86,3805.38,4408.54,1729.36,1828.72,1360.42,1525.77,894.37,1006.7,255.84,293.29,210,184.18
25008,Biloxi,MS,7066,9108.49,10358.37,4013.85,4834.39,2089.33,2240.09,1516.97,1702.51,781.73,874.77,499.25,524.49,242.12,222.42
25009,Booneville,MS,2740,10170.14,11470.75,4596.93,5347.08,2356.4,2512.56,1679.94,1909.06,761.18,864.8,530.61,622.91,272.51,252.12
25011,Brookhaven,MS,4913,8161.42,9236.39,3218.05,3755.46,1925.09,2076.54,1747.56,1972.77,634.79,712.76,460.58,552.41,179.5,170.7
25012,Calhoun City,MS,864,8847.08,10354.41,3428.98,4394.91,1723.86,1861.75,1910.85,2160.84,930.75,1054.41,333.31,401.59,493.84,447.58
25014,Carthage,MS,2191,9887.5,11787.32,3865.48,5177.66,2112.11,2211.93,1662.64,1874.32,1482.68,1677.52,488.44,578.87,264.84,237.69
25015,Centreville,MS,2467,8811.83,10371.72,4094.11,5197.49,1793.14,1889.11,1698.51,1912.04,607.42,677.34,347.92,414.9,201.58,185.6
25016,Charleston,MS,740,11486.69,11399.36,5341.8,4697.23,1609.57,1660.08,2834.65,3195.16,822.96,927.49,369.11,435.34,338.97,311.16
25017,Clarksdale,MS,3660,9450.32,10504.1,4356.03,4958.27,2155.81,2271.94,1393.55,1537.21,657.04,740.44,599.47,727.47,253.51,228.9
25018,Cleveland,MS,3875,11158.21,12155.47,5483.39,5995.28,2543.96,2679.56,1410.01,1582.04,857.36,965.42,486.21,588.27,313.56,287.65
25020,Columbia,MS,2934,10344.5,11428.19,4512.79,5161.64,2514.46,2576.3,1431.79,1605.89,1031.09,1146.3,544.19,653.34,308.87,281.44
25021,Columbus,MS,7946,8314.91,9561.14,3289.4,4050.61,2051.9,2187.65,1605.53,1812.97,598.46,679.11,464.05,540.2,306.01,283.1
25022,Corinth,MS,6536,10439.99,11902.32,4367.46,5234.05,2577.14,2755.3,1732.74,1961.41,551.22,627.95,833.97,999,423.23,400.58
25025,Eupora,MS,1847,9153.18,10438.17,4098.55,4895.4,1963.36,2088.73,1506.81,1708.87,1106.8,1257.04,252.92,289.8,235.39,212.91
25026,Fayette,MS,708,11197.93,12734.04,5263.98,6329.16,2444.87,2525.5,1506.1,1678.19,1070.69,1197.47,341.67,413.4,362.83,333.47
25027,Forest,MS,1700,10283.06,12528.17,4319.31,5941.56,1782.74,1872.25,1991.7,2249.41,1394.48,1572.46,412.19,495.31,286.44,261.39
25029,Greenville,MS,5567,8785.24,9904.74,4036.56,4698.35,2090.44,2236.4,1299.1,1457.34,546.54,614.72,508.55,609.58,279.43,256.84
25030,Greenwood,MS,4828,8900.31,10052.94,4137.15,4877.1,1945.88,2058.5,1329.74,1492.03,821.47,926.8,345.17,380.4,233.39,206.58
25031,Grenada,MS,4249,9900.84,11055.67,3954.1,4542.97,2014.64,2104.47,1835.49,2065.79,1315.37,1487.72,428.65,503.38,303.24,282
25032,Gulfport,MS,13413,9430.54,10653.01,4258.2,5047.29,2045.67,2204.55,1744.7,1939.53,701.34,783.06,418.45,439.88,270,246.43
25033,Hattiesburg,MS,20625,9887.33,11095.41,4319.16,5161.58,2622.92,2700.72,1383.55,1535.78,855.23,950.83,473.3,555.56,264.15,236.75
25034,Hazlehurst,MS,997,7927.24,9800.75,3309.99,4746.76,1878.03,1957.09,1533.28,1712.26,635.01,709.07,370.13,422.91,172.81,183.92
25036,Houston,MS,1853,9283.23,10549.46,4122.22,4924.93,1819.47,1919.64,1774.71,1996.19,694.08,786.7,466.79,543.69,397.05,369.02
25037,Indianola,MS,1793,10937.61,11955.97,5504.07,6037.83,1913.61,2030.46,1571.72,1766.35,1152.71,1299.5,289.96,330.08,300.19,271.55
25038,Iuka,MS,2691,10595.74,12049.05,4494.55,5316.2,2282.87,2442.28,1855.45,2095.47,690.08,783.46,980.22,1174.88,376.89,354.84
25039,Jackson,MS,48790,8741.82,9914.69,3694.01,4422.12,2286.34,2405.34,1408.36,1574.05,834.42,934.66,318.52,355.04,179.77,188.53
25040,Kilmichael,MS,432,9726.05,11157.39,4168.77,5069.37,1862.1,1920.41,1774.65,2007.28,1414.95,1596.07,,,198.89,186.43
25041,Kosciusko,MS,2764,9293.37,10672.72,3649.26,4498.17,2415.9,2538.34,1164.53,1312.49,1325.41,1500.92,448.04,528.12,259.15,242.32
25042,Laurel,MS,10809,9316.68,10568.21,3879.32,4694.19,2460.7,2580.07,1590.35,1792.16,743.77,830.85,335.61,399.08,300.82,262.46
25044,Lexington,MS,1130,10010.99,11031.76,4290.53,4748.06,1804.88,1914.7,2126.38,2388.18,1110.28,1239.58,165.54,190.86,266.35,243.65
25045,Louisville,MS,2528,7755.85,8812.45,3059.88,3612.92,1709.08,1822.3,1701.99,1920.34,640.4,724.21,430.36,517.66,190.04,172.45
25046,Lucedale,MS,3430,11156.79,12617.21,5292.13,6259.65,2443.09,2530.66,1678.14,1899.62,953.22,1058.87,690.83,830.15,233.76,214.85
25048,Macon,MS,1488,9741.44,12443.69,4292.66,6489.33,1808.42,1891.56,2183,2463.13,649.46,734.49,482.92,459.34,216.67,196.33
25050,Magee,MS,2173,10173.38,11635.55,4448.46,5388.29,2213.49,2321.56,1668.41,1868.89,1055.94,1181.36,584.72,675.61,223.58,224.01
25051,Magnolia,MS,945,9256.18,10541.14,3919.49,4668.46,1856.89,1956.09,1591.65,1794.61,774.24,869.88,767.34,916.14,356.52,340.34
25052,Marks,MS,479,8339.41,10196.48,3496.85,4860.22,1823.89,1937.08,1737.81,1930.27,657.78,741.53,384.55,467.31,183.58,160.83
25053,McComb,MS,4611,9086.18,10454.62,3709.13,4453.22,1986.77,2152.12,1813.17,2043.04,686.49,774.39,698.72,845.39,192.05,178.59
25054,Meadville,MS,784,10436.62,11735.48,4951.25,5643.4,1595.55,1695.42,2363.8,2677.09,806.66,906.44,517.28,620.9,187.5,173.79
25055,Mendenhall,MS,1177,9304.01,10925.88,4090.12,5258.58,2020.62,2091.49,1647.81,1844.37,1019.29,1141.99,327.74,368.69,194.01,212.41
25056,Meridian,MS,21981,9604.91,11040.29,4130.33,5032.81,2196.87,2289.29,1691.39,1918.37,813.46,923.44,533.85,640.34,218.62,199.88
25057,Monticello,MS,1808,10643.32,12226.28,4316.19,5296.58,2274.56,2368.05,1949.54,2201.78,1217.71,1366.45,718.35,869.82,237.76,214.33
25059,Natchez,MS,5677,9325.06,10752.18,4470.67,5458.46,2253.28,2372.07,1238.38,1387.97,770.75,868.76,367.16,434.45,172.2,160.07
25060,New Albany,MS,3789,9029.89,10115.9,3919.49,4520.37,1955.34,2080.15,1582.47,1775.36,531.68,600.02,730.11,859.41,338.41,318.49
25063,Oxford,MS,7502,8620.83,9740.52,3440.35,4090.06,2116.02,2234.4,1741.92,1957.56,458.82,519.86,581.01,683.53,293.88,271.02
25064,Pascagoula,MS,12731,8687.92,10043.23,3633.97,4563.99,2152.86,2271.58,1642.68,1858.76,552.44,615.02,491.53,541.8,234.79,223.15
25066,Picayune,MS,5582,10016.01,11116.32,4477.49,5209.82,2488.54,2598.14,1656.03,1806.35,857.16,957.83,306.43,356.6,253.54,228.82
25070,Port Gibson,MS,817,10740.8,13117.35,4587.2,6232.86,1908.25,2000.41,1474.49,1655.95,1431.73,1610.17,818.64,986.2,242.46,244.93
25071,Prentiss,MS,1216,9476.17,11086.37,3984.21,5127.88,2062.44,2129.58,1527.18,1710.38,1247.22,1390.65,340.64,415.87,254.2,230.14
25072,Quitman,MS,1654,11249.07,13493.06,5048.83,6681.61,2414.4,2506.02,2177.52,2470.32,825.16,929.68,568.01,692.7,193.62,171.77
25075,Ripley,MS,3262,8982.13,10140.89,3664.78,4313.29,1988.55,2119,1690.38,1901.1,672.54,763.41,654.69,776.73,353.91,329.78
25076,Rolling Fork,MS,710,9694.85,10591.53,3783.04,4293.71,2473.13,2428.08,1500.66,1691.7,1369.51,1541.85,180.15,197.52,251.91,227.4
25077,Ruleville,MS,739,14282.28,14683.48,8345.86,8348.26,2355.73,2468.57,2041.14,2296.03,730.19,822.61,218.32,254.84,345.3,292.38
25082,Starkville,MS,3699,7584.69,8696.12,2823.06,3447.65,2059.59,2223.89,1437.79,1625.54,614.99,695.33,359.59,427.95,287.82,261.96
25084,Tupelo,MS,23567,8621.7,9806.87,3635.53,4378.83,2015.57,2143.71,1615.64,1830.86,530.41,601.41,540.36,595.07,296.19,272.67
25085,Tylertown,MS,1980,10497.32,11619.71,4500.7,5103.92,2113.67,2210.75,2073.06,2325.06,1135.86,1254.34,326.81,388.82,283.39,256.15
25087,Vicksburg,MS,5376,9585.28,10842.41,4386.39,5186.9,2248.49,2357.5,1170.82,1319.91,975.43,1096.75,589.04,688.65,232.92,213.62
25089,Waynesboro,MS,2323,8785.77,9894.56,4004.63,4711.86,2016.87,2103.64,1675.67,1892.34,495.22,555.22,334.25,402.96,243.4,216.48
25090,West Point,MS,2648,8483.23,9690.04,3777.67,4490.47,1726.41,1871.12,1516.16,1710.12,603.63,680.04,539.25,625.94,284.3,263.91
25093,Winona,MS,1653,10791.93,12723.19,4690.76,5998.54,2066.11,2168.87,1976.71,2233.92,1277,1443.64,412.35,495.51,280.39,259.58
25094,Yazoo City,MS,1937,9884.26,11418.64,4298.51,5232.91,1820.75,1947.71,1602.35,1799.37,1378.85,1545.54,400.73,478.19,208.68,192.67
27001,Anaconda,MT,1583,8529.4,8456.65,4318.99,4297.56,1195.74,1176.38,2316.81,2252.85,160.92,155.84,309.51,352,227.86,219.46
27002,Baker,MT,629,8522.76,7947.5,4382.96,3916.52,1137.05,1123.76,2676.53,2604.58,,,,,267.11,259.95
27005,Billings,MT,21886,7571.2,7753.09,3124.89,3381.96,1643.66,1613.98,2217.77,2161.4,123.67,120.28,233.18,261.55,194.08,184.75
27006,Bozeman,MT,7732,6835.96,7069.12,2311.44,2578.7,1661.92,1657.76,1876.8,1823.48,375.95,365.73,398.84,450.26,192.95,186.63
27007,Butte,MT,5254,7765.3,7764.09,4034.68,4022.7,1543.02,1543.52,1302.21,1266.32,239.18,233.43,432.66,490.1,229.07,220.45
27008,Chester,MT,418,8993.44,8239.31,4268.21,3633.97,1149.94,1134.35,3252.29,3169.86,,,,,392.73,372.08
27012,Conrad,MT,713,8855.75,8791,3806.35,3843.96,1250.49,1241.3,3478.36,3390.62,141.17,137.49,,,195.9,187.91
27014,Cut Bank/Browning,MT,569,7094.23,7075.66,3438.41,3505.26,1164.54,1150.27,2099.92,2045.66,,,,,174.66,165.9
27015,Deer Lodge,MT,701,8657.61,8127.02,4319.6,3797.67,1310.92,1298.68,2160.45,2102.5,133.82,129.34,494.68,562.38,246.11,243.67
27016,Dillon,MT,1549,8907,8572.57,3327.98,3082.79,1179.19,1156.05,3600.28,3510.24,221.44,215.77,298.72,326.96,219.66,230.69
27017,Ennis,MT,766,7165.11,6511.4,3438.98,2876.89,1213.03,1189.87,2151.83,2082.06,107.64,101.49,,,147.86,142.88
27020,Glasgow,MT,1213,7993.89,7295.78,3861.85,3255.94,1290.75,1278.27,2654.1,2585.37,,,,,201.7,193.85
27021,Glendive,MT,1493,6642.37,6561.32,2736.2,2734.11,1144.21,1119.15,2500.44,2434.55,70.77,68.79,108.87,126.6,99.4,96.44
27022,Great Falls,MT,11893,7955.83,8031,3516.45,3665.24,1700.21,1696.92,2046.31,1992.22,251.94,244.95,201.52,205.05,226.21,214.52
27023,Hamilton,MT,4749,6387.38,6604.51,2649.15,2925.79,1422.4,1417.53,1807.03,1756.9,131.72,128.11,180.42,200.2,151,140.4
27024,Hardin,MT,815,8130.22,8269.66,4071.76,4333.85,1521.02,1470.44,1963.98,1913.76,,,92.42,98.98,181.29,175.29
27026,Havre,MT,2588,6775.69,6740.34,2835.19,2886.86,1117.42,1102.62,2299.2,2239.01,27.69,25.83,103.68,114.17,225.57,213.78
27027,Helena,MT,8079,7146.93,7325.39,2879.16,3083.32,1532.75,1541.41,1998.73,1946.67,190.67,185.76,357.56,396.3,156.89,149.72
27028,Kalispell,MT,9782,6977.64,7056.02,2590.51,2730.39,1627.05,1628.18,2153,2094.85,201.63,195.9,181.8,200.77,168.25,160.28
27029,Lewistown,MT,2021,6206.98,6945.73,2484.09,3107.96,1374.56,1524.37,1850.82,1803.57,163.21,159.26,182.65,203.34,168.17,159.6
27030,Libby,MT,2082,7338.89,7128.89,3094.97,2936.86,1188.3,1193.77,2476.76,2420.51,139.21,135.55,144.51,160.47,204.07,194.98
27031,Livingston,MT,2265,6960.84,7001.96,2764.81,2879.52,1107.03,1100.64,2424.85,2364.4,272.86,263.37,123.51,140.26,230.64,224.34
27032,Malta,MT,646,7542.97,8082.51,3343.74,3973.48,1462.67,1447.26,2370.94,2310.48,147.96,143.61,,,216.73,203.48
27033,Miles City,MT,2195,6748.07,6801.12,2970.89,3106.73,1425.7,1398.15,1987.19,1936.14,145.55,141.78,69.37,75.81,155.83,149.02
27034,Missoula,MT,14784,6808.08,7069.16,2749.78,3060.26,1782.8,1769.47,1554.42,1512.94,200.13,194.5,329.48,358.23,161.82,153.25
27036,Plains,MT,1866,7185.44,7312.57,3001.19,3218.5,1187.36,1159.56,2423.27,2362.86,66.23,63.35,225.16,253.58,171.47,161.67
27037,Plentywood,MT,833,7617.78,7776.95,3886.31,4096.29,1494.05,1499.44,2106.54,2048.88,,,,,109.71,103.52
27038,Polson,MT,2060,8103.18,8066.33,3219.19,3277.16,1433.9,1422.38,2752.52,2679.76,204.08,197.78,208.19,224.06,153.87,144.43
27039,Poplar,MT,280,7341.96,7061.96,3111.81,2931.04,1736.91,1708.93,1969.58,1917.78,,,,,92.18,94.54
27040,Red Lodge,MT,698,7523.31,7443.86,2888.75,2879.72,1196.59,1180.1,2671.23,2603.46,294.75,281.63,293.05,335.75,162.02,152.55
27041,Ronan,MT,1011,9532.61,9613.73,4864.7,5060.64,1359.61,1322.13,2465.83,2400.95,257.76,249.03,185.5,209.41,209.6,199.67
27043,Scobey,MT,287,8526.35,8356.42,3532.88,3469.78,865.75,870.51,4106.66,3999.53,,,,,150.2,140.67
27044,Shelby,MT,609,7196.24,6836.56,3721.48,3434.41,1115.88,1097.04,2187.93,2133.93,,,,,169.29,164.79
27045,Sheridan,MT,482,8622.89,8631.94,3304.85,3390.56,1129.53,1119.92,3484.11,3394.5,,,395.75,439.82,184.59,180.54
27046,Sidney,MT,1771,7001.55,6955.1,3300.46,3317.27,1157.31,1160.13,2322.22,2261.91,15.72,15.27,21.21,25,182.95,172.4
27047,Superior,MT,694,7402.3,7102.94,3208.92,2982.08,1228.87,1201.43,2244.46,2186.95,112.15,110.34,334.24,368.62,211.24,200.34
27049,Townsend,MT,736,7735.12,7280.72,3356.18,2969.14,1245.84,1238.03,2549.1,2486.68,180.42,175.69,135.44,150.11,185.99,179.12
27051,White Sulphur Springs,MT,363,9909.22,10911.92,5510.39,6594.02,1030.08,1040.4,3067.62,2990.05,,,,,248.26,244.48
27052,Whitefish,MT,3170,7342.23,7263,2731.67,2701.06,1792.76,1795.67,2115.46,2058.89,273.09,263.77,246.33,276.19,132.8,125.92
27053,Wolf Point,MT,703,8358.71,8229.2,3740.49,3697.14,1474.65,1477.16,2644.11,2574.83,,,,,209.78,203.27
27054,Browning,MT,617,9551.06,9517.69,4004.15,4135.29,1755.23,1714.47,2597.61,2529.76,,,,,242.6,237.67
34001,Ahoskie,NC,5632,7923.5,8598.99,3665.38,3993.63,1984.85,2175,1688.52,1833.17,166.52,182.33,194.02,219.28,229.66,208.31
34002,Albemarle,NC,6614,9145.11,9885.11,4061.13,4464.23,2179.28,2400.27,1889.25,1970.85,442.19,460.83,304.62,340.1,263.83,244.5
34003,Andrews,NC,2797,7442.88,8384.45,3468.68,4017.1,2007.87,2251.64,1304.02,1440.44,227.32,250.48,138.79,142.35,262.88,247.5
34004,Asheboro,NC,6823,8741.87,9585.3,3657.83,4103.05,2356.97,2583.43,1605.1,1710.79,519.13,559.15,402.42,410.24,199.42,219.44
34005,Asheville,NC,33031,7546.77,8245.81,3142.42,3555.66,2148.14,2266.22,1317.14,1420.9,373.62,403.35,392.02,394.12,167.24,201.81
34006,Banner Elk,NC,1262,8377.12,9399.59,3766.72,4417.72,1928.32,2050.78,1743.31,1929.25,390.86,432.28,327.14,372.49,218.64,204.84
34007,Belhaven,NC,1839,7629.36,8022.07,2932.88,3040.39,2304.33,2412.89,1608.83,1721.87,189.98,208.83,427.08,487.39,187.53,172.27
34008,Blowing Rock,NC,831,7785.67,8242.18,3074.56,3237.54,2231.02,2340.69,1534.35,1683.18,349.88,380.56,384.79,409.4,188.51,172.47
34010,Boone,NC,5253,8854.57,9411.28,3806.43,3928.64,2080.35,2213.36,1845.81,2052.96,522.28,591.43,323.21,368.49,277.91,261.37
34011,Brevard,NC,5708,7642.23,8351.37,3214.63,3609.21,1841.97,1936.75,1840.71,2029.31,326.77,359.89,205.68,219.22,201.94,190.17
34012,Bryson City,NC,1364,7695.59,8534.46,3466.58,4044.85,1885.44,1954.6,1764.46,1949.38,182.43,200.73,94.72,97.18,228.98,217.05
34013,Burgaw,NC,1947,10054.34,10549.12,4469.39,4611.78,2891.63,3214.69,1471.57,1534.33,491.61,510.82,472.07,452.62,274.65,248.51
34014,Burlington,NC,10312,8508.53,8835.59,3683.74,3773.01,2081.26,2225.81,1690.13,1757.49,399.23,418.12,459.61,481.1,191.05,176.86
34015,Chapel Hill,NC,10279,7455.02,6980.89,3182.86,2578.08,1954.53,2098.46,1625.39,1622.8,291.41,292.63,259,261.41,148.41,136.53
34016,Charlotte,NC,75680,8346.75,8723.81,3333.96,3496.05,2607.25,2738,1415.02,1472.76,402.75,419.81,405.11,399.29,192.09,205.15
34017,Clinton,NC,6681,8668.69,9333.01,3826.98,4165.33,2601.74,2777.1,1431.32,1540.63,304.07,331.06,328.24,363.75,190.47,172.44
34018,Clyde,NC,9024,7918.3,8796.79,3492.51,4078.04,1996.75,2097.11,1661.19,1794.45,334,359.75,227.51,232.34,193.23,224.94
34019,Columbus,NC,4616,7613.45,8138.73,3364.79,3582.38,2036.77,2206.87,1320.83,1432.96,297.81,321.97,426.1,441.72,152.31,138.03
34020,Concord,NC,13481,9225.87,9733.49,4032.86,4338.27,2226.18,2325.51,1793.75,1867,531.83,555.46,423.23,409.06,218.29,238.09
34021,Crossnore,NC,1678,8485.51,9718.32,3623.35,4420.57,1880.18,2040.13,1922.64,2127.92,436.14,483.17,372.86,420.15,253.06,237.81
34023,Dunn,NC,3607,10581.24,11526.14,4937.43,5388.92,3009.4,3339.52,1599.44,1715.68,414.96,450.95,384.59,424.76,236.37,212.32
34024,Durham,NC,23191,8478.95,8272.83,3852.66,3570.82,2104.93,2229.32,1656.28,1642.3,343.58,343.68,291.94,282.53,222.6,205.26
34025,Eden,NC,2810,8100.44,8879.04,3743.68,4250.78,1900.54,2028.32,1626.65,1723.81,458.3,484.79,204.72,203.24,169.05,189.27
34026,Edenton,NC,3381,8582.85,8668.89,4120.17,3812.9,2232.46,2470.46,1667.84,1814.75,222.86,244.61,107.19,123.03,206.19,187.49
34027,Elizabeth City,NC,15830,7694.3,8022.32,3414.34,3468.27,2325.77,2454.16,1369.05,1482.96,204.91,224.48,178.27,204.02,172.33,158.5
34028,Elizabethtown,NC,3402,10614.44,10807.07,4877.51,4687.81,2409.2,2566.36,2090.03,2282.79,338.8,365.48,654.86,686.81,259.28,236.3
34029,Elkin,NC,2790,10044.91,10781.33,4652.39,4995,2383.83,2602.33,1974.34,2151.73,393.26,423.36,339.64,326.24,310.9,294.37
