County ID,County name,Medicare enrollees (20% sample) (2004),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2004)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2004)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2004)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2004)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2004)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2004)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2004)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2004)"
13125,GA-Glascock County,87,11229.73,11571.42,6915.23,7153.54,2169.3,2227.63,1346.42,1333.9,,,,,402.65,396.7
13127,GA-Glynn County,1875,6593.82,6879.25,3018,3220.57,2227.97,2322.98,595.18,643.24,268.49,295.54,236.34,146.06,262.63,259.64
13129,GA-Gordon County,944,7193.36,7648.59,3924.36,4231.51,1934.78,2001.57,598.68,649.43,317.39,337.82,166.89,180.31,259.07,257.55
13131,GA-Grady County,499,6458.53,7193.16,3209.28,3742.75,1579.7,1650.74,838.32,918.04,286.16,315.86,210.79,235.12,319.6,313.25
13133,GA-Greene County,418,4854.63,5335.81,2061.49,2391.23,1450.11,1574.66,681.16,707.99,277.58,296.29,,,168.69,165.86
13135,GA-Gwinnett County,6198,6981.02,6977.43,3310.14,3375.25,2227.63,2204.78,597.34,590.89,355.81,353.61,264.91,228.69,227.53,224.43
13137,GA-Habersham County,932,5301.29,5575,2507.88,2622.48,1493.07,1575.95,540.21,587.49,352.41,371.52,148.14,163.03,270.73,268.27
13139,GA-Hall County,2772,6145.79,6485.94,2916.4,3108.1,1966.8,2033.99,534.34,576.87,289.23,317.17,194.88,210.35,239.25,237.6
13141,GA-Hancock County,224,6947.14,7479.29,3859.77,4243,1628.11,1672.42,842.12,897.91,139.87,151.48,,,266.51,268.4
13143,GA-Haralson County,606,7587.2,7816.57,3855.31,3963.86,1927.62,1975.94,1047.07,1106.12,332.64,330.48,110.15,128.93,316.24,312.63
13145,GA-Harris County,462,5681.91,6376.52,2367.31,2733.69,1728.31,1877.77,599.58,650.03,197.36,215.17,680.92,802.76,176.84,177.52
13147,GA-Hart County,756,5745.3,6348.7,2594.77,3010.41,1522.59,1621.73,581.8,599.46,633.55,676.2,226.44,260.27,205.63,204.62
13149,GA-Heard County,236,7574.26,7664.9,3914.42,3906.82,2060.57,2063.96,559.57,555.88,113.22,114.68,643,752.34,305.81,300.75
13151,GA-Henry County,2022,7495.43,7433.87,3670.59,3724.18,2448.11,2384.15,555.05,545.76,369.25,366.07,228.52,188.66,233.85,230.89
13153,GA-Houston County,2168,7701.23,8084.06,3696.34,3908.27,2308.05,2413.34,773.48,798.18,267.16,284.13,424.65,457.35,257.38,253.72
13155,GA-Irwin County,234,7503.78,8128.8,4261.86,4677.47,1723.24,1795.75,772.64,843.57,271.31,298.72,,,264.75,264.56
13157,GA-Jackson County,991,6052.49,6363.07,2893.61,3056.7,1728.26,1828.65,576.04,582.53,346.55,349.32,225.41,266.76,291.86,292.11
13159,GA-Jasper County,361,6883.34,6959.98,3464.88,3534.08,1916.02,1914.8,804.13,813.16,217,215.85,232.54,236.68,246.85,243.81
13161,GA-Jeff Davis County,284,7869.3,8780.46,3686.93,4319.26,2129.03,2214.59,906.23,984.54,535.28,590.95,,,242.48,236.74
13163,GA-Jefferson County,403,6423,6721.55,3316.46,3547.43,1752.38,1756.61,870.76,911.36,141.21,143.41,,,221.22,231.83
13165,GA-Jenkins County,255,5728.59,6078.58,3049.53,3275.56,1244.67,1331.86,822.04,853.98,225.78,245.81,,,178.99,180.51
13167,GA-Johnson County,171,5589.06,6139.54,2774.68,3145.44,1314.26,1397.06,635.6,677.72,243.69,260.66,,,370.6,371.44
13169,GA-Jones County,656,7059.4,7474.95,3628.84,3912.31,1876.81,1981.45,737.28,760.97,230.52,238.7,352.07,351.73,247.63,246.38
13171,GA-Lamar County,380,6470.6,6583.07,3740.31,3807.98,1591.67,1627.31,591.82,617.21,111.65,112.57,152.06,143.56,281.33,275.89
13173,GA-Lanier County,133,7469.08,8429.27,3998.54,4789.53,1715.19,1777.51,794.47,868.08,392.12,432.67,,,531.88,521.73
13175,GA-Laurens County,1142,6942.18,7519.94,3664.83,4011.33,1759,1878.35,573.64,624.06,356.6,390.95,245.65,273.52,327,325.08
13177,GA-Lee County,292,6347.56,6254.11,3263.73,3101.46,1443.74,1548.84,923.42,881.43,228.42,223.38,,,205.52,203.67
13179,GA-Liberty County,483,6991.64,7392.57,3338.04,3583.71,2021.18,2117.32,834.08,865.79,239.1,247.37,230.07,257.37,325.88,318.45
13181,GA-Lincoln County,193,6754.25,7161.4,3051.82,3419.64,2449.94,2456.2,652.65,647.69,338.74,373.26,,,214.87,211.48
13183,GA-Long County,105,10265.69,10689.09,5860.79,5917.85,1748.12,1856.1,877.31,946.23,653.43,715.68,,,391.71,385.91
13185,GA-Lowndes County,1742,7293.15,7879.61,3340.55,3642.36,1995.34,2085.76,941.49,1031.09,301.17,330.36,464.5,544.71,266.39,262.81
13187,GA-Lumpkin County,385,7340.72,7747.58,3710.61,3960.99,2007.02,2064.19,630.17,681.54,357.08,392.12,341.72,369.85,320.38,313.47
13193,GA-Macon County,360,7459,8282.32,3734.99,4342.76,1771.73,1864.68,1140.95,1211.9,230.14,250.81,249.47,274.43,299.2,296.29
13195,GA-Madison County,632,5240,5416.3,2499.92,2597.97,1426.02,1517.04,542.61,530.83,267.98,267.94,233.14,221.93,281.42,289.95
13197,GA-Marion County,190,5416.96,5918.34,2378.31,2725.11,1595.71,1705.88,499.59,543.82,198.36,216.58,,,298.4,297.04
13189,GA-McDuffie County,470,6543.42,6810.11,3424.03,3662.66,1626.24,1708.11,695.41,672.68,399.43,387.59,,,323.16,320.22
13191,GA-McIntosh County,252,8530.39,9019.22,4483.04,4840.33,2357.84,2450.21,793.5,860.17,330.72,364.88,,,390.12,386.6
13199,GA-Meriwether County,497,6408.74,6842.56,3169.68,3459.35,1827.76,1876.09,687.35,742.15,190.11,196.19,328.51,362.01,219.34,216.62
13201,GA-Miller County,154,6838.02,7504.5,3440.83,3834.01,1319.55,1396.71,1196.08,1269.17,198.28,209.09,,,147.74,145.75
13205,GA-Mitchell County,549,6114.73,6262.9,3004.69,3121.95,1505.44,1555.26,1071.01,1063.15,179.03,189.69,55.66,38.52,275.29,269.99
13207,GA-Monroe County,346,7831.32,7961.98,4150.82,4079.77,1911.55,1979.79,984.89,1054.34,190.84,197.65,330.05,390.63,263.05,265.28
13209,GA-Montgomery County,88,7021.08,7500.51,2586.43,2779.33,2045.7,2131.62,663.2,717.82,,,,,541.24,537.69
13211,GA-Morgan County,378,5644.64,5746.69,2350.94,2451.12,1625.41,1675.58,774.59,757.87,267.98,279.82,293.15,251.47,322.75,316.91
13213,GA-Murray County,591,6204.5,6893.7,2970.41,3379.2,1530.68,1674.84,713.46,776.09,419.4,446.11,277.74,334.42,334.77,337.96
13215,GA-Muscogee County,3971,6210.66,6868.55,2770.82,3202.39,1890.69,2002.25,665.47,722.82,200.8,218.38,555.88,588.81,171.85,172.3
13217,GA-Newton County,1249,6765.26,6763.67,3339.02,3397.6,2096.84,2071.22,627.97,617.3,307.75,303.75,173.41,155.95,221.85,218.31
13219,GA-Oconee County,297,6332.34,6501.5,2788.12,2829.13,2009.16,2122.51,722.34,706.48,,,,,197.69,196.57
13221,GA-Oglethorpe County,221,6679.91,6829.31,3705.85,3741.85,1654.12,1746.94,683.25,665.31,213.73,228.87,,,265.15,264.66
13223,GA-Paulding County,851,7817.87,7811.58,3880.39,3976.6,2372.71,2294.59,686.16,674.34,327.96,326.64,269.03,267.35,278.8,274.77
13225,GA-Peach County,557,7161.06,7560.31,3381.91,3624.62,1953.75,2047.41,923.3,955.93,199.83,206.86,518.85,544.05,219.88,218.13
13227,GA-Pickens County,695,6658,6900.74,3087.41,3346.84,2154.98,2151.4,703.8,697.01,192.34,191.54,247.56,254.06,240.91,236.74
13229,GA-Pierce County,352,8173.6,8642.92,3685.07,3974.49,2772.93,2832.58,833.39,903.27,376.33,412.5,,,372.81,367.33
13231,GA-Pike County,191,6157.2,6085.01,3071.62,3086.37,1780.03,1738.03,507.87,526.38,266.03,264.98,,,361.1,356.27
13233,GA-Polk County,983,6954.7,7488.07,3099.27,3398.34,1806.96,1853.36,709.17,769.48,640.92,705.52,414.22,486.64,301.72,298.82
13235,GA-Pulaski County,246,8434.24,9095.21,4661.86,5185.27,2222.31,2304.92,735.3,763.83,331.19,351.91,,,258.52,255.88
13237,GA-Putnam County,505,7436.65,7545.46,3857.03,3814.08,1987.28,2047.37,904.21,958.94,290.98,317.32,163.94,173.96,217.15,216.01
13239,GA-Quitman County,103,6498.61,7736.2,2005.54,2646.93,1637.38,1804.45,1251.58,1360.57,,,,,162.54,165.71
13241,GA-Rabun County,518,5953.95,6366.65,2436.1,2696.33,1660.63,1735.4,760.64,822.57,702.35,714.02,91.06,104.06,333.19,331.98
13243,GA-Randolph County,207,5937.93,6606.58,2532.5,3032.61,1144.74,1203.7,1437.05,1509.13,238.51,228.02,,,351.15,344.52
13245,GA-Richmond County,3650,5648.83,5745.61,2854.15,2953.71,1642.59,1678.99,567.53,551.41,185.12,179.96,211.71,196.34,202.94,202.21
13247,GA-Rockdale County,1229,7002.8,7008.27,3424.87,3510.45,2278.17,2231.67,559.27,549.82,354,349.2,153.61,138.61,229.57,225.15
13249,GA-Schley County,81,5864.88,6421.27,2968.69,3266.23,1434.21,1572.04,753.62,806.37,,,,,133.78,137.31
13251,GA-Screven County,363,6707.09,7165.29,3241.78,3491.57,1842.62,1929.81,811.23,873.73,268.04,290.76,266.85,255.01,277.3,315.24
13253,GA-Seminole County,232,5817.9,6701.69,2511.34,3052.82,1582.59,1691.52,1076.49,1157.06,,,,,226.05,296.12
13255,GA-Spalding County,1341,6553.09,6480.05,3466.93,3440.31,1709.51,1741.93,661.12,653.49,171.62,170.01,280.14,212.56,269.87,267.27
13257,GA-Stephens County,726,6218.14,6757.4,3259.62,3665.12,1514.96,1599.22,670.4,726.33,437.65,444.49,92.62,84.12,240.82,235.4
13259,GA-Stewart County,156,6225.36,7216.55,3201.29,3957.92,1394.39,1496.95,741.69,804.8,241.76,265.02,,,271.4,266.71
13261,GA-Sumter County,719,7024.53,7516.37,3608.42,3883.78,1448.04,1556.8,1148.33,1221.04,276.34,288.25,195.61,221.11,305.22,302.69
13263,GA-Talbot County,130,5646.07,6180.79,2729.46,3063.26,1542.68,1625.28,651.55,709.48,239.46,253.93,,,192.12,176.99
13265,GA-Taliaferro County,57,5736.68,6049.56,,,1476.46,1534,665.38,679.1,,,,,122.07,127.31
13267,GA-Tattnall County,459,7234.55,7711.52,3188.81,3403.02,2044.34,2132.95,929.07,976.24,354.54,391.2,515.59,602.91,216.54,218.85
13269,GA-Taylor County,107,8717.11,9243.16,4261.59,4542.17,2105.98,2162.85,1221.24,1277.87,,,,,314.9,311.68
13271,GA-Telfair County,242,8096.23,8590.28,3814.16,3987.44,1821.61,1931.38,1106.15,1204.55,731.68,804.61,,,376.1,368.79
13273,GA-Terrell County,243,6914.45,6854.8,3438.33,3279.54,1364.13,1448.77,898.68,871.54,400.26,391.28,,,331.64,320.27
13275,GA-Thomas County,1064,5602.64,6331.42,2631.07,3142.08,1500.38,1577.74,818.8,897.82,203.25,223.49,222.86,259.84,222.13,218.04
13277,GA-Tift County,794,5876,6263.53,2717.72,2912.04,1782.53,1863.04,671.61,727.2,232.02,255.85,158.09,193.88,313.76,310.16
13279,GA-Toombs County,698,5927.68,6487.85,2844.24,3189.24,1661.85,1763.19,669.54,720.29,282.86,311.72,246.69,283.28,223.52,220.53
13281,GA-Towns County,469,6255.27,6703.47,2685.06,2924.99,1806.47,1894.1,889.12,963.49,515.52,570.03,,,276.04,270.2
13283,GA-Treutlen County,148,8443.32,9027.36,3277.72,3547.69,2587.32,2704.91,1408.23,1529.42,589.2,650.34,,,483.59,468.07
13285,GA-Troup County,1572,6370.76,6961.26,3249.3,3775.72,1871.05,1916.88,617.4,667.9,215.78,236.96,198.98,144.64,225.64,222.31
13287,GA-Turner County,224,5124.25,5480.19,2251.17,2453.12,1497.06,1556.92,593.42,632.62,186.76,205.08,,,358.99,359.06
13289,GA-Twiggs County,198,9140.82,9675.69,4771.55,5077.18,2148.88,2297.74,1279.5,1337.67,342.86,356.47,,,355.67,347.69
13291,GA-Union County,801,6609,7118.78,2931.03,3224.27,1877.47,1980.41,915.37,989,534.38,589.39,88.97,88.44,272.14,266.91
13293,GA-Upson County,860,6568.19,6886.45,4139.22,4333.43,1311.32,1361.76,598.83,648.2,141.77,148.24,188.13,210.25,176.55,178.12
13295,GA-Walker County,1924,7938.4,8483.36,4351.47,4745.86,1828.37,1965.49,686.19,718.43,351.56,370.09,405.75,365.71,351.13,349.48
13297,GA-Walton County,1448,6943.11,6927.32,3319.81,3360.3,2217.06,2203.93,634.64,622.5,346.06,342.66,188.06,163.4,233.2,229.46
13299,GA-Ware County,1026,7320.73,8101.76,3792.92,4348.58,2104.93,2221.31,679.18,741.89,346.27,382.19,74.73,89.45,321.45,315.6
13301,GA-Warren County,151,5784.91,5936.57,2563.03,2715.88,2001.03,2026.6,960.28,930.89,,,,,108.48,108.79
13303,GA-Washington County,546,5150.94,5611.82,2487.79,2758.26,1294.63,1378.53,771.15,832.44,163.72,175.64,,,217.4,215.14
13305,GA-Wayne County,682,7437.49,7963.13,3719.69,3945.75,2072.4,2197.62,876.81,943.41,283.61,312.39,206.02,247.62,268.9,308.3
13307,GA-Webster County,59,10805.92,11058.46,5496.4,5390.34,1932.28,2052.11,1980.75,2094.14,,,,,406.82,398.2
13309,GA-Wheeler County,55,8684.93,9210.19,4639.64,4905.57,1747.33,1879.07,880.87,963.14,,,,,658.31,630.25
13311,GA-White County,622,6276.72,6792.86,2940.91,3297.6,1862.11,1918.72,675.08,734.01,418.63,460.26,155.16,168.41,230.14,227.31
13313,GA-Whitfield County,1816,6651.12,7099.19,3409.95,3642.83,1894.84,2004.92,613.68,664.12,263.3,282.13,214.13,253.13,255.59,253.61
13315,GA-Wilcox County,155,8415.94,9015.18,4778.03,5277.77,2126.7,2153.48,729.72,762.39,,,,,390.72,378.67
13317,GA-Wilkes County,354,6269.52,6756.16,3174.88,3467.3,1389.44,1461.58,899.42,952.67,463.69,510.26,,,196.55,197.98
13319,GA-Wilkinson County,255,7952.28,8244.34,4070.02,4119.38,1995.4,2068.54,836.23,902.38,339.16,353.19,,,232.15,225.31
13321,GA-Worth County,386,6621.06,6552.55,3555.62,3421.79,1507.53,1585.05,874.8,845.5,224.76,222.12,180.85,213.84,258.56,254.79
15001,HI-Hawaii County,2438,5125.15,5385.69,2513.1,2760.93,1557.76,1570.44,610.6,613.59,110.03,111.11,212.8,229.9,126.42,114.24
15003,HI-Honolulu County,12782,5678.64,5737.27,3038,3076.88,1550.94,1626.86,720.89,697.78,106.67,104.27,136.45,113.84,132.65,123.89
15007,HI-Kauai County,921,5371.95,5493.06,3087.4,3139.84,1348.72,1421.14,500.28,506.88,229.55,236.17,,,104.29,102.07
15009,HI-Maui County,1241,5250.2,4874.25,2825.09,2438.39,1674.81,1682.8,399.53,394.76,120,121.59,,,117.41,112.4
19001,IA-Adair County,411,5148.66,5695.94,2608.29,2979.69,1345.49,1438.38,895.45,962.02,112.86,123.03,75.56,75.09,138.82,144.63
19003,IA-Adams County,191,5106.82,5286.93,2531.25,2518.07,715.88,768.93,1551.72,1685.17,184.59,203.11,,,191.77,195.12
19005,IA-Allamakee County,429,4842.3,4942.71,2579.31,2554.9,1057.16,1110.78,861.64,914.43,154.47,158.61,,,171.33,180.93
19007,IA-Appanoose County,487,5937.04,6695.27,3230.5,3786.57,1379.35,1499.29,861.55,930.97,136.52,148.82,,,276.77,281.72
19009,IA-Audubon County,263,6769.18,7004.85,2994.91,2962.79,1353.78,1446.55,1982.08,2132.96,278.5,306.18,,,122.11,121.62
19011,IA-Benton County,653,5481.41,5950.74,2530.36,2849.53,1445.33,1526.17,1061.34,1100.32,77.67,81.3,185.38,207.42,193.2,196.87
19013,IA-Black Hawk County,2442,5899.48,6587.88,3014.08,3458.05,1422.38,1522.65,994.13,1094.13,132.58,147.02,179.15,199.67,163.99,171.01
19015,IA-Boone County,811,4661.42,5213.05,2268.69,2669.63,1443.63,1555.56,613.63,658.88,62.5,68.29,84.98,68.76,202.27,208.43
19017,IA-Bremer County,668,6464.79,6937.78,3179.38,3388.54,1384.49,1477,1518.31,1670.76,143.07,159.07,115.73,122.77,172.6,173.61
19019,IA-Buchanan County,540,5254.29,5782.11,2587.9,2882.57,1149.59,1260.05,1128.81,1222.22,56.05,61.9,157.11,174.97,182.62,188.59
19021,IA-Buena Vista County,602,5510.49,6096.06,2665.31,3000.33,1459.5,1609.91,1088.25,1174.94,89.36,96.53,,,209.85,224.57
19023,IA-Butler County,549,6123.04,6784.22,3107.89,3515.79,1273.87,1365.41,1316.44,1443.56,95.72,107.01,139.57,158.19,216.78,220.76
19025,IA-Calhoun County,468,5522.72,6101.97,2606.64,2952.36,1426.68,1548.09,1119.1,1199.99,167.6,184.24,,,128.9,134.48
19027,IA-Carroll County,739,4580.08,5121.21,2013.63,2337.69,1352.58,1475.8,790.06,851.4,200.17,219.45,,,171.36,177.09
19029,IA-Cass County,536,5869.36,6239.97,3366.19,3567.63,1362.14,1458.73,754.62,803.22,203.15,222.16,,,155.97,160.06
19031,IA-Cedar County,473,5322.62,5751.57,2857.57,3113.96,1339.22,1448.92,729.77,746.9,90.08,93.51,,,138.89,148.8
19033,IA-Cerro Gordo County,1458,5396.46,5742.73,2587.15,2739.22,1253.76,1336.36,1068.76,1156.39,104.73,114.89,210.53,218.73,184.06,192.63
19035,IA-Cherokee County,484,4472.73,5058.3,1950.62,2304.16,1207.33,1327.54,876.42,944.8,99.85,109.77,156.11,184.45,193.77,200.66
19037,IA-Chickasaw County,322,5409.82,5595.5,2600.72,2538.86,1198.48,1337.48,1148.06,1246.76,194.62,213.89,,,203.55,209.89
19039,IA-Clarke County,286,6620.49,7021.67,3226.19,3395.5,1539.99,1626.28,1578.34,1700.61,78.39,84.4,,,148.21,158.53
19041,IA-Clay County,609,6280.55,6914.92,3171.43,3587.6,1668.95,1796.95,1027.7,1101.88,92.16,99.62,,,214.7,220.71
19043,IA-Clayton County,683,5132.42,5364.06,2633.52,2706.61,1152.43,1232.87,1011.32,1079.98,109.85,116.65,88.62,85.17,149.3,156.31
19045,IA-Clinton County,1501,6103.84,6581.55,3093.41,3397.35,1824.09,1910.91,642.65,683.6,171.81,188.08,175.01,194.98,191.58,200.16
19047,IA-Crawford County,507,5524.08,5877.67,2703.78,2895.89,1398.96,1498.21,1202.49,1257.3,49.12,52.07,,,188.37,198.6
19049,IA-Dallas County,793,5842.36,6296.21,2754.25,3045.39,1577.82,1664.7,937.85,990.74,142.77,151.84,183.07,191.78,258.5,265.19
19051,IA-Davis County,222,5193.92,5782.73,2667.89,3056.85,1010.13,1098.62,1250.38,1358.11,,,,,220.96,229.43
19053,IA-Decatur County,284,4372.26,4761.56,1372.64,1482.64,1176.82,1284.28,1079.96,1169.39,157.31,172.89,,,231.12,244.68
19055,IA-Delaware County,417,4123.43,4500.11,1664.13,1863.32,1091.27,1153.4,1031.65,1115.02,87.56,96.06,,,117.26,123.53
19057,IA-Des Moines County,1224,6309.17,7000.18,3254.24,3716.48,1688.02,1804.87,995.18,1070.57,170.91,187.87,68.02,77.13,150.94,159.91
19059,IA-Dickinson County,686,4094.74,4616.77,1949.75,2299.17,1239.92,1348.05,565.45,606.78,85.75,93.61,,,215.16,223.82
19061,IA-Dubuque County,1452,4619.59,5132.4,2034.23,2387.32,1538.96,1639.46,640.29,670.82,164.14,173.7,64.32,73.95,178.69,191.14
19063,IA-Emmet County,400,5562.88,5809.99,3118.32,3156.89,1290.72,1424.59,800.04,852.89,210.46,229.46,,,138.69,148.39
19065,IA-Fayette County,769,5561.63,5930.39,2850.91,3004.12,1127.15,1219.73,1317.87,1421.85,125.7,138.46,35.13,40.52,152.34,155.54
19067,IA-Floyd County,701,5616.62,6044.68,2666.63,2840.02,1212.52,1325.53,1209.23,1307.57,97.08,106.75,219.64,249.69,234.79,240.35
19069,IA-Franklin County,355,5505.94,5997.35,2775.82,3056.47,1049.36,1142.15,1188.86,1288.84,129.34,142.53,156.26,156.11,234.95,241.89
19071,IA-Fremont County,256,4640.73,4713.07,2318.56,2233.87,997.2,1067.98,991.63,1050.77,99.68,109.55,,,207.72,219.13
19073,IA-Greene County,379,5681.39,6368.67,2929.46,3413.36,1484.58,1590.12,914.47,991.02,170.78,186.74,,,202.73,209.51
19075,IA-Grundy County,408,5156.93,5782.32,2333.55,2693.99,1387.45,1499.38,1020.48,1123.88,112.58,125.85,,,197.37,208.14
19077,IA-Guthrie County,335,5046.15,5487.26,2327.4,2610.59,1415.84,1505.5,1023.06,1085.19,94.35,100.21,,,180.83,186.86
19079,IA-Hamilton County,519,6105.61,6831.36,2979.61,3442.66,1987.87,2162.53,704.46,761.54,190.12,208.69,,,160.92,169.17
19081,IA-Hancock County,350,6774.63,7050.78,3355.02,3383.98,1333.17,1416.7,1484.53,1609.9,139.08,152.96,258.03,269.97,231.22,250.52
19083,IA-Hardin County,746,4888.06,5551.22,2404.57,2860.28,1376.33,1482.54,718.58,777.54,100.77,110.77,129.88,151.75,169.12,175.73
19085,IA-Harrison County,502,6375.49,6350.99,3339.6,3239.58,1073.53,1138.88,1371.6,1361.69,215.17,214.64,,,296.59,299.86
19087,IA-Henry County,560,4778.59,5172.58,2129.64,2310.51,1180.7,1283.94,1136.61,1215.36,131.88,145.22,,,121.64,124.72
19089,IA-Howard County,445,5471.61,5509.97,2901.69,2741.7,986.21,1073.46,1266.12,1350.74,88.04,96.45,,,187.41,194.25
19091,IA-Humboldt County,372,6085.7,6609.03,2911.76,3202.86,1413.7,1507.45,1229.99,1336.19,139.66,153.42,,,282.06,292.86
19093,IA-Ida County,315,6223.95,7000.64,3532.68,4106.76,1365.27,1461.44,1023.99,1105.15,117.65,129.52,,,185.19,195.13
19095,IA-Iowa County,469,4641.55,5033.99,2317.64,2534.5,1149.26,1257.26,799.06,818.34,,,173.57,206.4,185.82,196.82
19097,IA-Jackson County,608,5693.62,6263.82,2846.94,3219.35,1575.39,1666.25,774.24,827.33,130.57,142.33,182.05,215.38,180.28,188.19
19099,IA-Jasper County,1112,4490.4,5077.94,2089.04,2532.73,1325.12,1435.71,692.25,743.12,111.51,122.16,131.19,101.83,139.6,143.83
19101,IA-Jefferson County,349,4140.18,4653.71,1915.58,2239.55,1147.17,1265.99,644.67,689.91,167.98,179.98,,,207.85,214.01
19103,IA-Johnson County,1655,4986.06,5247.89,2445.86,2601.94,1244.67,1342.47,801.19,807.91,159.34,161.43,215.86,210.93,119.35,123.75
19105,IA-Jones County,629,4512.15,4969.57,1982.62,2271.65,1231.06,1325.49,914.53,952.73,96.92,101.91,159.8,181.17,129.36,140.02
19107,IA-Keokuk County,346,4370.53,4669.48,2207.86,2324.39,1052.78,1165.65,666.47,690.76,,,,,185.59,189.88
19109,IA-Kossuth County,682,5641.54,6064.25,3019.77,3251.3,1164.37,1244.2,1187.69,1279.75,143.02,155.18,,,152.74,159.74
19111,IA-Lee County,1051,5996.53,6633.54,3038.16,3452.27,1417.47,1509.45,947.04,1017.05,276.37,303.85,126.91,150.72,203.31,212.77
19113,IA-Linn County,4398,5141.47,5678.08,2337.49,2723.97,1587.74,1686.66,766.05,793.41,98.43,103.15,159.29,173.8,193.54,198.09
19115,IA-Louisa County,272,5974.53,6453.76,3174.29,3472.42,1276.21,1373.06,887.41,934.71,242.64,265.68,,,253.97,259.46
19117,IA-Lucas County,340,5334,5879.6,2365.83,2697.82,1355.39,1484.36,1187.43,1256.43,259.84,276.83,,,189.4,196.23
19119,IA-Lyon County,377,4654.45,5026.21,2314.79,2549.01,1220.51,1327.52,827.82,851.9,111.51,116.34,,,97.05,107
19121,IA-Madison County,494,5070.86,5664.24,2713.76,3147.49,1270.02,1373.22,812.17,858.16,123.4,131.84,30.6,23.68,133.32,140.55
19123,IA-Mahaska County,644,5098.45,5747.72,2441.27,2895.32,1321.97,1421.1,712.7,762.83,215.59,236.75,176.76,196.95,238.43,242.77
19125,IA-Marion County,907,4924.75,5458.77,2323.06,2675.53,1281.01,1383.49,866.99,934.97,140.84,153.9,187.95,182.77,130.75,136.45
19127,IA-Marshall County,1169,4453.1,4977.28,1973.94,2281.09,1459.96,1591.99,743.31,804.1,50.47,55.46,75.39,90.21,160.05,165.37
19129,IA-Mills County,316,6358.03,6669.71,3218.4,3445.1,1800.97,1867.88,855.64,845.66,153.08,155.28,,,149.98,153.89
19131,IA-Mitchell County,396,5390.54,5672.21,3057.2,3133.26,907.67,1000.94,1151.52,1241.53,103.92,114.4,,,101.95,109.01
19133,IA-Monona County,429,7058.65,7591.34,3661.99,4070.05,1680.97,1684.72,1209.13,1294.51,125.49,134.86,,,169.22,175.57
19135,IA-Monroe County,312,5400.61,5660.18,2353.72,2482.41,1458.94,1557.95,1045.08,1132.76,92.03,101.09,278.58,219.16,168.77,175.86
19137,IA-Montgomery County,437,6757.33,7351.64,3807.65,4197.54,1481.6,1597,1078.98,1140.31,170.79,187.21,,,255.59,262.22
19139,IA-Muscatine County,1045,5180.8,5721.44,2663.63,3052.04,1413.69,1512.93,781.26,807.33,67.21,71.64,82.17,96.6,175.66,181.31
19141,IA-O'Brien County,678,5861.58,6441.42,2955.07,3307.39,1282.85,1377.69,1240.81,1339.55,118.66,130.53,123.15,133.2,170.38,182.61
19143,IA-Osceola County,235,4505.31,4988.34,2306.89,2603.13,1261.79,1374.18,779.5,837.48,,,,,118.18,127.67
19145,IA-Page County,602,6202.41,6426.9,3559.91,3604.99,1264.13,1341.12,1059.08,1137.95,92.33,101.58,,,217.53,223.85
19147,IA-Palo Alto County,352,5524.27,6048.95,2237.08,2502.2,1238.16,1329.95,1643.64,1779.71,59.02,63.93,,,254.58,265.93
19149,IA-Plymouth County,760,5357.48,6055.39,2572.94,3055.56,1494.24,1601.69,733.18,773.9,47.68,50.53,323.49,377.63,170.62,174.27
19151,IA-Pocahontas County,314,6182.62,6694.48,2946.08,3224.38,1381.39,1470.7,1499.17,1619.32,140.63,154.24,,,238.29,248.56
19153,IA-Polk County,7601,5536.22,6081.34,2809.01,3241.79,1703.5,1804.19,511.12,539.51,169.58,180.65,156.39,126.58,183.7,186.95
19155,IA-Pottawattamie County,1859,6611.89,6971.8,3598.51,3828.01,1757.58,1882.98,684.25,677.83,222.76,222.46,148.44,152.92,199.61,201.64
19157,IA-Poweshiek County,683,4862.42,5560.94,2367.82,2841.81,1372.62,1506.46,830.12,887.72,90.37,99.19,67.75,79.74,166.88,176.02
19159,IA-Ringgold County,204,5422.72,6095.85,2295.42,2740.67,1252.37,1356.82,1195.72,1266.27,,,,,229.78,236.8
19161,IA-Sac County,470,6262.35,7229.91,3268.48,4011.43,1373.01,1478.73,1378.37,1479.99,71.16,78.3,,,200.05,206.46
19163,IA-Scott County,3518,5723.39,6312.17,2775.1,3221.38,1657.54,1726.43,647.66,678.14,246.8,261.86,195.79,220.5,199.1,202.93
