HRR #,HRR name,State,Medicare enrollees (20% sample) (2004),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2004)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2004)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2004)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2004)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2004)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2004)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2004)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2004)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2004)"
309,Asheville,NC,19921,5796.69,6213.43,2820.66,3000.7,1680.82,1892.69,549.15,566.09,304.65,314.16,193.88,181.3,249.82,259.09
311,Charlotte,NC,40927,6844.69,7157.19,3493.44,3595.43,1862.93,2063.35,730.36,731.3,309.1,311.77,176.35,180.21,271.05,274.55
312,Durham,NC,29381,6296.94,6510.47,3341.44,3291.37,1595.09,1820.88,736.43,756.9,228.41,236.72,179.02,191.93,208.59,212.83
313,Greensboro,NC,11137,6433.9,6890.37,3326.61,3483.17,1714.48,1982.68,735.82,754.45,297.93,306.47,127.99,130.12,227.85,233.5
314,Greenville,NC,18140,6716.6,7069.1,3500.75,3507.08,1946.28,2223.88,695.64,734.06,239.71,253.77,115.49,130.07,215.04,222.19
315,Hickory,NC,7061,6269.8,6735.68,3161.08,3376.26,1647.41,1865.66,649.85,673.75,311.06,322.69,257.85,242.19,252.92,261.39
318,Raleigh,NC,30533,7175.75,7475.41,3789.94,3773.86,1927.28,2211.8,728.27,740.13,259.78,265.75,256.36,271.44,220.01,225.97
319,Wilmington,NC,10006,7105.92,7430.72,3354.34,3369.04,2253.53,2555.69,758.45,769.6,322.38,330.33,152.67,134.06,260.05,264.61
320,Winston-Salem,NC,21803,6901.58,7277.82,3674.45,3760.36,1778.81,2019.07,677.68,701.66,327.41,341.3,173.6,178.04,270.94,278.19
321,Bismarck,ND,6161,5737.93,6467.25,2975.16,3442.58,1476.29,1591.5,937.7,1046.27,139.37,156.86,34.07,41.53,187.93,199.97
322,Fargo/Moorhead MN,ND,13507,5393.09,5826.12,2834.17,3132.37,1480.08,1556.82,671.65,701.57,142.14,148.52,103.09,111.55,165.22,175.85
323,Grand Forks,ND,4326,5596.09,5937.38,3105.53,3260.39,1038.13,1129.06,1162.65,1232.52,116.46,122.28,42.56,47.31,155.08,168.11
324,Minot,ND,3565,5530.77,6177.38,2977.99,3360.86,1158.82,1249.97,1116.8,1253.29,101.12,114.24,39.07,47.8,156.01,168.31
277,Lincoln,NE,14713,6178.77,6659.26,3286.07,3584.55,1597.43,1704.24,903.7,954.3,149.27,155.4,80.28,88.27,177.65,185.45
278,Omaha,NE,27741,6169.94,6492.56,3225.65,3400.35,1635.14,1729.47,849.36,880.23,166.29,170.73,100.99,108.44,199.99,209.37
281,Lebanon,NH,11001,5913.02,5514.82,3227.61,2830.24,1103.92,1110.8,966.49,954.42,384.8,387.39,91.86,94.04,166.48,164.05
282,Manchester,NH,17660,6363.05,6185.05,3334.79,3281.55,1623.73,1595.3,753.15,698.09,373.36,350.5,125.89,108.16,162.69,159.28
283,Camden,NJ,65241,8297.26,7722.1,4240.02,3933.95,2806.08,2601.53,619.07,580.77,293.47,277.81,161.41,153.95,177.36,174.38
284,Hackensack,NJ,26165,8687.91,7536.15,4649.84,3922.67,2842.91,2566.86,628.06,542.89,323.59,282.51,100.97,82.45,150.02,146.37
285,Morristown,NJ,20624,7752.5,6949.85,4029.11,3551.7,2641.46,2402.66,533.5,484.38,288.43,263.79,109.32,98.08,145.17,144.6
288,New Brunswick,NJ,18899,8786.65,7775.91,4671.14,4034.48,2990.01,2692.28,531.24,489.91,274.74,258.88,152.53,136.87,157.1,155.08
289,Newark,NJ,26311,8391.65,7339.92,4520.07,3830.29,2736.71,2477.68,610.81,554.55,287.97,263.61,123.38,104.73,148.41,146.43
291,Paterson,NJ,7300,8181.43,7242.09,4239.16,3676.64,2763.83,2511.31,656.02,580.19,284.73,251.05,109.22,94.41,141.81,141.78
292,Ridgewood,NJ,8389,8945.45,7882.41,4747.04,4133.25,2902.43,2621.22,638.84,544.96,379.83,321.94,108.04,94.49,169.38,166.24
293,Albuquerque,NM,23611,5374.05,5562.01,2476.1,2566.9,1452.4,1492.54,650.63,665.62,264.91,273.08,292.04,308.48,235.59,250.01
279,Las Vegas,NV,20101,8466.26,8149.54,4168.14,4066.16,2862.9,2773.42,504.18,460.24,367.13,335.73,316.65,259.87,254.01,251.89
280,Reno,NV,12760,6523.04,6355.87,3200.5,3159.62,1821.73,1753.89,705.26,671.96,360,342.01,147.81,146.1,290.61,286.45
295,Albany,NY,41105,6505.38,6656.69,3239.56,3370.76,2040.64,2026.33,636.32,665.11,245.24,256.25,158.65,156.04,182.2,180.39
296,Binghamton,NY,10830,5436.79,5962.24,2609.39,2925.92,1497.04,1621.94,828.16,892.73,193.75,210.22,109.33,116.47,205.57,202.24
297,Bronx,NY,12481,10542.1,7167.36,6755.97,4007.82,2529.46,2178.71,685.46,540.12,370.66,292.49,64.74,47.99,148.75,147.57
299,Buffalo,NY,23883,6355.32,6490.06,3336.14,3416.16,1753.68,1794.9,650.5,672.1,304.41,313.77,110.31,98.91,204.02,198.52
300,Elmira,NY,9745,6036.77,6660.31,3123.29,3604.23,1833.6,1902.56,666.61,717.1,171.82,186.21,42.12,47.57,208.25,208.5
301,East Long Island,NY,78543,9740.79,7813.72,5196.9,3912.32,3332.91,2900.08,574.07,468.29,364.25,296.73,109.86,82.25,168.47,162.48
303,Manhattan,NY,59383,11058.5,7840.28,6662.92,4164,2991.21,2566.28,691.5,546.14,463.45,366.43,91.47,63.9,164.81,163.27
304,Rochester,NY,17076,6174.6,6337.26,3180.51,3235.08,1600.64,1665.55,703.18,731.39,366.58,382.57,124.83,128.4,203.07,198.9
307,Syracuse,NY,25331,6210.86,6516.37,3138.9,3332.17,1921.94,2014.67,581.83,593.8,267.25,272.71,77.85,83.78,223.36,218.18
308,White Plains,NY,21774,8939.11,7288.69,4784.96,3694.92,2913.21,2572.97,671.41,541.67,330.14,264.86,106.48,87.66,142.33,138.03
325,Akron,OH,13017,7589.51,7836.67,4202.28,4414.61,1873.08,1904.83,839.39,848.64,282.41,286.02,170.91,160.64,220.84,219.23
326,Canton,OH,13712,6753.3,7289.89,3537.31,3980.66,1951.6,1987.15,761.74,797.6,187.69,197.07,114.89,127.25,198.47,196.31
327,Cincinnati,OH,30339,6921.36,7195.97,3493.17,3739.15,1986.18,2025.75,697.23,713.3,238.81,246.47,302.25,269.6,202.03,199.81
328,Cleveland,OH,45533,7490.74,7677.15,3902.17,4042.15,1941.46,1980.86,918.56,924.09,309.84,313.07,217.28,218.35,197.98,194.67
329,Columbus,OH,56650,7130.12,7446.53,3800.39,4039.82,1856.3,1890.98,793.3,817.15,282.35,292.6,159.69,169.43,239.06,237.18
330,Dayton,OH,25181,6783.54,7148.48,3510.25,3816.92,1909.3,1945.68,711.48,730.45,261.34,270.64,169.54,165.7,220.59,217.49
331,Elyria,OH,5599,8509.7,8898.45,4735.99,5102.74,2180.24,2210.11,870.38,871.81,297.59,300.33,210.78,199.06,215.66,212.76
332,Kettering,OH,8749,7038.19,7317.08,3495.5,3769.11,2149.52,2167.42,625.37,639.11,329.22,339.35,216.67,186.48,218.23,212.58
334,Toledo,OH,21287,7400.13,7511.25,3885.77,3982.36,1994.38,2019.3,887.47,892.87,244.57,247.24,185.37,170.19,202.34,198.24
335,Youngstown,OH,16127,7730.06,8070.24,4172.51,4416.43,2080.99,2128.9,899.22,933.34,264.55,274.49,89.74,96.47,227.86,222.82
336,Lawton,OK,4743,6419.61,7155.41,3092.51,3542.73,1623.44,1704.87,701.9,772.85,431.84,483.11,322.05,397.23,252.91,260.12
339,Oklahoma City,OK,38651,7630.85,8483.8,3873.4,4446.56,1905.55,2007.69,639.57,688.7,523.63,568.42,444.6,522.08,254.57,261.19
340,Tulsa,OK,25667,7028.29,7702.35,3470.89,3860.67,1780.51,1855.98,590.08,650.63,535.39,597.33,420.58,494.69,239.12,248.16
341,Bend,OR,3774,5873.69,5806.22,2608.48,2528.33,1774.48,1820.79,647.86,624.68,340.99,331.26,293.58,283.61,214.89,225.12
342,Eugene,OR,12655,5571.26,5414.94,2836.03,2702.67,1559.28,1572.87,577.02,543.29,247.87,234.95,141.08,141.73,210.84,218.9
343,Medford,OR,10392,5765.03,5717.32,2796.24,2743.63,1674.46,1701.9,661.72,635.57,242.73,234.06,152.71,156.26,235.48,244.49
344,Portland,OR,27192,6003.94,5697.39,3008.82,2764.61,1551,1541,803.77,765.96,244.89,234.8,211.33,201.44,185.86,191.55
345,Salem,OR,3177,5242.74,5111.96,2581.78,2457.42,1490.95,1523.06,657.44,625.64,258.56,248.36,101.25,101.89,160.58,164.02
346,Allentown,PA,28145,7370.97,7333.27,3886.46,3833.74,2144.5,2160.79,740.48,738.63,274.49,278.39,134.54,133.69,190.21,186.49
347,Altoona,PA,6527,7142.03,7681.6,3731.42,4111.27,1692.8,1765.85,981.9,1031.63,401.47,425.47,132.93,147.44,218.36,214.79
350,Danville,PA,12939,5969.5,6333.43,3103.76,3307.56,1526.48,1601.53,851.99,910.65,208.63,225.01,79.32,91.02,211.25,208.63
351,Erie,PA,18445,6581.05,7162.91,3417.77,3845.54,1753.69,1822.18,802.02,859.13,308.76,329.11,82.86,92.17,225.56,223
352,Harrisburg,PA,24568,6699.23,6937.12,3624.99,3767.82,1906.11,1954.5,712.6,740.52,177.84,186.23,104.18,116.34,168.63,164.76
354,Johnstown,PA,4057,7462.19,7925.84,4135.75,4404.03,1743.96,1816,849.43,918.33,417.25,454.81,109.31,124.86,218.55,214.61
355,Lancaster,PA,14509,6216.17,6587.81,3163.25,3465.86,1834.71,1879.14,654,668.72,168.1,172.97,227.27,232.46,162.15,160.04
356,Philadelphia,PA,59262,8697.27,8034.3,4594.67,4177.18,2647.42,2485.72,728.25,687.87,368.14,349.87,181.54,162.88,185.88,182.57
357,Pittsburgh,PA,55090,7980.02,8356.78,4340.48,4596.83,1978.05,2044.21,806.48,836.08,459.74,477.26,149.96,156.49,242.79,239.2
358,Reading,PA,13722,6844.55,7182.37,3658.27,3935.93,1991.23,2023.72,648.43,661.73,264.66,272.99,112.96,117.92,169.62,167.41
359,Sayre,PA,5537,5582.15,6070.72,2951.9,3299.66,1447.96,1510.13,730.25,785.51,189.36,205.45,55.53,61.46,209.85,210.65
360,Scranton,PA,9009,7368.54,7685.87,3824.36,4050.99,2087.16,2120.48,680.99,722.72,375.18,403.33,173.41,164.68,227.84,224.5
362,Wilkes-Barre,PA,7565,7567.96,8165.37,3895.75,4385.4,2194.46,2236.02,645.13,685.6,507.78,547.21,117.7,106.56,209.44,205.37
363,York,PA,10515,6135.72,6176.85,3222.52,3186.64,1809.71,1843.1,635.57,658.91,175.8,184.48,117.37,130.95,167.51,164.46
364,Providence,RI,18387,7333.06,6822.65,4024.46,3669.14,2053.16,1979.58,598.25,555.44,397.97,372.95,111.21,95.7,144.92,149.37
365,Charleston,SC,20881,6961.43,7324.28,3387.07,3582.67,2052.18,2164.18,757.81,786.43,285.71,297.06,219.07,239.71,259.89,255.72
366,Columbia,SC,24200,6387.87,6885.6,3208.75,3505.49,1880.27,2024.86,598.46,628.65,260.56,273.48,213.03,229.1,236.22,235.65
367,Florence,SC,7681,6878.61,7384.08,3730.98,4037.51,1721.22,1853.16,644.65,683.1,265.89,281.76,167.56,184.23,333.85,337.46
368,Greenville,SC,19685,6353.32,6780.8,3259.5,3519.26,1849.02,1984.63,589.05,612.94,242.81,253.97,156.8,156.7,255.11,251.84
369,Spartanburg,SC,8798,6387.77,6856.05,3401.23,3681.27,1625.96,1758.38,576.67,599.51,252.86,262.45,265.72,294.86,269.97,265.87
370,Rapid City,SD,4802,5128.74,5568.32,2553.64,2774.26,1340.31,1465.08,760.29,813.55,172.13,186.21,65.25,74.76,233.77,251.14
371,Sioux Falls,SD,22189,5358.68,5924.88,2810,3167.2,1392.91,1518.61,819.79,875.71,115.54,125.12,63.92,68.38,173.32,184.91
373,Chattanooga,TN,15487,7304.72,7920.22,3725.53,4094.22,1924.26,2151.47,662.53,699.14,404.36,428.63,307.36,266.58,293.14,289.4
374,Jackson,TN,8944,6763.71,7706.98,3437.22,3858.16,1758.63,2199.28,658.22,692.41,524.97,571.16,88.86,92.95,292.01,290.89
375,Johnson City,TN,5941,6433.93,7075.34,3201.79,3526.82,1672.74,1865.42,581.74,630.38,473.43,519.58,204.16,232.63,316.74,318.34
376,Kingsport,TN,11082,6648.25,7335.48,3372.9,3835.39,1583.78,1692.59,633.58,686.96,641.96,701.89,142.24,154.43,316.4,313.74
377,Knoxville,TN,29080,6865.64,7673.38,3424.45,3930.07,1895.18,2103.43,599.18,639.42,542.32,587.25,123.35,135.29,295.98,294.08
379,Memphis,TN,34739,6958.17,7656.03,3473.31,3848.37,1994.52,2194.84,555.42,597.91,414.82,449.92,237.14,283.69,282.76,282.8
380,Nashville,TN,47201,7366.08,7985.83,3903.85,4200.52,1939.13,2197.55,634.91,665.23,485.31,510.91,129.53,137.1,281.51,280.69
382,Abilene,TX,8327,6792.4,7672.9,3341.44,4015.5,1844.12,1939.35,670.65,744.38,478.39,504.2,188.03,207.85,275.9,270.07
383,Amarillo,TX,10091,7064.63,7694,3532.19,3848.03,1919.04,2169.58,701.43,739.99,344.87,360.77,296.51,305.36,273.32,271.45
385,Austin,TX,18987,7285.55,7608.48,3508.77,3784.66,2286.71,2315.38,640.55,648.77,407.91,415.05,235.79,244.71,206.25,202.52
386,Beaumont,TX,10522,7910.54,8516.77,3727.97,4150.13,2334.36,2389.79,652.82,703,695.59,745.67,168.77,197.22,329.22,327.12
388,Bryan,TX,3670,7108.18,7514.21,3560.74,3844.3,1930.19,1968.99,714.55,750.99,583.6,619.34,95.88,108.66,213.01,209.77
390,Corpus Christi,TX,9998,7738,8349.44,3608.87,4017.73,2350.55,2442.18,652.98,698.44,627.39,671.36,217.61,247.08,259.22,254.89
391,Dallas,TX,60139,8303.58,8569.41,4001.4,4249.03,2343.35,2347.38,638.04,640.98,750.27,756.97,310.71,319.72,266.71,263.14
393,El Paso,TX,19017,5958.12,6190.14,3014.12,3127.95,1661.67,1724,547.88,571.74,361.79,377.28,149.75,168.73,208.97,209.29
394,Fort Worth,TX,26595,7773.57,8158.77,3758.6,4113.73,2166.29,2182.68,615.72,629.99,570.18,578.29,408.82,406.23,274.01,271
396,Harlingen,TX,9309,8836.53,8708.83,4281.17,3925.03,2598.29,2672.44,701.62,748.93,824.96,889.61,122.17,138.3,239.27,236.21
397,Houston,TX,77165,8540.42,8659.56,4435.27,4565.81,2338.66,2323.3,738.24,749.07,585.76,589.25,221.88,216.2,222.74,219.01
399,Longview,TX,4875,7222.42,7940.02,3549.17,4049.21,1953.72,2072.97,594.15,633.14,598.44,636.92,221.23,246.93,306.5,301.87
400,Lubbock,TX,15136,7568.06,8333.25,3433.9,3981.63,1894.35,2009.35,852.62,873.43,597.95,609.78,486.09,561.04,308.73,308.54
402,McAllen,TX,8475,10036.4,10223,4471.84,4325.25,3014.4,3093.16,687.76,749.21,1401.54,1533.75,40.44,47.53,259.06,259.3
406,Odessa,TX,6878,6984.36,7478.27,3393.19,3666.18,1816.14,1972.33,620.38,643.85,512.44,528.46,450.36,476.87,224.93,226.77
411,San Angelo,TX,4130,6328.67,7016.72,3213.87,3638.52,1570.78,1689.08,645.83,703.21,318.43,344.65,350.27,415.23,228.41,226.24
412,San Antonio,TX,37925,7160.95,7646.11,3455.42,3748.8,2133.1,2219.84,641.46,691.43,452.61,484.56,273.12,300.53,205.68,204.03
413,Temple,TX,4518,6624.33,6826.13,3279.31,3396.34,1387.4,1462.91,917.64,895.82,442.31,447,423.31,454.32,184.77,183.08
416,Tyler,TX,14620,7764.61,8281.92,3782.34,4176.36,2175.42,2253.66,758.79,794.01,563.53,582.75,174.71,170.49,310.7,305.28
417,Victoria,TX,3959,7533.84,8222.95,3686.6,4166.07,1943.11,2012.36,930.62,999.18,545.84,586.43,219.85,257.26,209.28,206.12
418,Waco,TX,7256,6053.07,6679.87,3016.99,3471.94,1536.69,1603.98,745.27,804.85,341.65,362.07,161.74,185.02,245.71,244.65
420,Wichita Falls,TX,5673,7789.28,8669.84,3758.31,4390.48,2087.32,2219.27,788.11,853.53,696.86,756.02,183.9,181,286.04,283.78
999,United States,US,5410393,7276.09,7276.09,3703.6,3703.6,2086.89,2086.89,720.67,720.67,352.51,352.51,187.91,187.91,224.51,224.51
421,Ogden,UT,6293,6071.57,6229.56,2608.97,2721.32,1639.9,1667.29,631.41,623.36,320.5,317.88,657.3,680.62,248.52,260.49
422,Provo,UT,5651,6594.94,6735.99,2859.97,2981.99,1651.86,1667.71,592.53,584.27,864.66,859.7,403.14,412.5,268.32,281.71
423,Salt Lake City,UT,29039,6001.82,6195.24,2850.76,2950.03,1472.72,1548.14,696.19,697.34,438.16,438.43,295.14,299,271.23,285.83
426,Arlington,VA,23522,6435.8,6211.28,3040.62,2963.07,2113.17,2041.11,650.48,614.52,284.33,270.04,204.35,180.21,139.55,138.57
427,Charlottesville,VA,13026,5915.42,5955.03,3140.61,3065.6,1361.02,1452.71,844.03,852.5,216.25,218.13,152.53,164.17,200.69,200.8
428,Lynchburg,VA,6494,5408.96,5884.97,2769.41,3146,1599.06,1670.93,537.19,550.28,169.66,176.31,95.69,105.96,237.72,235.77
429,Newport News,VA,11629,5622.55,6205.74,2671.43,3098.01,1882.58,1971.96,597.58,639.13,217.84,233.38,82.52,91.76,173.62,172.39
430,Norfolk,VA,23714,6252.11,6965.41,2946.22,3444.63,1954.96,2077.1,720.31,772.46,270.08,290.96,128.57,147.78,233.29,231.1
431,Richmond,VA,33195,6002.32,6440.5,3047.8,3357.56,1716.29,1828.36,619.25,627.45,261.08,266.02,143.93,151.02,213.79,212.09
432,Roanoke,VA,18854,6141.12,6745.04,3264.62,3677.48,1642.54,1744.41,642.82,690.75,240.8,261.14,108.15,126.36,242.65,245.15
435,Winchester,VA,9078,6235.85,6394.67,3490.11,3517.15,1488.6,1579.26,697.06,719.13,234.76,243.48,159.26,163.78,173.19,175
424,Burlington,VT,14722,6066.27,6021.54,3168.8,3046.41,1482.39,1528.94,788.69,808.3,374.19,383.45,101.51,105.57,164.66,161.72
437,Everett,WA,8578,6219.31,5907.32,3025.06,2831.36,1708.16,1677.6,893.71,828.6,234.89,213.6,175.06,168.52,178.45,182.99
438,Olympia,WA,6325,6060.73,5815.42,3122.01,2949.55,1773.41,1738.62,605.76,572.96,256.63,245.32,120.5,120.57,180.19,185.6
439,Seattle,WA,40134,6187.3,5828.13,3084.35,2870.75,1816.78,1757.56,753.87,689.61,235.17,217.4,135.22,126.57,161.22,165.14
440,Spokane,WA,31581,5890.89,5848.21,2883.97,2789.1,1755.11,1826.59,740.43,716.81,198.04,192.65,87.58,87.69,223.13,232.2
441,Tacoma,WA,10977,6397.52,6091.46,3199.64,3003.78,2004.79,1955.3,627.91,583.54,205.05,192.24,181.39,167.15,169.58,179.91
442,Yakima,WA,5517,5726.85,5534.42,2709.89,2584.91,1815.33,1784.93,675.25,638.53,151.72,144.8,182.61,178.57,187.76,198.86
446,Appleton,WI,7201,5292.94,5597.79,2688.05,2906.96,1451.64,1498,798.98,823.1,97,100.81,119.4,124.3,136.93,142.46
447,Green Bay,WI,12935,5434.39,5834.82,2793.71,3117.21,1459.76,1506.49,730.15,745.12,158.62,163.68,124.37,129.06,169.78,173.37
448,La Crosse,WI,7707,5049.57,5212.79,2745.98,2782.54,1238.93,1323.03,763.52,786.47,85.79,89.47,86.86,91.98,138.63,147.62
449,Madison,WI,21600,5568.53,5655.03,3058.59,3080.44,1315,1376.59,725.63,719.96,208.86,206.5,107.27,107.77,160.61,168.06
450,Marshfield,WI,9750,6105.19,6320.06,3221.26,3356.03,1665.53,1709.58,765.63,781.47,148.93,151.77,131.18,139.73,171.27,177.79
451,Milwaukee,WI,53831,6749.26,6843.96,3655.48,3738.85,1777.51,1790.02,795.63,795.97,182.78,180.4,171.14,167.97,166.39,169.04
452,Neenah,WI,5580,5263.76,5605.03,2560.13,2828.53,1506.11,1535.38,820.38,848.13,118.27,122.93,109.39,116.98,148.56,152.77
456,Wausau,WI,5175,5993.82,6217.66,3092.71,3274.45,1707,1740.76,693.36,699.48,152.01,155.74,175.87,168.73,165.64,170.43
443,Charleston,WV,22730,6815.68,7459.63,3693.22,4135.92,1711.23,1818.95,774.23,837.94,239.55,262.95,93.22,100.68,304.95,303.56
444,Huntington,WV,9650,7460.71,7788.79,4080.52,4217.2,1848.82,2029.5,697.9,705,308.11,317.06,228.24,211.06,312.23,316.01
445,Morgantown,WV,9736,6865.61,7442.81,3730.95,4052.49,1563.7,1653.84,815.28,899.68,254.71,280.79,239.48,289.62,273.64,278.71
457,Casper,WY,4811,5837.2,6037.6,3009.5,3061.99,1420.29,1501.79,774.42,795.21,164.29,169.65,133.04,135.88,331.14,367.17
