County ID,County name,Medicare enrollees (20% sample) (2008),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2008)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2008)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2008)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2008)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2008)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2008)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2008)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2008)"
51515,VA-Bedford city,555,6326.9,7189.01,2909.25,3519.94,1828.57,1915.78,897.39,945.1,223.11,236.2,199.41,231.33,274.12,342.56
51019,VA-Bedford County,1643,6714.79,7185.77,3385.52,3686.24,1806.94,1896.64,763.48,803.78,336.38,356.13,184.65,209.25,228.09,226.06
51021,VA-Bland County,149,8314.12,9722.12,3619.02,4221.52,2077.56,2602.04,1097.72,1213.54,720.9,806.29,,,440.31,439.11
51023,VA-Botetourt County,707,6119.04,6550.34,2782.88,3036.36,1791.98,1882.27,759.64,805.74,332.41,352.08,235.08,260.78,204.89,203.96
51520,VA-Bristol city,656,8727.55,9876.95,4516.01,5292.07,1795.06,1915.52,635.95,703.27,1190.03,1326.37,239.84,291.85,411.81,413.01
51025,VA-Brunswick County,407,6872.44,7561.54,3656.73,4139.62,1759.07,1844.99,887.89,966.02,184.98,204.41,,,244.66,241.4
51027,VA-Buchanan County,465,8486.17,9498.13,4334.8,4983.41,1748.63,1854.02,912.33,1011.05,860.29,960.39,413.96,510.41,347.6,348.89
51029,VA-Buckingham County,235,6741.68,6742.1,3498.68,3343.93,1538.05,1634.18,992.81,1019.81,350.96,378.49,,,249.28,246.45
51530,VA-Buena Vista city,203,9247.63,9504.42,5601.23,5516.4,1669.03,1770.14,1140.87,1252.66,335.95,370.45,,,142.11,147.7
51031,VA-Campbell County,789,7862.11,8848.8,4529.14,5299.09,1940.91,2086.48,697.37,733.23,301.08,320.72,99.84,116.25,280.67,283.47
51033,VA-Caroline County,480,7996.7,8812.18,3838.05,4484.9,2210.61,2408.18,1139.53,1121.29,284.99,277.14,272.93,277.12,256.41,255.47
51035,VA-Carroll County,812,8425.17,9330.33,4292.2,4773.78,2006.57,2250.43,1063.87,1161.59,517.18,574.35,135.25,162.99,424.99,420.54
51036,VA-Charles City County,112,7227.13,7768.47,4034.82,4453.79,1976.61,2075.87,698.14,726.04,,,,,204.45,211.39
51037,VA-Charlotte County,419,7032.72,7334.31,4046.8,4201.87,1661.71,1725.84,768.25,824.63,208.69,225.85,,,230.27,226.4
51540,VA-Charlottesville city,474,6681.6,6685.83,3217.39,3143.83,1670.76,1761.51,985.09,959.02,250.53,244.54,425.55,443.55,127.53,130.96
51550,VA-Chesapeake city,3423,8077.21,8951.7,3585.02,4238.04,2585.23,2700.21,935.85,985.92,525.11,554.82,153.43,177.74,286.96,285.93
51041,VA-Chesterfield County,4863,7052.31,7769.64,3427.69,3945.98,2009.61,2164.18,721.83,742.72,360.98,371.6,298.92,314.58,234.74,233.75
51043,VA-Clarke County,372,7814.42,8171.77,3936.06,4251.26,2157.68,2228.57,906.33,873.32,195.24,191.79,402.59,410.15,195.45,195.67
51560,VA-Clifton Forge city,189,11154.47,12616.65,6088.49,7175.6,2329.72,2428.39,1431.24,1540.54,413.69,452.41,,,363.42,363.71
51570,VA-Colonial Heights city,674,6754.81,7138.42,3353.4,3619.51,1956.92,2046.91,658.61,675.24,260.87,269.03,328.63,329.41,186.53,187.06
51580,VA-Covington city,440,6253.14,7145.73,3070.91,3690.62,1586.28,1715.78,884.54,959.23,288.65,317.58,,,233.59,236.33
51045,VA-Craig County,123,5001.11,5704.69,2169.48,2604.47,1553.42,1741.61,785.41,834.48,,,,,231.7,239.65
51047,VA-Culpeper County,857,7575.74,7727.24,4097.97,4102.56,1945.89,2024.41,945.03,986.94,202.5,210.84,176.59,193.19,197.96,198.75
51049,VA-Cumberland County,594,7191.46,7832.82,3596.04,4042.54,1797.26,1884.56,985.47,1059.93,333.65,357.49,121.85,125.5,346.89,348.59
51590,VA-Danville city,1698,6605.36,7153.54,3138.58,3506.76,2205.65,2311.45,672.5,717.96,211.99,229.26,72.33,85.99,333.48,330.53
51051,VA-Dickenson County,359,10225.54,11006.57,5153.77,5614.1,2099.08,2135.02,1408.35,1566.81,1198.97,1337.07,,,383.6,381.89
51053,VA-Dinwiddie County,365,7515.31,7771.63,4135.89,4250.41,1762.02,1868.53,697.55,720.76,342.77,353.54,,,484.95,486.52
51595,VA-Emporia city,319,9069.67,9653.77,4797.35,5176.83,2341.39,2387.4,1220.66,1342.04,273.84,292.11,,,339.26,339.06
51057,VA-Essex County,322,7642.66,8543.96,3594.26,4182.86,2104.55,2252.65,1301.78,1391.56,190.96,207.51,,,168.65,168.92
51600,VA-Fairfax city,4,,,,,,,,,,,,,,
51059,VA-Fairfax County,13856,7733.44,7439,3364.7,3340.04,2582.52,2408.92,849.41,794.49,361.08,338.17,415.08,398.58,155.48,154.21
51610,VA-Falls Church city,251,6016.05,5713.87,2085.19,1992.66,2151.36,2020.29,1016.74,948.93,167.52,157.03,,,75.03,75.79
51061,VA-Fauquier County,1129,7333.07,7432.93,3287.47,3404.26,2088.86,2197.65,923.61,854.96,438.59,406.97,379.19,352.41,217.84,216.4
51063,VA-Floyd County,367,6971.73,7853.34,3729.05,4303.71,1944.41,2140.56,644,696.4,278.42,304.01,,,256.21,260.4
51065,VA-Fluvanna County,734,7484.2,7594.89,3766.37,3833.09,1855.57,1908.98,918.07,910.42,450.08,448.2,316.41,313.84,194.88,196.28
51620,VA-Franklin city,341,6978.01,7675.11,3085.26,3487.72,1971.77,2088.17,1119.94,1216.88,450.69,493.12,,,225.35,228.8
51067,VA-Franklin County,1258,7202.39,7757.71,3781.86,4120.79,1820.59,1941.27,933.28,990.14,282.43,301.31,112.93,130.49,252.15,254.01
51069,VA-Frederick County,1507,7339.6,7537.54,3701.14,3817.97,1943.07,2051.06,939.17,911.15,231.43,225.58,305.62,310.36,198.03,196.21
51630,VA-Fredericksburg city,439,8350.27,8708.26,3868.93,4180.5,2594.25,2731.1,1021.58,951.96,394.11,376.1,,,245.25,242.39
51640,VA-Galax city,553,6469.28,7208.69,3097.77,3403.47,1670.27,1962.48,805.25,879.98,317.8,354.91,,,396.12,395.65
51071,VA-Giles County,480,7246.42,7839.22,3964.15,4274.07,1790.24,1967.18,782.52,852.99,275.83,305.11,86.89,91.27,358.14,357.22
51073,VA-Gloucester County,765,6748.49,7301.85,3083.99,3497.69,2126.13,2195.09,915.34,958.65,295.02,311.06,67.14,80.6,229.7,228.71
51075,VA-Goochland County,399,7359.71,8341.81,3848.02,4663.29,1965.35,2099.78,605.89,628.99,399.33,414.58,338.91,325.44,213.06,219.65
51077,VA-Grayson County,452,7966.67,8864.42,3949.72,4397.52,1651.99,1879.5,993.76,1085.04,734.17,819.04,,,458.03,461.58
51079,VA-Greene County,335,8016.65,8105.17,4537.19,4489.75,1669.42,1810.43,969.31,952.74,319.57,313.43,,,401.52,403.81
51081,VA-Greensville County,20,9286.49,11030.77,,,1751.97,1851.1,1879.99,2073.57,,,,,,
51083,VA-Halifax County,964,6713.35,7362.38,3322.58,3786.39,1895.65,1951.6,956.72,1040.82,182.8,202.28,98.29,120.31,279.06,277.97
51650,VA-Hampton city,2445,6983.21,7659.9,2875.01,3350.35,2348.98,2447.13,1016.61,1073.22,328.81,346.89,192.78,212.45,242.98,241.74
51085,VA-Hanover County,1965,7787.83,8439.12,3729.03,4196.94,2383.79,2512.03,808.91,831.58,323.71,333.55,330.28,355.14,210.57,208.28
51660,VA-Harrisonburg city,1028,6922.44,7437.34,3650.1,3976.48,1523.23,1645.29,1363.43,1405.03,109.37,113.13,113.83,130.69,166.69,165.59
51087,VA-Henrico County,6371,7560.97,8137.3,3626.55,4041.72,2168.29,2274.57,868.87,894.01,348.85,360.14,323.45,339.45,234.53,233.01
51089,VA-Henry County,1050,7099.73,7675.9,3847.1,4165.35,1688.57,1812.51,884.22,962.24,345.42,381.57,96.41,112.64,223.11,226.27
51091,VA-Highland County,95,7877.33,7711.54,3935.85,3631.26,959.92,1042,2539.29,2571.22,,,,,291.15,297.73
51670,VA-Hopewell city,588,9479.09,10081.78,5517.42,5999.94,2314.86,2435.17,807.78,832.55,416.84,429.49,110.4,81.94,309.74,302.62
51093,VA-Isle of Wight County,757,6342.28,6883.23,2928.31,3302.91,1986.77,2090.66,798.94,844.84,256.37,270.83,77.82,81.19,269.84,268.03
51095,VA-James City County,1275,6329.5,6793.21,2328.34,2663.86,2392.51,2453.12,772.67,807.84,473.14,496.36,117.82,135.19,194.5,193.05
51097,VA-King and Queen County,178,7743.95,8574.84,4150.18,4762.71,2250.57,2414.18,735.99,775.26,273.82,287.96,,,200.9,200.03
51099,VA-King George County,340,7879.45,8301.82,3938.71,4295.99,2673.32,2773.75,666.67,634.32,252.48,239.75,,,186.01,185.35
51101,VA-King William County,336,6593.98,7277.35,2852.63,3392.55,2141.31,2211.93,807,836.98,343.3,359.68,283.5,306.24,184.65,184.96
51103,VA-Lancaster County,467,5765.26,6497.82,2166.85,2564.77,1870.95,2043.63,1169.08,1271.73,202.08,219.68,172.63,211.6,185.59,186.64
51105,VA-Lee County,517,9778.29,10957.59,5407.77,6218.28,1889.21,1995.13,820.83,913.64,1086.35,1211.62,,,364.91,368
51107,VA-Loudoun County,2453,8463.79,8382.71,3619.84,3653.01,2636.91,2630.62,884.51,824.91,426.03,398.03,744.12,722.67,162.77,161.67
51109,VA-Louisa County,845,7985.45,8136.59,4367.29,4279.66,1899.28,2118.29,899.18,903.56,385.29,386.77,213.08,224.83,215.45,216.96
51111,VA-Lunenburg County,344,7013.29,7526.38,3468.04,3734.22,1842.24,1947.79,1038.99,1130.75,203.19,215.34,,,288.34,292.37
51680,VA-Lynchburg city,2096,7041.55,7735.87,3427.86,3936.62,1961.14,2042.81,884.31,931.77,288.2,306.03,254.08,286.39,233.35,233.83
51113,VA-Madison County,291,6145.38,6264.26,3216.51,3236.74,1518.73,1592.3,975.99,982.7,243.08,258.09,,,160.19,162.35
51683,VA-Manassas city,25,4981.83,5083.95,,,1587.22,1742.29,1145.37,1065.96,,,,,,
51685,VA-Manassas Park city,225,8200.2,8204.33,3675.06,3778.36,2179.3,2206.74,929.87,865.59,550.28,508.23,706.6,685.57,234.16,234.46
51690,VA-Martinsville city,917,7648.1,8520.98,4291.74,4927.58,1697.81,1793.85,980.71,1072.54,365.52,403.87,60.25,65.5,239.31,242.35
51115,VA-Mathews County,386,6446.52,7008.33,2764.43,3194.73,2065.34,2119.01,752.5,793.85,337.64,355.29,187.36,210.35,322.4,320.48
51117,VA-Mecklenburg County,1007,7103.82,7704.23,3896.1,4282.65,1675.33,1753.65,904.77,986.85,183.51,204.46,183.96,221.88,249.01,249.13
51119,VA-Middlesex County,418,5471.63,6078.85,2286.15,2643.44,1748.18,1865.33,719.14,755.07,214.3,227.25,,,161.47,166.89
51121,VA-Montgomery County,1389,7418.56,8313.78,3521.26,4126.42,1961.07,2084.64,816.88,882.06,426.02,463.57,352.79,414.24,339.31,342.73
51125,VA-Nelson County,536,6695.3,6820.05,3528.42,3514.15,1405.59,1531.41,1130.02,1130.65,270.39,269.83,,,164.62,165.32
51127,VA-New Kent County,402,7360.78,8180.64,3513.27,4136.24,2041.68,2147.46,740.22,768.38,379.16,398.76,561.05,620.06,197.4,199.84
51700,VA-Newport News city,2947,7093.2,7663.18,3231.57,3613.9,2220.13,2317.21,897.04,945.22,280.95,296.24,189.39,216.48,290.6,288.68
51710,VA-Norfolk city,3381,8514.34,9269.81,4222.53,4747.68,2421.02,2536.2,982.78,1039.22,452.08,477.6,153.2,174.22,293.99,302.03
51131,VA-Northampton County,466,6320.36,6977.12,2957.37,3317.49,1531.11,1663.31,1026.81,1126.62,421.94,460.45,,,207.08,207.02
51133,VA-Northumberland County,677,6473.88,7206.65,2771.03,3136.34,2070.56,2276.32,819.04,889.61,240.59,260.88,341.95,416.46,232.31,232.21
51720,VA-Norton city,116,10308.45,11285.5,6146.51,6865.05,2109.16,2206.52,614.18,679.87,1033.6,1154.5,,,485.2,473.73
51135,VA-Nottoway County,439,8405.18,9364.26,4519.72,5223.86,2132.62,2270,790.88,835.37,309.13,325.41,308.29,368.09,344.47,340.93
51137,VA-Orange County,943,8328.71,8378.61,4418.21,4385.99,2216.78,2289.89,1043.42,1037.78,324.62,321.47,68.96,79.77,201.41,204.53
51139,VA-Page County,614,7498.54,8073.52,3951.79,4272.72,1366.16,1469.41,1542.83,1639.33,357.17,388.24,,,191.72,196.34
51141,VA-Patrick County,578,6433.24,7120.41,3060.59,3477.82,1389.5,1485.29,1164.86,1276.93,293.58,327.74,222.35,255.21,285.92,287.93
51730,VA-Petersburg city,770,7937.45,8483.87,4138.11,4529.22,2168.81,2289.88,822.31,847.67,367.32,378.58,183.64,192.44,263.78,264.48
51143,VA-Pittsylvania County,1040,5906.41,6491.35,2833.69,3193.13,1811.55,1970.81,704.93,747.01,221.23,237.48,,,285.63,286.36
51735,VA-Poquoson city,263,6596.96,7137.95,2435.49,2759.36,2264.94,2354.97,891.94,940.08,363.84,384.21,,,212.97,215.82
51740,VA-Portsmouth city,1900,8003.9,8795.42,3480.74,3995.4,2620.21,2781.19,925.39,976.85,515.76,543.86,236,266.64,274.88,270.44
51145,VA-Powhatan County,423,6915.03,7440.71,3492.28,3856.12,2084.32,2204.64,515.97,530.86,374.3,385.94,234.25,251.23,217.52,217.64
51147,VA-Prince Edward County,187,6138.46,6757.47,3364.31,3800.22,1543.24,1612.88,446.29,482.45,295.07,314.76,,,224.73,228.54
51149,VA-Prince George County,767,7683.71,8128.56,3970.5,4246.17,2060.84,2179.38,891.96,919.54,261.69,269.99,302.04,321.49,209.52,211.22
51153,VA-Prince William County,3647,8243.24,8076.74,3838.07,3818.01,2461.69,2443.99,884.33,824.29,368.71,344.81,543.13,495.32,182.07,179.56
51155,VA-Pulaski County,791,7930.03,8797.62,3655.08,4195.21,2054.14,2176.96,801.39,872.91,665.23,727.85,363.23,438.17,400.76,400.1
51750,VA-Radford city,450,7704.5,8674.24,3941.96,4671.74,1921.15,2029.28,878.64,945.55,395.15,431.48,233.61,264.67,339.17,332.93
51157,VA-Rappahannock County,260,8063.91,8193.14,4510.21,4511.29,1830.02,1964.87,1011.51,997.16,335.02,319.77,,,202.43,206.34
51760,VA-Richmond city,2085,6752.09,7380.91,3299.97,3771.22,1888.32,2002.41,818.26,842.59,321.23,331.45,261.85,270.36,190.64,189.3
51159,VA-Richmond County,377,7498.28,8337.63,3639.11,4162.12,2166.84,2332.31,798.6,871.5,169.58,183.9,509.21,575.52,228.97,227.81
51770,VA-Roanoke city,2139,6794.62,7304.37,3483.87,3792.95,1829.88,1931.04,695.48,738.4,294.85,314.27,217.72,252.06,275.59,275.65
51161,VA-Roanoke County,1919,6250.82,6846.28,2969.81,3381.97,1877.47,1971.62,729.62,772.89,294.97,313.79,162.5,188.74,214.36,213.31
51163,VA-Rockbridge County,670,6751.49,7079.65,3543.55,3637.09,1602.63,1706.75,1068.33,1148.06,296.14,326.96,82.56,99.61,153.68,154.35
51165,VA-Rockingham County,1366,6426.12,7060.13,3331.67,3776.89,1441.29,1570.75,1200.91,1241.53,164.79,170.18,71.22,78.12,211.38,212.6
51167,VA-Russell County,648,8939.54,9887.55,4040.25,4703.07,2172.64,2191.97,830.69,922.71,1359.87,1516.94,261.75,324.91,387.64,381.96
51775,VA-Salem city,1103,6502.02,7248.34,3056.67,3568.41,1941.37,2075.48,762.33,808.73,290.07,309.61,175.3,200.68,277.63,285.5
51169,VA-Scott County,428,8106.63,9079.48,4001.07,4662.33,1981.18,2107.67,509.55,565.41,1263.06,1406.61,,,389.72,386.7
51171,VA-Shenandoah County,1256,7873.36,8082.17,4000.79,3955.6,1554.33,1657.16,1481.38,1561.99,258.21,255.14,360.77,429.22,217.83,219.79
51173,VA-Smyth County,954,8019.74,9139.8,3863.52,4686.47,1940.78,2008.73,909.6,1010.59,683.48,762.96,298.23,355.45,351.74,355.28
51175,VA-Southampton County,252,6802.44,7555.32,3503.3,4076.52,1953.29,2036.47,825.54,895.72,238.99,258.05,,,261.31,259.95
51177,VA-Spotsylvania County,1626,9289.92,9708.09,4557.06,4950.76,2697.34,2807.55,940.05,877.77,397.72,378.5,495.87,493.45,213.7,213.71
51179,VA-Stafford County,1334,7952.35,8380.29,3721.96,4085.87,2376.46,2517.93,815.29,761.66,424.87,403.25,421.5,423.79,206.48,205.17
51790,VA-Staunton city,1070,6653.54,7407.64,3264.68,3734.07,1469.73,1598.7,1375.97,1501.21,226.62,243.47,81.3,89.39,238.21,242.56
51800,VA-Suffolk city,1349,7380.21,8099.09,3511.32,4045.47,2309.14,2415.52,842.47,888.05,328.61,347.19,153.02,165.28,261.31,259.3
51181,VA-Surry County,135,7161.93,7822.9,3526.61,4007.28,2280.45,2380.73,650.46,680.73,,,,,284.32,281.13
51183,VA-Sussex County,292,7895.96,8453.14,4429.67,4833.48,2003.62,2099.54,880.14,926.83,227.5,241.56,,,221.04,217.41
51185,VA-Tazewell County,1221,8818.33,9890.46,4177.86,4914.47,2092.37,2144.63,896.39,995.6,874.03,975.38,487.74,601.11,363.83,364.66
51810,VA-Virginia Beach city,6987,8014.53,8911.67,3568.56,4226.43,2531.45,2667.21,924.72,974.41,462.52,489.31,257.76,291.92,259.69,255.68
51187,VA-Warren County,694,7676.01,7675.95,3460.27,3439.59,1874.99,1999.55,1208.86,1139.51,362.63,353.95,555.61,528.89,211.26,210.21
51191,VA-Washington County,1017,7115.34,8024.2,2997.26,3603.44,1891.8,1980.58,987.56,1094.77,722.45,805.35,207.6,245.77,325.94,325.06
51820,VA-Waynesboro city,904,6879.17,7651.89,3476.33,3877.94,1467.9,1679.21,1367.8,1488.19,277.25,293.32,,,200.78,203.33
51193,VA-Westmoreland County,530,6973.2,7521.17,2948.42,3376.05,2289.53,2341.43,970.28,1003.71,233.69,239.38,317.62,347.12,207.98,210.79
51830,VA-Williamsburg city,1389,6743.19,7343.67,2475.7,2960.78,2619.64,2657.6,959.49,1001.25,387.61,408.28,122.17,141.99,167.29,163.9
51840,VA-Winchester city,606,6906.45,7012.95,3338.61,3378.32,2095.18,2174.12,745.82,726.27,219.44,214.81,300.44,309.81,196.52,198.14
51195,VA-Wise County,758,11502.86,12821.55,6440.21,7379.41,2302.47,2408.31,830.29,922.55,1460.12,1627.45,150.18,183.39,448.58,448.34
51197,VA-Wythe County,737,8192.56,9158.93,3979.9,4571.18,2222.07,2412.71,945.55,1041.84,545.31,606.88,135.97,163.18,366.35,369.14
51199,VA-York County,959,7231.59,7730.39,3316.84,3621.74,2276.47,2382.23,914.24,962.88,354.05,372.79,129.78,151.31,198.47,199.26
