HSA #,HSA name,State,Medicare enrollees (20% sample) (2008),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2008)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2008)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2008)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2008)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2008)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2008)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2008)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2008)"
10112,Spring Hill,FL,3992,9991.79,10467.18,4198.86,4785.97,3786.3,3695.41,663.07,681.43,614.64,634.51,425.96,373.9,280.71,278.19
10113,St. Augustine,FL,2958,8725.56,9272.91,3530.01,4031.83,3074.58,3096.22,780.02,801.08,650.98,670.59,399.16,390.14,285.16,282.95
10114,St. Cloud,FL,847,8657.94,9021.61,3588.1,3990.91,2907.28,2881.81,827.21,838.5,631.31,640.25,417.18,389.89,271.04,272.03
10115,St. Petersburg,FL,8243,10827.11,11344.94,4884.12,5408.3,3638.8,3594.86,840.01,863.26,696.46,719.37,454.14,442.38,305.95,305.17
10117,Stuart,FL,5357,9448.67,9503.22,3574.39,3872.55,3592.16,3434.86,1045.85,1029.05,639.25,633.93,358.53,305.73,222.35,220.16
10118,Sun City Center,FL,2415,9276.37,9698.45,4064.33,4497.53,3269.06,3251.25,733.88,751.82,689.67,717.49,264.66,232.15,258.04,254.84
10119,Tallahassee,FL,4969,8075.72,8504.09,3620.58,3956.91,2282.53,2310.28,853.2,893.76,415.03,436.96,620.29,615.93,295.78,296.06
10120,Tamarac,FL,1169,11340.34,11173.03,4009.63,4233.1,4772.7,4573.49,825.27,802.74,1034.07,1006.39,431.6,319.36,315.63,310.06
10121,Tampa,FL,9925,10214.8,10630.88,4645.65,5024.96,3063.96,3075.8,836.48,863.45,824.91,855.04,527.11,491.78,293.34,293.09
10122,Tarpon Springs,FL,757,9612.32,10258.77,3654.34,4256.96,3309.08,3276,825.56,845.68,783.36,807.53,828.78,880.39,229.1,226.95
10123,Tavernier,FL,603,7994.1,7738.49,3328.98,3188.06,2665.99,2524.24,1152.51,1173.89,401.2,413.3,119.28,123.09,262.55,260.55
10124,Titusville,FL,1895,9197.59,9614.12,3590.86,4075.45,3060.7,2999.89,1142.95,1156.17,595.52,603.13,533.71,512.65,264.3,266.66
10125,Venice,FL,4648,7841.56,8052.33,2806.24,3105.71,3356.28,3313.63,732.21,721.34,396.6,396.02,294.62,272.58,231.96,228.39
10126,Vero Beach,FL,4845,8742.65,8720.56,3163.67,3424.55,3720.34,3517.22,773.19,766.25,637.9,638.96,229.23,162.47,225.54,227.27
10128,West Palm Beach,FL,5459,10383.41,10181.15,3643.5,3758.97,4022.46,3845.78,835.24,825.21,931.5,929.31,671.14,552.3,255.03,249.92
10131,Winter Haven,FL,4512,9520.28,10046.83,4329.68,4816.44,3088.25,3091.17,787.52,817.84,611.34,637.93,369.52,354.8,327.31,326.25
10132,Winter Park,FL,1686,9791.71,10112.58,4478.38,4855.64,3248.6,3243.19,741.56,749.02,511.47,519.74,517.19,455.95,278.55,276.11
10133,Zephyrhills,FL,1339,8896.95,9242.89,3547.79,3918.99,2977.1,2981.65,891.16,917.08,506.04,521.2,642.74,579.77,320.99,320.01
10135,Ocoee,FL,1032,11283.62,11752.76,5196.21,5704.09,3278.61,3304.44,904.56,916.79,693.12,703.68,752.93,669.05,482.61,476.7
11001,Adel,GA,365,7573.82,8487.09,3599.32,4271.83,2161.22,2245.58,960.26,1061.13,180.7,201.3,,,395.11,394.54
11002,Albany,GA,3140,7097.89,7626.52,3160.5,3407.09,1719.51,1856.44,1186.97,1244.82,322.27,343.35,410.06,476.66,297.62,297.21
11003,Alma,GA,366,10592.16,12347.76,5242.51,6591.69,2427.51,2558.02,1307.84,1438.23,903.62,1029.28,,,537.33,540.06
11004,Americus,GA,700,7489.18,8287.5,3321.41,3648.03,1686.93,1834.96,1312.79,1450.19,183.37,200.74,698.25,854.8,275.9,276.08
11005,Arlington,GA,98,12189.61,13377.73,5643.57,6375.53,2009.86,2123.66,3095.97,3410.67,,,,,623.62,612.43
11006,Athens,GA,3644,7825.03,8118.32,3443.01,3607.37,2015.37,2146.84,929.22,934.37,553.68,576.99,606.12,574.65,286.6,286.63
11007,Atlanta,GA,17405,7594.49,7682.78,3322.98,3473.95,2406.3,2376.75,852.36,850,413.08,411.69,423.83,385.68,214.2,213.19
11008,Augusta,GA,7307,7810.73,8088.76,3900.81,4086.41,2077.26,2157.6,865.92,869.57,391.96,398.14,330.08,335.19,249.82,248.91
11009,Austell,GA,1972,9507.68,9636.08,4233.29,4442.11,2954.78,2914.39,954.03,947.91,598.84,595.99,511.99,480.01,270.36,269.85
11010,Bainbridge,GA,598,6449.28,7538.86,3190.55,3880.66,1388.22,1506.37,964.2,1092.58,164.32,188.12,581.51,719.19,197.75,202.39
11011,Baxley,GA,348,9031.17,10268.38,4543.86,5498.25,2105.73,2232.67,1087.9,1197.55,503.18,572.65,471.25,453.67,345.74,347.85
11013,Blairsville,GA,756,6869.39,7375.87,2709.52,2989.87,2010.52,2071.6,1079.46,1193.17,608.51,662.95,130.36,139.96,302.66,303.26
11014,Blakely,GA,209,7112.81,8638.43,3611.11,4666.63,1319.79,1492.9,1620.64,1854.45,167.27,188.68,,,243.61,251.91
11015,Blue Ridge,GA,781,8352.48,8889.21,3999.13,4378.14,2337.31,2366.05,812.59,888.91,555.07,573.85,330.92,376.15,328.33,330.11
11017,Bremen,GA,575,9271.76,9472.24,4688.64,4780.6,2055.17,2139.56,1422.14,1417.72,370.17,371.26,418.69,449.7,321.99,319.45
11018,Brunswick,GA,2349,8475.95,8705.63,4179.91,4355.57,2523.01,2668.79,911.31,903.35,274.49,270.09,276.02,189.5,299.83,298.63
11020,Cairo,GA,491,6046.71,6726.86,2617.63,3004.78,1736.65,1840.59,896.65,1017.79,239.81,270.88,267.38,301.83,276.78,278.6
11021,Calhoun,GA,888,8360.21,9067.18,3828.88,4287.08,2441.74,2559.58,927.94,1008.65,440.17,473.75,389.08,417.76,321.02,317.67
11023,Canton,GA,1406,9204.55,9452.98,3850.44,4176.98,2947.63,2879.97,899.94,900.77,753.22,748.57,431.38,447.07,322.96,319.35
11024,Carrollton,GA,1671,8400.26,8720.54,3699.57,3925.13,2185.93,2271.51,1109.08,1106.89,486.99,486.91,634.71,651.78,300.98,299.25
11025,Cartersville,GA,1056,10122.46,10650.31,4708.51,5125.32,2611.06,2708.98,1061.39,1058.32,982.6,1009.78,483.57,481.79,317.72,313.65
11028,Claxton,GA,204,7085.62,8041.98,3143.66,3676.44,1773.6,1916.39,868.67,974.3,280.83,321.22,749.6,880.51,257.43,255.67
11029,Clayton,GA,544,8565.49,9145.53,3760.3,4041.47,2246.12,2345.87,1266.66,1389.02,702.29,786.25,171.15,179.62,421.31,416.9
11030,Cochran,GA,319,9081.11,9760.55,4150.57,4431.1,2357.81,2482.91,1262.26,1378.77,379.55,427.76,550.54,669.48,387.82,388.57
11031,Colquitt,GA,156,6854.5,7906.39,3194.16,3796.73,1298.71,1407.07,1488.72,1657.37,263.98,287.49,,,272.34,325.86
11032,Columbus,GA,4681,7673.22,8498.37,3223.69,3745.03,2218,2387.51,1054.56,1148.35,372.72,398.53,612.98,622.97,231.47,229.33
11033,Commerce,GA,474,8470.53,8967.44,4185.25,4481.52,2421.71,2545.4,833.67,875.34,598.9,631.64,161.67,161.02,276.99,281.15
11034,Conyers,GA,1164,8389.23,8370.77,3755.34,3846.54,2407.77,2351.22,953.06,948.1,633.22,631.83,342.07,285.11,300.73,305.62
11035,Cordele,GA,472,6649.38,7463.77,2801.78,3220.26,1444.2,1579.34,1537.59,1715.9,330.3,377.93,122.8,150.99,395,398.19
11036,Covington,GA,1404,8233.66,8356.04,3703.19,3941.35,2502.63,2426.94,863.89,862.96,373.82,372.01,518.48,478.88,294.06,293.68
11038,Cuthbert,GA,152,7336.77,8312.47,3885.35,4574.15,1310.87,1407.21,1642.14,1834.14,158.11,174.2,,,392.65,376.41
11039,Dahlonega,GA,491,7651.46,8237.8,3346.61,3773.76,2321.28,2394.81,707.98,760.22,695.72,739.02,330.9,338.81,272.41,269.68
11040,Dallas,GA,762,9505.14,9722.43,4294.55,4542.98,2879.27,2853.5,891.22,886.04,794.46,791.31,396.73,409.94,267.84,267.99
11041,Dalton,GA,2573,8098.62,8825,4038.97,4535.77,2057.23,2214.88,747.73,775.82,541.75,564.02,457.95,485.25,291.13,290.69
11043,Decatur,GA,1949,8091.42,8044.26,3789.92,3793.18,2505.84,2474.86,883.48,881,399.03,397.75,333.45,315.97,213.72,213.58
11044,Demorest,GA,828,8152.58,8789.36,3746.88,4072.74,2261.52,2363.58,985.67,1077.34,603.83,685.67,261.91,304.49,297.24,299.63
11045,Donalsonville,GA,276,7091.18,8161.29,3297.25,3919.04,1778.11,1938.57,1132.43,1292.74,255.11,291.99,425.5,522.86,209.57,206.66
11046,Douglas,GA,818,8062.94,9096.29,3524.88,4204.6,2302.05,2412.3,1161.75,1307.22,336.98,383.4,347.82,404.29,369.16,370.06
11047,Douglasville,GA,1218,9002.14,9349.26,4007.92,4356.72,2698.53,2730.71,990.97,986.82,588.64,586.23,480.98,449.23,255.52,259.1
11048,Dublin,GA,1374,8203.8,8750.65,3739.09,3857.63,2369.45,2525.81,776.13,851.62,400.89,446.24,664.85,824.06,285.72,283.97
11049,East Point,GA,1125,8259.76,8281.3,4175.03,4246.64,2443.95,2411.95,724.03,722.02,392.13,391.46,366.92,353.74,220.99,218.23
11050,Eastman,GA,432,7442.91,8219.6,2961.86,3328.86,2069.33,2184.85,942.28,1046.33,820.99,938.91,304.08,385.93,341.81,343.63
11051,Eatonton,GA,532,8966.13,9414.6,3931.38,4193.52,2807.59,2853.36,1307.83,1424.38,390.73,421.6,224.28,213.16,222.68,223.77
11052,Elberton,GA,480,6876.68,7575.47,3172.62,3585.33,1758.13,1822.05,818.46,892.2,514.17,588.23,375.1,444.41,236.49,239.55
11053,Ellijay,GA,670,8189.78,8716.51,3228.54,3590.49,2735.33,2770.03,1061.53,1121.6,444.09,463.89,327.74,400.94,317.04,320.64
11054,Fitzgerald,GA,509,9228.82,10252.66,4870.49,5442.93,1959.83,2103.15,1243.57,1386.21,231.73,257.12,606.85,755.6,323.41,323.51
11055,Folkston,GA,165,11397.18,12579.64,5863.71,6747,2814.82,2868.07,1838.49,2046.79,473.28,508.23,,,329.66,325.06
11056,Forsyth,GA,262,8721.41,9184.92,4380.15,4649.62,2081.86,2235.32,1353.15,1367.31,394.39,397.57,,,156.61,157.87
11057,Fort Oglethorpe,GA,1784,9728.39,10602.61,4923.31,5566.35,2455.72,2616.54,845.5,880.47,569.87,595.64,633.8,644.56,328.79,329.36
11058,Fort Valley,GA,281,8286.9,8977.62,3299.6,3571.16,2369.59,2492.26,1377.91,1491.91,240.24,247.13,797.49,976.82,283.94,281.89
11059,Gainesville,GA,4268,8190.17,8665.28,3486.7,3790.72,2594.95,2689.8,911.8,952.01,636.58,672.69,267.7,273.77,280.78,280.64
11060,Glenwood,GA,58,11313.16,11675.82,4453.12,4642.44,4062.88,4067.74,1928.79,2103.62,,,,,583.67,582.68
11061,Greensboro,GA,409,7693.96,8049.91,2650.04,2793.54,2853.39,2954.51,1429.95,1489.47,225.2,241.24,,,253.27,283.55
11062,Griffin,GA,1545,9153.99,9389.11,4595.77,4809.42,2400.33,2444.53,843.98,843.49,462.57,463.56,607.77,585.98,278.2,276.49
11063,Hahira,GA,176,6610.31,7523.15,2315.61,2889.74,1964.94,2131.11,1101.65,1188.66,476.56,517.55,,,346.35,335.14
11064,Hartwell,GA,546,6841.44,7589.91,3049.13,3456.04,1779.95,1891.18,689.81,742.74,784.6,893.03,385.51,472.99,202.47,202.81
11065,Hawkinsville,GA,336,8807.04,9687.63,4620.93,5160.83,2236.6,2370.81,1087.95,1209.02,310.24,347.55,,,277.62,277.99
11066,Hazlehurst,GA,340,9841.15,11144.46,4771.63,5472.69,1980.61,2105.29,1093.64,1232.02,556.63,636.14,1215.83,1518.16,337.79,335.04
11067,Hiawassee,GA,511,6989.01,7560.52,2633.23,3019.48,2368.61,2401.81,1065.62,1178.94,400.57,427.61,,,247.06,247.01
11068,Hinesville,GA,331,6879.03,7317.26,3040.02,3248.07,1994.06,2137.84,866.92,924.84,248.57,277.87,,,402.82,396.15
11069,Homerville,GA,131,10200.93,11403.15,4494.41,5118.95,1763.23,1914.68,2110.87,2363.05,990.4,1116.37,,,523.52,517.01
11070,Jackson,GA,443,8377.09,8496,3831.35,3998.28,2487.03,2484.8,840.72,836.23,407.18,405.57,611.65,561.1,253.74,257.72
11071,Jasper,GA,747,8329.45,8551.66,3357.48,3567.64,2601.76,2633.08,1066.23,1065.01,524.73,525.04,385.44,382.24,353.2,348.32
11072,Jesup,GA,686,9925.99,10636.16,4986.67,5373.79,2553.01,2706.3,1211.45,1288.28,364.81,396.09,374.07,444.14,418.1,416.53
11073,La Grange,GA,1522,7663.54,8293.94,3732.6,4149.05,1977.96,2101.84,800.48,882.12,455.27,484.96,401.85,380.38,294.32,293.98
11074,Lakeland,GA,133,10835.81,12915.67,5011.91,6564.62,1970.22,2073.99,1417.98,1538.28,373.57,405.73,1430.85,1741.22,700.79,699.89
11075,Lawrenceville,GA,4372,8506.24,8691.69,3609.28,3858.72,2610.26,2576.93,915.33,917.75,634.35,639.33,499.26,464.84,250.17,247.31
11077,Louisville,GA,205,6986.75,7869.37,3039.86,3590.74,1821.42,1830.44,1643.36,1816.43,,,,,235.83,328.26
11078,Macon,GA,4845,8867.06,9157.99,4280.41,4422.61,2543.96,2672.94,1000.92,1021.23,375.43,380.9,416.14,412.72,269.84,268.83
11080,Marietta,GA,6280,8522.4,8769.78,3574.59,3907.73,2781.46,2730.66,824.61,820.13,515.48,513.85,612.47,590.72,223.15,222.27
11081,McRae,GA,219,9673.76,10520.38,3784.61,4151.87,2780.31,2888.52,1537.89,1718.72,977.86,1116.71,,,376.22,375.08
11082,Metter,GA,419,8305.07,9192.1,3958.41,4482.19,2200.12,2363.81,1144.49,1265.35,330.4,371.46,241.78,283.96,417.41,412.94
11083,Milledgeville,GA,713,8366.58,8812.11,3886.83,4014.12,2161.39,2311.28,1321.31,1446.46,374.86,379.11,309.96,352.41,285.69,280.43
11084,Millen,GA,219,7817.58,8508.77,3864.16,4337.43,1941.09,1994.62,953.21,1033.1,447.83,483.95,,,338.19,330.31
11085,Monroe,GA,867,8857.7,8987.03,3983.66,4195.38,2626.58,2583.01,816.27,810.63,511.66,507.71,719.49,691.59,237.73,238.27
11086,Montezuma,GA,184,6038.43,6770.27,2658.14,3059.18,1492.43,1654.48,911.05,1012.03,302.68,332.29,,,211.5,214.32
11088,Moultrie,GA,904,8200.58,9255.52,3733.06,4366.39,1732.86,1848.33,1709.03,1908.21,192.7,218.45,378.55,461.32,435.79,436.18
11089,Nashville,GA,261,8511.4,9382.78,4232.59,4876.42,2060.17,2172.05,1148.28,1264.06,457.98,500.81,,,397.12,384.85
11090,Newnan,GA,2028,7745.68,8174.43,3385.21,3725.68,2381.66,2464.83,692.79,692.59,581.71,581.39,450.64,461.28,276.11,274.45
11091,Ocilla,GA,142,9561.88,10692.49,5009,5591.43,1725.38,1824.84,1184.91,1341.78,,,1004.97,1273.01,465.28,461.11
11092,Perry,GA,451,9407.73,10035.33,4631.19,5008.23,2723.05,2885.04,1165.65,1227.92,266.7,281.94,,,290.66,291.21
11093,Quitman,GA,227,8752.05,9972.46,4383.48,5193.43,1718.49,1830.63,1391.58,1516.45,286.89,323,685.46,791.79,236.07,241.06
11094,Reidsville,GA,94,6812.82,7747.3,3137.98,3880.63,2499.2,2612.2,725.34,800.65,,,,,230.22,228.49
11095,Richland,GA,97,9764.52,10879.09,4704.7,5283.92,1825,1953.56,1390.4,1512.88,,,,,310.38,317.65
11096,Riverdale,GA,1884,8859.76,8942.13,4266.46,4430.67,2703.82,2650.04,684.12,682.68,372.67,370.98,643.12,615.38,282.42,280.38
11098,Rome,GA,4166,8479.99,9101.04,3854.8,4263.75,2178.1,2315.03,842.09,876.02,958.46,985.78,349.56,366.06,331.31,332.09
11099,Roswell,GA,3630,9035.59,9291.3,3422.15,3768.93,2955.05,2910.58,966.93,964.99,877.51,891.29,558.74,515.82,261.26,257.39
11100,Royston,GA,736,7711.17,8377.84,3708.47,4101.13,1979.49,2059.49,687.69,740.64,681.46,759.28,425.56,508.5,276.42,274.86
11101,Sandersville,GA,619,6733.55,7303.25,3006.62,3278.14,1851.44,1968.12,1261.61,1398.81,167.98,169.71,185.17,223.33,267.75,269.41
11102,Savannah,GA,6382,8093.98,8629.85,3747.97,4096.28,2434.98,2591.91,909.71,931.55,274.18,286.39,502,501.61,253.88,250.9
11103,Smyrna,GA,852,7348.78,7640.97,3122.81,3444.13,2535.19,2532.38,748.95,749.62,318.72,317.12,371.26,349.51,236.26,235.06
11104,Snellville,GA,1214,9660.44,9743.73,4644.92,4831.23,2765,2707.02,735.7,732.1,663.8,664.82,628.4,587.56,264.31,263.12
11105,Sparta,GA,149,7241.56,7793.53,3492.17,3833.25,2180.49,2265.32,973.74,1087.99,,,,,419.39,415.02
11107,St. Marys,GA,512,9470.44,9840.26,4186.21,4380.65,2838.55,2933.77,1230.6,1331.55,366.22,357.41,537.08,512.57,283.87,283.83
11108,Statesboro,GA,1054,9395.84,10014.57,4528.29,4855.05,2763.67,2938.81,1055.73,1154.73,331.02,368.43,368.55,350.8,340.99,334.81
11109,Stockbridge,GA,2365,9096.66,9086.44,3947.02,4074.25,2991.01,2928.53,836.15,831.72,555.52,551.22,498.68,422.47,289.48,290.14
11111,Swainsboro,GA,365,7031.48,7856.88,3188.91,3771.8,1893.29,2010.97,1001.55,1100.22,185.92,202.74,490.98,496.94,279.76,280.24
11112,Sylvania,GA,327,7430.9,8070.49,3196.7,3493.63,2167.22,2310.59,1351.54,1488.96,176.32,190.3,,,284.76,290.42
11114,Thomaston,GA,940,8361.92,8841.15,4728.61,4938.77,1765.61,1899.45,874.94,951.04,394.13,408.4,376.37,424.58,230.35,230.6
11115,Thomasville,GA,1344,7958.65,9095.58,4174.21,4938.75,1837.38,1974.77,1277.06,1449.53,225.46,256.6,148.05,178.37,280.76,280.09
11116,Thomson,GA,315,8451.73,8883.71,3727.11,4071.79,2508.12,2591.31,1033.23,1032.41,583.64,583.36,,,435.26,433.76
11117,Tifton,GA,1156,7627,8448.25,3452.54,3849.89,1749.58,1878.21,1345.18,1517.47,272.55,306.72,342.64,428.82,441.67,446.78
11118,Toccoa,GA,825,8221.77,9032.97,3478.48,3887.28,2064.77,2163.95,900.22,995.02,1066.1,1201.99,413.9,497.03,323.87,321.47
11119,Valdosta,GA,1769,7397.21,8243.53,3138.09,3667.8,2070.31,2225.91,1140.15,1235.65,441.75,479.55,229.32,256.15,349.99,349.57
11120,Vidalia,GA,852,8598.4,9421.04,3916.12,4364.18,2240.52,2371.36,836.9,931.04,319.18,363.21,1070.16,1178.89,267.83,270.01
11121,Vienna,GA,217,7964.15,8903.54,4003.35,4576.51,1866.49,1978.67,1187.44,1336.77,339.4,382.62,,,248.4,254.39
11122,Villa Rica,GA,452,8623.4,8703.03,4055.14,4054.06,2256.6,2346.85,896.37,892.57,539.81,536.44,572.51,571.51,336.02,333.44
11124,Warner Robins,GA,1891,10014.69,10473.07,5298.83,5552.81,2831.21,2985.4,999.42,1056.03,302.7,314.89,281.58,254.34,279.5,279.59
11125,Washington,GA,359,7376.85,8047.06,3828.93,4254.23,1626.14,1688.7,1035.76,1121.03,467.44,534.6,,,289.76,291.25
11126,Waycross,GA,1404,8613.06,9545.28,3971.78,4615.19,2722.57,2837.4,807.25,894.52,570.71,648.95,137.64,147.18,390.96,390.73
11127,Waynesboro,GA,331,8538.55,8966.45,4769.58,5119.23,1967.56,2024.51,1007.6,1015.07,295.42,305.68,243.64,256.25,248.35,247.97
11128,Winder,GA,879,7945.88,8181.95,3556.69,3745.89,2240.49,2302.68,715.79,715.99,603.12,605.74,532.65,519.5,325.33,322.18
12001,Hilo,HI,1844,6586.97,6558.39,3326.62,3339.74,1894.42,1866.27,899.22,892.78,139.55,138.87,126.75,138.28,142.66,136.96
12003,Honolulu,HI,11140,6573.71,6590.09,3185.46,3185.33,1856.59,1926.14,1019.71,1005.35,123.21,120.79,247.48,191.62,151.15,146.6
12005,Kailua,HI,732,8673.63,8247.86,4555.74,4209.9,1921.85,1950.62,1406.23,1349.75,316.1,301.41,341.56,310.79,143.62,144.36
12007,Kealakekua,HI,537,6923.23,6789.94,3425.87,3323.91,1967.47,1946.93,828.44,810.33,143.16,139.41,519.39,543.9,83.96,79.15
12008,Kohala,HI,78,6891.13,7043.21,3450.17,3617.76,1387.01,1377.8,1582.37,1586.45,,,,,187.64,196.68
12010,Lihue,HI,738,5945.26,6138.69,2740.81,2835.12,1700.26,1791.04,1021.2,1017.77,232.46,230.79,,,131.66,128.93
12012,Wahiawa,HI,489,6615.74,6488.76,3519.21,3396.59,1737.94,1791.25,1017.83,1005.93,,,,,169.79,161.95
12013,Wailuku,HI,1169,7278.87,6591.18,3890.16,3243.54,2129.22,2118.45,685.88,673.85,208.69,205.61,191.16,183.05,133.21,127.13
12014,Waimea,HI,216,6929.74,6758.9,3387.91,3131.69,1591.67,1665.52,1381.68,1397.48,,,,,117.47,105.05
16001,Albia,IA,200,7417.78,7738.16,3941.65,3982.94,1302.2,1469.18,1757.5,1855.15,147.57,156.98,,,220.54,225.43
16002,Algona,IA,479,5536.69,6156.03,2405.91,2828.19,1053.86,1143.55,1739.81,1840.05,113.21,120.2,106.34,108.91,204.25,204.41
16003,Ames,IA,1532,6628.9,7166.36,2781,3158.8,2253.71,2424.48,975.97,974.54,183.02,185.19,183.45,166.89,247.77,256.31
16005,Atlantic,IA,574,8003.11,8402.41,3979.49,4150.18,1380.71,1465.97,1899.98,1994.37,219.19,231.47,302.5,332.17,253.77,257.07
16006,Audubon,IA,221,6451.61,6505.62,2378.61,2214.56,1301.01,1370.45,2488.62,2626.56,,,,,212.92,221.07
16008,Bloomfield,IA,255,6774,7430.88,3476.11,3835.61,1128.08,1276.82,1558.39,1643.69,,,,,272.1,279.61
16009,Boone,IA,623,7257.02,7911.8,3582.33,4040.92,1670.87,1795.34,1295.94,1350.12,101.39,106.61,312.34,319.65,288.25,290.66
16010,Britt,IA,114,7154.02,7534.11,3391.89,3547.67,1232.98,1371.81,2199.52,2327.92,,,,,253.21,253.87
16011,Burlington,IA,1621,7242.52,7845.15,3522.59,3904.24,1655.55,1788.85,1432.74,1508.28,207.59,221.95,159.6,156.55,279.43,281.05
16012,Carroll,IA,635,6617.38,7332.43,3065.52,3514.1,1662.94,1814.65,1224.36,1288.05,211.44,224.83,218.18,246.91,256.01,261.28
16013,Cedar Falls,IA,814,6946.64,7660.15,3229.05,3626.88,1632.85,1808,1511.51,1623.28,141.78,153.45,221.4,237.57,220.37,221.41
16014,Cedar Rapids,IA,5192,7054.74,7681.35,3384.45,3837.85,1852.5,1964.08,1078.58,1126.48,183.77,192.48,333.74,334.58,208.9,212
16015,Centerville,IA,405,5525.05,6299.8,2635.83,3149.78,1252.74,1416.16,1064.41,1118.52,135.04,143.54,,,314.75,339.56
16017,Charles City,IA,525,7887.76,8471.61,4053.93,4336.29,1312.91,1478.55,1909.5,2023.55,162.38,173.26,145.99,155.33,347.22,348.04
16018,Cherokee,IA,356,6800.79,7491.01,3237.99,3745.46,1606.63,1711.86,1582.63,1664.67,76.32,80.71,107.17,97.64,250.02,252.02
16019,Clarinda,IA,286,9216.1,9533.18,4709.99,4706.88,1095.43,1215.64,2959.02,3129.78,188.58,198.29,,,243.63,251.75
16020,Clarion,IA,184,8324.48,7894.98,4092.92,3432.76,1302.06,1387.3,2401.78,2543.8,,,,,296.18,302.83
16021,Clinton,IA,1544,7699.98,8381.3,3790.31,4215.52,2228.42,2374.32,811.99,856.1,373.23,394.8,233.13,269.49,258.68,262.53
16022,Corning,IA,337,9071.28,8988.21,4302.84,3990.42,994.45,1081.96,3111.23,3292.67,251.27,267.56,255.19,223.77,257.72,261.51
16023,Corydon,IA,263,7940.09,8912.28,3558.24,4199.48,1509,1639.9,1583.26,1672.85,267.61,280.42,770.81,862.64,217.07,219.9
16024,Council Bluffs,IA,1990,7580.64,7962.81,3852.53,4069.7,1815.61,1947.9,1012.81,1026.57,341.62,347.66,302.92,312.51,255.36,255.08
16025,Cresco,IA,241,4699.47,4908.33,1865.94,1888.65,1010.73,1147.06,1533.02,1614.13,,,,,218.12,221.39
16026,Creston,IA,420,7284.61,7962.72,3853.96,4255.3,1190.93,1321.92,1492.93,1577.92,122.79,129.62,325.05,367.53,298.96,303.92
16027,Davenport,IA,3503,7404.14,8200.54,3598.29,4152.46,1888.37,2031.99,940.86,984.61,350.38,368.57,348.2,376,273.37,280.83
16029,Decorah,IA,589,6353.12,6664.18,2953.51,3010.88,1319,1465.83,1644.42,1722.97,154,163.91,120.52,135.73,216.52,224
16030,Denison,IA,367,6327.83,6707.38,2727.47,2941.94,1394.3,1476.1,1576.96,1654.07,,,,,453.02,459.09
16031,Des Moines,IA,10696,7247.64,7762.92,3450.11,3797.83,1985.29,2141.15,923.55,952.87,241.8,248.98,388.64,364.52,239.06,240.01
16032,Dubuque,IA,2495,6186.52,6750.22,2946.35,3309.4,1709.09,1838.46,891.96,919.54,194.77,202.53,210.11,234.32,209.96,221.65
16033,Eldora,IA,134,5297.74,5944.22,2923.61,3367.59,1396.25,1550.81,750.66,784.97,,,,,217.22,223.58
16034,Elkader,IA,121,8040.35,8485.82,4325.66,4487.6,1357.11,1498.47,2073.93,2188.22,,,,,130.74,140.15
16035,Emmetsburg,IA,208,6609.93,7288.59,2573.58,2980.09,1166.63,1322.87,1878.37,1980.11,188.86,200.48,,,771.09,760.28
16036,Estherville,IA,456,6565.61,7056.06,3360,3612.01,1340.55,1495.47,1427.77,1498.83,144.3,152.46,,,195.97,200.63
16037,Fairfield,IA,532,7023.19,7534.47,3231.06,3520.73,1343.11,1474.03,1707.38,1778.53,198.32,210.62,,,413.22,406.11
16039,Fort Dodge,IA,1382,7163.57,7739.86,3422.49,3753.25,1615.79,1788.02,1320.26,1382.19,167.75,175.34,250.02,254.67,399.16,397.67
16040,Fort Madison,IA,535,7452.85,8081.71,3991.92,4377.47,1470.29,1607.6,1313.98,1376.99,329.32,348.1,,,284.31,290.62
16041,Greenfield,IA,180,7930.31,8444.78,4537.65,4810.49,1140.49,1274.06,1913.75,2019.72,,,,,253.59,254.14
16042,Grinnell,IA,748,6442.28,6880.4,2939.57,3154.75,1511.96,1651.9,1334.17,1396.02,140.66,147.44,206.05,222.3,329.85,328.39
16044,Guthrie Center,IA,88,5381.17,5604.33,1939.48,1957.28,1110.44,1228.35,1420.73,1456.81,,,,,229.4,219.81
16045,Guttenberg,IA,180,6313.16,6982.32,3239.21,3623.16,825.34,941.04,1481.74,1565.77,168.41,179.06,,,117.14,121.83
16046,Hamburg,IA,213,7745.03,7868.47,4535.79,4495.7,1281.7,1356.14,1250.29,1316.07,246.24,261.91,,,352.96,355.48
