HRR #,HRR name,State,Medicare enrollees (20% sample) (2008),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2008)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2008)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2008)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2008)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2008)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2008)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2008)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2008)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2008)"
274,Billings,MT,12492,6749.78,7275.51,3132.64,3432.24,1479.51,1578.71,1417.57,1497.28,189.77,199.84,220.84,253.1,295.43,299.93
275,Great Falls,MT,3397,7384.86,7981.3,3633.02,4024.5,1900.41,2018.16,1126.6,1195.6,247.36,263.17,169.48,165.73,294.81,299.67
276,Missoula,MT,8512,6694.95,7237.39,3248.51,3597.56,1648.41,1742.49,1092.66,1156.62,214.63,227.4,189.74,207.06,281.77,286.83
309,Asheville,NC,18098,7019.05,7381.5,3187.69,3393,1935.77,2049.1,878.54,914.1,355.9,369.31,335.16,329.88,318.03,319.41
311,Charlotte,NC,41116,7923.66,8237.78,3678.5,3818.06,2174.69,2310.5,967.78,986.97,437.31,450.36,348,353.15,316.01,317.21
312,Durham,NC,26208,7734.55,7993.72,3842.27,3894.51,1972.63,2099.61,1053.85,1096.11,285.68,297.6,316.22,340.8,262.59,266.28
313,Greensboro,NC,9145,7243.06,7611.99,3430.99,3586.71,1928.99,2065.58,912.05,951.45,397.8,417.31,312.85,328.8,259.95,262.24
314,Greenville,NC,18377,8130.58,8315.45,3977.28,3948.6,2286.33,2401.19,968.78,1016.44,323.35,338.73,306.81,343.2,272.16,274.64
315,Hickory,NC,6547,7611.94,8071.88,3438.74,3724.17,1966.72,2090.01,971.58,1008.59,498.47,522.42,431.71,422.7,310.34,311.61
318,Raleigh,NC,30492,8380.68,8639.51,4124.31,4204.94,2315.53,2454.87,991.16,1007.2,363.22,370.92,338.28,353.12,254.83,257.61
319,Wilmington,NC,10532,8311.28,8538.64,3501.96,3603.81,2599.54,2738.26,1042.9,1048.44,416.42,416.75,463.15,437.07,290.05,292.31
320,Winston-Salem,NC,18673,8233.94,8666.99,3961.59,4177.24,2065.56,2209.68,1023.36,1071.73,490.16,513.1,362.9,362.87,329.79,332.1
321,Bismarck,ND,5750,6371.34,7497.04,3032.42,3745.74,1533.75,1688.24,1343.53,1550.88,148.91,172.22,77.36,96.9,243.76,249.97
322,Fargo/Moorhead MN,ND,10810,6625.27,7328.96,3286.35,3741.32,1650.5,1751.79,1101.43,1193.78,165.57,178.68,191.36,221.75,230.44,237.21
323,Grand Forks,ND,3569,7272.06,7898.66,3911.52,4217.71,1285.18,1385.74,1658.98,1846.53,144.9,159.33,67.37,77.55,229.18,235.3
324,Minot,ND,3259,6462,7378.28,3493.86,4013.41,1196.35,1320.83,1490.44,1732.65,72.17,82.22,47.21,56.17,181.15,190.22
277,Lincoln,NE,13675,7774.45,8252.94,3810.94,4108.47,1920.62,2032.48,1417.82,1460.59,209.16,211.06,174,190.58,257.62,262.67
278,Omaha,NE,26659,7899.41,8375.23,4051.2,4338.74,1855.96,1967.45,1291.87,1339.53,256.4,262.58,203.22,216.88,245.13,251.2
281,Lebanon,NH,11055,7843,7076.23,4144.85,3438.34,1126.49,1165.1,1878.12,1783.99,432.42,420.4,121.86,121.91,172.03,173.76
282,Manchester,NH,18113,8209.75,8042.09,4204.1,4132.13,1829.83,1826.25,1280.02,1223.27,484,465.61,196.27,178.09,230.42,228.26
283,Camden,NJ,64902,10360,9674.92,5220.23,4874.27,3426.48,3196.06,786.87,728.46,405.47,378.74,289.48,267.72,230.26,228.62
284,Hackensack,NJ,25016,10633.7,9134,5600.62,4694.13,3453.19,3101.62,870.33,725.98,351.42,292.3,188.77,151.24,202.72,202.21
285,Morristown,NJ,20788,9702,8740.05,4897.84,4397.21,3254.37,2948.56,805.14,716.32,354.53,315.8,207.61,181.27,177.46,176.21
288,New Brunswick,NJ,18776,10243,9242.5,5239.23,4671.15,3463.02,3146.14,803.48,733.83,336.45,309.31,210.06,193.43,193.95,192.77
289,Newark,NJ,23440,10789.8,9310.09,5785.78,4823.02,3452.43,3125.55,900.66,787.01,318.39,277.41,197.77,167.31,210.41,211.92
291,Paterson,NJ,7341,10745.9,9238.61,5750.72,4818.02,3307.5,2984.98,836.72,710.8,342.84,286.51,298.6,233.35,237.47,235.77
292,Ridgewood,NJ,8423,10731.5,9412.63,5474.57,4734.3,3466.86,3141.24,947.06,803.88,434.8,364.3,212.21,176.59,199.63,196.7
293,Albuquerque,NM,23917,6729.5,6916.42,3117.87,3172.6,1704.47,1767.71,889.37,917.9,375.32,388.39,336.41,359.41,302.63,305.93
279,Las Vegas,NV,22055,10684.8,10280,5408.64,5234.53,3215.75,3141.83,650.9,606.01,770.45,701.19,366.37,311.35,304.37,303.51
280,Reno,NV,13311,7588.16,7257.41,3681.92,3526.34,2061.05,1994.22,967.58,897.09,297.44,268.68,222.77,213.57,331.46,331.49
295,Albany,NY,36621,7978.44,8133.34,3934.84,4020.95,2402.38,2438.37,878.86,901.28,340.12,348.39,209.08,211.69,211.9,211.1
296,Binghamton,NY,8969,6903.03,7449.18,3328.45,3616.99,1785.34,1942.38,1106.56,1173.78,302.2,320.46,149.92,164.49,244.65,244.53
297,Bronx,NY,10849,12474.8,9114.32,7878.11,5151.77,3119.1,2744.79,847.75,707.44,361.94,300.47,144.87,122.7,227.82,225.97
299,Buffalo,NY,17177,7587.67,7867.32,3948,4080.68,1985.71,2112.11,846.57,874.86,399.73,408.99,183.63,169.49,228.81,229.17
300,Elmira,NY,7583,7450.8,8254.35,3901.59,4462.45,2054.06,2179.15,992.93,1072.53,222.6,241.48,76.72,88.27,230.5,232.21
301,East Long Island,NY,77339,11680.7,9662.89,6055.65,4760.25,4090.42,3593.68,732.32,619.83,463.39,392.22,151.58,116.23,211.09,208.74
303,Manhattan,NY,61544,12807,9694.4,7188.38,4824.03,3893.21,3420.61,854.88,716.08,544.8,454.75,130.67,101.95,241.23,241.92
304,Rochester,NY,13396,7103.77,7451.24,3612.99,3784.86,1748.21,1862.41,950.6,993.31,409.75,427.73,165.27,167.15,233.22,233.53
307,Syracuse,NY,21524,7236.16,7558.97,3494.3,3647.66,2206.79,2343.99,832.99,854.36,382.29,390.97,69.72,73.16,265.33,264.02
308,White Plains,NY,21688,10446.1,8848.52,5466.16,4451.63,3331.16,2981.13,893.79,756.86,434.75,367.16,155.86,131.4,186.09,184.07
325,Akron,OH,10605,8793.39,9211.75,4636.25,4916.7,2206.33,2277.71,998.97,1052.73,368.67,388.64,317.35,311.09,259.37,256.61
326,Canton,OH,10944,8462.28,9141,4361.22,4894.88,2285.47,2347.76,1018.34,1063.93,293.72,306.38,238.8,260.68,258.27,255.93
327,Cincinnati,OH,25810,8677.61,9038.28,4245.65,4537.17,2348.95,2435.93,994.8,1006.2,428.74,434.03,403.63,368.5,252.43,252.34
328,Cleveland,OH,39097,9163.88,9584.73,4769.31,5070.36,2258.19,2345.06,1094.6,1116.55,408.53,417.2,378.62,380.19,247.08,246.64
329,Columbus,OH,48298,9017.57,9339.86,4690.62,4911.25,2135.75,2197.96,1111.97,1131.97,450.63,456.25,340.94,353.52,290.26,290.1
330,Dayton,OH,20883,8722.28,9244.41,4349.63,4753.92,2344.79,2404.27,976.87,1018.01,483.27,504.2,290.48,286.74,275.53,274.68
331,Elyria,OH,5249,10508.1,11146.7,5694.79,6224.26,2618.8,2694.6,1126.25,1143.31,406.69,413.46,382.69,389.91,278.21,278.63
332,Kettering,OH,7842,9084.56,9454.63,4431.03,4732.9,2532.94,2592.59,855.73,879.43,613.87,636.14,381.68,347.24,268.85,267.11
334,Toledo,OH,18654,9052.77,9269.25,4723.89,4881.82,2182.03,2238.47,1177.04,1192.45,349.84,353.65,363.03,344.78,250.46,249.8
335,Youngstown,OH,13127,9399.88,10203.8,4952.82,5558.25,2500.31,2603.37,1117.06,1176.63,362.2,381.82,169.47,180.84,303.64,303.36
336,Lawton,OK,4486,8136.41,9041.27,3735.58,4231.92,1959.28,2096.95,882.88,975.98,839.83,927.17,410.98,503.56,330.72,332.8
339,Oklahoma City,OK,37315,9040.53,9982.13,4304.27,4897.89,2155.11,2280.4,845.08,914.04,987.49,1066.2,462.57,540.86,325.52,327.39
340,Tulsa,OK,25147,8625.04,9657.78,3924.25,4507.96,2078.92,2209.5,846.69,936.67,919.69,1022.27,597.43,721.23,295.73,299.54
341,Bend,OR,3852,7235.23,7152.35,3137.98,3106.52,2088.63,2113.44,965.2,920.33,377.52,356.61,418.98,407.15,233.41,235.19
342,Eugene,OR,12389,6810.47,6718.69,3387.58,3308.38,1796.58,1830.54,885.42,845.92,257.77,244.66,207.99,211.66,260.35,260.03
343,Medford,OR,10286,6682.09,6660.66,3079.15,3071.91,1791.16,1838.5,939.51,887.64,293.62,277.07,269.34,275.74,296.02,296.22
344,Portland,OR,25927,7388.14,6971.48,3614.18,3295.28,1663.81,1678.32,1180.23,1108.27,316.99,294.59,370.54,351.35,236.42,236.34
345,Salem,OR,2815,6448.88,6424.3,3007.31,2986.08,1815.1,1862.82,887.12,842.42,316.61,302.9,202.01,203.01,218.3,224.28
346,Allentown,PA,26509,9165.32,9199.37,4843.63,4832.68,2531.42,2589.36,962.2,950.67,368.03,368.98,218.87,214.19,238.84,237.97
347,Altoona,PA,5298,8964.66,9917.26,4477.63,5162.91,2020.03,2113.85,1272.39,1356.37,530.21,564.35,413.86,459.84,246.4,247.1
350,Danville,PA,10215,7679.54,8204.07,4047.68,4324.55,1821.93,1929.6,1008.66,1092.62,311.1,337.37,219.38,244.57,276.38,277.05
351,Erie,PA,14994,8387.27,9187.83,4388.08,4943.78,1993.81,2101.32,1155.07,1237.86,384.66,409.43,199.48,222.82,274.79,275.68
352,Harrisburg,PA,20028,8032.3,8422.57,4192.91,4429.59,2285.79,2367.94,880.51,917.46,240.54,249.61,222.65,243.8,199.11,199.38
354,Johnstown,PA,2931,9321.99,10270.4,4679.09,5318.34,2096.02,2184.17,1133.79,1215.08,538.37,576.69,549.62,627.25,272,273.48
355,Lancaster,PA,12467,7675.95,8012.28,3673.29,3947.57,2293.97,2363.66,894.9,886.68,254.16,252.05,358.31,357.64,186.75,187.42
356,Philadelphia,PA,54452,10259.8,9671.26,5201,4917.83,3111.34,2942.41,944.97,876.12,471.22,437.6,327.28,296.54,216.9,215.76
357,Pittsburgh,PA,38526,9372.87,10357.2,4879.61,5586.87,2331.56,2442.52,1012.15,1089.32,536.99,576.07,326.63,358.55,269.74,271.54
358,Reading,PA,11368,8830.66,9075.91,4745.35,4905.38,2365.71,2428.06,1001.53,1005.71,310.79,314.7,198.52,204.86,214.63,217.58
359,Sayre,PA,4727,7008.41,7648.66,3692.48,4114.61,1695.29,1790.01,988.4,1071.73,256.41,277.83,121.44,137.27,253.39,253.02
360,Scranton,PA,8068,9138.81,9671.68,4749.09,5085.34,2460.31,2540.58,865.27,925.97,440.78,476.95,362.51,377.39,246.65,248.46
362,Wilkes-Barre,PA,6455,9534.17,10218.4,4655.27,5115.42,2663.38,2741.16,895.48,962.49,764.87,831.11,290.06,303.44,264.83,262.6
363,York,PA,8926,7823.08,8055.71,3900.6,4018.45,2188.79,2257.4,1005.6,1019.21,232.17,236.4,279.3,305.17,203.78,203.22
364,Providence,RI,17095,8980.03,8350.06,4506,4081.53,2406.48,2341.21,1035.12,963.72,516.92,483.95,318.81,287.18,190.58,191.62
365,Charleston,SC,21580,8305.62,8793.16,3658.2,3926.27,2461.1,2591.12,1020.91,1062.46,430.98,447.27,444.57,483.68,297.84,293.02
366,Columbia,SC,22665,8102.42,8640.07,3761.17,4058.3,2297.83,2443.28,877.58,928.6,376.09,396.25,539.24,566.25,274.91,272.04
367,Florence,SC,7972,8645.49,9389.99,4338.3,4768.58,2058.42,2217.55,1081.23,1160.08,337.64,361.24,498.45,558.05,344.42,344.42
368,Greenville,SC,17749,8083.07,8448.68,3919.44,4122.3,2286.37,2443,823.33,833.81,379.96,381.58,387.59,384.21,284.1,280.17
369,Spartanburg,SC,7412,7992.12,8426.94,3857.66,4111.68,2058.02,2191.47,859.3,890.01,372.61,380.12,543.23,556.03,298.26,294.47
370,Rapid City,SD,4702,5870.09,6264.38,2830.31,3025.02,1511.97,1661.08,997.53,1046.86,108.9,114.59,126.95,119.1,273.44,276.06
371,Sioux Falls,SD,20025,6604.82,7117.53,3324.93,3620.57,1551.49,1690.25,1266.31,1318.59,114.89,120.11,130.38,143.12,228.84,233.87
373,Chattanooga,TN,14263,8608.57,9372.7,4001.74,4560.43,2301.91,2464.86,819.19,862.2,626.04,662.13,560.94,528.11,319.31,316.65
374,Jackson,TN,8806,8844.53,9685.08,4385.88,4921.89,2097,2228.31,884.36,946.15,930.68,1018.66,184.92,208.26,371.86,375.11
375,Johnson City,TN,5346,8480.98,9352.92,4225.74,4748.6,2012.69,2149.85,915.61,997.78,578.36,638.77,397.87,474.89,372.62,371.64
376,Kingsport,TN,9431,8644.68,9670.42,4346.09,5041.12,2011.11,2122.36,819.95,909.68,915.56,1020.44,243.25,284.19,370.8,370.27
377,Knoxville,TN,26118,8413.43,9425.13,3900.22,4590.61,2271.44,2399.49,839.37,922.56,838.18,923.95,236.02,272.11,353.7,351.58
379,Memphis,TN,31441,8839.85,9414.68,4328.66,4712.6,2379.28,2436.37,815.99,863.74,599.51,640.94,374.62,419.14,343.32,342.63
380,Nashville,TN,45873,9025.79,9718.21,4549.56,4992.71,2268.49,2441.1,876.78,917.08,775.29,808.17,252.79,257.53,323.41,322.02
382,Abilene,TX,7743,8058.91,8967.92,3761.65,4404.78,2020.03,2120.41,901.69,989.78,778.31,825.69,281.62,315.54,325.79,326.83
383,Amarillo,TX,9521,8862.78,9608.24,4018.48,4392.67,2371.14,2621.74,828.46,878.37,833.84,864.99,509.16,546.08,310.13,313.69
385,Austin,TX,20811,9021.59,9487.49,3991.29,4344.63,2695.86,2737.62,907.69,932.7,712.32,731.99,460.85,491.72,258.52,259.25
386,Beaumont,TX,9534,9892.71,10596,4607.69,5113.25,2537.63,2630.04,885.22,934.92,1153.77,1202.78,384.39,390.39,333.9,333.54
388,Bryan,TX,3834,8703.99,9246.57,4025.74,4336.74,2195.11,2319.16,932.55,970.09,956.52,991.97,313.71,346.6,268.42,269.72
390,Corpus Christi,TX,8271,10213.5,11019.6,4300.82,4755.7,2825.31,2931.11,913.05,978.43,1331.6,1440.62,388.94,449.83,332.43,331.39
391,Dallas,TX,61093,10521,10851.9,4661.32,4960.12,2769.35,2791.49,856.98,857.44,1488.24,1486.3,433.13,446.76,324.31,323.93
393,El Paso,TX,15654,7582.61,7868.21,3487.2,3584.73,2049.69,2138.92,779.25,817.04,600.98,625.27,305.9,336.28,312.73,314.7
394,Fort Worth,TX,25893,10142.3,10492.2,4545.1,4854.91,2684.89,2713.97,867.52,881.06,1138.04,1138.2,583.91,585.72,348.74,347.06
396,Harlingen,TX,8200,12104.4,12231.2,5209.67,4987.34,2789.02,2916.49,1036.69,1073.14,1946.76,2030.46,223.09,252.89,328.7,332.91
397,Houston,TX,73074,10499,10680.4,5014.58,5215.43,2755.01,2754.01,1003.37,1003.45,1043.86,1032.25,362.05,356.53,313.13,312.15
399,Longview,TX,4315,9248.85,10106,4302.09,4870.55,2186.68,2334.42,835.99,884.6,1272.65,1338.27,362.94,388.97,309.65,312.3
400,Lubbock,TX,14286,9210.73,10013.4,4224.3,4658.45,2024.6,2169.91,1105.06,1189.16,897.34,955.32,602.54,687.89,358.48,359.4
402,McAllen,TX,8584,14413,14529.2,6263.82,5864.29,3132.94,3288.28,981.05,1049.19,2644.04,2792.37,57.32,65.58,375.53,378.49
406,Odessa,TX,6415,8122.62,8328.82,3844.34,3884.72,1870.37,2005.06,846.66,858.09,723.71,727.54,605.35,617.91,240.96,244.11
411,San Angelo,TX,3963,8669.88,9521.52,4050.47,4521.39,2087.28,2253.87,1068.94,1160.59,799.2,858.71,363.55,426.92,294.97,297.37
412,San Antonio,TX,38167,9044.87,9587.92,4053.46,4341.93,2609.54,2715.12,811.61,869.09,884.51,944.16,372.2,398.94,262.48,261.99
413,Temple,TX,5102,8322.84,8883.1,3979.71,4260.26,1547.13,1658.08,1437.58,1510.38,619.11,654.27,523.19,593.38,236.56,236
416,Tyler,TX,13928,9461.92,10190.3,4172.83,4649.24,2448.95,2585.02,1072.33,1137.85,1008.87,1046.41,433.71,449.79,341.84,340.5
417,Victoria,TX,3846,9789.49,10688,4602.92,5240.59,2364.05,2428.44,1225.82,1313.87,923.7,972.97,387.23,451.84,273.29,270.98
418,Waco,TX,6677,7800.44,8570.34,3463.65,3993.9,1792.59,1873.48,1044.91,1110.67,707.83,739.78,471.82,530.07,306.97,307.5
420,Wichita Falls,TX,5404,9372.57,10311.6,4255.23,4857.52,2267.93,2400.8,959.03,1035.73,1177.13,1264.46,418.33,459.41,323.65,328.7
999,United States,US,5043387,9021.28,9021.28,4418.53,4418.53,2466.8,2466.8,1005.39,1005.39,553.09,553.09,307.87,307.87,269.61,269.61
421,Ogden,UT,5152,7291.89,7729.53,2868.88,3139.79,1906.01,1948.57,840.87,874.34,626.2,644.88,722.03,805.29,357.48,357.54
422,Provo,UT,4536,8278.06,8670.27,3496.35,3729.23,1891.17,1959.06,793.79,809.29,990.56,1006.52,781.75,850.14,384.89,386.13
423,Salt Lake City,UT,23591,7459.09,7765.2,3169.45,3334.85,1724.22,1782.54,1056.89,1088.7,729.65,746.67,437.63,473.75,367.41,370.04
426,Arlington,VA,25809,7842.24,7603.84,3465.19,3448.24,2532.94,2415.56,868.53,811.37,377.62,352.93,439.33,417.6,159.7,158.36
427,Charlottesville,VA,12531,7166.81,7521.47,3724.36,3893.03,1595.68,1714.08,1217.3,1259.33,242.3,248.23,172.61,188.66,204.15,205.52
428,Lynchburg,VA,5987,7099.46,7785.78,3572.39,4066.77,1930.51,2029.96,852.82,894.32,298.82,316.44,198.36,223.78,242.54,250.01
429,Newport News,VA,11380,6882.7,7469.42,2930.65,3339.52,2295.27,2384.02,904.95,951.52,332.48,350.24,173.57,198.26,241.92,240.35
430,Norfolk,VA,22035,7883.9,8658.62,3610.72,4146.62,2418.24,2543.24,962.77,1019.37,432.31,458.27,203.44,232.11,262.26,262.37
431,Richmond,VA,31400,7502.15,8103.8,3690.05,4119.64,2135.71,2262.12,834.67,856.62,326.72,335.18,290.17,307.36,232.73,232.02
432,Roanoke,VA,17217,7229.47,7951.51,3588.5,4041.87,1928.91,2054.68,847.54,917.1,359.41,391.45,212.48,251.33,289.74,292.01
435,Winchester,VA,8787,7456.46,7656.84,3626.99,3687.39,1773.06,1874.32,1164.64,1174.7,249.23,250.48,432.71,458.3,203.56,204.66
424,Burlington,VT,14532,7152.27,7070.29,3608.11,3371.64,1478.47,1579.47,1334.35,1372.1,383.17,390.28,144.02,148.93,215.04,215.54
437,Everett,WA,9268,7285.9,6964.51,3484.91,3261.88,1945.81,1955.06,1047.44,976.25,274.38,251.54,265.07,247.15,248.63,249.62
438,Olympia,WA,6803,7574.55,7198.76,3886.85,3571.98,1867.73,1877.39,1032.52,976.42,282.11,264.49,257.87,255.58,235.72,237.71
439,Seattle,WA,41299,7522.3,7124.38,3692.06,3442.61,2069.67,2037.76,998.57,919.04,296.68,273.54,253.34,237.68,204.18,204.8
440,Spokane,WA,29804,7592.86,7442.41,3635.12,3500.6,1982.99,2005.36,1173.27,1146.21,316.28,306.56,193.7,190.22,286.97,288.66
441,Tacoma,WA,11534,8107.91,7753.97,4140.13,3882.98,2174.9,2175.47,883.75,825.05,277.11,260.21,416.84,393.98,209.04,207.37
442,Yakima,WA,5073,6991.95,6744.85,3378.46,3122.68,1769.89,1807.37,1185.68,1155.04,206.94,203.24,188.46,189.22,269.46,273.68
446,Appleton,WI,4792,6576.59,6844.39,3136.27,3295.08,1498.11,1586.37,1259.22,1265.64,177.03,177.86,314.32,323.26,182.08,184.91
447,Green Bay,WI,9771,6956.29,7430.29,3532.41,3875.82,1577.25,1686.17,1177.65,1176.29,190.06,190.79,249.37,263.41,230.87,233.24
448,La Crosse,WI,6232,6560.99,6700.95,3498.63,3464.35,1458.29,1586.47,1188.7,1211.58,94.01,96.87,141.49,146.95,190.6,203.63
449,Madison,WI,19093,7247.36,7204.45,3883.48,3786.3,1496.98,1593.35,1084.72,1052.26,239.34,229.2,336.66,328.52,196.38,201.26
450,Marshfield,WI,7705,7556.57,7824.4,3915.31,4075.32,1807.53,1893.94,1237.59,1239.35,172.23,172.69,221.18,232.31,195.94,199.31
451,Milwaukee,WI,45145,8395.27,8510.86,4410.54,4516.28,2076.14,2135.73,1093.06,1061.59,307.31,296.23,290.16,279.71,216.25,217.89
452,Neenah,WI,3854,7479.54,7835.29,3703.63,3968.97,1702.31,1774.56,1324.76,1330.38,209.25,209.12,337.86,344.42,196.12,198.66
456,Wausau,WI,4148,7755.36,8088.88,4033.65,4255.21,1869.51,1961.72,1172.29,1172.36,200.82,201.34,278.99,289.76,187.67,190.96
443,Charleston,WV,18392,8238.74,9164.27,4349.53,4973.94,1972.51,2103.98,1061.43,1171.2,341.74,379.88,164.51,178.3,338.22,345.97
444,Huntington,WV,8160,9204.49,9876.62,4753.67,5139.78,2145.64,2361.04,1161,1214.67,436.37,459.77,344.65,320.97,369.34,378.36
445,Morgantown,WV,8237,9760.71,9919.16,4691.79,4569.87,2793.71,2843.38,1235.04,1361.6,301.49,329,395.2,474.14,313.27,313.87
457,Casper,WY,4877,7054.38,7310.3,3724.4,3835.29,1612.83,1720.89,975.09,998.12,202.75,207.66,133.39,136.91,384.71,385.5
