HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (2007),Total Medicare reimbursements per enrollee (Part A and B) (2007),Total Part A Medicare reimbursements per enrollee (2007),Total Part B Medicare reimbursements per enrollee (2007),Medicare reimbursements for inpatient short stays per enrollee (2007),Medicare reimbursements for inpatient long stays per enrollee (2007),Medicare reimbursements for outpatient services per enrollee (2007),Part B Medicare reimbursements for professional & laboratory services per enrollee (2007),Part B Medicare reimbursements for medical & surgical services per enrollee (2007),Part B Medicare reimbursements for medical care per enrollee (2007),Part B Medicare reimbursements for surgical services per enrollee (2007),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (2007)",Part B Medicare reimbursements for durable medical equipment per enrollee (2007),Medicare reimbursements for home health services per enrollee (2007),Medicare reimbursements for hospice services per enrollee (2007),Medicare reimbursements for skilled nursing facilities per enrollee (2007)
49001,VA-Abingdon,282.833038330078,7477.87448088613,3666.52632848929,3798.58343215239,2484.20250134612,,757.246173788204,1653.81356886816,1315.45877192562,1056.18751507165,261.561968951101,339.21382239591,279.756717697075,865.942425250387,,
49002,VA-Alexandria,997.165237426758,7507.7441436895,3705.81313113571,3806.92195111136,2664.96926248036,,1032.26535324856,2194.5399227925,1658.79883603932,1228.65765110159,429.752511454422,535.613991810875,118.553997381576,328.868150392985,,540.845958680475
49003,VA-Arlington,713.165420532227,7180.69640256786,3272.66710665423,3929.43461633407,2284.71677703597,,1126.17954572683,2166.9014710277,1612.69192569377,1172.10240231921,440.70783477798,554.306802420004,118.057559976439,365.524400841802,,468.723404558197
49004,VA-Bedford,177.083312988281,6238.56558647802,2973.78080415277,3266.34455036371,1684.9690091792,,879.597192745627,1703.83244092369,1374.41710432361,1047.95512493772,326.669578461548,329.594563106929,357.013621248115,,,
49005,VA-Big Stone Gap,64.9999542236328,10390.3983947225,,3558.76864317177,,,570.931042854472,1728.08796389437,1361.24001954119,1048.65758036069,315.628360487218,368.974936257832,,,,
49006,VA-Blacksburg,294.499435424805,7928.9305740231,4685.85507732012,3243.68891631261,3243.68973246317,,852.992653815619,1740.22944320261,1347.14189880023,955.433339648857,391.347771008651,393.099783829704,228.927212359241,289.155151390713,,
49007,VA-Charlottesville,1269.99740600586,7319.35093978152,4004.92117517667,3314.4612975809,2751.65066948377,218.878588651959,1213.33358632895,1622.19794927524,1346.45746584844,999.345966560804,347.014883011844,275.897847693231,158.622288355329,308.716881827046,262.373634040143,573.938989261519
49008,VA-Chesapeake,565.665817260742,8309.76208807728,4181.64007296109,4130.79805548462,2995.420019767,,1042.23406512534,2190.55762886635,1770.98252554203,1362.7591736051,405.829510244684,419.487390052645,302.791045180398,418.856863206364,,703.382197995903
49009,VA-Clintwood,69.7499542236328,6923.88012947051,,3443.19734448476,,,948.28755480503,998.056735292691,733.083642962304,578.286027843761,155.865018467791,264.652030611395,,,,
49010,VA-Culpeper,233.499389648438,8272.74257128073,4345.88041316841,3925.92976284785,3422.31747584338,,1402.66842624219,1908.03880050712,1551.99297671765,1322.62050246875,228.480108442269,356.506773804813,174.175763796504,,,
