year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit
2005,STRAB,ALL,10,AK- ANCHORAGE,16307,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2005,STRAB,ALL,1,AL- BIRMINGHAM,98564,17,63,38.8708143383447,1.62075328424115,0.639178604764417,0.670489051935708,0.0776934482149172,0.523664310835085,0.8584804415041,1000,hrr,11,26
2005,STRAB,ALL,2,AL- DOTHAN,20295,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2005,STRAB,ALL,5,AL- HUNTSVILLE,28057,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2005,STRAB,ALL,6,AL- MOBILE,33709,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2005,STRAB,ALL,7,AL- MONTGOMERY,18755,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2005,STRAB,ALL,9,AL- TUSCALOOSA,11791,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2005,STRAB,ALL,16,AR- FORT SMITH,18869,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2005,STRAB,ALL,18,AR- JONESBORO,12490,0,0,5.30092290608248,0,0,-0.0000000003405685142187,-0.00000474102556589875,0,-99999,1000,hrr,11,26
2005,STRAB,ALL,19,AR- LITTLE ROCK,81475,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2005,STRAB,ALL,21,AR- SPRINGDALE,21033,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2005,STRAB,ALL,22,AR- TEXARKANA,13906,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2005,STRAB,ALL,11,AZ- MESA,27949,12,61,11.8490243784444,5.14810317303171,2.18254678163798,2.13397609433988,0.251547066282111,1.65957507678495,2.74398792493086,1000,hrr,11,26
2005,STRAB,ALL,12,AZ- PHOENIX,90959,29,80,38.9145859485769,2.0557844327501,0.879517145087347,0.85262562185958,0.0878342665478807,0.684434379221025,1.06214777211925,1000,hrr,11,26
2005,STRAB,ALL,14,AZ- SUN CITY,19345,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2005,STRAB,ALL,15,AZ- TUCSON,39881,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
2005,STRAB,ALL,65,CA- ALAMEDA CO.,29786,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26
