year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit
2012,IDF,ALL,51001,VA-Accomack,5668,14,14,10.5437345961036,1.32780276972959,-2.47000705716302,-2.43985711214786,-0.519182439417644,-1.44492949819607,-4.11985687546033,1000,county,11,26
2012,IDF,ALL,51003,VA-Albemarle,11132,25,25,19.7872738382506,1.26343831921266,-2.24577793747754,-2.30889906426309,-0.36766877393333,-1.56007475138369,-3.41715349487369,1000,county,11,26
2012,IDF,ALL,51005,VA-Alleghany,1316,0,0,2.32484709032235,0,0,-0.00000263729203894708,-0.00114674785731848,0,-99999,1000,county,11,26
2012,IDF,ALL,51007,VA-Amelia,1541,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51009,VA-Amherst,4367,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51011,VA-Appomattox,2243,0,0,4.16815764542003,0,0,-0.0000022984252963495,-0.000800671301821558,0,-99999,1000,county,11,26
2012,IDF,ALL,51013,VA-Arlington,13895,13,13,24.5488904131118,0.529555502559765,-0.935588341129903,-0.968531848189735,-0.213865128499243,-0.562366554784134,-1.6680471713292,1000,county,11,26
2012,IDF,ALL,51015,VA-Augusta,6846,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51017,VA-Bath,1100,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51019,VA-Bedford,10813,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51021,VA-Bland,1030,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51023,VA-Botetourt,4315,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51025,VA-Brunswick,2319,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51027,VA-Buchanan,2873,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51029,VA-Buckingham,1775,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51031,VA-Campbell,4857,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51033,VA-Caroline,3061,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51035,VA-Carroll,3845,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51036,VA-Charles City,660,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51037,VA-Charlotte,2387,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51041,VA-Chesterfield,29237,57,57,52.4380900686686,1.0869961115166,1.94958443068714,1.9898733585639,0.209884312969003,1.53479396833061,2.57988763627291,1000,county,11,26
2012,IDF,ALL,51043,VA-Clarke,2171,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51045,VA-Craig,645,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51047,VA-Culpeper,5560,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51049,VA-Cumberland,815,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51051,VA-Dickenson,1735,0,0,3.10343062223328,0,0,-0.00000248592354487877,-0.000961971228053938,0,-99999,1000,county,11,26
2012,IDF,ALL,51053,VA-Dinwiddie,2171,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51057,VA-Essex,1840,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51059,VA-Fairfax,82613,107,108,147.397823705439,0.73271095383218,1.30730030382627,1.33815228698372,0.102562109076606,1.10804406370517,1.61604723297018,1000,county,11,26
2012,IDF,ALL,51061,VA-Fauquier,7297,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51063,VA-Floyd,2173,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51065,VA-Fluvanna,3426,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51067,VA-Franklin,7146,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51069,VA-Frederick,9243,12,14,16.7589152064136,0.835376265561759,-1.51465974250784,-1.5235818011946,-0.324197028831813,-0.902307379674158,-2.57262830518979,1000,county,11,26
2012,IDF,ALL,51071,VA-Giles,2678,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51073,VA-Gloucester,4808,12,12,8.68477569046934,1.38172825962204,-2.49584026622296,-2.52863741877364,-0.581158653918551,-1.43598900653491,-4.45268533848403,1000,county,11,26
2012,IDF,ALL,51075,VA-Goochland,2551,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51077,VA-Grayson,2431,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51079,VA-Greene,2204,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51081,VA-Greensville,2072,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
2012,IDF,ALL,51083,VA-Halifax,5640,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26
