year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit
2011,IDF,ALL,49001,VA- ABINGDON,7116,14,14,20.0058888817519,0.699793949808944,-1.96739741427768,-1.9911191143005,-0.423033559826815,-1.17921365802282,-3.3620330805701,1000,hsa,11,26
2011,IDF,ALL,49002,VA- ALEXANDRIA,22368,51,52,62.9869932696646,0.825567268743465,2.32474964234621,2.35978798818759,0.260174898182071,1.79809364798323,3.09694623271721,1000,hsa,11,26
2011,IDF,ALL,49003,VA- ARLINGTON,17793,35,36,49.5582602361767,0.726417752125217,2.02326757713708,2.0732426314593,0.274704783860872,1.49543516184563,2.87430382711839,1000,hsa,11,26
2011,IDF,ALL,49004,VA- BEDFORD,6132,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49005,VA- BIG STONE GAP,1517,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49006,VA- BLACKSBURG,6984,22,22,19.6567926250251,1.11920598745045,-3.15005727376861,-3.18679759999089,-0.540126528364227,-2.0982826096935,-4.83999576434139,1000,hsa,11,26
2011,IDF,ALL,49007,VA- CHARLOTTESVILLE,30396,76,76,87.052319760364,0.873038193688708,2.50032899065667,2.49466419056472,0.227530262473976,1.99226392110686,3.12375752918738,1000,hsa,11,26
2011,IDF,ALL,49008,VA- CHESAPEAKE,14388,41,41,40.1719352328107,1.0206130165846,2.84959688629413,2.93031199467099,0.363864089104905,2.15748903768545,3.97996385433529,1000,hsa,11,26
2011,IDF,ALL,49009,VA- CLINTWOOD,1534,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49010,VA- CULPEPER,5180,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49011,VA- DANVILLE,14783,33,33,41.3378649014717,0.798299575429334,2.23229385104512,2.29081207417663,0.317047200426731,1.62850749486305,3.22247209530634,1000,hsa,11,26
2011,IDF,ALL,49012,VA- EMPORIA,3581,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49013,VA- FAIRFAX,7328,15,15,19.8576965538566,0.755374620581905,-2.04694323144105,-2.15167322319782,-0.441641685770468,-1.29714038431573,-3.56915698208624,1000,hsa,11,26
2011,IDF,ALL,49014,VA- FALLS CHURCH,50781,101,101,144.181678720451,0.700505091190021,1.98893286859258,1.99488066646897,0.157844109588395,1.64130553354577,2.42462405208281,1000,hsa,11,26
2011,IDF,ALL,49015,VA- FARMVILLE,4139,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49016,VA- FRANKLIN,3575,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49017,VA- FREDERICKSBURG,27681,78,78,78.4964943562191,0.993674948667567,2.81781727538745,2.83982795977381,0.255671470706203,2.27450157860413,3.54566596786553,1000,hsa,11,26
2011,IDF,ALL,49018,VA- FRONT ROYAL,4354,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49019,VA- GALAX,8078,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49020,VA- GLOUCESTER,7693,11,11,22.3137714873521,0.492969106824234,-1.42987131158196,-1.40919318658338,-0.337762875563148,-0.780392098529773,-2.54465087595611,1000,hsa,11,26
2011,IDF,ALL,49021,VA- GRUNDY,2361,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49022,VA- HAMPTON,8537,21,21,25.2053278072596,0.833157186471965,-2.45988052008902,-2.40689958544149,-0.417629884673754,-1.56912538426468,-3.69197112766944,1000,hsa,11,26
2011,IDF,ALL,49023,VA- HARRISONBURG,17034,42,42,48.8707124518,0.859410429946639,2.46565692145122,2.44586000337338,0.300051304752296,1.8074548805281,3.30975407494197,1000,hsa,11,26
2011,IDF,ALL,49024,VA- HOPEWELL,4725,15,15,13.4253501539931,1.11728929435323,-3.17460317460317,-3.20306600573722,-0.657461555480278,-1.93095042009618,-5.3132549289372,1000,hsa,11,26
2011,IDF,ALL,49025,VA- HOT SPRINGS,1028,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49026,VA- KILMARNOCK,7969,15,15,23.7173476457317,0.632448460260247,-1.88229388881917,-1.80826586770458,-0.371161926376178,-1.09010720289206,-2.99954485176369,1000,hsa,11,26
2011,IDF,ALL,49027,VA- LEBANON,3783,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49028,VA- LEESBURG,13327,25,26,37.2297108020778,0.698366961221437,1.95092669017783,1.99046229210366,0.310328546691107,1.35520868559352,2.92349080876159,1000,hsa,11,26
2011,IDF,ALL,49029,VA- LEXINGTON,4774,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49030,VA- LOW MOOR,4148,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49031,VA- LURAY,2906,14,14,8.30768046501478,1.6851875874327,-4.81761871988988,-4.7971212141698,-1.01919821591086,-2.84102955371377,-8.10001146005552,1000,hsa,11,26
2011,IDF,ALL,49032,VA- LYNCHBURG,29924,74,75,84.9131432414167,0.883255490693206,2.50634941852693,2.52655162355694,0.231971044547419,2.01471431943268,3.16842097409409,1000,hsa,11,26
2011,IDF,ALL,49033,VA- MANASSAS,13751,47,47,38.1696826396255,1.23134374586619,3.41793324121882,3.51167011375683,0.407238848084083,2.63836364465279,4.67404370616083,1000,hsa,11,26
2011,IDF,ALL,49034,VA- MARION,5072,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49035,VA- MARTINSVILLE,10372,25,25,29.5044975971256,0.847328442645151,-2.4103355187042,-2.4257599639709,-0.385690926835783,-1.63904554952307,-3.59008412213824,1000,hsa,11,26
2011,IDF,ALL,49036,VA- NASSAWADOX,5836,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hsa,11,26
2011,IDF,ALL,49037,VA- NEWPORT NEWS,32268,66,68,91.7916668491123,0.74080798763333,2.10735093591174,2.12757810729356,0.205175754287268,1.67733749022014,2.69867491129691,1000,hsa,11,26
