year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit
2011,IDF,ALL,0,NOT FOUND,3475,11,11,11.3083921609153,0.972728911720876,-3.16546762589928,-2.77076538144054,-0.665803978403118,-1.53438248090862,-5.00340749096869,1000,state,11,26
2011,IDF,ALL,1,AL-Alabama,509778,1366,1384,1440.83003713088,0.960557431712039,2.71490727336213,2.73963219579858,0.0589818885757377,2.5983429469022,2.88860428420524,1000,state,11,26
2011,IDF,ALL,2,AK-Alaska,52514,168,171,150.877186605717,1.13337214092459,3.25627451727158,3.21791854040798,0.196240215924537,2.76972707665045,3.73863541285235,1000,state,11,26
2011,IDF,ALL,4,AZ-Arizona,492625,1511,1541,1417.98507953666,1.08675332500927,3.1281400659731,3.08655992504709,0.0630268377128325,2.93537679499302,3.24552956443514,1000,state,11,26
2011,IDF,ALL,5,AR-Arkansas,348332,1134,1175,985.233035308127,1.1926112481932,3.37321865346853,3.39375274800626,0.079191514018234,3.20446880556884,3.59421745488189,1000,state,11,26
2011,IDF,ALL,6,CA-California,2354865,4863,4944,6665.20258413129,0.741762900316161,2.099483409877,2.10896549897441,0.0242842002904689,2.05007756312217,2.16954497521094,1000,state,11,26
2011,IDF,ALL,8,CO-Colorado,335981,570,574,946.301605156795,0.606571939508538,1.70842994097881,1.72314447498484,0.0574284846583359,1.5875358064213,1.87033695218766,1000,state,11,26
2011,IDF,ALL,9,CT-Connecticut,364795,912,927,1030.4541573476,0.899603338382473,2.54115325045574,2.55911918487064,0.0671884302329969,2.39909486163732,2.72981744369348,1000,state,11,26
2011,IDF,ALL,10,DE-Delaware,120401,365,374,345.202224578702,1.08342291379044,3.1062864926371,3.08703708212251,0.127377648415263,2.78913012923134,3.41676347278416,1000,state,11,26
2011,IDF,ALL,11,DC-District of Columbia,48007,118,118,140.919116762866,0.837359775668807,2.45797487866353,2.42053888571054,0.178185009362486,2.01968378333621,2.90095337972098,1000,state,11,26
2011,IDF,ALL,12,FL-Florida,1936178,6556,6707,5601.03818601653,1.19745657452302,3.46404101275812,3.40642287669569,0.0339151497012603,3.32402330730068,3.4908650578322,1000,state,11,26
2011,IDF,ALL,13,GA-Georgia,759046,1990,2028,2131.26083144534,0.951549416232028,2.67177483314582,2.71512362026229,0.0484247523631967,2.59859979698257,2.83687248874039,1000,state,11,26
2011,IDF,ALL,15,HI-Hawaii,89263,125,130,255.934131532266,0.507943193124325,1.45637050065537,1.44253346302065,0.100873570317558,1.21460205881364,1.71323832100766,1000,state,11,26
