HSA #,HSA name,State,Medicare enrollees (2010),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2010)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2010)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2010)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2010)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2010)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2010)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2010)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2010)"
10036,Fort Lauderdale,FL,34428,12130.16,11786.29,4807.53,4887.64,3882.31,3727.33,1229.71,1183.59,1328.28,1275.12,579.53,438.37,253.33,250.16
10037,Fort Myers,FL,51410,10094.84,10277.66,3679.75,4135.77,4039.41,3786.88,788.07,809.04,584.62,602.5,731.28,688.82,237,236.14
10038,Fort Pierce,FL,7810,11148.38,11159.47,4490.21,4815.48,4185.84,3940.98,748.09,740.16,998.14,990.62,499.12,439.83,248.84,247.01
10039,Fort Walton Beach,FL,9837,8796.13,9535.34,3551.08,4245.18,3212.54,3181.82,805.77,859.54,550.29,587.26,403.11,396.49,251.73,254.16
10040,Gainesville,FL,43563,9452.86,9561.37,4293.63,4431.09,2808.08,2761.33,879.75,913.71,641.37,668.85,555.16,507.66,289.41,292.04
10041,Graceville,FL,884,12168.19,13434.95,6507.01,7433.32,2611.2,2756.92,1286.92,1415.91,629.65,674.99,787.3,801.43,326.3,329.37
10043,Gulf Breeze,FL,6078,9268.1,10046.73,3932.01,4686.07,2748.49,2711.27,1152.01,1229.71,649.15,692.57,586.93,543.88,220.65,219.9
10045,Hialeah,FL,18975,16971.92,16375.92,6430.83,6060.28,4126.38,3879.39,1503.85,1512.5,2789.2,2762.18,461.57,368.51,450.62,445.72
10046,Hollywood,FL,16978,12594.72,12198.71,5247.18,5284.01,3909.92,3695.78,1123.63,1088.07,1415.08,1362.48,541.8,415.52,274.38,275.93
10047,Homestead,FL,1704,17147.29,16389.12,6983.07,6565.72,3851.42,3598.49,1537.29,1528.73,3032.9,2988.25,741.83,641.22,389.96,397.88
10048,Hudson,FL,6393,10174.85,10860.57,4064.54,4828.64,3626.35,3529,787.26,817.29,1030.28,1070.98,392.79,352.54,274.83,275.98
10049,Inverness,FL,14940,9303.99,9804.46,3551.14,4137.13,3133.94,3042.79,1116.18,1185.06,612.31,644.21,598.48,513.24,278.65,279.03
10050,Jacksonville,FL,77140,11234.26,11678.18,4954.16,5367.2,3629.22,3614.79,1051.61,1090.18,877.95,908.85,434.89,405.41,295.2,295.52
10051,Jacksonville Beach,FL,3496,10700.52,11184.52,4194.22,4688.03,3593.88,3577.4,1045.83,1083.04,1117.42,1155.93,506.48,447.93,235.06,235.82
10052,Jasper,FL,1556,9221.22,9562.22,4454.85,4722.38,2612.16,2607.82,940.78,1008.09,518.11,548.24,373.73,349.51,329.33,329.63
10053,Jay,FL,642,11122.22,11990.3,5591.77,6377.63,2496.9,2443.04,1389.09,1487.44,789.09,843.58,540.13,557.23,389.44,383.08
10054,Jupiter,FL,10260,11045.66,10901.93,3743.43,3984.79,4254.75,4016.84,1220.38,1204.94,866.12,857.93,690.54,590.93,237.97,234.39
10055,Key West,FL,4063,10087.8,9497.06,4901.95,4479.15,3151.49,2908.4,803.72,831.69,581.86,601.4,461.36,500.86,208.62,206.87
10056,Kissimmee,FL,11375,10305.62,10932.54,4747.61,5327.63,3141.33,3141.88,891.05,932.58,804.76,842.11,443.62,409.56,286.01,285.41
10058,Lake City,FL,8218,9770.97,9897.65,4365.91,4570.39,3202.6,3116.8,836.62,881.26,661.55,699.45,419.94,334.17,287.79,293.92
10059,Lake Wales,FL,5601,9986.51,10765.12,4460.9,5190.29,3224.1,3209.7,963.46,1022.49,711.69,754.26,309.82,275.13,311.21,310.36
10061,Lakeland,FL,23914,9856.92,10541.73,4298.12,4959,3311.78,3265.03,668.08,708.23,768.57,812.94,506.11,494.04,294.98,295.61
10062,Largo,FL,17346,11490.11,12147.76,4751.25,5408.1,3956.36,3888.98,1039.46,1078.93,994.09,1033.99,472.43,463.38,261.93,260.01
10063,Leesburg,FL,30903,9865.95,10441.48,3992.99,4622.1,3602.31,3513.74,913.75,954.94,782.19,815.75,266.97,240.8,274.54,273.66
10064,Lehigh Acres,FL,5293,11009.33,11578.2,4581.48,5315.39,3656.89,3487.94,871.18,903.99,728.63,752.64,906.96,848.36,312.46,311.01
10069,Madison,FL,1391,8185.49,9227.69,3935.27,4805.79,2333.54,2369.62,1036.57,1119.68,280.15,299.41,356.64,379.82,273.04,273.19
10070,Marathon,FL,2114,9364.02,8465.61,4656.45,3893.71,2769.99,2584.44,979.73,1009.8,510.48,516.78,285.51,295.71,144.25,145.16
10071,Margate,FL,3300,13437.36,13189.9,5242.69,5521.55,4501.39,4286.86,1084.48,1049.24,1539.83,1480.3,649.29,461.53,305.74,319.9
10072,Marianna,FL,5391,8992.79,10013.45,3929.79,4691.9,2473.74,2550.88,1069.65,1165.5,649.6,692.73,562.63,601.85,323.21,325.21
10073,Melbourne,FL,34383,10178.08,10775.01,3950.33,4632.63,3836.88,3739.18,858.43,883.96,724.07,746.31,559.01,526.65,242.25,242.91
10074,Miami,FL,94953,14990.41,14321.89,5973.08,5657.19,3897.35,3642.82,1394.18,1385.95,2209.63,2179.3,579.34,464.1,369.62,368.46
10075,Miami Beach,FL,9758,13537.89,12911.74,5868.44,5578.81,3941.02,3688.53,1375.74,1356.67,1602.2,1576.57,261.42,210.8,314.76,314.95
10076,Milton,FL,5277,10279.47,10954.66,4543.8,5204.84,2809.53,2786.32,1426.78,1526.27,601.59,642.2,575.46,472.42,326.47,324.27
10077,Naples,FL,63350,9920.23,9885.27,3473.77,3797.36,4402.25,4094.29,866.49,857.38,550.92,560.33,339.86,310.56,207.4,207.72
10078,New Port Richey,FL,20063,10793.39,11485.82,4428.56,5186.93,3687.04,3594.37,807.4,837.27,1083.05,1126.26,484.19,445.79,286.72,285.21
10079,New Smyrna Beach,FL,8394,9310.39,9810.09,3431.93,3960.63,3106.19,3063.03,1211.93,1266.34,724.2,751.87,562.28,510.53,266.29,262.16
10080,Niceville,FL,5866,9178.73,10030.6,3688.4,4484.56,3130.55,3120.29,1076.32,1148.31,615.86,656.29,360.01,330.32,260.51,260.76
10083,Ocala,FL,72864,9513.81,10093.51,3628.56,4253.7,3729.11,3638.76,820.98,865.17,707.16,743.9,318.44,300.74,261.83,260.65
10084,Okeechobee,FL,4361,13407.61,13715.01,6362.24,6781.38,4260.34,4104.91,1288.29,1342.96,795.22,803.2,277.37,260.9,381.64,385.69
10085,Orange Park,FL,16187,10746.24,11323.31,4583.03,5163.28,3714.98,3678.27,919.57,951.43,777.66,805.06,445.39,431.12,290.01,291.22
10086,Orlando,FL,76868,11084.94,11616.29,5105.95,5633.71,3475.23,3441.83,890.78,932.44,765.26,798.49,575.37,535.69,276.34,275.34
10087,Ormond Beach,FL,11793,9264.89,9713.06,3650.23,4132.04,3148.85,3087.96,1021.71,1065.02,765.18,795.5,439.96,405.58,227.79,228.05
10088,Pahokee,FL,399,15023.64,15192.04,6665.84,7065.18,4833.5,4630.42,1677.19,1680.91,747.95,744.16,894.92,763.55,420.27,456.48
10089,Palatka,FL,10623,10665.46,11024.47,4810.77,5217.59,3223.57,3138.3,1043.9,1096.75,716.8,756.8,568.8,510.36,320.81,321.85
10090,Palm Beach Gardens,FL,14899,11082.39,10908.83,3904.96,4135.27,4488.14,4225.35,1032.8,1017.24,919.67,911.97,471.52,374.29,244.9,242.57
10091,Panama City,FL,22167,10898.95,11719.15,4831.26,5593.16,3349.67,3333.81,998.36,1065.98,707.54,754.45,702.63,672.45,336.32,334.9
10092,Pembroke Pines,FL,11077,12049.52,11665.64,4773.7,4812.27,3866.23,3663.45,1146.15,1110.75,1390.99,1342.14,525.22,389.34,266.83,264.79
10093,Pensacola,FL,36719,9275.19,9928.94,3970.91,4576.3,2705.98,2704.51,1226.97,1313.43,526.19,563.59,597.14,519.32,262.22,260.01
10096,Plant City,FL,4614,9819.9,10365.33,4260.34,4737.72,3075.29,3074.55,920.86,961.78,811.47,858.51,429.26,407.5,325.51,331.19
10097,Plantation,FL,11525,11771.84,11546.37,4452.98,4653.26,4115.07,3919.56,973.2,941.49,1325.69,1275.08,575.88,446.21,264.14,262.03
10098,Pompano Beach,FL,8687,12096.91,11913.48,4561.39,4827.81,4043.94,3863.65,1330.05,1292.43,1327.58,1275.61,550.78,402.52,251.1,252.35
10099,Port Charlotte,FL,24957,10830.41,11450.37,4384.2,5086.38,4127.21,4019.07,833.81,863.37,786.33,817.76,375.41,350.04,315.57,311.57
10100,Port St Joe,FL,1417,9749.36,10478.68,4245.48,4876.25,3262.93,3227.72,942.69,1005.41,632.99,675.33,389.35,423.11,274.02,275.72
10101,Port St Lucie,FL,19675,10962.52,10959.59,4100.02,4439.56,4238.84,3976.98,900.74,890.62,1006.04,996.3,464.79,411.03,249.03,246.74
10102,Punta Gorda,FL,9810,10159.35,10658.37,3897.43,4525.25,4181.88,4048.34,760.94,780.88,660.3,683.88,308.78,299.4,265.32,261.89
10104,Rockledge,FL,12442,9845.26,10444.64,3904.82,4566.96,3473.93,3399.55,925.02,954.93,722.43,744.93,578.8,544.59,245.93,245.17
10105,Safety Harbor,FL,11858,10451.44,11040.02,3864.32,4465.59,3794.38,3731.38,1115.34,1157.57,921.86,959,497.49,472.75,250.27,252.88
10106,Sanford,FL,13330,10074.27,10754.37,4353.16,5033.95,3280.17,3247.46,903.65,946.41,695.23,724.91,566.1,523.89,283.84,283.23
10107,Sarasota,FL,44504,9372.4,9776.31,3225.34,3699.28,3998.83,3879.16,946.04,997.62,662.82,696.48,320.76,297.17,217.78,217.38
10108,Sebastian,FL,8154,10461.92,10856.19,4125.35,4732.1,3955.77,3774.74,1034.72,1045.85,823.77,832.7,250.41,211.41,242.84,242.35
10109,Sebring,FL,11324,11050.73,11767.85,4508.79,5151,3596.23,3545.33,1088.5,1156.65,1051.37,1120.41,443.17,442.35,365.58,363.99
10111,South Miami,FL,2118,10914.28,10280.08,3965.97,3774.27,3557.97,3304.63,1163.42,1148.1,1323.07,1299.54,543.98,385.24,241.73,241.44
10112,Spring Hill,FL,19747,10989.14,11604.77,4450.37,5213.2,4174.79,4019.86,778.63,807.25,904.32,939.96,402.97,353.91,264.05,264.48
10113,St. Augustine,FL,15512,10465.17,10786.81,4331.88,4612.25,3565.61,3553.7,938.19,969.12,944.01,975.3,421.97,420.96,263.73,262.76
10114,St. Cloud,FL,4244,11392.24,12122.18,5242.3,5952.57,3284.41,3267.36,1063.36,1108.74,940.01,979.89,557.48,517.28,316.72,315.31
10115,St. Petersburg,FL,39148,11023.22,11609.7,4867.86,5445.32,3772.81,3711.84,892.32,925.92,844.85,878.42,380.25,376.79,267.68,269.27
10117,Stuart,FL,26832,9692.4,9649.29,3402.08,3690.68,3792.5,3568.5,1065.21,1046.51,779.35,769.62,432.88,370.4,203.48,200.98
10118,Sun City Center,FL,11682,10177.17,10652.85,4454.27,4955.38,3550.69,3496.7,876.82,908.77,759.33,795.46,277.87,243.03,264.41,264.2
10119,Tallahassee,FL,24451,8702.55,9287.41,3961.64,4477.23,2518.23,2493.89,919.98,982.97,448.45,477.83,593.24,585.07,275.44,276.72
10120,Tamarac,FL,5567,12850.57,12480.09,4691.13,4837.94,5225.19,4954.88,962.94,928.05,1274.08,1221.64,433.08,308.54,309.11,303.02
10121,Tampa,FL,50077,10897.69,11324.89,4705.44,5099.56,3392.77,3359.94,905.16,945.74,1114.6,1166.92,465.58,433.62,284.75,283.17
10122,Tarpon Springs,FL,3827,9958.47,10568.13,3848.51,4454.08,3554.57,3503.96,918.36,950.61,916.39,951.92,477.06,472.16,236.78,237.9
10123,Tavernier,FL,3153,10509.42,9714.07,4838.72,4190.65,2974.38,2771.7,1301.05,1331.08,742.39,743.69,471.44,499.6,192.38,193.37
10124,Titusville,FL,9142,9976.3,10535.72,3898.69,4490.59,3126.94,3075.92,1216.09,1254.84,730.71,754.54,709.83,672.61,305.65,306.96
10125,Venice,FL,23111,8681.4,9110.68,3129.82,3617.43,3566.1,3496.29,849.41,893.64,531.88,554.23,359.03,321.58,221.55,218.09
10126,Vero Beach,FL,24940,9538.3,9546.77,3512.44,3833.79,3985.45,3717.67,824.28,825.98,807.48,806.01,206.08,171.58,215.25,212.09
10128,West Palm Beach,FL,26684,11783.28,11603.61,4409.32,4571.99,4400.64,4167.21,954.67,944.96,1156.34,1148.64,593.87,504.59,253.97,250.29
10131,Winter Haven,FL,22354,10259.41,10939.35,4302.25,4926.48,3311.03,3273.78,1000.97,1061.79,806.85,852.77,509.03,501.98,331.03,332.26
10132,Winter Park,FL,8097,10750.08,11238.63,4821.69,5340.13,3607.44,3558.43,807.55,842.98,740.45,772.88,499.02,452.8,251.82,250.85
10133,Zephyrhills,FL,6463,10753.46,11305.6,4513.98,5107.14,3412.2,3347.91,1141.55,1184.5,727.94,756.46,601.26,565.29,346.35,343.83
10135,Ocoee,FL,5134,11722.99,12341.89,5345.76,5932.57,3361.11,3348.71,1101.83,1153.79,910.71,950.67,671.35,617.53,342.95,346.93
11001,Adel,GA,1534,8319.63,9416.75,3716.19,4462.12,2104.2,2209.02,1248.68,1386.88,368.28,411.2,444.41,523.32,432.38,426.59
11002,Albany,GA,15020,8020.64,8607.21,3472.09,3763.49,1954.12,2075.46,1429.36,1507.71,379.09,401.08,464.02,534.22,328.39,330.4
11003,Alma,GA,1549,11330.9,13004.02,5488.14,6836.58,2970.94,3044.63,1291.41,1430.69,885.92,992.63,156.92,175.95,508.43,513.38
11004,Americus,GA,3147,7304.08,8074.81,2708.17,3074.51,1867.26,2014.77,1429.42,1565.86,498.05,502.77,454.98,562.65,342.48,341.62
11005,Arlington,GA,429,9283.56,10613.1,3908.57,4734.04,1850.51,1941.12,2471.06,2696.95,361.93,392.34,433.15,544.44,271.39,285.76
11006,Athens,GA,17659,8335.44,8954.47,3464.96,3879.4,2362.3,2489.42,1064.09,1100.76,570.97,600.08,616.77,630.64,267.81,267.3
11007,Atlanta,GA,83745,8111.7,8368.3,3473.77,3715.5,2533.7,2559.47,986.03,994.53,442.49,444.98,526.81,496.2,196.64,196.16
11008,Augusta,GA,35049,7998.97,8355.49,3831.15,4065.64,2233.02,2314.35,951.93,969.21,404.18,415.65,337.39,351.82,248.62,247.9
11009,Austell,GA,9345,9880.08,10267.4,4457.74,4850.91,3017.97,3032.69,1019.55,1025.15,625.67,628.25,511.03,482.34,266.26,265.09
11010,Bainbridge,GA,2679,7189.6,8234.63,3249.33,3905.24,1709.21,1812.18,1215.76,1357.5,321.58,359.32,481.9,585.78,222.99,224.37
11011,Baxley,GA,1567,9198.11,10181.51,4206.8,4846.09,2422.62,2523.06,1308.25,1435.84,429.98,482.28,526.68,589.24,308.6,319.62
11013,Blairsville,GA,3804,7176.77,7798.71,2634.46,3002.38,2267.68,2338.7,1091.79,1197.13,603.86,648.92,265.52,313.88,287.75,288.77
11014,Blakely,GA,892,7880,9274.43,3581.8,4491.59,1724.36,1849.2,1581.17,1780.84,290.81,324.85,484.76,602.04,220.46,222.55
11015,Blue Ridge,GA,3775,8910.4,9580.84,3675.98,4147.12,2608.42,2631.9,1017.78,1108.46,756.08,762.85,504.88,605.85,365.52,364.76
11017,Bremen,GA,2695,9240.71,9524.26,4028.11,4161.29,2127.38,2231.24,1595.7,1614.59,598.35,606.37,598.13,624.34,304.95,302.66
11018,Brunswick,GA,11707,8742.94,8861.36,3892.45,3885.44,2754.64,2862.83,1074.5,1103.33,342.18,351.12,385.46,358.31,286.25,288.09
11020,Cairo,GA,2305,7499.83,8430.52,3403.56,3998.23,2026.7,2144.96,1323.52,1480.13,224.53,250.52,190.52,229.33,308.49,303.48
11021,Calhoun,GA,4442,9122.69,10007.57,4293.3,4872.7,2554.8,2665.74,938.25,1013.57,639.55,684.07,434.79,528.4,285.8,290.57
11023,Canton,GA,7107,9636.63,10058.95,3924.45,4355.96,3170.64,3164.79,952.65,958.92,868.38,873.46,453.95,460.14,271.19,266.18
11024,Carrollton,GA,7680,8895.37,9377.81,3740.2,4067.37,2366.69,2475.82,1239.34,1250.58,736.57,744.44,534.41,566.23,289.99,290.94
11025,Cartersville,GA,5145,10022.4,10593.57,4127.59,4584.28,2952.97,3015.76,1077.67,1092.14,933.87,972.64,640.33,650.95,324.23,322.23
11028,Claxton,GA,1018,8593.55,9562.42,4042.61,4653.68,2372.57,2504.64,1065.11,1177.45,329.6,369.9,591.23,675.67,226.16,221.69
11029,Clayton,GA,2692,8763.54,9444.37,3696.8,4097.25,2422.23,2491.06,1265.03,1370.4,817.26,903.03,279.04,319.76,286.14,285.58
11030,Cochran,GA,1517,10371.75,11094.05,4771.89,5094.06,2645.5,2736.42,1562.38,1692.56,601.21,664.34,513.5,635.43,276.43,279.01
11031,Colquitt,GA,760,8737.29,10084.17,4197.65,5134.17,1845.77,1950.16,1773.94,1980.95,283.87,317.45,374.45,433.52,251.63,252.89
11032,Columbus,GA,21360,8124.78,8955.91,3265.09,3858.42,2354.93,2495.29,1066.7,1126.93,499.7,513.3,791.1,807.59,207.66,206.65
11033,Commerce,GA,2288,8855.98,9595.46,4256.72,4731.41,2356.9,2456.62,971.67,1026.86,503.81,537.13,448.38,535.64,319.75,315.48
11034,Conyers,GA,5589,8968.06,9173.22,3817.38,4032.22,2669.76,2669.26,1088.41,1095.64,668.58,671.84,528.77,503.59,218.42,218.32
11035,Cordele,GA,2185,8521.81,9560.96,3850.77,4457.77,1952.55,2083.16,1494.64,1632.86,392.68,440.53,473.4,587.58,355.85,354.74
11036,Covington,GA,6909,8672.12,9024.35,3891.19,4262.73,2478.33,2486.93,1028.24,1036,536.37,540.37,516.9,471.85,247.64,248.14
11038,Cuthbert,GA,676,6114.93,7095.55,2333.22,2995.86,1420,1509.69,1690.2,1848.97,300.67,325.05,154.17,180.04,253.8,247.79
11039,Dahlonega,GA,2557,9682.66,10346.06,4227.93,4725.06,2879.28,2923.02,968.69,1012.66,757.18,766.65,606.87,699.48,278.67,279.82
11040,Dallas,GA,3963,10352.37,10913.15,4634.66,5186.65,2832.86,2861.89,1058.76,1066.51,1070.88,1074.91,508.89,485.6,299.51,298.1
11041,Dalton,GA,12549,8764.26,9716.06,4030.92,4688.47,2286.34,2422.09,918.17,983.62,750.82,794.49,520.53,587.52,303.98,303.36
11043,Decatur,GA,8273,8403.63,8514.73,3776.74,3883.71,2547.78,2574.2,995.61,1003.62,438.2,441.05,478.17,445.87,195.36,193.43
11044,Demorest,GA,3522,8610.02,9333.07,3653.7,4110.3,2533.15,2596.67,1026.66,1103.7,714.69,789.17,378.73,449.37,305.38,303.57
11045,Donalsonville,GA,1367,9146.75,10567.8,4365.62,5279.32,2189.17,2347.31,1306.15,1474.59,352.11,394.85,683.65,825.44,265.64,265.69
11046,Douglas,GA,3806,9482.6,10785.81,4478.24,5413.47,2487.72,2589.47,1255.67,1397.82,504.32,566.01,327.34,396.87,412.99,414.41
11047,Douglasville,GA,6168,9792.48,10400.57,4218.37,4766.92,2944.88,2981.37,1035.67,1043.79,664.5,667.12,706.06,725.55,274.61,275.49
11048,Dublin,GA,6010,9016.81,9486.63,3907.58,4062.13,2749.46,2856.87,965.55,1047.28,609.79,667.16,547.23,615.65,262.06,261.79
11049,East Point,GA,5175,8218,8454.05,3881.83,4108.74,2429.43,2457,887.19,893.78,360.22,361.5,523.45,491.07,233.5,232.92
11050,Eastman,GA,1913,10471.73,11243.72,4699.5,5060.34,2573.05,2658.84,1152.02,1240.3,1341.7,1507.61,335.08,408.53,357.86,357.84
11051,Eatonton,GA,2414,8554.36,9024.37,3511.18,3735.65,2702.99,2780.75,1249.3,1350.28,493.56,520.21,326.95,373.62,230.67,230.54
11052,Elberton,GA,2126,7617.45,8489.8,3455.42,4056.38,1950.59,2011.7,1111.59,1206.11,566.04,633.38,283.22,321.31,244.65,251.79
11053,Ellijay,GA,3506,9358.35,10059.47,3972.4,4467.93,2763.57,2805.34,1119.72,1181.64,564.34,567.94,604.71,737.28,332.56,330.58
11054,Fitzgerald,GA,2376,8967.47,10101.11,4409.47,5135.23,2026.32,2145.31,1425.48,1567.12,273.75,305.28,455.92,570.28,372.77,380.89
11055,Folkston,GA,830,12599.9,13662.83,6334.51,7128.34,3069.12,3079.68,1802.17,1970.39,570.71,625.39,386.85,422.99,400.83,403.83
11056,Forsyth,GA,1291,9596.14,9625.47,4578.06,4571.8,2668.18,2725.59,1228.84,1196.39,434.96,422.39,419.92,445.39,276.38,279.23
11057,Fort Oglethorpe,GA,8733,9871.33,10664.01,4345.19,4947.72,2504.74,2625.5,990.08,1041.24,814.48,855.33,874.37,859.58,374.83,375.2
11058,Fort Valley,GA,1377,9013.88,9566,4289.5,4622.33,2630.95,2760.59,1200.68,1253.4,311.78,306.8,331.19,379.92,279.37,283.23
11059,Gainesville,GA,20765,8849.12,9409.65,3774.37,4226.03,2824.82,2881.56,939.21,963.98,641.1,657.43,370.08,391.05,287.7,287.09
11060,Glenwood,GA,281,12294.95,13933.86,6755.1,8054.81,2665.16,2714.12,1537.19,1699.53,429.14,482.62,,,359.03,349.73
11061,Greensboro,GA,2246,8580.79,9051.64,3858.51,4119.2,2635.97,2723.29,1217.61,1300.84,402.23,428.71,213.46,226.32,204.12,203.64
11062,Griffin,GA,7366,9281,9589.03,4129.78,4484.79,2526.29,2567.05,959.56,968.93,666.02,672.21,790.48,681.45,250.07,247.7
11063,Hahira,GA,767,8885.55,10009.93,4059.67,4795.7,2316.22,2431.57,1164.13,1283.68,419.12,462.45,626.31,762.73,327.1,327.79
11064,Hartwell,GA,2404,8433.95,9349.63,3747.87,4357.4,2229.52,2331,1063.49,1137.6,713.88,796.27,417.57,469.79,272.35,276.66
11065,Hawkinsville,GA,1610,9332.41,10138.66,4526.82,5039.89,2221.74,2351.66,1195.13,1286.37,798.78,845.44,299.14,322.5,276.92,280.12
11066,Hazlehurst,GA,1635,9364.82,10773.01,4036.07,5017.83,2377.34,2480.91,1282.58,1416.9,619.92,694.92,802.61,940.55,306.03,304.81
11067,Hiawassee,GA,2466,7396.44,8066.05,2599.18,3019.17,2548.2,2651.55,1202.55,1309.45,544.48,566.6,166.27,199.44,278.31,275.33
11068,Hinesville,GA,1571,7728.35,8417.49,3274.86,3739.11,2435.15,2564.35,916.98,988.56,424.85,456.06,217.17,201.19,409.25,406.1
11069,Homerville,GA,506,12174.36,13594.71,5589.25,6359.79,2111.61,2286.52,2949.14,3290.88,755.54,842.69,298.2,331.92,370.93,370.78
11070,Jackson,GA,2267,9771.73,10054.15,4574.15,4867.59,2808.32,2804.99,966.66,970.87,502.17,507.92,717.14,702.45,261.07,259.84
11071,Jasper,GA,3940,9314.19,9815.17,4059.19,4501.63,2883.99,2925.14,906.32,914.01,712.41,715.47,495.32,518.54,271.58,270.69
11072,Jesup,GA,3047,10274.26,10922.5,5182.75,5531.68,2822.3,2947.31,1218.99,1329.35,418.27,460.26,265.33,285.95,339.58,340.69
11073,La Grange,GA,7104,8217.96,9007.94,3737.57,4253.34,2198,2294.09,961.07,1053.79,463.58,489.05,589.64,644.56,273.84,276.47
11074,Lakeland,GA,543,9509.33,10865.95,3515.65,4374.73,2148.26,2231.43,1938.23,2135.51,520.63,573.27,923.82,1121.39,492.03,489.81
11075,Lawrenceville,GA,22544,9370.27,9716.45,3893.56,4229.13,2899.01,2907.42,1006.71,1023.63,685.05,691.4,614.62,597.05,289.97,286.73
11077,Louisville,GA,948,10135.3,11104.35,5167.36,5765.09,2499.43,2556.82,1583.31,1731.27,261.01,278.46,452.51,562.91,223.58,256.58
11078,Macon,GA,21881,9818.31,10014.84,4860.21,4988.16,2693.4,2774.62,1038.25,1023.17,498.31,485.32,493.54,514.41,254.33,255.31
11080,Marietta,GA,30617,9402.54,9897.22,3970.31,4492.51,3045.42,3036.35,934.2,940.95,620.09,623.86,603.93,583.16,234.07,231.4
11081,McRae,GA,889,10997.11,12107.74,4476.4,5189.27,2808,2871.14,1512.72,1644.03,1558.99,1749.63,256.71,236.9,309.53,313.1
11082,Metter,GA,1914,9244.73,10356.02,4662.6,5397.86,2224.02,2355.55,1009.39,1113.83,478,533.39,645.11,728.7,251.04,256.83
11083,Milledgeville,GA,2598,9139.33,9650.96,4175.45,4429.4,2497.04,2595.14,1287.19,1386.83,528.07,513.69,424,506.57,233.36,230.93
11084,Millen,GA,918,8360.6,9257.26,4095.67,4749.74,2113.75,2212.78,1277.55,1390.24,349.64,373.95,236.39,243.75,295.32,290.67
11085,Monroe,GA,4128,9382.32,9804.05,4017.22,4412.03,2776.71,2811.15,1029.06,1042.5,681.21,686.76,612.99,583.02,284.09,288.01
11086,Montezuma,GA,846,7849.83,8517.09,3799.85,4193.68,1755.01,1851.11,1115.74,1212.23,468.01,477.65,485.27,550.71,209.49,215.82
11088,Moultrie,GA,4368,8270.81,9180.38,4049.52,4583.87,1863.54,1955.03,1342.26,1493.45,262.22,291.93,395.88,496.2,351.08,357.99
11089,Nashville,GA,1301,9012.47,10013.33,4430.24,5098.99,2160.85,2265.16,1426.14,1588.44,356.92,394.48,206.29,239.68,395.45,393.95
11090,Newnan,GA,9835,8633.16,9200.88,3445.2,3915.55,2569.54,2641.74,952.05,961.2,715.15,722.62,712.61,726.74,276.49,276.59
11091,Ocilla,GA,665,7892.41,8953.13,3589.4,4236.66,1808.4,1887.88,1131.09,1259.23,284.65,313.36,682.45,855.71,410.53,420.43
11092,Perry,GA,2084,9173.67,9575.52,4116.1,4397.56,2852.18,2957.41,1115.3,1135.47,378.65,383.88,403.93,395.96,318.81,315.88
11093,Quitman,GA,1091,8676.23,10122.45,4126.38,5158.07,1979.5,2090.79,1560.22,1729.74,222.68,247.09,504.61,604.17,297.07,294.31
11094,Reidsville,GA,486,10964.16,11963.71,5265.64,5887.89,2719.1,2862.96,1133.88,1232.13,539.38,606.23,1080.3,1162.98,313.29,309.74
11095,Richland,GA,541,8714.32,9867.61,4210.7,5016.74,1893.32,2040.85,1436.39,1544.06,278.82,282.53,602.62,683.17,308.62,313.7
11096,Riverdale,GA,9088,9122.66,9419.56,4075.86,4388.31,2774.12,2774.23,867.8,876.79,559.81,563.22,675.8,627.96,254.8,260.7
11098,Rome,GA,19414,9548.09,10334.44,4339.5,4861.93,2496.98,2603.17,957.92,1013.84,948.29,985.5,525.46,597.86,315.57,316.95
11099,Roswell,GA,17834,9615.39,10012.19,3474.03,3904.47,3278.68,3273.82,1109.72,1123.42,833.98,841.84,648,612.88,260.63,256.86
11100,Royston,GA,3560,8016.06,8813.07,3588.13,4078.47,2218.06,2320.79,838.11,901.19,761.27,846.97,368.68,419.45,261.97,277.54
11101,Sandersville,GA,2423,7901.38,8604.81,3858.52,4290.32,2099.56,2196.92,1157.36,1266.38,260.04,272.84,292.32,347.54,253.97,252.79
11102,Savannah,GA,29518,8664.19,9234.3,3875.69,4247.82,2608.42,2733.63,1047.06,1096.49,367.96,389.09,541.44,544.05,254.64,252.13
11103,Smyrna,GA,3903,8876.66,9368.4,3853.03,4331.46,2835.37,2869.24,903.64,910.6,565.39,568.4,505.53,477.73,214.95,212.77
