County ID,County name,Medicare enrollees (2010),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2010)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2010)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2010)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2010)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2010)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2010)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2010)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2010)"
51021,VA-Bland County,830,10290.49,11364.88,4688.64,5408.36,2790.27,2866.75,1537.39,1702.01,600.57,661.82,,,321.77,322.94
51023,VA-Botetourt County,3867,7675.31,8269.57,3877.26,4232.96,2025.78,2161.67,894.35,940.66,404.53,425.83,212.08,244.26,254,256.44
51520,VA-Bristol city,1956,8690.72,9943.32,3967.17,4883.18,2105.66,2235.2,808.84,891.98,1223.56,1349.99,163.76,161.63,437.41,437.63
51025,VA-Brunswick County,2185,7877.03,8604.8,4175.53,4623.85,1928.15,2084.39,1072.64,1155.14,251.29,273.66,,,236.51,236.48
51027,VA-Buchanan County,2282,8212.31,9350.01,3966.29,4729.49,1732.06,1875.77,1126.43,1236.03,805.34,886.97,,,361.56,366.78
51029,VA-Buckingham County,1515,8326.09,8454.16,4366.22,4295.05,1789.64,1851.51,1226.77,1293.63,443.01,471.4,,,228.83,233.24
51530,VA-Buena Vista city,1040,7819.56,8189.62,3933.64,3975.21,1786.55,1913.54,1200.86,1309.6,309.46,337.07,,,300.94,298.88
51031,VA-Campbell County,4219,7595.52,8458.62,3794.96,4406.4,1995.4,2110.13,845.55,912.91,372.04,402.27,371.62,410.1,221.58,223.84
51033,VA-Caroline County,2581,9049.49,9210.07,4604.17,4666.29,2462.08,2569.15,1018.87,1007.42,368.48,360.31,400.71,426.55,223.58,222.64
51035,VA-Carroll County,4057,8233.05,9002.4,3789.61,4026.83,1949.51,2269.39,1077.63,1164.76,841.31,926.79,241.75,278.92,366.01,369.65
51036,VA-Charles City County,558,7132.2,7763.27,3254.42,3666.15,2199.58,2367.11,919.44,942.01,285.45,294.24,,,172.36,175.36
51037,VA-Charlotte County,1294,6689.46,7285.13,3366.21,3753.82,1655.54,1721.17,1028.99,1118.12,233.85,253.9,,,205.22,207.14
51540,VA-Charlottesville city,186,5736.01,6117.42,,,1315.07,1425.18,1370.45,1403.68,,,,,,
51550,VA-Chesapeake city,17912,8283.26,9159.24,3626.26,4228.26,2597.09,2772.07,1026.7,1074.19,553.73,577.62,201.38,225.99,274.65,276.1
51041,VA-Chesterfield County,25048,7919.95,8533.22,3695.91,4113,2323.44,2477.67,918.69,934.9,459.63,467.93,299.44,318.12,220.19,220.26
51043,VA-Clarke County,1883,7576.79,8086.87,3649.39,3889.53,2037.15,2328.18,889.91,876.89,260.52,257.67,528.79,518,211.34,213.53
51570,VA-Colonial Heights city,3325,7831.83,8383.63,3896.67,4220.66,2216.76,2401.57,804.47,817.68,398.03,405.4,305.49,326.14,208.09,208.16
51580,VA-Covington city,2339,7981.84,8902.88,4146.17,4773.38,2002.73,2129.02,1062.15,1149.84,321.07,349.6,237.7,292.08,201.5,201.22
51045,VA-Craig County,762,8050.36,9018.71,3815.86,4555.24,2124.48,2248.98,1108.5,1166.52,453.1,477.01,,,312.22,312.77
51047,VA-Culpeper County,4484,8535.27,8701,4540.82,4452,2267.64,2449.73,1106.62,1149.6,283.09,291.42,127.6,147.9,185.18,184.61
51049,VA-Cumberland County,683,6819.83,7582.98,3003.11,3505.55,1899.38,1998.96,880.34,927.7,382.51,403.82,,,201.91,222.59
51590,VA-Danville city,8487,7903.03,8483.68,4049.2,4441.74,2379.5,2475.29,875.4,937.7,241,260.86,75.02,85.79,310.13,310.11
51051,VA-Dickenson County,1817,10409.49,11706.89,4763.49,5583.02,2181.43,2334.53,1438.02,1587.51,1501.91,1655.9,,,412.01,422.15
51053,VA-Dinwiddie County,1844,9265.25,9766.11,4789.74,5094.54,2432.74,2602.08,977.96,997.17,440.22,447.13,282.66,296.14,335.27,332.54
51595,VA-Emporia city,1551,8388.57,9175.59,4749.59,5241.97,2017.05,2214.83,978.47,1057.25,287.96,315.35,,,254.49,254.75
51057,VA-Essex County,1467,7602.4,8226.22,3548.01,3913.55,2116.63,2221.21,1008.39,1070.31,320.79,342.18,,,252.95,249.39
51059,VA-Fairfax County,73196,8019.79,7735.66,3335.56,3310.71,2746.03,2563.7,917.47,875.53,434.56,413.17,420.46,407.68,155.73,155.11
51610,VA-Falls Church city,1188,8173.55,7745.58,3456.22,3299.44,2780.57,2613.48,938.66,893.28,517.23,492.51,,,142.23,140.62
51061,VA-Fauquier County,6243,8582.71,8685.96,4168.86,4240.59,2397.49,2520.8,1141.15,1082.94,333.85,315.92,341.06,322.94,187.56,187.03
51063,VA-Floyd County,2105,7605.71,8325.38,3788.69,4158.73,1977.15,2187.63,857.95,915.8,525.42,566.47,,,275.3,276.82
51065,VA-Fluvanna County,3812,7630.85,7859.76,3548.68,3614,1842.91,1941.59,1200.13,1234.38,472.4,485.16,381.46,401.7,192.71,190.96
51620,VA-Franklin city,1809,7083.51,7768.85,3254,3714.17,2155.78,2262.76,1109.07,1187.22,273.8,295.75,,,248.65,249.21
51067,VA-Franklin County,6347,7241.69,7917.86,3611.07,3955.45,1852.45,2080.71,952.42,999.83,346.37,364.06,235.59,269.61,233.42,236.07
51069,VA-Frederick County,5199,7719.62,8089.69,3792.97,4006.64,2072.57,2227.85,1054.66,1048.21,228.92,227.95,333.17,337.11,211.84,212.06
51630,VA-Fredericksburg city,2076,9581.42,9398.61,5082.5,4818.22,2610.95,2779.93,951.98,905.39,424.06,407.03,315.58,305.72,204.11,203.12
51640,VA-Galax city,2810,8547.22,9258.27,4187.33,4384.61,1936.77,2261.62,973.32,1055.99,941.81,1036.66,,,358.64,361.57
51071,VA-Giles County,2459,8477.01,9202.83,4528.16,4877.02,2084.19,2316.55,1012.34,1094.81,453.91,491.81,,,310.82,313.3
51073,VA-Gloucester County,4730,6789.25,7522.66,2960.26,3461.19,1956.87,2088.17,1121.71,1172.06,269.58,280.62,263.31,304.02,199.08,202.02
51075,VA-Goochland County,2172,7131.65,7667.77,3287.99,3677.1,2234.12,2349.82,879.57,894.66,338.08,344.71,,,193.3,192.81
51077,VA-Grayson County,2229,8547.53,9352.88,4197.97,4499.45,1778.29,2062.26,1033.52,1122.16,1053.38,1161.15,,,419.41,424.05
51079,VA-Greene County,1779,8474.66,8478.68,4431.81,4239.6,1812.28,1926.6,1182.58,1214.75,453.03,463.8,435.04,467.18,187.07,187.7
51081,VA-Greensville County,351,8936.61,9952.85,4658.91,5218.94,2006.62,2259.39,1453.78,1565.86,520.89,566.51,,,188.27,233.66
51083,VA-Halifax County,4979,7835,8370.44,4071.2,4393.53,1990.91,2066.8,1183.32,1283.72,200.88,219.13,140.91,163.33,259.99,258.63
51650,VA-Hampton city,12554,7621.13,8204.5,3168.03,3545.92,2489.05,2586.68,1120.53,1172.55,394.74,411.48,202.32,230.42,274.26,276.15
51085,VA-Hanover County,12129,8327.16,8903.82,3874.21,4246.32,2367.04,2516.01,946.55,962.99,469,477.19,411.93,446.65,260.17,258.05
51660,VA-Harrisonburg city,5246,7499.67,8200.7,4064.93,4540.33,1738.3,1897.34,1227.57,1267.54,205.14,210.99,110.15,124.07,178.04,178.05
51087,VA-Henrico County,28222,8196.04,8777.85,4050.73,4458.14,2248.24,2381.99,982.79,999.33,421.85,429.73,285.17,301.53,218.69,218.41
51089,VA-Henry County,5178,7432.29,8260.39,3903.72,4343.43,1745.81,1992.18,972.92,1054.74,387.36,420.56,145.02,168.48,263.23,265.77
51091,VA-Highland County,470,6485.32,6708.73,3418.11,3365.49,1258.83,1372.1,1317.85,1439.84,,,,,183.84,185.15
51670,VA-Hopewell city,3145,8657.51,9377,4472.41,4984.11,2318.85,2495.26,941.85,958.8,431.26,438.62,237.5,246.88,252.87,253.22
51093,VA-Isle of Wight County,3711,7664.82,8304.49,3359.17,3754.66,2342.78,2484.71,1094.57,1147.04,357.02,373.28,254.39,289.02,245.38,246.34
51095,VA-James City County,6832,7408.49,7922.87,2845.27,3176.41,2623.95,2723.52,1060.41,1102.22,419.26,436.61,228.55,260.22,173.76,174
51097,VA-King and Queen County,939,7392.65,7982.17,3195.48,3590.49,2122.32,2226.09,1191.12,1241.2,372.98,389.65,,,231.55,231.17
51099,VA-King George County,1847,8800.34,8815.75,4326.44,4160.62,2552.94,2724.25,854.37,822.66,296.22,284.87,579.86,643.31,233.95,234.35
51101,VA-King William County,1604,8322.9,9083.23,3895.23,4349.85,2297.78,2533.77,1043.26,1069.21,551.86,569.82,,,249.42,248.5
51103,VA-Lancaster County,2420,6220.39,6720.73,2503.85,2665.64,2044.39,2238.35,985.81,1049.25,267.46,289.71,254.46,311.74,172.36,175.31
51105,VA-Lee County,2467,9953.75,11260.7,5315.01,6284.81,2129.99,2241.18,1052.37,1160.06,1105.14,1219.37,,,342.79,348.39
51678,VA-Lexington city,2266,6669.71,6865.51,3162.09,3071.87,1766.47,1912.06,964.42,1044.51,334.93,362.18,176.2,209.89,270.25,270.44
51107,VA-Loudoun County,13919,8421.64,8421.04,3417.63,3517.86,2809.03,2798.3,978.87,932.74,453.12,429.96,567.94,547.72,190.75,189.17
51109,VA-Louisa County,4382,7654.25,7859.44,3794.34,3769.77,2006.32,2178.06,993.8,1022.11,363.33,368.46,287.44,307.22,203.58,207.54
51111,VA-Lunenburg County,2249,7722.85,8386.28,3792.14,4216.28,1980.19,2070.97,1051.84,1129.16,352.15,374.4,254.27,305.63,289.99,289.36
51680,VA-Lynchburg city,10758,7595.8,8445.87,3792.86,4417.62,2083.03,2176.54,788.58,849.68,366,396.34,339.53,371.45,225.6,228.35
51113,VA-Madison County,1568,7405.73,7622.75,3628.56,3637.93,1963.11,2055.85,1049.56,1094.19,248.32,260.27,,,168.95,171.44
51683,VA-Manassas city,126,6315.33,6542.14,,,1854.42,1904.74,466.58,443.03,,,,,,
51685,VA-Manassas Park city,1298,9149.89,9144.69,4544.32,4626.1,2506.67,2519.19,927.39,878.69,480.48,454.77,,,248.87,252.75
51690,VA-Martinsville city,4554,6801.81,7549.65,3415.72,3834.98,1686.95,1893.41,1068.04,1152.03,318.83,345.91,71.79,86.29,251.35,251.05
51115,VA-Mathews County,2146,6796.24,7353.03,2938.37,3279.05,1913.62,2037.66,1194,1249.08,291.42,305.01,186.31,212.64,244.27,243.12
51117,VA-Mecklenburg County,5043,8111.93,8690.64,4293.44,4582.94,1817.99,1940.57,1329.2,1436.46,192.06,210.02,213.56,258.93,255.3,257.91
51119,VA-Middlesex County,1451,6547.41,7181.87,2542.5,2863.26,2041.1,2214.05,1149.23,1218.27,305.27,321.94,,,213.45,213.05
51121,VA-Montgomery County,6966,8037.56,8877.89,3780.29,4299.44,2111.41,2266.12,979.47,1046.62,541.04,585.45,293.68,347.56,333.68,338.14
51125,VA-Nelson County,2398,8430.87,8439.47,4701.09,4488.79,1682.08,1809.58,1188.37,1233.8,321.94,331.66,349.36,382.71,191.42,193.69
51127,VA-New Kent County,2137,8129.09,8732.66,3650.47,4081.4,2491.37,2597.64,929,956.18,532.69,551.97,303.84,330.09,219.44,218.91
51700,VA-Newport News city,14750,7413.31,8006.73,3269.65,3635.47,2281.01,2409.63,1103.71,1155.82,347.17,362.44,198.64,224.53,232.14,235.78
51710,VA-Norfolk city,16540,8546.57,9223.47,3963.11,4376.67,2601.52,2770.92,1076.79,1127.21,471.66,492.52,205.97,226.22,266.52,267.87
51131,VA-Northampton County,2179,6851.38,7679.87,2796.76,3281.81,1893.34,2023.74,1132.55,1229.75,449.17,487.47,377.61,442.6,218.21,218.34
51133,VA-Northumberland County,3794,6570.64,7116.97,2758.1,2979.36,2023.35,2212.48,957.52,1023.64,263.83,283.06,346.21,400.64,223.32,222.61
51720,VA-Norton city,651,12508.49,13824.31,6803.37,7730.73,2744.02,2864.41,1092.84,1203.81,1400.33,1544.72,,,416.71,422.55
51135,VA-Nottoway County,2209,8037.4,8849.17,3806.89,4367.43,2324.79,2462.56,928.65,971.49,415.75,430.44,283.82,340.56,299.09,298.24
51137,VA-Orange County,4824,7834.63,7736.14,3948.08,3697.28,2233.29,2344.86,940.97,963.6,298.37,297.37,180.05,192.74,202.76,202.71
51139,VA-Page County,3172,7641.93,8412.24,4062.42,4563.95,1397.5,1533,1413.52,1502.28,366.05,369.95,182.93,217.6,221.57,223.34
51141,VA-Patrick County,2917,7965.77,8609.73,3930.07,4199.85,1674.06,1882.69,1355.93,1469.22,446.15,489.62,276.27,280.44,283.18,284.86
51730,VA-Petersburg city,3826,8251.63,8860.95,4109.31,4553.76,2378.83,2518.24,991.68,1010.4,354.56,359.79,207.78,219.63,249.67,250.34
51143,VA-Pittsylvania County,5627,7334.12,8055.86,3714.5,4206.33,2093.25,2211.89,821.77,883.87,260.19,281.74,168.66,195.16,272.62,275.6
51735,VA-Poquoson city,1619,8228.22,8774.47,3584.37,3971.28,2549.63,2617.49,1104.39,1155.16,528.22,551.72,,,213.65,215.81
51740,VA-Portsmouth city,9271,8016.38,8701.69,3418.88,3833.37,2556.71,2727.11,1094.45,1144.68,520.09,542.11,226.22,245.46,249.84,250.75
51145,VA-Powhatan County,2266,7215.91,7853.2,3275.01,3736.8,2145.19,2276.61,758.19,771.66,448.92,455.56,298.33,321.02,289.62,294.24
51147,VA-Prince Edward County,2033,7605.83,8443.64,3821.85,4418.65,1988.92,2085.88,1058.08,1146.79,295.87,313.44,226.76,260.1,230.33,231.62
51149,VA-Prince George County,4197,8817.84,9414.73,4520.55,4904,2366.15,2545,1021.38,1040.53,363.21,369.42,311.63,335.14,244.87,242.51
51153,VA-Prince William County,19968,8297.16,8217.11,3705.19,3716.42,2549.8,2546.82,952.95,905.29,458.19,434.04,442.11,423.17,201.02,200.88
51155,VA-Pulaski County,4306,9005.86,10163.98,4348.29,5007.23,2199.98,2494.76,1040.52,1122.44,781.14,846.57,305.84,365.1,352.85,355.21
51750,VA-Radford city,2055,8069.66,8908.96,3748.73,4167.08,2161.61,2422.86,1016.97,1091.75,611.91,659.3,,,321.18,323.31
51157,VA-Rappahannock County,1439,8211.1,8460.2,4023.54,4022.83,2234.14,2472.77,1111.33,1078.19,254.73,248.49,,,198.01,209.67
51760,VA-Richmond city,11688,7947.52,8442.97,3949.61,4305.16,2155.63,2267.04,958.44,975.07,395.77,402.7,282.86,293.66,226.22,225.61
51159,VA-Richmond County,1260,7565.88,8212.29,3287.09,3660.99,2275.78,2406.4,1032.62,1102.29,293.97,317.46,,,262.86,265.1
51770,VA-Roanoke city,10472,7762.74,8488.71,3889.4,4360.65,2037.14,2190.84,953.04,995.99,397.88,418.9,225.44,258.3,267.48,269.23
51161,VA-Roanoke County,11672,7478.52,8122.57,3620.48,4029.56,2136.5,2280.58,942.84,985.94,369.86,389.67,183.46,209.11,224.17,224.72
51163,VA-Rockbridge County,1399,6714.31,7057.37,3317.24,3391.45,1497.3,1596.49,1094.86,1185.35,386.99,418.78,,,208.3,211.72
51165,VA-Rockingham County,6295,6665.69,7319.27,3501.93,3959.5,1523.02,1649,1023.76,1060.22,274.87,282.86,133.65,152.9,207.1,208.86
51167,VA-Russell County,3585,9185.49,10462.52,4135.22,5006.84,1953.06,2060.49,1042.69,1149.89,1407.12,1551.43,436.03,524.75,363.33,363.08
51775,VA-Salem city,5341,6879.58,7665.18,3186.19,3722.02,2018.79,2177.27,912.82,955.69,386.31,406.9,159.49,183.43,217.88,221.32
51169,VA-Scott County,2062,8930.21,10051.55,4429.3,5238.25,2406.99,2547.05,734.91,811.44,853.71,941.94,,,376.19,377.92
51171,VA-Shenandoah County,6081,7679.61,8017.61,3852.33,3940.64,1690.77,1815.32,1348.69,1412.81,241.92,241.85,348.57,404.27,186.06,186.98
51173,VA-Smyth County,4504,8522.45,9584.91,3820.54,4565.23,2169.16,2247.9,1104.06,1215.97,700.53,771.81,351.32,421.35,391.1,394.54
51175,VA-Southampton County,1603,6746.42,7429.55,3182.6,3642.16,2115.26,2243.71,890.92,955.92,263.32,280.18,,,262.07,267.01
51177,VA-Spotsylvania County,8812,10038.12,9868.72,5117.64,4921.75,2804.54,2910.51,926.36,881.85,497.65,476.27,499.7,482.8,213.23,212.64
51179,VA-Stafford County,7316,10439.07,10349.11,5482.9,5350.54,2840.01,2963.33,960.39,910.72,535.36,511.58,417.05,399.12,223.99,226
51790,VA-Staunton city,5370,7519.63,8088.79,3511.56,3749.8,1717.69,1837.07,1581.99,1723.63,285.89,306.29,216.59,263.18,206.15,208.31
51800,VA-Suffolk city,7225,7929.92,8625.04,3467.85,3931.71,2520.29,2654.05,1039.41,1088.23,444.67,464.05,212.62,237.53,265.56,265.77
51181,VA-Surry County,732,8220.75,8793.19,4031.14,4400.28,2610.55,2760.14,1102.69,1144.98,270.2,279.69,,,191.72,194.34
51183,VA-Sussex County,1220,8761.52,9350.26,4785.12,5230.42,2360.01,2467.45,951.4,980.85,308.88,317.6,,,216.95,217.91
51185,VA-Tazewell County,5606,9355.18,10527.06,4396.15,5142.74,2160.66,2266.88,1091.82,1213.1,844.92,931.73,591.4,724.89,340.14,345.37
51810,VA-Virginia Beach city,36214,8243.57,9175.81,3520.6,4169.22,2739.87,2920.03,1008.16,1055.76,481.55,503.58,254.19,288.15,229.14,230.4
51187,VA-Warren County,3729,7852.51,7999.86,3886.29,3885.32,1895.38,2083.94,1112.65,1077.31,314.25,313.66,440.95,429.51,203.23,204.12
51191,VA-Washington County,6327,8461.82,9584.9,3769.31,4537.98,2073.94,2182.76,1043.61,1148.05,977.95,1078.16,302.26,359.33,336.39,337.35
51820,VA-Waynesboro city,4599,7897.13,8326.96,3823.99,3846.73,1716.85,1900.62,1603.94,1742.21,266.9,286.45,266.61,327.4,209.58,212.2
51193,VA-Westmoreland County,2866,8184.86,8469.44,3900.35,3955.88,2467.61,2616.83,972.84,1004.87,309.69,315.49,299.2,345.56,239.2,240.89
51830,VA-Williamsburg city,7224,7592.92,8138.12,2919.47,3269.15,2631.45,2734.23,1158.75,1205.09,462.03,480.31,244.56,275.63,179.63,177.49
51840,VA-Winchester city,5749,7607.85,7949.01,3748.7,3943.67,2192.14,2332.61,885.69,881.41,278.04,276.41,326.66,333.21,164.99,167.55
51195,VA-Wise County,3809,10320.02,11513.37,5083.64,5932.24,2425.42,2527.85,1027.3,1131.69,1253.51,1382.61,169.86,192.05,429.03,432.52
51197,VA-Wythe County,3851,8170.72,9084.87,3690.32,4138.2,2156.3,2420.66,1063.06,1158.69,716.68,785.75,227.19,266.73,325.74,327.3
51199,VA-York County,5150,7649.94,8297.44,3168.74,3607.08,2403.86,2520.18,1180.05,1233.71,400.66,418.14,226.43,255.97,226.71,223.97
