HRR #,HRR name,State,Medicare enrollees (2010),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2010)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2010)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2010)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2010)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2010)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2010)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2010)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2010)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2010)"
262,Tupelo,MS,46446,8525.87,9644.82,3858.29,4522.3,1961.26,2097.2,1225.45,1384.99,672.48,760.54,417.87,486.23,384.22,388.03
274,Billings,MT,61977,7183.21,7621.98,3430.05,3632.54,1522.78,1622.72,1562.25,1652.1,196.27,207.69,212.78,240.98,242.36,247.52
275,Great Falls,MT,16672,7584.4,8148.07,3744.12,4050.21,1882.72,2011.41,1232.31,1333.01,245.9,264.6,203.58,210.15,257.87,258.68
276,Missoula,MT,43162,6756.78,7344.48,3093.61,3418.7,1599.9,1721.76,1311.51,1404.24,249.8,266.1,238.15,263.58,240.36,246.77
309,Asheville,NC,92368,7574.07,8099.55,3509.58,3747.73,2089.14,2311.28,926.73,970.46,401.88,418.82,359.13,357.88,279.87,284.04
311,Charlotte,NC,216372,8674.35,9168.52,3978.32,4210.6,2422.14,2628.45,1078.59,1114.02,488.48,506.81,396.45,396.18,310.85,312.19
312,Durham,NC,131303,8220.51,8601.21,4009.12,4054.81,2137.35,2394.22,1180.91,1236.47,331.31,344.27,313.6,326.63,251.55,254.39
313,Greensboro,NC,45050,7772.02,8187.39,3829.4,3938.25,2112.64,2360.11,747.91,773.4,458.36,474.11,384.66,402.61,237.63,241.06
314,Greenville,NC,97978,8589.91,8922.55,4215.78,4126.1,2405.63,2731.82,1051.92,1106.38,340.97,357.71,326.11,355.59,257.69,259.73
315,Hickory,NC,33267,8290.85,8858.04,3563.48,3825.67,2254.33,2501.31,1094.88,1144.76,533.02,559.09,529.39,507.01,318.2,320.81
318,Raleigh,NC,168025,8695.85,9120,4162.5,4257.65,2494.44,2779.59,1066.93,1091.04,400.33,409.34,332.1,343.54,248,251.3
319,Wilmington,NC,55758,8863.11,9377.17,3863.4,3948.25,2813.38,3184.79,1021.16,1060.53,403.31,417.17,495.81,491.47,276.94,279.72
320,Winston-Salem,NC,92840,8973.26,9389.09,4412.84,4464.81,2238.08,2516.54,1112.89,1174.58,537.74,568.22,365.26,354.38,306.41,309.38
321,Bismarck,ND,29112,6870.84,7753.91,3339.94,3890.48,1659.96,1811.61,1467.99,1618.4,127.24,139.98,72.64,86.89,218.68,220.23
322,Fargo/Moorhead MN,ND,50274,7134.96,7731.71,3477.98,3861.14,1714.46,1826.84,1364.15,1417.09,176.53,183.32,191.78,224.22,220.05,223.25
323,Grand Forks,ND,17301,7515.97,8046.33,3793.76,4097.02,1356.52,1469.13,1882.91,1964.47,150.43,153.44,121.64,145.21,233.73,235.32
324,Minot,ND,16386,6921.64,7765.91,3557.62,4046.16,1263.15,1407.28,1819.52,2012.8,76.62,83.48,52.25,57.65,177.35,182.12
277,Lincoln,NE,69099,8226.97,8862.25,3957.41,4372.27,2033,2145.14,1502.75,1572.04,260.2,268.07,227.34,252.96,257.97,260.36
278,Omaha,NE,134012,8318.15,8764.79,4215.21,4475.26,1892.88,1993.55,1430.3,1483.9,304.29,310.6,241.04,259.05,239.82,244.44
281,Lebanon,NH,56672,8079.96,7427.33,4110.4,3479.12,1135.26,1189.73,2050.65,1977.38,448.33,437.26,186.11,188.31,175.18,175.47
282,Manchester,NH,93506,8448.31,8326.23,4099.07,4071.49,1868.52,1897.74,1514.46,1430.6,531.39,503.81,253.48,240.01,192.59,190.79
283,Camden,NJ,325054,10920.58,10208.74,5307.9,4999.97,3648.92,3398.52,959.55,872.93,417.05,379.05,374.55,347.01,214.68,213.02
284,Hackensack,NJ,127793,11474.14,9953.37,5904.67,5017.13,3689.26,3332.35,1071.95,902.2,399.36,335.52,226.15,187.12,212.28,209.08
285,Morristown,NJ,105141,9788.4,8931.43,4804.21,4385.19,3474.5,3162.98,638.73,577.06,357.36,323.39,318.4,289.52,185.05,183.67
288,New Brunswick,NJ,95611,10578.79,9513.99,5360.17,4749.75,3719.8,3380.7,710.17,645.35,360.37,328.4,236.94,221.1,195,192.81
289,Newark,NJ,114791,11227.01,9764.29,6043.44,5107.55,3683.45,3322.8,803.91,712.9,342.97,305.69,228.05,199.63,200.24,197.88
291,Paterson,NJ,37551,11235.07,9670.41,5832.33,4850.74,3668.55,3324.79,890.36,760.32,347.09,293.97,304.32,249.44,221.96,222.67
292,Ridgewood,NJ,43666,11066.09,9830,5496.9,4833.32,3739.99,3418.62,991.67,841.63,428.69,361.41,202.92,171.93,212.5,209.08
293,Albuquerque,NM,126526,7138.29,7167.39,3296.36,3208.42,1829.25,1897.53,947.89,964.13,433.93,440.27,372.14,392.55,262.51,268.36
279,Las Vegas,NV,118132,11260.25,10734.03,5534.7,5312.98,3377.69,3291.54,773.59,700.65,873.59,778.2,468.27,401.56,276.91,277.25
280,Reno,NV,71109,8212.27,7998.97,4018.07,3915.62,2209.96,2172.65,1070.35,1007.23,339.63,322.9,262.54,267.97,284.14,286.36
295,Albany,NY,176877,8292.71,8382.51,4078.47,4122.66,2495.32,2517.39,974.61,991.71,339.32,341.26,205.08,209.29,205.39,204.75
296,Binghamton,NY,40594,7393.42,7845.41,3484.57,3685.68,1917.52,2067.38,1295.44,1363.61,314.76,330.15,163.72,181.18,237.7,237.7
297,Bronx,NY,54205,13519.26,9883.08,8355.8,5422.93,3341.85,2965.88,992.33,836.37,446.67,374.19,175,143.39,239.68,237.7
299,Buffalo,NY,78968,8053.85,8264.55,4056.81,4145.01,2121.68,2241.05,957.69,975.97,500.89,500.13,208.69,197.05,214.07,214.71
300,Elmira,NY,35131,8063.27,8880.24,4143.67,4723.89,2248.81,2376.34,1111.9,1183.93,273.58,291.47,90.02,103.53,235.91,235.83
301,East Long Island,NY,388867,12027.65,10083.3,6060.84,4841.95,4297.5,3814.19,817.83,694.07,501.59,424.8,160.54,125.33,218.07,215.22
303,Manhattan,NY,311622,13546.93,10311.03,7446.86,4999.23,4199.41,3711.76,944.62,797.36,610.24,512.18,141.84,113.86,237.27,235.21
304,Rochester,NY,62429,7315,7765.56,3630.01,3880.21,1824.63,1944.66,1095.71,1151.64,410.41,429.43,158.92,165.72,220.87,219.96
307,Syracuse,NY,102884,7990.81,8183.71,3969.97,3997.2,2407.89,2546.81,925.16,943.41,367.13,369.68,91.5,97.72,250.12,249.62
308,White Plains,NY,110017,10804.08,9252.71,5518.85,4544.83,3497.78,3172.11,1015.5,860.63,457.51,387.93,164.49,140.26,178.94,177.69
325,Akron,OH,46908,9590.46,10200.47,4995.83,5408.66,2216.01,2317.14,1257.08,1322.85,465.54,489.15,400.93,405.36,243.78,242.91
326,Canton,OH,47292,8846.02,9693.36,4408.58,5034.24,2342.13,2435.42,1206.99,1285.26,384.12,407.01,265.47,289.18,242.62,241.26
327,Cincinnati,OH,118181,9384.65,9826.58,4500.21,4837.34,2434.21,2536.55,1150.71,1178.76,540.82,551.77,515.76,478.85,237.71,238.43
328,Cleveland,OH,176413,9788.38,10417.58,4905.41,5336.97,2306.25,2397.24,1389.45,1457.68,469.12,490.83,460.63,475.98,248.52,247.3
329,Columbus,OH,215509,9669.07,10018.45,4882.4,5087.69,2255.39,2336.8,1303.06,1336.68,564.58,572.33,391.46,409.77,276.03,277.26
330,Dayton,OH,89718,9442,9962.21,4564.99,4946.36,2462.55,2542.68,1187.16,1228.81,569.65,588.05,393.86,392.45,262.16,261.55
331,Elyria,OH,23684,10567.62,11520.87,5572.96,6345.13,2472.93,2551.12,1435.39,1502.64,425.64,443.89,389.4,403.87,269.79,270.83
332,Kettering,OH,32492,9933.21,10356.45,4621.15,4963.05,2674.23,2752.78,1058.02,1083.11,729.69,748.51,587.59,549.81,251.79,251.36
334,Toledo,OH,86285,9878.15,10099.76,5006.9,5151.76,2377.3,2426.47,1388.66,1419.82,424.86,432.11,423.81,413.7,251.2,248.94
335,Youngstown,OH,54804,9969.77,10863.83,5125.4,5786.4,2621.61,2725.45,1278.43,1361.66,437.19,464.59,238.46,251.9,280.58,280.43
336,Lawton,OK,22993,8910.51,9952.91,4056.57,4694.95,2013.83,2134.44,1025.71,1125.63,1199.78,1315.18,347.25,419.95,306.27,308.83
339,Oklahoma City,OK,189659,9547.29,10483.41,4337.99,4903.47,2204.44,2327.23,1011.96,1089.8,1215,1304.77,525.65,609.87,299.66,302.28
340,Tulsa,OK,128077,9129.57,10101.7,4044.38,4608.29,2214.56,2345.27,918.03,989.62,1103.7,1191.73,639.7,756.35,259.65,264.33
341,Bend,OR,21821,7259.67,6995.23,2971.2,2800.44,2357.49,2369,926.28,860.19,365.79,335.52,327.07,315.43,268.45,271.43
342,Eugene,OR,62961,7310.97,7071.33,3474.32,3269.49,1896.26,1935.04,1105.61,1045.63,309.67,291.74,263.87,264.73,243.45,244.27
343,Medford,OR,52901,7205.32,7060.1,3404.82,3259.74,1951.95,2012.28,1043.21,989.11,281.52,267.87,237.41,242.17,263.22,263.77
344,Portland,OR,133501,7922.05,7486.51,3833.33,3496.33,1774.64,1808.56,1343.96,1257.11,376.35,348.39,359.66,338.94,228.92,229.15
345,Salem,OR,14261,7348.42,7198.67,3506.26,3400.57,1961.64,2016.84,1048.82,975.37,327.95,305.26,258.72,254.95,236.7,235.36
346,Allentown,PA,127918,9906.75,9873.03,5126.49,5137.79,2742.8,2765.54,1146.3,1079.08,396.82,382.11,274.17,283,223.05,222.27
347,Altoona,PA,24304,9521.21,10461.26,4484.52,5131.81,2181.33,2267.37,1485.15,1584.75,616.05,654.18,510.56,571.68,231.61,232.84
350,Danville,PA,48929,8196.33,8670.38,4210.76,4430.22,1977.73,2076.78,1141.48,1229.85,372.28,400.48,247.65,281.26,254.34,255.23
351,Erie,PA,69546,8817.75,9534.77,4421.26,4892.58,2157.37,2250.21,1355.8,1455.14,431.54,458.3,200.54,223.35,267.72,268.16
352,Harrisburg,PA,93494,8535.39,8958.77,4217.39,4472.05,2401.84,2467.32,1155.78,1212.89,267.39,278.42,279.79,311.72,210.34,210.08
354,Johnstown,PA,13647,10548.77,11332.99,5534.8,6018.49,2285.22,2344.09,1324.83,1421.19,626,672.66,491.25,568.04,254.91,256.76
355,Lancaster,PA,60938,8272.32,8593.66,3877.99,4190.25,2399.14,2432.72,1122.24,1115.14,305.73,302.19,362.92,348.82,200.43,199.89
356,Philadelphia,PA,299317,10808.44,10245.34,5283.49,5029.98,3333.27,3156.92,1121.89,1052.11,520.96,488.04,356.87,328.18,212.61,211.19
357,Pittsburgh,PA,178026,9953.81,10752.62,5134.3,5660.61,2382.34,2478.62,1207.97,1296.56,584.28,625.56,368.05,401.42,262.39,263.35
358,Reading,PA,54246,9393.47,9673.65,4875.66,5074.34,2592.29,2624.46,1116.48,1136.17,392.44,401.22,223.66,237.88,206.66,207.64
359,Sayre,PA,22734,7832.63,8452.43,4100.67,4485.26,1920.62,2017.91,1144.68,1233.26,271.18,291.64,144.92,167.73,247.23,249.18
360,Scranton,PA,40053,9273.55,9802.99,4684.05,5062.21,2696.94,2732.83,753,802.72,543.52,586.45,350.8,371.43,234.86,234.51
362,Wilkes-Barre,PA,30888,9108.17,9789.17,4621.84,5125.79,2576.13,2628.49,656.29,702.12,709.96,769.25,287.22,302.78,248.22,246.39
363,York,PA,42235,8714.28,8842.18,4399.46,4418.05,2406.08,2459.9,1201.57,1226.01,231.09,236.94,259.79,282.32,213.05,212.16
364,Providence,RI,89915,9916.59,9206.9,4989.83,4515.93,2546.6,2480.41,1212.5,1128.13,595.44,555.19,377.66,336.71,187.44,187.41
365,Charleston,SC,113725,8811.06,9347.29,3848.54,4164.67,2641.84,2765.46,1100.38,1148.76,504.73,524.06,461.04,497.22,264.82,261.13
366,Columbia,SC,117676,8601.36,9164.61,3949.71,4271.63,2437.34,2546.2,998.42,1060.23,433.01,457.57,543.01,593.31,269.24,266.91
367,Florence,SC,41038,8882.99,9768.35,4260.72,4822.97,2258.85,2406.39,1149.13,1237.65,308.1,329.69,660.81,735.39,302.73,302.92
368,Greenville,SC,90213,8584.58,8973.33,4018.65,4286.6,2402.94,2529.7,988.56,1004.19,426.43,427.92,478.98,458.86,269.67,265.82
369,Spartanburg,SC,37054,8524.15,9082.09,4176.84,4528.87,2086.65,2235.5,1045.12,1086.16,414.34,422.92,521.27,529.72,281.5,280.46
370,Rapid City,SD,24676,7227.01,7295.65,3824.92,3734.04,1676.32,1817.19,1156.12,1160.07,178.69,178.04,118.4,127.24,249.52,253.52
371,Sioux Falls,SD,101127,7282.84,7842.21,3584.39,3891.03,1641.05,1784.32,1538.12,1620.45,137.11,144.79,164.26,179.73,234.68,236.39
373,Chattanooga,TN,70277,9196.07,10052.77,4008.6,4659.45,2478.09,2616.35,983.29,1044.47,799.28,849.5,620.74,581.9,326.65,325.22
374,Jackson,TN,44278,9366.48,10373.24,4304.99,4970.72,2263.03,2386.52,1137.71,1232.35,1097.55,1198.65,208.79,231.46,356.52,358.13
375,Johnson City,TN,26204,9194.51,10107.72,4681.47,5214.12,2255,2405.31,901.89,992.03,656.52,729.14,387.36,454.25,332.24,336.01
376,Kingsport,TN,45674,8993.32,10161.81,4282.09,5096.68,2174.69,2294.48,976.03,1074.99,967.86,1069.34,283.05,330.14,358.47,361.43
377,Knoxville,TN,127711,8951.79,10227.3,4028.48,4922.45,2402.88,2527.78,993.82,1108.77,978,1088.53,253.04,298.19,321.44,320.73
379,Memphis,TN,160285,9273.61,9997.32,4433.69,4916.35,2518.01,2607.1,949.76,1010.09,710.94,760.45,348.78,389.48,307.22,307.69
380,Nashville,TN,232853,9470.04,10261.86,4586.09,5114.22,2413.15,2568.81,1000.16,1052.5,911.8,955.35,281.57,295.54,297.67,297.97
382,Abilene,TX,39386,9205.88,10245.52,4145.24,4853.8,2168.22,2288.9,1171.95,1273.16,1011.97,1063.57,429.05,493.21,305.81,306.58
383,Amarillo,TX,46750,9128.18,10126.42,3989.03,4530.79,2515.02,2804.77,968.09,1044.69,931.25,990.83,448.59,477.9,286.85,290.38
385,Austin,TX,112420,9643.73,10073.98,4174.96,4527.71,2851.11,2878.88,947.96,965.88,949.56,965.81,470.77,493.03,261.2,259.69
386,Beaumont,TX,45705,10411.34,11274.77,4452.11,5096.39,2723.73,2788.51,1069.23,1144.02,1381.97,1456.28,498.83,497.12,286.01,287.61
388,Bryan,TX,20398,9441.93,9948.24,4279.11,4598.08,2401.95,2489.68,1030.08,1067.82,1143.14,1174.38,347.2,377.27,237.23,238.26
390,Corpus Christi,TX,40535,11401.64,12195.38,4733.29,5194.79,3059.39,3138.22,1053.26,1125.49,1720.24,1841.56,460.73,518.03,310.18,309.59
391,Dallas,TX,319082,11063.69,11484.39,4819.58,5148.54,2894.92,2938.57,957.37,974.86,1569.49,1589.71,537.98,550.2,302.49,301.67
393,El Paso,TX,77656,8713.76,9198.67,3848.4,4092.21,2261.84,2332.22,909.37,968.53,912.21,972.42,418.82,462.78,313.67,315.36
394,Fort Worth,TX,132556,11033.27,11508.92,4944.97,5368.46,2946.35,2970,923.23,946.63,1280.13,1291.34,671.15,668.38,304.47,304.39
396,Harlingen,TX,41719,12735.1,12911.21,5455.92,5292.56,2869.76,2979.87,1052.9,1096.32,2316.37,2420.12,295,333.67,333.41,333.6
397,Houston,TX,375199,11418.82,11567.23,5224.54,5364.94,2998.04,3011.76,1185.13,1190.93,1341.61,1328.83,397.51,398.02,265.88,265.62
399,Longview,TX,22012,9871.19,11001.73,4237.2,5013.63,2381.37,2517.71,1065.48,1158.68,1416.49,1519.48,471.06,491.26,312.31,314.68
400,Lubbock,TX,70275,10050.13,10860.5,4577.56,5035.78,2139.88,2279.5,1296.34,1380.46,1103.29,1158.08,647.93,722.04,304.43,308.91
402,McAllen,TX,43413,13648.15,13824.02,5768.09,5505.59,3132.33,3269.43,1140.17,1216.86,2618.35,2758.09,123.88,142.6,344.08,342.28
406,Odessa,TX,32210,9290.35,9708.13,4382.63,4547.87,2071.13,2251.66,970.72,1001.33,1021.3,1038.78,607.42,628.28,242.4,245.77
411,San Angelo,TX,20455,8857.37,9917.41,3989.89,4574.33,2093.84,2291.95,1128.37,1243.66,942.57,1023.23,455.06,538.52,258.09,261.33
412,San Antonio,TX,199161,9873.11,10366.72,4375.96,4644.5,2851.01,2928.18,902.22,961.55,1023.66,1080.38,430.58,460.6,264.62,264.91
413,Temple,TX,29175,9287.5,9771.48,4380.54,4578.93,1745.95,1845.2,1515.71,1600.31,903.33,945.66,525.4,590.64,251.92,253.71
416,Tyler,TX,71121,10078.4,11085.02,4330.25,5036.77,2474.97,2583.72,1295.64,1399.37,1200.42,1264.4,478.14,507.19,318.82,317.79
417,Victoria,TX,19348,9738.59,10763.17,4397.58,5124.94,2533.84,2575.65,1237.17,1359.16,933.67,1000.53,364.37,436.08,266.83,265.4
418,Waco,TX,33468,8546.41,9345.79,3808.64,4374.93,1875.75,1931.95,1173.53,1251.54,896.73,934.8,501.27,560.61,284.44,285.59
420,Wichita Falls,TX,26567,10192.9,10883.94,4654.15,5135.92,2337.12,2470.4,1108.94,1153.42,1360.58,1381.76,492.71,505.4,283.68,283.57
999,United States,US,25450227,9583.69,9583.69,4604.52,4604.52,2622.73,2622.73,1135.43,1135.43,622.79,622.79,344.28,344.28,253.95,253.95
421,Ogden,UT,25275,8162.01,8691.23,3141.63,3512.67,2194.92,2244.9,1032.55,1053.15,673.77,686.33,764.38,844.3,371.73,377.6
422,Provo,UT,21613,8709.8,9207.79,3596.33,3946.87,2215.53,2271.44,952.93,973.68,1001.9,1019.05,611.25,670.55,367.43,370.52
423,Salt Lake City,UT,115274,8046.7,8397.35,3442.95,3605.35,1866.54,1958.78,1210.63,1243.44,712.8,725.22,495.46,545.66,335.08,339.21
426,Arlington,VA,137768,8163.25,7970.29,3486.86,3493,2680.15,2564.4,957.07,911.89,437.45,415.39,431.25,414.83,167.59,167.13
427,Charlottesville,VA,65130,7733.62,8063.93,3921.52,4009.87,1781.36,1910.37,1283.23,1350.15,305.2,317.21,240.77,271.78,194.41,195.46
428,Lynchburg,VA,30727,7591.03,8391.37,3762.07,4335.97,2040.8,2139.23,834.75,896.46,388.36,418.7,328.9,362.49,237.32,239.36
429,Newport News,VA,59646,7454.41,8045.05,3112.2,3490.02,2390.41,2504.11,1121.7,1172.05,380.27,396.44,221.8,251.98,226.58,227.69
430,Norfolk,VA,113862,8139.8,8876.3,3598.81,4065.46,2559.71,2720.2,1059.29,1113.64,453.09,474.81,233.52,263.05,247.06,249.3
431,Richmond,VA,159819,8260.84,8747.61,4045.04,4348.32,2311.41,2453.25,964.01,982.31,406.52,412.87,310.93,331.09,231.04,231.14
432,Roanoke,VA,87225,7947.65,8734.09,3881.4,4339.3,2073.43,2243.75,1009.07,1085.25,460.87,498.18,241.43,283.99,279.23,281.77
435,Winchester,VA,45070,7806.61,8147.95,3824.61,3987.63,1891.2,2020.23,1167.17,1181.83,286.44,289.48,428.35,456.79,202.62,204.46
424,Burlington,VT,73636,7966.91,7544.59,4175.53,3606.92,1556.74,1673.81,1484.07,1499.6,396.61,395.24,156.58,163.22,207.33,207.5
437,Everett,WA,47190,7902.27,7588.83,3650.77,3435.26,2081.27,2098.81,1310.21,1234.07,338.62,310.38,270.35,256.38,228.25,228.29
438,Olympia,WA,35507,7776.59,7472.86,3798.3,3551.82,2029.55,2051.86,1135.25,1076.22,328.55,310.86,246.67,239.91,220.42,220.73
439,Seattle,WA,212689,8019.3,7644.63,3846.64,3623.24,2193.62,2175.45,1178.42,1090.69,338.77,312.45,252.59,232.68,202.68,202.18
440,Spokane,WA,149213,7958.02,7912.97,3784.57,3676.22,2046.63,2128.73,1299.95,1284.48,346.37,336.82,211.66,214.6,262.33,263.89
441,Tacoma,WA,58995,8591.99,8227.07,4393.07,4138.55,2271.21,2288.06,1063.71,983.4,329.49,303.79,310.31,286.45,214.05,213.25
442,Yakima,WA,26122,7650.84,7442.29,3740.69,3552.84,1878.98,1893.78,1345.47,1304.86,222.74,216.26,223.79,233.45,243.49,244.73
446,Appleton,WI,21589,7104.55,7508.7,3242.78,3503.2,1771.56,1860.36,1378.49,1409.72,189.29,193.05,318.97,335.63,201.98,203.37
447,Green Bay,WI,47436,7529.64,8051.23,3574.14,3936.69,1733.53,1830.87,1452.22,1481.89,201.04,205.37,355.57,376.56,204.96,207.89
448,La Crosse,WI,29263,6796.45,6910.58,3454.27,3409.85,1524.02,1644.11,1363,1382.83,109.66,112.9,177.37,186.7,180.51,184.18
449,Madison,WI,95339,7483.53,7324.9,3899.08,3725.31,1390.58,1463.66,1325.18,1287.09,271.8,258.44,400.17,387.57,189.28,191.26
450,Marshfield,WI,36386,7633.86,7918.03,3991.86,4147.54,1732.75,1811.12,1309.2,1333.61,168.82,171.43,210.71,227.15,213.03,214.21
451,Milwaukee,WI,219539,8777.53,8890.62,4440.15,4539.69,2140.11,2199.03,1275.24,1246.09,365,353.88,347.92,341.43,208.37,208.5
452,Neenah,WI,17224,7524.37,7942.11,3553.34,3834.92,1752.32,1849.83,1484.05,1505.35,222.62,225.54,280.56,292.51,240.56,240.85
456,Wausau,WI,20479,7486.63,7901.34,3600.75,3877.4,1799.41,1890.76,1405.03,1425.78,189.45,191.43,295.72,316.08,182.44,183.23
443,Charleston,WV,91970,8923.81,9935.97,4617.66,5289.34,2144.11,2274.45,1176.07,1301.59,461.61,513.26,222.47,246.92,297.43,307.19
444,Huntington,WV,39980,9664.22,10411.51,4773.44,5196.05,2266.7,2498.99,1369.56,1434.3,575.26,604.85,357.41,333.7,328.8,343.59
445,Morgantown,WV,41044,8928.68,9655.88,4500.94,4837.42,1910.92,2019.14,1395.03,1536.26,317.25,346.91,515.06,618.47,286.42,294.39
457,Casper,WY,24170,8058.25,8037.42,4212.75,4075.63,1826.65,1906.67,1197.02,1214.47,248.66,251.51,218.22,223.35,336.81,342.36
