HSA #,HSA name,State,Medicare enrollees (20% sample) (2007),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2007)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2007)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2007)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2007)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2007)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2007)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2007)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2007)"
10076,Milton,FL,958,8148.59,8816.55,3567.01,4029.15,2325.7,2368.52,1041.45,1148.85,405.63,449.01,536.55,566.36,275.64,271.63
10077,Naples,FL,12215,8265.55,8366.55,3146.07,3410.11,3545.8,3437.69,660.34,642.93,406.64,404.67,257.35,233.21,182.4,180.51
10078,New Port Richey,FL,4464,9019.32,9452.1,3568.39,4075.71,3365.17,3302.21,639.81,652.53,720.17,737.05,448.6,415.82,260.72,258.67
10079,New Smyrna Beach,FL,1682,8333.12,8823.94,3394.75,3844.14,2786.53,2822.19,1058.14,1075.58,428.48,437.5,423.35,410.36,218.59,217.05
10080,Niceville,FL,1104,8141.99,8743.71,3324.69,3882.48,2827.73,2829.04,917.95,973.28,391.49,415.55,388.14,361.25,255.44,253.5
10083,Ocala,FL,14502,7941.96,8459.65,3170.16,3703.89,3142.59,3114.67,610.6,631.85,449.51,468.45,273.39,255.44,249,248.01
10084,Okeechobee,FL,927,10434.13,10861.65,4569.59,5009.97,3829.51,3773.74,862,894.97,552.33,556.22,227.79,240.27,330.48,332.87
10085,Orange Park,FL,2877,9973.45,10372.61,4384.23,4829.3,3462.91,3403.12,773.21,788.91,606.07,621.47,439.44,432.26,296.62,296.31
10086,Orlando,FL,15720,9597.84,9844.11,4565.28,4859.6,2974.9,2958.85,752.6,762.27,492.8,499.86,555.6,504.86,273.4,273.55
10087,Ormond Beach,FL,2591,8522.64,8921.18,3485.81,3921.61,3209.71,3193.44,787.6,807.4,529.83,542.89,301.33,253.17,193.92,193.04
10088,Pahokee,FL,81,13152.21,13049.53,5022.49,5320.97,4347.8,4077.95,1628.95,1608.91,521.3,511.96,,,633.14,633.79
10089,Palatka,FL,2167,9072.19,9320.2,3964.07,4298.41,3112.2,3013.81,840.31,879.44,413.44,438.29,389.47,332.85,349.47,350.38
10090,Palm Beach Gardens,FL,2839,9833.18,9672.37,3673.88,3845.04,4024.67,3863.45,863.81,836.27,601.6,587.41,430.02,315.36,213.16,212.46
10091,Panama City,FL,4432,9704.58,10516.49,4557.1,5196.12,2844.23,2865.49,947.32,1047.2,510.98,566.34,549.48,557.48,317.04,317.42
10092,Pembroke Pines,FL,2141,12325.75,11887.32,5126.31,5027.29,3991.17,3821.81,1080.43,1044.37,1316.74,1278.31,391.01,294.94,325.32,322.41
10093,Pensacola,FL,7543,7867.04,8428.82,3362.76,3832.22,2423.72,2439.47,1006.95,1109.77,357.72,394.62,461.63,391.07,262.14,260.73
10096,Plant City,FL,875,8270.08,8705.31,3695.43,4137.48,2624.32,2612.69,681.61,700.38,628.52,655.87,310.67,271.89,329.22,328.67
10097,Plantation,FL,2443,10582.45,10364.57,4118.55,4224.29,3905.77,3758.5,848.09,815.36,1030.25,991.64,430.81,338.92,220.85,219.49
10098,Pompano Beach,FL,1824,10403.17,10254.12,4251.77,4449.39,3395.74,3299.12,1080.66,1035.85,1008.56,969.68,415.88,286.2,232.61,231.29
10099,Port Charlotte,FL,4994,8883.21,9292.71,3558.59,4020.18,3436.04,3391.37,686.49,697.95,536.69,547.02,387.17,363.08,271.65,269.41
10100,Port St Joe,FL,267,5598.62,6097.07,2440.72,2764.8,1762.14,1824.81,552.09,600.78,299.26,324.45,,,279.21,279.2
10101,Port St Lucie,FL,3848,9191.88,9133.81,3423.44,3699.15,3867.7,3623.64,665.95,649.26,683.25,668.29,326.24,272.42,214.16,213.61
10102,Punta Gorda,FL,1950,8776.36,8963.36,3316.64,3629.25,3729.89,3624.55,647.46,658.59,476.45,485.28,292.65,267.79,230.54,228.71
10104,Rockledge,FL,2536,9077.96,9413.77,3792.21,4207.14,3048.3,3020.7,869.88,862.93,605.62,601.42,538.64,500.22,229.63,229.97
10105,Safety Harbor,FL,2531,8866.61,9406.74,3426.54,3935.79,3201.29,3174.65,861.05,879.59,627.28,646.12,502.42,521.85,234.18,233.82
10106,Sanford,FL,2611,8510.48,8943.79,3828.23,4271.81,2775.91,2778.07,731.01,742.16,482,491.69,412.1,381.22,288.22,285.37
10107,Sarasota,FL,9652,8288.28,8550.9,3024.74,3387.9,3494.63,3427.4,807.43,804.81,477.77,479.88,282.92,259.55,193.45,191.45
10108,Sebastian,FL,1661,9159.9,9440.88,4057.1,4500.79,3396.43,3223.77,736.47,770.4,538.96,549.31,188.4,154.15,203.63,211.49
10109,Sebring,FL,2437,9172.38,9693.82,3775.61,4220.98,3267.41,3251.17,834.89,882.1,509.24,536.42,432.41,460.77,333.98,333.71
10111,South Miami,FL,439,13319.02,12908.03,4732.01,4513.04,3612.73,3440.11,1457.42,1451.48,2064.56,2065.87,325.76,266.27,619.09,617.02
10112,Spring Hill,FL,4125,9271.67,9699.84,3678.45,4169.6,3841.17,3786.13,598.76,611.43,560.34,576.91,328.85,296.76,231.21,231.78
10113,St. Augustine,FL,2890,8531.49,9017.29,3448.1,3911.36,3087.09,3075.52,791.66,808.39,518.02,530.57,459.35,470.63,219.35,219.44
10114,St. Cloud,FL,872,9619.75,9925.43,4459.52,4812.84,2865.38,2831.28,839.63,849.59,659.54,670.04,473.48,445.24,329.13,327.93
10115,St. Petersburg,FL,8534,9790.08,10216,4349.61,4844.21,3404.39,3326.98,752.6,769.64,587.57,604.39,411.24,385.94,280.58,279.25
10117,Stuart,FL,5295,8538.39,8513.99,3238.14,3472.52,3373.38,3205.67,882.39,856.38,531.81,518.18,292.85,250.31,200.22,199.02
10118,Sun City Center,FL,2477,7967.29,8327.92,3316.4,3669.97,2818.13,2818.97,746.57,762.76,560.06,580.26,309.43,283.98,215.44,215.82
10119,Tallahassee,FL,5108,7433.85,7871.43,3326.98,3678.13,2168.24,2202.16,766.73,815.57,341.91,363.54,574,545.49,272.68,276.3
10120,Tamarac,FL,1229,11489.82,11230,4365.07,4547.49,4619.79,4429.77,787.44,755.26,1103.96,1057.84,348.44,211.93,293.92,290.37
10121,Tampa,FL,10066,9122.88,9490.59,4080.29,4452.45,2841.17,2827.95,755.04,775.67,670.95,693.6,487.65,450.08,275.12,274.8
10122,Tarpon Springs,FL,789,8962.39,9451.2,3560.75,4025.47,3186.41,3165.34,777.36,793.81,680.38,697.92,544.29,564.26,208.61,208.77
10123,Tavernier,FL,593,6439.61,6235.39,2313.89,2250.71,2516.42,2376.06,855.41,876.51,208.46,214.43,333.27,311.64,166.69,167.93
10124,Titusville,FL,1860,9298.35,9612.06,3772.07,4176,3024.46,2975.29,1088.09,1080.5,505.24,502.73,651.08,627.45,257.37,257.55
10125,Venice,FL,4705,8027.36,8312.01,3012.46,3369.43,3426.21,3374.32,713.41,711.12,388.11,390.64,270.42,258.19,192.47,192.02
10126,Vero Beach,FL,4843,8384.43,8474.6,3240.08,3525.56,3523.48,3345.01,648.04,676.06,570.78,578.71,195.99,152.36,208.99,207.51
10128,West Palm Beach,FL,5498,9984.09,9847.2,3689.17,3908.74,3831.02,3625.67,826.3,801.33,844.89,824.7,540.49,439.61,241.74,239.27
10131,Winter Haven,FL,4618,8445.61,8880.87,3657.03,4034.38,2831.33,2860.33,687.86,713.03,528.71,550.52,434.33,420.65,305.66,304.66
10132,Winter Park,FL,1704,9702.22,9964.1,4647.62,4988.76,3076.98,3049.53,741.02,750.78,454.26,461.46,489.36,426.96,279.38,276.28
10133,Zephyrhills,FL,1383,9007.33,9412.51,3914.03,4363.57,2984.77,2979.68,868.42,888.55,498.68,511.77,435.11,367.99,288.11,286.83
10135,Ocoee,FL,1049,10246.84,10502.84,4669.93,4993.86,3073.03,3040.18,859.73,872.59,490.97,497.47,815.56,762.59,379.74,375.08
11001,Adel,GA,357,7152,7839.63,3615.57,4124.79,1955.67,2035.62,776.75,841.7,168.82,184.67,,,393.79,391.02
11002,Albany,GA,3154,6706.62,7280.51,2836.46,3099.33,1609.29,1732.66,1176.56,1260.46,331.21,356.92,467.93,545.38,284.01,281.78
11003,Alma,GA,352,10085.69,11323,4791.39,5698.23,2667.85,2758.39,1013.93,1121.02,926.23,1056.61,,,546.6,537.87
11004,Americus,GA,723,6278.23,7020.16,2672.76,2989.19,1459.46,1596.58,1137.7,1258.88,244.16,272.23,500.59,621.81,246.6,248.64
11005,Arlington,GA,97,8354.37,9101.88,3418.67,3677.1,1445.14,1540.47,2384.92,2643.07,,,,,248.8,242.26
11006,Athens,GA,3550,7281.47,7685.36,3313.88,3545.15,1942.93,2093.12,816.24,817.88,422.66,438.45,531.68,537.81,259.38,258.99
11007,Atlanta,GA,17475,7399.11,7469.24,3332.63,3490.67,2396.06,2348.32,788.76,784.73,367.49,366.6,367.77,325.2,181.67,180.3
11008,Augusta,GA,7357,6870.21,7096.87,3274.49,3400.66,1961.36,2057.8,819.54,818.96,305.29,309.74,278.51,278.91,233.33,233.77
11009,Austell,GA,1972,8500.2,8605.37,3755.04,3974.18,2906.38,2830.07,759.05,754.74,409.23,406.77,404,378.33,272.14,266.39
11010,Bainbridge,GA,597,6383.8,7266.72,3185.64,3727.53,1439.13,1556.18,955.88,1080.33,275.37,313.04,302.84,362.83,216.42,219.54
11011,Baxley,GA,326,7048.72,7878.95,2809.76,3281.48,1827.56,1927.32,1012.3,1120.19,504.4,573.89,,,283.91,285.34
11013,Blairsville,GA,741,7692.91,8303.59,3208.57,3566.17,2331.11,2424.91,1150.38,1264.09,542.82,600.68,104.19,108.4,309.75,304.05
11014,Blakely,GA,228,6937.81,8292.86,2882.24,3681.94,1419.23,1575.67,1838.86,2085.26,153.83,171.16,,,200.58,208.3
11015,Blue Ridge,GA,756,8206.98,8727.91,4235.01,4602.73,2082.72,2109.21,764.79,842.18,589.09,605.77,195.52,240.69,364.86,361.36
11017,Bremen,GA,560,8762.06,9034.69,4217.43,4359.88,2087.58,2174.76,1235.16,1231,426.56,435.85,571.51,618.55,248.43,245.1
11018,Brunswick,GA,2302,7664.62,7959.11,3806.5,4001.16,2317.97,2456.23,764.48,786.1,286.78,295.62,218.52,144.43,264.5,262.39
11020,Cairo,GA,491,6174.47,6946.05,2984.62,3454.92,1563.48,1666.33,891.99,1011.77,207.93,237.25,272.42,320.4,248.36,250.58
11021,Calhoun,GA,823,8598.27,9259.7,4155.59,4509.6,2379.06,2498.46,867.69,935.15,465.49,503.6,479.11,578.55,269.87,267.61
11023,Canton,GA,1339,8954.03,9138.97,3928.5,4212.44,2803.71,2741.69,796.33,790.5,577.26,573.33,592.45,580.62,276.3,271.85
11024,Carrollton,GA,1626,7846.27,8139.73,3456.63,3660.19,2126.42,2212.19,1044.99,1040.75,378.07,380.5,586.29,594.43,265.43,266.5
11025,Cartersville,GA,1088,9197.01,9380.05,4077.02,4233.16,2447.05,2532.14,895.18,889.19,930.24,943.64,572.34,506.77,324.56,322.52
11028,Claxton,GA,204,8969.01,10063.23,4685.5,5359.94,2220.63,2383.16,925.62,1010.59,299.66,341.65,587.48,712.66,219.17,210.05
11029,Clayton,GA,543,8077.43,8641.17,3576.78,3822.44,2317.2,2435.99,1105.81,1202.4,633.27,715.29,,,382.58,400.95
11030,Cochran,GA,294,8743.75,9431.51,4255.19,4568.88,1975.82,2121.47,1319.53,1417.95,425.89,478.01,467.62,560.57,309.94,305.8
11031,Colquitt,GA,158,7567.66,8707.63,3574.93,4161.11,1459.11,1601.59,1355.06,1512.41,,,,,174.54,209.93
11032,Columbus,GA,4717,6816.46,7624.74,2801.31,3326.8,2106.39,2282.74,916.27,980.5,268.14,285.15,562.37,582.9,203.42,203.45
11033,Commerce,GA,464,7793.28,8405.74,4083.45,4497.41,2115.59,2239.94,697.06,743.12,466.86,494.91,142.09,138.53,293.16,296.19
11034,Conyers,GA,1179,8119.71,8117.01,3683.38,3801.5,2440.72,2402.44,889.04,882.63,381.15,379.22,413.14,335.92,317.67,316.05
11035,Cordele,GA,470,7293.83,8262.05,3286.96,3862.68,1533.63,1653.03,1531.93,1715.73,353.21,400.3,210.09,248.91,369.44,369.56
11036,Covington,GA,1356,7980.52,8080.59,3660.01,3870.81,2447.48,2368.09,857.71,853.5,366.66,365.19,408.15,383.75,250.08,248.6
11038,Cuthbert,GA,227,5759.3,6459.55,1778.69,2120.12,1721.93,1832.14,1624.96,1800.31,,,,,325.63,326.14
11039,Dahlonega,GA,490,9036.98,9582.03,4150.08,4514.61,2733.46,2780.45,985.9,1045.23,543.07,585.76,315.87,368.77,288.5,286.17
11040,Dallas,GA,752,10008.45,10297.48,4648.94,5064.1,2878.45,2811.85,980.21,973.05,706.11,702.41,630.11,590.74,209.57,207.37
11041,Dalton,GA,2466,7482.5,8029.82,3700.3,4040.98,1965.7,2096.13,743.06,770.41,450.63,467.29,381.44,412.87,259.32,263.27
11043,Decatur,GA,1985,7444.14,7326.68,3337.29,3286.26,2357.14,2320.63,852.54,848,339.71,338.86,397.12,368.28,191.62,192.89
11044,Demorest,GA,796,7799.79,8430.39,3484.92,3793.13,2183.59,2311.96,1087.05,1179.66,527.54,596.99,259.95,303.44,254.72,253.13
11045,Donalsonville,GA,276,6113.03,7382.62,2797.19,3562.51,1587.99,1748.12,979.32,1107.5,266.42,301.93,,,195.52,297.43
11046,Douglas,GA,789,7753.1,8564.72,3562.09,4035.46,2118.04,2249.06,1054.6,1175.65,332.79,378.46,263.51,313.14,401.26,394.59
11047,Douglasville,GA,1180,9613.56,9787.67,4374.04,4632.05,3025.23,2963.33,896.7,888.92,602.97,600.02,493.92,488.66,247.13,246.91
11048,Dublin,GA,1358,7755.06,8318.69,3551.57,3732.82,2403.88,2566.5,660.75,724.04,393.72,438.37,478.06,594.11,283.53,278.14
11049,East Point,GA,1114,7713.59,7809.92,3986.94,4124.3,2255.1,2227.07,744.77,742.37,343.54,341.9,212.32,208.74,203.84,201.33
11050,Eastman,GA,419,8977.71,9810.83,4102.58,4493.86,2228.62,2374.36,1030.38,1143.66,966.28,1102.62,,,323.99,322.44
11051,Eatonton,GA,515,8910.8,9166.4,4262.96,4332.1,2724.92,2779.72,1137.73,1246.08,373.93,407.31,116.36,98.95,219.54,217.63
11052,Elberton,GA,492,5513.9,6177.98,2568.69,2955.6,1390.94,1490.81,680.53,739.97,386.6,441.05,237.91,293.64,239.87,244.66
11053,Ellijay,GA,650,8469.97,8848.54,3784.63,4070.13,2723.08,2738.26,894.07,951.6,477.25,485.19,181.68,198.81,349.35,353.29
11054,Fitzgerald,GA,498,7463.48,8360.8,3921.91,4463.46,1728.06,1851.04,952.22,1074.9,194.64,215.28,366.01,464.17,299.35,296.98
11055,Folkston,GA,162,11404.22,12377.95,6284.87,6964.19,2624.01,2712.78,1776.87,1981.38,321.9,353.21,,,268.93,274.23
11056,Forsyth,GA,270,6903.5,7192.72,2935.84,3006.01,1862.29,2018.46,1003.64,1025.48,235.39,238.46,737,773.81,145.16,146.86
11057,Fort Oglethorpe,GA,1776,9013.87,9618.56,4543.35,4985.81,2217.01,2344.4,788.33,815.59,501.71,521.39,639.27,627.29,352.09,352.64
11058,Fort Valley,GA,279,8492.97,9212.79,3790.88,4208.21,2366.69,2523.39,1341.53,1442.41,433.66,441.03,249.92,288.75,288.83,283.46
11059,Gainesville,GA,4269,8216.99,8641.42,3730.08,3970.91,2514.13,2625.28,813.35,852.93,557.43,593.78,315.36,316.61,284.62,282.92
11060,Glenwood,GA,62,10266.63,11017.83,5734.29,6164.76,2476.3,2622.03,1130.36,1269.72,,,,,570.76,567.32
11061,Greensboro,GA,383,7634.84,8149.67,3311.66,3698.7,2647.44,2703.37,926.49,978.1,277.49,289.89,186.66,197.83,244.66,241.28
11062,Griffin,GA,1527,7907.66,8056.48,3808.48,3935.32,2223.36,2286.45,826.54,826.03,294.51,293.13,536.49,496.62,242.15,239.4
11063,Hahira,GA,161,6527.94,7085.01,2459.49,2798.2,1718.3,1870.09,1233.27,1295.44,659.16,694.04,,,289.57,292.6
11064,Hartwell,GA,540,6418.71,7168.53,3045.62,3480.7,1705.39,1858.74,669.67,726.09,629.05,714.79,,,151.85,154.19
11065,Hawkinsville,GA,327,7846.05,8583.87,3513.91,3939.83,2320.6,2465.89,912.08,1016.94,360.4,407.81,436.17,448.64,304.92,301.55
11066,Hazlehurst,GA,332,10108.64,11256.51,4903.19,5513.48,2005.92,2140.56,1198.43,1342.82,505.9,576.94,1234.12,1438.24,319.36,317.19
11067,Hiawassee,GA,489,6432.87,6970.55,2271.46,2584.83,2143.26,2192.93,1088.51,1202.9,408.15,442.18,,,246.59,246.55
11068,Hinesville,GA,303,7875.74,8607.01,3558.98,4055.57,2166.55,2311.23,991.16,1075.68,376.02,417.86,,,408.64,394.33
11069,Homerville,GA,117,8447.74,9457.04,3469.36,3986.2,1515.25,1670.07,1944.84,2153.47,747.24,834.64,,,437.43,428.2
11070,Jackson,GA,443,8204.26,8390.95,3948.94,4212.51,2434.2,2388.99,805.45,799.42,354.51,353.47,414.28,394.98,258.23,253.86
11071,Jasper,GA,757,7273.01,7563.87,2931.91,3146.88,2215.59,2293.04,753.46,750,490.32,489.38,632.36,638.24,291.4,296.88
11072,Jesup,GA,694,8947.59,9676.36,4397.33,4715.23,2301.08,2469.21,1060.34,1141.92,371.85,414.04,519.88,647.61,305.31,308.44
11073,La Grange,GA,1499,7055.31,7667.32,3439.5,3829.28,1930.51,2055.53,705.68,775.85,346.1,378.98,373.67,369.69,262.15,259.64
11074,Lakeland,GA,123,9822.46,11375.89,4282.19,5514.29,1964.62,2098.25,2103.53,2210.03,369.82,389.25,,,648.7,651.2
11075,Lawrenceville,GA,4256,8382.74,8561.44,3787.21,4018.3,2593.04,2573.81,769.47,768.18,548.41,551.04,458.1,426.35,240.56,238.12
11077,Louisville,GA,204,7268.99,8032.28,3424.32,3841.86,1412.34,1450.68,1573.18,1719.72,,,,,144.02,143.82
11078,Macon,GA,4981,8803.34,9039.58,4514.9,4582.32,2413.16,2563.55,954.16,976.33,306.25,312.38,350.95,349.04,275.69,273.04
11080,Marietta,GA,6202,8471.43,8667.09,3738.59,4033.14,2797.29,2732.63,743.14,737.77,476.56,475.86,505.83,486.29,213.96,210.43
11081,McRae,GA,220,11483.31,12039.28,6231.79,6272.74,2382.96,2580.71,1434.53,1610.73,840.17,958.94,,,380.63,383.22
11082,Metter,GA,429,8629.78,9420.28,4497.43,4988.31,2119.98,2300.54,985.86,1079.03,385.32,430.16,355.1,334.25,283.99,283.95
11083,Milledgeville,GA,695,8741.71,9123.84,4439.18,4544.2,2266.97,2439.64,1094.57,1203.05,370.73,377.29,283.23,263.84,271.57,269.11
11084,Millen,GA,231,8238.49,8982.56,4402.34,4857.76,1756.43,1862.41,1014.85,1105.62,319.65,338.26,,,236.54,230.26
11085,Monroe,GA,801,8977.84,9152.79,4109.21,4383.64,2666.6,2622.52,801.18,794.5,515.11,513.8,700.08,651.11,226.05,227.16
11086,Montezuma,GA,188,6823.89,7705.57,3096.7,3616.42,1567.22,1707.59,1462.2,1606.41,282.92,320.32,,,227.99,227.09
11088,Moultrie,GA,878,8193.38,9185.96,4006.37,4647.84,1799.96,1871.99,1425.47,1607.06,201.17,226.82,340.04,409.73,408.03,410.89
11089,Nashville,GA,256,7401.07,8007.28,3832,4179.98,1845.99,1979.7,817.49,889.51,278.28,294.47,246.26,292.77,377.27,368.14
11090,Newnan,GA,1934,7219.13,7663.17,3190.13,3526.59,2133.24,2248.06,673.26,670.74,528.34,529.1,476.15,468.78,241.58,244.07
11091,Ocilla,GA,147,7372.04,8125.36,3920.5,4284.51,1622.47,1729.55,750.66,847.61,,,,,343.84,352.79
11092,Perry,GA,438,8102.17,8612.79,4307.81,4620.92,2207.18,2348.93,777.66,820.11,303.4,322.5,238.64,236.16,264.43,261.78
11093,Quitman,GA,228,8210.83,9184.39,4550.1,5267.9,1718.91,1852.46,1401.65,1485.69,202.62,217.54,,,225.94,228.92
11094,Reidsville,GA,92,8659.19,9319.41,4510.07,4902.62,2360.31,2498.53,853.49,939.54,,,,,309.63,306.27
11095,Richland,GA,105,6811.12,7558.04,3882.57,4402.29,1397.36,1516.01,619.6,690.42,,,,,538.47,529.63
11096,Riverdale,GA,1917,8998.57,9196.42,4697.72,4985.41,2679.22,2629.19,685.28,682.3,401.39,399.37,308.99,273.63,256.82,257.24
11098,Rome,GA,4133,7993.61,8573.48,3758.73,4136.18,2142.38,2288.57,735.4,758.09,761.7,774.86,332.6,357.05,287.86,286.12
11099,Roswell,GA,3514,8368.37,8588.8,3344.68,3668.47,2926.63,2860.36,764.35,759.64,654.8,664.18,463.75,434.18,205.96,204.16
11100,Royston,GA,731,7830.63,8543.82,4102.46,4525.53,1970.83,2093.62,747.06,806.78,599.56,674.99,212.75,236.02,216.46,229.44
11101,Sandersville,GA,608,7705.51,8366.01,4116.19,4532.78,1902.73,2005.86,1179.79,1306.14,150.36,150.94,72.05,86.62,267.43,268.38
11102,Savannah,GA,6405,7725.61,8175.72,3495.37,3731.96,2334.13,2520.66,934.88,953.6,237.03,248.16,509.2,508.57,243.83,241.91
11103,Smyrna,GA,864,7761.98,8151.83,3651.66,4091.51,2604.8,2566.11,713.06,709.45,343.2,345.69,209.91,205.79,222.81,220.55
11104,Snellville,GA,1178,8388.75,8509.09,3835.53,4026.57,2590.54,2542.47,660.55,653.45,463.16,463.41,628.14,615.47,229.09,229.95
11105,Sparta,GA,146,5003.02,5391.22,2007.53,2177.12,1779.47,1852.14,803.19,899.49,,,,,256.53,256.49
11107,St. Marys,GA,481,7740.58,8103.43,3414.7,3598.06,2455.13,2575.92,1013.84,1112.07,255.75,261.24,,,261.81,258.3
11108,Statesboro,GA,1015,8819.7,9150.96,4083.72,4122.42,2815.58,2989.16,887.3,960.43,320.6,354.85,450.5,462.37,269.3,265.54
11109,Stockbridge,GA,2297,8245.13,8246.28,3465.05,3583.78,2879.65,2800.78,741.13,736,513.15,510.58,401.26,369.6,251.77,250.43
11111,Swainsboro,GA,353,6529.54,7302.13,3240.11,3722.1,1695.92,1833.4,989.44,1085.38,199.33,211.39,,,212.78,215.51
11112,Sylvania,GA,322,8071.81,8943.3,4304.58,4895.34,2134.77,2286.74,889.32,977.94,298.53,305.52,,,245.94,245.78
11114,Thomaston,GA,948,6817.5,7209.18,3488.42,3620.49,1604.95,1733.77,890.66,966.13,297.92,304.38,360.21,411.36,178.84,178.41
11115,Thomasville,GA,1332,7361.81,8283.45,3906.47,4510.34,1732.77,1846.79,1085.87,1227.84,241.3,271.2,175.56,204.75,209.22,210.42
11116,Thomson,GA,317,8116.52,8402.44,3705.42,3907.2,2284.16,2374.58,1218.17,1211.08,467.08,468.39,,,385.76,382.51
11117,Tifton,GA,1110,7280.51,7813.63,3320.94,3488.88,1822.4,1936.64,1211.55,1362.76,244.94,269.79,295.27,371.58,364.97,364.04
11118,Toccoa,GA,800,7785.28,8640.51,3723.94,4217.85,1904.96,2034.68,826.13,912.61,743.5,842.68,304.43,360.33,297.24,290.81
11119,Valdosta,GA,1716,7897.54,8437.11,3604.71,3886.17,2036.3,2178.85,1131.9,1189.16,422.53,446.14,372.6,412.34,319.79,315.66
11120,Vidalia,GA,786,7248.56,8055.79,3113.05,3547.26,2014.22,2171.34,795.84,881.98,348.1,397.23,779.51,865.39,228.03,226.47
11121,Vienna,GA,216,7174.14,8685.53,3259.7,4392.34,1783.73,1922.6,965.25,1059.6,383.16,436.52,,,286.38,288.39
11122,Villa Rica,GA,418,8564.5,8350.49,4161.62,3902.28,2455.21,2491.05,985.97,980.94,448.05,445.14,,,305.71,307.56
11124,Warner Robins,GA,1828,9069.85,9435.24,4626.81,4756.4,2671.4,2841.18,930.72,975.38,320.16,335.86,197.51,203.45,288.91,284.11
11125,Washington,GA,366,8526.84,8984.88,5013.96,5211.04,1651.48,1745.43,1010.04,1091.53,477.16,544.4,,,208.73,209.69
11126,Waycross,GA,1341,8249.68,8981.77,4058.08,4543.19,2608.34,2715.86,805.63,897.15,395.68,449.34,54.93,47.95,312.06,311.49
11127,Waynesboro,GA,318,8229.49,8625.41,4044.36,4348.27,1960.91,1982.72,1204.12,1205.09,283.24,290.56,535.75,603.46,216.81,213.45
11128,Winder,GA,824,7798.63,7967.04,3451.53,3559.64,2321.19,2394.22,689.44,686.04,532.68,535.96,513.43,503.35,311.67,310.14
12001,Hilo,HI,1868,6025.16,6084.69,2905.11,2983.02,1749.61,1731.64,751.51,743.75,116.1,115.41,435.91,455.26,119.79,116.86
12003,Honolulu,HI,11345,6168.43,6251.19,2974.73,3034.52,1826.39,1900.26,939.09,920.35,107.56,104.86,185.64,134.01,125.22,122.36
12005,Kailua,HI,758,7830.62,7468.7,3768.97,3456.9,1952.96,2010.84,1305.41,1242.56,303.27,288.27,430.3,389.64,109.57,106.27
12007,Kealakekua,HI,521,5832.3,5793.63,2732.12,2711.54,1689.77,1692.95,700.11,680.09,161.08,153.03,467.74,480.57,121.41,114.62
12008,Kohala,HI,82,5762.26,6024.84,2630.36,2850.11,1239.08,1284.4,1129.78,1126.48,,,,,157.81,156.52
12010,Lihue,HI,745,6682.49,6893.31,3536.28,3660.16,1825.05,1928.61,801.06,794.3,286,283.47,,,111.07,112.37
12012,Wahiawa,HI,502,5602.43,5760.7,2621.03,2707.8,1545.81,1629.92,861.78,848.13,78.52,77.02,,,174.65,166.82
12013,Wailuku,HI,1127,6487.28,5925.24,3373.54,2818.43,2004.36,2006.22,679.4,665.19,183.07,183.52,,,99.89,98.66
12014,Waimea,HI,218,5223.85,4906.5,2699.5,2279.25,1200.61,1295.08,1088.53,1094.08,,,,,68.08,67.25
16001,Albia,IA,179,5812.59,6196.71,2302.48,2392.98,1244.19,1383.53,1686.62,1783.08,,,,,184.4,187.26
16002,Algona,IA,426,6102.11,6648.81,2921.64,3272.31,1210.11,1291.41,1627.38,1735.49,151.02,162.2,,,186.2,191.26
16003,Ames,IA,1569,7131.82,7643.78,3524.3,3880.62,2144.3,2293.51,940.55,948.88,180.13,181.99,125.38,114.54,221.81,227.51
16005,Atlantic,IA,530,7297.72,7539.49,3787.94,3813.44,1488.2,1576.39,1420.35,1513,172.65,185.34,197.35,217.65,274.58,276.51
16006,Audubon,IA,230,7711.65,8030.06,3051.13,3114.09,1329.28,1405.83,2234.33,2383.94,320.99,345.96,,,207.93,210.28
16008,Bloomfield,IA,240,5045.28,5570.69,2763.66,3039.4,848.54,991.3,1053.56,1126.36,,,,,196.45,201.08
16009,Boone,IA,630,6873.12,7528.05,3345.15,3748.78,1581.23,1711.56,1285.68,1347.55,85.04,89.67,303.82,347.44,269.25,271.85
16010,Britt,IA,119,8373.13,8586.28,4769.33,4739.56,1303.26,1422.12,1954.17,2073.88,,,,,250.61,249.21
16011,Burlington,IA,1721,7497.2,8113.48,3947.8,4332.47,1729.96,1851.67,1236.98,1314.83,193.81,209.7,177.62,187.53,218.39,221.19
