HRR #,HRR name,State,Medicare enrollees (20% sample) (2007),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2007)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2007)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2007)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2007)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2007)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2007)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2007)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2007)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2007)"
275,Great Falls,MT,3511,7044.21,7519.42,3541.01,3873.87,1894.7,2010.05,1003.46,1046.35,165.48,172.11,159.06,131.51,269.89,275.48
276,Missoula,MT,8543,6308.5,6753.8,2927.47,3225.51,1655.46,1727.21,1066.55,1109.72,216.51,224.64,163.93,183.22,260.34,266.59
309,Asheville,NC,18338,6903.15,7219.52,3220.36,3416.32,1922.72,2008.74,800.15,829.55,343.58,356.44,309.46,301.28,302.31,303.82
311,Charlotte,NC,40557,7736.6,8048.41,3693.66,3843,2147.37,2279.21,885.25,897.86,388.48,398.21,322.51,330.19,298.73,299.56
312,Durham,NC,26325,7353.1,7589.4,3606.97,3668.96,1900.57,2003.36,1009.21,1041.58,278.05,287.85,314.33,343.67,242.49,243.99
313,Greensboro,NC,9440,7205.71,7402.17,3470.17,3476.63,1877.52,2005.85,953.04,983.3,342.44,355.49,323.55,339.88,237.18,240.52
314,Greenville,NC,18354,7701.15,7849.47,3807.14,3752.26,2203.98,2316.91,909.95,958.39,280.25,294.91,254.7,282.68,246.38,247.89
315,Hickory,NC,6597,7670.95,8118.03,3647.68,3934.91,1948.78,2054.88,918.68,957.06,424.36,447.66,444.97,431.98,294.74,300.92
318,Raleigh,NC,29977,8203.03,8476.44,4086.82,4179.46,2234.54,2374.06,942.49,958.29,316.17,324.44,390.15,408.73,244.88,246.69
319,Wilmington,NC,10331,8127.72,8280.6,3612.01,3609.98,2504.42,2629.03,929.87,945.07,408.67,415.54,418.64,422.33,259.4,261.63
320,Winston-Salem,NC,19105,7754.33,8193.43,3811.06,4058.19,2012.42,2122.28,900.38,949.67,445.95,472.82,287.51,290.58,297.62,300.71
321,Bismarck,ND,5709,5601.7,6552.41,2643.78,3259.2,1429.15,1572.34,1130.51,1286.71,142.21,162.03,53.31,64.12,216.79,221.75
322,Fargo/Moorhead MN,ND,11194,6317.18,6966.13,3099.53,3527.69,1720.34,1822.55,941.97,1012.85,155.27,166.36,188.55,215.76,207.69,213.46
323,Grand Forks,ND,3754,6613.98,7236.01,3481.54,3812.85,1260.52,1350.83,1502.58,1672.82,125.06,138.77,54,61.97,218.06,225.83
324,Minot,ND,3321,5727.99,6551.98,2924.4,3433.11,1294.54,1392.43,1208.04,1397.28,86.45,97.91,56.98,65.63,174.69,182.07
277,Lincoln,NE,13854,7468.56,7860.89,3656.66,3932.21,1924.19,1980.42,1313.5,1351.2,199.31,200.39,162.41,178.32,229.34,232.41
278,Omaha,NE,26734,7541.77,7972.65,3907.38,4184.18,1820.81,1901.63,1172.4,1215.5,213.95,219.02,198.39,215.37,232.37,236.89
281,Lebanon,NH,11083,7563.36,6827.48,3943.8,3269.49,1137.17,1175.84,1757.12,1667.28,426.84,412.85,173.42,171.56,156.26,157.26
282,Manchester,NH,18113,7661.42,7426.07,3883.83,3762.87,1738.69,1721.03,1186.24,1127.1,475.66,455.18,196.56,176.6,197.45,197.76
283,Camden,NJ,64512,9614.06,8976.64,4808.22,4474.83,3224.54,3029.45,762.54,703.96,340.73,317.03,275.72,251.56,202.59,200.89
284,Hackensack,NJ,25267,10189.4,8695.92,5462.98,4518.16,3268.11,2955.67,844.46,702.31,314.43,261.98,167.91,128.11,160.58,159.05
285,Morristown,NJ,20700,8992.77,8098.99,4556.15,4077.42,3049.7,2781.91,697.15,618.26,315.57,282.05,207.17,174.59,161.03,159.68
288,New Brunswick,NJ,18923,9983.09,8956.44,5232.99,4606.87,3340.68,3049,740.06,675.14,294.11,270.11,192.98,176.17,181.36,179.74
289,Newark,NJ,24392,10462.8,8973.04,5700.69,4690.62,3286.83,2996.35,845.1,738.74,309.9,270.32,197.9,164.53,185.72,185.2
291,Paterson,NJ,7355,10286.1,8829.63,5550.36,4622.6,3234.08,2929.73,845.61,716.32,271.27,227.12,242.38,193.76,176.1,175.01
292,Ridgewood,NJ,8352,10149.9,8880.13,5247.15,4510.44,3267.25,2979.04,870.53,731.1,419.33,350.75,182.68,148.65,168.27,165.98
293,Albuquerque,NM,23777,6415.6,6575.44,2924.33,2946.95,1672.62,1756.5,831.68,850.52,338.79,348.13,365.95,386.84,281.24,284.16
279,Las Vegas,NV,21515,9868.04,9590.76,4859.87,4798.39,3194.02,3109.55,590.7,550.43,613.13,559.77,339.51,294.57,282.81,281.28
280,Reno,NV,13217,7197.77,6883.03,3425.61,3240.41,1985.15,1931.97,912.01,862.19,327.22,306.95,230.91,224.81,299.8,299.45
295,Albany,NY,39050,7505.8,7700.37,3726.73,3846.65,2303.23,2338.03,783.82,811.45,314.16,324.12,181.99,184.64,194.69,193.98
296,Binghamton,NY,9743,6289.36,6762.27,3038.27,3306.76,1724.34,1833.28,942.59,1011.18,227.18,244.54,145.96,155.81,216.08,215.88
297,Bronx,NY,11666,11768.8,8728.8,7341.04,4906.2,2994.45,2633.99,818.62,683.25,362.61,301.15,145.33,119.86,199.68,202.2
299,Buffalo,NY,18751,7227.48,7521.31,3778.51,3942.03,1933.96,2040.77,776.99,801.65,373.71,380.81,164.36,156.67,205.28,205.9
300,Elmira,NY,7996,6949.37,7693.94,3629.25,4158.12,2030.83,2145.7,778.23,842.98,233.44,254.07,73.91,84.37,220.4,220.25
301,East Long Island,NY,78139,10921.3,9071.3,5597.74,4417.11,3876.67,3421.41,704.26,594.35,431.48,365.18,136.64,104.86,198.1,195.3
303,Manhattan,NY,62670,12195.6,9270.22,6863.66,4645.62,3687.2,3248.81,822.92,687.23,524.47,437.83,123.97,95.25,212.93,211.7
304,Rochester,NY,14457,6547.39,6896.01,3271.29,3457.43,1639.94,1746.61,865.9,901.37,397.16,413.29,181.2,186.75,202.3,201.07
307,Syracuse,NY,22546,6988.08,7328.7,3373.71,3553.56,2158.9,2277.27,772.5,798.2,353.52,364.71,95.48,101.48,243.44,242.7
308,White Plains,NY,21664,9850.38,8351.27,5110.44,4158.46,3245.02,2913.55,792.14,666.45,420.97,355.39,145.21,123.72,157.63,156.38
325,Akron,OH,12191,8214.16,8637.75,4258.16,4550.7,2158.22,2244.72,942.83,980.19,326.74,340.81,301.95,295.25,221.66,219.75
326,Canton,OH,12558,7958.4,8592.75,4127.15,4617.26,2199.98,2267.61,967.22,1011.01,238.97,250.15,197.65,215,223.93,223.59
327,Cincinnati,OH,28209,8211.35,8551.99,4007.6,4262.19,2268.93,2386.72,923.83,933.23,385.68,390.47,387.18,342.06,235.07,233.86
328,Cleveland,OH,43379,8653.6,9122.02,4487.85,4792.71,2173.56,2284.47,1064.26,1095.6,373.38,385.21,324.02,332.54,225.93,225.78
329,Columbus,OH,54473,8508.27,8813.36,4443.92,4620.15,2082.45,2174.43,1008.72,1026.31,423.93,431.24,292.9,303.33,258.43,257.87
330,Dayton,OH,22992,7987.05,8494.68,4002.36,4372.43,2226.35,2309.2,855.8,888.88,378.48,394.91,288.61,293.05,232.93,232.73
331,Elyria,OH,5624,9356.35,10081.4,4849.78,5453.31,2509.55,2583.52,1071.47,1100.33,373.95,384.84,302.55,310.23,244.8,243.84
332,Kettering,OH,8468,8552.95,8965.53,4181.92,4499.25,2450.25,2538.09,793.44,813.93,526.19,545.81,361.81,330.9,237.65,236.2
334,Toledo,OH,20490,8546.99,8754.12,4459.67,4585.78,2137.06,2209.95,1089.5,1104.49,279.81,283.82,349.43,337.64,224.85,224.11
335,Youngstown,OH,14727,8684.28,9451.67,4531.26,5064.82,2368.28,2500.71,1026.81,1091.61,330.35,351.82,165.17,178.2,267.35,265.38
336,Lawton,OK,4484,8130.99,8982.19,3948.93,4471.25,1936.7,1994.25,792.6,883.23,817.66,913.87,366.27,450.27,290.03,293.6
339,Oklahoma City,OK,37763,8708.75,9592.38,4222.45,4783.71,2073.43,2185.31,768.59,828.55,863.57,930.06,525.51,612.63,291.35,292.56
340,Tulsa,OK,25254,8253.98,9221.92,3700.28,4265.44,2014.28,2131.89,812.67,885.71,800.7,882.05,688.69,811.73,261.69,266.43
341,Bend,OR,3808,6452.91,6479.42,2583.86,2643.57,1999.61,2048.64,817.56,778.74,347.11,329.82,480.42,451.53,217.51,221.29
342,Eugene,OR,12250,6136.65,6092.4,3013.38,2949.9,1646.79,1698.03,789.37,755.71,230.39,220.93,208.77,213.23,236.02,240.43
343,Medford,OR,10083,6533.01,6498.88,3113.92,3077.22,1793.5,1831.74,850.91,817.7,234.75,225.83,252,259.65,274.27,272.6
344,Portland,OR,25831,6984.17,6600.44,3408.19,3111.93,1662.22,1670.14,1092.52,1029.83,293.6,274.54,314.89,298.82,209.06,210.59
345,Salem,OR,2799,6370.57,6378.78,3064.62,3058.78,1718.37,1779.39,885.21,844.46,246.8,236.95,219.17,222.17,233.5,232.83
346,Allentown,PA,27283,8693.43,8807.96,4617.17,4657.86,2434.85,2515.48,874.86,868.95,350.95,354.38,197.65,190.4,216.5,216.29
347,Altoona,PA,5963,8182.47,9030.24,3963.6,4557.46,1932.58,2047.86,1227.11,1304.85,484.82,514.92,353.63,379.63,227.86,230.91
350,Danville,PA,11346,7108.94,7614.81,3719.17,3976.24,1706.12,1822.48,976.06,1056.82,269.79,292.51,195.67,219.53,247.81,249.96
351,Erie,PA,16425,7601.28,8315.18,3862.73,4335.19,1892.57,2004.91,1071.83,1153.59,356.18,381.06,167.74,186.43,260.13,261.18
352,Harrisburg,PA,22795,7710.35,8122.61,4013.3,4258.76,2229.81,2328.24,865.58,904,214.13,222.96,186.24,203.72,190,190.42
354,Johnstown,PA,3394,9107.18,9954.08,4592.9,5156.77,2162.42,2255.04,1108.17,1193.19,577.54,626.4,399.13,443.85,253.52,254.97
355,Lancaster,PA,13496,7209.95,7506.2,3473.51,3679.32,2127.05,2227.84,851.66,841.63,226.18,223.03,353.87,353.79,163.72,165.04
356,Philadelphia,PA,55505,9741.17,9151.17,4981.32,4663.17,2941.05,2802.05,889.43,822.88,430.8,399.71,313.68,284.35,195.89,194.24
357,Pittsburgh,PA,43166,8900.84,9806.11,4663.13,5316.15,2248.51,2369.36,974.8,1041.49,499.13,531.69,264.77,283.93,247.45,249.46
358,Reading,PA,12385,7925.8,8123.35,4104.77,4201.5,2222.76,2303.4,917.67,920.92,305.17,309.32,190.85,199.6,190.11,190.99
359,Sayre,PA,5023,6668.82,7315.15,3542.61,3961.93,1588.37,1689.68,953.23,1034.54,241.36,262.53,117.26,136.05,224.21,225.92
360,Scranton,PA,8519,8199.74,8626.75,4072.64,4323.19,2371.37,2454.39,775.09,822.08,441.74,474.01,297.43,309.95,234.51,235.95
362,Wilkes-Barre,PA,6925,9000.69,9675.36,4569.69,5047.87,2533.02,2628.13,775.93,825.79,672.88,723.56,217.04,216.35,237.43,236.93
363,York,PA,9489,7260.7,7413.56,3599.46,3608.93,2036.99,2132.36,923.81,940.18,224.61,229.96,279.8,303.45,183.96,184.79
364,Providence,RI,17219,8483.91,7912.47,4325.46,3930.19,2292.7,2255.14,945.24,873.1,451.91,419.88,305.5,275.59,154.91,155.45
365,Charleston,SC,21073,8096.09,8537.04,3645.47,3892.39,2429.68,2563.72,949.93,982.84,392.64,406.5,426.01,444.22,262.11,257.41
366,Columbia,SC,22688,7777.88,8291.1,3656.35,3930,2222.23,2366.89,822.25,862.04,354.86,371.49,493.23,536.81,250.35,247
367,Florence,SC,7682,8157.1,8742.33,4178.64,4532.63,1975.43,2112.59,968.72,1017.49,315.03,329.62,413.9,448.83,309.62,311.48
368,Greenville,SC,17962,7481.72,7874.82,3633.18,3851.74,2133.6,2303.53,752.04,755.71,328.08,326.45,373.47,377.16,261.33,259.07
369,Spartanburg,SC,7644,7779.71,8207.02,3880.22,4109.63,1988.45,2124.1,803.63,831.78,360.26,361.16,478.99,514.27,269.75,267.63
370,Rapid City,SD,4732,5938.98,6357.44,2935.22,3133.24,1540.17,1688.06,918.96,961.73,141.66,148.31,108.05,120.61,284.06,293.77
371,Sioux Falls,SD,20582,6358.22,6855.35,3228.51,3520.25,1505.53,1640.25,1162.02,1207.37,127.81,133.51,138.39,150.1,207.53,212.26
373,Chattanooga,TN,14523,8433.42,9040.8,4033.29,4515.17,2179.46,2307.83,809.67,847.76,593.45,624.29,543.34,471.27,300.18,298.65
374,Jackson,TN,8776,8524.32,9280.58,4321.35,4802.68,2064.88,2191.75,825.44,879.22,839.46,917.64,154.41,171.04,326.31,327.53
375,Johnson City,TN,5437,8361.37,9150.43,4402.49,4891.01,1984.97,2100.11,762.08,836.63,587.72,653.6,315.49,364.73,338.37,339.04
376,Kingsport,TN,9966,8062.47,8910.91,3903.18,4497.65,2024.76,2085.63,781,861.26,848.92,943.77,224.35,256.58,329.17,330.47
377,Knoxville,TN,26451,8091.13,8941.57,3847.4,4456.67,2208.08,2284.5,789.62,861.26,707.26,775.76,228.63,263.35,329.91,328.36
379,Memphis,TN,31270,8343.47,8955.9,4135.77,4498.64,2229.9,2360.47,747.98,791.65,542.02,577.96,379.97,421.79,308.46,307.18
380,Nashville,TN,46326,8457.8,9010.66,4312.29,4630.67,2149.64,2313.3,818.24,855.68,665.88,698.19,229.4,231.07,298.38,297.02
382,Abilene,TX,7805,8037.94,8900.77,3861.4,4448.08,2014.22,2115.84,886.11,976.91,674.67,720.48,305.6,346.53,305.91,306.71
383,Amarillo,TX,9679,8533.19,9190.94,3976.16,4315.64,2262.35,2472.6,776.82,823.19,776.87,807.87,444.9,474.79,308.58,310.39
385,Austin,TX,20172,8467.58,8837.46,3708.69,4008.23,2634.64,2648.96,819.74,840.87,648.23,663.41,419.6,445.44,238.28,236.6
386,Beaumont,TX,9672,9564.08,10242,4367.92,4848.13,2530.31,2598.49,847.09,902.98,1161.24,1224.32,334.29,338.93,329.04,333.17
388,Bryan,TX,3799,8205.37,8691.78,3847.62,4128.53,2057.88,2138.22,857.84,899.6,877.91,920.31,319.48,360.15,231.65,231.08
390,Corpus Christi,TX,8654,9640.09,10357.8,4183.59,4576.95,2684.51,2796.26,810.73,869.67,1189.56,1287.65,351.13,400.83,316.44,314.03
391,Dallas,TX,60496,10005.1,10274.6,4424.84,4699.92,2694.74,2701.44,796.65,790.35,1343.02,1330.37,455.57,463.22,298.83,299.03
393,El Paso,TX,15867,7361.29,7662.95,3517.9,3605.99,1974.91,2074.82,708.91,751.14,571.47,603.02,245.06,276.53,287.7,291.01
394,Fort Worth,TX,25857,9462.21,9831.81,4257.05,4584.91,2543.9,2563.63,781.07,796.18,1025.9,1029.72,568.03,575.13,313.17,312.66
396,Harlingen,TX,8214,11668.7,11565.6,5185.4,4837.54,2832.47,2935.07,927.92,941.15,1777.92,1829.37,169.69,188.93,286.65,291.97
397,Houston,TX,73590,10110.6,10165,4831.06,4940.23,2707.65,2669.29,923.31,924.41,1022.13,1013.44,338.64,330.56,279.46,278.11
399,Longview,TX,4478,8455.34,9228.69,3806.94,4348.4,2175.37,2280.53,761.84,807.03,1102.85,1159.64,299.86,327.17,322.43,321.75
400,Lubbock,TX,14415,8864.71,9659.84,3986.78,4425.69,2013.35,2174.39,1076.88,1150.18,863.97,911.42,580.41,656.8,340.74,343.6
402,McAllen,TX,8192,13859.8,14044.1,6046.53,5835.67,3277.9,3395.81,913.25,967.95,2445.69,2561.86,62.73,71.22,310.68,312.27
406,Odessa,TX,6524,8339.5,8528.19,4099.09,4069.24,1925.52,2090.09,716.51,734.56,733.26,744.56,671.22,692.53,220.55,222.68
411,San Angelo,TX,3984,8329.13,9191.11,4061.33,4609.16,2056.79,2177.91,783.83,855.01,819.3,885.8,339.26,397.58,263.61,264.26
412,San Antonio,TX,37744,8634.22,9035.49,3952.7,4153.61,2513.04,2599.35,756.41,804.37,769.34,814.6,371.48,387.68,234.11,233.6
413,Temple,TX,4940,7563.29,8063.92,3377.89,3595.58,1512.59,1600.54,1233.83,1320.29,611.64,653.03,634.91,707.61,224.01,224.93
416,Tyler,TX,14186,9305.13,9934.66,4214.01,4689.99,2452.57,2529.87,1014.83,1062.77,922.55,950.25,388.06,389.08,326.32,327.18
417,Victoria,TX,3912,9235.86,10019.1,4427.2,4959.33,2287.9,2319.83,1174.78,1282.59,783.31,838.87,300.68,360.76,249.89,249.26
418,Waco,TX,6730,7663.71,8337.64,3602.67,4047.55,1741.66,1818.39,1011.89,1079.87,649.2,682.83,375.03,421.56,269.5,270.64
420,Wichita Falls,TX,5468,9056.23,10042.2,4294.46,4969.74,2219.68,2332.64,827.39,897.7,1018.04,1096.42,453.91,507.22,274.24,276.75
999,United States,US,5133054,8507.29,8507.29,4185.58,4185.58,2370.11,2370.11,920.06,920.06,495.52,495.52,291.14,291.14,244.88,244.88
421,Ogden,UT,5393,7233.52,7670.59,3175.11,3454.73,1840.75,1886.45,782.98,813.49,464.2,478.43,685.18,758.22,315.32,318.6
422,Provo,UT,4788,7971.1,8315.98,3282,3469.39,1896.57,1958.21,795.86,812.36,1011.58,1031.41,725.86,794.27,323.7,325.93
423,Salt Lake City,UT,24599,7086.14,7395.52,3133.95,3306.87,1672.97,1732.01,930.97,957.92,585.84,600.61,452.59,489.89,333.31,336.32
426,Arlington,VA,25100,7305.14,7108.33,3214.36,3232.6,2435.46,2312,812.25,763,333.85,314.37,359.33,335.77,148.41,148.45
427,Charlottesville,VA,12699,7039.56,7263.69,3626.1,3674.19,1556.9,1670.5,1207.44,1242.43,238.75,243.66,201.44,220.96,200.24,201.66
428,Lynchburg,VA,6089,6319.63,6962.64,3175.04,3664.6,1772.45,1846.36,759.34,796.79,224.1,238.45,163.13,183.87,222.28,228.43
429,Newport News,VA,11188,6393.4,6979.51,2782.19,3202.52,2150.42,2233.69,770.01,809.76,284.8,300.3,188.75,215.7,217.53,217.2
430,Norfolk,VA,22128,7388.8,8110,3377.9,3882.56,2293,2404.93,901.19,954.71,385.69,409.21,189.65,215.92,245.37,244.05
431,Richmond,VA,31776,7080.87,7656.58,3505.97,3930.93,2035.25,2152.69,779.66,796.26,292.65,298.95,258.14,269.95,215.93,215.84
432,Roanoke,VA,17522,6948.06,7652.87,3580.95,4038.66,1848.28,1957.28,778.7,850.19,315.66,347.62,173.74,204.82,248.68,251.73
435,Winchester,VA,8807,7125.83,7278.95,3565.43,3597.15,1665.23,1766.52,1075.06,1072.46,241.87,240.17,398.71,419.96,178.67,180.2
424,Burlington,VT,14681,6891.77,6810.46,3442.89,3229.26,1466.46,1547,1239.48,1277.61,383.74,390.62,176.23,180.5,195.13,195.88
437,Everett,WA,9319,7123.83,6760.93,3399.06,3123.97,1912.88,1929.06,1076.63,997.91,260.68,237.32,251.03,242.29,206.33,210.01
438,Olympia,WA,6802,7010.34,6639.06,3586.98,3278.33,1873.75,1878.81,829.22,778.14,304.87,286.25,222.12,220.59,186.22,186.66
439,Seattle,WA,41139,7160.67,6776.81,3503.46,3284.22,2030.74,1990.35,925.01,842.39,290.74,266.27,223.53,204.59,181.66,182.33
440,Spokane,WA,30290,7157.03,7020.3,3471.71,3361.03,1952,1969.18,1028.9,996.33,280.25,267.12,157.28,155.04,263.36,267.18
441,Tacoma,WA,11595,7575.34,7217.12,3812.91,3552.48,2122.32,2115.65,849.49,793.23,246.26,231.71,354.45,331.28,180.42,180.91
442,Yakima,WA,5116,6568.28,6353.8,3096.25,2875.3,1717.61,1765.54,1095.63,1052.68,195.82,189.98,211.23,213.32,256.22,261.17
446,Appleton,WI,5207,6680.3,6941.81,3311.02,3453.69,1521.29,1600.97,1162.06,1176.97,161.02,164.3,324.79,339.06,188.77,192.46
447,Green Bay,WI,10447,6944.3,7425.76,3535.76,3874.43,1609.83,1705.9,1108.22,1118.7,203.96,207.83,284.5,306.73,198.19,202.15
448,La Crosse,WI,6452,5928.41,6064.27,3059.65,3029.05,1382.43,1511.09,1097.08,1117.5,103.99,107.36,134.01,141.48,163.45,168.53
449,Madison,WI,19925,6896.65,6847.42,3752.14,3638.34,1454.71,1547.94,994.16,971.09,229.58,222.89,286.19,279.92,175.4,178.9
450,Marshfield,WI,8107,6795.92,7016.87,3529.34,3659.73,1629.69,1694.46,1115.18,1124.69,165.24,166.85,187.16,195.16,168.32,171.4
451,Milwaukee,WI,46927,7861.21,7948.96,4098.11,4171.52,1989.44,2039.23,1022.23,1000.38,271.41,263.3,284.62,275.63,193.4,195.69
452,Neenah,WI,4185,6632.55,7002.21,3087.99,3347.46,1665.38,1742.57,1309.49,1325.75,157.16,158.83,237.37,247.84,178.44,181.87
456,Wausau,WI,4325,7215.98,7593.31,3780.92,4059.18,1744.14,1823.73,1153.26,1159.34,193.62,195.46,184.14,187.94,161.37,164.6
443,Charleston,WV,18946,7888.09,8708.96,4164.19,4689.88,1896.85,2046.03,1008.7,1107.87,304.37,337.38,187.66,197.96,318.29,320.32
444,Huntington,WV,8426,8558.83,9139.03,4493.16,4810.56,2033.66,2272.62,1008.31,1030.64,368.24,381.44,335.66,310.33,326.93,330.19
445,Morgantown,WV,8464,7929.5,8643,4192.3,4544.8,1718.65,1870.64,1094.74,1199.31,269.6,292.97,382.88,460.09,274.98,277.83
457,Casper,WY,4842,6633.65,6886.2,3502.18,3597.17,1528.37,1644.7,951.36,977.84,152.97,158.24,138.62,137.31,337.73,343.74
