HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (1998),Total Medicare reimbursements per enrollee (Part A and B) (1998),Total Part A Medicare reimbursements per enrollee (1998),Total Part B Medicare reimbursements per enrollee (1998),Medicare reimbursements for inpatient short stays per enrollee (1998),Medicare reimbursements for inpatient long stays per enrollee (1998),Medicare reimbursements for outpatient services per enrollee (1998),Part B Medicare reimbursements for professional & laboratory services per enrollee (1998),Part B Medicare reimbursements for medical & surgical services per enrollee (1998),Part B Medicare reimbursements for medical care per enrollee (1998),Part B Medicare reimbursements for surgical services per enrollee (1998),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (1998)",Part B Medicare reimbursements for durable medical equipment per enrollee (1998),Medicare reimbursements for home health services per enrollee (1998),Medicare reimbursements for hospice services per enrollee (1998),Medicare reimbursements for skilled nursing facilities per enrollee (1998)
49001,VA-Abingdon,279.249420166016,4271.25332410066,2561.57393112245,1709.09599705137,2025.90873718618,,380.865615538375,872.677230861444,684.882654675528,435.286195280935,249.386741324145,187.947330826846,99.8732944191207,460.056421369584,,
49002,VA-Alexandria,955.331329345703,5842.02654554582,3251.60575422837,2589.97498702433,2491.36822089992,,456.459303548876,1598.06494067625,1219.14401554202,817.035545205631,401.972464535434,378.932190379127,156.672493342592,382.626758314287,,478.568464037193
49003,VA-Arlington,771.415466308594,5663.72389776967,3427.70957220122,2236.71545965463,2562.24499406773,,439.366316327114,1397.75480874627,1038.14570294336,691.483935447611,346.201236678251,360.033998845848,94.9266326998594,339.003171406816,,555.098314865494
49004,VA-Bedford,194.99983215332,3832.42373979809,2524.82523527439,1310.41822025842,2030.00880861859,,214.273613849099,784.309068916341,603.879409488265,368.633687577126,235.115291422532,180.439939476955,155.015801794606,,,
49005,VA-Big Stone Gap,85.4163818359375,5922.40856016947,,2200.74510014726,,,551.317867218399,917.363415604789,765.228740535555,613.881886707702,155.734654635935,152.803064147945,,,,
49006,VA-Blacksburg,260.583084106445,4943.02846712726,2858.01008394492,2078.90155572735,2218.98033921752,,345.460162700668,976.090409887591,800.940529864247,566.25137258023,236.398325364342,176.215533064767,168.626260813233,,,
49007,VA-Charlottesville,1149.83129882813,5610.14495619368,3557.21461902392,2052.50088325999,2799.32878499272,,705.335640030457,882.140228955677,729.387510585718,458.320258008905,271.336245926046,152.399063733482,170.538193842958,294.745164396278,,319.052240068751
49008,VA-Chesapeake,470.582183837891,5696.76762691307,3306.89660727751,2388.36110386828,2430.01292916821,,468.687065145102,1265.10389973472,1004.53979877919,670.470614559296,333.362336571702,260.195157371307,222.091675262148,637.050390366805,,
49009,VA-Clintwood,64.91650390625,7334.22313767263,,2335.50248630035,,,383.28834681959,891.359884686744,734.164643865357,506.209112101944,229.995906430276,159.021376206695,,,,
49010,VA-Culpeper,213.832916259766,4011.65265852182,2462.89181839689,1548.73294333026,1973.91841100671,,329.84349417227,864.948714621706,676.544825697844,452.192671992232,224.167552383995,188.361989600075,122.762746431066,,,
49011,VA-Danville,814.66569519043,4558.12858930763,2687.82464570248,1870.1384745576,2306.57483334907,,411.616408785422,1045.63345326015,775.347048194401,526.518908400866,248.046138803316,270.540296143539,174.049027966075,229.354063073264,,192.427235420515
49012,VA-Emporia,197.749908447266,3981.26099404274,2180.05134248987,1808.75765619018,1892.44393517538,,507.676452295536,981.777952266751,743.182232667843,435.107687487315,314.568767472935,239.056403151863,64.7619303120925,,,
49013,VA-Fairfax,127.083129882813,6562.46716157778,4079.37411475458,2485.20217777884,3507.5574765767,,313.579549637987,1753.90624133944,1340.71025468338,950.514135616727,392.602008485348,413.14145675186,,,,
49014,VA-Falls Church,1687.0802154541,5238.89509027922,3012.77702500024,2223.0299212216,2156.73768446148,,446.913136910202,1394.82959460935,1023.69978426166,686.193216570302,338.216037091792,370.607711938595,80.4353841118378,258.001394322726,,560.389322222119
49015,VA-Farmville,218.582946777344,3379.08276751723,1893.56138873539,1488.31267537454,1628.94899049031,,411.440181353671,753.690322988925,595.186634290268,314.600708588348,285.912581566469,158.020518784913,62.8213218793371,315.279163239965,,
49016,VA-Franklin,164.5830078125,4726.37326974108,2883.92604559227,1842.34904734307,2575.34574725323,,652.14092434403,1048.50196185758,842.892935960751,502.376973536328,346.95410904366,203.584287979338,57.4140477568469,,,
49017,VA-Fredericksburg,822.248977661133,5355.95942677371,3168.99862930888,2185.9301705675,2364.87201829015,,485.962804825326,1294.22247445705,946.243117976657,595.919239628889,350.321927374529,347.838410910304,122.978007716093,260.593047219452,,443.034308419187
49018,VA-Front Royal,168.333099365234,6012.33187343062,4234.30636799792,1794.43302051063,3430.32890258799,,470.618016777266,1006.6219796134,800.953502574341,523.677715288159,277.336091875301,206.095220865411,115.684260289528,,,
49019,VA-Galax,383.666397094727,4149.60463617295,2467.96210377219,1680.37761814586,1702.24886043187,,461.904545869217,826.235049029125,612.297211767608,432.327321598945,181.058440196097,213.626261040871,124.24964869035,372.396150249554,,
49020,VA-Gloucester,315.582656860352,4807.93246178375,2812.78805384335,1997.03219980194,2147.70422220663,,559.519237325347,1073.87628224121,848.358199019826,518.682331380069,330.595774037016,225.165126916468,109.532591310801,298.856860874935,,
49021,VA-Grundy,116.499603271484,6220.60978873505,3633.47723253697,2581.38642100545,,,685.174306689005,1034.75815249268,847.895957223352,592.800590696,257.136850167122,188.343900569338,,,,
49022,VA-Hampton,372.999145507813,4493.21070288056,2581.29784211047,1911.41867807265,1946.85581378995,,348.310539002346,1132.76189527258,882.620009180946,588.196327017567,293.418616443572,249.796843514701,112.816779600527,428.689010489251,,
49023,VA-Harrisonburg,768.499221801758,4425.96536129155,2654.22744873666,1771.12982877812,2160.62102528566,,549.330478567505,869.908146513967,689.325327348507,445.531469253604,243.757052026101,180.820546284098,126.294534961141,209.566795702391,,307.27618373406
49024,VA-Hopewell,177.499389648438,5941.0337999573,4268.91263001444,1671.39938646326,3701.96405613309,,221.783671373742,1225.59785501939,985.267505821434,619.663565316203,366.013118346524,240.087568706728,95.3666814066441,,,
49025,VA-Hot Springs,43.3333129882813,5043.3833610657,,2174.90724379831,,,1015.17064447181,910.928823776418,691.972373120942,509.346978239868,,218.765806483386,,,,
49026,VA-Kilmarnock,354.416320800781,4237.23671431572,2389.43663917559,1844.73723777214,1998.4941362361,,437.56969498639,1077.87846180435,809.337374494679,495.800323875548,313.312006183663,268.531302464725,121.270839613577,218.483874785748,,
49027,VA-Lebanon,174.833038330078,5472.58381989358,3344.97862737973,2127.82229356537,2732.71493030509,,492.534070580207,943.443251868081,750.856746203569,510.249745923387,241.301533945687,193.048756548563,153.620134812938,,,
49028,VA-Leesburg,266.416244506836,6458.90132664294,4294.72528621395,2166.98991500154,3435.29864960956,,468.40522579643,1363.82861285627,1062.79841237014,695.992495951533,366.84332431681,301.09654493495,71.0886609539757,119.078752837003,,
49029,VA-Lexington,228.91650390625,3157.22556055192,1945.55927379467,1211.97566541193,1461.91578812287,,402.334997193822,602.928360375739,478.743204978954,285.243713707121,193.212553054727,124.305487319962,62.968588472772,,,
