year,event,strat,geoid,geolab,Denominator,Observed Individuals,Observed Events,Expected Events,OE Ratio,Crude Rate,Adjusted Rate,Standard Error,Lower 95 CI,Upper 95 CI,Population Unit,geotype,Suppression Limit,Precision Limit,Statistically Insignificant
2012,CarEc,ALL,426,VA- ARLINGTON,160346,28240,34776,38112.7993425776,0.912449376583842,216.88099484864,220.836692322129,1.13603479011555,218.527472286756,223.170314310794,1000,hrr,11,26,0
2012,CarEc,ALL,427,VA- CHARLOTTESVILLE,73943,9802,12607,17883.7541102157,0.704941474944488,170.496193013537,170.614528248466,1.45760968503802,167.661890172918,173.619164256259,1000,hrr,11,26,0
2012,CarEc,ALL,428,VA- LYNCHBURG,35091,4762,5704,8563.37047565812,0.666092868014289,162.548801687042,162.133174032608,2.05922216331583,157.979484071238,166.396075265282,1000,hrr,11,26,0
2012,CarEc,ALL,429,VA- NEWPORT NEWS,65878,10037,12213,16198.9352338891,0.753938442475511,185.388141716506,184.596438984462,1.6026662356388,181.350422723425,187.900556138833,1000,hrr,11,26,0
2012,CarEc,ALL,430,VA- NORFOLK,126783,23233,29707,31224.8349311921,0.951390137544784,234.313748688704,233.328043677974,1.29965941421129,230.687370692643,235.99894438576,1000,hrr,11,26,0
2012,CarEc,ALL,431,VA- RICHMOND,180130,30796,39460,44287.0591173597,0.891005200761512,219.064009326597,218.320043858387,1.05530691219515,216.174240130891,220.48714741159,1000,hrr,11,26,0
2012,CarEc,ALL,432,VA- ROANOKE,95160,16181,19964,22765.367531768,0.876946088049804,209.794031105507,211.891385643234,1.43858567679224,208.972070575938,214.851483196144,1000,hrr,11,26,0
2012,CarEc,ALL,435,VA- WINCHESTER,53203,7292,8938,12477.2870849823,0.716341616500739,167.998045223014,172.713724548269,1.75236121190004,169.169806320217,176.33188389937,1000,hrr,11,26,0
