HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (1993),Total Medicare reimbursements per enrollee (Part A and B) (1993),Total Part A Medicare reimbursements per enrollee (1993),Total Part B Medicare reimbursements per enrollee (1993),Medicare reimbursements for inpatient short stays per enrollee (1993),Medicare reimbursements for inpatient long stays per enrollee (1993),Medicare reimbursements for outpatient services per enrollee (1993),Part B Medicare reimbursements for professional & laboratory services per enrollee (1993),Part B Medicare reimbursements for medical & surgical services per enrollee (1993),Part B Medicare reimbursements for medical care per enrollee (1993),Part B Medicare reimbursements for surgical services per enrollee (1993),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (1993)",Part B Medicare reimbursements for durable medical equipment per enrollee (1993),Medicare reimbursements for home health services per enrollee (1993),Medicare reimbursements for hospice services per enrollee (1993),Medicare reimbursements for skilled nursing facilities per enrollee (1993)
49001,VA-Abingdon,256.999771118164,3477.10216484309,2498.52782415144,977.697705673391,1955.62508162634,,234.618760631554,551.734203384871,365.764717064464,212.823894591011,153.001181747956,186.114508912723,86.28721944514,,,
49002,VA-Alexandria,973.331787109375,3570.26642174907,2040.29129245607,1527.58819610297,1562.51776161583,,326.054687968861,974.663554722852,677.773699965212,402.130297992783,275.690581242809,296.797495667608,118.663802577388,287.270300860455,,123.433345455317
49003,VA-Arlington,856.915542602539,3746.63359432186,2223.84041195041,1525.49763443443,1927.78575891318,,366.420990735471,1031.57643145073,729.209455107788,460.380277029309,268.136065317647,302.491560219276,43.4834760239,180.236660393052,,94.0508602299763
49004,VA-Bedford,184.416259765625,2685.81565330288,1906.77240994392,781.792447282549,1671.16344105169,,182.095533031779,497.284918799149,380.931892406315,180.229939643791,200.647117120835,116.387928967085,,,,
49005,VA-Big Stone Gap,88.083251953125,3869.04833273911,,1030.91007711795,,,203.249205499273,533.542649351257,348.715484893629,255.692665374241,94.2586491698618,184.632078738701,,,,
49006,VA-Blacksburg,234.416168212891,4493.45496820278,3361.28935212639,1134.64360303028,2403.57785922784,,219.487763577921,721.494702392165,541.991914920803,259.263577530288,282.2392081884,179.541084859456,118.215632322363,,,
49007,VA-Charlottesville,1043.33222961426,3452.90704483195,2252.02277099614,1200.50778426626,1922.87856308038,,413.577054215983,651.361705452718,480.060307504268,279.132976035576,200.755494607882,171.291311800563,65.3858698012967,116.424512085924,,128.053167551827
49008,VA-Chesapeake,430.082763671875,4642.48921688481,3016.82872889902,1625.62346555864,2491.76959288686,,402.489923585129,996.92900218371,755.866488284876,410.763383034705,345.579714576278,241.136717457302,107.358194316204,371.727817619637,,
49009,VA-Clintwood,53.0833282470703,4558.96220825949,,1154.49542783495,,,279.575230351303,574.222165288542,437.273064394549,290.567690267529,,137.215821024865,,,,
49010,VA-Culpeper,211.999633789063,2428.29235184091,1481.9603027362,945.827588189459,1350.42925854036,,256.904932241932,574.434430204684,384.600024406227,189.129195249005,195.633597429852,189.807652794005,46.5173248765537,,,
49011,VA-Danville,840.498886108398,3088.96741777837,2009.49431060499,1079.07383213847,1830.00301168882,,206.063696920709,682.148902517854,478.308904282379,244.403189570049,234.01319413541,203.90869825089,118.354588881563,154.707181034774,,
49012,VA-Emporia,194.999710083008,2637.53370797559,1666.53482721551,972.814420904315,1567.11484333133,,208.229976015822,711.242378722694,517.79717612552,295.862853075832,221.39295059801,193.471931416732,17.4378415618363,,,
49013,VA-Fairfax,83.8332824707031,4482.83092438398,,1791.72700701212,,,599.283424480356,1033.93291936888,729.565316655502,399.106562570174,330.725318495273,304.099816226623,,,,
49014,VA-Falls Church,1501.66456604004,3173.39240409308,1859.42641849887,1308.83458531662,1426.01910819927,,300.795562906799,858.941220502907,585.14831932686,344.369681461474,241.248820921192,273.369129454903,45.5363147777423,195.650740928526,,133.627644740523
49015,VA-Farmville,220.082763671875,1976.96004266006,1149.14764082535,833.952596125549,1050.25631854029,,173.881926077504,537.979688411104,364.387959048013,203.564515201036,161.000565405134,173.953156837435,77.3597023492897,,,
49016,VA-Franklin,164.916442871094,3268.17189578186,2140.42381416216,1124.74058803333,1951.62534358647,,369.708459884111,650.091853793813,495.214868580486,268.414808868063,228.211615520879,154.422324220359,,,,
49017,VA-Fredericksburg,713.415603637695,3424.43985841207,2097.65431517105,1325.61100637997,1707.70458227064,,297.095214469982,810.846755363386,548.533776492058,286.960463783766,261.227614042079,262.030727351432,88.8203988311636,213.420104086219,,
49018,VA-Front Royal,155.166244506836,2907.1915049488,1706.79050667473,1194.58898158833,1325.32370833103,,487.194728809609,574.716278364064,398.451842392079,210.571365729464,187.356182851999,176.107686250318,,,,
49019,VA-Galax,351.666091918945,3437.13151457621,2361.6278096715,1076.50375430775,1845.12482953298,,291.136182679302,534.432720190488,349.894197288963,194.704978324481,155.138263709445,184.41724545026,194.244532572353,470.294277392986,,
