State #,State label,Medicare Enrollees (CMHS 5% Sample) (1997),Total Medicare reimbursements per enrollee (Part A and B) (1997),Total Part A Medicare reimbursements per enrollee (1997),Total Part B Medicare reimbursements per enrollee (1997),Medicare reimbursements for inpatient short stays per enrollee (1997),Medicare reimbursements for inpatient long stays per enrollee (1997),Medicare reimbursements for outpatient services per enrollee (1997),Part B Medicare reimbursements for professional & laboratory services per enrollee (1997),Part B Medicare reimbursements for medical & surgical services per enrollee (1997),Part B Medicare reimbursements for medical care per enrollee (1997),Part B Medicare reimbursements for surgical services per enrollee (1997),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (1997)",Part B Medicare reimbursements for durable medical equipment per enrollee (1997),Medicare reimbursements for home health services per enrollee (1997),Medicare reimbursements for hospice services per enrollee (1997),Medicare reimbursements for skilled nursing facilities per enrollee (1997)
29,Nevada,5859.56259155273,5977.21867276442,3934.68042151557,2042.02241348047,2689.47408025081,115.778669420302,327.735592316047,1275.76409014181,932.148228004816,575.806939589231,356.425994875556,343.065814233487,196.938753912988,568.308023209763,81.2363138988386,453.210590279625
30,New Hampshire,6304.06063842773,4888.8530254213,3214.4765372271,1674.10469207593,2252.12023188365,81.9610199716626,558.167533374517,833.652065598096,662.000130925935,387.522429155608,274.013343242108,171.776463387163,102.32176881544,482.594134392359,52.7493447455756,338.546364690653
31,New Jersey,43558.0472259521,6125.43179107714,3915.15581587619,2210.31777021453,3131.17954144308,106.015630175023,438.74821787775,1478.45171046477,1116.37511384469,742.952775991369,373.401190509803,362.090483180865,85.1563475366814,341.280839450274,43.3092897466763,292.374990249848
32,New Mexico,6815.40260314941,4307.77468360372,2730.56358194343,1573.46703340928,1762.74058454881,81.9259922256081,492.011131847174,761.548485836563,597.10947589054,349.867829722401,246.697563545324,164.526517477717,174.297889957071,521.810167398497,75.8212088028767,299.438691592348
33,New York,85827.925201416,6398.63232642499,4223.56073501492,2175.07998718277,3364.52273805308,35.1134279297701,490.030432920158,1369.72602244153,1018.86861511579,670.18683006793,348.256298962151,350.965012414807,94.9505229389496,404.432644784216,44.3057710473997,386.38234873111
34,North Carolina,42250.4256591797,4616.49842489422,3027.72967742572,1588.88018468199,2287.45143335347,35.1810905573588,416.819059013801,883.275362197712,683.451737436185,398.844395814925,284.906202876508,199.824174258206,120.626831762264,385.681357535045,67.9681902662869,248.057259075812
35,North Dakota,4307.91130065918,3784.86838233174,2317.96026503187,1466.79834132274,1849.95918463209,,540.839192480428,744.994708510676,564.223478447286,314.641709508471,249.291714730748,180.783478624005,64.5005491210208,251.757102408809,21.347114370446,187.996630855231
36,Ohio,62420.6042633057,5269.27010539923,3474.28792841213,1794.94466594305,2585.30381447848,17.614018273264,486.319480232298,998.156770820028,798.712727369894,481.571744500779,317.09867093573,199.527887931772,113.992803178559,346.867749292315,72.5322515648206,447.996679237473
37,Oklahoma,18884.2096099854,5868.20067649949,4188.29546674577,1682.17022340847,2390.62224066593,66.5744167980559,469.296436209944,888.05100901093,692.016036791573,409.375857317954,282.494215476984,196.056551402784,141.333374884185,1301.3977454362,97.268907222985,350.509718202831
38,Oregon,11920.3025817871,4082.64867401815,2627.93628360024,1453.50938405268,1962.76543478128,,392.030549567908,783.627379878739,623.748648870981,340.369948554311,282.468654075061,159.921480138121,99.0302908729354,336.360372981029,56.010854886615,260.790143444948
39,Pennsylvania,69541.6142578125,6052.66934634938,4032.67130923965,2019.91293470521,2966.60542708923,103.725131623855,511.228513797123,1165.93618055861,931.137264680433,596.889991337293,334.272269869205,234.778940011828,116.995894447691,453.199376914057,54.8767908854894,453.191566119356
41,Rhode Island,5714.89105224609,6454.98885371542,4300.32303130298,2154.31645813468,2964.3758188272,79.4931453249476,527.880622001252,1257.56497179743,937.00029027617,597.127649611541,339.882442080789,320.665681532759,81.615376062985,810.631785030352,59.6134780016283,390.852525722631
42,South Carolina,20545.6362304688,4748.3484551696,3122.53629989729,1625.99394131403,2269.42504691903,66.1749829249288,417.725152149989,920.216876215696,715.737918407049,414.766915984246,301.697091849779,204.458672365264,115.37571946179,392.285811263509,45.4761788956742,343.445697562617
43,South Dakota,4937.5768737793,3865.24237968662,2416.91080403031,1448.47898285025,1912.29597055657,,491.821049908949,751.657664422267,581.392847697088,317.292807877633,263.727470904737,170.25957877692,89.1758100603856,235.847198956197,22.6213057549459,238.009906507244
44,Tennessee,30559.5290985107,5644.69039796493,3881.42167892195,1763.30727112652,2430.51540728698,43.9946576340789,477.139259974387,946.834616581263,731.768384952908,456.799193486488,274.936613153242,215.071783956162,143.009511049695,971.994354393508,39.8311068104431,381.138272454
45,Texas,77308.1254882813,6789.47314690202,4803.61216980776,1986.65211147592,2736.41582628161,112.904743786566,532.777144464973,1061.80555521201,812.907354835525,508.565315292956,304.353007316783,248.896055197102,163.885167618814,1341.14176136959,77.7425526664374,534.39716893784
46,Utah,6870.65245056152,4570.83357019575,3155.52504582404,1418.71541347528,1856.08757317604,44.370520426575,410.832470664938,692.632551769566,561.147494549511,266.057936164054,293.079489633336,131.607490225314,167.824635878364,813.978630904749,38.0740342109028,430.178653354324
47,Vermont,3424.24479675293,4147.66317757731,2735.97652376594,1411.64986757396,1938.25475320426,,526.709464448263,678.900843109649,560.981927793426,332.186112071014,228.559196288498,118.081051001035,74.1786807815894,529.631176342892,32.6498117897204,232.373019665772
49,Virginia,32611.5251312256,4643.95460085741,3025.04854904255,1619.15570072223,2283.9306625947,49.6873025458957,413.199107437292,950.834781661277,747.453952944803,462.779197899259,284.618488025351,203.371814037964,113.255705515071,386.37745057212,47.7402647820864,256.931887102786
50,Washington,21635.8574523926,4676.98810404169,2998.84016613887,1677.2465633439,2200.76958355064,22.2498507572118,489.252889470803,886.52072928223,676.83185552482,395.818039561551,280.697960465942,209.682658416601,105.196860211657,267.242924417642,61.0755591703366,434.332985748794
51,West Virginia,11832.9815368652,5050.55590431833,3431.09822599514,1622.2511630111,2554.2925835171,116.511051498333,450.709970733367,854.893283593193,681.046424232412,423.750242795879,257.487641987783,174.062784522334,146.867756603021,385.518476802331,55.0332329551187,304.806020691831
52,Wisconsin,31182.1923675537,4347.47254819259,2798.72349379237,1548.08306076027,2151.88341770036,15.3352717786802,476.261915067135,836.310574117782,653.291428518027,367.319906349756,285.491505188258,183.038168679825,89.0917450514045,200.8028144584,46.1768061981466,371.105827223181
53,Wyoming,2496.99688720703,4423.00630689302,2909.52025099821,1513.05554999203,2126.6539834948,-82.0132499661672,433.638578274463,740.882773585034,590.875349068473,308.013736261644,280.729428888985,150.216050108521,210.720513111002,414.073454040334,-31.4905996128396,248.309776347982
99,United States,1285066.89375305,5631.58644984182,3717.83966751081,1913.746782331,2629.51698189912,58.6481593809412,491.373072537766,1091.07238838373,840.122311335076,515.897142960248,324.226844552162,250.949952541515,123.910719958676,561.380182235581,59.3449472324941,406.263475106165
