HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (1997),Total Medicare reimbursements per enrollee (Part A and B) (1997),Total Part A Medicare reimbursements per enrollee (1997),Total Part B Medicare reimbursements per enrollee (1997),Medicare reimbursements for inpatient short stays per enrollee (1997),Medicare reimbursements for inpatient long stays per enrollee (1997),Medicare reimbursements for outpatient services per enrollee (1997),Part B Medicare reimbursements for professional & laboratory services per enrollee (1997),Part B Medicare reimbursements for medical & surgical services per enrollee (1997),Part B Medicare reimbursements for medical care per enrollee (1997),Part B Medicare reimbursements for surgical services per enrollee (1997),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (1997)",Part B Medicare reimbursements for durable medical equipment per enrollee (1997),Medicare reimbursements for home health services per enrollee (1997),Medicare reimbursements for hospice services per enrollee (1997),Medicare reimbursements for skilled nursing facilities per enrollee (1997)
49001,VA-Abingdon,276.832992553711,4850.62791117329,3442.48526562659,1409.5292284852,2415.50787605053,,364.600299508535,781.123151788744,629.188875435366,375.073536448535,253.999430087721,151.990558575168,134.062161899338,635.462470545399,,
49002,VA-Alexandria,959.332000732422,4585.84435704894,2720.04727780927,1864.18230789546,2107.13977059431,,400.572609996507,1255.17138414024,973.714629684531,655.329439158221,318.235599141145,281.459876716796,77.3880303331203,244.335634932587,,289.187489970075
49003,VA-Arlington,763.998733520508,4906.8579967906,2978.76769134703,1935.25226981406,2235.45069356651,,461.391837227558,1215.29366453068,908.237034202195,587.553057774053,320.203535065198,307.297282602252,100.679908303788,333.492333093105,,344.998222886371
49004,VA-Bedford,198.249633789063,5019.30068521994,3679.47932743466,1348.72561231324,3135.36878931622,,262.418055094273,948.812279446854,790.824996095525,564.719328571421,227.179674999451,158.438570045877,72.4892425850573,,,
49005,VA-Big Stone Gap,88.2496948242188,5637.17323181023,,2051.95107830198,,,639.417800291474,965.543178575732,802.932736422707,478.929734310591,323.566898671173,163.062257791114,,,,
49006,VA-Blacksburg,256.416229248047,4372.17540500843,3137.46900090089,1248.1352860944,2080.35105414298,,234.968433009761,700.761029782755,549.580209662352,297.416810060711,250.667414502814,151.361322353025,179.025718361679,656.894897508425,,
49007,VA-Charlottesville,1153.08140563965,5340.38554808847,3709.32722561808,1628.22828770385,2864.94470147431,,564.000867110618,786.898824233214,644.648622246448,396.916970215701,247.710068969031,142.084933218894,133.260612037829,304.015336984515,,346.398625255976
49008,VA-Chesapeake,470.249145507813,5539.13461435312,3677.91662491888,1860.91519144678,2598.82826012929,,440.173846146483,1104.34096208432,873.588785804903,533.351801869213,340.354728576824,230.629601974513,180.342532889438,832.173732047003,,
49009,VA-Clintwood,56.6665191650391,7056.12944860829,,2361.47463724906,,,486.527522738896,984.554521288862,832.996149584278,546.251457575675,288.349076045236,153.214405479489,,,,
49010,VA-Culpeper,220.332824707031,3550.06639951402,2159.90419346219,1392.09279092609,1821.25531758231,,395.788263297943,770.132397853939,594.809902410082,348.436219268474,246.596467665639,175.317781717679,113.559596445277,204.425189649967,,
49011,VA-Danville,818.332412719727,4077.51733752781,2501.19466662823,1580.11624957831,2140.8654450645,,375.585211790677,930.419706534879,686.574563331929,408.871253193899,278.135132771533,243.955792307281,147.696644670775,203.908745214715,,132.18055733549
49012,VA-Emporia,197.582855224609,3706.09697937454,2367.23532851181,1346.32672092806,1995.67335965118,,334.909119078777,873.319756854236,659.23043687423,414.026994403566,243.912485596241,214.499942785444,55.8137541761425,260.881165019223,,
49013,VA-Fairfax,123.249710083008,7153.59952850981,4849.55890017069,2308.99658676864,,,413.320209490422,1627.0012150651,1248.72371242915,838.9024704288,411.378918501456,378.205316273901,,,,
49014,VA-Falls Church,1670.83042907715,4997.93022539892,3117.03101476379,1874.19308512855,2380.91223180908,,379.946200783283,1235.18873446165,921.834211049364,586.997287528649,335.569469030198,313.047447019974,73.3959971459664,243.999770831286,,376.276149199231
49015,VA-Farmville,217.916213989258,3193.34218202464,1978.39979190741,1225.15088790655,1670.01608207798,,327.412123526247,746.742709693934,586.749172823538,308.217715241253,283.350731512887,159.75685274995,54.1137950817435,99.0378726505535,,
49016,VA-Franklin,163.166458129883,5382.23640422501,3549.84453285558,1832.8579296902,3108.6455433435,,516.271395356948,1080.49287617546,888.880743154166,539.992525795584,349.826482468521,189.607671187158,78.3975573029069,,,
49017,VA-Fredericksburg,801.332244873047,5487.51104473121,3604.91064320344,1882.43718914442,2646.41819573015,,391.292537562578,1166.50204903824,876.451384827814,517.781625391757,358.6405852409,289.936146647546,104.245631982993,361.358063770235,,473.328786314586
49018,VA-Front Royal,168.99983215332,4989.22622575287,3633.80168036831,1361.04906691353,2711.58089781044,,347.041976219884,825.705615984095,650.306571653097,386.886447468484,263.362537632653,175.545484418576,,,,
49019,VA-Galax,377.416244506836,3602.73192271666,2247.33247829346,1350.70787976117,1487.05115114188,,370.147551233768,716.474416522251,545.298534223427,346.971536920515,198.665588530773,171.101112689453,173.066518509433,602.907731438496,,
49020,VA-Gloucester,321.166320800781,4679.99679363842,3239.18501446067,1434.43862358137,2136.83831208414,,375.765483728331,886.675868374601,713.665720809495,429.055846003567,284.968497813634,172.592170850657,98.6724912694096,727.079511308357,,
49021,VA-Grundy,115.582824707031,7267.5910574018,5420.15009315727,1885.14190225246,,,447.188116284594,918.448853307742,716.417850558335,466.691628615052,251.039409668222,202.22604740253,,,,
49022,VA-Hampton,382.665878295898,3824.43237323304,2333.67832022095,1498.31550196665,1699.094871391,,325.763538859554,997.037027442288,758.071939310802,477.733867807113,279.515281085476,239.10213739113,47.2532632017799,492.955069210826,,
