ID,State name,State,Table 1. State information (2001-05),Table 2. Medicare spending per decedent by site of care during the last two years of life (deaths occurring 2001-05),,,,,,,,,Table 3. Medicare Part B spending by type of service (BETOS category) per decedent during the last two years of life (deaths occurring 2001-05),,,,,,Table 4. The Medical Care Cost Equation: Disaggregation of hospital (facility) reimbursements per decedent into contributions of volume (patient days per decedent) and price (average reimbursements per day in hospital) during the last two years of life (deaths occurring 2001-05),,,,,,,,Table 5. The Medical Care Cost Equation: Disaggregation of payments for physician visits per decedent into contributions of volume (physician visits per decedent) and price (average payments per physician visit) during the last two years of life (deaths occurring 2001-05),,,,,,,,"Table 6. Resource inputs per 1,000 decedents during the last two years of life (deaths occurring 2001-05)",,,,,,,,,,,Table 7. The patient experience of end-of-life care (deaths occurring 2001-05),,,,,,,,,,,"Table 7, continued. The patient experience of end-of-life care (deaths occurring 2001-05)",,,,,,,,,"Table 8. CMS Hospital Compare technical process quality measures (all patients, 2005)",,,
,,,Number of deaths among chronically ill patients living in state,Total Medicare spending,Inpatient sector,Outpatient sector,SNF/Long-term care sector,Home health sector,Hospice sector,Ambulance,Durable medical equipment,Other,Total Part B spending,Evaluation & management services,Procedures,Imaging,Tests,Other,Hospital reimbursements per decedent,Hospital days per decedent,Reimbursements per patient day,Ratios to U.S. average,,,,,Payments for physician visits per decedent,Physician visits per decedent,Payments per physician visit,Ratios to U.S. average,,,,,Hospital beds,Intensive care beds,,,Medical & surgical unit beds,SNF beds,Standardized FTE physician labor,,,,RNs required under proposed federal standards,Hospital days per decedent*,Intensive care days per decedent*,,,Medical & surgical unit days per decedent*,SNF days per decedent*,Physician visits per decedent*,,,,Home health agency visits per decedent*,Percent of deaths occurring in hospital,Percent of deaths that included an ICU admission,Percent enrolled in hospice*,Hospice days per decedent*,Percent of patient seeing 10 or more different physicians*,Number of different physicians seen per decedent*,Average co-payments per decedent during the last two years of life,,,Composite quality score,AMI score,CHF score,Pneumonia score
24,Minnesota,MN,19678,38185.5734634399,21119.1612095079,6486.06217320537,6349.94195609619,899.339516881708,2085.12532429989,353.744858766006,790.202854158532,101.995570524305,6302.57887268066,2316.48794440908,1512.97407034361,626.297889045999,348.778325836192,1498.04064304578,19059.0201141151,15.0850013455989,1263.44172449647,0.857100075848284,=,0.770067498594665,x,1.11301941376885,2375.20138852282,42.5621096485573,55.8055370876881,0.647540167255421,=,0.694407333549531,x,0.932507673767577,41.3287708098599,8.07547217350181,6.62459729060735,1.45087486566746,33.253298556968,58.6920254692499,15.9838632190007,4.68469491054654,7.82246734752708,0.598876889147709,36.3277447193044,8.54339006474055,1.8888316781572,1.60805160179734,0.280780075117946,6.65455837547779,10.7039044031539,19.8115126569258,6.633577906795,11.7571745726069,0.564215310900514,2.70468674690409,26.0884499543766,13.3009315341016,26.4909952332682,10.787108265294,22.526548266992,6.52547761292164,1862.77421055563,1662.16368103027,200.610529525358,90.1164086059911,95.1521445072494,87.5479350912515,83.4358311137203
26,Missouri,MO,30040,40793.2113647461,22634.6192317398,6879.20030904825,5420.21080903566,1669.32450436129,2206.07321136618,559.465656863297,1163.15294630245,261.164696029169,7525.27389526367,2903.69515947961,1688.95303128991,643.549896347371,435.564454211669,1853.51135393511,19918.4751017238,19.1609168486524,1039.53663903743,0.895750485505077,=,0.978137089310038,x,0.915771925320734,2989.49829964303,56.2118003047503,53.1827531485483,0.815013092495944,=,0.917104125851606,x,0.888681088136134,52.4956625990478,13.4551183483057,6.96594288496122,6.48917545602746,39.0405441800209,48.7073140613485,19.8579131222575,6.39654451493816,9.44262214394621,0.6774118901961,46.218497918485,11.1491562409015,3.22869749423245,1.84930239990354,1.37939509004354,7.92045873403549,9.27595733032593,27.6382924915672,10.870240787419,14.6475239720193,0.742121385715708,4.74714169652309,31.5452931872691,18.2413662033962,30.8410138573312,13.5602916707356,25.2628273002267,7.0176451594902,2296.63752347944,1983.54574584961,313.091777629827,88.0256649213533,92.5971536862832,87.031360713074,81.0693864519897
25,Mississippi,MS,15917,43082.2350540161,22741.7338952668,6246.4020575364,5483.56878429087,3015.99680613373,3142.08882450989,634.531633261728,1612.63344073462,205.279612282058,7469.93283081055,2841.23239327797,1668.59929290866,603.927524459993,382.28178226815,1973.89183789578,20005.3883796283,23.6599867345884,845.536753847057,0.899659048308314,=,1.20780809918874,x,0.744869196449825,2925.33933211692,59.8615050421939,48.8684561147431,0.79752172996831,=,0.976649617273393,x,0.816589405108078,64.8218814646257,10.1709149214127,7.71778566788321,2.45312924866807,54.6509664352626,45.5161385127785,19.4157079246051,7.06077428622571,8.39296098297661,0.841273336138108,55.0180325769398,13.6263212266176,2.56203438196724,2.0246653854847,0.537368992343545,11.0642868280411,8.18828935171926,29.5101923944462,13.0031822650986,14.3028418564365,0.909132772047466,8.85577995095828,40.1584380902365,17.6863056484152,29.0430572501373,17.3916332944053,22.3591612082795,6.52173333813163,2549.94332943549,2084.0669708252,465.876358610291,84.3189818564314,89.0823826124196,83.669980165965,76.8126483900953
27,Montana,MT,5134,35114.1682052612,17921.1804929597,7373.70963906555,4472.46945473108,1400.61263335141,1957.29327003384,314.427780074017,1571.75452628297,102.720408762631,6435.84899902344,1995.70430018871,1592.05241399324,462.763480138172,261.439953229943,2123.88885147338,16178.7556648181,13.9484485936892,1159.89642548046,0.727572174457002,=,0.712048124606386,x,1.02180196719034,2104.82377221553,40.2428592988741,52.3030373310085,0.573828368444698,=,0.656568409105805,x,0.873981081767563,38.2149276539429,9.16442542480874,7.85929015646242,1.30513524764205,29.0505022218783,44.4927794940843,14.715158194202,4.81439685804806,6.48797715536303,0.742048984261363,34.8819471487444,7.77547640401199,2.03317622750359,1.77502934262156,0.258146881125867,5.74230016767979,8.20253601673754,17.7349494622357,6.67149753322403,9.81165006796231,0.679956733782045,3.82410052644769,24.8715684172755,12.2039770042774,24.9710211370991,11.2919646172935,12.261212438805,4.96353592058454,2119.20120790286,1724.40299987793,394.798208024932,90.3006834031108,94.658892852092,86.8788314168014,85.3182356456819
34,North Carolina,NC,41959,39817.9772338867,21536.8400409677,7081.83867739867,5033.44486365506,1826.83952721065,2189.98848097024,577.849176887376,1363.42548894952,207.75097784747,7223.8296661377,2820.1486746661,1559.97572139789,627.919857724228,413.334588822002,1802.45082352748,19135.4195898058,18.6085288031701,1028.31447838832,0.860535824172028,=,0.949938478604428,x,0.905885847930128,2853.16958445232,51.1846329237165,55.7426989601463,0.777846425508093,=,0.835085120562728,x,0.931457651866599,50.9822706936166,12.8960841891935,8.56222351119943,4.33386066188551,38.0861864514547,52.1687396205918,18.3257249115131,6.41350053883816,7.93857012325902,0.807891149068193,45.7418357672757,11.1261603652228,3.10335213463025,2.1553857922554,0.947966337203979,8.02280822396278,9.6616138944569,24.2661243736001,9.95179603875206,12.2440483949485,0.812786401829141,5.25418086616286,34.1721263679778,18.9189580104464,28.208632543052,12.9067090576724,26.3875098222323,7.21509259425901,2399.42147389884,2018.94381713867,380.47765676017,88.7243910654024,93.3041790439395,87.4809895284304,81.9203454591552
35,North Dakota,ND,3907,32522.6982421875,17256.0686964528,6414.76768576646,5309.86905584873,876.700025158272,1202.97716669016,344.857163811764,889.931071019579,227.527377439736,6105.84071350098,2062.83989853044,1488.70588999315,504.930421595571,368.244456723217,1681.1200466586,15474.3069566765,14.0143105942218,1104.17896425506,0.69589252683796,=,0.715410284465747,x,0.972718091909506,2258.87850422044,42.6810265376794,52.9246526492579,0.615827597398917,=,0.696347480797192,x,0.884368241978712,38.3953714910187,5.38466389418646,4.90347883880955,0.481185047848992,33.0107075710819,47.8463420384999,14.6251910496783,4.44521225063538,6.81748652023241,0.652030955608526,32.5944339843748,8.06574773066756,1.36384637521142,1.26417128741741,0.0996750851627439,6.70190134644508,9.25122207870828,19.843921844525,6.65925615663531,11.5225058825305,0.577934715288934,3.29839219917451,24.8856862065283,11.6029615749627,20.0672256572928,7.50873851794901,16.3180695806759,5.57579911029192,1803.40518337667,1577.61480712891,225.79037624776,90.9919198964445,94.9479491187886,88.2970018662102,86.1951498793604
28,Nebraska,NE,9359,38458.9510879517,20001.37380547,7771.28529051037,6218.84845091588,999.72533635942,1761.9175397606,336.373656411501,1201.27733260245,168.149675921472,7113.37977600098,2480.69635201525,1720.17898540935,559.765710780629,395.620014528242,1957.11871326751,17725.7411544801,15.4243785358316,1149.20293957402,0.797141405854345,=,0.787392213254954,x,1.01238162180838,2581.6042053802,51.8432166256337,49.7963740178832,0.703810812429193,=,0.845830014463517,x,0.832094865864505,42.2585713310454,10.8935879053956,6.91545844486315,3.97812943548372,31.3649834018864,46.9341974561143,17.924706093606,5.68414453396038,8.26855076775461,0.687441450577675,37.8750546541932,9.27352415732085,2.69853156975239,1.75792899727821,0.940602568909526,6.57499258220196,9.01380039419224,25.6671193958982,10.1741221850776,13.8334170801749,0.735474259621536,2.91285915384107,27.955142752922,14.9568179983847,27.3357253906651,10.4062097871304,21.3465057399147,6.40745702462014,2146.00895572389,1842.3166809082,303.692274815685,90.7531286477168,93.8665308013077,88.3624286782842,87.1579250380203
30,New Hampshire,NH,6297,42003.0236816406,20838.5152417732,7307.99659468925,7566.41898454451,2535.62743579554,1809.4244926014,871.552947471898,921.150006470826,152.337978293981,6779.52587890625,2786.70087168408,1480.00834353293,546.734370557441,365.645210597139,1600.43708253466,18672.2511013908,15.7454571817286,1185.88179980309,0.839706749845325,=,0.803782813695318,x,1.04469358580192,2865.09495351506,45.723775568746,62.6609442872312,0.781097583710839,=,0.745990396967702,x,1.04706117784604,43.138238854051,6.97887223397168,6.12629207029735,0.852580159290196,36.159366614198,58.863166314128,16.6663784738045,5.36125116130386,7.45700138037605,0.718955366618625,37.1615432253847,9.39311153378939,1.77619048702014,1.60136165469885,0.174828831106424,7.61692103743553,11.1776734741352,21.6423513386139,7.88971637660179,11.5490740898761,0.683147091723822,7.86964452726507,28.0461029196482,13.896720109418,24.3338473495349,8.78010317912709,26.2976867934657,7.16650978598029,2039.92202449106,1805.08734130859,234.834683182468,90.747873637588,95.307278034379,90.84490971668,83.0841755902085
31,New Jersey,NJ,42849,59379.2770690918,37040.4601014615,7816.83767841047,8069.11930118133,2349.95831430436,1893.43241304171,786.625271987905,1054.77089100838,368.073097696149,12438.8610534668,5886.57314904117,2308.16961671373,1126.1102002076,651.232540854767,2466.77554664953,31885.1309087035,27.1158517850373,1175.88527778788,1.43390100627695,=,1.38422501118699,x,1.03588722547887,5887.86002357015,89.7546517566653,65.5994971662614,1.60518004193752,=,1.46436088141898,x,1.0961642463312,74.2900048905132,22.3242672896588,11.1256539821625,11.1986132517253,51.9657375061349,58.7693016956219,30.2529468303333,14.6998299372799,10.5706710929411,1.39062409643,66.8613973545702,16.712156703446,5.54335738769571,3.0245875865221,2.51876979321241,11.1687993109226,11.0754672380258,48.4891514422185,29.0158786145901,16.4977162592181,1.75878152822379,6.21876245983388,39.5383610294138,25.4512111293633,27.3963571804474,9.55988741926007,46.7948961920766,10.3456378945828,3546.21421348499,3266.58752441406,279.626689070923,91.8072003446333,94.7873443149942,91.4044898216605,87.108767409347
32,New Mexico,NM,6344,37632.1789398193,19076.8061324415,6350.44772068074,4360.23715276728,2036.94236127304,3546.80429998062,558.81880143026,1477.1572321395,224.965239106365,6505.88928222656,2416.78783844876,1593.58833631843,585.859266894965,354.245849936149,1555.40799062826,17063.1874201184,14.6481563753279,1164.86928340403,0.767345810247916,=,0.747767194748262,x,1.02618276869747,2472.00903104711,42.6321556876785,57.9846125810983,0.673932387020318,=,0.695550145399166,x,0.968919913938852,40.131935274871,11.1032927248882,5.89601395473088,5.20727875298017,29.0286425041826,30.3639221908059,15.8697217478136,5.05908787560959,7.52118472420505,0.672645076689604,35.8227815632134,8.71663505901051,2.66778175862912,1.55839240550995,1.10938934981823,6.04885329306126,5.74180029816609,19.8439558156273,7.43060822839641,10.8680069587813,0.683713974105666,5.73762295361418,27.9409038489899,16.2751190045004,36.0909263411291,18.0832217569597,19.7099118336474,6.11556648239193,2148.05376056224,1759.96012878418,388.093631778058,82.3652865425292,89.0685645228935,79.2289488167309,73.2840483924544
29,Nevada,NV,6020,51571.0787200928,26351.377954179,8282.96663807593,9175.32359560002,2492.85515586619,2644.3873570851,677.790811715908,1633.8038372617,312.57337030895,11269.4596557617,4490.46480637277,2446.18113170729,1246.94255388071,583.468467358497,2502.40269644243,22522.011709098,18.9955370556679,1185.64753621313,1.01283370438481,=,0.969694690096144,x,1.04448721306742,4514.91319316113,73.154401386819,61.7175878357284,1.23087989859314,=,1.19352525577066,x,1.03129773973519,52.0425672758025,16.7058927890944,9.94819633356513,6.75769642199555,35.3366744844881,39.0762499805335,26.0693695144378,11.7390583693926,10.0572482937758,1.1672236805228,48.1824967857093,11.5621900683229,4.23443883229945,2.71153088659048,1.52290793508291,7.32775123417377,7.71844214361977,39.0721804044783,21.1152083448779,15.7078209996945,1.34424808796131,6.54229179913026,29.158257983543,19.4937401851337,35.4100060070322,12.7482193004599,36.8945075066643,9.04720464456821,3562.33386818515,3119.09466552734,443.239202657807,85.4038120890738,91.0431761120472,86.4063910251151,75.3364860934238
33,New York,NY,77270,55718.0797424316,34956.2821368876,7333.74282276648,7231.06102389525,2357.21361759529,1578.92248188573,753.139502192045,1184.24115654893,323.477000660263,10769.6668395996,4826.72825969343,2075.45379545487,1067.43620666906,605.971402366067,2194.07717541617,30920.1904485085,27.0560733235359,1142.81884435948,1.39050682668795,=,1.38117340719547,x,1.00675760150308,4834.54651300196,72.2417841024424,66.9217485845358,1.3180200520093,=,1.1786357650892,x,1.11825899997999,74.1262282836599,12.1317433894799,10.2579598761585,1.87378350186021,61.9944848426401,58.1480456920513,25.2297408147896,9.59288597853593,11.1358104852029,0.861444794816037,63.756586948078,16.6012096487105,3.22064936887663,2.79542930424213,0.425220063887537,13.3805602788925,10.4497284581002,37.5964388789616,17.4241188591404,17.4691946124866,0.997419700544525,6.98913058208937,40.0624761813067,19.6577914424317,20.9002342750134,7.55047592619506,39.7246401079338,9.24018795459632,3149.19214350761,2835.95184326172,313.240300245891,87.0605493395013,92.6782038580304,87.1369342668542,77.6468685237175
36,Ohio,OH,59412,42925.5963745117,22978.2880400347,6627.05664792316,7137.05354888241,1666.47611947729,2391.6549596829,816.952315152182,1099.10400844746,209.010734911608,8288.48062133789,3434.25289359557,1743.3195961047,703.68983554414,419.682531166636,1987.53576492684,20022.5724938115,17.9186004111777,1117.41832700959,0.900431832296243,=,0.91471863215834,x,0.984381208210017,3444.06289479004,58.6213266335408,58.7510227518373,0.938938935328559,=,0.956415916712272,x,0.981726588737889,49.0920559210347,13.4782271156761,7.80477460524807,5.67345247693258,35.6138287341758,58.9850159671194,21.1328456936684,8.10421250046078,8.77906084836884,0.923129778963378,44.0909859354365,10.6772618785799,3.34057026990814,2.10215490311384,1.23841536045074,7.33669160306454,11.0425237891546,28.9028012783196,13.1057220115367,13.3190115414405,0.983986084159462,4.78702111164562,27.5159700885908,16.9681673071523,36.1762645209131,13.3727843370312,31.7935239073682,7.92077762660896,2535.76120834438,2235.3955078125,300.365700531879,88.8016235672143,93.569866312481,88.9464909295776,80.7579740835277
37,Oklahoma,OK,19419,44607.5805206299,22376.5723046012,6384.40215898385,6577.01787390004,3003.84996666331,3935.14599959136,670.136366751391,1426.04995468617,234.405895452575,7677.99841308594,2759.32006648941,1617.12996338747,679.037175039819,385.22488692767,2237.28632124157,19863.7915885779,20.2463241292303,981.106074455256,0.893291322180605,=,1.03354556096754,x,0.864297962195641,2789.68259070082,53.8768767537809,51.7788476019083,0.760538260082189,=,0.879009490729928,x,0.865221898173863,55.4693811759735,9.30283167147767,7.15047913054897,2.15235253004995,46.1665494801247,39.3652195080492,18.3433499808989,6.6124208807987,8.05414453145865,0.820996054263897,47.5029833359669,11.5510486303123,2.40739987841178,1.92886767908931,0.478532195091248,9.14364874362946,7.54778634334983,26.438678668162,11.5876004732776,13.1454140814965,0.88149375907362,9.11361711810812,32.4789365758974,16.7471824551798,38.5580191758411,22.6411489881496,19.396231286702,6.02780514325241,2430.36966658844,2048.47991943359,381.889747154848,88.1253794093411,91.0582637356965,85.7474719564523,84.8225105006746
38,Oregon,OR,11318,35679.3534927368,18935.2863166367,6615.64342708713,3358.65384749176,1939.68385297465,2661.61589612669,781.563881874087,1218.80025071855,168.106019827239,6789.10252380371,2190.62530228838,1574.70452598577,532.918203945358,344.852665943311,2146.00182564089,17211.2920014758,12.0324224403342,1430.40955275817,0.774006197148966,=,0.614237760964191,x,1.26010845691736,2229.21541294798,37.8933978763443,58.8285964806449,0.60774068604197,=,0.618236586384426,x,0.983022841783213,32.9655409324224,7.19990990176576,5.72114015278751,1.47876974246273,25.7656309702625,27.7336957027811,14.9430735118853,4.89412633036246,6.62591263790247,0.738634298068826,29.3847031993409,7.18155025994633,1.74477024515199,1.44099748507142,0.303772759623826,5.43678000569344,5.43163219408955,16.7651704007669,6.24099868454217,9.23760847354984,0.675607620999753,4.79626553693582,25.6650046254262,13.586251723517,37.4837597988077,14.1327623368877,15.0882790930753,5.51860596731232,2090.12996504117,1776.97119140625,313.158773634918,87.7912556282465,93.5484474374331,86.6528198514342,78.9548931308103
39,Pennsylvania,PA,66408,46623.8745574951,25661.3257233944,6970.33439610937,7587.57170235124,2199.28325018042,1899.79877122415,922.704463695015,1129.49719237262,253.359058167887,9443.8747253418,4000.57302289516,1869.17026368628,764.082384813269,439.912898565348,2370.13615538174,22176.471371607,20.6976139998173,1071.45062091711,0.99729446639152,=,1.05658325608087,x,0.943886305837103,4016.24996497541,68.7360601772112,58.4300286432036,1.09493164942833,=,1.12143934265663,x,0.97636279358142,56.7057917803213,15.3850058237246,7.83170990339697,7.55329591362444,41.3207859209139,54.8959392414621,23.0806111904112,9.46696231446872,9.18161566386644,1.03107804345647,50.2914502094053,12.1748155918473,3.69029182735274,2.0788497030735,1.61144212260842,8.48452374339104,10.5693367130543,34.5020766901546,16.9047617199593,14.5760404006877,1.15976364329793,5.99765177235195,30.4712425356629,18.5469850245571,29.517278054708,10.578613984023,38.4220075231717,9.17089559123668,2757.55705395602,2459.88284301758,297.674210938441,87.4868555050261,91.9984852976742,86.8037799116758,80.4228562461793
41,Rhode Island,RI,4565,47789.8882522583,25481.5834855713,7182.68212563657,8643.36891134517,2483.12151443594,1683.500331324,1294.28813164628,858.019733528422,163.324018770618,9027.29116821289,3610.05838316233,1756.9293612934,809.536884235102,590.308857076385,2260.45768244567,22576.724755581,19.7049939172485,1145.73619511848,1.01529419584816,=,1.00591143666724,x,1.0093276195487,3617.99657885284,53.8065653937261,67.2408014222499,0.986357671025503,=,0.87786235012865,x,1.12359035659856,53.9862847047905,9.95930400672286,7.90137334229195,2.05793064342786,44.0269806613661,67.6216286668592,19.9682492322728,6.82026842413111,8.90955687370723,0.765500296008911,46.9302261528904,11.8868772253967,2.61453764941528,2.11044246703386,0.504095179960132,9.27233955264091,12.4556988628738,25.9244106600122,9.83943052968376,13.4276757565746,0.732772425255059,7.04751387261126,30.8476030319515,16.2194206249215,27.240455588855,8.26725297255932,34.7572835630614,8.08335768402388,2473.43046024653,2251.31567382813,222.114786418401,89.3291357388948,94.2074276409259,90.1895556426873,80.6250359663146
42,South Carolina,SC,21325,40725.9349441528,22577.8872594739,6556.65399216219,5096.66495022057,1920.13129572261,2158.89512633806,754.396229808514,1484.68893914829,176.617151278668,8089.61589050293,2830.37017780412,1749.51735942791,635.547198297448,408.798496376632,2465.38265859682,19955.3117839106,21.0430427924565,948.309233637268,0.897407061913899,=,1.07421689629051,x,0.835405833787222,2891.7299631225,56.5961662388892,51.094096213455,0.788358963170868,=,0.923375114898826,x,0.853779737455073,57.6521720341273,16.5097948759451,9.06299897660948,7.44679586528099,41.1423771348718,46.1996154215257,19.117450786443,7.39256709932998,7.62134578653689,0.969981851812702,51.8980771813491,12.7224750509579,3.89749566041926,2.32621639966965,1.57127925381064,8.82497936487198,8.55493041636383,27.3831723585488,12.9870175562628,12.278872988247,1.05767178866444,5.03573583888661,37.6767841729081,21.4635179280211,28.9150178183571,13.6058678565714,29.3425964997431,7.58260387320527,2692.29360961771,2268.06298828125,424.23062133646,88.5993947337898,92.7780436020098,88.2582181954911,81.8624309789554
43,South Dakota,SD,4364,34296.0688781738,18624.4395316271,6619.81310588107,5477.31014842742,1003.48439523333,988.875347143278,292.569358122744,1056.13850226238,233.438489476473,6046.2098236084,2161.24006928695,1503.03673576317,529.852485293324,381.436352132296,1470.64418113266,16628.5700903267,15.9626347307004,1041.71838614747,0.747800705405219,=,0.814869413428133,x,0.917693918905658,2299.01503600372,46.2363308589393,49.7231288316908,0.626769834393886,=,0.754352814979843,x,0.830870942545146,43.7332458375352,8.15923239210812,6.31524326458369,1.84398910464489,35.5740134030172,49.272588450043,16.0023652975401,4.54888395002783,7.94498979604729,0.572547488014515,37.9973640537834,8.99280264902602,1.92284801074205,1.5356339327991,0.387214073911309,7.06995463371277,9.24970124794551,21.5797551637117,6.84471152958293,13.1215467490187,0.521639076589412,2.97973344772882,26.9162681540993,11.4748303129409,17.5126076624346,6.51137116863897,17.9204088125395,5.72621852692246,1861.83593005942,1591.59234619141,270.243583868011,91.6587971627057,94.9253209444618,88.3846899545952,88.3973289985193
44,Tennessee,TN,31038,42478.2146453857,22619.170544126,6350.4572093945,6326.53439919902,3020.72724881335,1621.38486125502,775.492660459727,1539.07928562476,225.368436513323,8309.56393432617,3239.39934829515,1588.22493843812,661.148457573729,435.128059415422,2385.66313060375,19859.2400521259,20.2762307921613,979.4345041586,0.89308663577937,=,1.03507225285089,x,0.862825405008725,3254.25473434371,59.8941719805467,54.3334121957754,0.887192414567935,=,0.977182583372679,x,0.907908542030957,55.5513172387981,14.6676594621827,8.44081054403357,6.22684890276765,40.8836577036609,58.0910207530343,20.0968545408472,7.39341998964311,8.81392567608258,0.838833938628034,49.5508079965637,12.0335644610056,3.58032236468993,2.1996712833643,1.38065107911825,8.45324209332466,10.8526965351882,30.2450738212738,13.7617907858018,14.1735653734809,0.970947706040888,8.72834812288103,36.1128107531012,19.9834497676996,23.3527618375352,9.62117135401799,28.5366807235587,7.52793145216975,2724.95253157971,2303.64874267578,421.303788903924,86.4287924683318,90.2170275982235,84.2823208175699,81.5460483523535
45,Texas,TX,78986,50905.1856689453,25210.3410379208,7424.02000581484,9049.75429382095,3145.64304233878,2919.93115128165,1012.85929924803,1710.57200961417,432.064828906077,9979.48013305664,3876.4962179047,1989.61281917377,867.801617162458,570.801598046393,2674.76788076932,21796.6201451237,19.8263347402767,1099.37718850496,0.980212239021983,=,1.0121057101662,x,0.968488003946758,3938.13886445583,66.2071099307212,59.4821140596029,1.073636581423,=,1.08017913229945,x,0.993943087140995,54.3187253158267,17.0486684677273,9.86978958730828,7.17887886582989,37.2700567931345,49.3142697879699,23.3204901310497,9.73746303322145,9.46378816232553,1.02891811040165,49.9361058416432,11.5785747855191,4.07448145767292,2.53269726037979,1.54178418964148,7.50409331917763,8.9777678971519,33.7318772324069,17.0429131515915,14.6781722484025,1.16110595128398,9.17353067009161,30.4752936145994,19.0462035214411,38.2813095507123,16.0866124512752,28.8447107831757,7.4792796849997,3128.86359610427,2666.82089233398,462.042703770288,85.1276542202315,90.429505697796,84.0374936172382,77.0180088262864
99,United States,US,1247941,46412.382616929,25375.514768727,7257.19523787821,6862.33979491018,2262.00866226849,2336.42991455526,755.313277630914,1302.25740319454,261.323557764408,9043.30225787918,3629.97420390868,1894.66246080544,799.544899157893,483.119588185659,2236.00110582151,22236.6333304219,19.5891936396852,1135.14796675313,1,=,1,x,1,3668.03714832091,61.2927133574424,59.8445875112416,1,=,1,x,1,53.6690236703703,14.0842753698574,8.24657534246575,5.83561643835616,39.5847483,52.9285923869374,21.6868215766089,8.48776054673596,9.01287107150977,0.941737708150101,47.8940406770548,11.6429482357206,3.44106677813884,2.17,1.26,8.201881458,9.89094360629021,30.5096995771435,14.4018899931968,13.8606224172457,1.0390507409882,6.4259226375775,31.6937259053112,18.2966181894817,31.2510767736616,12.5384236915046,30.3641758704939,7.78109061245684,2762.46801892076,2413.28925566192,349.17876325884,87.2467413936273,92.2169647723082,86.4302917784858,79.5073355059204
46,Utah,UT,6990,40310.13230896,17139.5266572152,6445.43800995415,6385.2607848076,3702.1234323571,4480.88998560146,486.1418262682,1512.312484028,158.439128728292,6479.51972961426,2188.07869605427,1795.50602194648,561.71790977008,314.707562971885,1619.50953887154,15337.5672625922,11.5833221749771,1324.107801795,0.689743228423383,=,0.591311842030637,x,1.16646273488235,2206.42525230055,36.0966376513261,61.1255063037567,0.601527509968259,=,0.588922168297891,x,1.02140408758394,31.7351292465126,8.68284811983481,6.97026138436304,1.71258672561548,23.0522810596309,50.4219117666603,14.8136349351797,5.61354005268563,5.76348120728213,0.973984272837215,29.4571895968832,6.75167119144705,2.12852670521572,1.76254707574844,0.365979625843465,4.62314447760582,8.85640300240643,15.6884682880854,6.76029606843652,7.87158104146355,0.858823155453353,12.0251872246469,21.8161596558471,13.3122297666864,45.5500625233041,21.4873501364924,14.7288112113674,5.32444064674618,2015.73904759048,1631.19212341309,384.546924177396,87.6427644182392,91.2178978586209,87.2350315309376,81.9560306091375
49,Virginia,VA,33137,38734.6969146729,21552.8807202527,6585.7371992733,4978.72248477911,1959.50990854528,1742.01602143335,489.231893710113,1240.34394767256,186.254739006487,7764.48262023926,3138.53263912695,1576.76519451179,623.789998210743,422.341344176104,2003.05344421367,18816.7934333939,19.2646621271044,976.751801264121,0.846206939413381,=,0.983433135709918,x,0.860462098221371,3173.77829287546,56.1276739799008,56.5456942686059,0.865252494601451,=,0.91573159198516,x,0.944875662447903,52.7798962386421,14.3255626885112,7.61167147796448,6.71389119265831,38.4543334784573,48.4234559173502,19.7100877291407,7.50768984279563,8.16485838714519,0.919512560636175,46.972148518448,11.6446898040669,3.49109893226334,2.06964747607708,1.42145144939423,8.15359085798264,9.5001968414445,27.6007513352811,12.5360777721188,12.9743262092326,0.966221873101823,5.93604481267316,34.787291108058,19.7041153088648,26.1085173292879,10.7733873270661,30.9078884522715,7.80411936074821,2479.68374879545,2131.76933288574,347.914415909708,87.067375425905,92.4630474321621,85.3614746687178,79.2118559202681
47,Vermont,VT,3343,41513.8370361328,21174.4509340478,7897.53851765484,5710.74423271043,3407.61359476692,1381.55030653558,864.07962700387,1013.61796486333,64.2418585500272,6405.36679077148,2324.5347721495,1353.1996033405,449.42594218969,227.5023065845,2050.70416650729,19318.3273326533,15.5248146067247,1244.35156374012,0.868761338355295,=,0.792519329395643,x,1.09620208130165,2446.28113698142,41.4816678561483,58.9725838764423,0.666918310274266,=,0.676779760332007,x,0.985428863811026,42.5337386485607,6.47649991863715,6.17820704228258,0.298292866002207,36.0572387094367,57.7630089288251,16.0063907641117,5.13527531893244,7.28419769466851,0.704988460526144,36.6085324615036,8.7705896226221,1.63666478771147,1.57866705209017,0.057997734635137,7.13392482697964,10.4329980861661,18.1736263889773,6.24666375939029,10.4244474596769,0.599232120796155,11.9749062256766,27.9578695893126,13.3659904557549,20.1664421172036,7.90415972043423,19.9928152051539,6.12080675963325,1976.51689983691,1724.09661865234,252.420281184565,87.8842226997048,91.3405002724062,84.324277656268,84.4970567741603
