rev_cntr,LABEL,nrecs2004,nppl_any2004,nrecs2005,nppl_any2005,nrecs2006,nppl_any2006,nrecs2007,nppl_any2007,nrecs2008,nppl_any2008,nrecs2009,nppl_any2009,nrecs2010,nppl_any2010,nrecs2011,nppl_any2011,nrecs2012,nppl_any2012,nrecs2013,nppl_any2013,nrecs2014,nppl_any2014
Revenue Center Code,Revenue Center Label,# of records with this revenue center code in 2004,# of people with this revenue center code in 2004,# of records with this revenue center code in 2005,# of people with this revenue center code in 2005,# of records with this revenue center code in 2006,# of people with this revenue center code in 2006,# of records with this revenue center code in 2007,# of people with this revenue center code in 2007,# of records with this revenue center code in 2008,# of people with this revenue center code in 2008,# of records with this revenue center code in 2009,# of people with this revenue center code in 2009,# of records with this revenue center code in 2010,# of people with this revenue center code in 2010,# of records with this revenue center code in 2011,# of people with this revenue center code in 2011,# of records with this revenue center code in 2012,# of people with this revenue center code in 2012,# of records with this revenue center code in 2013,# of people with this revenue center code in 2013,# of records with this revenue center code in 2014,# of people with this revenue center code in 2014
