HSA Number,HSA Name,Medicare enrollees (2007),Total Mortality: ASR-adjusted % of deaths among Medicare enrollees (2007),Non-HMO Mortality: ASR-adjusted % of deaths among Medicare enrollees without HMO coverage (2007)
1035,AL-Florala,679,5.99043982310401,5.87340295137623
1036,AL-Florence,14632,5.57412287364372,5.61606852357251
1037,AL-Foley,8415,5.01249478850502,5.13394125523034
1038,AL-Fort Payne,6250,5.80879758424795,6.00032588064988
1039,AL-Gadsden,15251,6.14103964281053,6.25065298145803
1040,AL-Geneva,2927,5.32251871903517,5.38093535313836
1044,AL-Greenville,3515,5.22763105826822,5.21437697456208
1045,AL-Grove Hill,1046,5.76640894220805,6.01757450301026
1046,AL-Guntersville,5235,6.01854808779272,6.08727717508344
1047,AL-Haleyville,2881,6.65925948229838,7.00322353275048
1048,AL-Hamilton,2136,5.65885220377762,5.79937456538875
1049,AL-Hartselle,4127,6.62237794007177,6.79234801703989
1051,AL-Huntsville,40670,5.13509656549304,5.21583847736381
1053,AL-Jacksonville,4043,5.91545206137724,6.03526518579507
1054,AL-Jasper,9542,5.79577097515702,5.89341058162621
1056,AL-Luverne,1663,5.14301855010151,5.62863711983146
1057,AL-Mobile,61115,5.42790842795213,5.62026797226898
1058,AL-Monroeville,3295,5.64190304578539,5.67006918560018
1059,AL-Montgomery,35170,5.24410249409025,5.29371882428325
1060,AL-Moulton,4788,6.0115828619538,6.09207695351568
1061,AL-Muscle Shoals/Sheffield,8656,5.48764412113014,5.53643403754241
1063,AL-Oneonta,3337,6.17406766425513,6.10332563047055
1064,AL-Opelika,13315,5.41221582983505,5.51723085395905
1065,AL-Opp,1737,6.39992607593367,6.36782412082475
1066,AL-Ozark,3213,5.9137608563678,5.94975023391823
1068,AL-Phenix City,7086,6.21841301054103,6.44927976980317
1070,AL-Prattville,4606,5.5628952002886,5.63199361699502
1071,AL-Red Bay,1045,6.88146234981094,7.07773424653277
1072,AL-Roanoke,1983,6.06847829635724,6.12538497600524
1073,AL-Russellville,4020,6.75155622205092,6.86936186173085
1074,AL-Scottsboro,5189,6.36627536149028,6.37634805783581
1075,AL-Selma,8294,5.06464857161115,5.18066960739953
1077,AL-Sylacauga,4230,5.68536025785827,5.86025362797455
1078,AL-Talladega,4656,6.953695906996,7.2955381415727
1079,AL-Tallassee,1718,6.86044039305974,7.08353540511567
1080,AL-Thomasville,2387,5.4470452546582,5.47273277295078
1081,AL-Troy,3633,5.62899394107248,5.58801879079254
1082,AL-Tuscaloosa,22577,5.58641154068618,5.66355841748643
1083,AL-Union Springs,947,5.71768391156162,5.86822719445301
1084,AL-Valley,4752,5.77718482553544,6.03815958346172
1085,AL-Vernon,1495,6.54151150772623,6.5073433551037
1086,AL-Wedowee,1324,6.13196142288941,6.10268048940662
1088,AL-Winfield,2682,5.63650711336896,5.68835695001441
4001,AR-Arkadelphia,3153,4.78060834696263,4.94172475215481
4002,AR-Ashdown,1513,5.94662598484596,6.02088442563568
4003,AR-Batesville,7212,5.9640139696617,6.10876204277169
4004,AR-Benton,8024,5.7807168611766,6.00015057669248
4005,AR-Bentonville,10421,3.85664679719321,4.14839845654347
4006,AR-Berryville,2482,5.16507927401429,5.48143612284769
4007,AR-Blytheville,3486,6.1736373812497,6.35361151860745
4008,AR-Booneville,1282,4.90431219375358,5.05696490139892
4010,AR-Calico Rock,1766,5.73182499736641,6.10781524700884
4011,AR-Camden,4209,6.12182751645862,6.3868213352682
4012,AR-Cherokee Village,3298,4.32008991664447,4.59292956313167
4013,AR-Clarksville,3311,5.22288275699789,5.51250911224649
4015,AR-Conway,9578,5.50683935714679,5.65067372914748
4017,AR-Crossett,2936,6.42673062325758,6.73540258284807
4018,AR-Danville,1710,5.39752121035165,5.49519064951735
4019,AR-Dardanelle,1500,6.31220377127387,6.58148506072203
4020,AR-De Queen,2337,6.00386499642594,6.30904046197046
4021,AR-De Witt,1154,6.03957965461563,6.20616650211939
4023,AR-Dumas,1229,5.48410689135652,6.00074992518777
4024,AR-El Dorado,7188,5.5415062985778,5.8119353288117
4025,AR-Eureka Springs,1930,4.81311775607068,4.86437463250489
4026,AR-Fayetteville,11354,4.50785289399779,4.67344626330871
4027,AR-Fordyce,1331,6.47279155025636,6.96146970831053
4028,AR-Forrest City,4001,5.82921279142864,6.51204797626733
4029,AR-Fort Smith,31037,5.41467077458751,5.69083927692791
4030,AR-Gravette,1683,6.36984070117729,6.92919879809324
4031,AR-Harrison,8388,4.95623234476331,5.30501995866487
4032,AR-Heber Springs,3116,5.50177354212082,5.55967703676949
4033,AR-Helena,3256,6.02461542509194,6.64346480678122
4034,AR-Hope,3110,6.60645034886476,7.01528148825141
4035,AR-Hot Springs,25792,5.00493224699264,5.1320921442713
4038,AR-Jacksonville,7809,5.85331586555664,6.0099709170363
4039,AR-Jonesboro,18109,5.7866886721875,6.04346749714417
4040,AR-Lake Village,1807,5.31705544089121,5.92740373861027
4041,AR-Little Rock,39955,5.08530182257341,5.33140916780405
4042,AR-Magnolia,4002,5.30571715379636,5.52272506045498
4043,AR-Malvern,4058,6.17569462713507,6.31002343634935
4045,AR-McGehee,1359,4.94454373539022,5.17766067196793
4046,AR-Mena,3721,5.1438976792524,5.29178395176286
4047,AR-Monticello,2171,5.76488545032196,6.07406300178349
4048,AR-Morrilton,3009,5.910195362196,6.34794640959024
4049,AR-Mountain Home,15212,5.29597427044523,5.517430187601
4050,AR-Mountain View,2288,6.19743901632151,6.65308453421745
4051,AR-Murfreesboro,947,5.23399014801896,5.20517834110987
4052,AR-Nashville,2396,5.93765308235047,6.2080593522892
4053,AR-Newport,3153,5.47439953267252,5.67515817776701
4054,AR-North Little Rock,12662,4.66880730753167,4.85910780839184
4055,AR-Osceola,1642,5.41076110510127,5.75335886943718
4056,AR-Ozark,1757,5.81571153516321,6.29496575634866
4057,AR-Paragould,6455,5.95139193803038,6.20871287130907
4059,AR-Piggott,1290,5.35204425967902,5.73700413932317
4060,AR-Pine Bluff,11740,5.52886442703968,5.89786293702464
4061,AR-Pocahontas,2945,4.81247177124843,5.02683660001394
4062,AR-Prescott,953,6.09502393728764,6.39694224594581
4063,AR-Rogers,8192,4.93929521555296,5.25327576479022
4064,AR-Russellville,7488,5.38546284482862,5.69471230433359
4065,AR-Salem,1065,7.18282632009162,7.7473576026741
4066,AR-Searcy,12860,5.46887065686345,5.64378349291396
4067,AR-Siloam Springs,4607,6.03410684800053,6.22222913065096
4068,AR-Springdale,9367,5.32190089784346,5.57755744537442
4069,AR-Stuttgart,3533,5.85135305992124,6.16099217555958
4070,AR-Texarkana,5773,5.2277965621116,5.54069248487182
4072,AR-Waldron,1436,6.53042763433499,6.9937161724994
4074,AR-Warren,2084,5.41100452508857,5.76790126299136
4075,AR-West Memphis,6176,5.71315978884608,6.25709127571974
4076,AR-Wynne,1933,6.37816854770442,6.69977999008981
3002,AZ-Bisbee,1652,4.93813267190492,5.26079523640688
3003,AZ-Bullhead City,13643,5.68982563100796,5.92732907848295
3004,AZ-Casa Grande,11255,5.17713037136169,5.41947468488761
3005,AZ-Chandler,21456,4.41147806759534,4.23413004797429
3038,AZ-Chinle,1730,4.43965397899829,4.51817730365573
3047,AZ-Claypool,3063,6.32846527940532,6.36634290152868
3006,AZ-Cottonwood,14639,4.38614005624497,4.55148394807345
3007,AZ-Douglas,2286,4.30951761689886,5.18218026807933
3008,AZ-Flagstaff,6317,4.65612817677737,4.7305005181436
3009,AZ-Florence,1646,4.03483944447966,3.58003232389066
3010,AZ-Ganado,2272,4.32010372191968,4.25154889972981
3040,AZ-Keams Canyon,399,-7.01926291643852,-7.1313734404879
3014,AZ-Kingman,12402,5.60920718645621,5.89319628211262
3015,AZ-Lake Havasu City,11662,5.15874138291277,5.37215968789559
3016,AZ-Mesa,99020,4.70871662748756,4.70484161386497
3019,AZ-Page,858,5.79177250798329,6.55875445689843
3020,AZ-Parker,4117,6.15897950019656,6.3093072156391
3021,AZ-Payson,6816,5.20240708674852,5.34567304680715
3022,AZ-Phoenix,139300,5.35890824781176,5.10650266716254
3023,AZ-Prescott,27275,4.38800982423117,4.57843533292211
3024,AZ-Safford,3595,5.03856381077981,5.56668299369628
3042,AZ-San Carlos,458,-7.85776974602397,-8.05387696024349
3025,AZ-Scottsdale,43961,4.26921115214577,4.06679203310495
3026,AZ-Show Low,7764,5.51058866086788,5.62461605611915
3027,AZ-Sierra Vista,9955,4.55646305777007,4.77256884726348
3028,AZ-Springerville,1788,4.97275856471079,4.93463128547308
3029,AZ-Sun City,75517,3.96564146379169,3.87402193851694
3044,AZ-Tuba City,2332,4.63454769881531,4.73491389165522
3032,AZ-Tucson,138590,4.51823114911775,4.59101278602412
3033,AZ-Wickenburg,6032,4.1754373603764,4.30039304177976
3034,AZ-Willcox,1187,5.2873258751773,6.00346622982175
3035,AZ-Winslow,2597,5.20145807563775,5.23434313946804
3037,AZ-Yuma,21119,4.65030396037785,4.80922138912406
5001,CA-Alameda,6464,4.7029502621517,4.60476417524292
5003,CA-Alturas,968,4.96078241214598,5.08720896543333
5004,CA-Anaheim,45237,4.5558642680685,4.74053426470933
5005,CA-Antioch,16124,4.80862205893641,5.84036178018752
5006,CA-Apple Valley,12131,4.8762849013844,5.37007710060574
5007,CA-Arcadia,24915,4.17726549411871,4.54419247181311
5008,CA-Arcata,4206,4.98487152820044,5.10788564533448
5009,CA-Arroyo Grande,9075,4.2146794240736,4.18620421826164
5012,CA-Auburn,13527,4.54541418489044,5.03808653140357
5013,CA-Avalon,312,-6.10038856675642,-6.62775607379648
5015,CA-Bakersfield,50403,5.38049924196577,5.74714283583137
5017,CA-Banning,11932,4.69601234121554,5.60941471038011
5018,CA-Barstow,4082,5.75735549114116,5.97966229757573
5019,CA-Bellflower,13660,4.72952329469273,4.86548993733525
5020,CA-Berkeley,17548,4.02199767910261,4.44237446133467
5021,CA-Big Bear Lake,3608,5.47440711092214,5.62584286807506
5022,CA-Bishop,2709,5.03107280336768,5.13113362603399
5023,CA-Blythe,1971,5.95158857403145,6.28333805450904
5024,CA-Brawley,3410,5.01001015177335,5.05485798118997
5028,CA-Burbank,32349,4.33384111178749,4.59556285631664
5029,CA-Burlingame,14151,3.8816301121011,3.79054402821828
5031,CA-Camarillo,12286,3.7054742983725,3.73782512941307
5032,CA-Canoga Park,30209,4.28749088420216,4.38652961846369
5033,CA-Carmichael,34028,4.60964024288884,4.76949044812383
5034,CA-Castro Valley,11467,4.34870972317744,4.57712344442628
5035,CA-Cedarville,282,,
5036,CA-Chester,1241,4.34959722050638,4.59387197381694
5037,CA-Chico,17829,4.82167988722044,4.91905550256917
5038,CA-Chino,8909,5.26165103398865,5.76843381056285
5040,CA-Chula Vista,36627,4.36152410582018,4.62456806696683
5041,CA-Clearlake,4129,6.53758942219227,6.81204997381612
5043,CA-Coalinga,894,6.21148004771266,6.29466446930585
5044,CA-Colusa,1657,4.92981250510018,4.98177157240867
5045,CA-Concord,12494,4.43552012241118,5.04835185938256
5046,CA-Corcoran,1014,5.20062300762082,5.15358986372052
5047,CA-Corona,14472,4.5380213177002,5.03747151797808
5048,CA-Coronado,3311,4.25466149953222,4.19301916303065
5050,CA-Covina,11644,4.77100755138217,4.98178947295104
5051,CA-Crescent City,7294,5.06858917589325,5.18834096273316
5052,CA-Culver City,6024,3.74646113837162,4.15317567586757
5053,CA-Daly City,16326,4.36202225807553,4.78151108086519
5054,CA-Davis,7645,4.28899599429864,4.89231316028155
5055,CA-Deer Park,3626,3.43222671531368,3.35468158592833
5056,CA-Delano,4159,4.77099052993995,4.97821359560382
5057,CA-Dinuba,2134,4.42267325712847,4.43601447309503
5059,CA-Downey,19627,4.53342832326035,5.1244372789461
5060,CA-Duarte,3173,4.54765145808377,5.12087981685752
5062,CA-El Centro,11870,4.00917437326523,4.04824279338633
5063,CA-Encinitas,13013,4.20192139611161,4.21084396988581
5064,CA-Encino,2926,3.81348075635703,3.71620661274351
5065,CA-Escondido,20953,4.24964934358164,4.55587730525257
5066,CA-Eureka,7327,5.33854461697966,5.49357006348537
5068,CA-Fairfield,11690,4.77276240532986,4.99045829330927
5069,CA-Fall River Mills,1565,4.70264364802186,4.7271255243828
5070,CA-Fallbrook,6886,3.72256179110006,3.76907279236516
5071,CA-Folsom,5695,4.18984967891633,4.20800281211107
5072,CA-Fontana,9360,5.50950621878603,5.43397039726536
5073,CA-Fort Bragg,3383,4.03253787646139,4.13600536400915
5074,CA-Fortuna,3828,5.08602356551338,5.22442141052367
5075,CA-Fountain Valley,25210,4.07964667516426,3.87552458194329
5077,CA-Fremont,25500,4.33046852072137,4.49810400702729
5078,CA-Fresno,79084,4.65021619543855,4.95047846265907
5079,CA-Fullerton,37419,4.18433351922037,4.1817614656649
5080,CA-Garberville,925,5.84297805802786,5.85569957334065
5081,CA-Garden Grove,10264,4.4623668407423,4.64974798895217
5082,CA-Gardena,4895,3.88789943011107,3.92079087642768
5083,CA-Gilroy,4973,4.73106738846054,5.10338148384585
5084,CA-Glendale,46890,4.17873302141341,4.36121434656386
5085,CA-Glendora,10151,4.71553698918599,4.90632450106311
5086,CA-Granada Hills,6298,3.78977692803201,3.91366427685213
5087,CA-Grass Valley,14823,4.65074776875237,4.8212707223272
5088,CA-Greenbrae,27398,3.7747201788394,3.96250836879784
5089,CA-Greenville,317,-3.5541989593262,
5090,CA-Gridley,1801,5.62154511804597,5.73885389718045
5091,CA-Hanford,9942,4.86696854277666,5.051383610083
5092,CA-Harbor City,19446,4.37811076266472,4.67014233263622
5094,CA-Hawthorne,5538,4.78435817758251,5.02803623621515
5095,CA-Hayward,12812,4.81359549044955,5.02338714221102
5096,CA-Healdsburg,4161,4.64252791551853,5.03299642155084
5097,CA-Hemet,29550,5.13712436355861,5.59890041610499
5098,CA-Hollister,4419,3.71831138335099,3.60701386295604
5100,CA-Huntington Beach,15514,4.56393057137775,4.50592240809169
5102,CA-Indio,8724,4.96902484437341,5.09867503159532
5103,CA-Inglewood,20523,4.37935048446121,4.90662999641347
5282,CA-Irvine,8263,3.75578604577065,4.0745101868755
5104,CA-Jackson,7360,4.37200523511349,4.41673668231397
5105,CA-Joshua Tree,8004,5.91156264759666,6.40078859831107
5106,CA-King City,1133,4.64213391779322,4.82834385055699
5108,CA-La Jolla,21133,3.41499031329182,3.48798269417455
5109,CA-La Mesa,46136,5.02735407043265,5.74944631097446
5112,CA-Laguna Hills,23578,3.90610835388748,3.96052325772535
5114,CA-Lake Isabella,2745,6.47424195130905,7.40537604280897
5115,CA-Lakeport,5382,5.19661853215215,5.35736038189745
5116,CA-Lakewood,3705,3.99577557838869,4.03076975326573
5117,CA-Lancaster,28236,5.38462381206648,5.64053846856441
5118,CA-Lindsay,1800,5.39684124311587,5.75511236967534
5119,CA-Livermore,7148,4.71054010723044,5.2313860025394
5120,CA-Lodi,16888,4.61188560738351,4.63451002661106
5121,CA-Loma Linda,6921,4.87937040385207,5.16544943707763
5122,CA-Lompoc,5771,4.32420812533961,4.72589163478087
5123,CA-Lone Pine,394,-5.00523947645116,-5.03816660246128
5124,CA-Long Beach,41936,4.88801930316987,5.03133781689769
5125,CA-Los Alamitos,17761,4.01401933367485,4.10388367118873
5126,CA-Los Angeles,158629,4.04514928653123,4.23571950821037
5127,CA-Los Banos,2767,4.73614053494021,5.01500347535642
5130,CA-Lynwood,18872,4.51247831034285,5.16909330305959
5131,CA-Madera,7287,4.20505093724026,4.72544298446985
5132,CA-Mammoth Lakes,470,-3.43692709853566,-3.71400592310736
5133,CA-Manteca,6931,4.85954447537828,5.31990538510924
5136,CA-Martinez,5079,5.22823113811262,6.28882666438511
5137,CA-Marysville,6199,5.88682390278194,6.06374532304194
5138,CA-Merced,18633,4.9060190733229,4.96885202393973
5139,CA-Mission Hills,10785,4.6670306852448,5.09857889512038
5140,CA-Mission Viejo,20278,3.96811048245755,3.96909939331836
5141,CA-Modesto,40127,5.14607054924075,5.6857238011911
5144,CA-Montebello,15432,4.12731326838956,4.65725724545361
5145,CA-Monterey,19432,3.88955919171013,3.93485999528576
5146,CA-Monterey Park,10138,2.95805325044396,3.07657394810283
5285,CA-Morgan Hill,3943,3.74782666472886,3.38572273080347
5148,CA-Mount Shasta,3205,4.11691590248457,4.14462964236149
5149,CA-Mountain View,32654,3.75158462490775,3.94877728659833
5150,CA-Napa,13618,4.74129038999203,5.14922290300923
5151,CA-National City,5244,4.20669286889197,4.40125162286436
5152,CA-Needles,1517,6.70310910816313,7.16140863134782
5155,CA-Newport Beach,35281,3.87636353554231,3.8130615974458
5157,CA-Northridge,16678,3.959515978082,4.2980900952748
5158,CA-Norwalk,8457,4.83382383927296,5.4381779504026
5159,CA-Novato,7724,4.30294543307002,4.70203033204727
5160,CA-Oakdale,3917,5.33122290509401,6.04042580484471
5161,CA-Oakland,38861,4.08050901699711,4.34304803541522
5162,CA-Oceanside,45182,4.25286536564979,4.63388431911197
5163,CA-Ojai,3288,4.05403691375291,4.3048112085613
5165,CA-Orange,17403,4.04834928785138,4.1854078763079
5166,CA-Oroville,9071,5.64213409333686,5.83145843330854
5167,CA-Oxnard,17124,4.21763951332471,4.35998291342651
5168,CA-Palm Springs,14786,4.97615531326596,5.00923804647328
5171,CA-Panorama City,12970,4.23307482260172,4.69509503829174
5172,CA-Paradise,9349,4.62783388889782,4.74566527357946
5173,CA-Paramount,2650,5.31847887761238,5.72171904940383
5174,CA-Pasadena,26628,4.0768990502205,4.23537988002844
5177,CA-Petaluma,8470,4.98142970016605,5.45505115141573
5179,CA-Pinole,8345,4.11263278392412,4.69215274339346
5180,CA-Pittsburg,5675,4.3689001471631,4.83548610209168
5182,CA-Placerville,15438,4.6908955377982,4.96077575577457
5287,CA-Pleasanton,8683,4.51738356348467,4.92499674149822
5183,CA-Pomona,25532,4.53240199970017,4.88219186055048
5185,CA-Porterville,7570,5.43812905906247,5.57234138896893
5186,CA-Portola,1269,4.54493521427486,4.71360431672726
5187,CA-Poway,19136,4.06896633349814,4.41262481020156
5188,CA-Quincy,1198,4.6828256546949,4.38828475991154
5189,CA-Rancho Mirage,40023,3.73465395904936,3.8155566993244
5190,CA-Red Bluff,5153,5.58405716953535,5.67544881078978
5191,CA-Redding,28291,5.31321632488065,5.48823080147274
5192,CA-Redlands,16964,5.16975573150515,5.74504988722334
5194,CA-Redwood City,17047,3.94886611657555,3.71580097822737
5197,CA-Ridgecrest,4780,5.81541451665016,5.77367490742402
5198,CA-Riverside,47854,5.41050763425117,5.6716474501659
5199,CA-Roseville,32522,4.17132870197398,4.60723130345505
5200,CA-Sacramento,95944,4.55244140593631,4.86757814688233
5201,CA-Salinas,16560,4.33596224180624,4.42887341105345
5202,CA-San Andreas,6954,4.489357821722,4.64424142749037
5203,CA-San Bernardino,27460,5.60946725151573,6.45803128794224
5204,CA-San Clemente,8464,4.28251076701165,4.29137161171943
5205,CA-San Diego,87978,4.34079325423137,4.68003042850427
5206,CA-San Dimas,4182,4.80188678103319,5.21342432178873
5208,CA-San Francisco,95776,3.88617831282666,4.06563208883337
5209,CA-San Gabriel,23613,3.40627272768327,3.46240500661218
5210,CA-San Jose,110856,4.01013314941066,4.10151521005621
5211,CA-San Leandro,11520,4.44871328229588,4.84832241709847
5212,CA-San Luis Obispo,13582,3.84754273698618,4.04646416657246
5213,CA-San Mateo,18678,3.87031542314237,3.9295137003328
5214,CA-San Pablo,11011,5.08947839750753,5.65373266424439
5215,CA-San Pedro,8904,4.27944350513298,4.84455242803406
5288,CA-San Ramon,3946,4.78367541890475,5.16704877026207
5218,CA-Santa Ana,22610,3.93494009957339,4.03349412282267
5219,CA-Santa Barbara,25514,3.64611186548353,3.97107957354229
5221,CA-Santa Cruz,17910,4.46419079449753,4.49072808018834
5222,CA-Santa Maria,16736,4.48380562679626,4.40320808496865
5223,CA-Santa Monica,37822,3.65055510136687,3.73310329398519
5224,CA-Santa Paula,5019,4.08949399605962,4.00763504922321
5225,CA-Santa Rosa,34176,4.52268477179748,4.85595975682943
5226,CA-Sebastopol,4792,4.24773626310387,4.78517278786215
5227,CA-Selma,4817,4.53567080065595,5.20979372185952
5229,CA-Simi Valley,11393,4.60905732475814,5.03641447762947
5230,CA-Solvang,3329,3.58342153500769,3.57454184529079
5231,CA-Sonoma,6432,4.25218186234085,4.61560428815485
5232,CA-Sonora,11006,4.5153585979778,4.62022735219957
5233,CA-South El Monte,2808,4.13207947493962,4.73798725028973
5234,CA-South Laguna,14661,3.49565390761464,3.27526055716962
5235,CA-South Lake Tahoe,3677,3.99499544682647,4.0660510289829
5236,CA-South San Francisco,7599,3.91015605387046,4.42577880591131
5237,CA-Stanford,18817,3.37536614437803,3.45570951046472
5239,CA-Stockton,31724,5.04082041205024,5.41699886493831
5289,CA-Sun City,15581,4.57004747481923,4.88864897840035
5241,CA-Susanville,2301,4.48854581000393,4.68599275072118
5244,CA-Tarzana,8894,4.02458847860348,4.19187729753823
5246,CA-Templeton,11012,4.51725583970464,4.63695637327996
5247,CA-Thousand Oaks,23917,4.24715110702424,4.32959734148251
5248,CA-Torrance,52147,4.02204293120697,4.0069635049494
5249,CA-Tracy,5511,4.48096860700009,4.33833539249787
5250,CA-Truckee,2150,3.81315318250396,3.97261280972316
5251,CA-Tulare,5954,5.16195438743943,5.3770505289801
5252,CA-Turlock,9798,4.38653973194594,4.73597241703572
5253,CA-Ukiah,5293,4.53194343852421,4.68028789969451
5254,CA-Upland,27899,4.79464873162169,5.31004672668487
5255,CA-Vacaville,9076,4.39197074606969,4.84104809310439
5256,CA-Valencia,18442,4.71064417188392,5.04610495147306
5257,CA-Vallejo,16257,4.74379410040759,4.87626026815664
5258,CA-Van Nuys,18841,4.31848250544739,4.53527937194343
5259,CA-Ventura,14171,4.4660536034003,4.86130208097601
5260,CA-Victorville,21239,5.19899312162989,5.82693727826613
5261,CA-Visalia,17571,5.08906425101685,5.28154361252509
5262,CA-Walnut Creek,42085,3.77151227380114,4.10686604684932
5263,CA-Watsonville,7725,4.04620738578233,4.11719846549214
5264,CA-Weaverville,896,5.0741876655231,5.27062124156441
5265,CA-West Covina,24328,4.22221311556581,4.52883296863022
5270,CA-Whittier,38217,4.02051964755872,4.15517859473483
5271,CA-Wildomar/Murrieta,22504,4.81151807111494,5.05331509358377
5272,CA-Willits,2301,4.79745697182681,4.84144132718312
5274,CA-Woodland,7255,4.74235792951403,5.10609055964312
5277,CA-Yreka,4276,5.63873630776764,5.76480663052226
5278,CA-Yuba City,9399,4.63845763975727,4.6727625322356
6002,CO-Alamosa,4681,4.31322107199717,4.62195988415475
6003,CO-Aspen,1088,2.63304547005387,2.29115829499217
6004,CO-Aurora,26313,4.64800422376663,4.80946196945924
6005,CO-Boulder,14290,4.3948484889513,4.53994259479505
6006,CO-Brighton,6939,5.06848031196768,4.96260914731808
6007,CO-Brush,1153,5.16742681631676,5.34900588087684
6008,CO-Burlington,1027,4.82681196123258,5.03049318837973
6009,CO-Canon City,6538,4.69186663238193,5.05257031007461
6010,CO-Cheyenne Wells,344,-3.99286419119546,-4.17901353790677
6011,CO-Colorado Springs,56811,4.52222259848928,4.55221239137228
6012,CO-Cortez,4285,5.14589910955161,5.35361837966486
6013,CO-Craig,1317,5.97523595570734,6.00231407919178
6015,CO-Delta,5852,4.68710531509522,4.82358560879129
6016,CO-Denver,148514,4.55935870978168,4.72606824516428
6017,CO-Durango,6723,4.52263718753025,4.59486548977479
6018,CO-Eads,217,-4.85301571200012,-5.19020212025395
6020,CO-Estes Park,2150,3.30650115748862,3.51574128984177
6022,CO-Fort Collins,15611,4.24265604695242,4.46174410923443
6023,CO-Fort Morgan,2360,4.71938326908985,4.80468725362135
6025,CO-Glenwood Springs,4646,4.9660023400134,5.10482589187681
6026,CO-Grand Junction,21131,4.55244837911664,4.69796165084675
6027,CO-Greeley,15983,4.55639774785149,4.94843712185961
6028,CO-Gunnison,1162,3.26271954109822,3.23603580198863
6029,CO-Haxtun,344,-4.59076059558562,-4.73179787506051
6030,CO-Holyoke,539,5.62709350005721,5.80138197443646
6031,CO-Hugo,583,4.00498699050213,4.32769769790877
6032,CO-Julesburg,508,3.82821547980383,3.46594207029886
6033,CO-Kremmling,194,,
6034,CO-La Jara,1207,5.91937436922205,6.49629673242296
6035,CO-La Junta,3945,4.86393936737561,5.10331278576536
6036,CO-Lamar,1865,5.65665816853628,5.71184048075625
6037,CO-Leadville,484,-5.0827751100933,-4.75135828336574
6038,CO-Longmont,11270,4.51250029198369,4.56943813225727
6039,CO-Loveland,11724,4.27174154212942,4.55320681790731
6040,CO-Meeker,489,-4.71491998384447,-4.78633659123083
6041,CO-Montrose,6718,4.28084830184154,3.9418393353312
6042,CO-Pueblo,22639,4.98675362364075,5.04309277668219
6043,CO-Rangely,290,,
6045,CO-Salida,3816,5.02169396681112,5.52048137445043
6046,CO-Springfield,911,6.21832513511676,6.16857464447476
6047,CO-Steamboat Springs,1455,4.6541502273091,4.85203638020801
