HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (2004),Total Medicare reimbursements per enrollee (Part A and B) (2004),Total Part A Medicare reimbursements per enrollee (2004),Total Part B Medicare reimbursements per enrollee (2004),Medicare reimbursements for inpatient short stays per enrollee (2004),Medicare reimbursements for inpatient long stays per enrollee (2004),Medicare reimbursements for outpatient services per enrollee (2004),Part B Medicare reimbursements for professional & laboratory services per enrollee (2004),Part B Medicare reimbursements for medical & surgical services per enrollee (2004),Part B Medicare reimbursements for medical care per enrollee (2004),Part B Medicare reimbursements for surgical services per enrollee (2004),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (2004)",Part B Medicare reimbursements for durable medical equipment per enrollee (2004),Medicare reimbursements for home health services per enrollee (2004),Medicare reimbursements for hospice services per enrollee (2004),Medicare reimbursements for skilled nursing facilities per enrollee (2004)
49001,VA-Abingdon,366.99934387207,5425.72603424898,2885.78118615732,2536.15099240235,1920.57293527653,,575.055521231495,1200.18497330127,918.968159648039,636.985389814408,281.181251894191,281.568149237608,270.756502914875,438.769815793317,,
49002,VA-Alexandria,1003.91523742676,6871.63421608401,3639.17422439211,3232.97470223658,2695.39726960842,,741.095861898272,2026.7949172412,1507.52000100172,1090.46621543085,416.999535112512,519.331218744637,134.358468428727,300.046002639982,,495.13234747026
49003,VA-Arlington,729.915756225586,5979.30606025032,2949.49268364657,3042.82708953685,2289.96068522383,,817.39668199483,1833.61693950896,1402.31661998999,1012.57602202717,389.710527357863,430.885385554212,81.9925947836162,249.046848056367,,388.633167263865
49004,VA-Bedford,182.666213989258,7331.24541214713,4588.44627330637,2742.94459852766,3399.504623918,,719.787524260078,1639.55741773679,1376.72548020607,1093.66456550297,282.688911266541,263.502933614661,197.555791526594,,,
49005,VA-Big Stone Gap,72.4164428710938,7145.8648140156,,3097.16012362575,,,1003.43242088072,1270.02815869326,983.253988780499,770.057274626991,216.202978083095,287.63951106295,,,,
49006,VA-Blacksburg,289.583023071289,5286.09704363167,2923.86933379469,2362.15830530087,1906.49431052891,,619.652953545699,1206.33211350241,967.623179560447,729.664829850434,238.513205329049,239.041436734805,179.436410566992,,,
49007,VA-Charlottesville,1282.16519165039,6230.96122735347,3636.8509615418,2593.89517012434,2415.96363351593,277.728797198417,939.076795698831,1195.13385161876,955.096144299287,647.891648348589,307.670441051165,239.84385853444,165.467149153192,287.761705037023,,538.118845146894
49008,VA-Chesapeake,570.582336425781,5296.05539249344,2362.49519785704,2929.18451776962,1612.79192511463,,671.183252160856,1576.30086231041,1209.7868983025,923.648558549722,283.830422171674,366.267996893063,251.337716879753,264.851668235484,,454.982103333669
49009,VA-Clintwood,58.8333282470703,4860.36028377036,,2601.93317924605,,,880.665931516819,1351.13170090986,1121.12418213331,854.320578566946,268.062125386283,232.597430905235,,,,
49010,VA-Culpeper,237.249633789063,7383.97428119509,4253.35825607629,3126.55267566192,3358.85372275578,,953.48625755569,1500.47905756011,1151.29865055985,850.286735277678,300.587339012447,348.914671887228,235.491377364965,,,
