year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit
2013,OB,ALL,0,NOT FOUND,2415,0,0,1.18774116012443,0,0,-0.0000000106433778975737,-0.0000656595339386602,0,-99999,1000,state,11,26
2013,OB,ALL,1,AL-Alabama,527407,45,96,386.307812963381,0.24850649347105,0.182022612517468,0.177805505663719,0.014921650293142,0.14551927861931,0.217255047882952,1000,state,11,26
2013,OB,ALL,2,AK-Alaska,58526,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,state,11,26
2013,OB,ALL,4,AZ-Arizona,530112,296,594,378.032493058734,1.57129350229614,1.12051792828685,1.11072711643393,0.0377801135064996,1.02408417652223,1.20470050750252,1000,state,11,26
2013,OB,ALL,5,AR-Arkansas,350146,32,121,248.939637694573,0.486061605618854,0.345570133601412,0.345533437311482,0.0258299321157334,0.289049243411163,0.41305541883206,1000,state,11,26
2013,OB,ALL,6,CA-California,2462612,878,1566,1700.77713936325,0.920755555655158,0.635910163679865,0.652827198038399,0.0138309536524042,0.620623926199051,0.686701450762276,1000,state,11,26
2013,OB,ALL,8,CO-Colorado,358411,49,257,253.107848312666,1.01537744369952,0.717053885064912,0.717963823912477,0.0369128736778057,0.635020838185451,0.811740373622964,1000,state,11,26
2013,OB,ALL,9,CT-Connecticut,359529,73,256,233.906300852948,1.09445533987963,0.712042700310684,0.77786539892877,0.0400150582873961,0.687954859087427,0.879526571922533,1000,state,11,26
2013,OB,ALL,10,DE-Delaware,126478,209,465,92.4197750412565,5.03139073637025,3.67652872436313,3.59067059011298,0.137738756527716,3.27639908647206,3.93508694955261,1000,state,11,26
2013,OB,ALL,11,DC-District of Columbia,49463,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,state,11,26
2013,OB,ALL,12,FL-Florida,1931700,1645,3514,1313.93502183575,2.6744092680401,1.81912305223378,1.9001103523766,0.0274571496600239,1.83566804484177,1.96681494857091,1000,state,11,26
2013,OB,ALL,13,GA-Georgia,777988,307,603,574.538694020187,1.0495376660894,0.775076222255356,0.751832673839002,0.0254251135719351,0.693510560793696,0.815059497875553,1000,state,11,26
2013,OB,ALL,15,HI-Hawaii,89705,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,state,11,26
2013,OB,ALL,16,ID-Idaho,141482,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,state,11,26
2013,OB,ALL,17,IL-Illinois,1414064,419,957,988.955232801669,0.967687887437391,0.676772762760384,0.689441597667542,0.0185339638133711,0.646577771363859,0.735147011923618,1000,state,11,26
2013,OB,ALL,18,IN-Indiana,670759,177,501,464.935072669672,1.07756981447591,0.746915061892573,0.764708499014068,0.0282349081910668,0.70017733339763,0.835187116993193,1000,state,11,26
2013,OB,ALL,19,IA-Iowa,391481,14,69,259.872948704106,0.265514361321863,0.176253764550515,0.187824052349496,0.0185775232512292,0.148314727685015,0.237858203238641,1000,state,11,26
2013,OB,ALL,20,KS-Kansas,326450,26,80,219.787513709631,0.363987920195006,0.245060499310767,0.257913854439423,0.0236941833580825,0.207113638300385,0.321174196241601,1000,state,11,26
2013,OB,ALL,21,KY-Kentucky,447843,32,42,316.289335914991,0.132789807403713,0.0937828658704055,0.0941305656528898,0.0119299297395554,0.0695513681178262,0.127395961142309,1000,state,11,26
2013,OB,ALL,22,LA-Louisiana,395786,45,66,292.083805958671,0.225962544494298,0.166756782705806,0.162497933243062,0.0164437237019998,0.127618074865,0.206910959409157,1000,state,11,26
2013,OB,ALL,23,ME-Maine,175390,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,state,11,26
2013,OB,ALL,24,MD-Maryland,615268,147,275,445.426189749751,0.617386238906384,0.446959698862935,0.443717824659722,0.022090769122869,0.393985406312386,0.499727920796761,1000,state,11,26
2013,OB,ALL,25,MA-Massachusetts,678225,194,295,457.652796197111,0.644593461356114,0.434958900070036,0.457001297577437,0.0219232367553938,0.407541138565738,0.512464058775682,1000,state,11,26
2013,OB,ALL,26,MI-Michigan,988032,205,465,683.504032620131,0.680317858868335,0.470632530120482,0.484819491084691,0.0185687188972692,0.442449207311396,0.531247282290168,1000,state,11,26
2013,OB,ALL,27,MN-Minnesota,292101,18,56,186.886494303073,0.299647121151435,0.191714509707259,0.212126138277158,0.0232828144933251,0.16322095041112,0.275684576195889,1000,state,11,26
2013,OB,ALL,28,MS-Mississippi,343207,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,state,11,26
2013,OB,ALL,29,MO-Missouri,614087,51,116,428.405884582013,0.27077125729302,0.188898315710966,0.192244529896647,0.0146751180394657,0.160212112297017,0.230681430669028,1000,state,11,26
2013,OB,ALL,30,MT-Montana,130611,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,state,11,26
2013,OB,ALL,31,NE-Nebraska,216106,13,55,144.602959686728,0.380351827646913,0.254504733788048,0.269214708295671,0.0298192461148266,0.206651630139179,0.350718545573101,1000,state,11,26
2013,OB,ALL,32,NV-Nevada,212414,15,19,155.478311961537,0.122203539260835,-0.0894479648234109,-0.0866058606425491,-0.0163144323054094,-0.0552338574340122,-0.1357966914876,1000,state,11,26
2013,OB,ALL,33,NH-New Hampshire,178545,18,55,122.991347410286,0.447185929401408,0.308045590747431,0.315952959684351,0.0350006111803858,0.242520160639225,0.41162051216766,1000,state,11,26
2013,OB,ALL,34,NJ-New Jersey,954437,974,1943,651.82642568094,2.98085490776201,2.0357551100806,2.12320601637416,0.0404985606467994,2.02867512886275,2.22214179285303,1000,state,11,26
2013,OB,ALL,35,NM-New Mexico,182054,42,56,128.725177569407,0.43503532919817,0.30760104144924,0.307466825129627,0.0337572445006731,0.236562868512909,0.399622515357407,1000,state,11,26
2013,OB,ALL,36,NY-New York,1536322,1096,1835,1037.09692415148,1.76936210808005,1.19441106747153,1.2608675665734,0.0246912665508019,1.2032684417059,1.32122389762242,1000,state,11,26
2013,OB,ALL,37,NC-North Carolina,1030031,289,612,756.76569806309,0.808704730627178,0.594156874890173,0.57826604331336,0.0193963871195826,0.533758670006905,0.626484656155492,1000,state,11,26
2013,OB,ALL,38,ND-North Dakota,81036,0,0,52.6916728815714,0,0,-0.00000000783292971657984,-0.00000841399362241803,0,-99999,1000,state,11,26
2013,OB,ALL,39,OH-Ohio,947607,102,248,651.896952531856,0.380428224179927,0.261711870005181,0.270409162466284,0.0141397285428224,0.238669842099967,0.306369311272642,1000,state,11,26
2013,OB,ALL,40,OK-Oklahoma,420372,49,86,298.00093330749,0.288589700191514,0.204580704709162,0.20453711520388,0.0181281451893351,0.165525309353067,0.252743412227612,1000,state,11,26
2013,OB,ALL,41,OR-Oregon,305174,29,39,213.531733615852,0.182642642100971,0.127795945919377,0.12896443262319,0.0169620754017763,0.094206488552591,0.176546489921834,1000,state,11,26
2013,OB,ALL,42,PA-Pennsylvania,1099363,222,386,735.59198667654,0.524747423832031,0.351112416917797,0.37256506328389,0.0156363949067159,0.337039256569302,0.411835487036768,1000,state,11,26
