year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit
2012,OB,ALL,0,NOT FOUND,2907,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,state,11,26
2012,OB,ALL,1,AL-Alabama,521544,422,547,816.684561202866,0.669781242337119,1.0488089212032,1.02401616007341,0.0400170961201033,0.941512860730887,1.11374909449189,1000,state,11,26
2012,OB,ALL,2,AK-Alaska,55658,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,state,11,26
2012,OB,ALL,4,AZ-Arizona,511555,259,652,780.883246719877,0.834951963355272,1.27454525906305,1.24553294257992,0.0445978262726149,1.15326595228474,1.34518174925602,1000,state,11,26
2012,OB,ALL,5,AR-Arkansas,350271,33,84,537.626870684818,0.156242190597733,0.239814315201658,0.235599112876271,0.0234458062048553,0.190227797183709,0.291791961058567,1000,state,11,26
2012,OB,ALL,6,CA-California,2427746,2109,4966,3629.18625816404,1.36835082212403,2.04551876514265,2.05235372289694,0.026950330799785,1.99523379434587,2.11110889151207,1000,state,11,26
2012,OB,ALL,8,CO-Colorado,347103,57,136,525.207089162571,0.258945476567821,0.391814533438201,0.386695892037517,0.0302506098849295,0.326845058527061,0.457506420909559,1000,state,11,26
2012,OB,ALL,9,CT-Connecticut,360675,264,442,516.66025535876,0.855494486784324,1.22548000277258,1.28687104999933,0.0558624549880893,1.17222631275548,1.41272814072363,1000,state,11,26
2012,OB,ALL,10,DE-Delaware,123922,226,652,192.900897808995,3.37997390061706,5.26137409015348,5.13844055946193,0.183944508921224,4.75788032799002,5.54943999490582,1000,state,11,26
2012,OB,ALL,11,DC-District of Columbia,48632,27,171,78.9575963670493,2.16571942242358,3.51620332291495,3.57025438388631,0.250780425017996,3.06992211131893,4.15213021811261,1000,state,11,26
2012,OB,ALL,12,FL-Florida,1929602,2820,5309,2864.26875001735,1.85352718733807,2.75134457779376,2.78917685279707,0.035395466383583,2.71412245484716,2.86630675129838,1000,state,11,26
2012,OB,ALL,13,GA-Georgia,775332,688,1279,1221.73825751787,1.04686907537664,1.64961590647619,1.60620654619497,0.0412107695795479,1.52002220203511,1.69727749080601,1000,state,11,26
2012,OB,ALL,15,HI-Hawaii,88976,0,0,129.985590142245,0,0,-0.00000000721335381642251,-0.00000829026398519801,0,-99999,1000,state,11,26
2012,OB,ALL,16,ID-Idaho,136213,125,168,203.228654098075,0.826655083386647,1.23336245439128,1.2296883920318,0.0865640492530993,1.05701214377193,1.43057348054841,1000,state,11,26
2012,OB,ALL,17,IL-Illinois,1395469,1207,2129,2108.54329646338,1.00970181810871,1.52565194927297,1.52872752805034,0.0303965529762556,1.46476657766624,1.59548141707491,1000,state,11,26
2012,OB,ALL,18,IN-Indiana,673206,155,541,1009.98126611943,0.535653499869992,0.803617317730383,0.804989220750553,0.031607590377074,0.739836655531183,0.875879345366216,1000,state,11,26
2012,OB,ALL,19,IA-Iowa,385389,29,61,559.732173881251,0.108980692635584,0.158281632324742,0.162508808826156,0.018975918598037,0.126436180890216,0.208873067504523,1000,state,11,26
