HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (2002),Total Medicare reimbursements per enrollee (Part A and B) (2002),Total Part A Medicare reimbursements per enrollee (2002),Total Part B Medicare reimbursements per enrollee (2002),Medicare reimbursements for inpatient short stays per enrollee (2002),Medicare reimbursements for inpatient long stays per enrollee (2002),Medicare reimbursements for outpatient services per enrollee (2002),Part B Medicare reimbursements for professional & laboratory services per enrollee (2002),Part B Medicare reimbursements for medical & surgical services per enrollee (2002),Part B Medicare reimbursements for medical care per enrollee (2002),Part B Medicare reimbursements for surgical services per enrollee (2002),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (2002)",Part B Medicare reimbursements for durable medical equipment per enrollee (2002),Medicare reimbursements for home health services per enrollee (2002),Medicare reimbursements for hospice services per enrollee (2002),Medicare reimbursements for skilled nursing facilities per enrollee (2002)
49001,VA-Abingdon,292.332550048828,5573.29145951214,3121.4435733255,2449.40106475173,2335.77583775013,,524.626489318687,1171.43093603226,913.340099419755,686.320923752652,228.339079112551,258.402363316535,180.441849627111,,,
49002,VA-Alexandria,1004.74833679199,6267.92991656862,3400.69190633141,2866.69294441776,2645.95079066174,,568.47347937174,1899.76116748975,1455.37180265286,1035.93856325263,419.209246733542,444.349891959623,95.6080762705543,251.087790586951,,374.371529658907
49003,VA-Arlington,739.831893920898,5635.39514343833,3063.7737228236,2579.46744212553,2323.23143318576,,576.955379081848,1661.62677392145,1275.8659775275,887.488678950511,388.402865344052,385.520066312203,67.7547315428276,230.928409634504,,392.244435600917
49004,VA-Bedford,196.749786376953,4659.10621798619,2616.82663534353,2040.9044312605,1741.8560849036,,596.298916984613,1045.45310041987,839.603861830596,558.545039698559,280.90857463784,206.158133174595,151.465601717228,,,
49005,VA-Big Stone Gap,78.9994049072266,7474.08038407249,,3618.84279982376,,,1588.73882743611,1254.71762542463,913.245073483164,678.744286680027,236.108769556376,340.70170875826,,,,
49006,VA-Blacksburg,274.082717895508,4363.02131745487,2209.42620762764,2148.40897824099,1690.35322851517,,517.285383056563,1154.25737794659,955.201017158743,682.0877668756,273.490281642956,199.914238514472,189.967194528008,,,
49007,VA-Charlottesville,1206.24835205078,5317.22213033918,3099.61200551366,2217.5323571112,2356.97796807308,110.29867762184,837.091588774147,948.242075534185,790.458499732571,530.114585395176,260.586338816436,157.488675995955,152.26239127887,243.672962619138,,379.35811764346
49008,VA-Chesapeake,571.832489013672,6276.23338872105,3335.71652153684,2942.46963031555,2463.26994800086,,691.217740236761,1521.40836914804,1207.03538171335,884.155289406712,320.807667414283,313.687570643141,241.628675226542,336.484793796056,,493.624306939728
49009,VA-Clintwood,59.7498931884766,7098.11326658818,,3173.34807490774,,,966.959946330622,1058.41754724491,789.439412355075,568.672598521188,221.203726617809,268.662793367982,,,,
49010,VA-Culpeper,230.99934387207,6350.99986258347,3909.32494380395,2432.75953553608,3079.98395294276,,953.442878899595,1189.16475128789,919.934748162475,583.102659678103,338.247066897479,268.95745681274,132.973182061893,,,
49011,VA-Danville,782.582290649414,4502.79299185211,2276.98297843361,2231.6845155818,1815.95759091084,,457.023170251239,1229.60780635962,915.250281257168,637.472914298189,277.775447153408,314.610317613474,198.974414111131,163.229522485518,,262.148906926514
49012,VA-Emporia,190.666152954102,5124.44005291052,2986.58707296567,2136.46452588734,2222.02876103744,,535.417532670367,1212.85661552284,916.621444706843,623.158196146985,295.885868973873,296.479375401377,194.068277649801,,,
49013,VA-Fairfax,185.583053588867,5576.33837264735,2896.98283079634,2664.60588469177,2264.56036806996,,416.133733816909,1703.05242550531,1276.00374872986,957.181850701372,320.849504967896,426.669748402978,150.073318578431,,,
49014,VA-Falls Church,1929.7474822998,5768.88096877808,3219.80582281287,2546.55188523025,2167.22958083666,172.059341760283,452.102281523995,1648.31102586954,1222.30359982034,854.630761214374,367.761476299549,425.696428387177,97.6929168492307,328.282531782752,168.749432112634,517.552461858327
49015,VA-Farmville,226.832992553711,4658.52573553668,2993.26622452053,1652.43927420343,2087.16442310568,,375.392087807924,899.029216515801,659.690532968861,437.287778499333,224.152570463919,240.013871638346,193.388945455455,,,
49016,VA-Franklin,161.749572753906,4718.24143626356,2588.63038740713,2140.86384983542,2036.91444378785,,644.865444496533,1178.52806602085,949.21335881716,653.701505090444,296.593329318741,226.280488911812,130.019346064688,,,
49017,VA-Fredericksburg,993.831878662109,5859.42318201791,3527.01581537572,2334.64655571558,2701.08042807264,,522.061864253261,1307.88704155325,969.327454187754,675.373438164197,293.952848662121,338.451123594525,166.242421402685,215.668011579039,,422.718476851603
49018,VA-Front Royal,157.916564941406,5526.39545485595,2914.98003787865,2601.25888703728,2385.01876530535,,834.565150444246,1324.10892944405,1092.41306824297,850.361403718074,244.379655313923,233.313909904981,169.385606513567,,,
