County ID,County name,Medicare enrollees (2011),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2011)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2011)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2011)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2011)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2011)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2011)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2011)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2011)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2011)"
51515,VA-Bedford city,2733,7201.8,7954.25,3374.87,3913.35,1979.25,2062.6,914.17,980.23,426.14,454.28,252.16,285.54,256.76,257.36
51019,VA-Bedford County,7314,7223.18,7714.57,3294.34,3624.34,2176.86,2230.45,889.9,946.98,364.15,389.24,261.35,296.77,213.12,212.71
51021,VA-Bland County,952,11666.32,12749.21,6054.22,6697.9,2877.13,3063.62,1334.68,1479.84,800.09,874.47,287.01,328.89,340.89,338.3
51023,VA-Botetourt County,3375,7715.08,8264.39,3849.46,4208.22,2090.48,2177.35,882.2,928.26,344.29,362.52,292.46,333.74,251.04,251.46
51520,VA-Bristol city,1935,8865.92,10211.31,3990.01,4963.82,2170.19,2297.58,906.09,996.25,1067.93,1179.45,294.64,333.3,446.03,446.61
51025,VA-Brunswick County,2222,8179.76,8996.31,4313.56,4793.24,2002.59,2202.87,1144.83,1230.37,274.02,298.19,201.28,244.46,227.68,225.51
51027,VA-Buchanan County,2806,9376.06,10703.96,4907.93,5606.6,1808.03,2168.92,1287.74,1419.19,864.46,952.85,217.68,267.19,366.66,367.99
51029,VA-Buckingham County,1557,7576.09,7883.52,3854.59,3952.44,1642.01,1713.29,1166.18,1230.42,383.94,412.12,293.43,346.17,214.21,215.67
51530,VA-Buena Vista city,1049,7724.43,8278.12,3832.46,3982.05,1666.47,1857.86,1301.71,1422.01,319.18,348.05,261.83,320.33,342.42,343.71
51031,VA-Campbell County,3891,7749.47,8432.85,3890.1,4400.29,2067.5,2107.2,841.3,909.54,385.08,416.9,337.6,373.13,230.7,229.87
51033,VA-Caroline County,2718,8502.29,9075.12,4216.49,4637,2306.66,2461.58,1045.41,1036.15,312.34,308.43,449.96,469.03,201.65,201.05
51035,VA-Carroll County,4065,8562.29,9406.44,3956.5,4248.87,2017.44,2360.73,1153.17,1244.74,900.88,994.86,229.3,253.89,346.23,344.92
51036,VA-Charles City County,580,6551.27,7095.72,2672.18,3036.15,2214.1,2342.14,985.7,1011.52,301.82,311.45,252.14,256.26,191.69,190.59
51037,VA-Charlotte County,2049,7996.66,8952.61,4061.69,4799.29,1935.87,1976.03,1127.71,1226.1,276.76,301.76,330.34,386.16,264.65,263.56
51540,VA-Charlottesville city,189,4988.49,5142.07,1576.56,1560.81,1380.78,1474.46,1357.22,1392.7,,,,,158.04,160.2
51550,VA-Chesapeake city,18481,8313.83,9161.96,3585.53,4167.85,2682.4,2845.57,1064.09,1113.73,502.97,525.2,224.5,252.43,256.62,256.59
51041,VA-Chesterfield County,26010,8331.52,8944.85,3902.74,4326.14,2495.67,2649.13,929.15,946.16,459.26,467.73,323.42,337,220.82,219.24
51043,VA-Clarke County,2010,7019.31,7406.13,3287.79,3535.65,1958.45,2132.62,709.73,699.2,300.43,296.7,602.63,579.13,180.34,180.46
51570,VA-Colonial Heights city,3334,7950.92,8460.53,3784.23,4078.2,2343.89,2521.62,886.47,903.68,439.58,447.83,277.56,288.3,218.93,220.17
51580,VA-Covington city,2367,8354.53,9211.91,4310.52,4940.43,2153.6,2222.05,1121.71,1216.57,331.44,360.77,192.42,234.04,231.54,229.29
51045,VA-Craig County,569,8352.43,9165.64,3718.73,4415.08,2305.32,2311.82,1381.76,1458.09,479.44,505.99,140.32,161.91,288.53,289.25
51047,VA-Culpeper County,4483,8725.79,8910.09,4415.32,4356.94,2435.64,2603.35,1199.84,1248.34,264.61,264.09,178.6,205.42,206.74,205.96
51049,VA-Cumberland County,723,7544.45,8333.72,3627.6,4148.5,1947.15,2096.57,1036.08,1084.9,350.77,371.73,419.94,474.91,181.79,182.25
51590,VA-Danville city,8586,8174.09,8754.56,4257.18,4678.37,2531.66,2603.11,822.03,879.58,224.6,243.48,62.84,72.1,299.88,301.63
51051,VA-Dickenson County,1736,9892.95,11311.25,4202.63,4920.58,2289.75,2691.8,1457.59,1607.67,1505.31,1659.77,94.29,103.92,424.03,418.99
51053,VA-Dinwiddie County,1939,8955.57,9541.73,4483.67,4895.3,2456.1,2592.82,973.73,994.5,394.65,403.35,365.98,381.77,290.89,290.52
51595,VA-Emporia city,1538,8665.41,9460.25,4754.56,5304.19,2153.96,2298.68,1045.89,1122.76,355.96,387.63,36.72,38.65,280.62,277.49
51057,VA-Essex County,1544,7883.91,8597.38,3505.27,3832,2111.92,2287.09,1060.1,1126.68,379.58,402.3,647.66,781.95,225.13,224.14
51600,VA-Fairfax city,29,4898.33,4517.26,,,2246.11,2151.41,764.67,753.06,,,,,,
51059,VA-Fairfax County,75632,8204.77,7911.52,3432.91,3404.24,2848.19,2656.56,904.5,862.99,402.3,383.54,444.74,433.36,162.57,161.37
51610,VA-Falls Church city,1235,8643.53,8220.11,3540.69,3379.71,2906.59,2720.15,878.85,836.18,483.99,459.88,588.79,580.64,214.81,210.67
51061,VA-Fauquier County,6455,8869.3,9056.51,4108.76,4293.34,2541.44,2639.46,1264.35,1200.21,333.92,318.58,419.91,405.27,189.66,188.2
51063,VA-Floyd County,2165,7064.96,7839.01,3160.2,3630.53,2106.57,2275.15,790.13,844.82,566.26,609.07,198.54,242.21,244.78,245.99
51065,VA-Fluvanna County,3981,7328.07,7545.72,3214.97,3273.22,1831.82,1904.76,1277.99,1314.89,416.64,427.7,385.24,421.74,200.59,205.78
51620,VA-Franklin city,1865,7219.86,7795.86,3387.35,3732.44,2130.75,2241.86,1024.47,1100.01,367.58,396.32,97.09,111.55,229.21,226.88
51067,VA-Franklin County,6532,7465.78,8291.55,3617.55,3911.9,2016.87,2434.74,996.34,1046.7,367.02,386.75,248.9,286.37,208.49,208.13
51069,VA-Frederick County,5549,7901.3,8242.3,3956.46,4160.71,2210.49,2344.55,847.74,842.8,260.34,259.21,408.66,417.09,210.01,207.24
51630,VA-Fredericksburg city,2143,8987.59,9361.67,4411.19,4693.75,2780.51,2946.97,899.42,853.74,397.01,380.18,319.17,312.82,196.91,194.98
51640,VA-Galax city,2857,7793.49,8619.02,3501.48,3780.76,1896.98,2236.88,1098.63,1190.97,812.12,896.27,140.47,164.46,366.13,373
51071,VA-Giles County,2476,8510.34,9165.39,4421.72,4675.5,2131.76,2386.4,1097.35,1187.73,454.07,492.39,119.63,131.38,288.35,289.31
51073,VA-Gloucester County,4612,7332.77,8000.43,3143.69,3524.58,2149.04,2329.4,1195.26,1248.93,323.79,338.18,297.76,341.57,208.63,205.95
51075,VA-Goochland County,2286,8312.99,8875.5,4197.13,4607.38,2384.65,2506.22,844.87,859.96,401.76,409.46,295.91,304.36,194.43,197.27
51077,VA-Grayson County,2261,9222.01,10196.49,4577.38,4985.21,1863.79,2197.48,1135.05,1231.1,1028.5,1134.26,270.01,295.09,410.78,417.29
51079,VA-Greene County,1914,8863.97,8908.5,4620.32,4518.52,1998.6,2059.22,1232.12,1266.28,378.21,387.55,442.78,485.95,210.02,207.16
51081,VA-Greensville County,359,8928.98,9882.31,4446.88,5106.45,2516.23,2687.62,1327.34,1427.25,307.67,331.39,,,229.66,228.5
51083,VA-Halifax County,5150,7565.81,8064.23,3890.77,4202.25,1929.19,1980.63,1170.82,1271.47,198.08,216.43,150.33,169.61,235.41,233.71
51650,VA-Hampton city,12905,8019.4,8621.69,3363.08,3784.72,2705.95,2776.26,1094.96,1146.42,412.06,429.9,200.96,226.88,277.99,280.26
51085,VA-Hanover County,12046,8880.14,9543.37,4209.4,4659.56,2554.98,2724.08,1028.33,1047.22,461.84,469.82,373.07,392.35,251.77,250.26
51660,VA-Harrisonburg city,5443,8144.82,8322.51,4328.65,4306.4,1743.34,1861.4,1582.06,1635.58,211.02,218.07,145.25,164.66,160.77,159.06
51087,VA-Henrico County,28288,8291.79,8852.12,4003.92,4404.61,2375.29,2495.75,990.62,1007.73,415.67,423.69,290.59,303.73,228.81,227.04
51089,VA-Henry County,5246,7379.93,8176.08,3739.84,4204.74,1860.42,2061.34,1017.07,1099.95,389.48,424,79.7,92.19,272.74,272.27
51091,VA-Highland County,553,8004.13,8165.69,4413.13,4288.13,1437.63,1494.05,1450.25,1579.26,175.31,192.95,333.59,406.64,189.85,190.32
51670,VA-Hopewell city,3201,9140.32,9845.07,4838.67,5363.97,2523.6,2677.61,820.34,835.36,449.17,457.1,254.45,262.02,249.78,247.01
51093,VA-Isle of Wight County,3896,7787.5,8271.88,3261.89,3567.47,2610.97,2697.11,1132.12,1186.26,358.07,374.61,177.63,201.3,225.01,222.82
51095,VA-James City County,7218,7854.18,8445.01,3128,3468.97,2718.57,2880.6,1094.01,1136.03,397.73,413.67,279.14,315.5,190.71,189.58
51097,VA-King and Queen County,999,7177.59,7850.99,2976.65,3372.41,2340.43,2532.63,941.65,979.22,444.78,462.57,248.41,276.24,241.44,240.76
51099,VA-King George County,1942,9293.7,9907.02,4646.09,5110.23,2900.49,3067.02,848.35,822.28,310.42,300.27,415.96,447.47,190.79,188.01
51101,VA-King William County,2107,8319.77,9085.67,3783.46,4295.25,2417.93,2606.61,1092.29,1119.9,442.68,455.35,288.19,314.73,294.99,294.45
51103,VA-Lancaster County,2457,7033.83,7369.51,3061.95,2994.8,2101.76,2331.97,1106.56,1184.27,257.48,278.99,348.44,424.27,162.36,162.08
51105,VA-Lee County,2441,10033.91,11473.06,5237.83,6247.14,2075.96,2257.71,1203.82,1329.01,1136.43,1254.18,104.75,123.73,350.22,347.32
51678,VA-Lexington city,2333,7715.2,8054.44,3771.06,3757.34,1907.11,2087.64,1237.6,1343.07,343.91,373.82,173.39,211.5,291.62,290.04
51107,VA-Loudoun County,14801,8673.65,8700.43,3661.66,3777.95,2907.04,2901.92,901.61,858.69,449.26,428.11,560,541.72,191.73,188.65
51109,VA-Louisa County,4631,7768.95,8076.91,3997.4,4079.87,2009.43,2187.24,938.25,964.51,304.54,309.72,325.88,347.46,198,194.32
51111,VA-Lunenburg County,1304,7411.02,7402.99,3661.68,3396.56,1764.72,1864.24,1014.36,1088.14,342.03,363.64,321.72,394.76,296.99,300.25
51680,VA-Lynchburg city,10815,7700.7,8475.54,3713.75,4278.55,2215.25,2277.72,850.71,918.47,345.69,374.71,355.86,398,221.5,222.51
51113,VA-Madison County,1855,7486.7,7671.66,3806.61,3770,1848.48,1976.21,1169.02,1214.48,258.98,262.77,245.39,287.04,146.33,148.26
51683,VA-Manassas city,2409,8674.99,8664.18,4011.88,4068.2,2435.57,2459.91,987.59,937.78,562.25,532.14,492.6,483.37,195.1,192.85
51685,VA-Manassas Park city,1333,9217.67,9225.5,4284.33,4408.63,2621.49,2607.03,962.11,913.55,668.23,631.69,435.09,420.51,272.58,270.92
51690,VA-Martinsville city,4537,7339.84,8103.13,3859.72,4375.29,1825.22,1942.72,1047.34,1136.44,260.36,282.61,95.62,114.76,263.47,261.92
51115,VA-Mathews County,1967,7366.54,7899.36,3082.32,3419.71,2046.06,2153.99,1177.74,1230.28,333.69,348.74,268.7,292.12,430.51,430.11
51117,VA-Mecklenburg County,5173,7913.6,8589.78,4019.08,4387.03,1883.15,2032.61,1384.7,1495.65,180.7,197.56,190.74,227.18,249.23,248.41
51119,VA-Middlesex County,1935,7957.82,8633.48,3676.21,4077.27,2111.14,2249.23,1324.69,1396.25,323.33,339.83,290.05,344.76,209.32,207.47
51121,VA-Montgomery County,7259,8289.62,9116.91,3795.52,4280.77,2234.16,2407.73,1046.8,1119.46,577.09,623.26,306.11,357.81,333.74,335.38
51125,VA-Nelson County,2921,8171.25,8203.38,4229.27,4090.94,1759.68,1839.8,1269.93,1320.09,372.91,386.65,331.38,355.81,206.1,206.45
51127,VA-New Kent County,2241,8470.48,9054.06,3841.64,4251.17,2540.95,2662.14,1052.3,1079.94,493.08,508.04,287.65,304.39,239.77,237.22
51700,VA-Newport News city,14827,8080.7,8469.4,3624.71,3806.19,2534.06,2643.32,1156.02,1210.24,372.77,389.25,185,209.18,230.63,232.63
51710,VA-Norfolk city,16506,8499.85,9176.97,3803.22,4235.59,2714.1,2856.74,1060.74,1111.14,494.42,516.42,203.71,226.09,263.3,263.17
51131,VA-Northampton County,2197,7933.09,8725.85,3526.55,3964.28,2048.1,2184.18,1284.62,1396.16,454.69,492.12,421.38,483.78,206.99,206.42
51133,VA-Northumberland County,3882,6972.54,7487.19,2815.53,2955.52,2154.32,2365.17,1121.3,1196.62,284.45,306.66,390.16,464.34,208.84,204.29
51720,VA-Norton city,636,10719.71,12113.6,5622.94,6569.98,2362.58,2572.29,1142.23,1259.41,1173.96,1296.46,66.76,75.84,411.76,407.96
51135,VA-Nottoway County,2278,8125.09,9035.95,3697.25,4352.3,2558.43,2685.13,964.28,1011.04,366.63,380.01,311.01,370.23,262.9,267.59
51137,VA-Orange County,4988,7916.73,8129.27,3798.82,3877.33,2342.62,2428.08,1028.16,1043.63,264.09,261.48,278.16,316.26,180.39,180.48
51139,VA-Page County,3349,8836.41,9592.72,4835.76,5174.43,1567.46,1825.74,1608.61,1705.53,383.46,387.13,241.82,290.26,206.61,206.88
51141,VA-Patrick County,2939,8100.9,8837.72,3982.05,4330.8,1704.54,1918.59,1502.72,1625.1,397.96,437.83,232.13,240.26,273.06,273.46
51730,VA-Petersburg city,3838,8507.73,9057.12,4344.12,4732.2,2426.09,2565.27,974.09,993.19,343.49,348.64,214.51,227.57,227.57,225.67
51143,VA-Pittsylvania County,5707,7699.05,8363.18,3996.64,4409.79,2151.37,2289.89,845.39,909.79,260.47,282.48,183.47,213.11,256.36,255.97
51735,VA-Poquoson city,1651,8350.66,8610.36,3800.9,3875.93,2655.49,2753.62,982.01,1026.93,499.59,520.92,132.47,152.07,241.34,242.23
51740,VA-Portsmouth city,9185,8198.4,8860.09,3461.82,3870.96,2705.76,2849.62,1048.76,1097.22,549.84,573.63,191.9,216.13,286.8,286.21
51145,VA-Powhatan County,2374,8139.17,8769.06,3947.17,4384.35,2413.41,2574.66,827.3,842.52,394.1,399.36,318.71,332.78,239.14,239.15
51147,VA-Prince Edward County,3286,7800.87,8645.96,3715.15,4304.22,2081.72,2161.29,1124.1,1214.65,280.82,302.49,320.58,384.25,291.27,287.88
51149,VA-Prince George County,4349,8848.85,9395.98,4518.74,4901.76,2447.9,2581.38,965,983.68,358.98,365.44,311.32,324.01,254.2,254.59
51153,VA-Prince William County,18969,8708.96,8647.38,3899.8,3941.85,2766.1,2749.76,976.02,927.79,442.78,421.57,429.52,411.79,202.4,200.59
51155,VA-Pulaski County,4419,9436.55,10640.29,4718.44,5447.53,2279.29,2566.3,1048.7,1129.38,814.76,883.77,252.88,291.77,353.66,356.88
51750,VA-Radford city,2116,7749.24,8633.99,3452,3965.07,2161.11,2376.97,977.13,1049.48,634.27,683.53,218.22,257.02,312.28,311.01
51157,VA-Rappahannock County,1504,7741.48,8096.6,3575.38,3803.39,2269.31,2403.08,1072.22,1039.56,272.18,262.5,333.07,371.6,193.43,193.98
51760,VA-Richmond city,11549,8032.28,8578.72,4055.14,4444.96,2194.77,2323.65,921.57,938.09,383.84,390.37,280.79,291.79,202.88,201.92
51159,VA-Richmond County,1296,8271.77,8855.73,4120.42,4417.33,2358.59,2512.57,1024.14,1103.9,284.13,306.03,228.15,262.03,265.54,264.95
51770,VA-Roanoke city,10429,7961.63,8578.15,3942.13,4348.99,2117.34,2218.26,1025.26,1073.95,383.29,403.67,240.68,274.81,260.04,260.97
51161,VA-Roanoke County,12131,7536.22,8106.21,3454.16,3831.91,2257.36,2354.55,1043.8,1093.12,358.02,377.12,194.72,222.89,226.49,225.3
51163,VA-Rockbridge County,1413,7578.99,7977.77,3853.87,3922.44,1664.83,1805.96,1237.48,1340.76,371.52,402.58,229.79,282.39,218.01,217.92
51165,VA-Rockingham County,6645,7803.32,8050.81,4155.29,4202.54,1631.68,1743.56,1353.43,1401.4,297.23,306.14,167.73,191.92,200.34,200.98
51167,VA-Russell County,3119,9694.97,11209.84,4423.08,5428.75,2068.68,2286.53,1226.05,1352.71,1403.52,1547.77,292.38,346.35,402.23,398.88
51775,VA-Salem city,5355,7522.63,8318.39,3559.93,4131.86,2141.76,2260.25,1046.41,1098.49,355.45,374.36,208.08,240.31,213.68,214.09
51169,VA-Scott County,2131,9889.48,11162.36,4991.56,5967.91,2560.32,2681.9,997.16,1098.79,784.22,864.96,170.07,181.37,414.14,410.59
51171,VA-Shenandoah County,6407,7897.23,8171.34,4050.43,4019.54,1758.78,1923.96,1324.74,1389.2,214.09,214.69,348.18,415.1,190.14,190.24
51173,VA-Smyth County,4485,8651.72,9774.77,3739.83,4521.26,2269.86,2357.52,1217.05,1340.44,718.5,792.74,362.83,434.24,356.41,360.59
51175,VA-Southampton County,1684,8099.85,8718.08,3969.64,4388.44,2299.68,2380.57,1113.11,1190.54,353.83,380.17,112.82,124.79,252.44,252.66
51177,VA-Spotsylvania County,9196,9842.63,10242.45,4826.61,5190.35,2892.11,3011.59,994.74,946.5,437.19,419.16,460.54,446.18,241.25,239.33
51179,VA-Stafford County,7756,9743.61,10104.01,4782.03,5096.52,2966.22,3089.6,977.05,928.25,482.34,460.97,307.61,300.77,219.02,219.43
51790,VA-Staunton city,5447,8462.39,9021.13,4216.9,4455.85,1840.66,1933.07,1621.13,1764.54,318.11,342.76,243.64,300.14,221.45,221.66
51800,VA-Suffolk city,7499,8025.81,8743.02,3493.99,3999.35,2629.34,2743.2,1004.12,1051.14,445.63,464.55,222.09,250.22,250.64,248.66
51181,VA-Surry County,746,7474.02,8118.47,3455.77,3924.68,2533.74,2658.34,898.35,932.6,287.14,297.39,142.28,149.48,219.21,214.44
51183,VA-Sussex County,1297,8673.24,9340.38,4751.39,5265.47,2284.38,2410.88,919.78,947.19,299.82,308.82,179.49,184.15,232.4,231.7
51185,VA-Tazewell County,5522,9988.92,11217.63,4851.31,5579.4,2263.42,2454.98,1258.16,1395.84,863.67,952.55,465.22,562.37,345.41,347.1
51810,VA-Virginia Beach city,37313,8464.18,9397.2,3530.24,4197.5,2895.88,3058.4,1006.01,1053.25,508.81,532.57,270.09,303.47,244.27,244.3
51187,VA-Warren County,3902,8248.38,8282.37,4179.86,4068.06,2069.36,2261.79,1037.95,1002.93,295.87,294.47,466.21,450.61,206.64,203.29
51191,VA-Washington County,6594,8537.93,9830.56,3759.28,4670.36,2088.04,2226.16,1127.49,1240.61,921.82,1015.98,319.22,377.09,361.28,358.34
51820,VA-Waynesboro city,4670,7657.19,8160.26,3679.76,3792.43,1738.89,1909.25,1554.14,1689.11,237.7,255.57,250.15,307.13,183.92,191.74
51193,VA-Westmoreland County,2935,8333.86,8924.72,3738.78,4091.64,2608.69,2744.52,1107.24,1143.37,306.39,313.19,335.57,403.28,241.97,240.75
51830,VA-Williamsburg city,7368,7451.01,7998.06,2875.8,3231.31,2629.08,2736.63,1154.48,1200.73,444.71,462.55,173.95,195,178.51,178.65
51840,VA-Winchester city,6005,7422.62,7767.28,3735.15,3947.88,2107.65,2245.72,868.26,863.3,250.67,250.07,267.67,264.72,183.84,183.39
51195,VA-Wise County,3795,10821.56,12362.54,5437.92,6452.96,2492.24,2765.22,1214.45,1338.2,1262.25,1393.08,106.89,117.66,377.25,374.45
51197,VA-Wythe County,3962,9225.63,10120.55,4528.62,4972.49,2342.16,2580.21,1107.61,1206.52,743.26,815.34,216.4,258.31,307.7,310
51199,VA-York County,5295,8194.57,8688.46,3497.85,3771.55,2617.28,2737.79,1185.32,1239.07,425.56,444.5,212.9,243.73,212.48,211.67
