HSA Number,HSA Name,Medicare enrollees (2013),Total Mortality: ASR-adjusted % of deaths among Medicare enrollees (2013),Non-HMO Mortality: ASR-adjusted % of deaths among Medicare enrollees without HMO coverage (2013)
1022,AL-Cullman,14421,5.34984923584283,5.60430625135592
1023,AL-Dadeville,1726,4.96840711733536,5.01427750570462
1024,AL-Decatur,11683,4.82623537836897,4.7966951371766
1025,AL-Demopolis,2705,4.25127937673617,4.24977151820081
1026,AL-Dothan,29024,5.16515494090964,5.31376112154885
1027,AL-Elba,1410,5.2437984559458,5.47305604239992
1028,AL-Enterprise,5653,5.28500443497265,5.44300766237085
1029,AL-Eufaula,2743,5.10904515157255,5.33194064299966
1031,AL-Evergreen,1360,5.44161728126901,5.31998029939576
1032,AL-Fairhope,7115,4.12180489437485,4.35242881179878
1033,AL-Fayette,2400,5.10868303857355,5.14485956036404
1035,AL-Florala,760,5.61322343719374,5.62056380477567
1036,AL-Florence,16458,5.49856125531111,5.59366475808355
1037,AL-Foley,12171,5.04393144371816,5.13380212972586
1038,AL-Fort Payne,7226,5.94331145914643,6.25746173210899
1039,AL-Gadsden,16144,5.96805744621929,6.0328738261516
1040,AL-Geneva,2606,6.01146443135429,6.06164237758266
1044,AL-Greenville,3442,4.89157408171678,5.01412005677257
1045,AL-Grove Hill,1257,4.02791854893668,4.31452577756375
1046,AL-Guntersville,6079,5.55771055470476,5.7824040775553
1047,AL-Haleyville,3272,5.68173573583074,5.84884700076943
1048,AL-Hamilton,2322,4.70042098112495,4.89020507990205
1049,AL-Hartselle,4858,5.48028745964895,5.48969688033993
1051,AL-Huntsville,51443,4.4034219452308,4.45887410634131
1053,AL-Jacksonville,4736,6.06469186097979,6.42715870660564
1054,AL-Jasper,10676,6.33682507985086,6.23072245278873
1056,AL-Luverne,1509,5.18708142638933,4.85145234374675
1057,AL-Mobile,72609,5.13711412089781,5.44128663040151
1058,AL-Monroeville,3691,4.69781567930956,4.84590323122651
1059,AL-Montgomery,41475,4.97331578824057,5.01389329663977
1060,AL-Moulton,5206,5.65087188870541,5.54474863984492
1061,AL-Muscle Shoals/Sheffield,9402,5.51968506882355,5.69866581831174
1063,AL-Oneonta,3844,5.81876481163749,6.04499166961813
1064,AL-Opelika,16471,5.07894668725233,5.18003428548517
1065,AL-Opp,2421,5.42784727804035,5.6913688632572
1066,AL-Ozark,3993,5.11711845106949,5.24883908696803
1068,AL-Phenix City,8538,5.89725131924298,5.86616506524361
1070,AL-Prattville,5804,5.54561250387913,5.68241150695935
1071,AL-Red Bay,1099,4.89896690709972,4.63328332687155
1072,AL-Roanoke,2114,5.30514266662974,5.38579268642311
1073,AL-Russellville,4309,6.21113843916488,6.33796957593
1074,AL-Scottsboro,6022,5.48869880273037,5.7184198677707
1075,AL-Selma,9162,5.61533814663379,5.78288928382419
1077,AL-Sylacauga,5466,6.12665391619369,6.33394989765233
1078,AL-Talladega,5389,6.19302919776091,6.56656350694093
1079,AL-Tallassee,1948,5.19162875971532,5.21810596148458
1080,AL-Thomasville,2371,5.76874020357249,6.2537227587781
1081,AL-Troy,4992,5.83105740266745,6.12819502832528
1082,AL-Tuscaloosa,25782,5.23072636976759,5.3012526178228
1083,AL-Union Springs,1321,5.23729075509946,5.27818048442364
1084,AL-Valley,5461,5.10732556647525,5.50069831142702
1085,AL-Vernon,1593,7.20768391115536,7.40536101269791
1086,AL-Wedowee,1599,5.30231476860822,5.33555604817319
1088,AL-Winfield,2712,6.10252760381274,6.25653066733776
4001,AR-Arkadelphia,3398,5.30963418253346,5.50430767959089
4002,AR-Ashdown,1666,5.58216331116112,5.7594806008127
4003,AR-Batesville,8210,5.0165537764196,5.06681139115268
4004,AR-Benton,10444,5.59891260091558,5.83694491650976
4005,AR-Bentonville,12523,3.75985476257604,4.04260537207658
4006,AR-Berryville,2872,4.59271439387335,4.79925391471028
4007,AR-Blytheville,3560,5.15325286085416,5.30689102412979
4008,AR-Booneville,1436,5.31084193233858,5.67365778439644
4010,AR-Calico Rock,1888,4.56440943810155,5.01848027549158
4011,AR-Camden,4235,5.59692503448197,5.76041419348225
4012,AR-Cherokee Village,3340,4.38519671061593,4.72381160578929
4013,AR-Clarksville,3564,4.9703791639294,5.12296178517147
4015,AR-Conway,12063,5.37399269805461,5.42234425980685
4017,AR-Crossett,3286,5.70529253419912,5.94224291643451
4018,AR-Danville,1857,5.06399965649373,5.41355689219558
4019,AR-Dardanelle,1688,7.25067258047809,7.96465087540903
4020,AR-De Queen,2525,6.24756937154812,6.27969795313897
4021,AR-De Witt,1145,5.71690785419427,5.89659749157777
4023,AR-Dumas,1353,3.74007361718978,3.82681478387784
4024,AR-El Dorado,7399,5.74280499794822,5.85004734887274
4025,AR-Eureka Springs,2465,4.64280473868994,5.2044741851407
4026,AR-Fayetteville,14372,4.44954421592682,4.50498867724611
4027,AR-Fordyce,1372,5.69192168099091,5.75625629087317
4028,AR-Forrest City,3908,6.39456878247306,6.80734505839332
4029,AR-Fort Smith,35786,5.49384708292122,5.72108939827089
4030,AR-Gravette,1985,6.57339397950079,7.2865095292375
4031,AR-Harrison,10062,5.02636627258585,5.26442175775867
4032,AR-Heber Springs,3387,4.55316953372674,4.64809244052699
4033,AR-Helena,3181,4.90978512084305,4.86948831382867
4034,AR-Hope,3338,5.12624761415807,5.43420259900127
4035,AR-Hot Springs,28878,4.82157628453615,4.96537768746547
4038,AR-Jacksonville,10074,5.16697560503236,5.20336125660403
4039,AR-Jonesboro,20699,5.63898696420731,5.64494911069
4040,AR-Lake Village,1848,5.06539944568792,5.21740263321084
4041,AR-Little Rock,47449,5.06168470200711,5.10461519004267
4042,AR-Magnolia,4045,5.79322195734937,5.82208356565148
4043,AR-Malvern,4530,5.43585263082184,5.59822336254409
4045,AR-McGehee,1416,5.85324125855953,5.87770617778077
4046,AR-Mena,4169,5.74817704965858,6.10476701881999
4047,AR-Monticello,2440,5.77815689941666,5.79544722663651
4048,AR-Morrilton,2979,5.81637003590811,6.08794124906813
4049,AR-Mountain Home,17044,5.08066471909297,5.47774315576257
4050,AR-Mountain View,2650,5.98050427943292,6.31123660842774
4051,AR-Murfreesboro,958,7.49826187315548,8.2209496281949
4052,AR-Nashville,2614,5.01075722797351,4.86976417431788
4053,AR-Newport,3323,5.63233316792798,5.58601078800499
4054,AR-North Little Rock,14251,4.67785783885455,4.6764876713836
4055,AR-Osceola,1662,6.79758327585795,6.48251906035746
4056,AR-Ozark,1913,6.63245408041695,6.49796511589642
4057,AR-Paragould,7125,5.80050429750515,5.72234691460594
4059,AR-Piggott,1292,5.58442331582667,5.39169735535122
4060,AR-Pine Bluff,12554,5.5728751346795,5.63067439213255
4061,AR-Pocahontas,2935,4.9110184317337,5.00269047726174
4062,AR-Prescott,1018,6.10485860892811,5.76054733967841
4063,AR-Rogers,10177,4.9981242852366,5.40897488056254
4064,AR-Russellville,8530,5.7692365404146,5.66452823240849
4065,AR-Salem,1157,5.6092158476912,5.6986471228059
4066,AR-Searcy,14639,5.47908668464023,5.48672865711792
4067,AR-Siloam Springs,5518,5.0571887342943,5.52881801369709
4068,AR-Springdale,11859,4.74252507187277,4.86014118553459
4069,AR-Stuttgart,3586,5.24297347706392,5.43724692424149
4070,AR-Texarkana,6462,5.25030178455631,5.22295659724433
4072,AR-Waldron,1492,5.70220460060899,5.62219131561598
4074,AR-Warren,2053,6.10793452996389,6.24703855188481
4075,AR-West Memphis,6671,5.27945328492104,5.5198412344657
4076,AR-Wynne,2950,5.60097752837182,5.80667853545304
3002,AZ-Bisbee,1984,5.75603018606234,6.22304222280891
3003,AZ-Bullhead City,17209,5.50949442576297,5.50807966707287
3004,AZ-Casa Grande,16669,4.4569522443177,4.81875743035124
3005,AZ-Chandler,28200,3.66474105513815,3.63945988264836
3038,AZ-Chinle,2443,3.64551230728401,3.73629052468708
3047,AZ-Claypool,3453,5.5903519188458,5.87231344243361
3006,AZ-Cottonwood,19702,3.9623072133665,4.14352544029773
3007,AZ-Douglas,2745,3.98762150979755,3.78669718695708
3008,AZ-Flagstaff,8739,3.99097779266558,3.937053129081
3009,AZ-Florence,2766,4.33902187400911,4.11211131194833
3010,AZ-Ganado,3181,3.59652656966341,3.71772527484376
3040,AZ-Keams Canyon,903,2.97626825231067,3.05274366911684
3014,AZ-Kingman,15088,5.8432452243751,5.84655593552395
3015,AZ-Lake Havasu City,14173,4.56454952308655,4.6334857147106
3016,AZ-Mesa,130318,4.19543435411819,4.16124960878358
3019,AZ-Page,1078,4.37429472992714,4.21134355050963
3020,AZ-Parker,4486,5.37696410664302,5.56287683707858
3021,AZ-Payson,7972,4.35759521940857,4.43132694494931
3022,AZ-Phoenix,195921,4.58519178680223,4.43897168638174
3023,AZ-Prescott,34247,4.06487713968527,4.15724665847357
3024,AZ-Safford,3994,4.28745112363224,4.84522742557438
3042,AZ-San Carlos,625,,
3025,AZ-Scottsdale,55687,3.45036381518834,3.31821870797768
3026,AZ-Show Low,10627,4.64849886256529,4.71674446497162
3027,AZ-Sierra Vista,12150,4.41352995375023,4.5685670586749
3028,AZ-Springerville,2204,4.92440020681112,4.90467511825036
3029,AZ-Sun City,81670,3.74521664760884,3.7799164022768
3044,AZ-Tuba City,2853,3.68161551351883,3.71864581775616
3032,AZ-Tucson,172297,3.94197476120037,3.84270870106921
3033,AZ-Wickenburg,4607,3.39421520794369,3.70552115730693
3034,AZ-Willcox,1395,5.51149890793682,5.22602068286481
3035,AZ-Winslow,3068,4.44330621192322,4.36218677679357
3037,AZ-Yuma,25528,4.33440391316919,4.31930508331347
5001,CA-Alameda,8132,3.68037495907937,3.96449073631022
5003,CA-Alturas,1191,4.43126440221001,4.65497304452565
5004,CA-Anaheim,56055,4.01130228441203,4.17041757166666
5005,CA-Antioch,23290,4.2124615470862,4.45656502023572
5006,CA-Apple Valley,14729,4.92660662316546,4.53614843229529
5007,CA-Arcadia,31742,3.36317580787618,3.33939525462439
5008,CA-Arcata,5138,4.35274855374042,4.48092383548734
5009,CA-Arroyo Grande,11020,3.3873481510189,3.23999999046994
5012,CA-Auburn,16861,3.93727953054551,4.24317938406222
5013,CA-Avalon,385,,
5015,CA-Bakersfield,61946,4.82392467132892,4.97149002679299
5017,CA-Banning,14417,3.86158288103113,4.62537026677543
5018,CA-Barstow,4458,5.66417217340357,6.16260407367133
5019,CA-Bellflower,18844,3.47697629248768,3.4962437374913
5020,CA-Berkeley,22843,3.11610511514313,3.06228380155586
5021,CA-Big Bear Lake,4249,4.11514423641282,4.49688054655363
5022,CA-Bishop,3130,4.1300083853611,4.1947217629505
5023,CA-Blythe,2103,5.53956410918404,6.04745108188859
5024,CA-Brawley,3983,3.55941290773399,3.72183033616453
5028,CA-Burbank,40659,3.65737998104252,3.77970534305694
5029,CA-Burlingame,16215,3.47260127195918,3.41675331162884
5031,CA-Camarillo,14631,3.54424373520539,3.82120947598705
5032,CA-Canoga Park,38480,3.626666318283,3.70119973531349
5033,CA-Carmichael,42388,4.11513971204131,4.33821306977369
5034,CA-Castro Valley,13985,4.10710842584674,4.44965236902735
5035,CA-Cedarville,312,,
5036,CA-Chester,1394,5.48084666520594,5.47383348263416
5037,CA-Chico,21734,4.2501274150941,4.30372631226231
5038,CA-Chino,13764,4.10143746186958,4.19929333244993
5040,CA-Chula Vista,48231,3.55435871547776,3.79673369497655
5041,CA-Clearlake,4892,4.99850507410794,5.29884002369654
5043,CA-Coalinga,1143,4.26784997881556,4.30496576515191
5044,CA-Colusa,1962,3.87955073090142,3.9518126598054
5045,CA-Concord,15476,4.06548886799344,4.09264956415195
5046,CA-Corcoran,1174,3.2554420594808,3.12204685371493
5047,CA-Corona,22328,4.12871526306811,4.04716932288558
5048,CA-Coronado,3779,4.22847128339626,4.64950478410379
5050,CA-Covina,14036,3.6694032546134,3.71617778961963
5051,CA-Crescent City,8206,4.88525321247506,5.10738549580244
5052,CA-Culver City,7144,3.2613840754608,3.7731320565423
5053,CA-Daly City,21204,3.53148179917329,3.74642934932258
5054,CA-Davis,10187,3.44938424894881,3.72962127576461
5055,CA-Deer Park,4343,3.33660116921608,3.38946875851509
5056,CA-Delano,5261,3.96318867595197,4.31351050275247
5057,CA-Dinuba,2484,4.43215816923276,4.70819230324805
5059,CA-Downey,26594,3.57986284945061,3.70891785020925
5060,CA-Duarte,3836,4.12767291878578,5.09074344499559
5062,CA-El Centro,16008,3.56025087841382,3.69844040511884
5063,CA-Encinitas,18027,3.90296453932989,4.22022601691359
5064,CA-Encino,3588,3.14170006284343,3.01843796523634
5065,CA-Escondido,26127,4.0341909476151,4.33582069466023
5066,CA-Eureka,8683,4.91415319261242,5.09328825017124
5068,CA-Fairfield,15223,3.81854727382742,3.70551413579523
5069,CA-Fall River Mills,1904,4.92854741269281,4.95882607512076
5070,CA-Fallbrook,8397,3.66421533334069,3.7623321601993
5071,CA-Folsom,8278,3.53012805549338,3.4740572142297
5072,CA-Fontana,13990,3.99032099627318,3.92423732749961
5073,CA-Fort Bragg,4384,3.91525966746681,3.86575464675203
5074,CA-Fortuna,4314,4.64952091030356,4.76225786090665
5075,CA-Fountain Valley,31968,3.79235716120403,4.04605309769033
5077,CA-Fremont,35360,3.2245380817071,3.21649059315184
5078,CA-Fresno,98391,4.15129510409409,4.39523065355054
5079,CA-Fullerton,46721,3.73819519808524,4.01887832585598
5080,CA-Garberville,1344,4.43136138481219,4.48434005634443
5081,CA-Garden Grove,13177,3.67513508787842,4.1140037572469
5082,CA-Gardena,5751,2.9477088229597,3.74826709509891
5083,CA-Gilroy,7142,3.69676154119327,4.34333840162031
5084,CA-Glendale,61953,3.35908009105513,3.40485601413741
5085,CA-Glendora,12579,4.63356122290347,4.56710899402347
5086,CA-Granada Hills,7965,3.46579000840209,3.66446438975956
5087,CA-Grass Valley,18301,4.03534803315228,4.12232626838601
5088,CA-Greenbrae,35842,3.33182032111959,3.39237145576699
5089,CA-Greenville,605,,
5090,CA-Gridley,2071,4.34909924408766,4.45215671250098
5091,CA-Hanford,11974,4.61083410484741,4.70586022432697
5092,CA-Harbor City,24980,3.52153329250514,3.55924952353331
5094,CA-Hawthorne,7413,3.88779956008421,3.80157840295183
5095,CA-Hayward,15988,3.87621455422341,3.98117796432111
5096,CA-Healdsburg,5435,3.79128325861509,3.88844161779543
5097,CA-Hemet,32592,4.66425755214642,5.14600103033539
5098,CA-Hollister,5777,3.81499347032285,3.97713258466825
5100,CA-Huntington Beach,19719,3.95818267413218,3.9100593727751
5102,CA-Indio,11216,3.82964310302327,3.90267881083451
5103,CA-Inglewood,25573,3.71827468781066,3.99085567990616
5282,CA-Irvine,12578,3.1307219190997,3.23673406158816
5104,CA-Jackson,9198,4.11705575566615,4.22586474033816
5105,CA-Joshua Tree,8684,5.08239561639023,5.43820899673647
5106,CA-King City,1999,4.2941068009929,4.46923850129263
5108,CA-La Jolla,26643,3.27272038125589,3.39650568685001
5109,CA-La Mesa,57618,4.18620003565761,4.52912656080447
5112,CA-Laguna Hills,28444,3.50924115439733,3.77128329933273
5114,CA-Lake Isabella,2759,6.01169710426906,6.62253339675347
5115,CA-Lakeport,6281,5.04733981509414,5.28540751936385
5116,CA-Lakewood,4106,5.07679485733513,5.52609173416695
5117,CA-Lancaster,37163,4.71738355301926,5.03347872023412
5118,CA-Lindsay,2158,3.62885955492201,3.35894411791844
5119,CA-Livermore,9938,4.20351769462325,4.2775600609102
5120,CA-Lodi,20511,3.95283406183676,4.27670451042889
5121,CA-Loma Linda,8926,4.07335110501747,4.0002037465402
5122,CA-Lompoc,6655,4.12197147782659,4.15601601816884
5123,CA-Lone Pine,430,,
5124,CA-Long Beach,52914,4.04897976101563,4.00830642653979
5125,CA-Los Alamitos,19735,3.82594673833492,3.8087086647847
5126,CA-Los Angeles,194618,3.37438962747805,3.56601906672885
5127,CA-Los Banos,3657,4.30428994785049,4.26066790069259
5130,CA-Lynwood,24852,3.73296552027694,4.06600792621419
5131,CA-Madera,9089,4.67303432517193,4.77310686248894
5132,CA-Mammoth Lakes,722,,
5133,CA-Manteca,10392,4.36243047769322,4.70525545619095
5136,CA-Martinez,6742,4.36979935949965,4.7879672691413
5137,CA-Marysville,7876,5.17938385354465,5.39879282854277
5138,CA-Merced,23115,4.30935806487304,4.40396063910814
5139,CA-Mission Hills,13910,3.73736808228181,4.05005592596066
5140,CA-Mission Viejo,28143,3.606544202723,3.71212903748023
5141,CA-Modesto,50155,4.39596267820861,4.59226108202997
5144,CA-Montebello,18167,3.23721670571013,3.48369369307932
5145,CA-Monterey,22949,3.60175711601762,3.64843351572369
5146,CA-Monterey Park,11440,2.61408670592503,2.75045739338582
5285,CA-Morgan Hill,5836,3.57671669933035,3.43079198001064
5148,CA-Mount Shasta,3862,4.99460625751244,5.29494169193524
5149,CA-Mountain View,39333,3.00655043134033,3.07074529073154
5150,CA-Napa,16270,4.28040390180939,4.60091860756882
5151,CA-National City,6876,3.65519302841838,3.71572021201299
5152,CA-Needles,1648,6.28072059274408,5.66733559808838
5155,CA-Newport Beach,44109,3.54314355697128,3.52279117287413
5157,CA-Northridge,22065,3.3682882407121,3.6160500491119
5158,CA-Norwalk,10583,4.02216596079064,4.44436834789489
5159,CA-Novato,10530,3.42965011586232,3.62462188862569
5160,CA-Oakdale,4893,5.43139110339372,5.7042063100772
5161,CA-Oakland,50194,3.52035394511299,3.85688122340942
5162,CA-Oceanside,51377,3.68792161138987,4.07320400083288
5163,CA-Ojai,4138,3.9654390428802,4.03637464286424
5165,CA-Orange,21490,3.96742451527752,4.13954187339265
5166,CA-Oroville,9701,5.07658147614391,5.20588246910859
5167,CA-Oxnard,21898,3.65470633238584,3.9052069515526
5168,CA-Palm Springs,17185,4.5355461988121,4.41311486380565
5171,CA-Panorama City,18167,3.20901040771086,3.47356212759599
5172,CA-Paradise,9910,4.07905924537026,4.13635474728353
5173,CA-Paramount,3596,3.8116218847393,4.21821541269608
5174,CA-Pasadena,33354,3.47100574992723,3.73794492011494
5177,CA-Petaluma,11493,3.87304500232882,3.88561566829522
5179,CA-Pinole,11748,3.90773367231411,4.26460446851802
5180,CA-Pittsburg,7706,4.18614522840269,4.46338075954277
5182,CA-Placerville,19346,3.99751761374576,4.36170913161218
5287,CA-Pleasanton,13069,3.44506073995078,3.68788172355959
5183,CA-Pomona,33809,3.70336819874399,4.0001167508081
5185,CA-Porterville,9188,4.61338977656794,4.71102699043715
5186,CA-Portola,1485,4.54677701019481,4.79769151406221
5187,CA-Poway,23836,3.73110657268461,3.86761019375409
5188,CA-Quincy,1225,4.6971586181134,4.90919619489944
5189,CA-Rancho Mirage,47117,3.56192450179929,3.58208690947944
5190,CA-Red Bluff,5883,4.61911828148866,4.68092173598338
5191,CA-Redding,34420,4.86339186865585,4.99821373164766
5192,CA-Redlands,20293,4.39392098772762,4.81518836336455
5194,CA-Redwood City,21179,3.43064678009471,3.41658891230524
5197,CA-Ridgecrest,5337,5.03095780193892,5.02535911202552
5198,CA-Riverside,65068,4.24713499699037,4.40858051424585
5199,CA-Roseville,44222,3.70179866900065,3.85708818398786
5200,CA-Sacramento,127460,3.91112244850484,4.06896805898778
5201,CA-Salinas,20628,4.00709819960026,4.05864249399801
5202,CA-San Andreas,8462,4.29281506846786,4.37080541380202
5203,CA-San Bernardino,36394,4.73595122143308,5.09471945399031
5204,CA-San Clemente,13188,3.66037980062507,3.70697963746493
5205,CA-San Diego,110342,3.78551229668261,3.98729158998031
5206,CA-San Dimas,5423,4.65341400050111,5.00001542522236
5208,CA-San Francisco,113350,3.27616982357954,3.47654201698144
5209,CA-San Gabriel,29661,3.11482234159537,3.40626227688984
5210,CA-San Jose,146726,3.35842699063807,3.42127245378814
5211,CA-San Leandro,13594,3.68854444624216,4.08809360633642
5212,CA-San Luis Obispo,16205,3.72900026548904,3.76205080667462
5213,CA-San Mateo,22696,3.33224475957363,3.4100284263189
5214,CA-San Pablo,14227,3.92576201001431,3.9818508472196
5215,CA-San Pedro,10526,3.74934732707484,3.49613518674991
5288,CA-San Ramon,6661,3.09237405715451,3.40358609455348
5218,CA-Santa Ana,29095,3.57613635109826,3.80817838494398
5219,CA-Santa Barbara,30593,3.31705959314449,3.357769594764
5221,CA-Santa Cruz,24608,4.04690394502846,4.14067447155278
5222,CA-Santa Maria,19471,3.87711267818223,4.0000063478734
5223,CA-Santa Monica,45974,3.11261501402884,3.14964229424722
5224,CA-Santa Paula,6016,4.48663921506597,4.74713161897612
5225,CA-Santa Rosa,44437,4.02909978946188,4.32498836136199
5226,CA-Sebastopol,7029,3.71974615004201,4.00883618948612
5227,CA-Selma,5569,4.62375950373487,4.95958652134432
5229,CA-Simi Valley,15742,4.01136325666494,4.00881759528055
5230,CA-Solvang,4134,3.13126551467005,3.12415810135004
5231,CA-Sonoma,8000,4.30965624092495,4.79150054233504
5232,CA-Sonora,12878,4.60352869702877,4.68421970856622
5233,CA-South El Monte,3876,2.85898166398105,2.81587510434139
5234,CA-South Laguna,19750,3.49410651598312,3.37206761979542
5235,CA-South Lake Tahoe,4908,3.4754383043982,3.47387865501015
5236,CA-South San Francisco,9338,3.63918612772144,3.69357979916064
5237,CA-Stanford,22063,2.69406048731716,2.7448834610569
5239,CA-Stockton,39659,4.19400678469639,4.37360938049207
5289,CA-Sun City,18855,4.15312372325061,4.58398174420977
5241,CA-Susanville,2685,4.72272114434986,4.7898695238602
5244,CA-Tarzana,10596,3.18531149304449,3.1339316511131
5246,CA-Templeton,13567,4.10569637190935,4.12090734155632
5247,CA-Thousand Oaks,32246,3.46192483769945,3.54937238188641
5248,CA-Torrance,64368,3.37296792683898,3.32150797944115
5249,CA-Tracy,8323,3.86068885510279,3.92691784225306
5250,CA-Truckee,3146,3.23897079126976,3.32333183679813
5251,CA-Tulare,6963,4.78103141175622,4.89887370137494
5252,CA-Turlock,12345,4.03050037431829,4.16029543380667
5253,CA-Ukiah,5793,4.72113750983625,4.76012605192917
5254,CA-Upland,39027,4.01992014385192,4.16818090124487
5255,CA-Vacaville,11846,4.12470759430463,4.67194910398149
5256,CA-Valencia,26582,3.768909992836,3.89932520564358
5257,CA-Vallejo,21358,4.13904370009218,4.57633762513418
5258,CA-Van Nuys,24371,3.73747992691363,3.84215931019454
5259,CA-Ventura,17381,4.17421572364513,4.37349545139058
5260,CA-Victorville,27297,4.95695290792022,5.52782590669966
5261,CA-Visalia,21717,4.21809869772094,4.39900009952993
5262,CA-Walnut Creek,51901,3.12479165846621,3.25415678351616
5263,CA-Watsonville,9849,3.89694649493501,3.99089865885607
5264,CA-Weaverville,1055,4.63176244718508,4.76885868231219
5265,CA-West Covina,33838,3.41253743533394,3.24050189640348
5270,CA-Whittier,46750,3.37595831484271,3.31491232827956
5271,CA-Wildomar/Murrieta,31521,3.86961340465756,4.09889665569961
5272,CA-Willits,3894,5.45187598528883,5.66366306292647
5274,CA-Woodland,9100,4.11219276300317,4.62638964403749
5277,CA-Yreka,4854,4.68319527735014,4.74948419334773
5278,CA-Yuba City,11662,3.73839536935746,3.75579579115841
6002,CO-Alamosa,5337,4.00034538977308,3.89017715494562
6003,CO-Aspen,1795,2.2086067858661,2.26920282998143
6004,CO-Aurora,39096,3.72574235500249,3.86501415637203
6005,CO-Boulder,20184,3.58552335007403,3.7114834817485
6006,CO-Brighton,10977,4.52703733149361,4.76404596167191
6007,CO-Brush,1279,4.91662708186627,5.04341527178705
6008,CO-Burlington,1072,4.48518993461719,4.61769227258416
6009,CO-Canon City,7804,4.84693112646985,5.11103638504325
6010,CO-Cheyenne Wells,319,,
6011,CO-Colorado Springs,75524,4.1710775406733,4.22392547165303
6012,CO-Cortez,5160,4.39544368086963,4.57709228633187
6013,CO-Craig,1612,4.20927587914828,4.44896124055791
6015,CO-Delta,6865,4.2914894520682,4.55862742256139
6016,CO-Denver,197957,3.95620358612413,4.0372801044091
6017,CO-Durango,9440,3.55066034002045,3.70473717016876
6018,CO-Eads,212,,
6020,CO-Estes Park,2731,3.07636395374718,3.24970479809625
6022,CO-Fort Collins,21658,3.675209948747,3.91630866011278
6023,CO-Fort Morgan,2574,3.7169815376594,3.6171445431784
6025,CO-Glenwood Springs,7347,3.63050440522463,3.62556902653249
6026,CO-Grand Junction,24501,4.21917223814211,4.4812894634067
6027,CO-Greeley,21690,4.01356044546485,4.28209461393129
6028,CO-Gunnison,1692,3.9906194686223,3.8214193352678
6029,CO-Haxtun,344,,
6030,CO-Holyoke,505,,
6031,CO-Hugo,1057,3.83484724085564,4.03883141566322
6032,CO-Julesburg,474,,
6033,CO-Kremmling,243,,
6034,CO-La Jara,1684,4.10526051854436,4.4316000933877
6035,CO-La Junta,4275,4.91962566679673,5.36011994752058
6036,CO-Lamar,1920,4.63719548324753,4.80324896127219
6037,CO-Leadville,642,,
6038,CO-Longmont,16519,3.86516275164078,4.16791281059483
6039,CO-Loveland,16098,3.93960373202347,4.35240747562122
6040,CO-Meeker,584,,
6041,CO-Montrose,8961,3.68420432476678,3.73305678032728
6042,CO-Pueblo,26797,4.22188701803848,4.22024109081505
6043,CO-Rangely,324,,
6045,CO-Salida,4977,3.65566038826717,3.78303962164798
6046,CO-Springfield,867,3.74683735587128,3.8593436730679
6047,CO-Steamboat Springs,2403,3.36279534244828,3.3512508427454
6048,CO-Sterling,3888,4.48663687696538,4.48669112258284
6049,CO-Thornton,10568,4.86008381308968,4.9208057125334
6050,CO-Trinidad,2737,4.69216308397329,4.97264114241649
6051,CO-Vail,1311,3.31862854900976,3.17734658621655
6052,CO-Walsenburg,1668,4.44993192119974,4.76528421617588
6053,CO-Wheat Ridge,36733,3.97730476675825,4.35264615011756
6054,CO-Wray,894,3.65685720611436,3.68480959291814
6055,CO-Yuma,782,4.03002723056215,4.18486893423293
7001,CT-Bridgeport,41538,4.11274087661756,4.28619388063335
