HRR #,HRR name,State,Medicare enrollees (20% sample) (2009),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2009)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2009)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2009)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2009)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2009)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2009)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2009)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2009)"
118,Fort Lauderdale,FL,53528,11371.47,11289.16,4045.75,4298.54,4440.24,4230.58,1130.19,1117.27,1059.19,1053.65,451.63,357.31,260.24,259.85
119,Fort Myers,FL,34528,9880.06,10072.96,3659.59,4065.86,4011.03,3835.23,815.74,817,592.37,598.4,528.41,497.45,236.41,235.07
120,Gainesville,FL,12360,9704.48,9868.22,4518.19,4683.24,2945.59,2912.64,866.67,898.28,636.43,662.98,462.29,433.42,286.84,288.58
122,Hudson,FL,9957,10642.03,11309.4,4336.44,5081.05,3907.24,3819.82,746.12,774.43,858.67,895.22,505.16,457.3,272.22,272.29
123,Jacksonville,FL,28574,10257.34,10789.02,4490.43,4925.86,3345.15,3374.69,1016.35,1059.7,745.14,776.1,380.44,372.25,283.44,283.54
124,Lakeland,FL,6411,9710.39,10454.36,4387.38,5072.06,3129.98,3134.01,704.79,742.06,737.95,778.93,462.68,440.74,290.63,291.09
127,Miami,FL,33725,16638.61,16124.56,5713.69,5440.72,3877.51,3643.9,2049.65,2055.35,2909.21,2896.45,498.68,390.28,508.61,510.55
129,Ocala,FL,20939,9123.53,9770.77,3485.42,4120.95,3469.82,3437,877.42,925.01,605.01,637.16,373.84,351.46,267.23,267.63
130,Orlando,FL,69307,10108.35,10603.6,4272.88,4795.22,3440.24,3395.14,944.33,974.16,715.87,738.1,454.33,423.98,276.7,275.57
131,Ormond Beach,FL,9820,9317.4,9811.52,3716.53,4195.38,3062.83,3035.46,1144.43,1197.95,654.67,684.39,517.01,478.66,218.8,221.24
133,Panama City,FL,5349,10700.59,11549.39,4895.67,5704.29,3199.43,3211.33,1000.57,1067.24,637.16,678.88,701.43,623.25,296.38,296.45
134,Pensacola,FL,17229,9330.69,10109.9,4080.07,4790.29,2668.36,2683.5,1190.85,1276.73,594.73,643.42,539.8,454.36,269.65,271.31
137,Sarasota,FL,16396,9137.48,9483.41,3339.67,3749.11,3740.53,3706.21,919.56,917.72,588.74,592.13,315.11,295.13,214.42,212.49
139,St. Petersburg,FL,7872,10955.81,11656.39,4955.84,5629.89,3685.69,3645.47,868.25,902.8,799.46,833.78,379.57,369.33,267.37,270.23
140,Tallahassee,FL,13365,8249.96,9020.2,3730.66,4248.41,2164.71,2235.25,1194.37,1302.87,376.16,404.87,511.88,552.16,281.95,283.74
141,Tampa,FL,16837,10508.8,10990.46,4648.29,5089.14,3338.6,3329.6,888.22,925.95,889.1,931.93,446.84,416.73,287.44,285.81
142,Albany,GA,3986,7413.54,8043.68,3162.82,3444.74,1817.65,1952.82,1285.04,1376.78,370.35,392.75,489.33,586.54,295.18,294.64
144,Atlanta,GA,81055,8792.01,9153.82,3793.45,4099.64,2623.93,2666.5,1002.45,1018.62,620.33,629.68,519.56,506.02,249.85,249.4
145,Augusta,GA,12404,8039.13,8444.62,3849.45,4107.54,2207.45,2297.86,1006.58,1032.78,387.19,397.56,372.08,394.73,225.95,225.61
146,Columbus,GA,6179,7955.38,8785.74,3287.33,3862.57,2266.6,2440.21,1108.68,1158.93,461.73,481.39,614.51,622.31,253.69,251.49
147,Macon,GA,13840,8830.18,9331.32,4016.37,4273.13,2507.85,2642.96,1159.16,1209.43,456.96,475.78,438.84,482.33,265.62,264.75
148,Rome,GA,6271,9089.55,9742.6,4207.68,4648.24,2339.74,2464.13,934.56,960.65,934.96,950.19,426.46,480.71,291.76,292.61
149,Savannah,GA,16217,8586.03,9146.15,3824.41,4117.39,2712.07,2858.2,1004.33,1071.11,379.03,408.35,454.55,479.67,224.23,224.24
150,Honolulu,HI,16234,7026.94,6848.81,3449.63,3294.91,1957.98,1993.3,1115.81,1070.36,137.83,132.52,227.52,218.93,126.01,123.78
190,Cedar Rapids,IA,5631,7560.9,8192.65,3361.19,3773.22,1878.96,2001.01,1415.44,1475.61,201.7,210.19,480.21,508.13,197.82,196.97
191,Davenport,IA,12018,7975.39,8755.5,3799.09,4337.58,2115.84,2230.34,1178.14,1249.36,365.65,386.61,269.54,299.47,241.62,245.25
192,Des Moines,IA,24186,7381.75,7873.48,3428.07,3710.41,1829.54,1981.68,1345.4,1387.43,197.7,202.98,330.39,338.98,241.61,242.48
193,Dubuque,IA,2861,6632.56,7148.94,3130.8,3426.02,1761.71,1889.59,1072.49,1112.05,168.54,176.13,301.94,338.78,170.67,178.55
194,Iowa City,IA,7217,7221.75,7618.23,3626.8,3808.59,1544.62,1682.63,1332.72,1378.52,165.99,172.55,302.91,320.95,243.28,245.95
195,Mason City,IA,4683,7167.14,7505.54,3445.01,3565.82,1333.52,1463.42,1916.48,1992.29,142.45,148.67,121.78,127.56,257.9,259.08
196,Sioux City,IA,5883,7517.71,8172.18,3705.82,4136.78,1673.97,1789.41,1466.55,1535.85,168.41,176.2,280.74,304.74,226.48,227.47
197,Waterloo,IA,5237,7995.31,8526.1,3772.75,4051.43,1757.65,1893.94,1713.17,1786.41,203.19,212.28,325.58,356.12,222.29,222.57
151,Boise,ID,11697,7334.49,7805.67,3323.89,3562.94,1519.52,1613.17,1390.84,1457.49,402.33,424.54,448.11,496.02,247.75,251.16
152,Idaho Falls,ID,3417,6857.55,7343.98,2689.14,2892.67,1867.85,1983.83,1038.97,1113.96,437.42,461.02,477.73,550.15,344.1,347.37
154,Aurora,IL,3876,9567.58,9438.04,4820.7,4856.65,2489.59,2418.52,1057.97,1024.24,596.54,578.57,382.75,341.47,231.38,229.3
155,Blue Island,IL,18595,11070.02,10758.61,5723.85,5678.42,2957.32,2792.51,1030.63,998.32,852.63,822.33,258.25,222.31,237.41,233.89
156,Chicago,IL,34512,11646.05,10915.8,5929.16,5444.46,2593.17,2477.22,1124.38,1090.4,1352.21,1306.11,234.38,196.31,227.94,225.52
158,Elgin,IL,12660,10455.34,10614.41,5124.23,5480.08,2840.01,2749.38,1071.58,1036.61,782.47,756.85,422.61,380.96,232.6,231.93
161,Evanston,IL,23262,9737.04,9507.24,4570.97,4567.66,2780.7,2653.93,1277.79,1236.01,669.36,648.11,256.05,224.64,190.05,186.61
163,Hinsdale,IL,8121,9956.61,9961.19,4981.97,5192.18,2715.44,2588.05,1125.99,1092.13,609.47,593.77,335.85,308.98,186.13,186.09
164,Joliet,IL,12704,10681.84,10701.6,5365.1,5566,2910.03,2827.27,1155.61,1115.26,690.28,665.27,320.53,290.5,242.12,238.72
166,Melrose Park,IL,24007,10217.52,10048.43,5240.76,5294.27,2661.16,2524.39,1115.93,1079.43,716.18,694.43,274.86,249.44,209.94,207.14
170,Peoria,IL,15381,8210.3,8683.83,4222.72,4503.98,1909.71,1994.69,1273.06,1335.61,346.38,362.97,228.32,253.59,232.52,231.16
171,Rockford,IL,15301,8665.87,9026.77,4369.52,4630.32,1983.78,2057.3,1384.8,1403.66,349.32,347.31,332.18,340.45,241.9,240.29
172,Springfield,IL,23031,7991.61,8624.26,4037.32,4455.74,2012.65,2106.17,1288.16,1373.83,275.3,291.17,120.52,136.4,260.17,260.5
173,Urbana,IL,8832,8179.05,8671.23,4113.13,4427.59,2066.15,2185.24,1331.56,1371.58,232.45,241.16,170.8,179.99,260.64,258.82
175,Bloomington,IL,3553,7319.58,7690.07,3277.85,3605.78,2319.03,2330.78,1030.99,1058.13,250.22,256.78,170.59,172.51,263.19,260.27
179,Evansville,IN,16119,8714.32,9865.1,4355.71,5064.22,2023.57,2295.43,1405.67,1512.96,425.76,458.07,250.56,272.34,254.11,259.27
180,Fort Wayne,IN,13902,8033.19,8884.11,3973.66,4506.95,1925,2150.96,1358.57,1434.8,276.62,289.58,276.17,276.45,226.7,227.5
181,Gary,IN,11671,9991.95,10616.23,5119.63,5562.18,2592.26,2733.24,1158.46,1185.98,661.34,679.1,189.02,184.58,260.26,260.99
183,Indianapolis,IN,53915,8874.78,9473.44,4575.86,4844.05,2009.52,2289.36,1294.48,1320.68,408.64,412.86,308.61,322.3,274.98,277.23
184,Lafayette,IN,3989,8096.62,9115.24,4230.99,4916.29,2044.72,2294.85,1124.61,1168.49,201.11,205.35,208.3,233.91,278.48,279.27
185,Muncie,IN,4180,8761.78,9618.29,4287.67,4670.29,2211.92,2521.49,1227.23,1316.56,384.34,401.49,331.13,384.8,309.15,308.58
186,Munster,IN,6942,10895.06,11377.45,5454.45,5792.78,2940.45,3061.7,1218.59,1238.3,867.76,877.51,161.61,153.22,241.06,242.16
187,South Bend,IN,13147,8149.82,8677.16,3972.27,4247.42,2215.71,2424.31,1066.07,1085.14,334.12,338.09,342.55,358.76,211.09,212.94
188,Terre Haute,IN,4391,9615.87,10275.94,4643.34,4990.23,2181.18,2374.11,1790.48,1849.75,333.48,344.05,353.73,397.89,304.1,306.9
200,Topeka,KS,10266,7786.04,8694.53,3785.38,4429.39,2038.55,2158.7,1216.42,1308.39,215.7,232.7,266.26,294.18,254.62,259.38
201,Wichita,KS,29872,8226.3,9020.5,3930.94,4458.44,2172.13,2267.35,1310.31,1425.1,264.78,282.88,274.1,307.42,275.04,277.93
203,Covington,KY,6103,9746.66,10327.92,5106,5554.73,2412.67,2581.34,1026.86,1035.21,643.04,648.79,293.98,233.78,279.17,281.7
204,Lexington,KY,28729,9675.18,10560.45,4995.9,5410.39,2168.44,2440.27,1092.79,1192.29,748.61,815.17,364.24,392.73,342.96,345.35
205,Louisville,KY,34189,9285.64,10236.88,4762.35,5245.95,2224.37,2587.42,1225.98,1285,572.89,603.65,184.42,192.22,315.81,317.48
207,Owensboro,KY,3521,9552.81,10180.34,5215.29,5328.54,2236.95,2599.19,1065.42,1135.27,420.01,449.6,311.08,352.34,304.81,304.23
208,Paducah,KY,10631,8674.22,9993.86,4500.49,5414.71,2148.24,2361.88,1137.02,1257.46,461.65,507.49,159.31,185.83,261.55,260.42
209,Alexandria,LA,6386,10913.92,12171.22,5136.78,5886.87,2304.33,2378.1,1099.27,1221.81,1464.15,1638.7,628.58,767.85,303.82,308.76
210,Baton Rouge,LA,11047,10196.99,11327.73,4458.86,5142.45,2614.1,2721.74,1116.86,1235.51,1270.6,1404.6,436.8,507.4,267.15,268.34
212,Houma,LA,4683,9547.22,10713.42,4401.96,5164.56,2285.98,2390.01,1294.1,1449.02,1006.98,1117.36,247.57,290.92,314.77,312.57
213,Lafayette,LA,12163,9983.4,11263.03,4726.3,5568.69,2392.39,2528.82,1101.5,1223.3,1153.99,1274.64,312.13,365.38,285.34,288.7
214,Lake Charles,LA,5143,9669.78,11120.7,4547.9,5528.95,2314,2428.49,1073.03,1208.17,1027.98,1161.32,431.5,526.66,295.59,297.07
216,Metairie,LA,6088,10885.36,11678.43,4714.32,5237.18,2720.08,2761.01,1407.97,1499.51,1330.43,1426.57,441.08,480.13,258.18,256.2
217,Monroe,LA,5993,11333.44,12914.31,5037.82,6016.46,2313.08,2410.99,1425.47,1596.86,1684.43,1890.41,507.9,625.87,338.63,341.27
218,New Orleans,LA,5683,10189.06,10644.98,4578.55,4842.67,2330.37,2347.47,1120.54,1174.44,1271.27,1349.6,527.04,544.9,250.82,247.86
219,Shreveport,LA,14306,10595.18,11855.34,5269.69,6099.84,2207.88,2326.92,1334.74,1457.43,1098.87,1214.17,368.13,431.44,267.81,269.29
220,Slidell,LA,2942,11106.91,12092.54,5111.41,5769.3,2697.97,2788.86,1199.47,1271.49,1243.11,1348.38,635.02,719.09,303.2,300.52
227,Boston,MA,88086,10876.52,9761.85,5782.81,5066.49,2433.94,2275.27,1424.22,1283.28,768.63,700.1,290.44,261.79,180.53,178.57
230,Springfield,MA,14391,9052.96,8536.49,4630.38,4267.45,2306.04,2241.21,1206.64,1147.33,546.59,520.71,188.19,187.82,190.75,186.45
231,Worcester,MA,9226,10975.75,9756.62,6083.56,5118.38,2295.69,2204.61,1472.04,1364.63,718.92,668.82,217.23,209.42,209.57,207.14
223,Baltimore,MD,49355,11036.13,9590.34,6010.88,4698.28,2739.32,2662.46,1512.1,1490.58,336.43,330.83,221.91,208.23,215.56,214.07
225,Salisbury,MD,13666,9679.46,9288.98,4844.41,4483.82,2461.32,2435.64,1357.07,1361.59,356.29,356.81,423.16,411.03,231.4,231.61
226,Takoma Park,MD,13001,9258.01,8195.93,4573.42,3831.54,3077.05,2832.88,1034.3,982.23,294.02,278.91,160.79,153.65,181.1,180.64
221,Bangor,ME,10999,8572.64,8681.53,4455.72,4399.92,1368.55,1444.45,2028.44,2092.15,338.29,346.08,139.69,151.52,240.22,240.16
222,Portland,ME,24795,8109.01,8282.76,4021.4,4140.06,1792.99,1840.31,1359.72,1362.44,493.77,492.38,249.18,240.99,202.94,216.22
232,Ann Arbor,MI,21541,10331.82,10147.75,5070.86,4969.92,2584.78,2538.5,1302.68,1276.4,751.1,740.72,362.91,362.59,260.86,260.53
233,Dearborn,MI,9346,12269.29,11909.31,6375.04,6183.99,3218.51,3105.38,1261.9,1237.13,983.87,965.88,164.73,152.24,276.6,274.2
234,Detroit,MI,30905,11647.03,11220.48,5639.2,5355.59,3269.04,3178.84,1131.47,1111.92,1078.92,1059.11,220.41,210.16,269.75,268.66
235,Flint,MI,9763,11455.53,10781.18,5902.1,5305.54,3111.3,3176.39,1012.34,947.97,785.55,745.79,354.34,318.36,292.77,291.12
236,Grand Rapids,MI,14825,8248.43,8377.11,3995.65,3999.53,2047.97,2104.72,1156.73,1193.41,496.4,510.22,285.94,301.03,269.51,272.06
238,Kalamazoo,MI,11877,8773.25,8725.04,4465.44,4395.4,2013.33,2074.39,1255.42,1229.3,449.76,436.73,325.78,323.27,261.4,261.25
239,Lansing,MI,10247,9316.32,9335.3,4473.05,4381.01,2267.74,2350.82,1383.01,1400.71,566.08,566.8,311.34,323.88,318.07,314.15
240,Marquette,MI,4659,7895.33,7887.64,3766.51,3570.42,1441.43,1502.29,1798.45,1884.26,512.43,537.27,191.86,211.98,202.7,201.95
242,Muskegon,MI,4564,8463.77,8633.67,3824.59,3925.78,2087.87,2153.41,1375.84,1366,504.91,500.93,409.19,426.78,259.93,259.19
243,Petoskey,MI,4416,8691.53,8955.27,4058.12,4162.16,2032.59,2076.29,1551.26,1621.86,431.41,450.03,355.29,382.5,242.56,243.95
244,Pontiac,MI,7149,11783.8,11303.14,5753.43,5434.18,3294.49,3177.3,1122.12,1102.55,876.53,859.76,437.5,428.17,303.68,305.54
245,Royal Oak,MI,12750,11413.73,11142.61,5346.28,5241.69,3428.5,3313.12,1128.91,1112.46,936.25,921.62,329.03,312.47,248.82,245.56
246,Saginaw,MI,16684,9354.35,9769.45,4632.54,4894.1,2137.02,2198.85,1416.87,1471.22,578.12,592.35,316.95,340.48,277.47,276.41
248,St. Joseph,MI,3138,8762.43,9001.04,4178.24,4310.54,2391.95,2453.77,1142.4,1161.06,543.35,548.6,246.78,261.2,259.85,265.9
249,Traverse City,MI,5891,7889.29,8195.46,3757.19,3919.69,1958.83,1992.96,1224.58,1280.71,324.42,339.03,338.7,377.35,268.36,270.77
250,Duluth,MN,7287,7736.7,7744.99,4055.85,4028.47,1418.48,1506.33,1702.87,1654,202.33,196.37,160.96,154.77,196.05,201.1
251,Minneapolis,MN,38201,7733.57,7741.49,3980.25,3927.53,1746.2,1837.13,1378.44,1351.69,237.67,226.39,181.29,182.92,206.74,208.29
253,Rochester,MN,8729,7120.08,7049.72,3776.94,3554.13,1491.09,1641.11,1397.38,1386.85,108.74,108.68,148.98,156.04,207.35,210.26
254,St. Cloud,MN,3253,8095.35,7927.98,4150.2,4004.74,1714.66,1802.2,1550.5,1451.98,319.81,299.03,165.31,167.24,215.09,216.9
256,St. Paul,MN,11169,7913.78,7741.19,4020.58,3860.23,1974.61,2047.12,1124.39,1061.25,310.29,290.12,281.89,275.79,195.11,196.39
263,Cape Girardeau,MO,7053,8295.1,9093.47,4124.44,4617.31,1880.54,1995.53,1414.71,1528.01,284.9,307.9,260.22,311.19,321.6,323.57
264,Columbia,MO,16533,8117.72,8801.73,4160.64,4576.5,1958.36,2075.63,1235.04,1323.46,241.91,257.9,221.85,261.43,287.69,291.02
267,Joplin,MO,9285,8878.27,9584.97,4674.04,5093.88,1791.98,1921.87,1287.05,1341.54,554.2,592.21,299.02,356.79,281.46,286.57
268,Kansas City,MO,41728,8888.14,9480.31,4299.44,4732.7,2207.1,2295.7,1248.92,1280.43,425.51,432.74,437.63,464.65,261.63,264.44
270,Springfield,MO,18076,7617.53,8423.14,3540.88,4007.93,1644.82,1770.02,1394.31,1507.11,351.7,381.81,408.19,479.33,271.2,273.9
273,St. Louis,MO,62626,9166.87,9914.23,4581.73,5147.01,2323.64,2377.64,1261.87,1330.88,465.34,488.96,282.87,316.06,248.2,248.93
257,Gulfport,MS,3674,9953.52,10839.11,4903.12,5501.74,2258.62,2424.64,1182.09,1254.12,881.24,944.88,414.99,389.78,341.41,348.29
258,Hattiesburg,MS,6668,10043.61,11265.98,4806.84,5536.88,2356.19,2471.02,1135.15,1281.38,990.69,1125.56,429.29,537.38,344.43,345.55
259,Jackson,MS,20830,9361.74,10703.32,4270.39,5109.27,2007.29,2125.5,1164.42,1309.53,1130.56,1271.97,427.15,506.65,305.92,307.01
260,Meridian,MS,4845,9379.52,10834.37,4267.62,5138.74,2031.36,2161.75,1224.08,1391.88,741.77,843.86,811.92,982.36,295.89,297.8
261,Oxford,MS,3193,8934.76,10083.59,4066.6,4696.1,2083.74,2225.3,1165.09,1318.27,811.09,921.91,415.55,518.73,371.32,374.61
