HSA #,HSA name,State,Medicare enrollees (20% sample) (2009),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2009)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2009)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2009)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2009)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2009)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2009)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2009)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2009)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2009)"
5289,Sun City,CA,994,10118.46,9254.46,5214.78,4647.03,3345.15,3190.41,611.16,540.09,380.68,334.55,355.37,332.37,204.52,199.5
6002,Alamosa,CO,625,7099.04,7350.18,3443.03,3644.97,1496.85,1504.73,1256.16,1279.45,354.36,362.34,,,414.07,427.96
6003,Aspen,CO,233,10046.74,9387.93,3400.81,2796.24,2193.57,2183.6,3190.26,3229.71,,,,,215.81,225.1
6004,Aurora,CO,2746,8635.9,8436.86,3887.66,3754.6,2431.11,2456.98,1158.83,1107.57,411.06,392.91,461.95,436.73,286.98,287.37
6005,Boulder,CO,1672,7726.46,7900.71,3023.88,3228.44,2360.79,2388.9,935.99,913.72,429.57,420.79,676.64,655.42,264.95,265.08
6006,Brighton,CO,727,10129.67,10106.66,4828.64,4826.69,2487.93,2547.74,1519.24,1459.04,593.48,577.08,345.93,334.25,341.41,346.81
6007,Brush,CO,207,9510.04,9351.54,4783.65,4537.08,1870.01,1930.18,2293.09,2322.79,176.84,179.69,,,464.68,460.86
6008,Burlington,CO,214,6930.4,7159.15,3229.09,3362.83,1373.03,1403.02,1804.76,1850.83,300.81,309.77,,,262.28,275.01
6009,Canon City,CO,929,7149.63,7514.64,3175.21,3516.1,1811.88,1784.06,1010.24,1027.78,333.91,340.28,433.56,460.06,378.06,385.25
6010,Cheyenne Wells,CO,64,14957,12374.97,10678.8,8090.1,1714.53,1678.96,2077.46,2125.39,,,,,432.11,431.85
6011,Colorado Springs,CO,8528,8098.21,8412.86,3656.52,3982.74,2373.19,2380.14,892.91,888.64,431.74,429.85,404.71,393.59,332.68,335.67
6012,Cortez,CO,789,6933.92,6813.49,2984.92,2772.55,1390.53,1434.18,1397.81,1427.08,548.13,555.38,211.88,221.15,382.41,386.2
6013,Craig,CO,245,9083,8837.83,5211.52,4854.46,1416.73,1470.21,1636.74,1663.49,276.56,282.37,,,499.67,510.46
6015,Delta,CO,776,7046.73,7411.97,3211.67,3498.59,1237.5,1280.26,1161.22,1180.52,320.94,328.72,709.29,721.4,410.66,413.54
6016,Denver,CO,13714,9174.35,9135.77,4328.64,4381.02,2659.38,2651.4,999.37,954.77,487.42,467.47,407.54,383.33,287.35,293.43
6017,Durango,CO,1198,6975.32,7219.08,3076.33,3268.78,2003.63,2007.06,804.39,818.38,439.16,449.51,291.42,312.64,349.96,358.5
6018,Eads,CO,36,15169.61,15180.39,,,1678.67,1625.36,3895.46,3962.91,,,,,894.48,901.27
6020,Estes Park,CO,380,6360.1,6275.77,2733.01,2613.8,1610.6,1629.32,1322.2,1324.15,175.31,176.79,,,288.8,293.65
6022,Fort Collins,CO,2584,7734.66,7912.8,3425.31,3615.18,2396.17,2382.44,991.72,992.15,366.75,364.62,286.08,292.83,255.09,254.23
6023,Fort Morgan,CO,412,6411.18,6616.76,3061.91,3203.63,1515.97,1546.72,1142.52,1159.24,246.8,250.99,,,401.21,411.81
6025,Glenwood Springs,CO,837,7982.1,7598.81,3845.68,3405.53,1633.07,1654.95,1685.81,1710.39,264.71,267.26,207.94,195.37,293.73,302.67
6026,Grand Junction,CO,2267,6681.26,6761.47,2924.66,3000.16,1471.32,1507.05,977.85,979.92,302.48,303.19,724.95,688.4,295.46,300.56
6027,Greeley,CO,2392,8715.7,8703.72,4609.89,4658.23,2262.15,2240.37,849,837.56,309.99,305.68,348.12,319.14,336.94,341.22
6028,Gunnison,CO,216,6071.84,6085.78,1677.2,1590.15,1266.51,1302.53,1559.76,1576.54,796.83,817.5,,,307.16,311.52
6029,Haxtun,CO,76,13903.16,13094.91,8138.58,7276.81,1793.82,1756.94,3070.55,3134.09,,,,,230.76,239.09
6030,Holyoke,CO,87,11816.22,12257.55,6425.2,6765.62,1570.68,1585.96,3584.04,3658.52,,,,,344.47,347.22
6031,Hugo,CO,192,7601.14,7738.53,3788.94,3905.86,1175.35,1175.28,2125.04,2138.68,,,,,307.72,315.14
6032,Julesburg,CO,85,8562.49,8627.31,4474.95,4460.91,1055.67,1057.41,2392.31,2454.76,,,,,384.04,393.21
6033,Kremmling,CO,39,6539.42,7893.56,,,991.61,1026.64,2033.8,2074.68,,,,,408.69,423.92
6034,La Jara,CO,194,6677.98,7029.45,2548.16,2823.59,1151,1172.33,2134.11,2169.61,,,,,447.06,471.03
6035,La Junta,CO,647,7823.03,8273.73,4188.73,4583.87,1714.69,1727.43,1164.99,1187.9,248.03,253.73,119.88,127.19,403.38,413.88
6036,Lamar,CO,298,10465.69,10604.05,5891.44,6023.47,1785.67,1725.91,1910.86,1946.9,174.28,178.19,,,496.19,504.97
6037,Leadville,CO,89,8779.64,8721.69,4373.59,4267.94,1401.73,1432.69,2112.96,2133.65,,,,,359.46,378.05
6038,Longmont,CO,1419,9037.37,9343.98,4099.44,4471.93,2610.25,2607.07,1031.2,1010.54,440.74,428.03,529.86,502.48,309.16,312.02
6039,Loveland,CO,1530,8049.28,8223.1,3630.28,3822.68,2175.11,2180.61,1182.63,1180.84,413.57,412.67,325.9,307,317.68,319.03
6040,Meeker,CO,77,7238.12,6524.56,3539.94,2773.61,1174.91,1189.81,1669.87,1694.06,,,,,271.36,271.52
6041,Montrose,CO,977,6331.87,6546.72,2916,3106.1,1520.97,1501.92,879.96,896.42,182.62,187.37,432.67,450.67,387.16,400.28
6042,Pueblo,CO,3065,8120.12,8501.6,4020.5,4359.96,2157.39,2153.21,858.77,874.04,423.6,430.96,276.54,298.01,384.79,390.58
6043,Rangely,CO,36,19802.52,15795.1,13404.63,9134.37,1504.34,1565.19,3449.38,3514.77,,,,,503.25,495.68
6045,Salida,CO,670,6405.61,6508.48,2757.15,2818.15,1377.54,1384.12,1340.05,1357.12,355.7,364.05,287.55,296.04,277.02,284.31
6046,Springfield,CO,163,9208.39,9890.59,4823.94,5368.22,1463.87,1501.85,2451.83,2528.6,257.3,262.73,,,277.91,286.92
6047,Steamboat Springs,CO,264,8082.06,8098.88,4099.5,4042.95,1811.82,1845.37,1460.72,1477.31,325.05,330.05,,,234.62,240.52
6048,Sterling,CO,622,7889.12,7780.71,4057.95,3931.89,1566.51,1551.12,1409.57,1436.63,377.26,385.02,,,358.58,356.07
6049,Thornton,CO,470,9945.07,9680.69,4267.12,4265.06,2943.56,2800.42,1597.29,1524.75,409.9,390.28,425.03,401.41,277.15,278.04
6050,Trinidad,CO,390,7571.13,7794.2,3839.17,4068.09,1312.96,1271.85,1503.3,1528.17,258.72,265.1,,,384.43,396.04
6051,Vail,CO,138,7752.87,7639.39,3521.79,3339.95,2027.37,2054.68,1457.46,1477.45,,,,,45.97,48.76
6052,Walsenburg,CO,217,10164.28,10398.15,5818.33,6009.22,2023.66,2012.64,1540.75,1575.01,261.34,267.74,,,469.77,482.94
6053,Wheat Ridge,CO,2286,7891.81,7961.93,3430.74,3621.78,2441.79,2434.12,859.59,818.82,506.95,487.27,343.08,289.48,298.11,302.07
6054,Wray,CO,183,9361.23,8808.04,4725.65,4084.53,1454.7,1479.98,2710.33,2770.69,,,,,368.81,370.31
6055,Yuma,CO,124,17739.63,16050.2,10858.31,9138.56,1849.42,1824.1,4226.96,4296.31,,,,,405.2,406.44
7001,Bridgeport,CT,4403,11042.1,9347.27,5635.52,4505.55,3387.27,3154.44,947.11,804.22,662.46,559.82,238.35,175.48,189.82,184.37
7002,Bristol,CT,1507,9157.77,8166.37,4783.22,4193.43,2334.04,2177,1025.29,889.44,607.64,527.98,196.59,170.38,223.76,219.79
7003,Danbury,CT,3588,10402.11,9026.18,5254.23,4421.54,2912.17,2696.46,1160.5,983.5,648.49,552.95,230.99,176.93,198.2,195.03
7004,Derby,CT,1745,11945.71,9999.58,6570.43,5253.88,2918.72,2714.06,1215.42,1040.9,695.35,590.14,323.93,204.26,213.22,210.06
7006,Greenwich,CT,1599,10611.39,9363.28,5592.96,4855.35,3157.57,2905.68,1208.49,1024.28,472.7,406.26,79.08,68.46,129.23,126.21
7007,Hartford,CT,10854,9756.65,8397.5,5275.11,4294,2639.75,2490.84,987.69,861.11,497.64,436.11,175.68,151.93,196.75,192.09
7008,Manchester,CT,1912,10224.51,9228.35,5470.96,4921.77,2851.47,2647.23,1029.93,898.16,528.18,459.16,167.63,128.92,192.64,189.1
7009,Meriden,CT,1995,11206.59,10109.92,5901.68,5260.68,3147.79,2993.04,1176.75,1018.92,555.43,481.65,258.3,204.42,186.46,180.18
7010,Middletown,CT,3933,10262.14,9058.9,5114.17,4433.49,2802.08,2608.59,1230.09,1069.26,644.47,561.47,295.47,219.6,179.95,176.62
7011,Milford,CT,991,11398.03,10081.43,6399.96,5537.94,3037.08,2858.05,822.77,710.76,686.4,593.1,223.56,159.8,230.07,226.81
7012,New Britain,CT,1922,9506.01,8394.21,5041.26,4338.85,2529.93,2369.02,1236.43,1072.18,476.38,412.36,69.76,54.2,193.7,189.79
7013,New Haven,CT,7271,11480.18,9516.39,6232.82,4856.29,2941.83,2753.65,951.75,827.36,745.77,645.81,362.2,229.76,208.37,206.87
7014,New London,CT,3699,9889.07,9007.1,4836.52,4387.88,2878.66,2706.44,1145.95,1000.44,571.52,496.7,233.02,195.95,225.71,221.44
7015,New Milford,CT,1072,9599.64,8590.42,4766.14,4181.16,2606.16,2453.9,1373.98,1178.15,329.48,293.18,194.74,159.66,290.85,284.01
7017,Norwalk,CT,3289,10951.85,9634.85,5733.79,4929.21,3056.85,2856.5,1138.68,966.06,600.13,511.93,235.81,185.5,186.92,185.77
7018,Norwich,CT,1505,11110.24,10027.92,5869.03,5244.5,3013.22,2816.43,1305.4,1135.73,491.68,426.04,208.62,180.53,235.04,234.34
7019,Putnam,CT,1556,10217.21,9200.62,5819.87,5123.1,2215.51,2128.96,1344.07,1181.7,544.69,476.76,91.48,81.67,234.52,229.38
7020,Rockville,CT,1117,9970.8,9033.02,4790.78,4329.38,2927.97,2775.79,1188.21,1029.88,569.15,492.87,273.46,189.16,216.29,211.8
7021,Sharon,CT,1232,8830.29,7963.96,4317.82,3795.07,2396.02,2252.14,1237.39,1092.74,473.3,424.39,177.87,169.42,235.77,236.32
7022,Southington,CT,1068,9683.39,8514.09,4966.3,4227.01,2496.53,2355.39,1378.16,1196.43,605.15,524.37,108.2,82.91,160.15,155.11
7023,Stafford Springs,CT,1497,10976.61,9831.88,5924.92,5171.14,2858.72,2697.03,1162.94,1022.95,545.4,474.32,222.5,203.94,266.71,259.34
7024,Stamford,CT,2679,10602.16,9326.93,5363.42,4643.14,3293.25,3028.94,1166.06,986.59,531.87,452.33,93.24,68.81,186.51,181.59
7025,Torrington,CT,1628,9792.08,8828.51,4920.31,4419.57,2751.1,2550.04,1138.27,989.46,717.92,612.65,96.85,86.64,210.48,207.09
7026,Waterbury,CT,5478,10485.97,9116.52,5558.44,4670.36,2987.59,2757.69,1017.96,881.21,548.84,475.42,162.46,131.26,236.19,231.48
7027,Willimantic,CT,1448,10368.57,8982.54,5795.36,4812.25,2473.72,2312.38,1229.33,1070.7,527.39,460.07,173.19,152.56,173.97,170.65
7028,Winsted,CT,426,7801.53,7112.93,3531.47,3224.08,2147.11,2018.22,1173.86,1016.07,642.73,553.07,,,209.8,205.98
9001,Washington,DC,12801,8666.6,7801.66,4456.29,3863.33,2592.23,2407.27,1045.28,989.75,295.19,282.8,208.31,196.64,159.41,161.02
8001,Dover,DE,3081,9219.69,8955.37,4355.77,4224.42,2827.7,2791.87,1060.74,1003.78,238.49,226.07,548.73,520.41,214.14,212.83
8002,Lewes,DE,3528,8696.5,8542,3881.32,3827.85,2547.79,2503.12,1194.75,1163.25,270.83,261.38,569.38,555.14,205.29,206.82
8003,Milford,DE,2009,9473.65,9325.27,4560.21,4534.78,2442.6,2421.31,1332.5,1275.34,297.16,284.43,591.75,556.39,255.7,257.71
8004,Seaford,DE,1355,10697.54,10452.4,5222.18,5066.35,2618.82,2562.28,1474.39,1447.09,318,305.52,741,750.02,333.31,332.75
8005,Wilmington,DE,10719,9501.85,9004.64,4633.49,4280.09,2777.61,2766.96,905.42,827.5,388.94,368.96,617.72,583.29,190.6,191.61
10001,Apalachicola,FL,204,9690.85,10153.07,4289.74,4714.65,3141.98,3106.34,1003.52,1071.93,510.16,542.85,,,265.35,266.41
10002,Arcadia,FL,783,11572.4,12254.26,5245.85,5843.57,3579.92,3574.76,1391.72,1449.81,829.24,852.38,111.98,105.67,359.04,376.09
10003,Atlantis,FL,3029,11870.36,11802.11,4422.39,4669.81,4716.81,4485.8,986.18,980.62,1021.62,1026.21,454.21,377.33,265.43,266.44
10005,Avon Park,FL,2487,9753.97,10429.23,4136.75,4709.46,3050.53,3040.28,1036.61,1095.78,837.23,880.91,374.48,392.13,320.17,318.33
10006,Bartow,FL,568,10485.28,11490.76,5193.37,6102.73,2934.46,2967.74,878.88,933.05,697.81,734.68,531.77,498.47,252.98,251.36
10007,Belle Glade,FL,172,11761.24,12068.92,5017.5,5611.7,3526.58,3366.02,1445.37,1455.44,705.21,707.77,,,261.52,254.43
10008,Blountstown,FL,276,9468.27,10183.48,4346.5,4901.18,2250.43,2244.1,1157.54,1234.37,535.07,568.96,,,379.9,381.35
10009,Boca Raton,FL,6772,11559.63,11471.34,3832.9,4062.81,4708.41,4500.81,1385.57,1374.58,1067.28,1070.09,355.53,280.92,270.07,265.32
10011,Boynton Beach,FL,6272,12055.59,11815.39,3900.57,4051.65,5410.96,5140.62,1168.25,1162.12,952.98,954.77,389.05,295.71,227.57,222.41
10012,Bradenton,FL,8457,10251.69,10522.75,3966.04,4338.6,3974.87,3908.09,807.67,805.07,897.35,914.11,350.17,311.31,246.5,245.61
10013,Brandon,FL,2709,10271.57,10790.46,4656.97,5147.84,3331.19,3325.49,719.34,750.5,848.7,891.01,461.77,426.19,265.25,263.4
10014,Brooksville,FL,672,11332.14,11921.32,4895.46,5578.94,3675.04,3545.07,779.5,805.75,788.31,823.47,853.35,828.39,289.59,289.01
10015,Bunnell,FL,2158,9266.49,9547.57,3808.25,4082.22,3244.21,3201.62,1076.88,1127.87,623.48,650.59,275.94,240.34,207.29,209.7
10016,Cape Coral,FL,3638,9551.94,9820.73,3419.35,3919.48,3748.15,3549.82,716.08,722.94,635.29,642.89,776.52,742.83,242.6,243.65
10017,Chipley,FL,438,8674.89,9434.27,3785.72,4325.1,2416.2,2468.27,1271.54,1361.89,334.32,356,634.64,691.04,195.43,196.93
10018,Clearwater,FL,3583,9946.83,10553.01,3795.15,4332.62,3452.24,3446.11,1047.01,1088.95,853.25,889.51,540.72,540.98,236.23,234.22
10019,Clermont,FL,1778,10026.57,10590.02,4213.38,4760.53,3272.43,3278.93,1020.72,1053.95,712.6,742.71,486.03,437.08,317.56,315.97
10020,Clewiston,FL,277,10711.08,11453.69,4379.74,4999.4,3064.26,2932.92,1336.23,1403.07,334.44,340.55,1535.59,1718.88,264.86,264.81
10021,Cocoa Beach,FL,1346,8677.94,9174.41,3540.34,4076.46,3076.73,3048.66,917.41,928.58,582.1,593.29,354.94,326.86,192.99,191.99
10022,Coral Gables,FL,209,9525.78,9214.59,3424.37,3415.73,3233.99,3026.44,966.64,960.16,1193.03,1183.99,,,429.89,425.93
10023,Coral Springs,FL,1055,12552.69,12269.26,4613.39,4741.72,3964.21,3801.25,1060.66,1046.61,1615.7,1590.21,911.74,721.77,248.48,248.55
10024,Crestview,FL,1085,11397.22,12563.4,5703.44,6744.03,2872.18,2892.31,1239.34,1319.23,784.04,833.4,453.83,440.73,378.35,382.52
10025,Crystal River,FL,3702,9118.6,9675.77,3611.99,4206.05,3245.19,3197.55,903.77,958.16,527.37,556.88,560.83,497.71,243.87,243.77
10026,Dade City,FL,579,12169.95,12856.38,5659.46,6352.56,3663.1,3624.56,1100.63,1146.77,646.97,675.2,578.8,553.99,519.01,512.17
10027,Daytona Beach,FL,3458,9269.29,9792.12,3832.3,4338.73,2854.03,2831.29,1072.87,1125.03,667.39,697.1,622.41,584.64,208.84,207.65
10028,DeFuniak Springs,FL,672,9583.18,10533.65,4574.95,5464.59,2426.17,2421.69,1291.44,1376.99,600.94,641.72,462.28,401.39,239.53,240.26
10029,DeLand,FL,2121,9290.83,9867.06,3854.86,4365.41,3013.48,3034,1109.22,1165.56,560.88,584.93,462.92,438.33,278.43,272.74
10030,Delray Beach,FL,4020,12208.2,12157.42,3958.14,4258.79,5488.74,5239.18,1346.94,1333.4,1049.28,1053.7,266.13,198.72,261.19,255.83
10031,Destin,FL,838,9189.68,9853.9,3445.78,4038.42,2962.36,2934.95,1411.34,1497.34,496.04,527.48,587.21,580.81,243.59,253.1
10032,Dunedin,FL,1007,10450.92,11305.17,4088.85,4841.33,3477.61,3469.11,1202.6,1247.74,863.66,901,554.37,579.62,231.09,229.04
10033,Englewood,FL,2317,8251.17,8614.86,2903.09,3306.39,3451.87,3441.76,763.47,757.89,563.82,566.56,301.4,291.08,220.83,216.33
10034,Eustis,FL,4106,9981.46,10630.4,4026.57,4636.4,3275.92,3276.41,1252.85,1291.56,856.36,890,239.85,214.28,326.33,326.44
10035,Fernandina Beach,FL,960,8453.58,8890.97,3077.81,3408.15,3097.82,3128.6,1104.4,1136.08,450.17,465.88,446.91,466.88,229.24,248.72
10036,Fort Lauderdale,FL,6815,11782.71,11647.38,4555.75,4763.43,3816.1,3665.59,1301.54,1277.48,1403.52,1378.49,425,304.36,268.17,265.38
10037,Fort Myers,FL,10321,9813.05,9941.65,3561.66,3924.85,3909.48,3714.94,845.15,849.04,524.15,530.48,716.49,679.81,217.28,217.64
10038,Fort Pierce,FL,1590,11359.07,11401.04,4957.21,5290.2,4132.72,3903.78,633.24,629.79,1103.78,1103.89,298.39,235.96,249.89,247.46
10039,Fort Walton Beach,FL,1966,8516.82,9220.92,3458.08,4118.45,2974.39,2969.65,821.94,874.63,461.6,491.84,530.18,506.48,257.92,257.05
10040,Gainesville,FL,8566,9519.78,9618.12,4506.11,4602.55,2799.81,2778.02,851.79,877.7,634.21,656.6,460.24,432.27,278.94,281.53
10041,Graceville,FL,181,10800.28,11632.85,5746.92,6575.01,2375.82,2521.94,1078.87,1161.62,399.01,421.53,,,217.14,235.11
10043,Gulf Breeze,FL,1206,8219.7,8808.94,3298.5,3913.29,2543.37,2524.51,1131.91,1205.92,552.82,589.1,466.29,351.42,217.62,214.34
10045,Hialeah,FL,3854,20937.57,20599.25,6207.79,5823.22,4212.02,3961.25,2801.71,2841.81,3848.33,3845.5,329.1,264.3,741.18,740.42
10046,Hollywood,FL,3391,13298.01,12969.82,5584.64,5618.94,3795.93,3609.62,1324.27,1303.61,1577.66,1553.16,586.84,451.38,281.97,289.34
10047,Homestead,FL,341,19868.83,19428.29,6080.45,5754.95,3595.26,3353.88,1883.35,1887.84,5392.61,5361.61,453.18,428.42,596.76,639.63
10048,Hudson,FL,1260,10007.89,10690.53,4138.09,4903.27,3580.17,3474.76,763.53,791.62,804.97,839.17,424.48,395.55,284.21,284.82
10049,Inverness,FL,2910,9154.04,9746.1,3581.45,4226.47,3041.2,2994.13,1067.39,1131.41,527.97,556.89,638.67,540.58,286.62,291.45
10050,Jacksonville,FL,14951,10978.01,11450.33,4903.03,5311.9,3532.97,3538.07,1051.51,1092.3,830.25,861.41,387.73,369.67,281.66,282.24
10051,Jacksonville Beach,FL,740,9585.89,10117.23,3457.56,3924.32,3389.59,3405.73,930.47,965.32,1158.96,1201.77,411.36,393.96,240.07,237.96
10052,Jasper,FL,217,7494.15,8090.48,3537.79,3989.52,2064.66,2148.94,552.78,593.1,381.58,396.28,,,324.33,325.29
10053,Jay,FL,128,11331.53,12033.04,4715.45,5659.3,2751.66,2738.13,1692.32,1820.35,1124.86,1207.82,,,441.86,428.84
10054,Jupiter,FL,1980,10167.46,10118.11,3523.51,3810.58,3889.35,3683.81,1107.64,1098.11,791.63,793.38,588.47,484.29,243.11,241.7
10055,Key West,FL,777,9698.93,9235.06,4655.38,4349.8,3139.23,2900.86,707.65,733.1,545.21,556.8,508.26,564.73,183.86,182.91
10056,Kissimmee,FL,2107,9519.2,10031.69,4415.47,4905.05,2933.14,2969.87,787.25,813.13,720.83,745.83,400.8,334.95,266.61,263.46
10058,Lake City,FL,1689,9867.87,10079.2,4561.29,4777.74,3193.66,3141.63,801.05,840.76,594.06,628.08,445.41,420.91,281.01,280.44
10059,Lake Wales,FL,1192,10062.15,10886.96,4802.77,5553.9,2984.38,2998.56,921.89,971.19,715.47,755.28,353.3,321.44,285.38,288.95
10061,Lakeland,FL,4968,9650.1,10384.51,4304.49,4985.22,3181.33,3179.46,667.1,702.35,740.19,781.5,460.77,441.57,296.03,296.61
10062,Largo,FL,3562,11698.49,12350.83,4858.06,5492.31,3985.85,3949.72,1024.12,1057.22,937.93,978.38,579.11,555.04,277.73,286.05
10063,Leesburg,FL,6366,9467.67,10058.11,3711.95,4310.21,3465.65,3432.22,912.96,945.01,741.31,769.29,302.33,281.65,300.18,298.41
10064,Lehigh Acres,FL,914,10138.02,10504.65,3726.52,4243.84,3672.35,3495.42,853.89,863.77,617.59,622.9,1044.38,1051.22,295.33,294.81
10069,Madison,FL,255,7256.9,8045.24,2871.56,3445.04,2245.12,2304.49,1124.14,1204.37,309.75,329.16,,,306.07,303.74
10070,Marathon,FL,416,9627.19,8974.96,4247.39,3747.52,3126.56,2908.42,1145.92,1171.31,466.18,482.65,383.25,423.54,212.42,208.92
10071,Margate,FL,693,13158.69,13073.87,5551.05,5818.88,4282.72,4097.05,940.22,922.98,1568.69,1542.65,437.96,300.79,259.31,303.66
10072,Marianna,FL,1086,8185.07,9018.05,3573.52,4238.73,2128.41,2202.5,1039.3,1118.58,591.35,625.47,506.16,476.94,352.84,356.48
10073,Melbourne,FL,6523,10088.69,10605.38,3888.15,4466.18,3799.15,3753.21,921.33,938.43,687.31,700.09,549.07,508.55,236.32,234.67
10074,Miami,FL,19408,17444.9,16887.22,5807.58,5466.23,3891.03,3652.14,2247.92,2257.9,3083.11,3071.42,522.96,399.4,551.92,553.36
10075,Miami Beach,FL,2064,15166.21,14601.82,5672.77,5381.99,3998.46,3762.78,1857.72,1850.75,2336.72,2325.98,344.52,272.71,414.34,423.91
10076,Milton,FL,988,10343.55,10971.44,4581.64,5289.59,2768.61,2754.7,1419.51,1513.48,460.38,492.17,840.25,633.54,306.94,304.12
10077,Naples,FL,12476,9779.97,9809.45,3598.56,3913.24,4228.31,4005.95,809.18,797.79,571.95,574.34,280.57,245.08,211.74,209.45
10078,New Port Richey,FL,4084,10265.03,10991.53,4089.61,4838.25,3643.48,3597.56,784.37,814.32,923.98,963.15,530.97,493.25,267.79,266.58
10079,New Smyrna Beach,FL,1632,8936.59,9563.49,3174.96,3782.82,3031.96,3040.06,1398,1457.08,555.77,581.53,509.81,443.88,238.95,239.6
10080,Niceville,FL,1119,10421.54,11393.25,4670.76,5599.5,3209.16,3189.82,1176.71,1250.9,680.02,722.99,380.35,338.25,283.82,282.71
10083,Ocala,FL,14327,9118.5,9800.75,3432.14,4076.54,3616.45,3590.25,832.04,874.57,641.26,674.75,264.27,269.65,269.29,268.92
10084,Okeechobee,FL,870,12956.92,13457.54,6038.44,6619.56,4294.49,4168.27,1131.12,1186.79,652.07,661.67,383.05,371.49,416.94,415.84
10085,Orange Park,FL,3086,10481.6,11052.57,4295.52,4840.17,3658.66,3644.61,936.16,970.68,836.7,869.17,415.87,405.19,322.99,318.68
10086,Orlando,FL,15188,10595.08,11060.19,4891.73,5338.32,3332.29,3341.19,872.96,900.52,659.77,680.17,577.37,539.01,271.28,269.82
10087,Ormond Beach,FL,2572,9662.58,10209.02,3816.68,4344.93,3213.92,3170.33,1139.24,1193.15,721.15,755.36,532.48,506.57,229.67,238.2
10088,Pahokee,FL,75,9197.87,9266.83,3582.61,3819.77,3345.55,3164.43,1359.7,1363.69,609.62,612.99,,,310.02,306.87
10089,Palatka,FL,2105,10320.38,10710.76,4533.54,4934.16,3337.17,3274.23,978.61,1026.73,676.44,714.18,483.05,447.32,323.06,323.21
10090,Palm Beach Gardens,FL,2895,10443.73,10359.94,3690.75,3958.58,4251.72,4027.99,931.82,921.78,797.64,801.71,483.61,384.68,263.38,257.23
10091,Panama City,FL,4425,11048.95,11925.83,5093.79,5953.16,3295.69,3306.72,964.56,1028.32,675.55,720.02,759.81,656.97,306.03,306.02
10092,Pembroke Pines,FL,2196,12914.04,12608.99,5214.28,5314.05,3984.44,3761.97,1155.85,1141.69,1581.6,1559.34,595.6,447.59,251.99,247.72
10093,Pensacola,FL,7330,9163.1,9744.01,3967.62,4532.54,2577.79,2591.05,1264.04,1351.11,499.58,534.08,608.67,472.93,263.19,267.33
10096,Plant City,FL,875,9530.42,10153.67,4311.53,4868.55,2963.42,2982,802.38,839.93,754.59,796.68,423.34,392.15,285.69,286.93
10097,Plantation,FL,2338,11532.23,11502.18,4354.96,4668.61,4069.15,3899.52,942.65,928.51,1267.51,1247.08,549.77,416.73,287.85,298.11
10098,Pompano Beach,FL,1717,12399.06,12344.95,5018.31,5373.01,4003.53,3825.31,1419.54,1399.9,1274.78,1252.24,424.27,274.12,259.58,254.25
10099,Port Charlotte,FL,4897,10161.06,10700.8,3920,4526.78,3962.42,3913.48,794.17,806.19,753.75,765.37,411.74,378.25,314.7,310.6
10100,Port St Joe,FL,282,9160.64,9992.42,3991.81,4710.29,2930.83,2929.88,1149.99,1224.34,617.52,655.21,,,322.06,320.53
10101,Port St Lucie,FL,3876,10262.9,10506.26,3662.62,4194.61,4240.71,4009.37,836.25,825.81,851.37,847.49,401.74,364.95,260.8,259.56
10102,Punta Gorda,FL,2005,10505.1,10878.28,4199.8,4638.06,4064.9,3998.51,841.56,857.91,619.04,628.81,466.06,459.24,251.08,248.71
10104,Rockledge,FL,2504,9252.7,9755.99,3510.32,4055.03,3269.63,3232.01,824.41,840.44,802.52,817.73,657.39,630.69,209.9,207.54
10105,Safety Harbor,FL,2404,10026.18,10686.2,3521.16,4081.94,3703.94,3696.36,1096.12,1140.4,800.46,835.21,613.65,640.37,272.38,274.57
10106,Sanford,FL,2570,10904.5,11673.29,4971.02,5743.08,3346.58,3325.25,978.92,1018.16,627.64,653.46,713.64,666.79,287.94,287.7
10107,Sarasota,FL,8778,9618.72,9943.56,3488.78,3897.88,3987.5,3938.09,966.23,961.02,633.04,635.33,330.13,308.86,203.17,200.89
10108,Sebastian,FL,1632,10096.03,10413.65,4077.45,4575.54,3819.25,3643.76,1046.83,1056.68,622.07,628.77,260.7,251.93,221.4,221.63
10109,Sebring,FL,2322,9988.22,10666.2,3896.9,4481.75,3467.56,3448.78,1077.8,1140,843.08,884.2,376.44,394.61,319.54,319.26
10111,South Miami,FL,437,13782,13659.23,4910.67,5096.82,3628.89,3375.12,1283.01,1280.89,2201.57,2189.41,825.16,749.49,436.13,438.73
