HSA #,HSA label,Medicare Enrollees (CMHS 5% Sample) (2000),Total Medicare reimbursements per enrollee (Part A and B) (2000),Total Part A Medicare reimbursements per enrollee (2000),Total Part B Medicare reimbursements per enrollee (2000),Medicare reimbursements for inpatient short stays per enrollee (2000),Medicare reimbursements for inpatient long stays per enrollee (2000),Medicare reimbursements for outpatient services per enrollee (2000),Part B Medicare reimbursements for professional & laboratory services per enrollee (2000),Part B Medicare reimbursements for medical & surgical services per enrollee (2000),Part B Medicare reimbursements for medical care per enrollee (2000),Part B Medicare reimbursements for surgical services per enrollee (2000),"Part B Medicare reimbursements for diagnostic, laboratory, and X-ray services per enrollee (2000)",Part B Medicare reimbursements for durable medical equipment per enrollee (2000),Medicare reimbursements for home health services per enrollee (2000),Medicare reimbursements for hospice services per enrollee (2000),Medicare reimbursements for skilled nursing facilities per enrollee (2000)
49001,VA-Abingdon,276.666290283203,5048.79379761885,3214.71229781577,1841.01485448641,2427.34175671501,,328.578625319362,1095.34257378904,879.342880229534,642.398304310558,238.186479307323,216.625194739728,114.714241567196,,,
49002,VA-Alexandria,980.414688110352,6206.25592423513,3339.16410236291,2864.75474261589,2440.38477396078,,642.917272710784,1728.67938844792,1331.37324336549,937.604408362626,393.71423358742,397.282646364759,114.017582831481,352.213280892112,,416.269083344702
49003,VA-Arlington,755.998611450195,5770.94116665448,3307.50507868187,2465.8495870466,2534.45979766069,,419.459580907997,1597.22893275068,1237.34150906009,825.253873430273,412.483911490732,359.641129001651,114.719590191201,329.17482938955,,440.938008299163
49004,VA-Bedford,198.916397094727,3364.09854631005,1884.43033306807,1478.42042973915,1358.10394477038,,358.22020150357,896.096265972712,711.63169668267,464.114817963733,247.479086687353,184.549174369449,111.01947503472,,,
49005,VA-Big Stone Gap,75.0829925537109,10508.3383138914,,3221.65676100841,,,424.396009015065,1853.08058088953,1538.80223988429,1172.34056079495,373.398561315405,317.163092798493,,,,
49006,VA-Blacksburg,267.499755859375,5328.50750427992,3257.45147709786,2075.13894905986,2395.45010611772,,378.453444474371,1140.25553954366,952.495385911309,604.857618870977,346.575240907708,188.900957130759,170.945555235386,,,
49007,VA-Charlottesville,1209.08154296875,5888.03052433763,3728.67076209289,2159.55028747164,2815.23443471071,109.729446320338,775.183742069099,936.395331109078,779.785635136561,479.457055885581,300.970371916985,156.22204451228,141.130629641901,233.812631460218,,576.542221043777
49008,VA-Chesapeake,544.249237060547,6346.07004367119,3517.15387266793,2824.58162659399,2778.32380446398,,684.023918861327,1599.02404864255,1274.53700891693,908.689226834947,364.430833652734,324.046902112718,199.101907284812,262.521758074107,,
49009,VA-Clintwood,63.5833282470703,5176.06995760978,,2547.85944351102,,,349.668251354055,1113.59901849935,920.440841849685,709.234884924976,215.876732317499,196.221492746976,,,,
49010,VA-Culpeper,221.666458129883,4485.19661766012,2725.11390348546,1758.70742549228,2053.46387689571,,488.691800842681,862.207643002346,662.416762349503,457.063017735156,205.239546815483,199.777093109691,76.077844718108,,,
49011,VA-Danville,795.082107543945,4610.71169638528,2428.57193996624,2181.60458596788,1815.18361956168,,423.684665461853,1289.79094708762,952.566368566548,667.133624509605,284.592115482256,337.769264500646,180.265239008932,218.958634411113,,319.338415706759
49012,VA-Emporia,190.749710083008,6153.73314815579,3898.75227122084,2244.30759796149,3016.26363241197,,559.698892861397,1414.06334862068,1101.67358231247,688.854635187147,422.191729582641,311.052194002175,108.129223605362,,,
49013,VA-Fairfax,148.583038330078,5290.22238478213,3158.42809544816,2135.22716102857,1890.19487843819,,223.374765877129,1487.26929375152,1101.7589295995,772.208391328854,330.914628906125,384.285261429562,131.897918841086,,,
49014,VA-Falls Church,1804.3306427002,5438.43337114762,2846.11638656093,2586.10122504027,2063.31229389585,122.592876891597,395.18738759313,1615.17307594644,1190.12823575965,855.41160090014,336.235029375258,424.365923084737,164.56068275715,317.899166987136,,489.271579142937
