State #,State label,Medicare Enrollees (1993),"All Surgical Discharges per 1,000 Medicare Enrollees (1993)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (1993)","Back Surgery per 1,000 Medicare Enrollees (1993)","Coronary Angiography per 1,000 Medicare Enrollees (1993)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1993)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1993)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1993)","Cholecystectomy per 1,000 Medicare Enrollees (1993)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1993)","Hip Replacement per 1,000 Medicare Enrollees (1993)","Knee Replacement per 1,000 Medicare Enrollees (1993)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1993)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1993)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1993)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1993)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1993)"
1,Alabama,515893,103.594182659604,1.18906748630583,3.25729798557895,27.0172211302611,6.93090739534156,7.54568084598967,3.10754338510869,6.40039908105844,8.64231543049528,1.64397475192581,3.94053359537704,2.50077698140014,1.64982255394224,1.89225051139326,11.3666914932714,0.988542557505129
2,Alaska,24794,74.9450181302693,0.670062078674522,2.55918220373105,8.15579716548988,3.73238227479023,2.3574686962473,1.71373723158272,4.58718672825506,7.57275734218458,2.54005973387371,3.81811654668496,2.19417502190444,1.81824262927764,0.7784488102983,7.24846252524192,1.09362802648951
3,Arizona,377046,88.3305092508313,1.01751921638855,2.69304484412137,14.0430638682573,3.92130023812705,5.62530983320289,1.50744371088571,4.61539517495619,8.17389005772314,2.34827481408293,4.46049694662036,2.31666601497051,1.60112330719913,1.40553698420456,12.3831089975493,0.979767406848745
4,Arkansas,348890,93.2190268287566,1.04750436176251,2.58806462825625,16.8399707539702,5.95878815172832,4.56110005240921,2.40303947056399,6.04343457076769,8.45851319339345,1.75809610408847,4.17304522891445,2.3573133736303,1.73648158385062,1.3269687251612,13.3019526236297,0.888739673632994
5,California,2282299,90.6544445797705,0.853019920726875,2.89858966571133,14.3756137820473,4.80934480251888,5.90281529263782,2.19712959484996,4.55236637414423,7.36642239190366,2.31088582579907,3.61210920304245,2.08122109669235,1.75859942557911,1.63280084682629,11.2568505629639,1.16490142781332
6,Colorado,303709,85.5626959681519,0.856151026924553,3.0948009437699,11.8798063962252,3.29121354527407,4.43910472878327,1.14153548989334,5.13503980447425,7.64099691790847,2.79152350071427,4.99967269794933,2.44743033423878,1.58506788983031,0.983052909092934,11.5312714217937,0.773558585850148
7,Connecticut,443166,87.4725708132268,1.11808989668781,2.1117906873243,15.338493834425,5.06343692165526,4.92881034471591,1.53117545197743,4.82705984641859,6.8428669600149,2.17111915761739,3.11426044637752,1.95847704551798,1.93758526547033,2.00398655222224,9.48197816677657,1.2612206055792
8,Delaware,85121,97.3243631701607,1.3635928957965,2.07220576477867,16.3984249701439,4.2564857162451,5.84747447227543,3.04892926766636,4.58879872893218,7.19267773679972,1.84285106295529,4.33005466876846,2.50185434711316,1.9258139386355,2.04299343508214,14.3122780925043,0.816356093299332
9,District of Columbia,64925,93.8172563432189,0.641186226146412,2.32321569022036,13.9323655427169,3.83092671042925,4.27583839319712,1.02408688965382,3.71393980387434,7.11188390984209,2.42961067439917,2.95708023037465,2.37442628830316,2.13649165824218,2.2073663710239,12.8230146475558,1.01832685739222
10,Florida,1981776,92.9945767856167,1.18801689150531,2.9808462737831,16.9466551893299,5.54100770994235,5.8899458312097,2.48377941109788,4.6255949311709,7.65719213184699,2.18032351215642,4.23213017523031,2.16212166830283,2.07416770072262,1.80772745536764,11.709851554825,1.17114765413066
11,Georgia,666556,96.2040733344598,0.982485875136945,2.46444322931747,19.1184394627775,5.55596784819328,6.31522780927984,2.99261971532677,5.52712298450074,8.71065941255708,1.78605394559081,3.65667726667447,2.35901147494527,1.74703038033926,1.71147438243834,11.3472699307098,0.801368348978265
12,Hawaii,88811,60.3192642894982,0.808574536372896,1.28041771574378,8.19186610974373,3.47564744992102,3.87207237053167,0.689074554342164,4.00228205655707,5.29015360370538,0.682600627598386,1.33191904490804,1.74704523684058,1.53122352734795,0.767703969606174,7.37768346280269,0.909344390834082
13,Idaho,127679,86.299281255317,0.848049599426237,4.15978754243867,12.4333766700005,4.56545570267784,4.26545759866816,1.93695769400589,5.44403547338981,6.85936394300884,3.343754058721,6.23650587193604,2.76190746110602,1.42096915334052,1.00311113159387,10.3797547977825,1.08120538838849
14,Illinois,1345677,93.1015523812841,0.902160711019801,2.17749549960948,17.6999010446016,5.72693218686108,5.36931604834929,2.17006471105441,4.91905588238208,7.25970929251345,2.20007158014556,4.28415520965452,2.36352863635888,2.02529657990961,1.59094522949408,11.9097871783297,0.996396019975742
15,Indiana,704048,91.4883313157548,1.15627730327095,2.45442514758149,17.1208130787382,5.42314255804178,6.14924324937837,2.30464657705555,4.94528981778982,7.92429101801361,2.41080325265923,4.75780854874705,2.46670198419699,1.86155143896229,1.79899679718002,11.2004789747115,0.970490078911293
16,Iowa,424931,93.5166310324639,0.931777560007224,2.48093210413257,16.7341554331185,5.1052085718465,6.16437743393494,1.78415292614002,4.94805177040693,7.83060149391503,2.92079005741036,6.41478970958552,2.90400304462177,2.25717040340896,1.29115186501549,10.2958458610466,1.04681774724184
17,Kansas,334571,98.2389326713346,1.11106601949045,2.56327039801261,18.9317640360206,5.23988599948267,7.08942871618631,2.80396832598753,5.05493840993333,8.45250296579939,2.45640857189562,6.22856387363736,2.65701440659825,1.75606925852115,1.2699919394463,15.3948527360226,0.831883087483062
18,Kentucky,459679,87.8866680019658,1.04362546237889,2.23142061438821,16.5907817142213,5.59856249632382,3.71833752449872,2.31674132570204,5.74458501402503,8.148891553524,1.61589470133015,3.18229639239435,2.39720616243272,1.84056650679371,1.61771184556957,12.1583017125061,0.862218768004597
19,Louisiana,461820,97.58122090751,0.9570836093935,2.47750667233945,21.61559752178,5.60557556826293,7.46427441402583,3.22678564706193,5.73949204270351,7.39278542382888,1.2768982135871,4.24050863962566,2.36757171232252,1.84943836307457,1.80368241692245,11.6121762018632,0.891668306036771
20,Maine,168415,89.7433187229474,0.913121241384068,2.17110723153112,14.2719378901029,4.28763815982532,3.67464347989665,1.59943341257952,4.92732467418241,6.86750417612288,2.30682859252789,3.76640048077887,2.19084018046184,2.11906499605077,1.78664357572524,11.8985977206981,0.77121719388512
21,Maryland,515610,103.409329083453,1.1136286675638,2.75268052904226,15.9569213280269,5.10901785760582,5.85673120850074,2.36765719681792,5.45529330888249,7.33297526968236,1.92474054928877,3.70055986654611,2.68379348835642,2.18072216854227,2.48556884625021,13.208575074381,0.928338760890928
