State #,State label,Medicare Enrollees (2002),"All Surgical Discharges per 1,000 Medicare Enrollees (2002)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2002)","Back Surgery per 1,000 Medicare Enrollees (2002)","Coronary Angiography per 1,000 Medicare Enrollees (2002)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2002)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2002)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2002)","Cholecystectomy per 1,000 Medicare Enrollees (2002)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2002)","Hip Replacement per 1,000 Medicare Enrollees (2002)","Knee Replacement per 1,000 Medicare Enrollees (2002)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2002)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2002)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2002)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2002)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2002)"
1.0,Alabama,512000.0,123.99412979821562,1.3825716790296754,5.551773448438979,34.35581181015819,7.427655201677579,14.55158097423596,3.9435784380228522,6.2695667805527835,9.01122907643943,2.270544279432283,6.621562392453475,1.861641493449685,1.6837839717850158,1.9941234905138379,7.244564556472267,1.3683959065157696
2.0,Alaska,36511.0,87.96618998752278,0.7241900295477361,2.4559111957844424,14.723223955775932,4.4713962678873065,5.9834601650149155,2.1856576200031905,4.0437009528028485,6.780893602365635,3.6490231228035253,6.47920819805541,1.536054300600369,2.138351303775026,0.6778636086095675,3.447562331002215,1.3815563278661862
3.0,Arizona,406326.0,104.5314073559291,1.172976515533953,4.357071176987486,22.715568282338378,5.003555610144682,12.296209264352353,2.747049435655455,5.231461320063348,7.814280713125626,3.134165913033398,6.295936672133173,1.6370215347081876,1.5834827972229992,1.3698236848656185,5.520968739526446,1.2901820673582252
4.0,Arkansas,354026.0,108.90159534469625,1.1051890690150108,4.058955161440144,28.861652191850332,7.2202365334553695,12.35954977488692,4.005548165614246,5.651191360601108,8.5874697226902,2.4415353049606545,6.146992257580505,1.6326135580647096,1.629917221020231,1.3462175286145637,6.508308323185847,1.264180584286578
5.0,California,1991499.0,94.20799235017999,0.7206031530011634,3.6067013938120094,19.49688472826348,4.705100100411241,9.19565029219743,2.3639329673529725,4.0816428865619026,6.866570165906198,2.8285003847340695,5.208972597206135,1.1924403356052276,1.5706957841828537,1.4403078089792638,5.829182841309537,1.4043733662275415
6.0,Colorado,292858.0,96.61088006217328,0.9044870553474896,5.270990801574766,17.297089808214537,3.5675231717981384,8.947985315520594,1.8559579749558075,4.654405931489022,8.050385116501204,4.082781284897705,7.519452562831542,1.3509930727390291,1.537348732506562,0.8376692126855086,4.364993350117587,1.1781078207082083
7.0,Connecticut,415880.0,93.12669665239518,1.1410610378244566,3.0304995228077374,17.46163869125743,5.060200420567594,8.190524063129812,2.617345499988318,3.433142834807825,6.546511251656427,3.3137859267728693,5.264843276128058,1.2542919637809513,1.9148861435234308,1.7155868494737405,5.225530881657772,1.6864656482285385
8.0,Delaware,98261.0,100.39866858816391,1.4798454293251133,2.779985147825414,21.83853581388491,5.478743586131302,9.817769459171572,4.156133420482244,3.9653048235155963,6.479753727069045,3.074822277583207,6.901111485319305,0.7634197469919936,2.1682714710587376,1.497718570090949,3.7656735256409357,1.791809286551231
9.0,District of Columbia,55825.0,98.28158150618982,0.4939504843881955,4.12400777718708,17.43059025743257,4.849641930579938,8.029643457730295,1.205507082972824,3.387894539225042,6.640135889196023,3.4155585519352125,4.828901564046335,1.4685351167023164,1.7718900312972388,1.6075120556608156,6.717399630212624,1.0380807669070653
10.0,Florida,1963165.0,110.35164160816629,1.1570465994635517,4.333808458673953,26.38594083279359,6.120448678083152,12.373333606478159,3.8020342610306397,4.72406151705281,7.56019715619175,3.1316253079677456,6.342625965758793,1.1903933199796453,1.8869114010090757,1.4748794955482323,5.2235016669053564,1.5468171214652027
