State #,State label,Medicare Enrollees (2012),"All Surgical Discharges per 1,000 Medicare Enrollees (2012)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2012)","Back Surgery per 1,000 Medicare Enrollees (2012)","Coronary Angiography per 1,000 Medicare Enrollees (2012)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2012)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2012)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2012)","Cholecystectomy per 1,000 Medicare Enrollees (2012)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2012)","Hip Replacement per 1,000 Medicare Enrollees (2012)","Knee Replacement per 1,000 Medicare Enrollees (2012)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2012)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2012)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2012)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2012)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2012)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2012)"
1.0,Alabama,517526.0,88.929999999702,0.973999999994703,5.58299999998417,17.2389999998268,3.43499999999767,7.07399999996414,2.35099999999511,3.79899999999907,7.90499999996973,3.40499999999884,9.03099999995902,0.641999999999825,1.15199999998731,0.981999999996333,1.91199999999662,1.44099999999162,1.4149999999936
2.0,Alaska,58822.0,75.1339999996126,0.727999999995518,5.48299999994924,10.122999999905,2.12699999997858,4.92099999997299,1.52799999999115,2.30399999997462,5.6239999999525,3.94199999998091,7.73099999997066,-0.844999999993888,1.17099999998754,0.48399999999674,1.18199999998615,1.05699999998615,1.67899999998917
3.0,Arizona,525974.0,85.0289999991655,0.756999999997788,5.27999999996973,13.2029999999795,2.56399999998393,6.18799999996554,1.4939999999915,3.22199999997974,6.37299999996321,4.20999999996275,9.01499999989755,0.550999999999476,1.07299999998941,0.5879999999961,1.31299999999464,1.34299999999348,1.47499999999127
4.0,Arkansas,350909.0,92.0709999995306,0.989999999997963,5.21399999997811,20.4079999998212,4.0339999999851,11.107999999891,2.46699999997509,3.38699999998789,7.66799999994691,3.27399999997579,9.02899999998044,0.650999999998021,1.17699999999604,0.690999999998894,1.6869999999908,1.55999999999767,1.52799999999115
5.0,California,2483565.0,70.4719999991357,0.467999999997119,4.30499999999302,9.92199999990407,1.80299999999988,4.7489999999525,1.17999999999302,2.77499999999418,5.41299999994226,3.44699999998556,6.73599999997532,0.605999999999767,0.928999999996449,0.527999999998428,1.61599999999453,1.20299999999406,1.38399999999092
6.0,Colorado,381653.0,78.011999999173,0.612999999997555,6.73499999998603,8.58199999993667,1.62799999999697,4.58099999994738,1.05399999998917,2.88799999997718,6.39399999997113,5.35899999999674,10.1939999999013,0.35399999999936,0.961999999999534,0.451999999997497,0.626999999993132,1.15799999999581,1.11799999998766
7.0,Connecticut,382810.0,73.6019999999553,0.784999999996217,3.73099999999977,10.3759999999311,2.16099999999278,4.87099999998463,1.29299999999057,2.06899999998859,5.39699999999721,4.4989999999525,7.09799999999814,0.799999999995634,1.08499999999185,0.697999999996682,1.54899999999907,1.00399999998626,1.5909999999858
8.0,Delaware,124977.0,76.7879999997094,0.82999999999447,4.59799999999814,12.6919999999227,2.74099999997998,5.60399999999208,1.74199999999837,2.64999999999418,5.18899999995483,3.99299999998766,8.02299999992829,0.271999999997206,0.956999999994878,0.767999999996391,0.789999999993597,0.620999999999185,1.79899999999907
9.0,District of Columbia,60519.0,71.625,0.519999999996799,4.40099999995437,10.436999999918,1.71799999999348,3.76299999997718,0.746999999995751,1.97899999999208,5.0,4.81999999994878,6.14699999999721,-0.631999999997788,0.931999999993423,0.727999999995518,1.76799999999639,0.951999999997497,1.36699999999837
10.0,Florida,1965822.0,85.9899999992922,0.841999999996915,5.37599999998929,15.1999999999534,2.65799999999581,6.70599999994738,1.82599999998638,3.28099999998813,6.33599999995204,4.09899999998743,7.87099999998463,0.489999999997963,1.08099999999104,0.708999999995285,1.30999999999767,1.07599999998638,1.57499999999709
