State #,State label,Medicare Enrollees (2010),"All Surgical Discharges per 1,000 Medicare Enrollees (2010)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2010)","Back Surgery per 1,000 Medicare Enrollees (2010)","Coronary Angiography per 1,000 Medicare Enrollees (2010)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2010)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2010)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2010)","Cholecystectomy per 1,000 Medicare Enrollees (2010)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2010)","Hip Replacement per 1,000 Medicare Enrollees (2010)","Knee Replacement per 1,000 Medicare Enrollees (2010)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2010)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2010)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2010)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2010)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2010)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2010)"
1.0,Alabama,488857.0,98.3199999332428,1.10999999940395,6.08999998867512,20.75,4.22999998927116,8.67999997735024,2.42999999970198,4.12999999523163,8.5,3.04999999701977,9.15999999642372,0.959999999031425,0.779999999329448,1.0299999974668,3.12999999523163,1.51999999955297,1.38999999687076
2.0,Alaska,52461.0,82.1999998092651,0.569999998435378,5.09999999403954,11.0499999821186,2.63999999314547,5.88999998569489,1.46999999880791,3.17999999970198,5.93999999761581,4.37999999523163,9.09999999403954,-0.669999999925494,1.11999999731779,0.28999999910593,2.50999999791384,1.47999999672174,2.0899999961257
3.0,Arizona,484661.0,97.2199997901917,0.859999999403954,5.04999999701977,16.5499999523163,3.19999999552965,8.12999999523163,1.82999999821186,3.88999999314547,6.8999999910593,4.41999998688698,9.63999998569489,0.819999998435378,0.649999998509884,0.809999998658895,2.77999999374151,1.65999999642372,1.39999999850988
4.0,Arkansas,342110.0,100.589999914169,1.13999999687076,5.3999999910593,22.2699999809265,4.54999999701977,12.0299999713898,2.63999999314547,3.91999999433756,8.03999999165535,3.14999999850988,9.36999997496605,1.09999999776483,0.97999999858439,0.839999999850988,2.76999999582767,1.88999999687076,1.3099999986589
5.0,California,2324980.0,79.6699998378754,0.599999999627471,4.33999998867512,12.2199999988079,2.13999999314547,6.1799999922514,1.34999999776483,3.10999999940395,5.72999998927116,3.38999999314547,7.19999998807907,0.879999998956919,0.659999998286366,0.759999999776483,2.95999999344349,1.40999999642372,1.2799999974668
6.0,Colorado,349808.0,84.9299998283386,0.779999999329448,6.53999999165535,10.0399999916554,1.83999999985099,4.93999999761581,1.37999999895692,3.12999999523163,6.62999999523163,5.06999999284744,11.2799999713898,0.589999999850988,0.629999998956919,0.529999999329448,1.03999999910593,1.67999999970198,1.01999999955297
7.0,Connecticut,382746.0,84.3999998569489,0.759999999776483,3.57999999821186,12.9599999785423,2.76999999582767,6.71999999880791,1.67999999970198,2.46999999880791,5.88999998569489,4.32999999821186,7.76999999582767,1.0599999986589,0.639999998733401,0.839999999850988,2.75999999791384,1.17999999970198,1.61999999731779
8.0,Delaware,117535.0,89.3699998855591,0.939999999478459,4.1799999922514,15.75,3.82999999821186,7.12999999523163,2.09999999403954,3.30999999493361,6.04999999701977,4.28999999165535,9.91999998688698,0.5,1.09999999776483,0.949999999254942,1.39999999850988,0.489999999292195,2.06999999284744
9.0,District of Columbia,58340.0,77.8099999427795,0.599999999627471,3.88999999314547,11.25,2.47999999672174,4.19999998807907,0.549999998882413,2.0899999961257,6.16999998688698,3.75,7.65999999642372,1.0,0.549999998882413,0.989999998360872,2.78999999910593,1.11999999731779,1.3099999986589
10.0,Florida,1948541.0,96.6699998378754,0.939999999478459,5.75999999046326,16.8999999761581,3.26999999582767,7.62999999523163,2.30999999493361,3.75,6.84999999403954,4.10999999940395,8.75,0.669999999925494,0.769999999552965,0.929999999701977,2.23999999463558,1.42999999970198,1.5599999986589
