State #,State label,Medicare Enrollees (2007),"All Surgical Discharges per 1,000 Medicare Enrollees (2007)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2007)","Back Surgery per 1,000 Medicare Enrollees (2007)","Coronary Angiography per 1,000 Medicare Enrollees (2007)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2007)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2007)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2007)","Cholecystectomy per 1,000 Medicare Enrollees (2007)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2007)","Hip Replacement per 1,000 Medicare Enrollees (2007)","Knee Replacement per 1,000 Medicare Enrollees (2007)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2007)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2007)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2007)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2007)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2007)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2007)"
1.0,Alabama,498990.0,118.059056549913,1.19664424473511,6.19064667650434,27.3751721513494,5.35591962481795,12.8547056637535,2.97909742595572,5.47333902282564,8.78898034575484,2.68401358599797,8.29086457438443,1.41179432089304,1.49789961800508,1.30455750555305,5.04694283339041,1.63697323516443,1.36491193295025
2.0,Alaska,44812.0,89.501439889625,0.774103142382252,3.68541433901709,12.1675814631007,3.36170276693083,7.10161215580689,1.88724623750453,3.71351709520584,7.32381915503409,3.74301206449331,9.10048126762558,-0.984838846793732,1.18801363001875,0.388092905158897,2.95978368340162,1.90785492724391,1.73511932971933
3.0,Arizona,444924.0,105.813145626259,0.967460411148036,4.52170191332348,20.7759738872038,3.91674072392654,11.8606730391362,2.04157178892632,4.07094985734976,7.18895213609559,3.64044392849863,9.15583237154235,1.13866016745956,1.27602508320152,0.991977331164517,3.73163944259896,2.30917967681914,1.27209021385212
4.0,Arkansas,334934.0,113.512912103248,1.06266565944922,5.0035500328269,24.6895581728906,5.30639491402347,14.2608070356378,3.11042946245643,4.64273068070574,8.4939944336456,2.71046152975163,9.31436063735405,1.27048340499444,1.41495842741473,0.994892732603668,4.30764312451481,1.66123472121587,1.25361253325113
5.0,California,2197094.0,86.6959768779339,0.656551252311537,4.14670207623234,14.1784632560791,2.64949073376963,7.57257740881907,1.66536905410993,3.36962019010829,6.35128489811264,3.08735458465074,7.19697576494933,0.929074719404221,1.32044530472442,0.888061312686971,3.50177439075047,1.58889313062724,1.24606082875426
6.0,Colorado,327133.0,93.4608164897601,0.770736025218416,6.04700240666767,12.8394894471553,2.25214803703504,7.00658308324218,1.65627989212816,3.82379367847383,7.47887084046787,4.64699003208753,10.4744833078088,0.698605521716858,1.37760215711581,0.626301858711928,2.24436850545091,2.04081272387154,0.984481365962364
7.0,Connecticut,400247.0,92.0151385097425,1.06881568952655,3.57896527197028,14.5667144516153,3.22388341815555,7.38604412166812,1.95232081877884,2.88057517225987,6.20348836571823,3.78470726835708,7.28690986404785,1.216873589396,1.443263584131,1.26468247540199,3.92638088024791,1.3709972238862,1.64303210248732
8.0,Delaware,108490.0,102.921957143392,0.943484123322795,3.49826618471257,20.491201566093,4.64445559895778,10.0016874114972,2.64480957052552,4.03753908159176,6.49297197070637,3.49659814457357,10.0722843653671,0.634188951144194,1.58298302323637,1.22166267889323,2.09361968106773,1.47712223797668,1.95291992719394
9.0,District of Columbia,56442.0,86.3234201229758,0.490861702164593,3.88143569099112,13.2405527563151,2.89798199647892,6.51241236283803,1.16243506699607,2.51388561320316,6.24045285759849,4.19560036346691,6.82946535083088,1.04619320223248,1.41543640659093,0.953840312217349,3.62819825685846,1.47979321881585,0.769854088660319
10.0,Florida,1961092.0,104.224337965288,1.05251864824212,5.17156368181836,20.1917000315284,3.96815260563163,10.2498204991826,2.78267726883145,4.044288769398,7.22219788676261,3.52902279544922,8.28458672884325,0.981400571305422,1.45782002374834,0.950079460374884,3.11395072696943,1.46709554285984,1.43649557699896
