State #,State label,Medicare Enrollees (2008),"All Surgical Discharges per 1,000 Medicare Enrollees (2008)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2008)","Back Surgery per 1,000 Medicare Enrollees (2008)","Coronary Angiography per 1,000 Medicare Enrollees (2008)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2008)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2008)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2008)","Cholecystectomy per 1,000 Medicare Enrollees (2008)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2008)","Hip Replacement per 1,000 Medicare Enrollees (2008)","Knee Replacement per 1,000 Medicare Enrollees (2008)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2008)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2008)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2008)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2008)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2008)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2008)"
1.0,Alabama,483738.0,112.129999876022,1.19999999925494,6.26999999582767,25.2099999785423,4.9299999922514,11.4099999964237,2.79999999701977,5.33999998867512,8.56999999284744,2.87999999523163,8.3299999833107,1.37999999895692,1.2799999974668,1.20999999716878,5.12999999523163,1.71999999880791,1.3099999986589
2.0,Alaska,47240.0,89.1999998092651,0.619999999180436,4.50999999046326,12.5199999809265,3.06999999284744,7.56999999284744,1.60999999940395,4.06999999284744,6.48999999463558,3.95999999344349,8.70999997854233,-1.06999999657273,1.13999999687076,0.479999999515712,1.66999999806285,1.84999999776483,1.68999999761581
3.0,Arizona,453662.0,102.199999809265,0.939999999478459,4.5,19.8299999833107,3.81999999284744,10.7999999821186,2.06999999284744,3.88999999314547,7.1499999910593,3.81999999284744,8.90999999642372,1.11999999731779,1.20999999716878,0.939999999478459,3.44999999552965,1.75999999791384,1.37999999895692
4.0,Arkansas,338113.0,109.819999933243,0.97999999858439,5.15999999642372,23.8599999547005,4.97999998927116,13.7999999821186,2.82999999821186,4.43999999761581,8.19999998807907,2.89999999850988,9.05999997258186,1.17999999970198,1.39999999850988,0.919999999925494,3.82999999821186,1.65999999642372,1.18999999761581
5.0,California,2241989.0,83.5499999523163,0.619999999180436,4.23999999463558,13.3999999761581,2.5,7.03999999165535,1.58999999985099,3.23999999463558,6.09999999403954,3.23999999463558,6.96999999880791,0.949999999254942,1.12999999895692,0.859999999403954,3.29999999701977,1.5299999974668,1.2799999974668
6.0,Colorado,332751.0,89.2699999809265,0.719999998807907,6.38999998569489,11.8199999928474,2.07999999821186,6.44999998807907,1.66999999806285,3.72999999672174,7.07999999821186,4.53999999165535,10.1599999964237,0.589999999850988,1.17999999970198,0.659999998286366,1.66999999806285,1.87999999895692,1.08999999985099
7.0,Connecticut,390186.0,88.9599997997284,0.919999999925494,3.41999999433756,13.75,3.17999999970198,7.10999999940395,1.91999999806285,2.75,5.97999998927116,4.04999999701977,7.59999999403954,1.04999999701977,1.35999999940395,1.11999999731779,3.28999999910593,1.22999999672174,1.66999999806285
8.0,Delaware,110620.0,102.219999790192,1.22999999672174,4.1499999910593,20.7199999690056,4.52999998629093,10.0399999916554,2.61999999731779,3.52999999374151,6.94999998807907,3.5899999961257,9.86999997496605,0.579999998211861,1.35999999940395,1.31999999657273,1.53999999910593,1.15999999642372,1.75999999791384
9.0,District of Columbia,55958.0,84.3599998950958,0.489999999292195,4.06999999284744,11.7599999904633,3.00999999791384,5.63999998569489,0.939999999478459,2.38999999314547,6.23999999463558,3.82999999821186,6.28999999165535,0.97999999858439,1.07999999821186,0.78999999910593,3.04999999701977,1.89999999850988,0.939999999478459
10.0,Florida,1958376.0,101.27999997139,1.09999999776483,5.48999999463558,18.8999999761581,3.67999999970198,9.17999997735024,2.65999999642372,3.97999999672174,6.97999998927116,3.72999999672174,8.41999998688698,0.829999998211861,1.3099999986589,1.0,2.57999999821186,1.43999999761581,1.47999999672174
