State #,State label,Medicare Enrollees (1998),"All Surgical Discharges per 1,000 Medicare Enrollees (1998)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (1998)","Back Surgery per 1,000 Medicare Enrollees (1998)","Coronary Angiography per 1,000 Medicare Enrollees (1998)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1998)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1998)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1998)","Cholecystectomy per 1,000 Medicare Enrollees (1998)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1998)","Hip Replacement per 1,000 Medicare Enrollees (1998)","Knee Replacement per 1,000 Medicare Enrollees (1998)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1998)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1998)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1998)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1998)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1998)"
1.0,Alabama,499635.0,116.448277083118,1.15111967176621,4.55340804019951,30.859002657659,7.82507671344498,11.7133195321651,4.62447377283383,6.23981772976032,9.37142775022324,2.0742444047129,5.10645452082274,2.11467441279929,1.8796035691862,2.08511197496643,7.44148140019741,1.37804717352962
2.0,Alaska,30867.0,84.6594093530292,0.489711662279576,3.10074934796504,12.5651198449416,4.7313242102631,4.90569521383955,2.45499592545815,4.11656342255691,7.4699699119246,2.86080099046654,5.34306078834736,2.15353212362225,1.68717059891054,0.865174578864346,4.401303975273,1.27143661123223
3.0,Arizona,328324.0,97.0876556874766,0.968195362995957,3.89610730049537,19.4383494442175,5.114794533956,9.28496869285174,2.77171298492968,5.05720440688127,8.67556221336673,2.94451051133687,5.26498553185507,1.89436952264576,1.77434495484257,1.59621058478605,6.81881200406319,1.30913363482037
4.0,Arkansas,340015.0,101.213274442684,1.15281504383904,2.66953245519931,24.8645600318904,8.08742447646802,8.01410557402665,4.01705616139357,5.55265617707476,9.12212775305571,2.23806126427363,4.86902026938206,1.76730159998476,1.85538164171531,1.41975763525529,8.66137469276912,1.4247626635082
5.0,California,1768215.0,94.424622565858,0.776478368940044,3.2551293125529,18.1605641511449,5.36514053081913,8.16139121611634,2.83490317111416,4.17785973281187,7.55601994472198,2.53516167354739,4.20614578284284,1.48415147357297,1.72815721605443,1.77917579281158,7.59256742652956,1.45841568148825
6.0,Colorado,249095.0,90.3795248081411,0.78841386277521,4.27955987805503,14.6710342113246,4.18503765551082,6.48952362022176,2.1983148289361,4.49490849119122,8.38569363487368,3.37061256830013,5.94079191014955,1.81483290994336,1.73358874894732,1.21959970798581,5.50302864036369,1.14414494021607
7.0,Connecticut,348435.0,93.3792681124286,1.09807666940035,2.64307989989707,16.7073933990564,5.93142859422993,7.13848432620173,2.80660950812756,3.79090629945644,7.67793273178144,2.70365738931338,3.98117398023627,1.49626520290409,2.10455629305686,2.36438327456067,5.69066358187467,1.65240626648045
8.0,Delaware,82306.0,96.2633821181023,1.29100167152712,2.44501058087643,19.6192034754738,6.62968639787617,7.64054521522454,3.92342756307774,4.40910507543462,8.05237972196557,2.70560560434614,5.15665030400541,1.14292981737514,2.0039283719613,2.01379560412626,4.80964740037862,1.52160378912679
9.0,District of Columbia,55348.0,99.070854923719,0.878110865129565,3.65808425777993,17.8787977164485,5.21353710913846,7.1160109851093,1.84624387672598,3.50985766311355,7.37076578763965,2.45485267686154,4.45825399173864,1.94601048470581,2.07834472567758,1.98424139525758,9.07785562665473,0.887847544568552
10.0,Florida,1731011.0,101.737008387762,1.13694470034287,3.8065790723062,22.3739723148455,6.59488182256237,9.10501931829698,4.19105697222184,4.50274676450873,8.16614862903043,2.72945481017826,5.05172951345157,1.36058407201913,2.06773237965441,1.93478635606834,6.03417995888661,1.56669188727555
11.0,Georgia,673169.0,99.0299723496123,1.05753197457363,3.3681761733538,21.6089622849242,6.44444320219194,9.07336445142636,4.08339039052758,5.1304280405319,9.14679583231808,1.9939081591762,5.00317519899272,1.40659601284352,1.69179505836758,2.14000877580405,6.52568957065045,1.17922662518682
12.0,Hawaii,94634.0,63.6527276162672,0.493283974016347,1.78981810758998,10.3852382168923,3.80233188115805,4.0468261005962,1.15217653620108,4.19023793418677,5.08146138272645,0.797173427153302,2.07589949096156,1.42124456927824,1.25416726882884,1.12176382850819,4.45773117919291,0.791497863458329
13.0,Idaho,134381.0,99.7375388261398,0.921192041789588,6.59975029636356,17.3605790832899,4.77209619839458,7.62751806582325,2.64771021763206,4.85984274034465,7.83261612561439,4.03790177289861,7.75958659383837,2.12994409234764,1.73829602057021,1.24712347106621,6.93319257348379,1.57793768382294
14.0,Illinois,1258603.0,100.547481659142,0.959863664805723,2.79284971769086,23.4259372980552,7.22578030035438,8.71020870757395,3.23313072368251,4.52449175680448,7.94761064881363,2.79123543443416,5.61455606769534,1.78168267718398,2.16454265659521,1.82469720449375,7.60682021378714,1.30535671756875
15.0,Indiana,710542.0,95.5643076328611,1.18918086051261,2.75037032027608,19.5129495700804,6.46968677756528,8.99816659104507,3.60944896045434,4.36770281025119,8.57459020880035,2.78294737182098,5.90659137011682,1.5150975414685,2.17294088562161,1.92796302347292,6.36989590295292,1.27283762429732
16.0,Iowa,421766.0,99.6961814191643,1.00057401182998,3.58179281577962,20.6568195478541,6.01095625254965,9.3242066465963,3.14521115893458,4.6418236716262,7.90008545317694,3.67967504250512,8.05015073661017,2.14130396040022,2.44743595920905,1.50213814423861,7.01264388636583,1.36811863667945
17.0,Kansas,323628.0,105.473956084485,1.06759585986031,3.52853642424878,23.6874429283083,6.34968692851814,9.96430083506557,4.40221459068686,4.76788662505589,8.79045703655126,2.94846236772273,7.41340360631454,2.02209800814256,2.06965662179099,1.46202531690781,9.01841648170347,1.22343203156494
