HRR #,HRR label,Medicare Enrollees (1999),"All Surgical Discharges per 1,000 Medicare Enrollees (1999)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (1999)","Back Surgery per 1,000 Medicare Enrollees (1999)","Coronary Angiography per 1,000 Medicare Enrollees (1999)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1999)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1999)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1999)","Cholecystectomy per 1,000 Medicare Enrollees (1999)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1999)","Hip Replacement per 1,000 Medicare Enrollees (1999)","Knee Replacement per 1,000 Medicare Enrollees (1999)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1999)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1999)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1999)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1999)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1999)"
1.0,AL-Birmingham,240733.0,122.78528232445323,1.1005152004248415,4.485088684112498,35.07975204872926,7.626545377466596,13.801717376069693,4.693950861941343,6.584232275159577,9.515795443211085,2.0015467907941344,5.061979123378199,2.2623322922521116,2.039249923815367,1.7580601642755782,9.065325790487146,1.3331720952273443
2.0,AL-Dothan,46633.0,108.72892190992141,1.241519524500916,4.9085210460404,26.604926985004234,6.2569044615371645,8.887031269229043,4.592139796783613,6.247042802016136,8.77720974065481,1.8043520885155293,5.947527903864855,2.5314784271437705,1.5293615943138246,0.9097806137076906,6.0997078762475185,1.2601421008682898
5.0,AL-Huntsville,60122.0,114.06973484453151,1.1297524895820028,5.773853907696311,30.78709759798847,6.902448175758355,11.076918324873793,4.9685113637728735,6.221830188130622,8.566911565877824,1.8062048341524222,4.6947585742283255,2.104729973305384,1.628607568759298,3.4418938228080544,6.09130845144779,1.0712343821797765
6.0,AL-Mobile,74725.0,116.98351762566638,1.3105796437832926,3.145244730206711,31.1417745418738,11.27543428057487,11.081070826374905,4.4499564128001055,5.645462667620572,8.758599686531442,2.238659101729594,5.376207556778064,2.1591492512205623,1.7795562850972044,3.5368261052817584,5.57310961069039,1.9922481775129668
7.0,AL-Montgomery,49489.0,110.33837175269649,1.4248562546404977,7.114342034030551,25.53368080790164,6.863210298566885,12.469537241611848,4.332543392330489,5.348071576614486,9.467092775084867,1.709750951946749,3.314875744525757,2.117086340818893,2.1203991044639854,1.6447306135722946,4.552419158221011,1.0415416558136346
9.0,AL-Tuscaloosa,28768.0,125.38223858375433,1.1551570234862736,4.837590608815102,36.336246752933114,6.910779808819734,17.09967945170528,3.226652261491983,7.29880430343267,9.39963961981331,2.1394447487328163,5.501733881586504,2.507121933492533,1.2345116160356595,1.5533661859698733,7.378337045207158,0.8626255270767921
10.0,AK-Anchorage,32259.0,83.54603575151062,0.6385434470261667,2.627678870052839,12.762896892927532,4.389312578516722,5.428006138047275,2.6859500273101165,4.479383704990466,8.463470391505831,2.664461962045806,4.381911986764154,1.5931876409033312,1.9499661593904807,0.9261060993563901,3.842246924935515,1.2202653422901242
11.0,AZ-Mesa,48475.0,101.79121435726469,0.9825566901996685,4.804026188992001,19.657741536843854,5.999022072890997,9.478585817624491,2.7017601404406464,5.27022010839348,8.138395989618495,3.1641930626289487,6.748005769856972,1.3682515513347016,1.844798125183035,1.5672188973828114,6.675712341385087,1.4650738615750223
12.0,AZ-Phoenix,165329.0,102.18679338666234,0.7989794151015378,3.92541115227048,20.088119348083904,5.339220922540102,10.36292087872293,2.799285059035821,5.843867719363872,8.457324333301058,2.793257314408674,4.866883394374171,2.1603228563655557,1.7080752555245755,1.5552010990373053,6.964462428331336,1.2482832090402556
14.0,AZ-Sun City,41432.0,103.42547224868562,1.1330438057486567,4.0490467721021535,26.666722732094286,4.87395302206533,15.402311444265814,2.5568962309648833,5.698858724022302,7.360732729973025,3.4020896188214427,5.843130840154965,2.8566774083577595,1.7327451646599972,1.4837160284276874,6.9117370042924176,1.4165516737636719
15.0,AZ-Tucson,66760.0,90.39892645138542,0.8345861867115407,4.196567791264204,18.57901602568938,4.217805713465654,8.174137985265217,2.0849943184507955,4.449730938723767,9.684895948163126,2.8792736221151767,5.920248518407996,1.496838671090856,1.5316904533904745,1.3912254842493297,6.311813181712569,1.1575142238446539
16.0,AR-Fort Smith,40529.0,96.63869571857744,0.9818110396773156,2.907943848769167,25.920215986941553,6.867294940596885,7.336586587886369,2.7740790976463408,5.253012369795965,9.433219505639244,1.782382065492393,4.764697769641289,1.0875765300095959,2.214179610951091,0.796470413996836,10.089984478282762,1.2290976970378178
