State #,State label,Medicare Enrollees (1999),"All Surgical Discharges per 1,000 Medicare Enrollees (1999)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (1999)","Back Surgery per 1,000 Medicare Enrollees (1999)","Coronary Angiography per 1,000 Medicare Enrollees (1999)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1999)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1999)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1999)","Cholecystectomy per 1,000 Medicare Enrollees (1999)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1999)","Hip Replacement per 1,000 Medicare Enrollees (1999)","Knee Replacement per 1,000 Medicare Enrollees (1999)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1999)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1999)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1999)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1999)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1999)"
1.0,Alabama,495450.0,118.44158750969643,1.1546768216410148,4.79786442224904,32.085663544649236,7.8242909246968635,12.598996142913904,4.503046160720678,6.327074064135953,9.304580213817792,2.0017364743092454,4.947798724682916,2.245503089360668,1.8689232337327675,2.1446168124500167,7.383653860849118,1.3406941769883678
2.0,Alaska,32259.0,83.54603575151064,0.6385434470261664,2.62767887005284,12.762896892927532,4.389312578516721,5.428006138047277,2.6859500273101165,4.4793837049904655,8.463470391505831,2.6644619620458054,4.381911986764152,1.5931876409033312,1.949966159390481,0.9261060993563903,3.8422469249355165,1.2202653422901244
3.0,Arizona,327804.0,99.67518967605423,0.8777738354445834,4.079540593691118,20.420273243668476,5.119226349085752,10.317492174819506,2.6015067469602142,5.531515400639534,8.559444869895954,2.917690657596037,5.500879430796042,1.990805997619045,1.6793465232885318,1.5218062168077549,6.887541815020448,1.2763515685690292
4.0,Arkansas,336108.0,101.8791045638742,1.1791528233901927,2.937652601089239,25.36464059876981,7.663116132419823,8.86399738345965,4.172171617060932,5.499743737584158,9.075018106150958,2.0999965634079367,4.837861126909075,1.5277474080424736,1.915807333849594,1.7080017521751247,7.8755463662432685,1.3779355950485954
5.0,California,1762574.0,94.6827763044739,0.7197221936990944,3.399100461170507,18.654264493741167,5.321181213403083,8.433211938431288,2.8487452322538567,4.1523153129478425,7.442226728350267,2.565344452513887,4.374895887308322,1.3719617683184153,1.6654758520107176,1.7181294015502362,7.184802674500174,1.4634242131961324
6.0,Colorado,246056.0,90.78423848877027,0.8335888535387598,4.341499979022771,14.833418662399612,4.142364974822258,6.703939648502284,1.9894586277840733,4.868497873583344,8.981670663841664,3.2917962254318964,5.971059688871361,1.754960333492242,1.7022911692089198,1.2040111189953218,5.006407396487768,1.107331207037019
7.0,Connecticut,342491.0,90.81434463575434,0.9885942264584043,2.52302484647642,16.915277689828905,5.6484853942096604,7.058174460140714,2.467769880213255,3.5790827163199928,7.650119425421668,2.6218876570529126,3.9084460273031403,1.5384748908438823,1.999032589196896,2.384431201401166,5.366295319017758,1.5330161995739087
8.0,Delaware,90029.0,97.33415118755497,1.1548397974874618,2.766373849597589,21.49005971299197,6.227094979839306,9.016533679571024,3.45020991971741,4.384471324491975,8.014524719295908,2.5125919893680306,5.016957026237661,1.1873408501455212,2.0959782091144565,1.8949706720671884,5.012567535344593,1.481925539379206
9.0,District of Columbia,55288.0,97.6255750064544,0.7235735956925653,3.7757569992269566,17.947211510232652,5.243320291087856,6.992481867172078,1.8282240932962455,3.3833696565695224,7.121435948008443,2.440648913747345,4.281801613149389,1.7348832938956933,2.020683063962402,1.6925003089817205,7.1465395351395475,1.0980064393368583
10.0,Florida,1724779.0,104.16747030887653,1.1168940247965182,3.881513665835859,23.806300817984017,6.7982662258706394,10.130092675628834,4.145017022683442,4.637070463532605,8.07738613750563,2.6808157819466243,5.297469707259699,1.2872277408199715,2.0446775011739473,1.816884958843848,5.7939699663517334,1.6364388256583522
11.0,Georgia,670912.0,101.77997839929388,1.1083774149330399,3.499320871403286,22.16698686334133,6.57308147721335,9.911406798152857,3.9013834333271107,5.463755431994429,9.562754677075619,2.1940625495129664,5.038067871713249,1.4956796776100023,1.7391370790575742,1.8863536279537407,6.464966990456446,1.271453808530851
12.0,Hawaii,127142.0,45.502476716508504,0.4325765495191824,1.0603388611663733,7.453744001669446,2.9661799530599526,2.9864421181155474,0.8270845902027195,2.9223757319965564,3.4460169683298663,0.7469630026367127,1.5682542883908395,1.0009712400099748,1.0431319106980022,0.726352387689916,3.203732680292365,0.5948251893440887
13.0,Idaho,134221.0,99.11640375617556,0.8759246798028638,6.808836370134887,18.49693187619988,5.175650781336943,7.467080131703347,2.4360921254885204,4.776440350245827,7.710126911440456,3.8150261010080087,7.791744402784115,1.6434429898627276,1.5858851186630054,1.4410450103556978,7.513447342288203,1.4205421285745392
14.0,Illinois,1240902.0,102.59144508137484,0.9694253359289153,2.8736860595160962,24.458137248406903,7.164195798100599,9.404929907322733,3.2848824845189837,4.756277337115814,8.049684588088576,2.8589263482900664,5.669565576045797,1.5824071389401675,2.105797620163434,1.6088808729763424,7.601138094807116,1.3598050995083475
15.0,Indiana,707084.0,94.35842948961533,1.1349384882193552,2.788448663109059,19.914115544664348,6.239327497331915,9.223635300535063,3.59383954094822,4.106915343527271,8.537771858162147,2.6918079159216854,5.610619190363848,1.3255386885509228,2.1098681343579844,1.7405505312011904,6.488924209482625,1.2471052684984254
16.0,Iowa,419104.0,101.60243574171123,0.9747093534503403,3.816083167468765,21.34481530099216,6.1042020556303624,9.610677569602311,3.1389552882010365,4.649597621317866,7.738195457269411,3.970149067011987,8.47534035460478,1.8881503843498098,2.4362412786166976,1.5563235003290476,7.043093813281016,1.4279632754419798
17.0,Kansas,318673.0,106.63283813408769,1.0509903080629799,3.76043603199327,24.31082106685715,6.232092961282816,10.309058028820381,4.207528874030239,4.891262933488103,9.222194779411977,3.1821971924170884,7.882678521887542,1.7478123837087525,1.9653545010394333,1.5595223409395813,8.298768671009931,1.3836592872196924
18.0,Kentucky,453787.0,101.14022280783739,1.1800283010891504,2.931637204132633,23.06703992135422,8.246546058491061,7.591365061872452,3.5134954080004577,6.344407511517625,9.583036319744787,1.9917100795597245,4.253100698941433,1.8298306676500464,1.964876689438072,1.6458913990703148,6.875522515115322,1.4157521318757371
19.0,Louisiana,370744.0,112.10676632255263,1.18690231570702,3.046917814288144,29.188206880818754,6.862625290185135,13.709241773237656,4.803901952055911,5.733971380060873,8.600401585945033,1.6256083220353341,4.771907197701697,2.1019399149854747,1.9215434582555,1.7645878581681842,7.250983327976662,1.3172830159581825
20.0,Maine,174338.0,93.08347855964838,0.9238977923486293,3.1535019914354745,20.64837157670252,5.8007551298007956,7.369309934529278,2.4812719377446557,4.096902379844202,7.615361743216469,2.7761289058868805,5.247515404647428,1.580344039680507,2.2413517826410954,1.8060257429368427,6.102766790900436,1.3873000701854845
21.0,Maryland,467142.0,102.9205347806046,1.1254913166628369,3.739641960933908,20.475295688537585,6.455394571157133,9.173171646709722,3.6222875900185403,4.205796909634605,7.782454282380468,2.57634245020242,5.406001589100771,1.5377825391539712,2.0997996677555273,2.5887723590235847,7.110692309271964,1.463136541778765
22.0,Massachusetts,581734.0,89.67511760737432,0.9657117585366558,2.604844288529964,15.483315540817474,4.7178853784488295,6.161815793025806,2.497305201664504,3.5416729472407744,7.929700876216783,2.400687894256279,4.211999351917526,1.186151578350683,2.2098009102520306,2.119226230468582,6.935678815033055,1.3136338271979477
23.0,Michigan,1110395.0,104.6547241005447,1.0833256101778084,3.8943158471497004,22.59604023776887,6.709858583929017,11.289314031726912,4.382084525089671,3.893852117110183,7.480249658117563,3.134728792910105,6.106640369274817,1.6875917837989747,1.8889012978829804,1.8967781047898655,6.695725821731101,1.4284389579091992
24.0,Minnesota,518478.0,97.32296313685445,1.0611892475671936,3.7272649788133094,17.77787914346788,5.379559464885571,8.471329968848083,2.317805596407382,4.346717216715462,7.531654289643775,3.754856890524118,6.972415740262316,2.1661300631580604,1.9519303687144423,1.4206117285852622,7.350758199634148,1.394952551336207
25.0,Mississippi,318704.0,105.14799323101367,1.0757941409538898,3.2159270389424774,24.91747656067737,7.104171983665091,9.576285647935556,4.52711852483565,6.210503841369774,8.838600527887431,1.6959898403624911,4.6531821169162155,2.3796792600472765,1.9037068228577103,1.6094212464990094,8.15753119318533,1.1397579616239069
26.0,Missouri,606210.0,103.98130331557803,1.1242757188672192,3.2770780113779963,25.507533879314614,6.8149032901517534,11.077545281909332,3.8554225234739405,4.742548268788605,9.33139412720846,2.481238552998449,6.214888748342732,1.6203519567743103,2.191517649445598,1.8483850609282892,7.23087497147298,1.5134060581702937
27.0,Montana,113596.0,100.35914171280555,0.9496134112922554,4.916385668457796,20.373021627697533,5.192144778338897,9.942822723020777,2.9514257813108475,4.978787557011785,7.694733573229523,3.832077718639969,6.072179253149625,1.809194733710013,2.0146165205011615,1.2592553921068732,6.05563723681336,1.3724245398832076
28.0,Nebraska,212578.0,104.58661568400521,0.9253288232520652,4.5188865674190355,20.04572259071848,7.441762456342513,10.130157734981044,3.920341955312862,4.339032960465816,8.214603352632519,3.351918699373735,7.582199904859358,2.253458382920295,2.1171863945896443,1.8015664990037847,7.634282144951274,1.626964559399596
29.0,Nevada,127551.0,91.07209407214967,1.044874383753726,3.904873839674341,19.94314065782309,5.220406732756486,8.535283367782162,3.011815735604966,3.9490298929245804,8.125902973843345,2.495281969020431,3.666165518011505,1.3768711085830816,1.8660790275549026,1.7073025255977798,5.199877540920842,1.2301625474452187
30.0,New Hampshire,126186.0,85.27694182294756,0.963927324072043,2.5479963348850196,15.293598684021001,5.826949991004769,5.583116544651393,3.1312825043675496,3.584313746298937,8.022781490458675,2.7406908086297563,4.845438590489183,1.205879217709242,1.8908907788824854,2.3871654574606893,4.632555323420545,1.3815002548215105
31.0,New Jersey,850544.0,101.95761439502859,0.9164277984014035,1.9426565085211958,19.484781481371037,6.0161468351860306,8.505593512154759,2.9818666258927817,4.552291244907913,7.434467959174975,2.174706194296069,3.2220423023703773,1.5395536448852918,2.09582290537298,2.112903637239648,7.512541300031891,1.7584115180048228
32.0,New Mexico,148390.0,88.02815724700487,0.7652524815317219,3.170784796454671,15.658846102942576,3.837088231187572,7.080222425599698,1.7891197412361075,5.1091595129221705,9.419685057695782,2.3262495246185995,5.183149928152024,1.4857060353934781,1.3244199062679471,1.0005795798220936,6.855451309963604,0.8944912614750955
33.0,New York,1767046.0,94.97882699671044,0.9606837082970435,2.0493173038739476,17.627970743362063,5.552289215374415,7.230162030799026,3.0171312797450924,3.952959972371936,7.537684809643054,2.3663363630242062,3.676387423090917,1.4866834502147142,2.0866159808702163,2.15093980437175,7.21106250053921,1.6349267451514506
34.0,North Carolina,874854.0,97.88173555587409,1.1303756667159857,3.8398479790247984,21.650087856757896,6.119735652900745,8.293492966855627,3.8382265756083784,5.353041400652792,9.360281102153037,2.3440463599038734,5.152756875511826,1.5432486649734776,1.8214134414624505,1.6827868995101682,5.624761758440914,1.2478440333909782
35.0,North Dakota,91208.0,102.61524656798645,1.1435945026343142,3.801673796834908,22.21359990628695,6.818342534561502,10.768822461436896,3.394454608229647,4.78045531709354,7.49542904379257,3.669110266021355,6.753088445410595,1.8730421186574997,2.102948103312434,1.666564566165074,8.436186843603302,1.467580716995023
36.0,Ohio,1174311.0,103.44333308256205,1.1460321408871763,3.2451541737778378,21.848583272376633,6.781536146546418,9.485422994068688,3.911015811947496,4.571236377429803,8.365776534184091,2.8771397750222936,5.682064868291456,1.5309513629836984,2.143492638500936,2.082139808536458,6.8035308000390735,1.3867271289305656
37.0,Oklahoma,381744.0,103.46485466782161,1.0325334859927036,4.230923662732275,22.912081796120244,5.977415327864095,10.45150049367258,3.7648802799498498,5.388757967081211,9.910270415169501,2.0946247908864595,5.426875014353453,1.8699945068396044,1.9654173013764773,1.2557674658022977,7.912978633529934,1.0486619245921096
38.0,Oregon,289247.0,90.33524253452669,0.8541459914732156,5.813203139863649,12.948158596380846,5.028786306038199,5.1820014473296485,3.105048503875758,4.174457965140074,7.597115399270865,3.1848116158513204,5.30705037401075,2.091830640678477,1.8578734607393264,1.736932251915583,6.870609475026736,1.3810835157271408
39.0,Pennsylvania,1304174.0,105.31921902290219,1.053124861924647,3.059336958567894,22.172555111397724,6.686763540808187,8.413774515033682,3.3585780942533328,4.8630060343994606,8.054187462646247,2.455754216030472,5.285443700973817,1.5116724276955291,2.1968342282408897,2.107035842002321,6.9558432883221615,1.5988337277367202
41.0,Rhode Island,88816.0,88.22919716803858,1.0074372537892613,2.404830003390465,13.961622392930668,4.608204793524961,5.343853429650067,2.660483659258385,4.517881545357913,7.488878807773481,2.3549846754620214,3.955851277179269,1.480621772204612,2.38555555782884,1.8288024224545656,5.7895059660034125,1.3111604950135762
42.0,South Carolina,444871.0,106.19658515030764,1.0948001211416267,3.7349184455709,23.96375629197705,6.893257150701819,9.03395967172661,3.9244879865550475,5.686948009810718,9.183444981410688,2.235987712933516,5.4606923343490505,2.0245321961088862,1.8381571829511845,1.6399356158970173,7.369039616286282,1.1942555877365189
43.0,South Dakota,104785.0,105.8355997597813,1.063706542021484,4.578779071854908,19.2734587872609,6.954559584893997,8.595177343230016,3.594295051259174,5.221625618674953,7.2087437477133385,3.754396711515675,7.943795726313266,2.5381114034507015,1.928031373188272,1.1553537702745782,7.768318546831568,1.2108189620831702
44.0,Tennessee,625579.0,98.40280907414892,1.117126732245041,3.1512162070664753,23.150620956405334,7.4808771783895,8.6472935045826,3.4980599537726413,5.103454370238503,9.82494816290263,2.009914855648447,4.105262624360509,1.6595644512882308,1.8352843029946013,1.7439046218673053,6.347733456621716,1.160653287568802
