State #,State label,Medicare Enrollees (2005),"All Surgical Discharges per 1,000 Medicare Enrollees (2005)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2005)","Back Surgery per 1,000 Medicare Enrollees (2005)","Coronary Angiography per 1,000 Medicare Enrollees (2005)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2005)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2005)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2005)","Cholecystectomy per 1,000 Medicare Enrollees (2005)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2005)","Hip Replacement per 1,000 Medicare Enrollees (2005)","Knee Replacement per 1,000 Medicare Enrollees (2005)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2005)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2005)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2005)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2005)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2005)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2005)"
1.0,Alabama,510917.0,121.384405499573,1.29454113024648,5.76852009354948,31.6085412944989,6.17520936147933,15.1064559618969,3.06711652396698,5.26518835893567,8.84811433229942,2.59541384048662,8.2527355374022,1.5353516485969,1.63059412156672,1.62519300829478,5.72221173287019,1.57359287999877,1.32976903479428
2.0,Alaska,41035.0,87.6044009800206,0.631659087888088,3.27278879612532,12.1826996305878,3.27786696418955,7.70163164951533,1.76625148124243,3.80703467218588,6.80634652104255,3.4642432251371,9.00916172458166,-1.2574679252216,2.21185676011598,,2.43515026613945,1.51994024294552,1.68045153453178
3.0,Arizona,460111.0,106.736597455581,0.978373010640475,4.34341106210461,23.0207190527967,4.46514106299591,12.9728043212003,2.20627604660373,4.32838529108069,7.35436390261609,3.49045074606893,8.19086398499983,1.19166946091238,1.474013245843,1.00465896324545,4.52452098464073,1.7639881536303,1.37843760946205
4.0,Arkansas,363385.0,111.828738670581,1.03750191089258,4.34871119356389,26.9024889170299,6.16270073379799,14.568874988045,3.77089990718966,4.91132835111521,8.12675496045884,2.68387975652021,8.97560165776486,1.20813633743918,1.68468218196333,1.17712949049459,5.45987726733686,1.55722461644306,1.17451179168636
5.0,California,2176531.0,88.7529300948727,0.639298124302381,3.77397039256438,16.9697842503165,3.18023989269075,9.14855283139805,1.76888010949345,3.53364193186859,6.42536060466627,3.12970606189416,6.96127563582575,0.979515174558607,1.37682263581352,1.00958347072846,4.21884358132432,1.40300085543889,1.30005779228136
6.0,Colorado,323855.0,98.6137565540979,0.859651303893874,6.13210210845554,15.9476263652647,2.54633587055071,9.00168607144524,1.73401785155817,4.19705327176159,7.76811340591693,4.4288414035521,10.2886779098921,0.927064856914185,1.55288572077868,0.808752302516089,3.73771826768361,1.52476512356723,1.14652523931765
7.0,Connecticut,419418.0,92.049681716715,0.963205743507274,3.2120974673573,15.9111198642382,4.21460023675273,7.83298696057029,2.16979099322864,3.07479882703225,6.23963659257737,3.66565267100044,6.57005855618714,1.14222229153036,1.60973252604129,1.56298724503239,4.62959200009343,0.818470975722352,1.78550246241299
8.0,Delaware,104921.0,104.233193112321,1.47930239011077,3.55122954854093,23.081581560223,4.62158204131983,12.0747409406494,3.01628369668855,3.7817075053115,6.77120766935931,3.66354603955584,9.3628310152788,0.803666362789548,1.96380881220894,1.28254159290166,2.83659111668379,0.968066786617449,1.75977501234632
9.0,District of Columbia,57378.0,92.8159677557051,0.60934988668554,4.29640490754561,14.8581235148078,3.355656418751,8.15394840755536,1.36320053904116,2.48065283505448,6.23246443907566,3.58390224537459,7.76404294544257,1.39936373516204,1.5153278630023,1.26662396331632,4.78925835700767,0.997986999778874,0.766635968171461
10.0,Florida,2042908.0,108.256338565263,1.08808977350539,4.70061360936213,24.0697059710222,4.73808806432552,12.7290414887007,3.19250396827561,4.29001035252101,7.25086103639535,3.44013896441358,7.90760915998437,1.01258113098497,1.60832019229043,1.25509836861811,3.68821131112492,1.22031328842882,1.49361591638291
