State #,State label,Medicare Enrollees (2000),"All Surgical Discharges per 1,000 Medicare Enrollees (2000)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2000)","Back Surgery per 1,000 Medicare Enrollees (2000)","Coronary Angiography per 1,000 Medicare Enrollees (2000)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2000)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2000)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2000)","Cholecystectomy per 1,000 Medicare Enrollees (2000)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2000)","Hip Replacement per 1,000 Medicare Enrollees (2000)","Knee Replacement per 1,000 Medicare Enrollees (2000)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2000)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2000)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2000)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2000)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2000)"
1.0,Alabama,496642.0,121.30468101482396,1.0767737760598768,4.944175558560735,33.4655977031017,7.942699408228958,13.781243656592077,4.488527562798953,6.687238609065275,9.490532029110895,2.16804885630201,5.306594799511546,2.31753604235851,1.9037214108397869,2.1099227455232983,7.570064076002519,1.274332369111903
2.0,Alaska,33797.0,85.60175189094925,0.7749462643477378,2.9178929501168844,13.259617860223162,4.2109567748887775,5.45657648499166,2.793297595170305,4.212670168462876,7.341730821667703,2.987305594796643,5.630895282941405,1.4750821648919268,2.3747319223484054,0.6730358550686257,4.037797788202343,1.2305106011197837
3.0,Arizona,356835.0,102.85355422458358,0.8602020983705521,4.127488286054121,22.125143549378553,5.341705162517809,10.979890366140335,2.7805438645687093,5.755558362110901,7.982665080811687,2.9398866172290123,5.818276618972478,1.9848720557920891,1.7885495694925457,1.6467616901076556,6.4753250310236865,1.3717236521484761
4.0,Arkansas,338018.0,103.35073518937097,1.164694309335618,3.5309922094251633,25.79034771897412,7.66329035149753,9.373873207662571,3.780573136658344,5.901959738570048,8.952638000149594,2.1011803714117057,5.117666180425261,1.6818328858903102,1.8118007075317275,1.5342259077382077,7.571594527757223,1.3481181761497647
5.0,California,1792901.0,92.72094890092866,0.652249276740286,3.408792419669952,19.051691801330374,5.233348767423126,8.475333143592811,2.6400160876024747,4.150337416571076,7.149370650956623,2.5776803231606933,4.4050451475270185,1.3479013718842414,1.6227436132720179,1.5536606880244617,6.602155793213008,1.4376232360389303
6.0,Colorado,255099.0,92.93197249124542,0.8127874055122069,4.4375204666293495,16.52512630377032,4.0620554769663775,7.753234706427492,1.9345071745520546,5.123277676987057,8.466937118099215,3.5302522445415745,5.886858058322788,1.5105009763359318,1.7277657673819402,1.0948487882299316,4.752891585656502,1.2097149669888931
7.0,Connecticut,346650.0,89.72711396581636,0.9948067014930821,2.875435445104227,16.742200203957953,5.262991806088442,7.712385245671296,2.2777205841166017,3.5089410049765712,7.161361819516538,2.799154186654186,4.150116784774257,1.1776050808009935,1.9193035824574658,1.8663026642728857,4.945264098806972,1.6319001042151937
8.0,Delaware,91680.0,100.30571937967402,1.3544520446413717,3.0697305220903366,22.371007660141437,6.51160303568357,10.13190238481086,3.9096368949472406,3.9422796544076903,8.112983513001252,3.154700665986411,5.301755448478718,1.3612298055684997,2.2080443551085382,1.8581167798307912,4.730610979268807,1.6238571583643975
9.0,District of Columbia,55094.0,97.75195040824458,0.7129324898814761,4.131232539974866,16.737039576368712,5.58242744933468,6.8759369397254835,1.5479371892201024,3.966646855277601,6.9860678013507105,2.6498771784921424,4.613806087341694,1.4220820667364442,2.136358866161353,1.780318299424304,6.609885558016371,1.426655459784114
10.0,Florida,1759076.0,107.51458687137007,1.0416357535178673,4.197853988649551,25.454249482711788,6.7762771781282565,11.224089725944715,3.9570930579880486,4.716341701853006,8.014548176503016,2.831771200775448,5.459457822522594,1.3583845845307676,2.0264121138116913,1.7178110096546064,5.812678232248188,1.589989505195567
11.0,Georgia,681777.0,103.65886581724837,0.9993494371785903,3.7274372325782403,23.473991902801316,6.5317662286299285,10.703048803025686,3.7847957782706407,5.39480302275893,9.369119360649584,2.2074711098730764,5.232032671473954,1.5313792516443228,1.6913968139783562,1.857585371668911,6.341755613030185,1.211223323623187
12.0,Hawaii,127597.0,45.964923230047376,0.46849288718819304,1.5255820034295315,7.789013255310494,2.7796340017308228,3.5397492105688446,0.9459561342468786,2.776916222276295,3.1826888342173527,0.630196176270964,1.9324809734773105,0.8548905177140449,1.1525274017035914,0.8753509071997634,3.025460870781514,0.7440187963250324
13.0,Idaho,137472.0,104.29594231702687,0.9000558094655325,7.140634788410946,19.59392940428491,5.45846120719586,8.166635063628847,2.3334710712578994,5.022342178549374,7.467546989664614,4.134364438170968,7.894268679962525,1.9217775450291914,1.626338972930785,1.1415016169745296,7.2355006053458935,1.3956865840649901
14.0,Illinois,1240804.0,105.16057110905189,0.9586834706389143,3.1284887026187516,25.9692670153056,7.016655718332054,10.365367959920164,3.0580851147799155,4.9510709905487404,7.7059837367207065,2.978280677111382,5.712178523463074,1.547369356126168,2.145914361694252,1.5773733015143068,7.342886927578132,1.3955356048465675
15.0,Indiana,710228.0,95.96507436964256,1.1417809019210743,3.233381620019811,20.61404158170876,6.065798578780518,9.7924372043533,3.552822002879753,4.204031793075946,8.169625862041224,2.8944430702151744,5.832656897220391,1.3551270273001619,2.2016925265776384,1.703321978609913,5.95739537252438,1.3477243537013939
16.0,Iowa,419079.0,105.41609852378178,1.0988949850085834,4.182321669447911,23.130638458930772,6.084306991431688,10.535379425774137,3.121353442858374,4.785467774608363,7.8724023715912965,4.075116656520752,8.712104964114976,1.9493720903991723,2.3207568566103323,1.601249569133155,6.4799718799499635,1.434802965493209
17.0,Kansas,317155.0,108.95810499564335,0.903778012411925,3.960483468174733,25.25781908909241,6.751078891340578,10.984548869304634,4.522599891948517,5.178815936268036,8.83775185696475,3.3670058693460168,8.088395189046944,1.841120104707971,2.022795924622076,1.265881559105946,8.502960436079222,1.335744391230505
18.0,Kentucky,456031.0,103.46757126814138,1.0255098587438984,3.171521314982297,24.839953115176883,8.117785919948961,8.570664029676127,3.5843464148002875,6.016174515933269,9.057644461705184,2.1976612264393562,4.497444323438545,1.7181684584528805,2.0713433027648334,1.6522062383200125,6.2505138299785425,1.3512993963814786
19.0,Louisiana,383699.0,115.82880300752146,1.0674718793173839,3.5609815370974243,30.701829850989466,7.222433300001459,14.64619209781474,4.736102006129596,6.065582403875604,8.778799998869719,1.76430469090264,5.057818292267011,1.8768825854432958,1.8537541131057056,1.6363274628940419,6.550736509127512,1.402557304574976
20.0,Maine,175475.0,93.85452910911023,0.8657047996252716,3.118314875540929,21.716023333469224,6.139237979125356,8.038109826133704,2.5764333317423875,4.03917840185794,7.758202454395833,3.241825321906049,5.380162606751068,1.5743184986813903,1.9304667932268078,1.717397153985708,5.271389190378522,1.4146255078174197
