HRR #,HRR label,Medicare Enrollees (2002),"All Surgical Discharges per 1,000 Medicare Enrollees (2002)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2002)","Back Surgery per 1,000 Medicare Enrollees (2002)","Coronary Angiography per 1,000 Medicare Enrollees (2002)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2002)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2002)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2002)","Cholecystectomy per 1,000 Medicare Enrollees (2002)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2002)","Hip Replacement per 1,000 Medicare Enrollees (2002)","Knee Replacement per 1,000 Medicare Enrollees (2002)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2002)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2002)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2002)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2002)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2002)"
1.0,AL-Birmingham,248291.0,129.16607306890052,1.1758699457626787,5.396132613257454,39.3035230811297,7.558445829159666,16.323951007369562,4.157716797062,6.491154419150406,9.332177843679599,2.2441272686111056,6.681363139797192,1.9752610183604988,1.5674105346965628,1.9953955044486218,8.812912199070485,1.3109337142064197
2.0,AL-Dothan,47735.0,113.54216091170535,1.2765355466863997,5.842900520502534,25.595657249822956,6.239449783127682,9.63762275762877,4.422271293923284,5.522909635779005,8.145889573296358,2.2123409286104905,7.291959705574773,1.9271742393441023,1.530191592227806,0.4660715795002724,7.042528192049642,1.2975235865347858
5.0,AL-Huntsville,63830.0,117.38694897949593,1.441345986596903,5.715002367546283,28.91719853778512,5.390421889536309,11.572170545669264,4.147369552301755,7.040161501811509,8.709923674187934,2.4239900271692036,6.231092830501671,1.3573004527500674,2.0888385357927253,1.8756680173031837,5.062557990828831,1.0147412095526485
6.0,AL-Mobile,80027.0,122.34134352553842,1.5584864259533397,4.781726086100301,33.09125923934696,9.874383027044786,13.46924090756697,3.508705145752315,5.774729894869531,8.29832929415575,2.647710666514387,6.577753836284038,1.9028011078540064,1.8344654969801264,2.5609709984404856,5.7298130203894315,1.9387470308944736
7.0,AL-Montgomery,50117.0,114.52365363794824,2.024018424072243,7.755372347368016,24.73772840833189,7.374214557924899,12.559007484037396,4.166235239195792,5.086499283924697,9.27779873910788,1.7699963116400341,6.837015302737186,1.6291843596944997,1.9067505753959928,1.8262804762223457,4.8568638446539065,1.4402602998801095
9.0,AL-Tuscaloosa,28290.0,130.8476222322339,1.762481876824217,4.226641033239109,37.33786600105358,6.176437993460665,19.316649280394884,2.8401336102829537,7.135569268483362,9.584099467455236,2.143855111904747,5.882338339112857,-2.652422226625052,1.3064236314336355,2.367195916282398,7.504429040749598,1.0255688095798703
10.0,AK-Anchorage,36511.0,87.96618998752278,0.7241900295477363,2.455911195784443,14.72322395577593,4.4713962678873065,5.983460165014916,2.1856576200031905,4.0437009528028485,6.780893602365635,3.6490231228035253,6.479208198055409,1.5360543006003688,2.138351303775027,0.6778636086095675,3.447562331002213,1.3815563278661864
11.0,AZ-Mesa,57748.0,106.87824763351648,1.4835515177663225,4.348242020779925,21.879806143409738,6.3173136311338025,11.390285799309478,2.8411014909391836,4.13483085357218,7.869324119078102,3.6604957649207175,7.124671825947442,1.5239260638216283,1.701032428367901,1.0297471556356423,5.0819106005430825,1.4481584808361965
12.0,AZ-Phoenix,203108.0,107.52824504733776,1.1927434966172834,4.177899210191355,22.754987962148935,4.687791356029015,13.420128078143087,2.8644285122315454,5.688855445264415,7.874485758415062,3.0759798379025436,6.019510824553199,1.6512517013379187,1.6279517619384167,1.5121738445780308,5.976201457387763,1.1585893379126446
14.0,AZ-Sun City,43547.0,107.79107656256572,1.1485523735793361,4.955765586373016,28.755475886858473,4.690151352654891,16.344011686046716,3.114583019983929,4.425253366471746,7.120461945560205,2.977458016730099,6.592013731025249,1.9575545847610198,1.64637676556497,1.2653429972828505,5.594974762165225,1.655744202418267
