State #,State label,Medicare Enrollees (2004),"All Surgical Discharges per 1,000 Medicare Enrollees (2004)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2004)","Back Surgery per 1,000 Medicare Enrollees (2004)","Coronary Angiography per 1,000 Medicare Enrollees (2004)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2004)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2004)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2004)","Cholecystectomy per 1,000 Medicare Enrollees (2004)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2004)","Hip Replacement per 1,000 Medicare Enrollees (2004)","Knee Replacement per 1,000 Medicare Enrollees (2004)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2004)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2004)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2004)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2004)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2004)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2004)"
1.0,Alabama,516114.0,122.890288784949,1.20431702895364,5.76885235518147,35.0947997489561,6.80111949322897,15.7945061389841,3.53801632409507,5.60969976750111,9.0419574025237,2.57166695020389,7.9210172794121,1.54722174692386,1.64793742133964,1.61010232454778,6.28897805805953,1.55503839774557,1.45209730345835
2.0,Alaska,39456.0,88.0646411239392,0.76908621335558,3.07319617053558,13.727952010982,4.21105326135152,8.05007506557685,2.45895288320688,3.61643195517394,6.33639895162923,4.177761809495,6.97717521055199,-1.20314529950068,1.63932449371357,0.547605028410457,3.14584882474951,1.80733946992797,1.45250292956772
3.0,Arizona,448952.0,107.594657351646,1.16005716024054,4.4296951646286296,24.4265577928325,4.65219188455266,13.584039491511,2.51450480305773,4.65493285107455,7.37449185911238,3.5450875551799,8.08099500557594,1.38399067022858,1.52761825945908,1.16958484261309,5.57621064603317,1.82082673666894,1.27818566709493
4.0,Arkansas,359335.0,112.255398014413,1.01621377920602,4.70366226971963,28.997468414096,6.18927379176392,14.6625776582609,3.74760984011262,5.32464029259918,8.64571118867535,2.84905290169942,7.55993087808127,1.15600579815435,1.72785229971266,1.2931709470829,5.28235888647764,1.45769695565979,1.17450188778014
5.0,California,2146409.0,89.7566119648134,0.70568465467641,3.77729055388438,18.0323164240726,3.6202519849982,9.30462266683374,2.06902817459629,3.69595773037785,6.58706262979677,3.12058706704342,6.41280047974574,0.962316460382091,1.42112804657965,1.09005878761882,4.72207509476553,1.63675104913833,1.27727262909838
6.0,Colorado,315088.0,97.0608096418528,0.86554300405704,5.75908231344581,16.961764269448,2.9318670144262,9.51210418380493,2.03533259333702,4.34170505796489,7.86103550880537,4.35080654807331,8.84650012779961,1.06483144438148,1.67722416117773,0.942313525200851,4.11104187671479,1.56090275394827,1.16178221341243
7.0,Connecticut,420591.0,92.6030058922863,1.05713244983899,3.27891132541808,17.0240116572464,4.6889627803437,8.29655520451389,2.45696540982111,3.18024100230432,6.29631260152774,3.62043176293672,6.29826480232683,1.04508715743581,1.81737772166227,1.57073935052418,4.72711581597184,0.813315730794218,1.69131007759737
8.0,Delaware,102715.0,104.648407316418,1.34977492975263,3.07429308081879,26.2890754137443,5.21678146556888,13.2544756632019,3.03834360784796,3.43634463410968,6.78754411339184,3.6228309824525,8.41420381971548,0.646874915616241,1.77717623311121,1.45545788778919,3.43358634735384,1.03674366816331,1.8035752381117
9.0,District of Columbia,58387.0,93.429742871229,0.526712191010764,4.11753437460788,15.3787623441794,2.97620315796441,8.45073265673211,1.16553959928759,2.83176614198216,6.4953349704061,3.88117270861768,6.64084392532332,1.26409958531768,1.59872833172134,1.59037032923012,5.21002988979784,1.15361674269657,1.03295991164503
10.0,Florida,2052178.0,108.254486090265,1.06598979169104,4.55336480971841,25.4874891527863,5.08472179548171,13.2798787716651,3.44555061095692,4.26390483090669,7.51630710421814,3.47193162906735,7.36106621773974,0.987382374598773,1.70190993870802,1.33578161904015,3.94288798962446,1.16950736507676,1.60273592034108
11.0,Georgia,770041.0,102.253513129774,0.967044461202826,4.2880258410288,23.9435390538425,5.02119283739583,13.2132997046055,3.01172470665205,4.41160255926739,8.69649879170175,2.63294575332369,7.2227728364394,1.016549211963,1.63952524074056,1.36699809792831,4.07060189523957,0.799753259873383,1.09995677391471
12.0,Hawaii,136522.0,45.1984889132848,0.404531482765046,1.66029782220942,7.79360306831218,2.21149375638826,3.74892851667828,0.510410833424755,2.66559146399322,3.28113966372008,1.07881383226247,2.51798497540915,0.484169636175749,1.04642665876659,0.688200870590843,2.54750604437412,0.657728391622862,0.674740610848002
13.0,Idaho,143639.0,100.785418922675,0.605791903281869,7.25579466229099,16.3597577054058,3.78765489978566,10.0058801643809,1.88344193225081,4.17973974001616,7.1339163022497,5.00399274900803,10.5133454821286,1.25523782856424,1.47651973223119,0.72867175182963,5.75983942593017,1.5250073534495,1.30067808117259
14.0,Illinois,1340946.0,108.688230095386,1.11774877793275,3.3951376877104,27.0931047984417,5.3224364128206,13.3227680740453,2.786723176569,4.45705564393522,7.19534993080105,3.79454851222225,8.47059695186472,1.20195113226581,1.91498110785403,1.22261117716843,5.69438877234367,1.25015520366913,1.37464112890392
15.0,Indiana,740722.0,98.6244422299825,1.1305278724197,3.53513863586142,21.023716320756,5.05708035961473,11.5174649281968,3.18649499455208,4.07620290787901,7.61387855919752,3.52649498862919,8.28317958247433,0.863468863535505,1.87318794225199,1.44483202484728,4.65828795500795,1.36060381226776,1.31045589189897
16.0,Iowa,415072.0,106.475537105523,0.963507709705973,4.87566758005293,22.5851544771387,4.58616192922524,13.0307755602995,3.13200879960293,3.97844379687675,7.48260371967057,4.51782670357693,11.3924077793474,1.48966445293148,1.97695863039745,1.2659020333528,5.13568849160724,1.31947544844495,1.25315166401113
17.0,Kansas,330886.0,112.599575942937,1.15704478167369,5.75830792827876,27.1105171458747,5.9650561417332,13.7031878590391,3.78657345497428,4.36416603266423,8.00293097852533,3.79989370088742,10.3209000229233,1.25020902303627,1.67015125782009,1.35458915136534,5.94596199072273,2.06253971962149,1.49629745661216
18.0,Kentucky,483796.0,104.893313863539,1.01656966401377,3.40575403934183,26.2116385652198,6.5944353881399,12.8053587585116,3.26943829248168,5.01121316370222,8.64091974869726,2.75264676003557,6.54437553267749,1.20234494734453,1.87289751038167,1.23444205735677,4.9377602524999,0.918680555159253,1.3160610648883
19.0,Louisiana,425197.0,115.192084929746,1.10113291547784,4.0276029964672,30.3487582078102,5.92882085231855,17.0503062198304,4.06393436699888,5.26109236528563,8.29987697114298,2.17217145938307,7.35696304819227,1.37603396107883,1.72061541897898,1.2956969547425,4.09227098612367,1.47500085739109,1.41955209580584
20.0,Maine,183546.0,89.4771511339936,0.921903285858769,3.59472651011325,18.7025105387456,4.64865885589989,8.58601688786721,2.29630254856726,3.42161530171983,6.90212085601606,3.36545684729491,7.12954972603102,1.01800939436161,1.82088256532456,1.38350865249326,4.41403147043027,1.7547197746247,1.45220415813924
21.0,Maryland,573023.0,104.258838257879,1.12954638976731,4.7242543808136,22.59367251365,4.71759702877166,12.7154793467541,2.88817485921139,3.72311119045549,6.84753660991092,3.57396703528516,8.69270390227451,1.04613364713136,1.84011100972328,1.60675770665622,4.58466827169211,0.654208470122433,1.2140997334994
