HRR #,HRR label,Medicare Enrollees (2000),"All Surgical Discharges per 1,000 Medicare Enrollees (2000)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2000)","Back Surgery per 1,000 Medicare Enrollees (2000)","Coronary Angiography per 1,000 Medicare Enrollees (2000)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2000)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2000)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2000)","Cholecystectomy per 1,000 Medicare Enrollees (2000)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2000)","Hip Replacement per 1,000 Medicare Enrollees (2000)","Knee Replacement per 1,000 Medicare Enrollees (2000)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2000)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2000)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2000)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2000)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2000)"
1.0,AL-Birmingham,239114.0,125.68412286296932,1.0213304152703193,4.820074738298458,36.26767449347594,7.844577898509562,14.83695363281913,4.561315656892362,6.80002460152238,9.668963626965336,2.0675372439564774,5.291827962531018,2.2341842315864,1.956544733089119,2.052794200172153,9.201869248705144,1.180660588335606
2.0,AL-Dothan,46998.0,108.6526623068914,1.0504519622096806,4.804520253137298,26.925850556609504,6.462641271440755,9.58678148046655,4.586462327611284,5.21514568239292,8.01091988404437,2.240580308435253,6.710462044186266,1.8741753566843795,1.4510601352147683,0.76054773245063,6.945129135985834,1.2098066502261628
5.0,AL-Huntsville,61830.0,118.69720654048896,1.1219649927984756,6.071686757537913,32.14428477364429,6.613304402215227,12.643679701673316,4.979622905600692,7.1474031030336285,9.02302858213543,2.1033023458228404,5.387871072306166,2.8356783326572095,2.148344982486395,2.649444391140418,5.7695866389704165,1.0988202405333376
6.0,AL-Mobile,75290.0,124.11207705661815,1.1982938913882548,3.4396580968317862,33.666120556226694,11.853741455867521,12.635457728745061,4.758056215575136,6.37429972421957,9.505608045436219,2.449496633066141,5.473619769301259,1.7974369527160252,2.074276141413097,3.155576040367625,6.621853363964364,2.1093679664977936
7.0,AL-Montgomery,49902.0,109.10958276591572,1.265916682394797,7.308109096342427,24.632239024946628,7.316254157644752,12.12621215029222,4.257325815387316,5.2383693005868155,9.059899309056739,2.5515465416739684,4.249816351049462,2.648530967377224,1.5752214101762783,1.8333291833701624,4.741986710475319,1.267470455051751
9.0,AL-Tuscaloosa,28800.0,125.83267166803344,0.871948088611695,4.417127272457733,40.15956157447618,5.349328450520722,19.902184053970984,3.3832838293938776,8.417149239513284,10.133392588968993,1.9849919635079198,5.042465708700927,2.6302884266678155,1.6168506447050444,1.5498101024912727,7.855726609242941,1.0204151651969573
10.0,AK-Anchorage,33797.0,85.60175189094923,0.7749462643477378,2.9178929501168844,13.25961786022316,4.2109567748887775,5.456576484991661,2.793297595170305,4.212670168462874,7.341730821667704,2.987305594796643,5.630895282941405,1.4750821648919268,2.3747319223484054,0.6730358550686255,4.037797788202342,1.230510601119784
11.0,AZ-Mesa,49942.0,102.27095853474188,0.6091475340049607,4.554212335771071,21.121158546161137,6.551699993311626,9.236901925650816,2.2591308552532565,5.272948284284021,7.398111361954803,2.7903069505430325,6.745564043859449,1.338293994922689,1.6782496009205756,1.6100644043040133,6.381538197114567,1.4844651567279334
12.0,AZ-Phoenix,184412.0,105.37613660102464,0.9407206652623864,3.7725612475867516,21.779680887600687,5.117497079731828,11.308541641194921,2.851780244495616,6.191465263925696,8.354937325756435,2.7603586048638107,5.622609867470925,1.9757371341138965,1.714712971213526,1.7334853881711485,6.897579453184223,1.4112559539108798
14.0,AZ-Sun City,41338.0,108.83044015109401,0.8093476393902423,4.8994380827020185,29.475264468759807,5.620259756332109,16.529222522221612,3.006939294984818,5.027501483332579,7.023510114624487,4.012798926555268,6.155884034380422,2.8768686188013493,2.1266775935275173,1.5125792291025932,6.139253098039681,1.2393151055000973
15.0,AZ-Tucson,71349.0,92.35312541933374,0.8099329019985428,4.501713254094096,19.989957926158233,4.913550466371808,8.486734152863098,2.4556553081560617,5.014105166357361,8.15672457853578,3.1108736454397174,5.704811583162774,1.9477132561468877,1.8216533797316183,1.4360793646687016,5.417956671842626,1.3263029686068568
16.0,AR-Fort Smith,40338.0,95.08335693260074,1.0568941930290439,3.3704339857185937,24.783125774973943,5.270804104349376,8.20580808295584,2.445827008693933,5.2437192424617445,9.27676816556862,1.5963435292627428,4.247702975441337,1.441259817712376,1.7786429165113087,1.343680796156495,8.284238657142831,0.9430451683949341
18.0,AR-Jonesboro,30564.0,100.50391347750988,1.102362116500911,2.9438643136629272,26.889153956294766,6.916314694349341,11.275157635976448,4.7580156088989165,5.652504843270847,9.158267373600088,1.9963510714175605,5.391988154683486,1.1947996405277035,1.9984740343984218,1.650030415649506,5.749066937264704,1.0915713397455133
19.0,AR-Little Rock,184425.0,105.68953276847262,1.186093710573831,3.840109359725382,25.126279798247758,8.43167036989448,8.891017724515919,3.917868776889802,6.0643560555435005,9.142588881980664,2.1758133429549744,5.400745688298394,1.6035554930371139,1.6963886795636605,1.6754965077878565,7.390916571168084,1.4681918765695454
