State #,State label,Medicare Enrollees (2011),"All Surgical Discharges per 1,000 Medicare Enrollees (2011)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2011)","Back Surgery per 1,000 Medicare Enrollees (2011)","Coronary Angiography per 1,000 Medicare Enrollees (2011)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2011)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2011)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2011)","Cholecystectomy per 1,000 Medicare Enrollees (2011)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2011)","Hip Replacement per 1,000 Medicare Enrollees (2011)","Knee Replacement per 1,000 Medicare Enrollees (2011)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2011)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2011)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2011)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2011)","Radical Prostatectomy per 1,000 Male Medicare Enrollees (2011)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2011)"
1.0,Alabama,501422.0,94.464999999851,1.09999999999127,5.97199999995064,19.0479999999516,3.74699999997392,8.13399999996182,2.40699999997742,4.00299999996787,8.26699999999255,3.14899999997579,8.82299999997485,0.923999999999069,0.740999999994528,1.00599999999395,2.44099999999162,1.69199999999546,1.31999999999243
2.0,Alaska,54928.0,78.7159999990836,0.794999999998254,5.16499999997905,10.0759999998845,2.35499999998137,5.3399999999674,1.54399999999441,2.8059999999823,5.92199999996228,4.29999999998836,7.59899999998743,-0.980999999999767,0.79599999999482,0.337999999999738,1.74599999999919,1.12299999999232,1.52799999999115
3.0,Arizona,501103.0,91.7909999992698,0.872999999999593,5.04799999995157,14.7199999999721,2.86499999999069,7.06199999997625,1.72299999999814,3.57399999999325,6.74799999996321,4.00499999994645,9.44399999990128,0.791999999994005,0.678999999996449,0.692999999999302,1.92799999999988,1.50999999999476,1.45199999999022
4.0,Arkansas,345431.0,95.3359999991953,0.943999999995867,5.34999999997672,21.3849999997765,4.33399999997346,11.6189999999478,2.54099999999744,3.62599999998929,7.69499999994878,3.09999999997672,8.60799999989104,0.883999999998196,0.968999999997322,0.757999999994354,2.25499999997555,2.10599999999977,1.41199999999662
5.0,California,2378472.0,76.1109999995679,0.520999999993364,4.28999999997905,11.2519999999786,2.0789999999979,5.60399999999208,1.27799999999115,3.00299999999697,5.6129999999539,3.33699999999953,6.94099999999162,0.702999999994063,0.600999999995111,0.620999999999185,2.34399999998277,1.51499999999942,1.31599999999162
6.0,Colorado,364896.0,81.8129999991506,0.692999999999302,7.00399999995716,9.09699999995064,1.74099999999453,4.72899999999208,1.08299999999872,3.08799999998882,6.60099999996601,5.21299999998882,10.5629999999655,0.435999999997875,0.752999999996973,0.438999999998487,0.807999999997264,1.51399999999558,1.0399999999936
7.0,Connecticut,381699.0,79.7479999996722,0.860999999997148,3.58199999999488,11.2539999999572,2.37299999999232,5.66699999995762,1.51999999998952,2.41699999998673,5.85399999999208,4.38299999997253,7.39599999994971,0.870999999999185,0.589999999996508,0.811999999998079,2.27799999999115,1.39499999998952,1.66299999998591
8.0,Delaware,120033.0,82.6779999993742,1.08499999999185,4.5,14.2179999999935,3.24099999997998,6.48399999999674,1.96099999999569,2.62399999998161,5.55699999997159,3.94399999998859,8.89699999999721,0.429999999996653,0.811999999998079,0.942999999999302,1.00099999998929,0.668999999994412,1.69399999998859
9.0,District of Columbia,59209.0,73.796999999322,0.452999999997701,3.46299999998882,10.9149999999208,2.18999999997322,4.33099999994738,0.513999999995576,2.16899999999441,5.32599999994272,3.97899999999208,7.24099999997998,0.82199999999284,0.648999999997613,0.619999999995343,2.22899999999208,1.74599999999919,1.1649999999936
10.0,Florida,1952172.0,92.6659999992698,0.969999999993888,5.6589999999851,15.936999999918,2.90399999998044,7.17299999995157,2.04899999999907,3.43999999997322,6.72199999995064,4.11599999997998,8.22999999998137,0.584999999999127,0.725999999995111,0.770999999993364,1.7439999999915,1.44699999998556,1.53399999999965
11.0,Georgia,749289.0,84.6339999996126,0.975999999995111,5.46199999999953,15.5989999999292,3.14299999998184,6.95199999999022,2.04599999997299,3.09599999999045,7.96399999997811,3.37999999997555,8.35599999991246,0.476999999998952,0.761999999995169,0.764999999999418,1.34599999999045,1.1299999999901,1.28499999998894
12.0,Hawaii,114375.0,45.3859999999404,0.334999999999127,1.71499999999651,6.53299999999581,1.53599999999278,3.08899999997811,0.514999999999418,2.58599999998114,3.29299999997602,1.69899999999325,3.82499999998254,0.377999999996973,0.471999999997934,0.47099999999773,1.56699999999546,1.00999999999476,0.72899999999936
13.0,Idaho,135959.0,81.1189999999478,0.78799999999319,6.43699999997625,9.16499999992084,2.06399999998393,4.73199999995995,1.27799999999115,2.94199999998091,6.07699999999022,5.19699999998556,12.2449999999953,0.573999999993248,0.783999999999651,0.647999999993772,0.547999999995227,2.05299999998533,1.32999999998719
14.0,Illinois,1392590.0,90.0989999994636,0.928999999996449,3.98599999997532,16.2869999997783,2.92099999997299,7.7149999999674,1.71099999999569,3.21499999999651,6.19199999998091,4.21199999999953,9.30099999997765,0.865999999994528,0.886999999995169,0.731999999996333,2.13299999997253,1.37599999998929,1.46299999998882
15.0,Indiana,672040.0,89.526999999769,1.03099999998813,4.48399999999674,16.5009999999311,3.32999999998719,8.04299999994691,2.09599999999045,3.08699999999953,6.85699999995995,4.21599999995669,9.60499999998137,0.677999999999884,0.958999999995285,0.943999999995867,1.94099999999162,1.43799999999464,1.36599999999453
16.0,Iowa,388074.0,85.0669999998063,0.899999999994179,4.39199999999255,14.1389999999665,2.58299999998417,7.71999999997206,1.8469999999943,2.73499999998603,6.07299999997485,4.89499999996042,11.9949999999953,0.597999999998137,1.02999999999884,0.788999999997031,1.51599999998871,1.77099999999336,1.33399999998801
17.0,Kansas,321194.0,90.2929999995977,1.04399999999441,5.4769999999553,15.6089999999385,3.57999999998719,6.86199999996461,2.65599999998813,3.19399999998859,6.74399999994785,4.25,11.3639999999432,0.416999999997643,0.730999999999767,0.605999999999767,1.60699999998906,2.02699999997276,1.51199999998789
18.0,Kentucky,461091.0,94.636999999173,1.04699999999139,4.17499999998836,21.0909999997821,3.61599999997998,9.69999999995343,2.12399999998161,3.92099999997299,8.09599999990314,3.23299999997835,8.53099999995902,0.550999999999476,1.01899999998568,0.907999999995809,2.35499999998137,1.07099999999627,1.27499999999418
19.0,Louisiana,388321.0,89.4189999997616,0.997999999999593,5.05299999995623,16.3639999998268,3.82499999998254,7.45899999997346,2.81699999998091,4.07299999997485,7.61699999996927,2.6699999999837,7.83699999999953,0.998999999996158,0.989999999997963,0.767999999996391,2.02899999998044,1.1929999999993,1.57399999999325
20.0,Maine,174129.0,73.0409999992698,0.915999999997439,3.30699999997159,12.2489999999525,2.54099999999744,5.08499999996275,1.59299999999348,2.34199999997509,6.15999999997439,4.23599999997532,7.81499999994412,0.550999999999476,0.924999999995634,1.02199999999721,1.32199999998556,1.41599999999744,1.32999999998719
21.0,Maryland,641234.0,81.3109999997541,0.913999999997031,4.69999999995343,12.1369999999879,2.82699999999022,5.43799999996554,1.83599999999569,2.69499999997788,5.72199999995064,3.8409999999858,8.72499999997672,0.717999999993481,0.653999999994994,0.984999999993306,1.83199999999488,0.959999999999127,1.30999999999767
22.0,Massachusetts,687206.0,78.4499999992549,0.819999999999709,3.48399999999674,10.3959999999497,2.30699999997159,4.77399999997579,1.65399999999499,2.36399999997229,5.65099999995437,4.02099999994971,7.51399999996647,0.638999999995576,0.713999999999942,0.908999999999651,2.82099999999627,1.43199999998615,1.56399999999849
23.0,Michigan,972531.0,97.6389999995008,1.03199999999197,5.65599999995902,18.1059999999125,3.2039999999979,9.16499999992084,2.15799999999581,2.90499999999884,6.06099999998696,4.55099999997765,9.76499999989755,0.918999999994412,0.843999999997322,0.865999999994528,1.49599999999919,1.78199999999197,1.53799999998591
24.0,Minnesota,513028.0,88.1589999999851,0.735999999997148,5.22199999995064,12.9069999998901,2.38299999997253,6.71299999998882,1.30299999999988,2.82799999997951,5.69499999994878,5.67999999999302,10.8629999998957,1.10699999998906,0.831999999994878,0.706999999994878,1.71899999999732,2.16499999997905,1.5
25.0,Mississippi,330646.0,91.3939999993891,1.18599999998696,4.12899999995716,17.7739999999758,4.00499999994645,8.27199999999721,2.74099999997998,3.86099999997532,8.20599999988917,2.93799999999464,7.99299999995856,1.14699999999721,1.0,0.768999999992957,2.45699999999488,1.5399999999936,1.3859999999986
26.0,Missouri,613236.0,92.7109999991953,1.03699999999662,4.72599999996601,18.2539999999572,3.20599999997648,8.59999999997672,2.10399999999208,3.54299999997602,7.39299999998184,3.71199999999953,9.48499999998603,0.532999999995809,0.823999999993248,0.810999999994237,1.3579999999929,1.58699999999953,1.51799999999639
27.0,Montana,121573.0,81.8089999994263,0.881999999997788,5.60599999997066,10.045999999973,2.57799999997951,5.34599999996135,1.70099999998638,2.60899999999674,6.89499999996042,5.52599999995437,10.3639999999432,0.620999999999185,0.852999999995518,0.925999999999476,1.80799999998999,2.02699999997276,1.43499999999767
28.0,Nebraska,212745.0,93.1669999994338,0.861999999993714,5.50099999998929,12.6509999999544,3.00999999998021,6.37199999997392,1.88499999999476,3.4539999999979,6.49699999997392,4.93799999996554,12.2969999999041,0.680999999996857,1.09999999999127,0.905999999995402,2.45799999998417,2.21199999999953,1.39199999999255
29.0,Nevada,207094.0,81.2489999998361,0.864999999997963,6.05299999995623,14.0219999999972,2.53499999997439,6.26399999996647,1.7899999999936,3.07799999997951,6.92299999995157,3.68499999999767,6.94599999999627,0.474999999998545,0.847999999998137,0.822999999996682,1.33699999999953,0.955999999998312,1.4539999999979
30.0,New Hampshire,168574.0,70.6059999996796,0.833999999995285,3.15399999998044,10.2159999998985,2.81399999998393,4.26299999997718,1.79899999999907,2.01399999999558,5.77499999996508,4.46799999999348,7.74499999999534,0.252999999996973,0.735999999997148,0.844999999993888,1.10399999999208,1.73999999999069,1.74499999999534
31.0,New Jersey,971577.0,84.6329999994487,0.863999999994121,2.66299999997136,14.8249999999534,2.80099999997765,6.53999999997905,1.50199999999313,3.08499999999185,5.80799999996088,3.57499999998254,6.42199999996228,0.693999999995867,0.831999999994878,0.747999999999593,2.44699999998556,1.12799999999697,2.0
32.0,New Mexico,179809.0,71.4909999994561,0.607999999992899,3.75299999999697,11.8849999998929,1.9539999999979,5.64399999997113,1.29899999999907,3.35399999999208,7.68199999997159,3.0679999999993,7.05099999997765,0.524999999994179,0.61699999999837,0.489999999997963,1.98999999999069,1.03099999998813,0.864999999997963
