State #,State label,Medicare Enrollees (2001),"All Surgical Discharges per 1,000 Medicare Enrollees (2001)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (2001)","Back Surgery per 1,000 Medicare Enrollees (2001)","Coronary Angiography per 1,000 Medicare Enrollees (2001)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (2001)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (2001)","Carotid Endarterectomy per 1,000 Medicare Enrollees (2001)","Cholecystectomy per 1,000 Medicare Enrollees (2001)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (2001)","Hip Replacement per 1,000 Medicare Enrollees (2001)","Knee Replacement per 1,000 Medicare Enrollees (2001)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (2001)","Resection for Colon Cancer per 1,000 Medicare Enrollees (2001)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (2001)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (2001)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (2001)"
1.0,Alabama,503010.0,123.62744834368723,1.3205883072781057,5.32080521280151,34.7826008638589,7.416362779572376,15.024677167702423,4.045789123157026,6.561129465302687,8.837432455830138,2.209501666167377,5.898247564444808,2.1267055615451675,1.7577629406172612,2.184550266109066,7.48986301259945,1.436051006890889
2.0,Alaska,35098.0,86.91514992972665,0.7742142163644511,3.135350959954672,13.385707139201909,4.1238909417569625,5.61131806879673,2.59185355597594,4.097794327661172,7.043722233334511,3.31072885838606,6.043784603364684,1.3661317947908742,2.410418288325106,0.472686025727611,3.867521248392841,1.5186979990116358
3.0,Arizona,377468.0,104.68261652662875,1.176979157269097,4.256670332207464,22.575931556193957,5.19589776131744,12.319466440277742,2.9725491206617853,5.413626077702071,7.976573847524307,3.193861078330071,6.099100247886524,1.7480273763742187,1.6390790466124552,1.7273062838755986,6.120544705521983,1.2534727169451965
4.0,Arkansas,338324.0,109.22808684758876,1.1905840335714717,3.8191212043154277,27.941438247246577,7.200110913271119,10.749173329784238,4.036226364749838,5.689124311109275,9.26169134649372,2.447096141911052,5.778854692945289,1.6452364509000879,1.8377012404973638,1.4827909328238513,7.747572742970916,1.4253346375960083
5.0,California,1847210.0,94.4251089016415,0.7570546703416812,3.5667153719226246,19.717755577523118,4.965105137810661,8.98037143307183,2.550870858267083,4.098266870757164,7.185843822976104,2.8139672231751143,4.704784562786344,1.2873567347486214,1.6515375217926889,1.4607199014269656,6.430177461870097,1.392957728587366
6.0,Colorado,271758.0,94.38241656459707,0.9387986611557327,4.705319333470739,16.67824488766086,3.4307448773904676,8.194456336195145,1.7798174375098434,5.173984414075059,8.23257107452906,3.7002567004647315,6.725964036565465,1.5774020163447793,1.6174303459456405,1.0815670367731884,4.596530718612992,0.9978307863589562
7.0,Connecticut,376980.0,90.83159697106042,1.0907824753662887,3.106644976174463,17.149633217496564,5.196376113562634,7.457089914608958,2.490476992579989,3.4851279030087357,7.060089030358233,3.098336183180276,4.546830475367637,1.2391816240420612,1.888593523256975,1.7413931705395103,5.249198818543766,1.589131555300795
8.0,Delaware,95194.0,103.01878870192296,1.3627696346769587,2.8011977143011766,23.521193068105177,5.904430709445862,10.124900753895266,3.8700683532882696,4.457531881550944,7.326264798118493,3.077699472022503,6.621914082316948,0.984590178966229,2.248466473990997,1.5156962292094405,4.226639387459157,2.018662426792582
9.0,District of Columbia,56364.0,100.22240097744594,0.701300940856301,4.732149829044618,17.721836049768992,5.059792932312221,8.162810131692687,1.4846901735762053,3.00627174138273,7.005455242655589,3.1085344676033593,4.863598493413111,1.8032607291155693,1.8575147386434645,2.044590870894117,7.573632765007358,0.9746139636860903
10.0,Florida,1850595.0,110.56970052804762,1.2854035982524414,4.450663983255617,26.588797666995013,6.475306605493809,12.095365146967307,3.8323632783849058,4.961314967081823,7.7602914103383585,3.058001735071084,5.86965555093057,1.3993904573104101,1.930046681338865,1.617779100030334,5.965862700000157,1.6317203964127718
11.0,Georgia,706332.0,104.35975717330543,1.0824024461472403,4.103470867807494,23.504587440756648,5.734655731453209,11.64783601317682,3.73847092499459,5.247543871714307,8.692531101940189,2.4158691089552558,5.525334327721376,1.5716973998808499,1.7148914937808681,1.8285666286950324,5.823415909392501,1.0982784644569967
12.0,Hawaii,128546.0,47.57480270200016,0.43601591419049374,1.5977898758183622,7.332644242912917,2.5808562597085083,3.3456262448939245,0.6824023315653546,2.634271784646701,3.6979507845686803,0.8185207193867277,2.0735582358836027,0.7586861171252359,1.1832090031682572,0.8828284369901235,3.17546256597786,0.5639602448802876
13.0,Idaho,138398.0,105.52657715653409,0.9708309039336084,7.498756060420868,18.322344780300426,4.990813042032412,8.53490901650032,2.603477029577306,5.180506639667335,7.321279726878301,4.669856483522108,8.320533634993676,1.3957244838329368,1.717732611208752,1.110544069229822,6.603617208310172,1.1478978394628279
14.0,Illinois,1263569.0,108.82464545045005,1.0690809844451654,3.4101590240347712,26.852603752375156,6.4003780663391225,11.41318594298804,3.0426093953028537,5.119680074750825,7.816137101498163,3.3719535530733786,6.541591596341466,1.6485110845128466,1.999337789767808,1.573117379454154,7.383973213461701,1.360253343067953
15.0,Indiana,718802.0,98.62017113038578,1.3126370864034347,3.6853490706929106,21.628674401345425,5.952210566551849,10.2337012914513,3.422007358675647,4.352267684152346,7.823220330052613,3.038616429169436,6.557850525705042,1.601798164344956,2.087252500065278,1.6364385664069723,5.972453396999642,1.325606351977032
16.0,Iowa,418643.0,108.78664422503023,1.1415177821870088,4.540273203545942,24.18122217775526,5.910977867857397,11.778975734448894,3.3989277680742207,5.080225700985381,7.6298251265523955,4.199288869704852,8.53691725542048,2.009211824309466,2.368116316442035,1.668426838483326,6.4240231073286616,1.3262952098892433
17.0,Kansas,315773.0,112.31562687871003,1.2767794640723047,4.553946337380238,26.971447405683257,6.215145858472378,12.795045709167917,4.082385494377885,4.646641952075365,8.513428046591798,3.632126915396565,8.852531005524542,1.9739845239853857,1.9439161515299683,1.2814673865903157,8.572314608252915,1.393189993705601
18.0,Kentucky,463731.0,106.32931040979268,1.1992107399788314,3.2781976648872453,26.458954812962617,8.090240381785465,10.411763431977105,3.3950790144707086,5.891056749400776,8.958541034860497,2.348181398196471,4.85674422774369,1.7860632411439668,1.9371466444203906,1.5577729610254063,6.214241409351343,1.4178875805631541
19.0,Louisiana,389225.0,118.77575187301018,1.3558544362547058,3.7789641258687814,32.02497658395059,6.788824474792929,15.751854938039639,4.697942560650908,6.120664685739285,8.393196779694426,1.9098324618663916,5.555240209954725,1.9240022934422967,1.948050584317266,1.6885319152960165,6.695078241715439,1.3915741014389813
20.0,Maine,178252.0,93.70276678163877,1.0675448734844306,3.5132855816725193,18.604190375918304,5.5031932478336945,7.828328715028301,2.767558076973123,3.574023364187814,7.587564395848301,3.2365239408484925,5.893955021272851,1.2770842309596462,1.9961949447905338,1.8286628744954212,5.673459116111254,1.5220846264293018
21.0,Maryland,546664.0,107.33356910859929,1.2664858445692313,4.403693337075662,22.46407377982331,6.251967450721107,10.586004232815613,3.5023297048503674,4.382986810947143,7.282819220823719,2.823921177975521,6.384546188496001,1.4893628711697742,2.065238464829249,2.4644234779231855,6.509666971702826,1.2563415787500785
22.0,Massachusetts,591035.0,90.20168313793559,1.1253637584702818,3.0135130626235136,16.805345985227454,4.138219989909764,7.5576860933136984,2.6607728860948567,3.416385856792605,7.159202840739221,2.715904887150657,4.4507753222008954,0.9898563870858912,2.032748337311466,1.8700871136538724,6.203127120672173,1.320311471921404
23.0,Michigan,1115624.0,108.69536368117453,1.2962564175575706,4.47405245243053,24.785433657941937,6.396592323636028,12.759589532419454,4.3731003315372154,3.7836001627224345,7.174606779176009,3.5787529605694237,6.960839454128225,1.6708287116142104,1.9519561616982086,1.6419514399625996,6.524578644829971,1.4934850835919948
24.0,Minnesota,531433.0,101.82888909141563,1.171240637125017,4.232937647505556,19.169160498216456,4.594815627137511,9.676921756234458,2.2367723317428823,4.350388984300256,7.555738090538041,4.200296229115403,7.48286944966498,2.100055624374247,1.7992774219032075,1.4517623510532185,6.090487838720272,1.456366561217103
25.0,Mississippi,319098.0,110.03812820775654,1.5176808011219676,3.77777529744066,27.180179006707917,7.214702210552822,11.407656567106931,4.414604258107433,6.494810910018328,8.807102179927952,2.2934994561541546,5.58654212222757,2.0878020559660393,1.9790553425500035,1.6829946404533085,7.015818583555376,1.177008531121971
26.0,Missouri,602434.0,111.18642417461241,1.2281891756483165,4.079443745275279,28.7933127916081,6.452688434397139,13.435389003164294,3.6153997505236353,5.11339282329023,8.767476758372093,2.818020836750511,6.855615068799555,1.7474754146084621,2.105647493916564,1.7292753386869788,7.087814081524685,1.4986256568374274
27.0,Montana,118204.0,110.56248592362635,0.9344604213702109,6.494634809583004,23.03520152859376,5.278865979131232,11.9218220845316,3.1520753641623025,5.242674905299332,8.408742756578642,4.236942254993824,7.366424797977793,1.9889071235611624,1.8462352088273308,1.1320588803777076,6.135603810085549,1.7134528241513518
28.0,Nebraska,216674.0,108.83302288374207,1.1703206786368165,5.494489685833282,20.452832133674086,6.8044550379798245,10.90475472064412,3.686197246591532,4.942474851239204,8.050091642515516,3.9186698090464733,9.181763482817628,2.1701919857351366,2.180314559840109,1.4174771568053368,6.705206044466567,1.5998045744546006
29.0,Nevada,139609.0,92.51649872532472,1.207952530129122,3.9676390159359274,20.269658235651832,4.74865717732837,9.06016369703106,2.941651951308367,3.847379891849035,7.786176870138973,2.830658146229964,4.582380581614226,1.3332934177550166,1.637615907993757,1.1800277144006384,4.294963948608086,1.1537074397916334
30.0,New Hampshire,144597.0,87.10332499436149,1.114645447885363,2.784063024958441,17.63097691659479,6.133345016250092,7.12463805469737,3.2914186256492366,3.402709846421689,7.294459115082855,3.149382722039498,5.6177890165794055,1.1447324576402698,2.0296907479838437,2.1554193743013204,4.46274082911737,1.556952411736002
31.0,New Jersey,889324.0,102.44858967227549,1.0400382026861983,2.203691046383537,20.59804570816067,5.612652767164497,9.903969351178691,2.9029036560234998,4.2861148759987335,7.21732810380255,2.485803605361116,3.995109264802276,1.3839025777730165,2.0954082989868197,1.8252173616049925,6.850118738075753,1.8578051565552725
