HSA Number,HSA Name,Medicare enrollees (2004),Total Mortality: ASR-adjusted % of deaths among Medicare enrollees (2004),Non-HMO Mortality: ASR-adjusted % of deaths among Medicare enrollees without HMO coverage (2004)
1065,AL-Opp,1753,5.85144710845686,5.8599749731613
1066,AL-Ozark,3007,6.50724261639853,6.50532832860224
1068,AL-Phenix City,6732,6.06125512576131,6.04896599623508
1070,AL-Prattville,5019,5.62841292422858,5.69499083457196
1071,AL-Red Bay,1047,6.58770974318195,6.60186351507257
1072,AL-Roanoke,1995,5.84749670602729,5.84986619654397
1073,AL-Russellville,3930,6.17843269981685,6.19849832752669
1074,AL-Scottsboro,4866,5.86921853871128,5.89375443040146
1075,AL-Selma,8285,5.78241159670116,5.77407029567426
1077,AL-Sylacauga,4182,6.91443614010062,6.9176994723456
1078,AL-Talladega,4489,6.33072293626126,6.31210559277816
1079,AL-Tallassee,1717,5.28153435466294,5.34956663217149
1080,AL-Thomasville,2367,4.38031583087839,4.32064787221949
1081,AL-Troy,3556,5.5908748686833,5.59119303969062
1082,AL-Tuscaloosa,21469,5.79366381797358,5.75914907572748
1083,AL-Union Springs,1230,5.61932820153507,5.62931063214019
1084,AL-Valley,4730,5.72240775219124,5.71338023915259
1085,AL-Vernon,1498,5.55608792915381,5.56847713954144
1086,AL-Wedowee,1244,5.53542778862619,5.53481369169123
1088,AL-Winfield,2664,6.68880793923026,6.78776216973553
4001,AR-Arkadelphia,2849,5.3448310039303,5.37434229412445
4002,AR-Ashdown,1415,6.4709397326975,6.47572549622618
4003,AR-Batesville,6844,5.08500778872506,5.10925911796701
4004,AR-Benton,7320,5.62732616851005,5.64928894357284
4005,AR-Bentonville,9680,3.8728026510626,3.86812084627667
4006,AR-Berryville,2364,5.15763574818401,5.18649220413413
4007,AR-Blytheville,3659,5.6021395270704,5.59543204284883
4008,AR-Booneville,1228,5.52806609911081,5.56094724324848
4010,AR-Calico Rock,1731,5.17027332383641,5.21456138969315
4011,AR-Camden,4546,5.48486950096793,5.45282248047525
4012,AR-Cherokee Village,2974,4.58169248053555,4.59305116377207
4013,AR-Clarksville,3070,4.73432305780734,4.78357582675026
4015,AR-Conway,8369,5.55451924544023,5.58317646667712
4017,AR-Crossett,2836,5.51756621558389,5.51585052800907
4018,AR-Danville,1741,6.09437128132631,6.03490141379741
4019,AR-Dardanelle,1438,6.01940459664169,5.99981178298693
4020,AR-De Queen,2324,5.70683654212227,5.72455071540656
4021,AR-De Witt,1165,6.10672212602944,6.12454806181478
4023,AR-Dumas,1029,5.58880036165689,5.56662520215312
4024,AR-El Dorado,7225,5.41324829495884,5.41298326527956
4025,AR-Eureka Springs,1714,5.04346609602507,5.1142104497122
4026,AR-Fayetteville,10347,5.55417372254681,5.57330949433149
4027,AR-Fordyce,1362,4.77550267936873,4.76331044461322
4028,AR-Forrest City,4075,5.33676574688873,5.29140125705555
4029,AR-Fort Smith,29036,5.91663830672376,5.94810047545426
4030,AR-Gravette,1647,6.46796116182143,6.4505772389671
4031,AR-Harrison,7755,4.99271577068375,5.01559239650763
4032,AR-Heber Springs,2939,5.29520800444893,5.3218040882617
4033,AR-Helena,3396,5.48259983263755,5.41992039169616
4034,AR-Hope,3086,5.74242040791978,5.74590301313575
4035,AR-Hot Springs,24225,5.05546192861528,5.07666924390211
4038,AR-Jacksonville,6965,6.15888136177738,6.15872083585253
4039,AR-Jonesboro,17596,6.19143549043611,6.20358696919431
4040,AR-Lake Village,1806,6.34445319531178,6.2916269062957
4041,AR-Little Rock,38104,5.23405449649614,5.2328971336081
4042,AR-Magnolia,4043,5.43074110290913,5.4163222038967
4043,AR-Malvern,3937,6.0111747106659,6.00346219126378
4045,AR-McGehee,1615,4.72353249403483,4.65584345950423
4046,AR-Mena,3478,5.39216977523299,5.43592075811419
4047,AR-Monticello,2057,4.77387204026172,4.77591523821842
4048,AR-Morrilton,2905,5.44131264515291,5.41246426589671
4049,AR-Mountain Home,14277,4.8881289006643,4.91081743381892
4050,AR-Mountain View,2074,6.01169788417837,6.03453322577987
4051,AR-Murfreesboro,768,6.55467692628905,6.56514587456029
4052,AR-Nashville,2353,5.70771053780554,5.71874625876669
4053,AR-Newport,3712,6.56962614369999,6.60008376964738
4054,AR-North Little Rock,12290,5.2982906090208,5.31013115147089
4055,AR-Osceola,1635,7.53535637691122,7.51013706713193
4056,AR-Ozark,1669,5.529922621853,5.51238955035223
4057,AR-Paragould,6195,5.83999563306465,5.85140161478491
4059,AR-Piggott,1276,5.3886545239479,5.40688858142425
4060,AR-Pine Bluff,11699,5.75089535332095,5.72703449902854
4061,AR-Pocahontas,2729,4.9963088007874,5.01294851400364
4062,AR-Prescott,1005,5.63293946218435,5.6292055533699
4063,AR-Rogers,7673,5.00281529413398,5.04273558878187
4064,AR-Russellville,6988,5.23466453540165,5.26397573552251
4065,AR-Salem,1037,6.74298736253857,6.69971546290593
4066,AR-Searcy,11776,5.65870863774359,5.70652677427561
4067,AR-Siloam Springs,4336,5.70537163279697,5.74709835184379
4068,AR-Springdale,8709,5.34403248217749,5.32489614017908
4069,AR-Stuttgart,3545,4.98193687342935,4.94285351900185
4070,AR-Texarkana,5488,6.15257373400475,6.12192957517971
4072,AR-Waldron,1348,5.8404189803468,5.87078432028347
4074,AR-Warren,2055,5.42122227774701,5.42608550542085
4075,AR-West Memphis,5579,6.19673273207555,6.17834954907313
4076,AR-Wynne,2077,4.59432070848533,4.48521688925048
3002,AZ-Bisbee,1639,5.62299819575688,5.91407318809639
3003,AZ-Bullhead City,12036,5.85303596815386,5.95270204337334
3004,AZ-Casa Grande,8585,5.56386947070459,5.70822353856809
3005,AZ-Chandler,19322,4.58310476666649,4.53934999366879
3038,AZ-Chinle,1587,5.01432339335237,5.0313218589403
3047,AZ-Claypool,2937,6.20635594359367,6.15920263228142
3006,AZ-Cottonwood,13572,4.64098230491775,4.60410915018872
3007,AZ-Douglas,2186,4.64535132530423,4.77564449287831
3008,AZ-Flagstaff,5444,4.64301878108471,4.54636563754102
3009,AZ-Florence,1298,5.57822246256169,5.48586017223326
3010,AZ-Ganado,2021,3.88589519753128,3.90309177610952
3040,AZ-Keams Canyon,391,-7.27547213385653,-7.30180539889703
3014,AZ-Kingman,11072,5.95540792764886,6.04851026001168
3015,AZ-Lake Havasu City,11313,4.85283178165466,4.9499022091966
3016,AZ-Mesa,91433,4.95325229360793,5.05163315726812
3019,AZ-Page,727,3.65578435946659,3.28446529232815
3020,AZ-Parker,3751,5.73782072106206,5.87577391166869
3021,AZ-Payson,6293,4.44096380014195,4.4633885080209
3022,AZ-Phoenix,128258,5.63122230433228,5.65814979749249
3023,AZ-Prescott,24585,4.44356611864328,4.47759440676344
3024,AZ-Safford,3562,5.53638352808402,5.62918540627471
3042,AZ-San Carlos,420,-9.59722589401321,-9.70633103275232
3025,AZ-Scottsdale,41264,4.28373572723414,4.18648209323224
3026,AZ-Show Low,6856,5.21603801179815,5.28717409736913
3027,AZ-Sierra Vista,8802,4.88220702346808,4.82191040398759
3028,AZ-Springerville,1595,6.23288440570483,6.39504667277924
3029,AZ-Sun City,74817,3.92994757765986,3.94424198630826
3044,AZ-Tuba City,2095,4.08367667008597,4.10629898171511
3032,AZ-Tucson,128242,4.64111826675905,4.84144776845641
3033,AZ-Wickenburg,4528,4.53106641722804,4.74071936334882
3034,AZ-Willcox,1136,5.80005417814537,5.82937873426444
3035,AZ-Winslow,2396,5.31318906671022,5.40417209082785
3037,AZ-Yuma,19248,5.0515725517121,5.11354612839437
5001,CA-Alameda,6326,4.12508447909532,4.12539415064925
5003,CA-Alturas,969,5.1173524337079,5.10316838443122
5004,CA-Anaheim,42745,4.82719876092016,4.83082463244451
5005,CA-Antioch,14423,5.21672647167298,5.63520435067255
5006,CA-Apple Valley,11052,5.68180021227896,5.94856108259696
5007,CA-Arcadia,23647,4.49247606462504,4.65025139476462
5008,CA-Arcata,4100,5.39387662679041,5.46968765844297
5009,CA-Arroyo Grande,8732,4.58286372367274,4.59567132687259
5012,CA-Auburn,13018,4.57985703680851,5.10161785048822
5013,CA-Avalon,327,-5.70513553475976,-6.09187374871834
5015,CA-Bakersfield,47882,5.82839814639286,6.11616995063726
5017,CA-Banning,10799,4.58076497512064,5.36931384872875
5018,CA-Barstow,4057,6.05152239645501,6.52746441442076
5019,CA-Bellflower,12453,4.87414607170457,4.9437618391909
5020,CA-Berkeley,16649,3.87252040515181,4.20269280109758
5021,CA-Big Bear Lake,3538,4.05213298025167,4.17917512120059
5022,CA-Bishop,2730,5.24240834795362,5.21248316258417
5023,CA-Blythe,1889,5.54805839773744,5.5753041310486
5024,CA-Brawley,3246,4.50592552554986,4.45483820826985
5028,CA-Burbank,31521,4.51621177283865,4.62302629073407
5029,CA-Burlingame,13828,3.94677871210734,4.1436419886336
5031,CA-Camarillo,11763,4.18049244888737,4.26890485143328
5032,CA-Canoga Park,28940,4.62153733409086,4.65830141775201
5033,CA-Carmichael,33690,4.95884469779744,5.1488764673902
5034,CA-Castro Valley,11523,4.83548869482016,5.25757936740299
5035,CA-Cedarville,263,-4.54923901572528,-4.58122931793834
5036,CA-Chester,1230,5.50397738524849,5.40785863668753
5037,CA-Chico,17056,5.06546489365486,5.07535807713311
5038,CA-Chino,7816,5.18260310484802,5.48508846440208
5040,CA-Chula Vista,34481,4.4231789023015,4.54660168398399
5041,CA-Clearlake,4203,6.18774724085293,6.51299012960961
5043,CA-Coalinga,889,5.66532478201687,6.04496783875572
5044,CA-Colusa,1597,5.31486502480699,5.38487139235193
5045,CA-Concord,12051,5.08534486130033,5.21200825581647
5046,CA-Corcoran,956,5.23464552819064,5.26916925633817
5047,CA-Corona,12237,5.44774687522973,5.57391645766371
5048,CA-Coronado,3312,3.97413746503581,3.84005905205316
5050,CA-Covina,11300,4.70668384938993,5.02538881453575
5051,CA-Crescent City,7164,5.07513340381198,5.14190647342961
5052,CA-Culver City,5957,4.41391986674686,4.57319348852231
5053,CA-Daly City,15467,4.25318412174905,4.47590438939138
5054,CA-Davis,6805,4.67965308111608,5.05087969884868
5055,CA-Deer Park,3519,4.47274964899152,4.5924702011686
5056,CA-Delano,3987,5.62050608115873,5.89942268537999
5057,CA-Dinuba,2065,3.89284751494276,4.02192777401431
5059,CA-Downey,18983,4.8047441918607,4.85382675825708
5060,CA-Duarte,2942,4.24359524265956,4.5363386459112
5062,CA-El Centro,10716,4.39979712563409,4.3976618695495
5063,CA-Encinitas,11895,4.25771361162035,4.58524177738482
5064,CA-Encino,2830,3.74003323465488,3.65081277339673
5065,CA-Escondido,20243,4.99535751830592,4.98705643453452
5066,CA-Eureka,7198,5.49078305515756,5.5265024396905
5068,CA-Fairfield,10983,4.94711930005252,4.72872350598462
5069,CA-Fall River Mills,1461,4.71991946577389,4.83177474320085
5070,CA-Fallbrook,6493,4.30835157506145,4.61039440058102
5071,CA-Folsom,5082,4.56953866979297,4.28997851656202
5072,CA-Fontana,8764,5.654257622976,6.18361049749417
5073,CA-Fort Bragg,3202,4.58732453870586,4.65783219826014
5074,CA-Fortuna,3587,5.14679726291004,5.19588945284528
5075,CA-Fountain Valley,22905,4.43130566656176,4.32105509013771
5077,CA-Fremont,23501,4.53648434075816,4.70892205639664
5078,CA-Fresno,75824,4.75615605849315,4.94310121175168
5079,CA-Fullerton,35346,4.75402267232287,4.91769492389015
5080,CA-Garberville,925,7.35576429075747,7.4301674611363
5081,CA-Garden Grove,9562,4.87552681123092,4.53889839530402
5082,CA-Gardena,4847,4.82206066949361,5.15452198270617
5083,CA-Gilroy,4391,4.26683230655526,5.08493653530312
5084,CA-Glendale,44631,4.56432193328364,4.67367670020205
5085,CA-Glendora,9867,5.37966953944498,5.65450201770632
5086,CA-Granada Hills,5925,4.46041820375429,4.44421151786307
5087,CA-Grass Valley,14069,4.59868043551229,4.64973775707521
5088,CA-Greenbrae,25578,3.91891133634098,4.11692960028192
5089,CA-Greenville,381,-6.39496936417253,-6.56536030749888
5090,CA-Gridley,1811,5.10396274992616,5.10241185471114
5091,CA-Hanford,9382,5.55380493596068,5.47901924615386
5092,CA-Harbor City,18307,4.27476789086333,4.21376790418316
5094,CA-Hawthorne,5314,4.62028905090253,5.10404632480313
5095,CA-Hayward,12819,4.86683568924757,4.9501632855666
5096,CA-Healdsburg,3929,4.43187993509341,4.43361064839351
5097,CA-Hemet,30362,5.34844571065801,6.02301516051259
5098,CA-Hollister,4079,4.19217114102866,4.22799966158569
5100,CA-Huntington Beach,13934,4.8895748818185,4.68929170577751
5102,CA-Indio,9267,4.48307747513536,4.66881277342189
5103,CA-Inglewood,19741,4.34520789501418,4.80397865503172
5282,CA-Irvine,7055,4.13623726963456,4.11672931152601
5104,CA-Jackson,7065,4.57718984944298,4.42592794307339
5105,CA-Joshua Tree,8130,5.83787424512319,6.53976381915797
5106,CA-King City,1109,6.1624143310507,6.01309821628684
5108,CA-La Jolla,19583,4.00575428739074,4.05014814644664
5109,CA-La Mesa,44456,5.19970669619906,5.96200890782673
5112,CA-Laguna Hills,23349,3.87034681293405,3.98720567593009
5114,CA-Lake Isabella,2771,6.02113520104154,7.25605964495756
5115,CA-Lakeport,5253,5.00155967009175,5.21876618318487
5116,CA-Lakewood,3703,4.83867647743489,4.73984215679542
5117,CA-Lancaster,26772,5.56566817928608,6.11234703058955
5118,CA-Lindsay,1759,4.15942357247654,4.15211728309058
5119,CA-Livermore,6261,4.7882615691672,5.01083420733361
5120,CA-Lodi,16248,4.91419667091043,5.21594009120566
5121,CA-Loma Linda,6821,4.94026251541164,5.07018765461329
5122,CA-Lompoc,5678,4.99243952647725,5.13362849283889
5123,CA-Lone Pine,405,-6.2985452489429,-6.43337752944922
5124,CA-Long Beach,41369,5.11867190719616,5.06181877221119
5125,CA-Los Alamitos,17610,4.30198976788074,4.36305584642338
5126,CA-Los Angeles,156951,4.11634512994527,4.2378961731408
5127,CA-Los Banos,2571,4.11486474639826,4.16320283889984
5130,CA-Lynwood,18343,4.72292183427552,5.20819352340515
5131,CA-Madera,6712,5.07393578526615,5.22062373757229
5132,CA-Mammoth Lakes,414,-3.63879764264311,
5133,CA-Manteca,6354,5.10845669390061,5.02129522369558
5136,CA-Martinez,4773,5.4010313872568,6.12875364965835
5137,CA-Marysville,5949,5.77817362720784,5.7030302842996
5138,CA-Merced,17794,4.79958616921867,4.84514987608581
5139,CA-Mission Hills,10257,4.75581028335582,5.34564014626471
5140,CA-Mission Viejo,18212,4.31864024626563,4.11148844311121
5141,CA-Modesto,38774,4.78109231389083,5.19721446866632
5144,CA-Montebello,15367,4.41637378047326,4.78628106620874
5145,CA-Monterey,19061,4.03186494337222,4.01524433860507
5146,CA-Monterey Park,9952,3.22950684896532,3.09873601575578
5285,CA-Morgan Hill,3392,4.04870494681395,4.71747999198405
5148,CA-Mount Shasta,3027,4.24415285248007,4.2095421714215
5149,CA-Mountain View,31392,3.96836980684378,4.11304565892427
5150,CA-Napa,13212,5.05331922798385,5.28180858653996
5151,CA-National City,5213,4.85907233870099,5.51089084606271
5152,CA-Needles,1577,6.9549606071493,7.28306363421154
5155,CA-Newport Beach,32807,4.22465134148238,4.26013380065872
5157,CA-Northridge,15935,4.71891855686456,4.73239280674466
5158,CA-Norwalk,8392,5.1084852202569,5.09326872201327
5159,CA-Novato,7055,4.23586016518232,4.65048249352493
5160,CA-Oakdale,3595,4.90462734576615,5.83304135800947
5161,CA-Oakland,38422,4.36440910978844,4.62821488385961
5162,CA-Oceanside,44934,4.61568376964008,4.85098598452152
5163,CA-Ojai,3183,4.39635593923653,4.48187750416529
5165,CA-Orange,16459,4.96966412590126,4.99459078778249
5166,CA-Oroville,8884,5.30634847765414,5.32175693801414
5167,CA-Oxnard,16581,4.56853643921156,4.57597614027781
5168,CA-Palm Springs,14656,5.18334047684606,5.20428543823287
5171,CA-Panorama City,12443,4.76240293358843,5.06109183171119
5172,CA-Paradise,9544,4.62172121061994,4.62162714815302
5173,CA-Paramount,2468,5.90729054608884,6.05747760261504
5174,CA-Pasadena,25575,4.26748840309833,4.35474636121791
5177,CA-Petaluma,7932,4.8801578353891,5.26732036354346
5179,CA-Pinole,7646,4.43063905984694,4.89141251274305
5180,CA-Pittsburg,5423,5.0221046777654,5.01245028951372
5182,CA-Placerville,14484,4.71814106816057,4.92398426622264
5287,CA-Pleasanton,7387,4.82642840582731,4.81438548764914
5183,CA-Pomona,23930,4.60285794669995,4.98175767516264
5185,CA-Porterville,7425,5.19684924204672,5.19312699892799
5186,CA-Portola,1217,5.74342609139858,5.40857849780782
5187,CA-Poway,18236,4.43345091503925,4.83573571035338
5188,CA-Quincy,1067,4.46912753865773,4.50555729671161
5189,CA-Rancho Mirage,35176,4.18618727324855,4.1243039727995
5190,CA-Red Bluff,5068,4.5720348900574,4.58998779266188
5191,CA-Redding,26756,5.27642636173947,5.30559349552148
5192,CA-Redlands,16597,5.12044874248033,6.16362319411332
5194,CA-Redwood City,16473,4.61845360169321,4.60109449537764
5197,CA-Ridgecrest,4456,4.79387510337989,4.72479092809597
5198,CA-Riverside,45242,5.4747393753768,5.88357180765999
5199,CA-Roseville,28142,4.43282339683062,4.50066243852906
5200,CA-Sacramento,91169,4.78041600482705,4.85218281038998
5201,CA-Salinas,16154,4.75400896126585,4.75424938646695
5202,CA-San Andreas,6310,4.83707290626847,4.78889654868151
5203,CA-San Bernardino,27044,5.58949875041382,5.95170417022825
5204,CA-San Clemente,7941,4.28064877020675,4.47411513533212
5205,CA-San Diego,86917,4.75471112688076,5.01638980606727
5206,CA-San Dimas,3849,5.78632226597101,6.70396000336991
5208,CA-San Francisco,94191,3.99519926697707,4.13394694120077
5209,CA-San Gabriel,22553,3.85246691347481,4.04319814857195
5210,CA-San Jose,102129,4.17264705140884,4.36541581462476
5211,CA-San Leandro,11918,4.54190325079964,4.57072612454803
5212,CA-San Luis Obispo,13342,4.46301365894605,4.27866335909024
5213,CA-San Mateo,17733,3.86876429442951,4.02435108647155
5214,CA-San Pablo,10895,4.98494603222964,5.12922634412581
5215,CA-San Pedro,8868,5.07435893954225,5.68154121450032
5288,CA-San Ramon,3118,4.70755847116742,5.24005614195344
5218,CA-Santa Ana,21253,4.57353918410363,4.69985888763507
5219,CA-Santa Barbara,24682,4.03600109466435,4.21739841807826
5221,CA-Santa Cruz,16881,4.29058958981649,4.4168257034731
5222,CA-Santa Maria,16476,4.59860548273842,4.54368737665637
5223,CA-Santa Monica,36214,3.9981615854079,4.0667127193267
5224,CA-Santa Paula,4877,4.73492378390508,5.01152053433356
5225,CA-Santa Rosa,32959,4.50737446333841,4.68303091132753
5226,CA-Sebastopol,4494,4.52265652522705,4.57891666836718
5227,CA-Selma,4667,4.37908723557194,4.70380754579803
5229,CA-Simi Valley,9911,4.65742082561364,5.07648977537984
5230,CA-Solvang,3183,3.98106181128979,4.02734208647268
5231,CA-Sonoma,6186,4.74464279594133,4.81159237400186
5232,CA-Sonora,10615,4.74954116390314,4.8486455441355
5233,CA-South El Monte,2627,4.3822178476958,4.35395822335003
5234,CA-South Laguna,13383,4.0744457351974,4.05096616268113
5235,CA-South Lake Tahoe,3592,4.78066320300057,4.79642178007511
5236,CA-South San Francisco,7341,4.14028767010188,4.17338879654841
5237,CA-Stanford,17765,3.52579146070201,3.84446121759651
5239,CA-Stockton,31030,5.00524262431824,5.1598851061218
5289,CA-Sun City,15265,4.80706202795037,4.96254148454831
5241,CA-Susanville,2163,5.45075595367788,5.53065403081939
5244,CA-Tarzana,8668,4.45960111154273,4.63817607014407
5246,CA-Templeton,10251,4.27245674087496,4.3125224398471
5247,CA-Thousand Oaks,21287,4.4200091563568,4.54482251161417
5248,CA-Torrance,49508,4.21503513375668,4.31115146274808
5249,CA-Tracy,4868,5.04047428860543,5.07697747943761
5250,CA-Truckee,1999,4.28431056587264,4.37515092089929
5251,CA-Tulare,5689,5.44748990850094,5.4123474627522
5252,CA-Turlock,9454,5.08703166179887,5.36252163502794
5253,CA-Ukiah,5044,5.663199703451,5.6621878997167
5254,CA-Upland,25732,5.47871047493247,5.76957984999649
5255,CA-Vacaville,8549,4.84376265551157,4.96184395575919
5256,CA-Valencia,15938,4.94690862605923,5.0278881691775
5257,CA-Vallejo,15707,4.84737742195503,4.99406098559995
5258,CA-Van Nuys,18565,4.32578882460041,4.30830465668347
5259,CA-Ventura,13654,4.97183037170137,5.1925998807823
5260,CA-Victorville,20447,5.74220069543429,6.45775227063487
5261,CA-Visalia,16712,5.08441548225675,5.09535171967089
5262,CA-Walnut Creek,40298,3.96437746828961,4.09868755733614
5263,CA-Watsonville,7432,4.75644055348196,4.96085778949482
5264,CA-Weaverville,815,5.61240930392632,5.77880614555203
5265,CA-West Covina,22454,4.32686129708567,4.35252187577074
5270,CA-Whittier,36919,4.38548239799383,4.58163434507444
5271,CA-Wildomar/Murrieta,20379,5.13973625480026,5.27432118945006
5272,CA-Willits,2272,5.76128295451292,5.90713557036552
5274,CA-Woodland,7059,4.66514847654245,5.46884216028303
5277,CA-Yreka,4219,4.76637858515977,4.78273804292993
5278,CA-Yuba City,8926,5.08942837968918,5.07408882586469
6002,CO-Alamosa,4351,4.06996643380787,4.21724863606616
6003,CO-Aspen,944,2.5676533488674,2.64583290403756
6004,CO-Aurora,22998,4.86606957652884,5.01266490228774
6005,CO-Boulder,12902,4.6756459792665,4.84892948571291
6006,CO-Brighton,4733,5.49177884724758,5.60430669548171
6007,CO-Brush,1158,4.7966837897317,4.70945155341037
6008,CO-Burlington,1002,4.53794917434612,4.51488967833197
6009,CO-Canon City,6104,5.16961823622705,5.28954054655752
6010,CO-Cheyenne Wells,359,-3.10504957054935,-3.16312733084594
6011,CO-Colorado Springs,51014,4.5923676575231,4.35092746533207
6012,CO-Cortez,3887,5.30985179563328,5.39335661880573
6013,CO-Craig,1268,4.28972762721114,4.33315338050926
6015,CO-Delta,5514,4.13363242507611,4.45074181845388
6016,CO-Denver,137713,4.77305896214893,4.88723594905837
6017,CO-Durango,5927,4.13890967231197,4.23835341277495
6018,CO-Eads,218,,
6020,CO-Estes Park,1978,3.56313005992239,3.62137562593087
6022,CO-Fort Collins,13675,4.05463130522009,4.19129277969807
6023,CO-Fort Morgan,2304,4.57438491885732,4.55590627479782
6025,CO-Glenwood Springs,3736,5.46804086866408,5.48837724264752
6026,CO-Grand Junction,20317,4.49274924761165,4.76867374047723
6027,CO-Greeley,14282,4.6703359752728,4.66234775834831
6028,CO-Gunnison,1024,4.33296197150423,4.13840512766223
6029,CO-Haxtun,340,-5.24060187022602,-5.2674940017996
6030,CO-Holyoke,526,4.37065311649179,4.39923969956887
6031,CO-Hugo,577,4.03446935268489,3.89209787252124
6032,CO-Julesburg,518,4.86866359726389,4.98203133672739
6033,CO-Kremmling,180,-7.74943685634527,-8.15375397628443
6034,CO-La Jara,1218,4.03285030672788,4.51704062230466
6035,CO-La Junta,3929,5.49994800470827,5.45587180123549
6036,CO-Lamar,1823,4.51551574045839,4.52631628411012
6037,CO-Leadville,511,-5.04513317393672,-5.22651762268013
6038,CO-Longmont,10452,4.84740061216007,4.92937897194592
6039,CO-Loveland,10148,4.85141562232264,5.24131675591932
6040,CO-Meeker,492,-5.40737148443958,-5.26892676235327
6041,CO-Montrose,5907,4.98090434698114,5.28365361104142
6042,CO-Pueblo,21742,4.83562494659677,4.84059696505829
6043,CO-Rangely,246,-6.25198228762662,-6.40845254238782
6045,CO-Salida,3543,4.08184819308829,4.13094669832111
