HRR #,HRR name,State,Medicare enrollees (20% sample) (2006),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2006)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2006)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2006)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2006)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2006)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2006)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2006)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2006)"
276,Missoula,MT,8774,6219.42,6615.26,2978.49,3225.88,1628.25,1712.93,960.75,995.97,211.05,217.76,190.79,206.01,239.28,246.7
309,Asheville,NC,18862,6568.1,6985.41,3111.92,3265.71,1845.2,2079.35,699.55,722.71,331.01,342.41,294.79,286.88,285.58,286.52
311,Charlotte,NC,41066,7575.78,7894.73,3746.44,3854.14,2070.22,2261.51,818.49,824.13,372.35,378.56,267.52,277.38,300.04,298.92
312,Durham,NC,27390,6958.74,7264.99,3445.72,3465.75,1825.75,2067.36,913.37,930.26,248.58,255.02,294.5,321.12,229.88,231.3
313,Greensboro,NC,9796,6791.25,7250.99,3293.53,3474.99,1883.53,2130.21,850.56,869.62,313.27,322.12,205.49,209.59,246.73,249.08
314,Greenville,NC,18316,7268.89,7602.5,3636.23,3603.96,2115.59,2405.71,835.75,877.53,247.32,260.76,208.72,232.38,225.85,228.81
315,Hickory,NC,6782,7194.4,7643.24,3513.32,3767.06,1819.07,2031.36,795.32,799.7,347.07,354.63,438.27,403.98,292.33,293.86
318,Raleigh,NC,30194,8080.81,8443.91,4133.28,4195.77,2166.93,2442.03,847.71,849.01,308.87,313.22,404.03,430.37,234.43,235.69
319,Wilmington,NC,10257,7580.7,8029.48,3372.5,3422.64,2435.32,2758.24,832.05,878.98,338.51,359.47,369.33,371.55,239.6,241.41
320,Winston-Salem,NC,19841,7325.41,7853.22,3686.84,3926.41,1934.09,2141.44,759.61,803.56,405.31,431.57,247.86,257.21,293.26,294.33
321,Bismarck,ND,5781,6072.2,6995.69,3014.33,3629.5,1435.53,1559.1,1207.43,1353.72,152.49,171,67.44,79.04,210.73,218.01
322,Fargo/Moorhead MN,ND,11757,6059.93,6523.61,3032.4,3338.12,1667.84,1754.44,879.51,915.04,140.61,145.71,154.9,176.04,183.43,189.97
323,Grand Forks,ND,3863,6778.42,7088.97,3671.93,3823.1,1242.21,1310.01,1489.01,1556.69,138.09,141.97,65.85,74.45,193.64,201.74
324,Minot,ND,3386,5968.92,6690.06,2983.54,3427.77,1229.86,1303.5,1470.39,1645.31,79.08,88.15,56.32,68.86,175.9,182.28
277,Lincoln,NE,14155,7018.84,7393.54,3523.69,3776.34,1839.68,1936.43,1156.65,1168.41,174.09,172.33,122.51,133.42,220.78,221.87
278,Omaha,NE,26853,7222.08,7582.14,3772.57,3997.96,1818.17,1911.55,1034.97,1053.11,203.31,204.51,172.53,183.53,224.94,232.94
281,Lebanon,NH,11098,6834.38,6316.92,3552.32,3042.07,1090.36,1107.96,1534.27,1504.65,407.55,404.61,124.49,129.26,155.28,156.31
282,Manchester,NH,18128,7407.79,7157.18,3780.33,3669.64,1723.73,1687.89,1081.7,1023.58,465.87,443.62,189.25,164.72,183.46,182.35
283,Camden,NJ,64485,9167.66,8514.47,4632.08,4299.16,3125.78,2903.14,661.84,609.67,322.7,298.83,234.11,214.2,192.38,191.12
284,Hackensack,NJ,25412,9587.14,8195.5,5083.27,4212.33,3123.02,2821.18,788.81,648.89,310.4,255.3,145.64,122.5,156.5,154.78
285,Morristown,NJ,20594,8412.67,7522.24,4293.91,3785.9,2901.2,2633.15,583.21,521.59,300.98,269.43,176.64,157.78,151.86,150.36
288,New Brunswick,NJ,18796,9636.61,8606.01,5044.58,4431.14,3288.71,2967.12,655.76,601.95,285.6,265.15,188.77,171.27,167.78,165.55
289,Newark,NJ,24749,9820.82,8384.01,5356.74,4396.41,3158.51,2842.47,750.05,655.9,304.8,265.91,140.08,119.86,163.3,163.48
291,Paterson,NJ,7353,9484.25,8150.08,5072.16,4204.91,3124.37,2839.4,688.37,580.54,252.68,210.06,197.74,158.68,174.46,183.07
292,Ridgewood,NJ,8308,9683.12,8464.88,4956.16,4239.19,3165.82,2894.8,828.02,692.25,427.91,354.87,145.1,123.36,165.62,165.96
293,Albuquerque,NM,23593,6231.58,6299.91,2900.09,2899.19,1652,1695.96,711.51,718.24,327,331.52,375.63,385.52,269.1,271.35
279,Las Vegas,NV,20979,9490.03,9141.83,4767.71,4661.57,3108.68,2990.64,500.67,463.96,540.99,492.82,326.29,280.21,261.83,260.78
280,Reno,NV,13113,7213.66,6981.62,3593.35,3520.84,1988.51,1891.69,759.48,721.63,362.39,345.98,214.99,209.46,292.51,291.5
295,Albany,NY,40295,7088.33,7232.92,3451.99,3566.3,2214.93,2219.85,755.34,773.03,289.63,296.02,189.79,193.05,184.57,182.86
296,Binghamton,NY,10246,6119.76,6604.39,2892.46,3151.03,1696.9,1819.65,930.66,999.37,229.44,246.37,142.43,158.25,232.84,235.57
297,Bronx,NY,12403,11597.7,8403.39,7358.64,4755.18,2886.86,2548.96,750.29,618.42,352.38,290.01,156.47,124.82,163.26,161.97
299,Buffalo,NY,20615,6869.86,7101.42,3600.12,3737.2,1881.94,1955.21,696.86,719.28,343.31,350.7,148.59,140.39,203.29,203.56
300,Elmira,NY,8914,6670.59,7419.42,3477.61,4027.68,1935.34,2034.72,804.97,872.56,206.13,223.94,56.56,66.08,204.81,204.69
301,East Long Island,NY,79508,10577,8772.39,5448.63,4290.77,3795.6,3356.12,650.5,541.64,397.25,331.17,114.92,87.54,188.98,187.01
303,Manhattan,NY,64188,11659.8,8845.42,6582.81,4460.29,3554.67,3121.59,758.7,626.01,495.1,408.12,112.4,83.23,189.67,193.71
304,Rochester,NY,15396,6620.38,6862.68,3400.44,3506.23,1660.91,1754.59,826,851.65,371.65,381.42,168.29,175.99,199.78,199.27
307,Syracuse,NY,24074,6686.16,7136.46,3268.68,3502.41,2079.16,2200.97,680.9,740.98,324.62,354.84,91.43,99.16,246.94,244.28
308,White Plains,NY,21715,9716.77,8218.46,5062.55,4073.41,3173.18,2885.74,807.83,675.16,369.57,307.56,149.95,127.93,172.07,169.34
325,Akron,OH,12293,7967,8337.51,4237.77,4514.23,2061.9,2125.08,893.91,917.06,291.98,300.09,260.54,259.67,217.85,215.98
326,Canton,OH,12977,7775.38,8453.3,4137.95,4702.72,2157.08,2204.94,891.08,928.1,213.73,222.63,149.09,163.79,224.51,224.39
327,Cincinnati,OH,28795,8051.5,8341.54,4020.11,4266.61,2255.12,2334.66,854.7,863.77,333.66,337.03,363.43,315.83,221.55,220.42
328,Cleveland,OH,44315,8210.54,8551.6,4302.4,4582.84,2117.56,2174.72,961.08,961.24,344.18,344.66,268.83,270.95,212.92,212.01
329,Columbus,OH,55222,8158.34,8422.15,4352.24,4527.74,2043.1,2091.03,903.77,922.67,357.53,364.64,258.82,270.56,244.76,246.07
330,Dayton,OH,24193,7731.48,8214.17,3909.68,4296.79,2242.09,2308.23,795.82,815.81,330.45,339.35,226.44,227.07,224.48,223.44
331,Elyria,OH,5691,9541.89,10222.8,5203.44,5836.95,2463.42,2513.74,950.77,945.46,364.08,362.62,319.72,323.58,241.63,239.82
332,Kettering,OH,8563,8156.07,8476.67,4056.15,4357.17,2364.27,2412.98,718.46,726.72,463,470.29,321.93,280.32,231.7,228.48
334,Toledo,OH,21046,8361.02,8559.83,4430,4564.96,2116.71,2152.29,1011.51,1057.62,249.92,261.61,324.2,295.8,223.54,221.81
335,Youngstown,OH,15150,8271.51,8935.72,4293.46,4752.41,2257.12,2371.1,1007.25,1063.35,294.52,310.77,171.91,189.42,251.58,249.47
336,Lawton,OK,4579,7303.79,8156.58,3506.81,4015.15,1823.43,1954.24,682.72,745.53,621.63,682.33,407.37,498.91,278.19,278.8
339,Oklahoma City,OK,38211,8329.18,9148.96,4071.1,4586.12,2050.19,2160.49,681.61,730.33,713.16,766.36,553.45,648.19,286.87,287.79
340,Tulsa,OK,25377,7967.63,8913.26,3742.44,4312.9,1984.78,2078.6,650.21,727.52,716.86,802.75,638.53,747.37,254.09,258.9
341,Bend,OR,3877,6425.76,6326.73,2726.92,2661.68,1889.43,1931.03,769.05,730.27,322.48,305.63,510.97,485.46,216.54,222.47
342,Eugene,OR,12668,5912.69,5782.33,2948.87,2831.62,1636.73,1664.1,691.37,654.76,225.6,213.74,178.69,182.43,224.05,226.39
343,Medford,OR,10244,5985.75,5890.16,2782.14,2704.14,1766.15,1787.77,777.29,741.41,219.73,209.71,170.79,176.87,258.32,259.62
344,Portland,OR,26244,6538.79,6106.43,3257.19,2929.68,1598.01,1590.59,946.11,881.35,261.49,241.42,278.26,262.53,196.35,198.66
345,Salem,OR,2838,5747.63,5634.43,2723.44,2632.68,1574.31,1613.14,752.73,703.28,254.38,240.29,219.91,222.28,222.78,222.39
346,Allentown,PA,27495,8233.87,8350.84,4412.2,4486.28,2362.17,2393.13,781.35,785.09,307.35,313.25,166.7,166.46,202.59,201.91
347,Altoona,PA,6316,7587.5,8405.15,3685.8,4252.83,1827.95,1923.63,1096.94,1176.4,489.39,526.02,278.51,315.17,221.36,223.31
350,Danville,PA,12086,6756.48,7284.13,3595.66,3916.73,1670.36,1762.38,859.53,925.17,255.71,275.83,151.79,175.95,231.33,232.53
351,Erie,PA,17404,7242.91,7947.58,3715.99,4211.92,1864.28,1964.88,947.35,1014.81,345.5,367.01,127.6,142.82,251.93,253.59
352,Harrisburg,PA,23556,7205.24,7561.18,3752.33,3982.86,2152.26,2220.66,762.71,791.94,180.96,187.89,169.93,188.09,175.14,175.56
354,Johnstown,PA,3612,8012.91,8741.06,4212.26,4721.41,1986.07,2072.41,899.3,965.81,490.73,528.96,190.53,210.57,244.11,244.91
355,Lancaster,PA,13770,6975.09,7225.57,3433.58,3647.15,2059.72,2120.01,778.31,760.05,197.42,192.67,321.39,319.41,172.71,172.39
356,Philadelphia,PA,55214,9396.75,8817.94,4845.63,4530.38,2895.46,2739.89,802.26,747.79,403.61,376.37,275.95,254.05,184.28,182.88
357,Pittsburgh,PA,46290,8505.39,9274.42,4533.64,5101.4,2173.8,2266.74,878.76,932.27,459.54,486.37,206.07,222.39,254.39,256.22
358,Reading,PA,12738,7725.26,8011.95,4163.01,4372.39,2168.89,2210.13,758.99,772.84,279.84,287.15,168.42,178.01,186.52,187.07
359,Sayre,PA,5261,6151.27,6691.63,3200.52,3573.43,1568.16,1640.32,825.22,888.78,231.87,250.88,108.98,119.67,216.61,218.06
360,Scranton,PA,8694,8025.86,8431.42,4118.64,4377.81,2229.02,2285.84,782.26,834.96,410.86,443.8,254.14,257,229.73,230.72
362,Wilkes-Barre,PA,7144,8552.44,9147.58,4395.44,4833.58,2435.03,2497.4,727.71,781.49,567.68,614.8,200.68,194.39,228.43,227.21
363,York,PA,9859,6869.85,6956.06,3508.46,3465.74,1965.06,2005.67,782.59,836.47,208.24,224.75,214.5,232.57,181.45,181.21
364,Providence,RI,17588,8268.42,7667.34,4252.15,3854.59,2223.93,2163.27,903.12,830.69,450.46,416.21,269.67,236.82,162.95,164.85
365,Charleston,SC,21855,7685.64,8032.29,3647.32,3829.52,2279.64,2397.24,823.83,842.08,343.6,350.97,335.27,362.18,264.26,260.68
366,Columbia,SC,23475,7365.56,7820.07,3525.1,3783.45,2120.8,2263.61,759.74,783.06,326.26,335.47,392.76,416.52,256.58,255.14
367,Florence,SC,8126,7771.82,8332.14,4110.75,4464.6,1899.83,2036.01,854.17,893.46,290.48,303.32,278.68,302.43,325.41,327.48
368,Greenville,SC,18451,7269.09,7630.46,3649.07,3828.05,2098.72,2265.71,672.83,686.33,298.38,302.05,279.84,280.25,270.42,266.85
369,Spartanburg,SC,7978,7329.45,7800.1,3683.79,3959.68,1852.2,1982.38,703.79,739.24,357.22,362.58,451.32,479.88,286.09,281.68
370,Rapid City,SD,4864,5760.37,6105.27,2830.78,2976.54,1434.73,1564.48,977.47,1021.48,129.16,135.16,119.6,134.79,257.96,261.5
371,Sioux Falls,SD,21362,5977.89,6483.08,3026.21,3319.69,1484.23,1609.7,1056.89,1118.31,121.88,129.57,102.65,112.47,201.31,207.05
373,Chattanooga,TN,14990,8060.12,8668.27,3999.28,4423.93,2109.57,2303.46,726.7,752.85,505.13,526.82,439.81,380.89,299.62,296.76
374,Jackson,TN,8908,7834.28,8855.11,3970.05,4406.38,2011.13,2478.32,695.08,738.18,712.18,779.19,129.09,136.2,318.46,319.28
375,Johnson City,TN,5566,8094.9,8863.91,4190.22,4604.18,1984.36,2181.24,667.58,722.46,643.94,703.97,289.88,335.53,354.47,353.95
376,Kingsport,TN,10266,7721.88,8535.02,3769.25,4332.26,1925.48,2019.66,720.76,785.58,794.88,871.8,225.35,253.33,337.53,336.2
377,Knoxville,TN,27003,7844.56,8748.94,3829.56,4392.04,2139.67,2348.02,706.34,762.23,667.41,726.2,200.05,224.31,322.88,320.72
379,Memphis,TN,32507,8065.57,8734.29,4086.81,4434.31,2182.6,2393.49,651.86,690.11,506.46,539.09,327.05,372,306.32,305.15
380,Nashville,TN,46738,8193.69,8804.11,4306.5,4581.91,2104.03,2391.7,722.57,744.93,595.75,615.91,187,188.37,292.58,291.89
382,Abilene,TX,8142,7588.94,8481.35,3697.54,4364.41,1998.83,2094.12,762.86,840.79,583.24,621.72,245.08,265.44,309.4,307.16
383,Amarillo,TX,9861,7714.16,8367.35,3655.85,3934.59,2016.8,2305.61,756.71,799.2,570.76,589.12,433.69,455.84,290.72,291.99
385,Austin,TX,19767,8299.04,8622.59,3860.55,4167.29,2620.1,2609.66,719.73,728.52,537.42,542.57,326.14,345.23,234.42,232.63
386,Beaumont,TX,10069,8954.25,9536.42,4215.71,4639.24,2505.14,2567.65,729.62,767.8,943.02,976.88,226.22,248.65,332.46,333.04
388,Bryan,TX,3758,7436.01,7861.2,3350.93,3644.4,1974.95,2033.71,808.71,827.32,828.32,844.53,239.06,267.09,219.55,227.79
390,Corpus Christi,TX,9264,9392.68,10059.1,4305.89,4685.78,2677.78,2789.87,693.15,738.45,1022.37,1097.98,348.73,404.54,274.43,271.84
391,Dallas,TX,61035,9668.15,9878.09,4453.49,4677.45,2634.05,2627.5,702.31,702.49,1174.76,1165.41,412.44,417.75,299.23,296.39
393,El Paso,TX,16478,7108.01,7371.56,3496.92,3604.57,1919.15,2002.24,661.89,689.32,506.83,525,238.33,267.23,249.76,249.96
394,Fort Worth,TX,26089,9179.61,9449.7,4237.88,4491,2480.82,2493.07,700.03,711.23,926.97,926.86,550.18,548.3,311.37,309.53
396,Harlingen,TX,8939,10697.2,10577.8,4716.71,4336.03,2788.95,2930.58,768.86,772.22,1649.56,1700.8,145.79,158.84,261.78,261.27
397,Houston,TX,73855,9697.61,9747.85,4820.92,4927.35,2621.71,2592.67,792.39,790.7,880.58,867.32,314.86,305.2,266.01,263.71
399,Longview,TX,5076,7889.61,8593.42,3619.35,4121.13,2065.01,2170.57,618.33,657.15,998.15,1039.19,274.81,293.73,323.7,322.07
400,Lubbock,TX,14697,8788.72,9519.44,4096.88,4497.78,2014.19,2158.79,986.13,1049,769.92,806.45,611.31,705.06,319.82,318.67
402,McAllen,TX,8711,12673.9,12955,5576.81,5430.62,3200.62,3336.53,734.36,788.37,2289.43,2435.78,37.65,39.44,268.18,270.22
406,Odessa,TX,6777,7816.14,8246.58,3634.76,3825.16,1922.13,2107.9,683.3,699.8,682.47,691.73,703.57,733.5,226.31,227.49
411,San Angelo,TX,4048,7543.9,8248.1,3604.7,4016.72,1964.99,2074.2,677.47,740.83,713.71,771.28,319.37,385.75,259.45,257.85
412,San Antonio,TX,38391,8183.16,8577.45,3776.01,3987.17,2408.65,2504.63,698.79,737.14,691.66,721.72,354.09,370.52,227.32,228.19
413,Temple,TX,4857,7189.75,7575.68,3407.39,3630.3,1565.6,1636.49,995.32,1019.99,519.43,535.08,530.92,591.78,199.2,198.02
416,Tyler,TX,14631,8707.38,9349.21,3992.37,4460.43,2425.42,2510.66,876.72,953.76,800.25,819.63,286.79,281.67,332.39,329.17
417,Victoria,TX,4035,8548.3,9306.12,4090.17,4607.49,2215.92,2255.9,1027.6,1124.49,648.69,692.83,326.54,391.96,236.04,235.07
418,Waco,TX,6981,6956.86,7607.02,3268.5,3708.3,1725.69,1805.75,868.27,936.41,505.01,523.96,315.91,359.06,263.72,261.37
420,Wichita Falls,TX,5566,8546.33,9418.91,4179.35,4830.64,2123.55,2230.11,853.01,931.6,863.33,885.29,282.96,299.71,264.91,265.01
999,United States,US,5257807,8149.6,8149.6,4065.87,4065.87,2314.29,2314.29,832.31,832.31,437.3,437.3,258.74,258.74,241.09,241.09
421,Ogden,UT,5544,6308.62,6585.66,2643.88,2831.51,1736.08,1764.61,671.41,686.76,396.96,402.09,584.29,633.52,301.47,301.43
422,Provo,UT,5165,7852.71,8144.81,3419.2,3613.61,1822.58,1868.85,683.35,689.67,1015.26,1020.01,674.42,721.52,304.91,306.79
423,Salt Lake City,UT,25730,6601.22,6851.36,2990.9,3121.55,1597.6,1672.76,855.74,869.54,484.74,489.36,377.35,404.59,315.59,317.2
426,Arlington,VA,24799,7032.93,7062.61,3161.61,3271.32,2385.68,2237.09,751.85,817.66,301.45,330.87,281.77,254.71,146.48,147.32
427,Charlottesville,VA,12982,6662.61,6858.44,3488.58,3518.8,1517.69,1635.09,1038.79,1058.58,234.18,239.08,185.71,204.23,192.56,196.49
428,Lynchburg,VA,6203,5968.86,6495.89,3075.39,3487.7,1701,1773.98,653.22,669.07,188.23,195.33,136.2,154.13,212.96,213.68
429,Newport News,VA,11160,6422.67,7058.21,2932.14,3381.98,2133.54,2204.61,730.31,798.07,261.76,287.73,156.46,174.63,211.51,210.49
430,Norfolk,VA,22533,6877.14,7650.14,3087.11,3590.66,2184.34,2309.39,847.25,928.88,336.75,369.86,185.02,209.44,243.48,242.66
431,Richmond,VA,32262,6557.64,7119.36,3237.77,3637.86,1904.42,2026.68,717.47,737.95,281.98,292.58,203.65,212.12,215.99,216.16
432,Roanoke,VA,18371,6700.35,7428.63,3444.45,3933.12,1831.68,1955.84,731.25,792.63,307.64,336.13,130.9,154.37,253.69,255.77
435,Winchester,VA,9151,6836.78,7066.6,3633.2,3679,1621.65,1718.65,924.79,985.6,221.7,236.37,256.54,263.73,177.16,178.08
424,Burlington,VT,14815,6571.54,6540.84,3293.52,3134.37,1458.68,1527.12,1100.96,1142.82,415.22,426.39,134.6,139.78,184.63,185.71
437,Everett,WA,9276,6722.02,6435.62,3277.66,3082.93,1832.1,1807.62,931.84,884.21,252.8,239.98,232.96,223.53,184.39,186.37
438,Olympia,WA,6726,6505.59,6187.44,3171.79,2954.77,2002.24,1952.78,668.49,631.25,292.34,273.46,193.4,192.36,168.32,173.63
439,Seattle,WA,41097,6895.3,6505.25,3400.94,3159.4,2015.4,1929.95,824.91,786.67,275.55,263.55,203.08,190.09,171.28,172.2
440,Spokane,WA,31184,6796.94,6704.12,3336.21,3205.35,1901.44,1967.04,922.71,899.7,257.4,249.85,134.45,132.27,241.27,245.21
441,Tacoma,WA,11511,7058.42,6728.09,3663.44,3433.64,2113.96,2075.19,645.89,618.59,199.32,190.92,245.52,215.86,178.67,180.54
442,Yakima,WA,5278,6229.76,5919.68,3011.09,2745.36,1679.21,1682.41,965.13,921.8,175.44,168,179.91,179.19,221.8,225.07
446,Appleton,WI,5617,5977.02,6254.03,2783.05,2963.58,1567.26,1633.92,1046.87,1059.69,140.62,143.35,247.21,258.88,193.02,195.02
447,Green Bay,WI,11294,6601.08,7067.77,3360.39,3720.6,1668.45,1748.33,981.16,982.97,204.27,206.61,207.14,221.65,182.1,185.27
448,La Crosse,WI,6845,5661.02,5737.81,3012.34,2957.86,1345.34,1442.55,932.48,949.79,118.07,121.54,107.92,111.91,155.69,163.73
449,Madison,WI,20574,6522.93,6483.77,3543.08,3447.8,1434.91,1506.51,940.41,921.46,221.33,215.36,217.53,220.8,168.1,170.27
450,Marshfield,WI,8707,6387.56,6639.1,3291.6,3455.48,1591.6,1655.82,1004.78,1008.45,146.66,147.12,179.64,192.72,171.89,174.78
451,Milwaukee,WI,49494,7544.88,7612.34,4010.48,4085.03,1928.72,1960.82,934.7,911.06,237.09,229.31,246.44,235.54,186.25,188.05
452,Neenah,WI,4528,6435.99,6755.06,3136.04,3377.22,1681.77,1738.26,1157.49,1167.62,142.86,144.21,168.08,173.7,154.74,157.67
456,Wausau,WI,4760,6848.09,7167.46,3598.74,3831.5,1699.62,1778.74,1061.26,1062.42,163.33,163.8,168.06,168.27,157.67,159.69
443,Charleston,WV,22239,7405.11,8118.23,3924.04,4418.76,1865.55,1980.2,902.98,971.22,262.63,285.33,139.19,147.4,302.19,306.59
444,Huntington,WV,9261,8209.49,8584.99,4354.62,4549.82,1993.5,2174.75,869.51,878.45,364.34,370.87,331.44,305.23,313.41,314.31
445,Morgantown,WV,9782,7692.62,8246.18,4029.99,4323.15,1721.87,1808.8,1018,1098.29,228.51,246.2,423.3,500.37,277.33,277.58
457,Casper,WY,4817,6491.1,6670.25,3418.27,3484.71,1573.7,1664.27,850.04,866.54,175.19,178.35,113.9,105.2,343.83,350.61
