HSA #,HSA name,State,Medicare enrollees (20% sample) (2006),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2006)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2006)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2006)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2006)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2006)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2006)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2006)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2006)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2006)"
16020,Clarion,IA,184,7150.43,7411.13,3323.07,3400.44,1103.4,1134.52,2207.93,2354.86,178.89,191.9,,,363.37,367.1
16021,Clinton,IA,1692,6893.79,7565.75,3278.89,3692.36,2030.18,2154.76,671.1,710.05,279.04,298.19,374.31,444.49,245.46,247.52
16022,Corning,IA,350,6486.54,6500.89,3394.35,3213.7,1050.85,1114.98,1701.78,1808.62,72.49,77.75,,,235.65,239.09
16023,Corydon,IA,257,5854.47,6477.48,2885.57,3370.29,1167.58,1252.5,1144.09,1205.39,288.81,308.68,,,339.11,340.71
16024,Council Bluffs,IA,1949,7438.08,7731.22,3984.21,4148.19,1999.72,2115.48,753.77,747.98,218.43,217.06,239.33,256.14,235.2,233.46
16025,Cresco,IA,277,5995.04,6121.41,2949.63,2905.32,1078.44,1156.26,1607,1682.22,99.65,106.9,,,179.35,180.2
16026,Creston,IA,402,6144.37,6555.39,3319.48,3490.76,1220.85,1360.39,1072.66,1137.83,139.49,149.64,,,218.78,223.3
16027,Davenport,IA,3683,6796.54,7569.53,3431.51,3994.92,1827.99,1952.36,725.89,757.13,297.23,312.01,280.72,319.2,230.34,228.64
16029,Decorah,IA,614,6505.03,6389.57,3411.29,3072.71,1278.89,1395.63,1228.94,1292.23,170.92,183.42,215.67,245.97,211.97,213.99
16030,Denison,IA,373,7420.07,7481.54,3688.61,3588.8,1921.7,2013.79,1252.42,1321.33,186.97,199.96,,,335.29,340.01
16031,Des Moines,IA,10722,6344.16,6747.8,3132.23,3424.34,1825.18,1935.78,685.49,702.67,207.76,212.74,277.89,257.66,205.26,205.33
16032,Dubuque,IA,2271,5651.05,6144.79,2584.12,2924.23,1736.17,1821.46,775.64,806.67,202.59,212.96,177.24,202.53,158.97,162.9
16033,Eldora,IA,147,5809.36,6422.06,2853.63,3285.37,1524.22,1642.94,984.42,1035.31,,,,,217.45,218.98
16034,Elkader,IA,114,3986.54,4126.79,1409.54,1384.24,912.61,1010.88,1323.82,1404.44,,,,,116.84,122.98
16035,Emmetsburg,IA,314,6750.04,7321.84,3338.37,3716.87,1180,1239.37,1814.58,1934.26,86.51,91.6,,,414.86,424.3
16036,Estherville,IA,473,5007.71,5468.24,2390.93,2666.53,1248.32,1356.31,1016.53,1078.03,179.95,193.03,,,176.01,181.99
16037,Fairfield,IA,515,6428.17,6827.76,3222.88,3401.28,1305.99,1425.62,1361.17,1428.76,249.73,267.48,119.18,135.24,221.4,221.53
16039,Fort Dodge,IA,1485,6436.27,7083.4,3139.42,3541.68,1592.66,1726.1,989.91,1050.82,211.63,221.89,212.69,247.3,301.15,303.23
16040,Fort Madison,IA,552,6492.67,7066.81,3446.41,3825.67,1377.27,1469.27,955.51,1007.49,361.82,386.97,,,236.74,234.7
16041,Greenfield,IA,195,4949.42,5282.72,2280.23,2426.79,1007.08,1097.37,1407.61,1493.14,,,,,161.66,163.67
16042,Grinnell,IA,783,6300.59,6958.72,3125.09,3540.15,1479.03,1616.08,1053.85,1109.37,115.58,123.36,291.92,326,230.31,230.37
16044,Guthrie Center,IA,92,7529.73,8230.71,4160.1,4743.27,1448.51,1572.03,1250.88,1277.47,,,,,169.45,168.49
16045,Guttenberg,IA,161,5837.36,6301.95,2714.99,3049.18,1085.43,1148.35,1520.3,1605.09,262.52,281.87,,,178.4,186.64
16046,Hamburg,IA,213,6716.61,7035.13,3409.7,3536.71,1218.51,1270.74,1515.73,1598.34,221.41,236.76,,,151.33,154.69
16047,Hampton,IA,210,6734.71,6981.38,3116.78,3224.68,1280.3,1337.34,1617.39,1716.51,,,,,333.58,331.99
16048,Harlan,IA,465,8246.05,8551.74,4450.82,4592.21,1770.43,1824.53,1574.39,1660.86,140.18,149.63,127.39,135.96,201.79,204.16
16050,Hawarden,IA,104,8664.01,9182.1,3778.29,3882.37,1268.54,1371.67,2175.74,2328.95,,,,,339.4,340.24
16051,Humboldt,IA,264,7014.32,7509.24,3388.2,3666.15,1508.04,1594.02,1637.7,1742.46,134.82,144.74,,,328.62,328.26
16052,Ida Grove,IA,256,6893.82,7889.31,3238.3,4001.91,1708.83,1816.59,1667.76,1776.23,,,,,245.75,247.5
16053,Independence,IA,260,7728.74,7921.52,4369.14,4351.92,1593,1699.66,1263.93,1340.88,129.52,138.6,,,223.83,227.98
16054,Iowa City,IA,2790,5624.99,5835.77,3010.93,3084.63,1332.82,1455.95,802.7,804.81,91.77,92.15,235.13,240.38,145.26,147.86
16055,Iowa Falls,IA,297,6225.41,6707.25,3192.89,3486.14,1463.73,1558.81,1085.12,1149.46,169.68,180.85,,,223.19,223.59
16056,Jefferson,IA,320,6262.7,6563.94,3373.41,3546.87,1468.09,1563.77,1123.61,1187.03,,,,,154.49,158.03
16057,Keokuk,IA,607,7236.68,7908.86,4130.22,4585.34,1470.6,1566.21,867.32,917.33,358.55,388.86,197.26,229.88,228.27,232.34
16058,Keosauqua,IA,172,5297.66,5917.2,2537.65,2965.71,1038.07,1130.07,1369.78,1433.86,,,,,160.25,161.13
16059,Knoxville,IA,346,7487.41,8075.69,3711.06,4040.59,1489.51,1606.68,1483.82,1572.42,318.09,341.16,302.35,330.25,195.26,196.47
16060,Lake City,IA,505,6540.23,7205.82,3457.95,3921.31,1408.2,1511.93,1278.26,1355.57,195.65,207.76,,,230.7,234.79
16061,Le Mars,IA,462,6768.13,7288.33,2896.11,3123.14,1656.17,1766.14,1485.11,1585.31,,,490.52,565.76,186.81,189.25
16062,Leon,IA,204,8236.03,8771.67,3500,3772.83,1574.37,1678.1,1933.66,2052.4,262.76,282.09,730.54,749.33,188.44,197.67
16063,Manchester,IA,479,5572.87,6023.48,2347.44,2609.83,1233.67,1306.88,1344.67,1429.78,184.37,196.2,121.6,135.13,356.22,366.19
16064,Manning,IA,128,4849.53,5020.81,2337.65,2307.12,1190.12,1334.4,1180.44,1245.73,,,,,202.74,204.02
16065,Maquoketa,IA,459,5743.57,6207.72,2648.74,2862.24,1308.39,1405.81,1054.78,1117.23,127.32,136.13,403.93,475.77,193.21,202.47
16067,Marshalltown,IA,1539,5350.49,5870.79,2539.23,2874.19,1623.45,1750.27,856.36,897.94,61.87,65.16,96.57,108.81,186.56,186.37
16068,Mason City,IA,3165,6252.34,6517.62,3052.87,3157.83,1386.54,1461.73,1286.54,1364.34,126.57,135.36,212.85,213.24,203.81,204.68
16069,Missouri Valley,IA,454,8838.47,9001.21,4892.42,4813.56,1560.59,1794.5,1655.9,1644.38,303.1,301.95,163.32,175.45,294.04,296.13
16072,Mount Pleasant,IA,345,4718.86,5097.21,1793.98,1933.32,1223.85,1332.2,1107.26,1166.44,167.17,179.44,293.39,345.38,138.79,143.62
16073,Muscatine,IA,804,5304.34,5808.76,2529.86,2818.75,1369.66,1482.93,750.6,781.84,99.4,105.97,362.08,425.98,176.01,174.27
16075,New Hampton,IA,403,6907.49,7126.69,3761.64,3804.81,1244.08,1318.84,1463.2,1552.62,193.82,206.92,72.21,66.05,186.31,188.54
16076,Newton,IA,671,6167.11,6837.59,3418.75,3911.66,1480.82,1618.9,747.43,789.75,103.35,110.67,245.7,229.87,162.55,163.57
16077,Oelwein,IA,417,5349.58,5756.4,2386.12,2672.08,1139.12,1185.45,1428.16,1514.42,92,96.65,,,219.27,220.37
16078,Onawa,IA,403,7282.11,7955.63,4049.48,4406.66,1348.41,1437.62,1234.39,1309.64,187.06,199.57,271.59,303.54,192.69,298.21
16079,Orange City,IA,237,4821.39,5746.37,2230.33,2999.88,1220.9,1282.62,1038.63,1107.77,107.21,114.97,,,161.7,165.33
16080,Osage,IA,454,5695.6,5736.72,2929.48,2829.73,1059.21,1144.02,1449.47,1526.15,81.18,87.01,,,170.15,169.8
16081,Osceola,IA,234,9525.73,9181.8,5459.83,4942.75,1710.41,1807,1785.52,1901.4,,,,,197.27,196.74
16082,Oskaloosa,IA,489,5242.47,5689.07,2286.8,2553.66,1331.97,1445.03,1060.49,1124.78,155.53,166.54,192.91,187.7,232.26,233.03
16083,Ottumwa,IA,997,6016.35,6557.78,3167.66,3511.99,1525.12,1672.49,815.49,862.24,98.7,105.51,194.67,187.46,214.99,216.19
16084,Pella,IA,411,6303.39,6610.61,2950.35,3102.14,1338.86,1442.05,1517.93,1604.59,102.47,109.84,181.2,152.61,246.89,245.34
16085,Perry,IA,239,5365.14,5635.72,2111.41,2258.93,1219.54,1311.5,1495.02,1521.02,,,,,295.04,295.57
16086,Pocahontas,IA,259,7270.98,7660.22,3243.32,3366.06,1556.82,1691.6,1781.99,1891.64,93.24,100,,,299.93,300.29
16088,Primghar,IA,232,6929.25,7377.86,2955.08,3115.21,1384.38,1503.42,2323.41,2479.29,,,,,154.78,153.05
16089,Red Oak,IA,445,7181.58,7323.67,3973.13,3926.76,1621.15,1722.38,1155.92,1225.86,160.97,171.91,,,288.77,289.84
16091,Rock Valley,IA,122,5541.22,6005.14,2762.71,3012.13,1141.35,1270.23,1405.37,1502.61,,,,,114.21,117.82
16092,Sac City,IA,151,6597.03,7777.24,3333.84,4326.22,1372.11,1466.8,1507.29,1595.51,,,,,301.9,300.75
16093,Sheldon,IA,347,6227.86,6993.39,2987.39,3567.8,1338.01,1446.01,1204.35,1282.71,166.36,178.48,336.33,327.21,190.51,188.02
16094,Shenandoah,IA,360,6704.44,7025.47,3200.22,3336.93,1888.14,1967.36,1276.63,1347.02,69.25,74.29,,,188.54,191.15
16095,Sibley,IA,199,5815.24,6305.23,2526.92,2804.09,1626.53,1734.89,1179.36,1243.98,,,,,246.19,248.68
16097,Sioux Center,IA,184,5662.3,6105.64,2519.78,2711.95,1095.46,1192.29,1444.73,1542.21,,,,,123.99,128.28
16098,Sioux City,IA,3159,6200.37,6826.98,2849.02,3274.34,1750.1,1854.96,814.9,866.26,140.93,150.61,414.25,444.35,207.58,209.83
16099,Spencer,IA,799,6306.75,6943.45,3059.42,3462.52,1633.14,1763.35,1106.38,1170.23,69.98,73.38,179.39,210.96,266.37,267.59
16100,Spirit Lake,IA,677,5574.8,6214.33,2938.72,3388.58,1440.01,1573.37,820.21,866.59,105.53,112.29,70.26,68.51,206.41,208.12
16101,Storm Lake,IA,692,6809.05,7399.36,3549.2,3886.77,1535.79,1682.97,1182.08,1260.21,123.24,130.36,184.66,201.68,263.73,262.98
16103,Sumner,IA,120,7345.45,7824.65,2620.62,2792.43,1462.36,1555.91,2186.42,2328.34,,,,,243.93,233.78
16105,Washington,IA,378,5529.82,5857.62,2624.89,2822.13,1545.42,1666.48,1013.55,1008.37,,,,,206.87,207.31
16106,Waterloo,IA,2852,6786.39,7378.82,3478.25,3885.65,1575.28,1664.36,1176.64,1251.46,157.07,168.29,194.17,200,219.46,221.39
16107,Waukon,IA,232,6586.37,6544.38,4127.88,3944.81,957.82,1036.52,1049.22,1105.54,211.59,226.99,,,248.9,237.93
16108,Waverly,IA,438,7875.56,8176.23,3870.71,3950.48,1534.31,1610.81,2061.89,2192.1,144.58,155.28,141.82,146.73,173.37,175.95
16109,Webster City,IA,412,7176.64,7891.66,3808.6,4301.75,2042.77,2184.73,931.69,978.44,147.05,157.17,,,183.05,186.33
16110,West Union,IA,334,6385.35,6764.23,3685.26,3863.46,1055.35,1136.19,1173.47,1243.68,172.16,184.71,,,131.43,130.38
13003,Blackfoot,ID,479,7501.48,7645.09,3554.32,2995.17,1572.42,2131.72,1257.9,1331.08,583.71,602.21,198.43,232.24,350.83,356.91
13004,Boise,ID,5184,6215.54,6698.04,3029.74,3226.56,1463.65,1697.04,866.59,879.02,373.7,378.36,284.22,314.47,204.74,206.18
13005,Bonners Ferry,ID,230,4377.01,4718.43,1812.65,2001.91,823,881.83,1186.92,1258.8,100.37,102.35,,,321.26,318.41
13006,Burley,ID,639,5603.11,6096.03,2630.89,2713.81,1193.24,1472.55,1235.82,1317.74,212.75,231.99,,,205.9,213.4
13007,Caldwell,ID,937,6039.46,6633.74,3047.08,3187.22,1410.28,1808.5,739.64,748.62,267.31,271.5,339.15,371.47,241.73,246.97
13009,Coeur D'Alene,ID,2671,6610.56,6938.31,3122.98,3253.22,1834.84,2018.79,957.64,966.22,282.42,282.25,167.77,166.62,235.77,239.07
13010,Cottonwood,ID,84,6371.86,7757.73,2872.15,3186.02,1466.99,2384.6,1693.01,1819,,,,,255.36,253.76
13012,Driggs,ID,153,6659.47,7131.15,3694.19,3539.69,1116.32,1634.46,1179.43,1251.21,,,,,412.82,413.73
13015,Grangeville,ID,181,7256.16,8072.15,4137.69,4193.67,1260.9,1870.14,1539.43,1647.76,,,,,223.63,227.74
13017,Idaho Falls,ID,2580,6401.27,7309.56,2824.39,2957.68,1874.6,2542.83,577.57,602.07,414.65,429.85,376.71,427.26,349.37,352.47
13019,Kellogg,ID,418,7547.47,7851.37,4101.25,3979.87,1573.32,1897.92,1119.09,1190.68,512.19,535.05,,,226.36,240.21
13020,Lewiston,ID,1594,6196.47,6745.55,3082.15,3112.46,1817.84,2287.23,877.68,897.84,108.72,110.81,54.16,61.98,235.39,246.78
13021,Malad City,ID,112,8397.66,8978.35,4039.12,4357.01,1414.61,1458.28,1339.94,1417.28,574.89,594.08,,,359.19,350.19
13022,McCall,ID,191,7198.45,7058.09,3766.47,3295.94,1178.1,1379.44,1472.7,1565.71,484.67,491.2,,,211.87,209.66
13023,Montpelier,ID,168,6730.61,7140.67,2733.74,2636.25,1808.4,2247.29,1327.29,1407.38,296.29,320.95,,,381.17,390.88
13024,Moscow,ID,535,5377.92,6274.09,2274.18,2782.96,1493.22,1770.9,1024.7,1082.65,199.9,217.93,133.24,158.53,243.04,251.77
13025,Mountain Home,ID,416,6780.62,7414.61,3678.1,3962.08,1387.97,1645.16,1123.33,1186.03,289.4,293.67,,,259.47,268.63
13026,Nampa,ID,1131,6327.07,6907.38,3040.06,3307.64,1586.82,1842.08,880.63,890.54,278.73,281.67,322.63,359.36,217.2,221.84
13027,Orofino,ID,236,5750.81,6676.89,2706.91,2844.27,1261.49,1947.06,1350.74,1424.83,,,,,305.35,309.59
13028,Pocatello,ID,1486,6312.65,6750.94,2813.37,2898.39,1509.98,1813.34,843.14,844.78,536.57,548.79,344.46,371.03,292.15,299.57
13029,Preston,ID,190,5796.57,6170.28,2127.41,2374.73,1670.92,1682.68,875.22,896.42,230.01,236.52,,,281.36,281.48
13030,Rexburg,ID,618,5663.27,6549.54,2779.03,3056.2,1440.34,1947.33,484.58,517.64,457.57,484.1,185.82,210.54,344.95,350.46
13031,Rupert,ID,286,5579.78,6017.26,2967.45,2906.32,999.41,1335.65,938.21,1007.1,283.92,309.26,,,190.94,195.94
13032,Salmon,ID,369,6369.2,6287.41,2835.16,2299.69,1038.29,1323.11,1773.64,1893.87,217.28,235.12,,,426.65,432.73
13033,Sandpoint,ID,715,5475.42,6013.63,2824.5,3080.41,1428.98,1632.85,708.68,748.77,164.48,175.24,126.19,142.85,215.08,221.78
13035,Soda Springs,ID,154,5956.89,6082.11,3003.29,2767.75,1100.72,1380.26,1222.46,1293.86,,,,,319.04,303.99
13036,St. Maries,ID,207,5185.64,5603.82,2331.27,2060.2,1024.98,1599.74,1250.55,1336.5,225.83,228.36,,,242.55,248.89
13037,Sun Valley,ID,361,7296.71,6957.01,3442.75,2944.53,1445.44,1489.31,1822.04,1903.65,293.93,301.9,,,196.67,201.69
13038,Twin Falls,ID,2560,6596.88,7311.16,3310.57,3595.82,1325.78,1598.63,1172.65,1254.74,351.57,382.71,209.06,243.24,244.89,251.45
13039,Weiser,ID,220,6109.47,6479.54,2415.8,2456.65,1110.8,1215.24,1406.61,1468.96,157.02,167.12,743.13,874.17,222.23,226.95
14001,Aledo,IL,362,7076.39,7513.83,3354.86,3615.24,1781.31,1835.68,1127.53,1181.47,267.24,281.46,333.7,381.61,201.5,204.03
14002,Alton,IL,2599,7750.86,8168.33,3955.63,4338.79,2062.49,2050.78,1033.34,1063.64,351.48,362.55,146.68,155.32,202,197.7
14003,Anna,IL,579,6790.43,7508.38,3432.38,3907.83,1776.97,1883.86,958.14,1040.92,363.2,392.5,,,196.53,213.29
14004,Arlington Heights,IL,7367,8533.41,8245.06,4272.44,4308.21,2620.3,2400.71,833.23,773.61,368.32,343.02,268.97,254.53,156.88,153.72
14005,Aurora,IL,3092,8776.29,8496.04,4590.94,4589.86,2442.38,2283.09,876.96,816.03,362.43,337.69,322.13,289.69,185.48,184.85
14006,Barrington,IL,2208,8881.4,8867.17,4617.83,4852.83,2442,2296.3,956.38,903.07,427.66,398.2,249.6,232.1,185.54,183.06
14007,Belleville,IL,4927,7805.2,8440.37,4127.3,4675.7,2130.87,2167.22,823.56,849.11,267.86,277.27,223.23,238.85,234.22,231.53
14008,Belvidere,IL,941,7350.09,7583.47,3879.29,4078.65,1822.37,1878.19,851.38,833.55,363.76,356.51,202.34,206.98,239.38,235.89
14009,Benton,IL,395,8227.77,8823.19,3728.49,4193.68,2243.89,2211.77,1368.77,1470.6,352.03,381.53,,,282.55,279.86
14010,Berwyn,IL,3541,8493.6,7882.91,4713.12,4377.48,2019.15,1860.98,871.88,809.69,553.52,514.65,155.05,137.42,181.37,181.16
14011,Bloomington,IL,2603,6424.22,6958.09,3015.37,3502.32,2208.35,2212.72,712.34,731.62,157.26,161.72,127.36,146.01,196.37,196.14
14012,Blue Island,IL,1057,10041.61,9662.45,5396.52,5378.2,2837.63,2592.87,709.59,657.37,595.47,552.85,281.68,265.63,217.26,213.07
14013,Breese,IL,747,7417.4,7996.58,3625.77,4144.39,1778.38,1779.87,1280.34,1322.02,281.78,290.71,235.54,247.79,220.67,216.23
14014,Canton,IL,857,7473.93,8125.43,4263.07,4704.98,1628.44,1715.23,1005.32,1073.34,174.63,187.48,194.69,227.4,212.67,213.8
14015,Carbondale,IL,579,6804.42,7198.42,3059.81,3274.23,2024.52,2091.34,1124.76,1210.53,308.39,332.31,83.83,91.37,227.54,224.77
14016,Carlinville,IL,390,7469.68,7998.47,3872.34,4308.73,1747.86,1749.75,1225.88,1280.11,252.15,263.56,,,364.04,363.64
14017,Carmi,IL,306,6692.38,7319.91,3295.98,3688.98,1935.5,2077.88,915.07,980.7,348.8,374.27,,,185.56,184.78
14018,Carrollton,IL,135,7016.47,7514.25,3874.29,4193.27,1477.29,1557.28,1036.62,1103.95,351.15,373.63,,,280.61,282.35
14019,Carthage,IL,457,6319.8,6865.28,3143.26,3478.39,1385.64,1475.55,1229.49,1314.29,284.48,307.74,,,233.38,234.22
14020,Centralia,IL,974,8544.78,9292.8,4634.12,5251.27,2255.08,2284.37,1056.13,1129.67,309.63,328.12,47.51,54.03,259.53,257.32
14022,Chester,IL,424,6972.68,7414.45,3335.1,3643.25,1689.41,1693.79,1451.46,1558.79,310.1,334.8,,,192.2,192.99
14023,Chicago,IL,35837,9846.64,8959.32,5394.6,4850.35,2287.55,2126.24,859.22,800.42,793.46,737.63,209.09,163.12,204.4,200.81
14024,Chicago Heights,IL,2795,9450.65,8928.36,5082.94,4869.5,2622.11,2448.84,759.98,711.23,463.61,430.36,344.78,276.7,182.5,196.66
14026,Clinton,IL,359,7159.87,7690.16,3422.21,3768.81,1809.83,1863.96,1338.71,1442.11,162.3,174.39,,,246.57,241.07
14027,Danville,IL,2271,7351.59,7916.91,3936.58,4337.23,1908.87,1984.32,926.21,978.99,183.75,189.69,155.31,183.66,240.88,239.47
14028,DeKalb,IL,1289,7933.14,7927.27,4133.79,4193.36,2123.17,2139.14,1099.56,1030.57,224.22,210.22,154.27,153.65,210.19,207.43
14029,Decatur,IL,3832,6623.59,7435.37,3270.34,3872.8,1979.88,2075.58,989.84,1078.19,155.19,169.24,46.18,54.17,192.97,194.07
14031,Dixon,IL,767,6064.98,6436.29,3181.81,3422.89,1659.76,1713.05,832.13,880.05,199.55,214.78,71.59,81.19,121.45,124.19
14032,Downers Grove,IL,1741,8492.37,8302.44,4409.2,4504.17,2563.08,2364.82,745.31,691.89,392.15,365.09,219.8,212.72,157.16,155.95
14033,Du Quoin,IL,306,6944.03,7033.33,3413.65,3309.82,1572.82,1657.39,1358.66,1460.18,291.21,314.99,,,305.67,303.23
14035,Effingham,IL,1583,6751.29,7392.74,3107.24,3613.52,2051.31,2090.46,972.86,1044.17,242.8,262.52,63.32,76.21,299.09,295.97
14036,Eldorado,IL,418,7140.12,7998.52,3502.25,4056.44,1726.56,1908.81,1331.17,1433.83,290.63,314.41,,,238.42,236.22
14037,Elgin,IL,5832,9222.63,9034,4845.61,4929.21,2537,2391.21,896.58,834.24,428.98,399.21,343.95,312.29,177.07,175.47
14038,Elk Grove Village,IL,2692,9378.8,9121.11,4826.73,4928.45,2615.9,2400.67,939.9,871.91,389.58,362.84,411.37,368.21,194.9,192.26
14039,Elmhurst,IL,4647,8844.75,8592.14,4633.46,4692.29,2438.63,2240.85,875.85,811.78,485.88,451.95,224.74,208.07,186.26,183.82
14040,Evanston,IL,5979,8516.15,7952.35,4046.4,3784.95,2389.23,2241.63,1226.01,1137.47,380.78,354.26,334.43,299.53,139.93,137.35
14043,Fairfield,IL,482,7192.77,7802.65,3507.88,3970.65,1703.07,1722.27,1232.6,1324.72,343.66,371.7,,,343.64,336.21
14044,Flora,IL,373,7192.87,8174.84,3200.63,4068.97,1818.57,1786,1416.68,1525.67,457.32,494.14,,,317.36,320.88
14045,Freeport,IL,1684,6578.29,7054.08,3472.68,3787.75,1671.75,1745.97,962.25,1006.33,153.72,164.02,142.39,169.74,181.81,181.53
14047,Galesburg,IL,1957,7261.77,7761.73,3850.3,4106.73,1793.5,1907.78,885.46,946.83,262.97,283.6,231.38,275.3,239.21,238.6
14048,Geneseo,IL,486,5929.36,6333.62,2678.86,3027.5,1743.72,1716.9,868.63,908.56,206.5,217.18,,,305.88,317.29
14049,Gibson City,IL,285,7596.61,7877.82,3727.53,3944.69,1750.03,1783.34,1671.08,1675.62,,,,,234.2,237.58
14050,Glendale Heights,IL,764,10102.48,9653.97,5661.14,5556.39,2438.62,2259.57,903.17,840.06,539.63,503.37,385.95,321.08,197.98,197.51
14051,Granite City,IL,1010,8820.54,9007.96,5160.03,5313.99,2237.81,2229.88,771.24,793.99,258.38,267.04,122.21,133.56,264.74,260.59
14052,Greenville,IL,416,8873.38,9641.06,5320.74,6009.04,1667.45,1659.21,1264.78,1308.99,245.38,254.5,157.54,181.09,227.71,229.15
14053,Harrisburg,IL,667,7021.68,7755.71,3312.67,3876.33,1639.65,1672.04,1250.54,1348.75,344.29,372.1,168.96,192.36,299.52,296.49
14054,Harvard,IL,247,8952.09,8403.3,4660.26,4204.78,2055.71,2092.13,1224.59,1152.2,,,,,427.68,424.34
14055,Harvey,IL,1935,10614.82,10349.68,5686.49,5798,2907.53,2680.75,773.45,725.75,654.83,607.47,363.77,307.3,215.64,215.56
14056,Havana,IL,260,8774.59,9399.75,4444.37,4815.5,1331.96,1386.89,2493.53,2682.77,153.43,166,,,385.14,380.85
14057,Hazel Crest,IL,2269,9783.41,9246.98,5199.32,5086.29,2763.99,2516.81,803.73,746.92,446.46,414.64,388.95,300.95,189.3,187.13
14058,Herrin,IL,1161,7507.57,8057.63,3855.49,4251.22,1913.52,1956,1072.2,1151.9,356.2,385.22,85.26,89.39,235.2,234.43
14059,Highland,IL,525,7353.9,7810.28,3866.73,4240.72,2006.42,2042.88,997.8,1025.82,221.51,227.55,70.4,79.34,188.71,188.34
14060,Highland Park,IL,2182,8314.17,7834.09,3544.16,3381.63,2651.98,2504.6,1292.17,1198.65,310.96,288.73,363.27,317.02,138.87,136.96
14061,Hillsboro,IL,709,7107.7,7787.25,3582.15,4073.74,1483.96,1525.95,1434.63,1543.53,295.96,320.27,90.03,105.68,250.39,247.09
14062,Hinsdale,IL,2948,8092.35,7701.78,4092.19,3992.91,2462.84,2265.73,821.74,764.87,414.32,385.02,155.74,150.37,148.29,144.64
14063,Hoffman Estates,IL,1301,10132.68,10237.1,5356.19,5550.82,2606.2,2679.42,1037.81,964.56,458.02,426.84,444,389.59,222.34,217.51
14064,Hoopeston,IL,151,7187.24,7829.69,2762,3321.64,1679.62,1532.6,1499.52,1605.34,,,,,412.82,423.43
14065,Hopedale,IL,254,7838.56,8345.06,4147.52,4516.58,1941.41,2001.32,1035.61,1080.93,354.14,371.19,,,281.6,281.63
14066,Jacksonville,IL,1468,7056.64,7814.45,3820.9,4380.54,1643.67,1731.82,1069.6,1149.77,167.6,180.91,94.63,105.54,276.03,277.57
14067,Jerseyville,IL,608,7655.47,8334.84,4216.13,4759.93,1835.01,1919.07,1106.88,1141.71,303.13,313.64,64.63,63.32,141.6,142.9
14068,Joliet,IL,8352,9156.98,8881.33,4766.45,4805.77,2676.66,2469.72,801.48,744.16,434.22,403.08,282.31,262.83,194.58,195.59
14069,Kankakee,IL,2960,8808.5,8738.66,4953.81,4955.96,2162.73,2162.24,879.34,828.67,333.59,313.84,263.2,259.81,212.15,211.87
14070,Kewanee,IL,564,8040.29,8246.07,4289.8,4323.13,1786.03,1859.59,1402.08,1471.86,334.85,352.93,65.51,75.51,190.23,189.82
14071,La Grange,IL,3227,8916.06,8356.1,4883.74,4631.39,2351.57,2147.6,843.9,781.37,426.43,395.77,244.01,230.72,159.08,157.16
14072,Lake Forest,IL,838,6812.34,6640.17,2865.3,2892.27,2350.07,2237.16,954.09,899.7,260.64,249.17,235.74,222.16,122.24,121.45
14073,Lawrenceville,IL,504,6816.46,7629.74,3396.31,3892.45,1339.83,1527.93,1279.3,1364.83,519.15,561.89,,,313.32,318.03
14074,Libertyville,IL,2540,8966.06,8820.55,4582.54,4690.34,2435.44,2279.19,995.73,946.72,500.93,473.35,273.64,257.57,181,177.7
14075,Lincoln,IL,596,7822.04,8299.43,4270.26,4527.57,1476.8,1550.8,1501.52,1616.25,211.12,224.72,211.8,226.33,172.12,171.82
14076,Litchfield,IL,665,6665.32,7064.25,3395.11,3667.82,1570.55,1601.59,1208.05,1284.14,245.68,259.68,,,243.04,240.55
14077,Macomb,IL,1022,5822.09,6473.07,2693.35,3170.83,1616.1,1669.57,1084.91,1161.2,158.2,171.28,132.46,157.44,162.02,164.87
14078,Marion,IL,990,7019.75,7579.48,3499.49,3948.27,2040.89,2052.85,782.94,842.33,313.28,338.85,163.48,185.48,211.04,207.1
14079,Maryville,IL,1745,7825.38,8338.01,4160.64,4626.72,2106.73,2101.27,819.18,844.69,259.37,268.35,231.09,249,244.36,240.61
14080,Mattoon,IL,1663,6984.18,7636.15,3544.3,4038.53,1782.03,1823.65,968.8,1036.98,294.61,316.18,115.18,139.62,289.91,290.49
14082,McHenry,IL,2028,9034.72,9153,5000.94,5240.5,2277.56,2250.47,855,800.86,478.28,446.11,214.23,200.39,217.83,216.55
