State #,State label,Medicare Enrollees (1994),"All Surgical Discharges per 1,000 Medicare Enrollees (1994)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (1994)","Back Surgery per 1,000 Medicare Enrollees (1994)","Coronary Angiography per 1,000 Medicare Enrollees (1994)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1994)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1994)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1994)","Cholecystectomy per 1,000 Medicare Enrollees (1994)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1994)","Hip Replacement per 1,000 Medicare Enrollees (1994)","Knee Replacement per 1,000 Medicare Enrollees (1994)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1994)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1994)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1994)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1994)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1994)"
1.0,Alabama,522090.0,107.64421398958,1.15112130671727,3.50857727654427,28.1187723741387,7.30486163770899,8.41252770584755,3.70022830193511,6.58638886812662,8.85935441463983,1.78890252043656,4.48457437684904,2.34140513556155,1.80358523051163,1.93496222074626,9.55986857586217,0.999737401840831
2.0,Alaska,26088.0,75.0846789191396,0.77249552371827,2.25378008613412,9.03365641473664,3.95116764480502,3.3695836425897,1.6651534320227,4.94953235907975,7.4422822952276,2.5174902403061,3.56699312046384,1.43777286674134,1.6911439249994,0.779659488524241,5.0508174173344,0.935504604929019
3.0,Arizona,370100.0,90.5253089669242,1.08424134826902,3.05505275691323,14.8352302585704,4.30589975098552,6.25257065065991,1.9608031820926,4.89814105259418,7.92168884550458,2.54437936147341,4.86315155150871,2.27681385165416,1.72167498045869,1.41199104012169,9.90138443383675,0.971733889524333
4.0,Arkansas,349971.0,96.6686495642595,1.07778780342968,2.73544398038723,18.235228324425,6.62257481381048,5.26625823017692,2.82852436707143,6.12873131209173,8.81420763224845,1.91622610833999,4.49601971451769,2.18834474916069,1.81158589014873,1.51615862901127,11.5160337744897,1.03722037412198
5.0,California,2118100.0,92.3498062169104,0.837393674319474,2.96214534590071,15.1602904496204,5.0538637033501,6.34289769486032,2.42848527965876,4.52373931611558,7.71395094845715,2.45281829264833,3.92787485914919,1.92938481975563,1.72659732539759,1.79277789176117,9.70512628090704,1.22646584488666
6.0,Colorado,304062.0,86.2997234491936,0.856560496242665,3.25993930516548,13.1476899815876,3.85668071517209,5.13628570044035,1.3770263996137,4.67363088781655,8.13027839463287,2.84522865148813,5.56568040763044,2.12039906079572,1.68826257136464,1.10559522456588,9.25246342784669,0.804906903600439
7.0,Connecticut,445425.0,89.8640226239777,1.01685361853926,2.00490680689476,15.79146293391,5.53427598313844,5.06900501420849,1.76694644159727,4.64310435688741,7.08646433824589,2.28266608781489,3.38250406992833,1.97624965206576,2.06369972785218,2.25691163082631,8.26649771511493,1.35328040172707
8.0,Delaware,86697.0,93.8055788427871,1.41753244343565,2.1925239982843,14.63421976229,4.42733978623002,5.96923061820049,3.1917790082399,4.37966105874631,8.30383974647586,2.30961138747212,4.2340623000785,2.28391412773365,2.05293696390949,1.7283875247108,10.3399359653513,0.742494490015903
9.0,District of Columbia,65284.0,94.95539870308,0.745254933133938,2.31289430658651,15.1443182821711,4.5959754185967,6.4086166454633,1.07530612075554,3.72621017735613,7.06597803131725,2.26107139115784,3.4756426067385,2.62161361496169,1.71485093520879,2.1111178353252,10.930452331509,1.01816111133412
10.0,Florida,1986461.0,95.5596412725328,1.15515305163444,3.08280175010093,18.3072638477662,6.00526744656491,6.5088856726425,3.03086571151106,4.65849015366751,7.94353036523946,2.35396603161922,4.58440700841706,1.96434891161574,2.05341101207042,1.9134555332358,9.10930533835788,1.25895406270584
11.0,Georgia,677105.0,96.97249647146,1.07264279912348,2.63903306820686,19.5142670909939,5.94628796731357,6.69249078229909,3.29163680310335,5.12478812287894,8.73815948588038,1.89186738453242,4.35042598289952,2.21819928397927,1.72649538422973,1.905755275838,9.38800137913076,0.907089780736499
12.0,Hawaii,90696.0,64.0091177688648,0.516740772495895,1.63948643326398,8.61399391376631,3.31030161416189,3.52220049001818,0.90384474837968,4.42300573940203,5.25343770797376,0.804424874238788,1.66867902722884,1.3097501608061,1.23343460988705,0.767036544880381,7.96159651138871,0.782808395604344
