HSA #,HSA label,Medicare Enrollees (1994),"All Surgical Discharges per 1,000 Medicare Enrollees (1994)","Back Surgery per 1,000 Medicare Enrollees (1994)","Coronary Angiography per 1,000 Medicare Enrollees (1994)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1994)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1994)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1994)","Cholecystectomy per 1,000 Medicare Enrollees (1994)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1994)","Hip Replacement per 1,000 Medicare Enrollees (1994)","Knee Replacement per 1,000 Medicare Enrollees (1994)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1994)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1994)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1994)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1994)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1994)"
49001,VA-Abingdon,5381,84.4072299370251,,11.9434335681599,4.26141493383447,2.49814432297328,,5.84745921788917,9.34711987598462,,,,,,,
49002,VA-Alexandria,21415,89.1218155953308,1.98371672506693,11.6459496816525,4.8226394447266,5.57461186153616,1.64940977423122,3.52911805227086,8.87784947623762,2.0584677409478,3.70914665436515,1.39621506343712,2.15731587131116,2.04084795129907,4.53420899029434,
49003,VA-Arlington,19877,89.1423403599491,2.64119314515896,10.0315031305512,3.47892815579041,4.17739613956342,1.96420093016897,2.88888748495697,8.26952779842734,3.0671472162503,4.06814282358706,2.65178379562371,1.62009189488672,1.86437910833597,7.8321829741306,
49004,VA-Bedford,3726,90.0567824036643,,14.694884585253,,,,,9.50879904861672,,,,,,,
49005,VA-Big Stone Gap,2252,79.4962105012348,,12.4497558189128,,,,,,,,,,,,
49006,VA-Blacksburg,5396,84.0176477677586,,12.3221990287444,5.09686591715301,,,7.35506797976169,10.9916697439568,,,,,,,
49007,VA-Charlottesville,22907,85.3697033675317,3.06899810343467,16.1411796120007,4.36887385478743,3.81776258882561,0.916247330233396,4.01786260890545,9.72927623267777,2.27947451988007,3.52364958243852,1.1348937054253,1.9715130239927,1.38368408523712,7.29049505079582,
49008,VA-Chesapeake,10327,110.719980643697,,22.1727921523543,7.35691209496272,7.16260204054594,,4.92559435097271,9.74407392555997,,4.5803795390071,,,,7.58180985624797,
49009,VA-Clintwood,1833,90.9302848632245,,18.7214785999265,,,,,,,,,,,,
49010,VA-Culpeper,3848,97.7871312500755,,13.6025022883735,,,,,10.218904181628,,,,,,,
