HRR Number,HRR Name,Medicare enrollees (2010),Total Mortality: ASR-adjusted % of deaths among Medicare enrollees (2010),Non-HMO Mortality: ASR-adjusted % of deaths among Medicare enrollees without HMO coverage (2010)
351,PA-Erie,115936,4.83282798705961,5.20861622084353
352,PA-Harrisburg,154394,4.5320832041638,4.8083008864034
354,PA-Johnstown,41672,4.80994043165958,5.60412823934161
355,PA-Lancaster,94062,4.09999552045839,4.25904131658552
356,PA-Philadelphia,538277,4.56888377522787,4.87293423686009
357,PA-Pittsburgh,489692,4.8007187810681,5.27399182956508
358,PA-Reading,86268,4.62063622859934,4.98333561561043
359,PA-Sayre,31894,4.86037529003738,5.09710806049552
360,PA-Scranton,55675,4.82456754646571,5.11545059097823
362,PA-Wilkes-Barre,42425,4.99548443088468,5.2195215141704
363,PA-York,62338,4.43109274498935,4.65292736440347
364,RI-Providence,167431,4.42748106934493,4.66425428980105
365,SC-Charleston,139935,4.63077264523823,4.7556145716015
366,SC-Columbia,152594,4.93407975603409,5.01529213197917
367,SC-Florence,47982,5.41377174207518,5.47014836996757
368,SC-Greenville,122904,4.87662012176784,4.96112913279903
369,SC-Spartanburg,52809,5.32908515369665,5.54417837899039
370,SD-Rapid City,30762,4.21533639832494,4.48169582181539
371,SD-Sioux Falls,119751,4.21926082270813,4.30957186569517
373,TN-Chattanooga,97871,5.11979983942318,5.41648318132172
374,TN-Jackson,50093,5.62757636975298,5.80521472398175
375,TN-Johnson City,40598,5.09352923780677,5.54989152696271
376,TN-Kingsport,80665,5.43313261847867,5.98599320714925
377,TN-Knoxville,206875,5.38595704077915,5.79204033923704
379,TN-Memphis,201321,5.43262509983245,5.56924588010333
380,TN-Nashville,330379,5.23210546643408,5.47941958804949
382,TX-Abilene,45280,5.43058011762289,5.56311904953172
383,TX-Amarillo,54432,5.06476593703808,5.17263876316574
385,TX-Austin,142814,4.31230451596917,4.52036112083936
386,TX-Beaumont,61224,5.37172220597824,5.60612810340816
388,TX-Bryan,25130,4.60742134931436,4.85179633029716
390,TX-Corpus Christi,67143,5.04811622018827,5.60842403918684
391,TX-Dallas,430784,4.87100403169336,5.12013417773602
393,TX-El Paso,121796,4.33540391466961,4.7472815259328
394,TX-Fort Worth,209711,4.96594730843858,5.35122601574311
396,TX-Harlingen,55548,4.38314617736665,4.7174790606063
397,TX-Houston,560381,4.76310124736021,5.04571285495612
399,TX-Longview,27491,5.44603538975131,5.70458870136372
400,TX-Lubbock,81536,5.42802025902434,5.59447517286393
402,TX-McAllen,53934,4.30153873780275,4.52194647024404
406,TX-Odessa,38077,5.09515216283821,5.25128905299759
411,TX-San Angelo,23030,4.70292301450847,4.8304642006432
412,TX-San Antonio,295832,4.53638629194672,4.75077993898683
413,TX-Temple,45911,4.98543930824761,5.39196154838755
416,TX-Tyler,84959,5.03296465813532,5.23976998920127
417,TX-Victoria,21663,4.67030010085635,4.81848415979723
418,TX-Waco,44862,5.04452468276308,5.27076526152107
420,TX-Wichita Falls,28955,5.46383271142113,5.57823745997257
999,US-United States,38365550,4.56001543050992,4.80083492347189
421,UT-Ogden,41656,4.4600937680039,4.65785473685406
422,UT-Provo,41086,4.4561491439157,4.87909141363164
423,UT-Salt Lake City,196307,4.44101512024628,4.82152467076684
426,VA-Arlington,189473,3.79539971324139,3.82833755608283
427,VA-Charlottesville,80079,4.33710467109644,4.49504732937388
428,VA-Lynchburg,39847,4.71953255795586,4.90993026930166
429,VA-Newport News,74391,4.50914722619311,4.5757457437729
430,VA-Norfolk,142297,4.8348439181559,4.97564851325949
431,VA-Richmond,206027,4.65109908002489,4.79661739789422
432,VA-Roanoke,111417,5.06737795428707,5.2060130449716
435,VA-Winchester,57749,5.08588018416917,5.36846228985215
424,VT-Burlington,87249,4.72225807554567,4.89361847665751
437,WA-Everett,81193,4.44144680229064,4.73917684356294
438,WA-Olympia,56156,4.40937695030928,4.65516779361388
439,WA-Seattle,328790,4.10251588578456,4.3128814770141
440,WA-Spokane,204619,4.59561479970928,4.86973022690026
441,WA-Tacoma,87095,4.74920895389962,4.96392819786728
442,WA-Yakima,34228,4.50941523070309,4.73551186433534
446,WI-Appleton,45530,4.48499149263864,5.20339583062222
447,WI-Green Bay,75588,4.29016697727846,4.87237516129307
448,WI-La Crosse,51853,4.15201497783626,4.45358883438879
449,WI-Madison,137444,4.55408893239189,4.89343245940029
450,WI-Marshfield,62917,4.26214291921856,4.95569988086806
451,WI-Milwaukee,319500,4.6003598586278,4.90037499786196
452,WI-Neenah,34089,4.42230729262883,5.08755965663847
456,WI-Wausau,32544,4.47829661916426,5.15591309335707
443,WV-Charleston,132213,5.6573762402317,5.93706776885494
444,WV-Huntington,54685,5.64628451535333,5.89512136795859
445,WV-Morgantown,57764,5.21191355635769,5.39241052115042
457,WY-Casper,27208,4.82794785073642,4.92515981288787
