HRR #,HRR name,State,Medicare enrollees (20% sample) (2003),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2003)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2003)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2003)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2003)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2003)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2003)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2003)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2003)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2003)"
147,Macon,GA,14812,6770.78,7186.86,3545.89,3787.13,1735.46,1826.18,721.69,760.18,250.3,268.06,243.19,272.69,268.75,269.03
148,Rome,GA,6362,6235.65,6777.92,3164.25,3516.62,1732.56,1822.35,600.51,650.16,300.89,328.46,183.07,208.63,256.97,256.99
149,Savannah,GA,15816,6239.16,6646.9,3033.35,3287.24,1974.83,2083.09,576.7,605.78,236.71,252.09,214.99,216.9,215.22,213.21
150,Honolulu,HI,17045,4952.2,5059.26,2548.73,2646.47,1451.97,1491.72,607.82,592.56,117.84,116.93,113.54,107.53,117.21,110
190,Cedar Rapids,IA,7039,4720.13,5397.58,2293.27,2656.75,1314.31,1558.01,759.64,792.65,81.18,85.42,111.41,128.45,163.76,177.79
191,Davenport,IA,12726,5673.04,6274.31,2851.24,3297.05,1632.49,1708.99,667.39,707.44,228.21,244.81,107.91,126.21,189.24,192.18
192,Des Moines,IA,26673,4967.74,5553.03,2508.41,2922.36,1373.18,1492.88,664.39,712.53,119.28,129.17,124.21,112.14,184.45,190.84
193,Dubuque,IA,2842,4431.19,4873.11,2135.55,2412.88,1251.65,1353.55,669.47,700.86,126.64,134.16,93.96,109.37,153.61,162.79
194,Iowa City,IA,7555,4504.94,4961.21,2334.06,2595.48,1158.49,1297.61,685.8,719.49,109.22,117.68,72.83,79.58,156.84,162.27
195,Mason City,IA,5044,4951.23,5444.85,2387.7,2684.24,1068.85,1160.3,1045.42,1130.77,127.85,139.61,163.49,167.61,181.02,187.92
196,Sioux City,IA,7397,4969.7,5489.17,2443.6,2793.66,1399.01,1492.42,718.25,763.52,96.74,103.49,144.1,160.16,171.89,178.7
197,Waterloo,IA,5124,5308.32,5888.82,2590.42,2914.5,1206.51,1313.89,1077.22,1184.39,95.59,106.48,176.66,200.8,177.51,184.65
151,Boise,ID,13396,5088,5547.23,2549.77,2739.68,1216.11,1429.79,731.99,750.76,240.06,248.91,164.97,182.1,194.18,202.77
152,Idaho Falls,ID,3723,5001.91,5861.92,2449.11,2656.85,1366.34,1934.76,540.79,568.31,239.57,255.26,121.69,141.64,291.44,299.32
154,Aurora,IL,3345,6611.01,6369.12,3553.89,3479.58,1738,1668.64,605.81,563.85,275.88,259.62,240.64,206.01,200.08,193.8
155,Blue Island,IL,19087,7935.57,7464.38,4427.3,4228.29,2124.76,1956.54,593.09,551.51,400.11,373.17,216.95,186.88,173.52,167.87
156,Chicago,IL,37255,7684.52,6960.69,4515.27,4018.1,1805.44,1689.34,602.15,561.24,438.66,409.37,132.36,112.48,158.76,152.91
158,Elgin,IL,10179,7204.12,7078.8,3910.13,3962.05,1933.98,1846.76,670,622.99,303.2,283.71,213.2,192.86,174.5,170.63
161,Evanston,IL,23661,7116.75,6661.5,3733.84,3513.29,2060.51,1922.82,740.08,685.93,271.13,253.39,168.84,149.29,137.18,132.27
163,Hinsdale,IL,7064,7077.93,6816.54,3729.2,3666.18,2020.09,1900.5,644.66,598.35,312.2,292.43,220.51,210.75,141.66,138.31
164,Joliet,IL,11290,7541.53,7410.65,4242.3,4258.88,1982.16,1908.86,646.39,601.89,314.35,294.73,173.34,168.02,184.96,178.84
166,Melrose Park,IL,24810,7049.93,6666.58,3878.96,3708.95,1834.25,1714.24,665.35,616.53,342.11,319.39,165.19,145.9,162.28,158.99
170,Peoria,IL,17425,5548.57,6074.97,2837.43,3228.55,1503.5,1558.62,729.67,777.86,198.97,215.71,83.13,96.87,205.85,205.66
171,Rockford,IL,17131,5681.09,5973.04,3037.48,3249.13,1525.65,1580.34,673.45,688.01,189.69,194.63,87.43,95.38,170.64,166.62
172,Springfield,IL,24113,5719.86,6346.2,2966.86,3434.58,1524.12,1590.8,742.01,805.01,193.8,212.13,86.96,98.71,215.26,212.46
173,Urbana,IL,9500,6024.52,6355.38,3338.04,3538.76,1522.22,1599.91,708.53,738.87,158.95,165.2,90.3,104.25,212.8,211.58
175,Bloomington,IL,3451,5365.7,5814.97,2596.68,3002.15,1826.04,1829.51,548.7,573.58,149.66,158.43,66.79,75.28,179.56,177.54
179,Evansville,IN,17864,5939.17,6908.3,3070.47,3626.14,1521.37,1819.74,721.14,782.4,268.36,294.77,152.41,175.55,210.8,211.79
180,Fort Wayne,IN,19710,5491.26,6083.09,2846.18,3162.8,1505.97,1745.95,698.67,718.02,151.59,157.11,104.66,110.62,187.25,188.71
181,Gary,IN,11580,6929.9,7194.08,3730.35,3886.04,1827.46,1934.17,695.23,699.9,318.33,323.37,133.44,128.36,219.96,219.18
183,Indianapolis,IN,57047,6099.59,6637.81,3207.77,3462.27,1594.38,1851.35,732.08,746.9,187.1,191.35,160.79,168.04,216.94,214.86
184,Lafayette,IN,3741,5264.07,5901.93,2556.47,2957.82,1662.64,1869.82,594.06,611.96,125.7,130.1,66.19,72.09,254.58,253.28
185,Muncie,IN,4391,5767.08,6380.24,3015.84,3178.22,1604.14,2012.05,673.31,694.01,106.67,110.28,99.07,111.49,263.98,262.89
186,Munster,IN,7383,7436.9,7593.35,4134.36,4228.38,1938.78,2013.59,695.09,691.27,359.64,355.79,121.7,119.44,186.68,184.03
187,South Bend,IN,16127,5433.44,5867.07,2805.35,3040.71,1589.56,1778.98,539.86,545.17,182.95,185.17,140.07,139.92,173.2,172.77
188,Terre Haute,IN,4696,6269.35,7059.66,3145.72,3707.79,1838.47,1980.6,666.27,707.76,138.03,145.52,204.79,241.02,274.27,272.92
200,Topeka,KS,10532,5674.7,6213.28,2949.05,3341.41,1511.6,1590.65,738.32,789.57,131.76,142.9,150.79,150.2,194.69,199.46
201,Wichita,KS,33266,6129.88,6614.89,3212.42,3552.17,1725.78,1776.39,684.04,744.5,133.68,143.42,152.62,169.29,222.72,229.08
203,Covington,KY,6490,6380.42,6838.63,3457.93,3798.05,1700.78,1802.86,666.83,679.29,192.66,198.8,148.9,145.75,212.37,210.26
204,Lexington,KY,30564,6396.16,7241.38,3291.71,3794.15,1628.21,1862.97,590.31,641,405.09,445.45,205.53,223.66,293.18,292.58
205,Louisville,KY,36840,6682.56,7351.17,3635.18,3971.22,1729.89,2008.96,618.36,648.16,308.45,327.22,134.33,134.3,259.62,261.92
207,Owensboro,KY,3674,5723.28,6787.19,2859.81,3442.18,1821.35,2217.03,543.62,591.04,175.32,194.14,81.15,97.27,233.7,232.05
208,Paducah,KY,10814,6073.87,7192.46,3198.65,3908.7,1597.46,1892.17,617.55,679.19,336.59,370.21,92.96,109.5,237.34,236.88
209,Alexandria,LA,6663,7821.93,8777.87,4160.73,4878.63,1746.69,1787.62,556,624.9,769.55,871.95,133.64,163.71,432.34,426.64
210,Baton Rouge,LA,12385,7444.92,8225.55,3619.1,4163.1,1993.11,2051.71,625.8,686.86,715.47,784.58,176.74,215.98,291.76,291.87
212,Houma,LA,5314,6762.11,7460.25,3421.95,3905.42,1761.07,1865.21,708.07,775.07,476.23,515.84,63.18,71.12,327.11,325.32
213,Lafayette,LA,12373,7577.31,8436.38,3678.01,4299.64,1962.54,2042.92,662.88,730.46,702.17,776.5,123.48,136.41,430.13,428.45
214,Lake Charles,LA,5449,7573.37,8530.24,4015.53,4762.79,1846.55,1893.82,624.06,695.8,565.99,636.57,145.76,173.33,374.57,370.67
216,Metairie,LA,7409,8281.64,8776.72,4290.63,4697.6,2141.76,2162.45,708.47,738.73,709.38,750.17,167.85,167.75,267.29,264.28
217,Monroe,LA,6587,8575.07,9584.39,4461.3,5221.5,1903.98,1957.78,702.46,778.98,887.65,992.58,75.74,93.2,492.84,483.04
218,New Orleans,LA,9679,8330.99,8597.72,4391.53,4599.77,2022.09,2024.47,658.11,688.2,762.18,801.65,179.85,160.68,247.05,243.5
219,Shreveport,LA,16045,8009.23,8906.02,4485.89,5189.24,1718.99,1814.42,690.72,736.49,465.19,501.87,181.65,207.83,426.35,418.06
220,Slidell,LA,3165,7944.65,8472,4128.07,4474.99,2019.21,2077.98,671.9,705.44,528.65,568.3,310.41,360.4,318.9,327.02
227,Boston,MA,89337,8116.29,7111.71,4556.8,3878.37,1910.32,1730.41,848.24,771.2,545.17,498.79,119.87,100.58,135.35,133.2
230,Springfield,MA,14787,6818.34,6205.36,3791.32,3363.86,1753.77,1641.78,735.02,686.69,291.78,274.82,103.9,100.45,146.22,141.18
231,Worcester,MA,8938,8262.66,7090.46,4985.86,4052.06,1757.33,1629.4,805.63,738.75,461.27,426.2,78.47,75.84,175.94,170.55
223,Baltimore,MD,51244,7825.85,6898.46,4298.2,3487.3,2084.22,1991.07,938.71,929.12,229.19,227.66,95.43,85.75,176.75,176.07
225,Salisbury,MD,12161,6917.2,6937.24,3608.88,3609.66,1913.97,1884.95,882.01,913.72,215.53,222.76,93.22,104.26,188.72,187.23
226,Takoma Park,MD,12520,7440.52,6454.6,3879.74,3145.86,2480.08,2273.02,663.76,629.89,212.62,202.58,93.59,87.44,134.78,136.07
221,Bangor,ME,11477,5791.19,5993.11,3171.23,3251.75,1230.82,1308.73,904.82,933.88,246.86,255.58,53.94,59.63,197.34,194.23
222,Portland,ME,26470,5606.07,5749.47,2888.27,2984.88,1422.87,1464.63,710.45,713.71,340.22,344.29,92.17,90.79,163.06,161.73
232,Ann Arbor,MI,27048,7573.14,6834.25,4065.04,3499.45,1973.77,1868.47,824.46,780.12,354.03,341.29,157.55,148.64,199.72,197.37
233,Dearborn,MI,12678,8465.09,7816.15,4603.72,4181.33,2393.54,2232.27,736.92,704.06,399.54,385.55,122.86,110.29,204.98,199.12
234,Detroit,MI,40288,8195.6,7609.11,4259.3,3893.47,2427.1,2266.56,713.18,684.27,458.56,441.28,121.54,109.21,219.06,213.8
235,Flint,MI,11809,8000.07,7267.81,4202.55,3586.4,2332.42,2297.3,676.98,630.42,354.4,330.97,196.2,188.95,239.89,234.36
236,Grand Rapids,MI,24191,5680.32,5601.04,2787.7,2698.25,1540.94,1526.9,685.38,695.56,282.67,289.15,188.59,200.8,197.5,194.67
238,Kalamazoo,MI,15522,6456.76,6301.04,3538.98,3409.71,1553.84,1556.31,746.75,729.86,278.29,272.16,144.21,138.94,198.65,196.38
239,Lansing,MI,14208,6678.47,6538.59,3496.76,3359.93,1792.38,1779.63,800.91,805.38,260.58,263.38,134.29,141.08,193.17,188.57
240,Marquette,MI,6277,5558.74,5493.98,2779.17,2662,1253.96,1248.45,843.46,876.47,452.86,475.47,69.19,75.69,182.45,181.46
242,Muskegon,MI,6857,6004.86,6154.02,2902.79,3030.77,1520.54,1509.14,843.24,854.87,340.1,347.85,197.9,213.63,204.5,203.26
243,Petoskey,MI,5407,5773,5907.51,2810.83,2891.71,1515.47,1512.43,824.05,854.65,241.98,253.2,185.53,204.54,192.22,191.79
244,Pontiac,MI,8091,8216.4,7565.8,4283.03,3842.76,2351.43,2202.47,792.38,757.95,374.85,361.49,212.66,197.95,200.4,201.73
245,Royal Oak,MI,16316,7935.56,7397.58,3912.19,3611.37,2533.23,2361.59,745.53,714.49,398.65,384.84,158.48,143.43,187.04,182.91
246,Saginaw,MI,19638,6700.86,6826.6,3419.5,3525.64,1660.46,1659.12,921.64,932.9,323.91,327.77,150.64,162.04,229.83,225.26
248,St. Joseph,MI,3896,6229.03,6491.85,3190.47,3434.39,1726.84,1712.23,700.02,717.03,273.99,282.08,121,134.18,215.24,209.87
249,Traverse City,MI,7162,5767.6,5975.81,2834.04,3009.09,1500.22,1488.44,868.56,898.17,265.2,277.31,99.65,111.04,202.19,198.1
250,Duluth,MN,9952,5357.54,5501.26,3168.72,3263.91,1239.5,1291.62,613.46,600.21,127.42,126.69,77.06,74.79,131.13,138.9
251,Minneapolis,MN,52713,5369.26,5452.22,3004.34,3046.04,1340.73,1385.23,648.27,637.82,127.46,124.18,104.21,104.43,143.5,150.66
253,Rochester,MN,10811,5719.23,5451.73,3503.15,3136.81,1198.68,1299.95,724.81,711.34,62.62,61.8,82.58,81.32,154.58,163.18
254,St. Cloud,MN,5026,4894.96,5160.57,2592.74,2784.58,1271.92,1330.51,705.51,708.35,128.58,130.26,71.27,71.16,130.61,139.74
256,St. Paul,MN,14055,5645.62,5525.02,3171.61,3063.12,1446.14,1469.68,594.08,560.91,153.99,146.35,138.41,133.44,139.59,146.62
263,Cape Girardeau,MO,7393,5925.31,6577.29,3224.21,3628.32,1397.56,1516.94,764.93,853.34,210.36,234.48,62.16,73.64,275.49,278.83
264,Columbia,MO,17069,5885.88,6503.46,3222.48,3600.14,1498.62,1624.07,655.76,721.5,202.89,225.85,81.2,97.87,232.46,239.22
267,Joplin,MO,9816,6173.46,6916.97,3415.7,3931.37,1473.77,1579.41,596.26,650.37,253.09,279.07,191.33,225.68,248.4,253.02
268,Kansas City,MO,44309,6211.97,6526.11,3211.81,3429.81,1698.91,1749.59,659.75,674.11,238.75,244.18,183.45,204.28,218.45,222.22
270,Springfield,MO,20108,5473.37,6183.91,2854.43,3299.05,1282.77,1415.31,682.21,747.84,231.03,255.71,207.37,247.41,225.39,228.72
273,St. Louis,MO,63400,6584.36,7094.25,3549.93,3924.16,1722.7,1767.6,674.64,720.97,286.61,306.68,155.27,176.37,193.99,195.05
257,Gulfport,MS,4076,7438.98,8098.29,3923.89,4305.55,1865.06,2003.28,649.12,688.26,400.32,433.95,361.97,426.97,267.79,277.86
258,Hattiesburg,MS,6492,6916.66,7818.1,3380.23,3971.11,1923.16,2021.42,639.53,726.47,398.5,455.29,245.98,302.32,329.83,342.17
259,Jackson,MS,22791,6528.58,7425.82,3232.55,3857.62,1594.6,1693.62,590.75,655.76,494.1,552.97,289.01,311.98,293.9,308.41
260,Meridian,MS,5215,6661.97,7738.8,3151.16,3966.75,1582.06,1717.17,561.6,637.89,333.87,381.92,772.86,747.75,261.43,275
261,Oxford,MS,3456,5675.66,6653.32,2713.67,3369.37,1463.94,1574.2,585.75,663.75,394.16,450.85,221.34,280.66,277.92,288.04
262,Tupelo,MS,9157,5411.88,6363.78,2570.89,3199.01,1383.8,1509.18,590,669.07,356.02,407.23,188.57,238.74,313.41,328.94
274,Billings,MT,13023,5094.94,5517.09,2548.03,2815.75,1240.61,1322.38,828.99,874.68,155.3,165.33,91.58,101.76,235.78,242.86
275,Great Falls,MT,4005,5710.22,5999.53,3001.24,3189.09,1549.29,1600.2,623.11,659.11,170.52,180.27,106.81,100.64,259.41,270.37
276,Missoula,MT,8983,5182.38,5606.65,2497.83,2791.61,1530.35,1594.37,608.72,644.85,201.73,215.1,113.82,126.68,227.7,233.98
