State #,State label,Medicare Enrollees (1996),"All Surgical Discharges per 1,000 Medicare Enrollees (1996)","Abdominal Aortic Aneurysm Repair per 1,000 Medicare Enrollees (1996)","Back Surgery per 1,000 Medicare Enrollees (1996)","Coronary Angiography per 1,000 Medicare Enrollees (1996)","Coronary Artery Bypass Grafting (CABG) per 1,000 Medicare Enrollees (1996)","Percutaneous Coronary Interventions per 1,000 Medicare Enrollees (1996)","Carotid Endarterectomy per 1,000 Medicare Enrollees (1996)","Cholecystectomy per 1,000 Medicare Enrollees (1996)","Hospitalization for Hip Fracture per 1,000 Medicare Enrollees (1996)","Hip Replacement per 1,000 Medicare Enrollees (1996)","Knee Replacement per 1,000 Medicare Enrollees (1996)","Mastectomy for Breast Cancer per 1,000 Female Medicare Enrollees (1996)","Resection for Colon Cancer per 1,000 Medicare Enrollees (1996)","Lower Extremity Revascularization per 1,000 Medicare Enrollees (1996)","Transurethral Prostatectomy for Benign Prostatic Hyperplasia per 1,000 Male Medicare Enrollees (1996)","Aortic/Mitral Valve Replacement per 1,000 Medicare Enrollees (1996)"
1.0,Alabama,514435.0,114.38091700079,1.21943715936459,4.27467236586531,28.8010414699739,8.15904658495102,9.69725647707245,4.80455971128507,6.31253398547232,9.6087972879667,2.12135700193864,4.92534341573382,2.11504991602586,1.86632922936577,2.24853304189672,8.22323113005319,1.21174961793987
2.0,Alaska,28628.0,81.1619705994431,0.524119922776731,2.73543493713344,11.532142650761,4.65373579626721,4.08336974382187,2.70293944263661,4.68634648809378,7.38575793872534,2.26348323028622,4.81148019443629,1.6490142219221,1.70583314695297,0.927492278314129,4.24588080155009,1.35202116454596
3.0,Arizona,348099.0,92.3545249640637,1.07760093947231,3.41593576718489,17.4305263258214,4.99949393841036,8.07344562662478,2.52247507482484,4.77032135466828,8.40102681193159,2.62933658306734,5.40818190326333,1.72021976857579,1.64290939099169,1.4221513765503,7.63538018135011,1.12347668364144
4.0,Arkansas,348252.0,99.8274535758821,1.20844776627066,2.70852916935926,23.0181547677524,7.93792507903411,7.70090100794796,3.63816437640594,5.6627529840943,9.29960501951897,2.09895466459123,5.10490516305463,1.72497574751741,1.83883067250045,1.63799359721217,9.25827672486528,1.26113488495367
5.0,California,1870050.0,93.3280425979198,0.807394914566109,3.18743041488246,16.7778328500498,5.58878494633981,7.21776598093314,2.92327082716339,4.32586545688988,7.65053091710892,2.54085214441118,4.29951911362584,1.57525558153278,1.67589899400317,1.72860752274357,8.57738796581354,1.33736653542564
6.0,Colorado,278468.0,89.6305851115795,0.80416072459987,3.45123373357436,14.3253877960568,4.47802478614431,5.74620601998359,2.13951094657264,4.54515713241394,8.81784785812752,3.25439266504501,6.49461923327202,1.81792592045114,1.62418793234918,1.23250912669427,7.30055775183296,1.1182586177403
7.0,Connecticut,439281.0,91.2944739848297,1.06358798218209,2.448663885346,16.3174095759906,6.35430252446043,6.18310698101686,2.53887882564066,4.28156279128173,7.31667521443069,2.491048784313,4.3079438469363,1.5422360333178,1.94165908822532,2.44619513833675,6.88729523299179,1.44532722513118
8.0,Delaware,84998.0,96.4542796297313,1.24452343267125,2.2921684392994,17.5568506625565,5.76744546069173,6.86473219523594,4.3968749563655,4.30123463014021,8.40527229245103,2.45267466641264,5.16475096960117,1.55108960200177,2.28810948314001,2.00963996117613,7.44647646141222,1.06737126832628
9.0,District of Columbia,59133.0,97.3565194161224,0.709069912987945,3.18873020799018,16.246327028233,4.9365030551184,6.64975136003555,1.92307331644484,3.72339011741937,7.4765367379389,2.69407101614458,4.14437042058519,1.96109934492709,1.98385239114827,2.12873950330937,9.73187853441381,0.810305534221175
10.0,Florida,1874295.0,98.0279192739133,1.1584598195362,3.29976811436336,20.4229397563399,6.74480266908598,7.46000909453152,4.10306954195472,4.35254506260492,8.29205263641597,2.58633312453447,5.24250889674006,1.3714755969982,2.05189581006828,1.89299136082391,6.8154480538236,1.44131876478348
