County ID,County name,Medicare enrollees (2013),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2013)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2013)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2013)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2013)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2013)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2013)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2013)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2013)"
51065,VA-Fluvanna County,4307,7974.77,7991.71,3422.72,3280.18,1850.82,1883.25,1742.07,1822.09,407.48,424.97,375.31,412.47,169.7,163.34
51620,VA-Franklin city,2003,8537.91,9105.57,3805.45,4089.12,2576.23,2708.41,1491.99,1609,360.9,385.87,87.26,103.94,231.43,223.25
51067,VA-Franklin County,6807,7747.31,8206.31,3777.39,3930.64,2038.33,2270.68,1180.86,1219.4,331.62,343.37,214.31,238.02,194.35,189.27
51069,VA-Frederick County,6302,7621.68,7985.8,3569.23,3790.28,2152.35,2260.22,1045.69,1066.62,370.16,371.05,288.93,309.44,192.77,184.77
51630,VA-Fredericksburg city,2269,9489.4,9864.3,4419.18,4693.65,2971.32,3140.61,1173.48,1135.53,453.85,440.96,289.59,273.21,197.26,201.37
51640,VA-Galax city,2946,8070.72,8700.35,3732.84,3995.53,1923.41,2073.82,1196.92,1314.23,761.77,849.39,149.75,176.12,328.06,317.1
51071,VA-Giles County,2484,8771.65,9381.52,4417.88,4698.57,2226.74,2381.4,1271.15,1384.96,465.22,509.97,121.94,141.89,276.64,269.65
51073,VA-Gloucester County,4939,7910.29,8632.33,3300.99,3727.72,2297.11,2484.02,1499.44,1556.44,357.89,371.39,274.84,307.67,162.33,169.63
51075,VA-Goochland County,2344,8318.13,8896.44,3920.98,4302.12,2445.62,2575.37,1094.34,1117.79,387.83,396.97,279.44,281.39,191.35,225.71
51077,VA-Grayson County,2295,7977.84,8718.94,3633.54,4030.64,1844.67,1962.81,1155.61,1272.37,863.26,964.42,219.45,242.95,300.43,292.52
51079,VA-Greene County,2111,8676.86,8532.57,4261.5,3962.54,1855.39,1883.45,1559.95,1628.17,360.98,374.39,481.31,528.83,183.92,177.05
51081,VA-Greensville County,363,8446.57,9101.54,4413.03,4793.98,2166.02,2321.89,1236.06,1333.12,357.66,388.14,,,123.98,121.23
51083,VA-Halifax County,6047,7728.38,8352.44,3506.35,3845.47,1887.48,1954.01,1637.51,1791.37,220.27,242.95,269.49,311.54,203.29,199.82
51650,VA-Hampton city,13119,8355.99,8996.24,3365.34,3795.7,2693.73,2793.91,1400.08,1451.78,415.51,430.52,286.46,316.26,231.63,234.7
51085,VA-Hanover County,12936,8792.61,9366.29,3913.88,4309.57,2656.56,2776.33,1220.53,1249.74,423.49,432.86,396.8,408.32,180.54,189.23
51660,VA-Harrisonburg city,5876,7493.45,7712.52,3397.91,3383.27,1696.8,1776.9,1888.87,2011.95,188.43,200.99,191.92,216.22,157.41,152.19
51087,VA-Henrico County,30645,8417.72,8884.93,3809.78,4124.67,2462.21,2558.39,1273.29,1306.11,411.71,421.36,300.19,306.36,174.66,180.69
51089,VA-Henry County,5255,8248.22,9067.32,4041.17,4521.28,1945.13,2101.56,1386.18,1506.96,409.24,447.17,186.61,220.77,267.18,257.77
51091,VA-Highland County,496,7440.4,7683.94,3598,3552.02,1394.13,1433.39,1782.46,1945.25,232.78,256.31,,,176.62,172.74
51670,VA-Hopewell city,3347,9255.46,9941.96,4766.39,5307.71,2506.11,2616.69,1068.82,1093.22,420.18,428.78,289.4,283.18,202.33,212.25
51093,VA-Isle of Wight County,4164,8534.17,9088.62,3564.03,3904.63,2632.07,2737.9,1386.66,1441.73,400.51,415.8,335.64,372.78,205.86,210.17
51095,VA-James City County,8270,7896.11,8434.27,2774.45,3062.18,2646.66,2804.66,1644.68,1702.99,368.33,381.96,251.4,269.68,148.93,152.53
51097,VA-King and Queen County,1067,7926.97,8537.45,3225.41,3658.57,2449.47,2519.35,1279.02,1330.76,431.85,449.39,355.9,384.3,200.73,205.8
51099,VA-King George County,2145,8960.91,9388.36,3979.5,4254.23,2864.42,3035.53,1173.54,1168.22,354.91,344.04,451.96,456.68,154.51,149.91
51101,VA-King William County,2249,8411,9053.98,3634.51,4058.91,2521.91,2669.37,1364.85,1400.72,431.69,444.12,251.94,271.91,198.67,202.99
51103,VA-Lancaster County,2477,6880.91,7258.68,2629.9,2717.95,2147.15,2255.39,1412.19,1512.94,245.81,264.54,309.18,376.1,141.83,136.45
51105,VA-Lee County,2346,9063.22,10408.87,4259.18,5122.71,1962.25,2142.04,1432.23,1611.28,1111.32,1253.06,77.28,77.82,279.62,273.39
51678,VA-Lexington city,2630,6943.9,7396.48,3028.68,3187.12,1798.85,1927.24,1413.26,1530.13,338.96,367.78,148.45,177.7,227.16,218.78
51107,VA-Loudoun County,16801,8263.36,8350.14,3234.79,3380.43,2826.64,2825.67,1007.28,978.09,423.93,409.99,614.88,591.61,157.91,164.1
51109,VA-Louisa County,5071,8697.95,8902.78,4339.6,4331.46,2153.38,2275.84,1269.72,1317.71,384.29,393,390.77,417.62,175.45,183.4
51111,VA-Lunenburg County,1339,7818.85,8155.36,3843.72,3964.31,1872.71,1923.33,1333.95,1432.69,353.59,383.43,199.85,242.47,191.48,188.16
51680,VA-Lynchburg city,11864,7774.19,8343.91,3600.61,3972.83,2113.49,2160.69,1035.67,1116.94,372.75,401.65,452.98,495.17,191.88,184.87
51113,VA-Madison County,1716,8483.13,8419.75,4434.14,4217.52,2082.5,2119.19,1333.02,1410.88,237.31,244.67,263.03,295.42,126.93,123.45
51683,VA-Manassas city,145,5573.19,5693.65,1621.62,1767.26,2197.98,2192.67,1049.31,1010.78,,,,,145.75,149.76
51685,VA-Manassas Park city,1539,8228.14,8208.25,3474.18,3527.75,2580.96,2558.74,1145.17,1109.32,477.77,461.45,385.68,375.41,170.85,180.91
51690,VA-Martinsville city,4563,7648.17,8445.58,3722.79,4226.72,1892.09,2015.11,1348.21,1473.43,288.7,314.82,166.46,191.33,230.87,222.26
51115,VA-Mathews County,2018,8451.01,8817.39,3686.46,3887.94,2192.92,2266.88,1666.78,1727.82,285.09,295.77,209.13,239.5,375.41,366.74
51117,VA-Mecklenburg County,5434,8566.95,9000.26,4257.81,4388.03,1980.34,2085.52,1667.72,1813.37,226.27,249.37,212.13,252.46,201.77,195.1
51119,VA-Middlesex County,2047,7613.06,8088.47,3206.34,3470.34,2165.03,2261.28,1439.72,1514.08,338.73,355.97,225.03,262.13,203.27,194.15
51121,VA-Montgomery County,7251,8303.73,8972.59,3790.42,4159.54,2258.39,2383.17,1133.5,1224.99,634.07,686.39,247.32,287.15,249.87,243.39
51125,VA-Nelson County,2980,7867.79,7659.88,3840.21,3440.75,1670.3,1739.63,1557.69,1637.85,351.86,367.1,292.29,319.55,148.8,142.14
51127,VA-New Kent County,2504,7851.97,8413.08,3116.63,3478.68,2448.04,2572.66,1311.61,1348.07,400.81,412.7,390.67,413.5,178.07,185.48
51700,VA-Newport News city,14551,8473.66,8983.86,3583.8,3898.49,2671.7,2764.3,1457.24,1513.51,359,373.38,226.09,251.18,200.93,204.65
51710,VA-Norfolk city,16607,8801.41,9393.88,3732.6,4066.03,2728.02,2871.52,1364.21,1418.25,530.13,550.72,261.45,288.05,211.62,220.7
51131,VA-Northampton County,2242,7789.21,8615.2,2870.86,3251.08,2290.03,2477.57,1588.52,1731.21,508.78,552.88,358.68,424.61,193.55,188.01
51133,VA-Northumberland County,4077,7508.93,7941.6,3198.81,3363.11,2290.12,2397.37,1226.5,1309.77,303.77,327.8,294.34,355.64,189.51,185.96
51720,VA-Norton city,640,9499.15,10444.3,4503.62,4839.2,2189.15,2533.93,1460.36,1629.52,955.55,1064.44,52.89,52.4,374.06,358.76
51135,VA-Nottoway County,2371,8051.65,8685.41,3555.03,3990.31,2430.58,2491.68,1203.01,1269.52,372.57,392.68,286.91,339.1,221.18,215.89
51137,VA-Orange County,5308,8644.44,8725.36,4008.51,3977.61,2422.98,2475.04,1388.35,1435.08,346.62,347.11,272.09,290.88,186.72,179.44
51139,VA-Page County,3660,8111.44,8953.52,3991.51,4389.57,1511.42,1752.85,1834.17,1976.41,345.37,358.95,242.55,288.18,185.81,181.92
51141,VA-Patrick County,3032,8031.76,8920.9,3795.44,4142.61,1527.77,1838.06,1808.84,1974.4,415.21,460.86,239.73,262.42,246.69,240.26
51730,VA-Petersburg city,3916,8638.11,9287.69,4078.37,4564.38,2599.09,2727.42,1180.93,1202.97,374.94,381.96,254.07,252.01,179.27,190.92
51143,VA-Pittsylvania County,5855,7627.26,8229.47,3635.54,3982.37,2267.25,2402.01,1040.4,1127.48,280.97,307.48,153.21,171.19,241.29,232.3
51735,VA-Poquoson city,1746,8330.24,8805.57,3668.42,3957.28,2580.38,2677.62,1096.65,1138.91,476.69,494.72,292.81,320.36,202.53,209.32
51740,VA-Portsmouth city,9024,8046.5,8589.07,3142.72,3461.09,2620.44,2727.07,1426.94,1477.96,492.02,509.64,232.37,257.8,184.35,194.2
51145,VA-Powhatan County,2659,8609.38,9109.43,3776.42,4127.36,2751.52,2834.64,1177.09,1204.21,444.39,454.21,280.42,290.59,169.19,190.07
51147,VA-Prince Edward County,3508,7578.69,8176.59,3573.53,3931.1,1928.31,1970.13,1236.9,1337.4,294.92,322.88,348.46,422.81,196.89,191.3
51149,VA-Prince George County,4647,8648.51,9257.99,4113.75,4585.06,2530.13,2628.05,1141.15,1166.95,355.05,362.6,318.4,322.66,204.27,210.17
51153,VA-Prince William County,24130,8322.16,8280.68,3410.11,3435.61,2737.49,2726.64,1120.16,1085.83,454.45,438.44,434.77,418.17,177.32,184.08
51155,VA-Pulaski County,4474,9271.06,10313.6,4386.95,5005,2308.67,2522.98,1306.57,1418.2,808.52,885.98,195.97,229.54,289.2,283.66
51750,VA-Radford city,2120,9069.45,9981.03,4081.99,4569.62,2351,2553.23,1349.06,1470.41,675.49,732.75,316.31,370.72,305.77,296.39
51157,VA-Rappahannock County,1666,8046.63,8102.01,3392.59,3289.8,2429.81,2558.95,1399.85,1391.27,298.06,290.56,353.94,400.86,141.48,139.14
51760,VA-Richmond city,9682,8535.91,9015.5,4151.25,4486.93,2291.82,2406.25,1168.52,1193.34,424.89,433.14,298.37,297.27,187.75,194.27
51159,VA-Richmond County,1260,7800.21,8426.52,3230.09,3477.02,2386.04,2545.05,1232.5,1333.64,332.69,363.43,444.31,540.16,189.23,181.88
51770,VA-Roanoke city,10444,8257.99,8689.99,4028.12,4309.38,2138.16,2216.6,1210.98,1251.16,415.05,429.16,231.15,254.32,233.71,225.75
51161,VA-Roanoke County,12624,7915.66,8339.75,3693.17,3961.95,2265.89,2352.84,1204.49,1246.09,374.21,387.18,184.65,204.37,197.27,189.48
51163,VA-Rockbridge County,1484,7401.54,7744.26,3551.7,3605.33,1683.86,1767.37,1308.94,1420.51,375.85,409.19,276.29,336.53,209.63,211.19
51165,VA-Rockingham County,7684,7841.58,8077.24,3838.53,3827.38,1614.34,1702.76,1735.11,1849.66,279.29,297.51,205.27,231.47,172.2,167.31
51167,VA-Russell County,3144,8864.11,10212.66,3613.51,4429.22,2069.31,2252.47,1368.4,1544.38,1328.82,1495.7,254.45,297.95,318.16,310.8
51775,VA-Salem city,5485,7651.86,8318.52,3343.49,3826.34,2252.98,2361.36,1164.61,1204.96,436.94,452.15,247.65,273.41,208.22,200.88
51169,VA-Scott County,2087,9180.18,10565.41,4177.93,5154.86,2299.29,2439.53,1285.33,1465.53,876.63,995.57,215.36,214.3,362.08,351.11
51171,VA-Shenandoah County,6870,8037.33,8408.99,3797.79,3946.65,1889.43,1959.2,1538.75,1636.55,305.41,310.2,306.72,361.25,195.65,189.98
51173,VA-Smyth County,4492,8405.85,9468.25,3546.48,4254.38,2151.52,2213.49,1429.01,1613.14,688.09,772.59,272.8,323.58,327.86,316.73
51175,VA-Southampton County,1726,8020.36,8620.64,3525.83,3861.26,2405.73,2522.26,1332.69,1428.87,353.84,378.18,202.82,236.31,206.99,199.75
51177,VA-Spotsylvania County,10320,9883.07,10058.34,4628.79,4783.66,2960.91,3037,1299.38,1264.85,445.66,433.54,359.16,343.96,188.54,194.09
51179,VA-Stafford County,9136,9688.16,10068.65,4369.7,4701.55,2955.17,3063.76,1290.68,1253.84,507.24,491.69,390.88,375.02,177.87,186.24
51790,VA-Staunton city,5690,8316.18,8770.89,3698.76,3820.63,1843.52,1918.65,1978.96,2157.2,318.47,344.34,301.35,358.77,174.48,170.02
51800,VA-Suffolk city,7891,7992.29,8615.52,3263.43,3692.51,2647.66,2750.39,1189.58,1235.15,482.02,499.1,198.34,217.71,222.66,226.54
51181,VA-Surry County,760,6543.04,6982.19,2595.62,2893.38,2047.58,2128.72,1332.72,1372.79,234.28,240.66,130,137.53,229.36,225.72
51183,VA-Sussex County,1358,8547.39,9229.64,4245.18,4800.68,2268.03,2352.73,1185.16,1217.02,354.4,364.74,286.62,296.94,201.51,194.61
51185,VA-Tazewell County,5632,9506.63,10635.82,4533.87,5183.9,2269.82,2440.66,1449.87,1629.42,738.86,826.59,280.77,337.43,260.51,254.52
51810,VA-Virginia Beach city,40404,8936.18,9808.91,3480.36,4080.6,2984.12,3131.85,1427.2,1488.42,508.62,529.96,323.19,357.71,206.41,214.63
51187,VA-Warren County,4210,8387.74,8403.68,4002.03,3950.07,2145.94,2222.68,1286.98,1270.47,446.57,447.37,365.57,360.45,155.07,162.04
51191,VA-Washington County,6755,8161.13,9450.22,3413,4263.68,2047.91,2172.19,1442.8,1640.85,814,927.83,187.15,217.4,274.97,264.45
51820,VA-Waynesboro city,4781,8301,8735.42,3771.3,3790.53,1840.83,1997.02,1969.73,2145.28,271.69,293.8,266.37,325.06,173.94,174.94
51193,VA-Westmoreland County,3132,8551.81,8975.85,3874.34,4094.16,2586.58,2709.46,1263.47,1307.92,330.86,341.32,309.44,347.06,188.77,182.76
51830,VA-Williamsburg city,7588,7718.16,8273.24,2755.97,3108.21,2624.69,2738.61,1604.47,1662.65,396.82,411.76,208.17,222.83,142.07,144.65
51840,VA-Winchester city,6463,7698.07,8074.71,3594.15,3830.71,2191.4,2292.65,1140.34,1162.64,334.69,338.07,267.25,285.48,164.2,158.28
51195,VA-Wise County,3866,9645.91,10764.04,4335.94,4861.51,2250.99,2525.7,1526.17,1715.27,1078.93,1209.11,152.43,168.51,344.95,333.77
51197,VA-Wythe County,4037,9295.83,10128.06,4393,4754.24,2377.88,2609.58,1369.03,1506.4,685.56,762.33,196.96,229.55,285.61,278.89
51199,VA-York County,5776,8370.66,8854.39,3405.67,3714.56,2738.95,2812.13,1350.12,1404.96,381.67,396.7,274.25,308.32,188.25,191.42
