HRR #,HRR name,State,Medicare enrollees (2013),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2013)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2013)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2013)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2013)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2013)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2013)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2013)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2013)"
262,Tupelo,MS,49148,8610.43,9854.42,3695.19,4443.28,2031.66,2166.6,1484.64,1699.94,585.96,674.35,501.68,574.99,315.81,301.8
274,Billings,MT,69831,7428.97,7460.37,3316.53,3365.37,1534.53,1532.81,1961.3,1926.07,156.93,154.09,227.44,254.74,202.06,198.66
275,Great Falls,MT,17930,7595.71,7716.37,3388.16,3551.29,1646.82,1646.17,1925.89,1890.82,182.04,178.13,172.56,176.75,235.09,229.54
276,Missoula,MT,50757,7148.39,7281.35,3047.68,3190.62,1566.33,1565.69,1831.35,1806.1,206.49,202.91,256.69,285.21,200.19,197.08
309,Asheville,NC,99922,7459.62,8234.12,3109.94,3559.37,1949.46,2102.25,1436.85,1565.8,346.91,378.44,390.69,396.76,216.23,224.51
311,Charlotte,NC,227452,8429.01,9003.06,3541.58,3846.28,2439.27,2598.19,1336.47,1409.95,439.51,467.42,432.08,434.68,242.67,248.45
312,Durham,NC,139770,8206.9,8595.66,3695.81,3789.06,2161.92,2341.44,1496.31,1589.6,299.33,317.15,328.56,343.7,223.99,216.05
313,Greensboro,NC,47366,8046.8,8677.56,3522.76,3843.81,2154.89,2329.31,1392.12,1484.1,422.53,451.43,362.65,370.65,191.52,197.78
314,Greenville,NC,108368,8742,9048.57,3991.8,3932.88,2572.23,2820.7,1332.85,1416.56,308.75,330.73,301.12,325.9,234.47,225.5
315,Hickory,NC,34838,8003.57,8634.64,3317.53,3651.75,2227.1,2425.2,1241.13,1332.38,405.16,438.56,547.56,531.34,268.52,259.04
318,Raleigh,NC,183990,8583.39,9191.89,3715.48,3991.08,2648.75,2902.7,1319.95,1373.04,367.63,383.82,327.89,341.2,208.94,206.94
319,Wilmington,NC,63321,9037.32,9443.91,3835.79,3877.83,2846.21,3142.06,1252.34,1310.38,377.32,394.12,524.64,520.91,216.12,207.68
320,Winston-Salem,NC,96567,8774.85,9460.36,3919.52,4229.23,2157.13,2379.6,1570.77,1693.74,468.57,508.05,397.85,395.41,259.91,252.5
321,Bismarck,ND,27521,7596.07,7913.59,3366.18,3662.12,1861.15,1909.39,2060.19,2023.91,108.9,106.97,54.12,64.79,172.24,170.64
322,Fargo/Moorhead MN,ND,47256,7772.33,8123.52,3439.69,3606.62,1508.36,1593.59,2275.34,2335.11,159.21,163.43,206.43,240.25,203.62,201.07
323,Grand Forks,ND,16014,8305.6,8636.66,3841.44,4004.49,1468.63,1555.95,2603.07,2669.51,115.82,119.81,76.32,91.13,237.62,231.06
324,Minot,ND,15287,7373.58,7625.92,3325.56,3548.46,1257.97,1322.92,2520.79,2478.32,71.87,70.67,64.35,72.1,154.17,152.34
277,Lincoln,NE,73824,8436.32,8906.7,3705.34,3965.55,2062.89,2154.9,1921.54,2013.09,242.93,250.33,281.86,309.4,233.81,224.51
278,Omaha,NE,138001,8559.28,8863.13,3951.35,4080.04,1974.48,2057.62,1837.08,1902.83,318.66,322.7,285.58,304.3,199.17,200.75
281,Lebanon,NH,60308,8474.82,7666.05,3987.63,3327.4,1178.02,1180.73,2542.33,2400.18,423.31,408.99,210.09,213.13,160.08,155.49
282,Manchester,NH,108260,8777.84,8374.15,4040.09,3879.74,1951.78,1927.22,1847.71,1687.18,492.89,452.72,271.9,254.3,183.76,179.59
283,Camden,NJ,336934,10878.59,10281.68,4892.97,4653.61,3731,3519.01,1301.57,1201.27,392.5,364.54,357.8,338.47,204.59,206.65
284,Hackensack,NJ,126430,11634.59,10246.73,5563.65,4787.01,3748.07,3467.39,1524.79,1293.65,407.12,345.2,229.45,190.83,194.64,196.94
285,Morristown,NJ,111716,9828.3,9233.53,4331.04,4133.03,3442.24,3187.59,1228.12,1128.42,346.84,321.11,299.03,279.8,176.25,179.27
288,New Brunswick,NJ,98715,10619.81,9770.69,4784.53,4346.18,3791.8,3501.52,1288.4,1196.65,312.88,292.78,264.51,251.74,194.85,197.88
289,Newark,NJ,109802,11252.01,10039.79,5468.36,4736.84,3672.55,3390.51,1420.79,1283.01,321.97,290.71,241.18,217.07,192.48,194.85
291,Paterson,NJ,37564,11728.32,10357.09,5613.72,4833.05,3824.01,3519.41,1409.69,1231.18,376.26,322.34,315.44,262.69,217.29,219.82
292,Ridgewood,NJ,45703,10960.27,9851.03,5053.97,4493.66,3702.83,3442.49,1426.15,1223.44,378.95,322.65,219.61,186.62,194.39,197.26
293,Albuquerque,NM,132942,7326.61,7277.32,3189.22,3066.77,1843.45,1879.56,1282.5,1296.94,372.44,377.52,432.88,448.07,206.31,208.05
279,Las Vegas,NV,133310,10822.81,10308.04,4932.29,4734.34,3409.76,3314.28,957.76,875.07,812.99,734.27,588.38,505.01,195.77,200.31
280,Reno,NV,79367,8390.91,8090.11,3870.84,3736.68,2251.75,2197.92,1368.78,1280.8,312.18,298.58,338.06,339.48,233,223.24
295,Albany,NY,176044,8425.75,8490.07,3856.84,3883.78,2520.15,2540.52,1374.45,1386.27,319.69,319.97,186.98,190.26,180.76,181.9
296,Binghamton,NY,39236,7694.04,8183.36,3471.49,3682.68,1910.69,2056.92,1669.17,1774.04,283.09,301.14,176.69,192.96,209.09,202.12
297,Bronx,NY,52324,13316.48,9861.03,7876.16,5129.34,3189.62,2904.54,1369.74,1157.98,405.83,342.8,254.5,199.07,185.12,187.64
299,Buffalo,NY,75022,8087.75,8219.43,3883.17,3908.47,2196.67,2302.92,1180.85,1190.8,460.01,459.12,195.6,182.12,179.58,187.66
300,Elmira,NY,32442,8237.63,9017.63,3937.04,4476.44,2336.99,2443.04,1422.02,1526,253.94,274.17,109.14,121.94,226.32,218.73
301,East Long Island,NY,394111,11985.21,10162,5717.92,4570.24,4216.41,3846.61,1218.94,1033.83,482.95,410.65,185.98,143.13,189.21,191.54
303,Manhattan,NY,314483,12933.43,10135.07,6742.5,4611.32,3971.22,3663.99,1283.38,1087.62,561.41,475.7,179.28,136.78,201.99,203.43
304,Rochester,NY,60533,7359.94,7723.35,3405.87,3554.31,1813.76,1912.81,1434.73,1524.52,381.58,402.78,170.93,175.99,179.23,181.43
307,Syracuse,NY,98227,8098.48,8241.1,3825.89,3800.89,2484.43,2602.03,1139.55,1177.4,363.15,368.85,91.6,97.47,219.82,221.36
308,White Plains,NY,110136,10923.15,9500.37,5344.11,4485.06,3496.94,3221.91,1332.03,1138.88,448.48,382.81,175.92,148.25,152.31,154.2
325,Akron,OH,44169,9574.64,10146.52,4704.16,4994.41,2183.67,2306.72,1583.79,1689.64,444.49,474.72,457.21,468.65,186.52,195.96
326,Canton,OH,46690,9539.24,9742.39,4741.92,4685.95,2389.2,2498.2,1416.76,1517.45,336.81,360.25,437.82,466.8,205.25,198.57
327,Cincinnati,OH,118052,9549.44,9984.32,4484.97,4794.93,2399.14,2470.31,1462.2,1507.36,511.91,527.66,515.9,493.55,169.6,184.01
328,Cleveland,OH,173979,9617.88,10224.6,4555.93,4916.59,2227.66,2327.79,1731.64,1817.7,429.66,451.79,483.07,501.94,177.6,193.92
329,Columbus,OH,211821,9626.89,10017.87,4550.02,4710.97,2222.4,2347.9,1651.81,1724.78,527.17,545.74,459,469.02,222.21,223.17
330,Dayton,OH,87909,9475.26,10087.52,4344.04,4696.05,2413.12,2575.53,1481.84,1549.62,563.15,589.83,453.17,454.57,217.06,218.45
331,Elyria,OH,23544,10493.56,11440.75,5187.29,5858.86,2352.66,2481.64,1904.11,1992.54,395.38,413.94,440.4,455.49,216.25,240.25
332,Kettering,OH,32087,9911.45,10284.4,4299.08,4527.94,2705.53,2788.45,1452.82,1506.02,716.37,745.69,548.67,519.01,181.11,193.3
334,Toledo,OH,85074,9715.62,10173.82,4629.46,4863.1,2370.48,2483.39,1665.41,1755.25,391.53,413.14,451.06,445.77,204.48,208.77
335,Youngstown,OH,52662,9921.89,10903.86,4841.55,5465.2,2657.49,2821.31,1525.22,1644.19,378.07,408.08,303.7,336.25,220.07,228.05
336,Lawton,OK,23080,8655.88,9631.06,3639.16,4222.4,1871.7,1973.88,1528.23,1666.22,1008.1,1102.6,403.29,474.24,227.28,217.7
339,Oklahoma City,OK,195440,9285.23,10160.07,4013.18,4488.74,2056.92,2173.91,1518.6,1648.04,965.28,1050.32,525.26,594.84,237.68,240.32
340,Tulsa,OK,136782,8553.91,9617.08,3609.18,4231.32,2121.71,2243.71,1273.27,1411.58,866.66,960.22,515.59,605.51,206.26,206.96
341,Bend,OR,27599,7412.91,7083.54,2909.87,2706.03,2251.79,2244.39,1284.18,1218.65,258.48,242.13,483.34,451.35,197.54,189.84
342,Eugene,OR,66719,7443.2,7066.97,3353.8,3057.89,1927.31,1927.49,1353.44,1299.49,289.1,274.21,292.15,284.8,212.15,204.09
343,Medford,OR,57323,7235.42,7079.21,3106.5,3009.23,2001.19,2014.18,1359.7,1304.44,289.4,279.35,241.37,242.94,210.35,202.82
344,Portland,OR,149891,8062.33,7558.86,3666.05,3297.22,1833.01,1824.48,1655.03,1568.85,357.47,333.68,370.41,350.77,177.77,177.52
345,Salem,OR,15826,7862.96,7557.28,3398.91,3224.55,2189.69,2196.16,1343.03,1253.54,354.71,332.64,362.76,345.14,204.46,195.17
346,Allentown,PA,130749,9780.95,10011.35,4593.92,4844.42,2641.57,2674.82,1652.12,1582.38,415.34,407.87,297.77,311.59,189.15,193.71
347,Altoona,PA,24247,9862.8,10653.82,4575.45,5062.23,2341.41,2441.84,1789.79,1913.82,580.15,620.75,379.26,418.65,205.01,200.74
350,Danville,PA,48968,8661.87,9147.08,4150.24,4371.84,2015.63,2089.63,1717.33,1856.09,354.68,383.67,215.39,240.23,229.76,224.52
351,Erie,PA,68030,8712.29,9458.54,4156.42,4617.98,2127.04,2212.89,1650.31,1795.18,365.45,393.94,194.99,222.26,237.26,232.27
352,Harrisburg,PA,92755,9066.98,9387.06,4369.99,4526.1,2351.78,2406.28,1590.3,1660.62,283.43,295.53,280.69,308.84,198.35,192.98
354,Johnstown,PA,12578,10210.11,10927.05,5053.92,5451.99,2266.95,2342.67,1646.17,1789.97,571.9,623.04,411.37,455.43,258.15,253.66
355,Lancaster,PA,62265,8409.19,8666.73,3763.93,4007.36,2393.94,2416.31,1470.79,1473.76,307.81,307.9,292.06,282.3,193.75,191.18
356,Philadelphia,PA,327285,10798.37,10158.76,4920.75,4560.31,3351.32,3203.6,1468.98,1389.34,524.63,496.89,353.9,327.51,190.38,194.99
357,Pittsburgh,PA,169039,9750.01,10578.37,4778.04,5256.46,2223.03,2335.66,1620.07,1751.09,524.8,568.45,389.93,429.35,202.62,216.28
358,Reading,PA,55317,9807.53,10043.95,4838.98,4968.01,2610.65,2652.56,1559.28,1600.95,386.53,398.14,239.14,250.26,190.54,186.94
359,Sayre,PA,22688,8375.05,9105.14,4227.16,4700.84,1962.41,2041.82,1516.07,1646.51,280.43,304.51,164.24,186.42,228.59,225.87
360,Scranton,PA,40498,9178.81,10029.39,4338.63,4969.49,2614.16,2678.91,1190.45,1278.2,520.03,566.17,312.83,329.69,203.84,207.96
362,Wilkes-Barre,PA,30381,10067.68,10984.68,4960.68,5608.24,2516.35,2570.8,1462.44,1581.19,678.59,741.49,268.78,285.69,193.29,202.54
363,York,PA,42094,9031.16,9146.24,4344.67,4377.64,2426.91,2467.16,1554.23,1581.21,275.42,282.62,247.48,257.87,190.81,184.81
364,Providence,RI,95926,9904.76,8925.26,4578.03,4036.76,2569.65,2519.75,1635.92,1372.34,618.93,520.43,343.3,310.97,164.61,168.31
365,Charleston,SC,126974,8831.86,9601.35,3459.57,3919.39,2907.24,3065.11,1275.54,1364.35,392.48,418.85,602.35,649.91,218.51,213.92
366,Columbia,SC,124611,8455.33,9199.3,3511.58,3912.15,2579.7,2741.39,1229.05,1324.89,352.16,379.93,586.03,650.26,229.98,226.44
367,Florence,SC,44169,8720.63,9716.24,3803.87,4412.06,2263.92,2427.66,1421.78,1544.98,279.55,303.75,760.04,857.4,250.53,238.76
368,Greenville,SC,94469,8737.16,9233.45,3774.06,4035.78,2317.67,2495.51,1474.79,1518.14,359.2,367.7,590.87,596.43,222.7,221.82
369,Spartanburg,SC,37914,8318.22,9028,3568.69,3930.35,2146.54,2402.76,1389.28,1457.18,383.69,402.06,587.28,607.36,246.4,232.54
370,Rapid City,SD,25930,7475.34,7442.19,3695.38,3614.76,1731.5,1794.29,1548.42,1530.57,140.13,137.99,118.16,127.64,201.31,195.75
371,Sioux Falls,SD,95451,7797.8,8046.29,3457.36,3588.76,1547.38,1640.08,2312.08,2315.99,124.04,124.16,177.05,195.55,206.88,206.4
373,Chattanooga,TN,69918,8812.88,9861.23,3705.44,4416.3,2588.45,2722.49,1206.75,1313.73,598.8,655.54,471.64,513.86,248.31,252.79
374,Jackson,TN,44552,8862.53,10138.45,3947.02,4774.65,2332.95,2483.02,1333.8,1507.28,763,866.66,211.92,247.5,275.13,264.17
375,Johnson City,TN,27329,8306.5,9484.9,3769.94,4526.64,2121.45,2267.96,1278.44,1437.87,457.57,520.27,392.84,467.34,290.74,278.66
376,Kingsport,TN,46151,8788.82,10078.4,3930,4754.57,2164.43,2334.21,1350.52,1527.73,828.48,936.68,236.58,271.57,308.4,297.86
377,Knoxville,TN,127721,8485.16,9829.52,3458.02,4343.78,2440.21,2571.31,1294.41,1473.54,701.4,799.54,338.28,405.21,259.64,258.13
379,Memphis,TN,165402,9097.92,9933.65,4148.78,4651.37,2421.49,2558.14,1358.62,1463.24,528.76,581.01,393.21,433.2,246.65,245.85
380,Nashville,TN,239113,9053.48,10107.21,4083,4786.64,2521.52,2691.49,1233.08,1337.29,681.99,742.64,294.81,319.58,247.62,243.55
382,Abilene,TX,35969,9280.75,10159.11,3953.29,4536.95,2051.86,2133.91,1542,1659.57,1028.72,1084.86,472.67,527.15,254.48,244.5
383,Amarillo,TX,43638,9132.21,9851.16,3892.69,4305.07,2475,2578.26,1233.4,1346.7,770.32,835.79,506.75,542.76,258.01,249.45
385,Austin,TX,115129,9642.99,10018.64,3956.01,4234.23,2979.41,3019.12,1167.82,1185.96,840.24,854.81,500.61,525.55,211.23,215.58
386,Beaumont,TX,41017,10657.53,11504.46,4375.71,4914.11,2751.89,2875.58,1349.15,1427,1224.29,1281.24,739.99,785.8,223.52,225.07
388,Bryan,TX,20389,9252.84,9742.22,3899.36,4227.26,2348.06,2430.71,1407.58,1449.11,1009.06,1041.63,395.25,408.06,193.35,185.32
390,Corpus Christi,TX,36693,10693.13,11522.03,4389.5,4848.91,2889.97,3004.86,1235.29,1323.2,1318.03,1415.96,596.58,676.18,221.28,210.45
391,Dallas,TX,330963,10812.77,11281.81,4585.36,4942.9,2966.22,3000.7,1244.79,1273.04,1221.66,1247.91,592.23,609.98,224.15,230.65
393,El Paso,TX,71752,8587.79,9151.59,3638.21,3891.04,2273.73,2376.24,1129.44,1214.37,863.07,936.85,380.85,423.31,237.89,237.13
394,Fort Worth,TX,134020,10903.08,11418.51,4755.46,5183.07,3051.72,3075.72,1199.57,1230.38,1037.92,1053.46,660.15,671.48,229.89,239.79
396,Harlingen,TX,38064,11262.49,11827.24,4911.03,5072.48,2767.26,2893.74,1301.66,1400.36,1351.89,1459.12,456.96,512.53,251.26,244.43
397,Houston,TX,374746,11125.03,11234.46,5004.97,5085.4,2935.41,2958.98,1493.25,1500.91,1060.07,1056.22,421.36,422.37,205.37,206.26
399,Longview,TX,21491,9947.7,10884.91,4244.49,4868.63,2398.19,2491.27,1310.73,1409.63,1179.34,1255.07,567.42,625.78,262.5,250.79
400,Lubbock,TX,62994,9709.87,10301.56,4307.39,4620.78,2087.77,2156.76,1561.66,1660.06,921.07,965.61,600.95,677.2,232.18,225.1
402,McAllen,TX,39804,12071.85,12525.14,5341.05,5322.81,3004.86,3170.78,1435.22,1557.04,1526.57,1642.31,235.95,272.73,238.54,240.01
406,Odessa,TX,29330,9209.63,9299.65,4318.85,4326.68,2038.01,2115.38,1193.48,1213.94,916.24,904.96,529.55,534.14,183.51,177.92
411,San Angelo,TX,19218,8851.23,9490.34,3715.02,3981.37,1954.48,2055.83,1621.62,1756.47,838.52,897.57,507.05,596.8,220.36,212.04
412,San Antonio,TX,198024,9480.52,10044.08,3990.88,4284.95,2871.29,2976.53,1104.29,1176.73,798.93,851.03,497.04,537.54,204.48,203.7
413,Temple,TX,31067,9778.43,10021.18,4308.76,4349.12,1858.75,1940.08,2051.59,2118.71,881.14,909.05,472.76,509.01,222.62,215.03
416,Tyler,TX,66031,10216.31,11188.67,4214.87,4890.07,2587.04,2676.61,1669.03,1794.54,965.55,1017.04,528.71,575.87,265.37,252.9
417,Victoria,TX,17942,9665.17,10377.43,4272.67,4740.05,2410.22,2475.22,1685.24,1794.34,784.03,817.47,303.6,351.21,206.82,197.04
418,Waco,TX,31562,8646.53,9380.44,3564.76,4036.5,1943.15,1998.01,1500.06,1601.12,821.4,864.87,588.21,658.81,225.07,216.7
420,Wichita Falls,TX,24255,10590.02,10985.04,4614.62,4872.09,2430.97,2498.94,1415.28,1471.17,1321.65,1355.25,613.07,601.95,226.36,218.43
999,United States,US,26138611,9541.42,9541.42,4285.86,4285.86,2651.45,2651.45,1474.7,1474.7,550.74,550.74,369.38,369.38,209.29,209.29
421,Ogden,UT,27754,8196.82,8700.86,3035.12,3358.27,2323.06,2367.03,1255.81,1313.27,563.91,590.67,763.16,835.36,269.35,260.68
422,Provo,UT,26478,8586.11,9138.46,3433.26,3794.36,2282.14,2347.79,1176.92,1235.86,823.35,861.2,615.67,668.15,293.5,281.27
423,Salt Lake City,UT,130606,8172.46,8421.22,3472.2,3539.57,1913.87,1968.47,1455.27,1518.89,597.11,620.33,483.74,525.17,266.44,268.38
426,Arlington,VA,156872,8202.13,8050.67,3330.46,3350.56,2803.71,2683.21,1077.72,1047.54,415.88,403.15,422.44,408.49,150.16,154.49
427,Charlottesville,VA,72511,8149.41,8298.91,3820.22,3729.33,1846.66,1922.12,1724.97,1838.68,304.28,321.06,275.98,313.56,171.5,166.77
428,Lynchburg,VA,37007,7801,8333.96,3607.71,3948.44,2117.93,2168.19,1112.31,1193.6,380.75,408.95,389.33,429.72,197.17,190.79
429,Newport News,VA,63271,8187.64,8745.15,3277.3,3623.17,2608.2,2718.73,1472.58,1527.84,380.64,395.04,255.99,282.28,193.43,196.74
430,Norfolk,VA,122701,8526.36,9206.19,3476.79,3892.44,2724.86,2860.87,1391.88,1459.08,466.49,487.49,271.29,302.69,203.94,209.51
431,Richmond,VA,174884,8633.32,9112.38,3972.12,4289.17,2514.8,2620.68,1236.57,1267.5,404.2,413.22,325.62,338.07,185.36,190.35
432,Roanoke,VA,89218,8332.88,8968.3,3928.98,4263.8,2196.6,2338.1,1263.44,1357.19,464.52,500.66,243.52,279.38,236.52,230.01
435,Winchester,VA,51796,8104.32,8408.95,3823.1,3967.56,2002.13,2092.06,1401.17,1439.41,352.99,361.38,346.54,373.05,178.7,175.67
424,Burlington,VT,76800,8201.73,7875.18,3835.62,3425.81,1601.77,1641.31,2012.87,2047.56,380.2,385.53,194.64,199.7,184.36,178.7
437,Everett,WA,48267,8112.18,7729.57,3586.81,3362.51,2039.74,2019.8,1722.47,1619.45,292.9,268.18,277.27,266.11,172.32,170.97
438,Olympia,WA,39559,8007.81,7563.99,3873.16,3548.22,2060.47,2027.78,1324.64,1260.66,285.68,274.45,262.83,254.21,189.65,183.04
439,Seattle,WA,224012,8101.36,7636.8,3592.83,3374.52,2170.13,2099.86,1581.03,1450.2,305.46,280.54,283.61,262.92,165.52,165.31
440,Spokane,WA,163746,8256.06,8062.18,3670.3,3501.68,2108.28,2111.58,1679.96,1667.02,312.69,304.2,252.81,253.98,219.64,210.33
441,Tacoma,WA,62139,8742.67,8212.82,4182.6,3882.92,2406.99,2365.8,1366.63,1225.41,319.08,287.29,284.94,261.08,173.96,179.9
442,Yakima,WA,27938,8147.09,7905.24,3777.69,3616.09,1868.38,1864.71,1824.66,1769.65,237.68,231.79,227.26,221.83,213.7,203.45
446,Appleton,WI,19496,7340.4,7754.75,2984.94,3201.09,1842.72,1991.26,1730.83,1758.24,192.22,195.37,382.87,405.46,201.67,197.89
447,Green Bay,WI,44690,7757.86,8266.56,3434.78,3739.02,1762.2,1906.5,1802.42,1834.61,206.11,211.22,372.54,394.59,175.04,173
448,La Crosse,WI,30553,7451.94,7379.25,3566.72,3349.33,1396.34,1489.74,2079.93,2113.68,110.36,115.25,170.52,182.26,153.12,151.44
449,Madison,WI,100661,7844.03,7658.61,3715.25,3518.95,1526.44,1605.27,1721.05,1669.37,255.46,245.05,462.15,453.73,160.6,158.42
450,Marshfield,WI,35625,8157.67,8326.42,3942.71,3985,2016.53,2094.96,1572.99,1592.68,156.23,158.44,260.28,286.46,199.48,194.49
451,Milwaukee,WI,221638,8888.78,9074.5,4086.21,4252.63,2155.56,2204.35,1705.08,1683.7,365.44,359.14,398.9,392.32,177.55,181.45
452,Neenah,WI,15660,7402.23,7860.6,3132.61,3372.04,1752.63,1920.04,1666.07,1683.47,209.2,211.75,433.2,466.95,199.09,193.51
456,Wausau,WI,20482,7485.24,7883.91,3279.5,3557.15,1999.62,2063.94,1609.88,1638.49,154.43,157.59,252.83,281.21,172.91,169.1
443,Charleston,WV,91563,9063.76,10116.7,4449.65,5064.52,2125.37,2308.68,1529.84,1711.98,461.64,519.96,252.23,271.67,247.99,243.04
444,Huntington,WV,38879,9705.99,10632.54,4682.19,5133.45,2314.22,2606.53,1637.34,1774.23,505.57,551.22,337.55,318.11,237.68,249.07
445,Morgantown,WV,42418,8955.81,9676.98,4218.14,4486.16,1815.99,1933.79,1831.39,2044.81,349.98,389.42,484.32,574.55,262.63,255.65
457,Casper,WY,25933,8161.39,7972.86,3936.83,3800.57,2059.21,2037.62,1482.43,1455.36,213.55,209.07,166.78,171.59,276.26,270.48
