HSA #,HSA name,State,Medicare enrollees (2013),"Age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2013)","Price, age, sex & race-adjusted - Total Medicare reimbursements per enrollee (Parts A and B) (2013)","Age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Hospital & skilled nursing facility reimbursements per enrollee (2013)","Age, sex & race-adjusted - Physician reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Physician reimbursements per enrollee (2013)","Age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Outpatient facility reimbursements per enrollee (2013)","Age, sex & race-adjusted - Home health agency reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Home health agency reimbursements per enrollee (2013)","Age, sex & race-adjusted - Hospice reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Hospice reimbursements per enrollee (2013)","Age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2013)","Price, age, sex & race-adjusted - Durable medical equipment reimbursements per enrollee (2013)"
10049,Inverness,FL,13971,9146.25,9786.14,3236.39,3904.77,3223.43,3135.46,1267.95,1378.52,553.1,590.75,638.09,567.73,215.98,208.43
10050,Jacksonville,FL,80247,10902.13,11487.68,4488.75,4992.34,3689.71,3681.58,1275.69,1346.13,708.1,748.32,527.69,495.14,224.87,232.26
10051,Jacksonville Beach,FL,3711,10128.76,10686.53,3696.71,4200.27,3522.88,3518.53,1259.73,1329.22,901.72,953.75,517.07,462.71,216.71,220.73
10052,Jasper,FL,1610,9256.61,9782.09,4215.85,4702.74,2992.36,2962.96,917.86,987.72,477.31,514.16,384.81,356.48,290.28,278.45
10053,Jay,FL,638,9764.69,10690.93,3929.9,4606.67,2365.35,2331.71,1913.3,2113.82,984.79,1087.13,330.1,360.02,273.99,262.44
10054,Jupiter,FL,10812,10769.09,10764.91,3470.78,3815,4354.8,4125.52,1450.43,1453.43,671.69,678.55,567.07,454.72,223.32,224.89
10055,Key West,FL,4546,9268.66,8861.46,4307.26,4000.1,3064.75,2878.42,1007.82,1060.24,492.32,518.28,227.71,242.36,153.88,148.82
10056,Kissimmee,FL,12158,10459.22,11137.77,4671.91,5246.22,3215.65,3239.75,1120.55,1168.92,760.12,799.38,452.71,430.98,245.85,259.45
10058,Lake City,FL,8263,10414.68,10832.36,4671.12,5098.06,3402.62,3347.47,954.05,1011.23,726.74,781.04,479.11,421.58,208.36,200.56
10059,Lake Wales,FL,5110,10233.86,11210.37,4121.91,4939.8,3483.03,3472.61,1301.64,1407.58,710.56,769.64,340.65,344.22,273.79,279.11
10061,Lakeland,FL,22722,9817.17,10609.26,3961.34,4624.71,3448.22,3411.15,941.27,1019.38,794.49,856.64,436.84,451.89,225.78,235.76
10062,Largo,FL,16413,11474.3,12069.41,4565.68,5150.15,4114.23,4048.58,1158.21,1207.83,948.83,996.29,452.95,428.17,211.83,219.72
10063,Leesburg,FL,30731,9789.85,10452.05,3604.16,4226.09,3920.84,3888.24,1055.92,1110.28,709.32,744.15,250.49,227.92,218.01,233.76
10064,Lehigh Acres,FL,5130,10833.79,11308.46,4175.17,4868.96,4118.98,3882.87,953.67,992.9,786.95,817.99,517.18,442.22,291.52,300.49
10069,Madison,FL,1167,8675.62,11227.28,3847.82,6160.56,2628.52,2659.69,1262.65,1383,250.28,268.69,482.3,524.02,232.1,225.85
10070,Marathon,FL,2339,10119.03,9442.08,4953.27,4380.12,3008.89,2840.12,1281.51,1340.76,463.96,475.59,268.84,253.42,131.57,127.08
10071,Margate,FL,2916,13175.75,13062.62,5202.07,5521.09,4341.17,4156.62,1368.29,1331.2,1287.56,1252.62,648.67,494.7,219.18,227.1
10072,Marianna,FL,5337,8963.7,10149.34,3518.79,4365.09,2668.91,2729.85,1401.76,1556.04,448.89,494.94,684.95,773.1,266.14,255.61
10073,Melbourne,FL,35643,10119.15,10956.04,3846.22,4678.87,3826.36,3777.31,1044.7,1094.32,604.38,635.43,579.55,545.71,208.36,215.84
10074,Miami,FL,87882,14806.51,14199.09,5576.08,5279.77,3837.42,3634.3,1351.04,1342.32,2323.54,2301.7,688.96,570.55,247.3,260.44
10075,Miami Beach,FL,9261,13390.46,12628.49,5504.01,5015.21,3841.16,3662.42,1601.21,1575.33,1639.72,1618.79,363.88,308.72,193.88,206.03
10076,Milton,FL,5570,9883.76,10994.84,4187.38,5089.48,2755.63,2734.58,1600.65,1766.52,566.39,624.25,531.35,574.4,252.73,239.59
10077,Naples,FL,67398,9481.78,9538.52,2932.38,3301.28,4367.87,4091.47,1043.63,1055.2,499.52,514.53,361.81,323.19,214.75,208.1
10078,New Port Richey,FL,18665,10863.77,11605.61,4350.32,5114.04,3821.92,3746.51,956.05,996.19,1032.33,1083.42,455.02,415.59,228.22,235.84
10079,New Smyrna Beach,FL,8404,9336.04,9917.61,3178.94,3675.58,3108.19,3107.58,1487.41,1586.9,722.03,767.49,638,588.69,199.37,201.2
10080,Niceville,FL,6279,9212.05,10083.27,3324.44,4050.42,3280.28,3273.22,1354.01,1457.66,548.17,591.34,404.85,451.07,255.22,242.4
10083,Ocala,FL,72892,9867.66,10556.27,3450.32,4096.13,4192.19,4177.85,971.53,1030.06,641.14,678.93,337.46,307.26,225.71,228.72
10084,Okeechobee,FL,4236,12531.24,13080.55,5637.76,6175.47,4144.94,4071.09,1407.17,1502.45,868.52,898.84,203.73,171.66,246.72,239.37
10085,Orange Park,FL,18084,10773.26,11435.35,4244.16,4877.01,3932.39,3897.88,1087.18,1144.56,691.82,731.45,589.22,562.46,231.17,237.24
10086,Orlando,FL,76899,10622.52,11078.18,4508.36,4913.67,3467.57,3455.46,1183.87,1236.23,711.83,745.33,515.77,472.98,230.63,246.92
10087,Ormond Beach,FL,11941,9344.83,9915.12,3180.81,3714.56,3227.4,3187.27,1329.81,1410.54,805.98,857.8,585.02,540.25,203.22,207.39
10088,Pahokee,FL,360,17234.02,17003.55,8232.31,8331.88,5198.65,4949.83,1897.18,1927.78,820.03,829.06,1026.72,839.43,193.57,228.3
10089,Palatka,FL,8577,11110.09,11606.9,5085.46,5510.78,3287.31,3272.46,1189.73,1278.29,660.36,710.67,682,633.78,231,225.38
10090,Palm Beach Gardens,FL,16166,10552.7,10515.34,3504.17,3782.86,4466.91,4238.9,1220.7,1214.9,668.65,676.39,445.33,366.2,224.88,229.75
10091,Panama City,FL,22445,10496.2,11633.16,4340.44,5302.73,3628.88,3634.36,1131.49,1244.75,545.23,601.47,529.15,557.93,316.32,301.38
10092,Pembroke Pines,FL,11226,11507.32,11234.62,4101.36,4203.23,3748.03,3568.65,1479.56,1447.01,1210.54,1183.47,652.08,505.39,222.24,232.92
10093,Pensacola,FL,37539,9201.93,10170.09,3693.63,4457.42,2798.43,2772.13,1521.74,1678.23,513.5,568.31,432.59,466.75,242.33,229.65
10096,Plant City,FL,4598,10306.07,10952.09,4249.66,4806.7,3392.9,3367.66,1266.67,1335.37,756.46,813.78,419.63,393.61,218.71,234.55
10097,Plantation,FL,11041,11311.23,11183.86,4023.16,4285.18,4036.13,3861.89,1292.17,1258.93,1070.47,1041.87,624.83,480.36,200.21,208.49
10098,Pompano Beach,FL,8346,12216.3,12110.98,4456.06,4744.79,4043.77,3889.8,1582.51,1550.65,1276.93,1242.9,608.04,457.61,192.06,198.7
10099,Port Charlotte,FL,25278,10344.23,10990.92,3885.73,4593.93,4159.27,4062.96,932.63,969.8,767.39,797.49,294.71,276.77,295.16,287.55
10100,Port St Joe,FL,1426,9832.33,10802.24,3926.76,4694.53,3286.1,3296.35,1376.46,1493.95,580.45,640.06,367.01,404,286.33,271.81
10101,Port St Lucie,FL,20264,10514.79,10750.46,3874.7,4363.88,4118.13,3892.03,1036.26,1043.95,879.26,893.45,372.84,336.64,229.71,219.83
10102,Punta Gorda,FL,10151,9689.6,10179.84,3261.62,3847.7,4242.58,4128.41,982.16,1017.48,581.39,602.73,282.65,278.06,257.32,246.37
10104,Rockledge,FL,12755,10293.83,11104.01,4156.23,5014.88,3579.19,3496.34,1096.57,1151.83,623.72,655.93,657.64,595.93,194.8,205.96
10105,Safety Harbor,FL,11509,10245.94,10826,3609.39,4177.92,3787.85,3742.15,1285.11,1340.92,829.38,869.96,512.47,476.81,199.19,205.65
10106,Sanford,FL,13449,10521.88,11284.52,4321.77,5055.67,3489.18,3442.07,1070.29,1130.23,747.12,790.14,621.9,580.85,272.54,283.83
10107,Sarasota,FL,50390,9219.39,9643.02,3134.46,3558.93,3903.94,3869.25,1124.14,1153.57,614.71,638.63,268.06,250.94,178.61,184.77
10108,Sebastian,FL,8034,9860.94,10472.18,3557.72,4250.58,3720.72,3594.17,1361.89,1425.23,689.78,715.88,305.56,272.9,205.46,204.81
10109,Sebring,FL,10295,10517.8,11427.92,3965.81,4756.04,3431.3,3382.94,1360.68,1480.76,933.32,1013.11,456.18,448.4,370.39,352.23
10111,South Miami,FL,2053,10758.49,10277.24,3706.68,3558.5,3551.82,3356.25,1359.87,1338.56,1288.7,1270.28,515.91,407.79,196.9,207.31
10112,Spring Hill,FL,18595,10621.98,11309.21,4117.28,4889.75,4222.45,4091.09,853.87,891.15,867.93,910.55,340.78,300.27,209.25,221.26
10113,St. Augustine,FL,17129,9970.27,10361.54,3987.41,4319.22,3508.65,3502.06,1073.2,1125.79,748.95,790.61,453.39,421.1,197.67,207.53
10114,St. Cloud,FL,4513,11072.9,11830.85,4796.55,5467.88,3312.36,3318.8,1350.59,1409.17,807.75,843.48,560.16,528,256.62,279.45
10115,St. Petersburg,FL,37453,10683.11,11268.68,4416.28,4991.91,3774.59,3716.44,1067.55,1113.62,823.95,865.08,389.03,360.57,206.37,214.24
10117,Stuart,FL,27174,9637.12,9851.39,3213.42,3660.2,3808.99,3619.13,1252.84,1257.27,793.35,805.54,379.11,340.39,184.13,174.4
10118,Sun City Center,FL,11871,9844.62,10462.11,3870.62,4455.04,3526.51,3504.94,1180.74,1228.06,707.07,752.03,353.48,312.89,205.02,213.7
10119,Tallahassee,FL,23835,8599.2,9295.74,3724.25,4312.28,2827.68,2799.24,1007.95,1084.07,401.33,431.7,428.36,457.32,225.44,217.33
10120,Tamarac,FL,4764,12356.83,12228.93,4138.93,4451.5,5019.24,4791.23,1389.8,1348.5,1071.43,1040.42,524.27,404.94,239.23,246.89
10121,Tampa,FL,51773,11162.44,11639.36,4606.18,5011.74,3561.81,3530.02,1135.02,1191.13,1092.84,1155.68,498.69,470.99,228.46,233.55
10122,Tarpon Springs,FL,3697,10398.87,11011.58,3714.4,4293.5,3772.08,3726.78,1353.05,1408.9,945.7,992.14,431.61,406.1,178.68,189.88
10123,Tavernier,FL,3484,9386.78,8647.75,3892.37,3282.43,2853.57,2674.86,1501.58,1547.96,560.73,570.45,391.92,390.16,174.17,166.96
10124,Titusville,FL,9240,9701.56,10366.94,3480.9,4121.26,3237.64,3184.19,1425.6,1497.34,574.6,604.49,774.05,741.9,216.34,232.72
10125,Venice,FL,23139,8721.63,9166.98,2887.06,3367.49,3744.93,3686.66,1025.48,1051.51,584.62,604.9,272.26,254.27,193.29,200.89
10126,Vero Beach,FL,25197,9139.96,9421.33,3096.46,3530.76,3896.32,3713.01,1054.64,1093.57,746.54,769.37,173.47,155.49,195.6,188.22
10128,West Palm Beach,FL,26791,10979.05,10817.94,4031.63,4150.07,4280.35,4085.16,1051.95,1051.83,823.15,834.51,571.58,474.3,213.24,217.59
10131,Winter Haven,FL,21146,10307.22,11114.18,4181.92,4850.56,3463.52,3438.32,1294.1,1394.11,717.59,774.18,378.28,380.87,266.56,276.23
10132,Winter Park,FL,8128,10876.81,11369.03,4554.28,5005.28,3684.15,3672.11,1110.54,1156.54,712.21,744.38,533.26,496.44,248.09,262.01
10133,Zephyrhills,FL,5973,10801.5,11445.2,4188.91,4885.4,3742.37,3666.44,1349.93,1408.39,702.26,732.01,494.16,428.49,310.34,320.14
10135,Ocoee,FL,5214,10306.63,10801.89,4035.85,4460.55,3202.91,3195.59,1415.12,1476.09,749.32,783.41,679.51,636.67,234.5,256.35
11001,Adel,GA,1476,8328.33,9616.48,3161.65,3983.31,2130.55,2234.39,1440.19,1627.58,631.39,721.15,647.21,764.1,340.9,320.03
11002,Albany,GA,14609,7933.55,8720.49,3265.6,3689.3,2076.43,2202.01,1539.89,1678.14,321.23,350.01,495.75,574.08,248.15,237.75
11003,Alma,GA,1645,10310.43,11344.57,4455.97,4951.97,2779.55,2963.92,1858.93,2116.27,543.82,622.06,239.73,282.61,382.59,363.08
11004,Americus,GA,3115,7323.65,8237.53,2492.48,2970.14,2049.77,2180.89,1586.58,1778.28,438.33,474.46,481.79,558.13,282.64,269.59
11005,Arlington,GA,217,7516.68,8827.33,3072.92,3923.7,1753.52,1844.44,1961.53,2208.88,211,231.43,347.06,423.9,224.71,210.27
11006,Athens,GA,19400,8578.12,9266.89,3186.51,3650.63,2826.66,2944.03,1195.61,1250.42,450.21,481.7,681.32,717.6,254.52,244.31
11007,Atlanta,GA,88385,8147.89,8398.17,3197.91,3412.55,2544.29,2560.25,1352.18,1374.14,372.74,378.54,546.16,525.87,173.22,175.64
11008,Augusta,GA,35829,7899.73,8384.13,3542.3,3854,2211.79,2286.12,1201.25,1244.52,305.14,327.57,470.41,501.54,187.56,191.18
11009,Austell,GA,9852,9392.8,9839.18,3876.69,4311.72,2995.7,2995.3,1313.13,1333.82,436.11,442.89,597.73,573.63,200.88,207.58
11010,Bainbridge,GA,2571,7319.13,8345.04,2864.34,3449.73,2006.92,2085.99,1292.49,1464.49,397.68,456.42,614.72,747.15,168.45,163.83
11011,Baxley,GA,1582,8881.97,9906.18,3807.02,4329.56,2176.68,2318.84,1628.94,1847.01,371.39,426.78,709.16,819.41,226.69,217.14
11013,Blairsville,GA,4022,7797.91,8435.85,2709.89,3089.45,2578.23,2632.47,1342.64,1476.58,536.94,578.33,330.31,390.73,266.8,254.33
11014,Blakely,GA,1172,10155.98,12126.02,4487.75,5784.24,2029.34,2187.27,2380.58,2703.63,519.35,594.84,513.78,619.37,188.8,181.33
11015,Blue Ridge,GA,3972,8487.7,9312.72,2929.42,3478.18,2620.08,2673.32,1369.05,1516.96,600.13,611.26,598.87,705.34,365.94,347.94
11017,Bremen,GA,2728,9411.85,9872.61,4208.65,4476.89,2202.71,2310.01,1576.67,1614.16,626.76,645.87,573.23,595.48,257.19,265.91
11018,Brunswick,GA,12529,8376.73,8721.54,3557.72,3632.29,2524.33,2679.71,1357.89,1443.49,279.76,299.86,422.72,438.28,227.5,219.62
11020,Cairo,GA,2209,7790.24,8799.4,3335.88,3938.92,2212.32,2313.14,1454.19,1656.22,256.43,294.52,301.03,365.92,225.02,224.54
11021,Calhoun,GA,4679,9221.79,10235.65,4049.44,4659.44,2552.88,2688.98,1151.31,1273.54,667.73,730.64,634.08,755.58,242.64,235.78
11023,Canton,GA,8183,9433.63,9917.96,3192.62,3629,3164.59,3184.47,1518.7,1543.44,647.8,659.37,659.39,665.68,238.81,243.32
11024,Carrollton,GA,7720,9429.65,10022.23,3906.74,4323.99,2619.04,2725.51,1476.69,1502.44,594.88,607.13,618.68,650.86,234.79,240.12
11025,Cartersville,GA,5610,9963.61,10667.01,3993.1,4542.91,3031.54,3103.83,1250.81,1280.71,709.8,745.59,744.07,761.12,280.66,291.19
11028,Claxton,GA,1036,8152.28,9081.88,3616.06,4194.59,2308.21,2453.12,1199.28,1349.34,358.18,411.43,484.8,495.63,203.05,192.66
11029,Clayton,GA,2912,8352.84,9180.19,3041.86,3514.71,2567.09,2667.12,1431.68,1557.42,652.89,740.6,415.94,478.37,234.46,236.83
11030,Cochran,GA,1498,9639.24,10797.29,3686.46,4389.38,2729.72,2790.03,2089.6,2353.85,467.85,533.81,454.04,530.2,195.45,189.57
11031,Colquitt,GA,701,10128.33,11958.97,4921.43,6232.93,2113.41,2238.26,2056.32,2334.48,391.57,453,402.67,466.36,227.27,214.87
11032,Columbus,GA,21377,8279.93,8995,3045.08,3527.9,2402.44,2534.01,1416.35,1491.49,407.67,432.29,857.72,853.47,204.03,196.3
11033,Commerce,GA,2386,9161.51,9989.55,3719.81,4219.78,2929.8,3036.42,1069.24,1147.74,488.44,529.32,701.36,833.64,263.73,250.78
11034,Conyers,GA,5800,8597.84,8939.49,3316.67,3612.63,2522.08,2528.3,1460.78,1481.9,485.15,493.8,665.77,663.17,183.42,189.99
11035,Cordele,GA,1981,8045.1,9095.63,3508.94,4130.68,2113.46,2261.3,1453.76,1642.61,381.07,438.57,315.41,355.68,273.04,262.31
11036,Covington,GA,7307,9184.4,9662.84,3770.17,4224.24,2507.66,2516.96,1611.99,1634.94,460.44,468.31,661.66,629.3,205.71,216.88
11038,Cuthbert,GA,880,6826.16,7786.14,2513.41,3112.09,1829.5,1910.79,1890.34,2111.59,229.03,253.34,159.03,184.46,218.33,209.46
11039,Dahlonega,GA,3443,9095.89,9689.15,3505.93,3923.87,2876.35,2940.62,1325.97,1399.1,579.4,588.72,551.4,610.29,258.64,249.06
11040,Dallas,GA,4442,10255.05,10849.89,4111.62,4661.56,3009.25,3023.89,1411.24,1434.18,820.7,833.44,734,731.8,233.27,242.19
11041,Dalton,GA,13213,8427.59,9267.96,3333.37,3875.73,2368.87,2473.81,1255.24,1358.83,699.84,757.05,568.16,630.32,240.83,230.8
11043,Decatur,GA,8193,8826.75,9041.47,3801.12,3972.65,2567.63,2587.25,1355.57,1376.21,406.87,413.19,517.19,504.35,192.05,197.29
11044,Demorest,GA,4779,8398.16,9153.28,3231.46,3704.18,2701.32,2775.86,1224.06,1326.3,565.5,636.46,398.65,460.41,265.41,254.21
11045,Donalsonville,GA,1339,8180.63,9479.46,3374.06,4180.99,2278.21,2421.47,1455.23,1661.78,368.68,424.5,502.17,597.93,209.87,201.04
11046,Douglas,GA,3666,9847.22,11298.09,4047.27,4934.34,2882.86,3080.27,1701.68,1936.89,382.5,438.54,475.04,575.61,346.86,331.09
11047,Douglasville,GA,6763,9662.4,10207.73,3869.27,4358.79,2923.88,2947.7,1348.18,1369.14,520.27,528.46,843.64,842.45,223.8,231.51
11048,Dublin,GA,5950,8790.22,9563.59,3499.1,3938.97,2889.13,2991.21,1275.69,1434.49,360.52,408.86,557.03,589.06,231.55,221.59
11049,East Point,GA,5281,8151.63,8347.6,3401.96,3581.3,2424.71,2437.01,1252.73,1266.54,310.45,313.78,641.16,609.7,227.73,229.08
11050,Eastman,GA,1854,10173.03,11304.97,3990.13,4617.16,2896.38,2980.84,1427.37,1593.81,753.03,866.53,905.02,1082.46,273.14,260.74
11051,Eatonton,GA,2632,9057.19,9956.75,3326.15,3881.06,3009.71,3112.01,1465.69,1619.56,393.85,434.67,604.29,682.25,255.54,242.94
11052,Elberton,GA,2096,7675.52,8562.12,3275.93,3833.22,2226.79,2322.32,1143.64,1259.71,435.99,499.69,413.02,469.26,181.15,175.63
11053,Ellijay,GA,3749,8797.29,9582.77,3274.21,3822.88,2687.93,2762.66,1507.78,1608.37,440.8,448.9,567.26,661.9,294.08,280.48
11054,Fitzgerald,GA,2115,9395.38,10732.72,4043.21,4857.44,2282.5,2381.45,1710.49,1940.02,405.83,458.94,696.93,858.06,279.4,270.19
11055,Folkston,GA,861,11511.56,12742.17,5422.84,6327.04,2968.45,3009.41,1904.98,2117.41,354.18,389.08,529.28,599.99,320.77,303.52
11056,Forsyth,GA,1399,9414.06,10268.57,4176.27,4822.5,2690.14,2743.29,1294.12,1379.75,424.13,453.11,616.78,674.58,248.33,236.7
11057,Fort Oglethorpe,GA,8164,9370.18,10382.53,3974.44,4647.69,2634.83,2761.42,1139.85,1230.28,666.81,719.91,700.02,763.27,272.28,287.27
11058,Fort Valley,GA,1371,9263.86,10400.82,4065.44,4876.24,2893.13,2996.47,1260.04,1385.57,303.33,323.35,536.62,626.8,272.25,262.24
11059,Gainesville,GA,21722,8702.02,9200.61,3282.92,3656.88,2948.05,3021.22,1174.96,1201.68,535.09,548.37,505,537.08,247.26,237.87
11060,Glenwood,GA,256,12823.15,14649.58,6327.75,7800.57,3424.09,3470.33,1528.65,1740.47,570.95,652.26,802.31,824.37,193.67,183.15
11061,Greensboro,GA,2701,8116.55,8898.25,2728.09,3163.88,2658.69,2776.33,1679.84,1829.61,354.56,375.55,457.08,536.77,184.64,174.87
11062,Griffin,GA,7514,9034.47,9593.89,3765.09,4304.23,2715.9,2764.55,1126.64,1148.82,510.78,521.08,737,673.63,222.45,221.54
11063,Hahira,GA,815,7955.07,8932.83,3118.71,3730.05,2376.09,2519.85,1197.53,1333.6,488.53,547.24,431.23,485.98,339.55,326.91
11064,Hartwell,GA,2455,8514.46,9324.68,3559.23,4055.97,2501.26,2605.33,1246.5,1348.54,482.51,552.81,510.55,562.96,224.08,218.41
11065,Hawkinsville,GA,1888,9076.33,10047.11,3599.84,4152.52,2581.32,2673.55,1675.01,1868.43,561.18,630.39,420.92,495.16,235.47,226.09
11066,Hazlehurst,GA,1628,9368.6,10880.19,3748.93,4784.13,2319.89,2435.31,1669.42,1891.97,416.77,479.13,985.94,1085.52,297.24,290.06
11067,Hiawassee,GA,2562,8130.08,8873.85,2983.49,3416.38,2727.75,2862.29,1500.45,1650.19,454.4,475.8,182.94,205.54,228.14,218.83
11068,Hinesville,GA,1969,8292.02,9223.51,3134.88,3690.16,2745.97,2920.32,1342.76,1478.98,404.59,445.98,428.56,462.97,250.77,237.68
11069,Homerville,GA,506,12214.46,13326.22,5496.59,5966.7,2384.37,2495.16,2980.54,3389.42,683.63,768.48,236.53,289.01,331.92,309.67
11070,Jackson,GA,2261,9072.56,9623.26,3385.51,3951.04,2946.4,2926.68,1330.75,1357.29,384.65,394.47,912.04,879.84,177.4,181.47
11071,Jasper,GA,4460,8846.49,9414.26,3083.45,3522.67,2927.2,2986.28,1359.89,1389.6,585.48,596.29,689.44,734.29,208.33,216.54
11072,Jesup,GA,2972,10330.9,11252.68,4804.29,5281.55,2891.17,3055.59,1401.75,1558.48,366.05,422.35,577.83,675.02,302.95,285.43
11073,La Grange,GA,7207,8125.97,8843.01,3261.75,3692.92,2459.05,2546.38,1287.8,1434.91,362.36,392.13,542.61,565.48,224.77,220.14
11074,Lakeland,GA,490,10268.49,12044.13,3791.5,4973.09,2460.28,2565.34,2170.55,2423.18,466.58,523.01,1123.94,1364.99,330.43,308.78
11075,Lawrenceville,GA,25546,8986.09,9465.91,3377.95,3765.81,2852.45,2887.9,1374.48,1414.08,526.93,537.99,655,655.18,218.57,223.89
11077,Louisville,GA,1071,8227.39,9175.8,3514.81,4096.35,2077.29,2139.78,1874.76,2089.09,242.19,268.6,350.85,405.63,191.59,181.09
11078,Macon,GA,22304,9316.51,10091.77,3965.1,4524.9,2951.7,3047.43,1215.55,1297.26,389.37,415.17,588.73,609.26,242.72,230.63
11080,Marietta,GA,33918,8824.21,9336.38,3253.79,3746.87,2920.69,2921.46,1290.52,1312.88,488.78,497.9,683.15,672.93,192.54,196.27
11081,McRae,GA,783,11160.62,12618.28,4743.88,5764.37,3157.91,3210.81,1618.27,1823.51,608.08,700.74,756.05,849.54,288.62,275.13
11082,Metter,GA,2048,9727.97,11079.39,4168.07,5033.45,2319.13,2428.09,1662.99,1877.94,381.55,434.05,1018.04,1140.13,232.67,225.44
11083,Milledgeville,GA,2681,9661.18,10676.59,4119.8,4788.56,2977.52,3081.21,1326.09,1479.99,411.44,438.95,577.94,657.56,270.71,256.47
11084,Millen,GA,860,8605.95,9173.15,4066.9,4324.69,1983.44,2061.98,1629.37,1803,341.16,378.45,339.99,370.67,236.57,223.48
11085,Monroe,GA,4427,9816.25,10398.38,3895.27,4393.11,3021.7,3066.95,1454.05,1484.57,611.79,626.65,628.51,614.78,223.71,233.69
11086,Montezuma,GA,787,7926.09,8833.59,3285.7,3816.94,2204.17,2306.97,1514.1,1697.33,332.94,360.8,392.31,448.73,218.04,210.4
11088,Moultrie,GA,4044,9276.94,10459.13,4093.25,4797.44,2167.67,2251.34,1729.92,1965.88,327.75,375.31,626.77,764.36,338.46,322.15
11089,Nashville,GA,1285,8582.56,9729.75,3361.5,4086.05,2339.2,2436.97,1394.36,1579.53,584.38,659.23,535.19,643.51,370.37,343.48
11090,Newnan,GA,11374,8776.27,9302.84,3318.78,3724.13,2586.03,2660.75,1229.67,1254.2,563.46,576.87,904.59,913.1,241.23,246.7
11091,Ocilla,GA,642,8739.76,9938.27,3727.26,4421.82,1981.18,2086.6,2001.2,2287.66,310.66,349.48,420.57,510.68,280.05,262.23
11092,Perry,GA,2193,9378.43,10228.69,3982.15,4638.9,3050.78,3167.32,1281.24,1373.59,352.98,378.97,450.06,416.95,273.44,261.59
11093,Quitman,GA,1012,9351.61,11046.09,4167.43,5390.59,2316.33,2428.84,1876.01,2100.65,304.87,343.28,460.51,549.28,233.23,217.27
11094,Reidsville,GA,443,10244.3,10577.33,4666.41,4651.71,2466.2,2602.56,1353.05,1513.62,399.14,459.75,879.66,872.07,557.52,547.74
11095,Richland,GA,412,6382.06,7133.3,2302.94,2771.32,1836.49,1951.06,1523.3,1637.56,293.11,310.74,,,230.28,220.58
11096,Riverdale,GA,9176,9066.56,9339,3847.75,4165.56,2696.37,2693.29,1204.79,1227.11,414.8,421.88,810.77,710.9,194.61,200.11
11098,Rome,GA,19376,9382.53,10145.51,4099.76,4581.53,2680.05,2786.89,1109.98,1183.75,680.71,721.75,578.27,656.36,258.32,248.21
11099,Roswell,GA,20083,9102.53,9543.05,2917.67,3308.64,2972.54,2997.51,1712.52,1747.52,617.09,627.78,644,629.24,218.31,222.87
11100,Royston,GA,3594,8009.16,8761.57,3216.96,3648.97,2451.46,2553.27,1002.72,1092.29,600.22,675.88,509.41,586.65,244.87,234.56
11101,Sandersville,GA,2168,8485.73,9283.08,3628.51,4034.87,2305.66,2403.59,1528.42,1698.49,268.9,295.66,563.3,665.78,211.78,203.58
11102,Savannah,GA,30647,8534.84,9243.67,3480.3,3933.32,2815.75,2971.98,1140.14,1206.36,325.06,349.65,562.44,583.62,240.78,227.84
11103,Smyrna,GA,4205,8670.68,9125.15,3356.37,3784.03,2859.22,2866.9,1235.3,1256.86,433.8,442.59,572.93,559.09,214.76,217.2
11104,Snellville,GA,6591,9438.19,9883.36,3755.67,4146.33,2855.3,2885.45,1341.31,1362.48,537.79,548.29,712.45,700.56,247.93,254.87
11105,Sparta,GA,677,7192.83,8075.51,3030.35,3625.07,2179.63,2258.33,1271.34,1407.78,256.22,278.99,318.24,364.19,168.19,161.97
11107,St. Marys,GA,3025,9346.79,9512.5,3939.89,3788.36,2878.31,2968.01,1509.53,1669.46,355.81,377.33,413.49,461.92,211.34,202.49
11108,Statesboro,GA,4609,9216.57,10245.03,3825.63,4420.47,2902.36,3069.73,1391.13,1564.47,374.62,424.87,507.52,562.87,224.4,215.73
11109,Stockbridge,GA,12452,8760.31,9058,3184.22,3523.54,3017.44,2985.33,1204.99,1222.29,459.23,465.73,770.3,723.96,199.75,203.34
11111,Swainsboro,GA,1495,9295.78,10323.08,4365.82,4941.54,2173.06,2296.51,1418.45,1584.87,358.92,406.55,756.63,892.09,254.11,242.08
11112,Sylvania,GA,1229,7615.05,8083.71,3059.54,3153.64,2107.94,2227.53,1319.96,1473.35,380.59,418.04,574.55,639.97,188.44,183.27
11114,Thomaston,GA,3964,8347.94,8999.86,3457.6,3844.39,2246.85,2314.57,1281.3,1405.3,476.36,492.78,710.73,778.48,194.41,185.29
11115,Thomasville,GA,6106,8133.1,9291.14,3469.62,4191.94,2334.52,2456.87,1645.58,1878.68,228.02,259.88,262.93,315.41,198.54,189.09
11116,Thomson,GA,1438,8898.87,9495.39,3598.57,3974.37,2602.6,2685.09,1433.05,1480.33,315.65,327.51,781.02,853.78,220.44,232.56
