year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit,nbad
2013,DEFIB,ageLT70,51001,VA-Accomack,1688,0,0,2.15245859548711,0,0,-0.00000123549129716938,-0.000741073908304515,0,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51003,VA-Albemarle,3034,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51005,VA-Alleghany,377,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51007,VA-Amelia,532,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51009,VA-Amherst,1347,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51011,VA-Appomattox,722,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51013,VA-Arlington,3967,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51015,VA-Augusta,2171,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51017,VA-Bath,316,0,0,0.380169333977249,0,0,-0.00000218795045242609,-0.0023403546995983,0,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51019,VA-Bedford,3577,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51021,VA-Bland,327,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51023,VA-Botetourt,1349,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51025,VA-Brunswick,670,0,0,0.987031983716512,0,0,-0.00000154267446402217,-0.00122818279353586,0,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51027,VA-Buchanan,945,0,0,1.10281800959067,0,0,-0.00000171260125602749,-0.00121443462421277,0,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51029,VA-Buckingham,572,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51031,VA-Campbell,1634,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51033,VA-Caroline,998,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51035,VA-Carroll,1156,0,0,1.36743951861136,0,0,-0.00000156453617245952,-0.00104240358567677,0,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51036,VA-Charles City,249,0,0,0.363740446500612,0,0,-0.0000018910734094195,-0.00223901801837897,0,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51037,VA-Charlotte,673,0,0,0.888401343794462,0,0,-0.00000170645712998994,-0.00135672402367181,0,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51041,VA-Chesterfield,9967,14,14,12.6602629996184,1.105822209256,-1.40463529647838,-1.36892358207821,-0.321461453503655,-0.810627185029779,-2.3117307292143,1000,county,11,26,0
2013,DEFIB,ageLT70,51043,VA-Clarke,687,0,0,0.836927403944593,0,0,-0.00000182351429820462,-0.00144023047631189,0,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51045,VA-Craig,196,0,0,0.239848698798016,0,0,-0.0000022818766502741,-0.00300622667642955,0,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51047,VA-Culpeper,1759,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51049,VA-Cumberland,284,0,0,0.37744588916633,0,0,-0.00000203392513305111,-0.00227360312046796,0,-99999,1000,county,11,26,0
2013,DEFIB,ageLT70,51051,VA-Dickenson,555,0,0,0.659677543960367,0,0,-0.00000197328611499982,-0.00168565616135369,0,-99999,1000,county,11,26,0
