year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit,nbad
2013,DEFIB,age75_79,51001,VA-Accomack,1052,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51003,VA-Albemarle,2033,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51005,VA-Alleghany,263,0,0,0.592765861672171,0,0,-0.00000269332419593141,-0.0027233074636953,0,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51007,VA-Amelia,281,0,0,0.674618317988475,0,0,-0.00000251740594810257,-0.00247393232199665,0,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51009,VA-Amherst,861,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51011,VA-Appomattox,422,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51013,VA-Arlington,2411,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51015,VA-Augusta,1318,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51017,VA-Bath,219,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51019,VA-Bedford,2006,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51021,VA-Bland,206,0,0,0.535785826188239,0,0,-0.00000238197808141489,-0.00268916595230916,0,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51023,VA-Botetourt,824,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51025,VA-Brunswick,464,0,0,1.13789706131577,0,0,-0.00000227411805028846,-0.00181508072874509,0,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51027,VA-Buchanan,572,0,0,1.31387279648526,0,0,-0.00000228383737564746,-0.00168161508209887,0,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51029,VA-Buckingham,329,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51031,VA-Campbell,974,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51033,VA-Caroline,570,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
2013,DEFIB,age75_79,51035,VA-Carroll,706,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,county,11,26,0
