year,event,strat,geoid,geolab,denom,observed_benes,observed,predicted,obspred_ratio,crude,adj,se,l95,u95,popunit,geotype,suppr_limit,precision_limit,nbad
2013,DEFIB,age85plu,1,AL- BIRMINGHAM,33506,39,39,38.0009268248416,1.02629075811133,1.16397063212559,1.2281057815565,0.149495058634662,0.896730087210446,1.68193733231854,1000,hrr,11,26,0
2013,DEFIB,age85plu,2,AL- DOTHAN,6887,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,5,AL- HUNTSVILLE,9595,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,6,AL- MOBILE,11077,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,7,AL- MONTGOMERY,6635,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,9,AL- TUSCALOOSA,4229,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,10,AK- ANCHORAGE,5629,12,12,7.11708271918051,1.68608409842702,-2.1318173743116,-2.00848412819755,-0.440252135526492,-1.14009010826702,-3.53832426399464,1000,hrr,11,26,0
2013,DEFIB,age85plu,11,AZ- MESA,11063,26,27,13.9152048659175,1.94032357124192,2.44056765795896,2.31053027362809,0.337996564106324,1.58338142071042,3.37161348208608,1000,hrr,11,26,0
2013,DEFIB,age85plu,12,AZ- PHOENIX,32204,46,46,40.9533511334864,1.12322920412701,1.42839398832443,1.33768609164728,0.15013218931178,1.00099899404541,1.78761825978958,1000,hrr,11,26,0
2013,DEFIB,age85plu,14,AZ- SUN CITY,8148,15,16,10.7383924024954,1.48998093944507,-1.96367206676485,-1.77438107938156,-0.33697275381294,-1.08636456860738,-2.89813227147427,1000,hrr,11,26,0
2013,DEFIB,age85plu,15,AZ- TUCSON,14022,12,12,18.0659683970009,0.664232314387979,-0.855798031664527,-0.79101703982411,-0.173397075995532,-0.448997233615811,-1.39356751099159,1000,hrr,11,26,0
2013,DEFIB,age85plu,16,AR- FORT SMITH,5903,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,18,AR- JONESBORO,4150,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,19,AR- LITTLE ROCK,28612,52,52,33.3238191469995,1.56044539104643,1.81741926464421,1.86511714475085,0.196773990310054,1.42015886763803,2.44948790090589,1000,hrr,11,26,0
2013,DEFIB,age85plu,21,AR- SPRINGDALE,7485,17,18,9.01518411724046,1.99663143491181,-2.40480961923848,-2.37642561065718,-0.425442923103597,-1.49645582542432,-3.77384924234968,1000,hrr,11,26,0
2013,DEFIB,age85plu,22,AR- TEXARKANA,4472,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,23,CA- ORANGE CO.,31290,45,45,38.5065096622324,1.16863357377042,1.43815915627996,1.39128666769579,0.157823856937129,1.03787381239161,1.86504232845763,1000,hrr,11,26,0
2013,DEFIB,age85plu,25,CA- BAKERSFIELD,9535,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,31,CA- CHICO,7534,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,33,CA- CONTRA COSTA CO.,10626,16,16,12.7475407219457,1.25514405868537,-1.50574063617542,-1.49591830053308,-0.283998790386999,-0.916019859105469,-2.44292909113896,1000,hrr,11,26,0
2013,DEFIB,age85plu,43,CA- FRESNO,13116,15,15,16.3350679057805,0.918269828232055,-1.14364135407136,-1.09418721177794,-0.214554850133857,-0.659312149315343,-1.81590109580363,1000,hrr,11,26,0
2013,DEFIB,age85plu,56,CA- LOS ANGELES,89217,132,133,109.540378610866,1.21416414373071,1.490747279106,1.44891842285153,0.0961094223714029,1.22073758511074,1.7197509290157,1000,hrr,11,26,0
2013,DEFIB,age85plu,58,CA- MODESTO,9993,12,12,12.2691403183817,0.978063636783213,-1.20084058841189,-1.16525141951053,-0.255400192268662,-0.661467094125092,-2.05272625461023,1000,hrr,11,26,0
2013,DEFIB,age85plu,62,CA- NAPA,5620,15,15,7.29118959102428,2.05727745969815,-2.66903914590747,-2.44971610261375,-0.480424054418692,-1.47599078734564,-4.06581737152793,1000,hrr,11,26,0
2013,DEFIB,age85plu,65,CA- ALAMEDA CO.,13868,13,13,16.6904900905156,0.778886655184994,-0.937409864436112,-0.931667982762609,-0.196195460345714,-0.540745850534111,-1.60519998303749,1000,hrr,11,26,0
2013,DEFIB,age85plu,69,CA- PALM SPR/RANCHO MIR.,6537,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,73,CA- REDDING,7853,11,11,9.73350592350647,1.13011694721785,-1.40073857124666,-1.34533709994128,-0.307976681653169,-0.744715596511414,-2.43036660029271,1000,hrr,11,26,0
2013,DEFIB,age85plu,77,CA- SACRAMENTO,28380,25,25,34.6084231430291,0.722367496972643,-0.880902043692741,-0.860768827054553,-0.130814376692558,-0.58127016854724,-1.27466196223462,1000,hrr,11,26,0
2013,DEFIB,age85plu,78,CA- SALINAS,7301,12,13,9.02670946050633,1.44017042499015,-1.78057800301329,-1.71608787994423,-0.361404281477565,-0.995995580016713,-2.95679787217738,1000,hrr,11,26,0
2013,DEFIB,age85plu,79,CA- SAN BERNARDINO,15296,27,27,18.7805766372494,1.43765553750081,1.76516736401674,1.71584003321446,0.250946933939687,1.17594436139812,2.50361081376423,1000,hrr,11,26,0
2013,DEFIB,age85plu,80,CA- SAN DIEGO,34083,54,55,42.8469324103858,1.28363915234848,1.61370771352287,1.52944261024059,0.157054811042526,1.17306443993052,1.99408883126496,1000,hrr,11,26,0
2013,DEFIB,age85plu,81,CA- SAN FRANCISCO,17946,14,14,21.5930293551145,0.648357382827526,-0.780118132174301,-0.773806573334927,-0.157029303069887,-0.458091424364171,-1.30711159626584,1000,hrr,11,26,0
2013,DEFIB,age85plu,82,CA- SAN JOSE,17412,21,21,21.9967221863667,0.954687694924633,-1.20606478290834,-1.1367830194808,-0.188484568059868,-0.740714542199198,-1.74463380932565,1000,hrr,11,26,0
2013,DEFIB,age85plu,83,CA- SAN LUIS OBISPO,5857,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,85,CA- SAN MATEO CO.,10098,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,86,CA- SANTA BARBARA,8174,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,87,CA- SANTA CRUZ,4665,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,89,CA- SANTA ROSA,7731,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,91,CA- STOCKTON,5922,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,96,CA- VENTURA,11254,21,21,14.0274742452123,1.49706209634764,-1.86600319886263,-1.78256083163991,-0.295542157932767,-1.16152233305365,-2.7356539156187,1000,hrr,11,26,0
2013,DEFIB,age85plu,101,CO- BOULDER,3079,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,102,CO- COLORADO SPRINGS,9798,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,103,CO- DENVER,23644,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,104,CO- FORT COLLINS,5181,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,105,CO- GRAND JUNCTION,4159,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,106,CO- GREELEY,5732,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,107,CO- PUEBLO,2759,0,0,3.43356524763427,0,0,-0.00000000258973512920236,-0.0000227342447734491,0,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,109,CT- BRIDGEPORT,13396,18,18,16.1720906086614,1.11302863900352,-1.34368468199463,-1.32755303537536,-0.237650015271598,-0.835999362941868,-2.10813206308256,1000,hrr,11,26,0
2013,DEFIB,age85plu,110,CT- HARTFORD,33531,35,36,39.4028204298074,0.913640181269024,1.07363335420954,1.0887157014001,0.137940846182235,0.784804830472764,1.51031419844994,1000,hrr,11,26,0
2013,DEFIB,age85plu,111,CT- NEW HAVEN,32088,37,37,37.4893611768633,0.986946665360482,1.15307903266018,1.17621039814243,0.146999927754536,0.851658070002311,1.62444406907883,1000,hrr,11,26,0
2013,DEFIB,age85plu,112,DE- WILMINGTON,13666,24,24,16.3407224822177,1.46872330927334,-1.75618322845017,-1.75668193107172,-0.272435345383449,-1.17677620219235,-2.622360480442,1000,hrr,11,26,0
2013,DEFIB,age85plu,113,DC- WASHINGTON,41503,52,52,47.9832326696412,1.08371189490324,1.25292147555598,1.30352357381883,0.137738255362441,0.992123714439804,1.71266313139269,1000,hrr,11,26,0
2013,DEFIB,age85plu,115,FL- BRADENTON,7302,11,12,9.16762320377984,1.3089543203578,-1.64338537387017,-1.55912312828643,-0.341749393315629,-0.885022743796719,-2.74666944572443,1000,hrr,11,26,0
2013,DEFIB,age85plu,116,FL- CLEARWATER,12627,19,19,15.1406572736287,1.25489928585157,-1.50471212481191,-1.49409034347446,-0.260354814973673,-0.952507215393627,-2.34361054529242,1000,hrr,11,26,0
2013,DEFIB,age85plu,118,FL- FORT LAUDERDALE,61656,98,104,78.1822019781467,1.33022602802963,1.68677825353575,1.58523929984674,0.118793812536992,1.30622517934771,1.92385178107918,1000,hrr,11,26,0
2013,DEFIB,age85plu,119,FL- FORT MYERS,29208,46,49,38.6692389069718,1.26715708364163,1.67762256915913,1.50962922462058,0.164253173577477,1.13971701560897,1.99960197541741,1000,hrr,11,26,0
2013,DEFIB,age85plu,120,FL- GAINESVILLE,9627,16,16,11.725139055627,1.36458936001458,-1.66199231328555,-1.63154438391219,-0.309761022475441,-0.999048241037579,-2.66447301274542,1000,hrr,11,26,0
2013,DEFIB,age85plu,122,FL- HUDSON,9027,12,12,11.4784004261898,1.04544183461487,-1.32934529744101,-1.24525586306456,-0.272959432089789,-0.706847489533776,-2.1937719061851,1000,hrr,11,26,0
2013,DEFIB,age85plu,123,FL- JACKSONVILLE,23824,37,37,28.0370781692528,1.31968102298821,1.5530557421088,1.57808425642781,0.197236781296041,1.14262091424293,2.17950668445043,1000,hrr,11,26,0
2013,DEFIB,age85plu,124,FL- LAKELAND,5573,15,15,6.8394105227351,2.1931714656019,-2.69154853759196,-2.6161613428399,-0.512959043135799,-1.57644354567402,-4.34160816640188,1000,hrr,11,26,0
2013,DEFIB,age85plu,127,FL- MIAMI,32832,62,64,36.9756220529451,1.73087013677171,1.94931773879142,2.06558660684145,0.196472125795939,1.61557142207823,2.64095289880423,1000,hrr,11,26,0
2013,DEFIB,age85plu,129,FL- OCALA,14957,44,46,19.5777656335878,2.34960418164788,3.07548305141405,2.80119125295893,0.314434494496293,2.09605428811415,3.74354446836079,1000,hrr,11,26,0
2013,DEFIB,age85plu,130,FL- ORLANDO,61096,93,94,75.9334657039179,1.23792584901271,1.53856226266859,1.47658610188363,0.116251547838483,1.20483335931821,1.80963325709181,1000,hrr,11,26,0
2013,DEFIB,age85plu,131,FL- ORMOND BEACH,8609,16,16,10.8410797642443,1.47586775007142,-1.85852015332791,-1.76041237182054,-0.334256651997295,-1.07791236167973,-2.8750497990667,1000,hrr,11,26,0
2013,DEFIB,age85plu,133,FL- PANAMA CITY,3804,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,134,FL- PENSACOLA,12824,24,24,15.335946985473,1.56495063674477,-1.87149095446039,-1.86893862678823,-0.289831677900943,-1.25199789275686,-2.78988615788302,1000,hrr,11,26,0
2013,DEFIB,age85plu,137,FL- SARASOTA,17441,35,35,22.8936942718957,1.52880525022849,2.00676566710624,1.8207212143517,0.234130376950472,1.30607570492503,2.5381574191219,1000,hrr,11,26,0
2013,DEFIB,age85plu,139,FL- ST PETERSBURG,8218,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,140,FL- TALLAHASSEE,10128,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,141,FL- TAMPA,16020,26,26,19.0060139778018,1.36798805001232,1.62297128589263,1.63181260831388,0.24315028346354,1.11043039885915,2.39800026313033,1000,hrr,11,26,0
2013,DEFIB,age85plu,142,GA- ALBANY,2858,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,144,GA- ATLANTA,60929,40,41,69.3542445770759,0.591167854974402,0.672914375748822,0.707448442568122,0.0840010126131996,0.52056576144775,0.961421852832125,1000,hrr,11,26,0
2013,DEFIB,age85plu,145,GA- AUGUSTA,8877,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,146,GA- COLUMBUS,4560,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,147,GA- MACON,9321,24,26,10.3569291987856,2.51039661476576,2.78940027894003,3.01419287676996,0.44921513709553,2.05098149835317,4.42976141211701,1000,hrr,11,26,0
2013,DEFIB,age85plu,148,GA- ROME,4116,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,149,GA- SAVANNAH,11109,18,19,13.2735503061852,1.43141808798106,-1.71032496174273,-1.71721325437922,-0.299286453997551,-1.09466768644591,-2.69380506753578,1000,hrr,11,26,0
2013,DEFIB,age85plu,150,HI- HONOLULU,15413,11,11,19.6738145578075,0.55911882099319,-0.71368325439564,-0.66559473404469,-0.152378618695326,-0.368428298383964,-1.20244930134635,1000,hrr,11,26,0
2013,DEFIB,age85plu,151,ID- BOISE,10647,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,152,ID- IDAHO FALLS,2875,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,154,IL- AURORA,3020,12,12,3.54999096798178,3.38029029037845,-3.97350993377483,-4.02989944912045,-0.883174728270382,-2.28776096637551,-7.09868286447358,1000,hrr,11,26,0
2013,DEFIB,age85plu,155,IL- BLUE ISLAND,16760,27,27,19.2976609687581,1.39913329619127,1.6109785202864,1.67475080308028,0.244886384683278,1.14787453172256,2.44346413732958,1000,hrr,11,26,0
2013,DEFIB,age85plu,156,IL- CHICAGO,30999,37,39,34.4280132944637,1.13279844719566,1.25810510016452,1.36832747921647,0.167026887635134,0.998243428993796,1.8756147408515,1000,hrr,11,26,0
2013,DEFIB,age85plu,158,IL- ELGIN,10757,34,35,12.8056126063029,2.73317654344573,3.25369526819745,3.25338972891524,0.418105862286567,2.33425723704803,4.53443800461199,1000,hrr,11,26,0
2013,DEFIB,age85plu,161,IL- EVANSTON,26117,36,36,31.7391164054279,1.13424707670322,1.37841252823831,1.35059004354658,0.171170363644377,0.973485014385678,1.87377662601028,1000,hrr,11,26,0
2013,DEFIB,age85plu,163,IL- HINSDALE,7943,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,164,IL- JOLIET,11141,17,17,12.9865200333139,1.30904968816823,-1.52589534153128,-1.56055775640929,-0.287413614207732,-0.969715912814537,-2.51139584171697,1000,hrr,11,26,0
2013,DEFIB,age85plu,166,IL- MELROSE PARK,23935,35,35,27.700276638548,1.26352528737181,1.46229371213704,1.50587860944811,0.19347031100754,1.0805487047203,2.0986285731381,1000,hrr,11,26,0
2013,DEFIB,age85plu,170,IL- PEORIA,14521,11,11,17.040361672912,0.645526204850804,-0.757523586529853,-0.768865747658174,-0.175986970047253,-0.425640930654723,-1.38885735686332,1000,hrr,11,26,0
2013,DEFIB,age85plu,171,IL- ROCKFORD,14847,16,16,17.482896436887,0.915180162380976,-1.07765878628679,-1.09008437943911,-0.206944334399349,-0.667520458135809,-1.7801461210877,1000,hrr,11,26,0
2013,DEFIB,age85plu,172,IL- SPRINGFIELD,22330,29,29,26.3238778685858,1.10166139444857,1.2987012987013,1.3121508376878,0.185167696835477,0.911287609670889,1.88934843684157,1000,hrr,11,26,0
2013,DEFIB,age85plu,173,IL- URBANA,8178,14,15,9.47877743260704,1.58248256240303,-1.83418928833456,-1.8855258010628,-0.369650800798029,-1.13625618207509,-3.12887850694091,1000,hrr,11,26,0
2013,DEFIB,age85plu,175,IL- BLOOMINGTON,3538,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,179,IN- EVANSVILLE,14575,16,16,16.8588601054592,0.949055861423212,-1.09777015437393,-1.1301529709315,-0.214541800353482,-0.69207136973472,-1.84554049417602,1000,hrr,11,26,0
2013,DEFIB,age85plu,180,IN- FORT WAYNE,13119,12,12,14.9081684751008,0.804927850127404,-0.914703864623828,-0.958323240996515,-0.210013749839635,-0.544048878556558,-1.68805317027888,1000,hrr,11,26,0
2013,DEFIB,age85plu,181,IN- GARY,8942,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,183,IN- INDIANAPOLIS,46188,51,51,54.0151920813207,0.944178814049549,1.10418290465056,1.12640675230772,0.11999116609602,0.855416954665019,1.48324412407898,1000,hrr,11,26,0
2013,DEFIB,age85plu,184,IN- LAFAYETTE,3899,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,185,IN- MUNCIE,3665,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,186,IN- MUNSTER,6419,17,18,7.41903460504863,2.42619167563271,-2.80417510515657,-2.89727469079156,-0.518572630666027,-1.82462777428797,-4.60050030597446,1000,hrr,11,26,0
2013,DEFIB,age85plu,187,IN- SOUTH BEND,13256,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,188,IN- TERRE HAUTE,3977,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,190,IA- CEDAR RAPIDS,5830,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,191,IA- DAVENPORT,11344,17,17,13.3658764415171,1.27189564218883,-1.49858956276446,-1.51468008371332,-0.278983777417684,-0.941176460473063,-2.43764676694593,1000,hrr,11,26,0
2013,DEFIB,age85plu,192,IA- DES MOINES,24801,17,17,29.3756863534227,0.578709882569918,-0.685456231603564,-0.688922288510966,-0.126894706687781,-0.428068358867097,-1.10873394348341,1000,hrr,11,26,0
2013,DEFIB,age85plu,193,IA- DUBUQUE,2349,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,194,IA- IOWA CITY,7548,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,195,IA- MASON CITY,5091,14,14,6.10054344915157,2.29487751651814,-2.74995089373404,-2.73109363164151,-0.554257645141072,-1.61674780048886,-4.61350398778182,1000,hrr,11,26,0
2013,DEFIB,age85plu,196,IA- SIOUX CITY,6382,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,197,IA- WATERLOO,5447,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,200,KS- TOPEKA,9763,13,14,11.7620939823619,1.19026425235115,-1.43398545529038,-1.4179113938147,-0.287748692377847,-0.839383567500409,-2.39517760241186,1000,hrr,11,26,0
2013,DEFIB,age85plu,201,KS- WICHITA,29454,36,37,35.799409546025,1.03353659932384,1.25619610239696,1.23087834260829,0.153883191733797,0.891146073518802,1.70012699300768,1000,hrr,11,26,0
2013,DEFIB,age85plu,203,KY- COVINGTON,4827,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,204,KY- LEXINGTON,19967,24,24,23.250875938855,1.032219175876,-1.20198327239946,-1.23025239713578,-0.190768312218756,-0.824172878766864,-1.83641199516646,1000,hrr,11,26,0
2013,DEFIB,age85plu,205,KY- LOUISVILLE,27980,23,23,32.3779310387222,0.710360398646019,-0.822015725518227,-0.847448301655876,-0.134220959796267,-0.562878334994375,-1.27588606512384,1000,hrr,11,26,0
2013,DEFIB,age85plu,207,KY- OWENSBORO,2711,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,208,KY- PADUCAH,7912,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,209,LA- ALEXANDRIA,4519,14,14,5.17291514706339,2.70640433913703,-3.09803053772959,-3.24755686091481,-0.659083953594318,-1.9224621660443,-5.48599902310475,1000,hrr,11,26,0
2013,DEFIB,age85plu,210,LA- BATON ROUGE,9157,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,212,LA- HOUMA,3594,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,213,LA- LAFAYETTE,9356,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,214,LA- LAKE CHARLES,3839,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,216,LA- METAIRIE,5581,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,217,LA- MONROE,4507,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,218,LA- NEW ORLEANS,5039,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,219,LA- SHREVEPORT,11591,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,220,LA- SLIDELL,2192,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,221,ME- BANGOR,9146,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,-99999,1000,hrr,11,26,0
2013,DEFIB,age85plu,222,ME- PORTLAND,24056,13,13,28.6844408331991,0.453207370350896,-0.540405719986698,-0.539388902912069,-0.113588779671612,-0.313062437053362,-0.929336624742028,1000,hrr,11,26,0
2013,DEFIB,age85plu,223,MD- BALTIMORE,47578,40,41,55.2387531693018,0.74223253870953,0.861742822312834,0.88996650070229,0.105720530122567,0.654778401706049,1.20963118256282,1000,hrr,11,26,0
2013,DEFIB,age85plu,225,MD- SALISBURY,10363,19,20,12.6452745893986,1.58161848195589,-1.92994306667953,-1.89233314476564,-0.321436327242296,-1.22016584004231,-2.93478526710309,1000,hrr,11,26,0
